source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1166.696,,,,,,29.803098679,1.934112668,,,,,,,,,25.382694244,,,,1166.6960449,454810.84375,6571041.0,-1141.594727
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1166.848,,,,,,29.119100571,1.9240984917,,,,,,,,,24.462190628,,,,1166.8480225,454810.84375,6571041.0,-1141.746704
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.0,,,,,,28.435100555,1.9096212387,,,,,,,,,23.391241074,,,,1167.0,454810.84375,6571041.0,-1141.898804
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.152,,,,,,28.66230011,1.8816527128,,,,,,,,,21.760967255,,,,1167.1520996,454810.84375,6571041.0,-1142.050781
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.304,,,,,,29.113801956,1.8458157778,,,,,,,,,21.359092712,,,,1167.3039551,454810.84375,6571041.0,-1142.202637
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.456,,,,,,29.565237045,1.8280940056,,,,,,,,,22.031957626,,,,1167.4559326,454810.84375,6571041.0,-1142.354736
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.608,,,,,,30.016704559,1.8392795324,,,,,,,,,22.793619156,,,,1167.6080322,454810.84375,6571041.0,-1142.506714
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.76,,,,,,30.468204498,1.8676617146,,,,,,,,,22.520053864,,,,1167.7600098,454810.84375,6571041.0,-1142.658691
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1167.912,,,,,,30.919704437,1.9083179235,,,,,,,,,20.904794693,,,,1167.9119873,454810.84375,6571041.0,-1142.810669
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.064,,,,,,31.246480942,1.9583425522,,,,,,,,,19.234668732,,,,1168.0639648,454810.84375,6571041.0,-1142.962646
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.216,,,,,,31.318119049,2.0093083382,,,,,,,,,18.783277512,,,,1168.2160645,454810.84375,6571041.0,-1143.114624
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.368,,,,,,31.333778381,2.0600011349,,,,,,,,,20.045856476,,,,1168.3679199,454810.8125,6571041.0,-1143.266602
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.52,,,,,,31.349462509,2.1064157486,,,,,,,,,21.632461548,,,,1168.5200195,454810.8125,6571041.0,-1143.418579
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.672,,,,,,31.365150452,2.1335418224,,,,,,,,,22.963710785,,,,1168.6719971,454810.8125,6571041.0,-1143.570557
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.824,,,,,,31.380836487,2.13879776,,,,,,,,,23.77338028,,,,1168.8240967,454810.8125,6571041.0,-1143.722656
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1168.976,,,,,,31.396524429,2.1168630123,,,,,,,,,23.830278397,,,,1168.9759521,454810.8125,6571041.0,-1143.874512
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1169.128,,,,,,31.921871185,2.0651900768,,,,,,,,,22.999753952,,,,1169.1280518,454810.8125,6571041.0,-1144.026489
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1169.28,,,,,,32.594173431,2.0038442612,,,,,,,,,21.765018463,,,,1169.2800293,454810.8125,6571041.0,-1144.178589
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1169.432,,,,,,33.266422272,1.9521433115,,,,,,,,,21.587862015,,,,1169.4320068,454810.8125,6571041.0,-1144.330444
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1169.584,,,,,,33.938682556,1.9227385521,,,,,,,,,22.3810215,,,,1169.5839844,454810.8125,6571041.0,-1144.482422
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1169.736,,,,,,34.610973358,1.9284498692,,,,,,,,,23.19757843,,,,1169.7359619,454810.8125,6571041.0,-1144.634521
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1169.888,,,,,,35.283290863,1.9662787914,,,,,,,,,23.25954628,,,,1169.8880615,454810.8125,6571041.0,-1144.786499
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.04,,,,,,35.829669952,1.9670010805,,,,,,,,,23.019104004,,,,1170.039917,454810.8125,6571041.0,-1144.938354
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.192,,,,,,35.8829422,1.8784656525,,,,,,,,,23.315723419,,,,1170.1920166,454810.8125,6571041.0,-1145.090454
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.344,,,,,,35.757568359,1.8024432659,,,,,,,,,23.581224442,,,,1170.3439941,454810.8125,6571041.0,-1145.242432
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.496,,,,,,35.632198334,1.8116589785,,,,,,,,,23.459125519,,,,1170.4959717,454810.8125,6571041.0,-1145.394287
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.648,,,,,,35.506832123,1.9090892076,,,,,,,,,22.376209259,,,,1170.6479492,454810.8125,6571041.0,-1145.546265
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.8,,,,,,35.381458282,2.1704142094,,,,,,,,,22.056955338,,,,1170.8000488,454810.8125,6571041.0,-1145.698364
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1170.952,,,,,,35.256088257,2.3872580528,,,,,,,,,22.080194473,,,,1170.9520264,454810.78125,6571041.0,-1145.850342
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1171.104,,,,,,33.638778687,2.3130123615,,,,,,,,,22.459344864,,,,1171.1040039,454810.78125,6571041.0,-1146.002197
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1171.256,,,,,,30.974561691,2.45408988,,,,,,,,,23.606754303,,,,1171.2559814,454810.78125,6571041.0,-1146.154297
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1171.408,,,,,,28.252815247,4.0702242851,,,,,,,,,24.229341507,,,,1171.407959,454810.78125,6571041.0,-1146.306274
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1171.56,,,,,,25.531116486,5.7372455597,,,,,,,,,25.005655289,,,,1171.5600586,454810.78125,6571041.0,-1146.458252
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1171.712,,,,,,22.809412003,4.4481592178,,,,,,,,,24.321897507,,,,1171.7119141,454810.78125,6571041.0,-1146.610229
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1171.864,,,,,,20.08767128,2.5498409271,,,,,,,,,22.776773453,,,,1171.8640137,454810.78125,6571041.0,-1146.762207
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.016,,,,,,17.590970993,2.1390724182,,,,,,,,,21.343725204,,,,1172.0159912,454810.78125,6571041.0,-1146.914185
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.168,,,,,,17.774625778,1.9850504398,,,,,,,,,21.155950546,,,,1172.1679688,454810.78125,6571041.0,-1147.066162
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.32,,,,,,19.905544281,1.938325882,,,,,,,,,21.816698074,,,,1172.3199463,454810.78125,6571041.0,-1147.21814
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.472,,,,,,22.036462784,1.9541330338,,,,,,,,,22.327695847,,,,1172.4720459,454810.78125,6571041.0,-1147.370117
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.624,,,,,,24.167480469,1.9594495296,,,,,,,,,22.605005264,,,,1172.6240234,454810.78125,6571041.0,-1147.522217
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.776,,,,,,26.298398972,1.9455142021,,,,,,,,,22.600315094,,,,1172.776001,454810.78125,6571041.0,-1147.674072
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1172.928,,,,,,28.429317474,1.9228265285,,,,,,,,,22.595541,,,,1172.9279785,454810.78125,6571041.0,-1147.82605
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.08,,,,,,30.394603729,1.8778550625,,,,,,,,,22.539575577,,,,1173.0800781,454810.78125,6571041.0,-1147.978149
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.232,,,,,,32.10647583,1.8558236361,,,,,,,,,21.703512192,,,,1173.2320557,454810.78125,6571041.0,-1148.130127
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.384,,,,,,33.774456024,1.8749881983,,,,,,,,,22.167785645,,,,1173.3839111,454810.78125,6571041.0,-1148.281982
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.536,,,,,,35.44234848,1.8883787394,,,,,,,,,23.066108704,,,,1173.5360107,454810.75,6571041.0,-1148.434082
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.688,,,,,,37.110336304,1.8935627937,,,,,,,,,23.795461655,,,,1173.6879883,454810.75,6571041.0,-1148.58606
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.84,,,,,,38.778324127,1.8831459284,,,,,,,,,24.079202652,,,,1173.8399658,454810.75,6571041.0,-1148.737915
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1173.992,,,,,,40.446216583,1.8581117392,,,,,,,,,24.050710678,,,,1173.9919434,454810.75,6571041.0,-1148.890015
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1174.144,,,,,,41.85786438,1.8332540989,,,,,,,,,23.435401917,,,,1174.144043,454810.75,6571041.0,-1149.041992
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1174.296,,,,,,41.125587463,1.8130960464,,,,,,,,,22.635267258,,,,1174.2960205,454810.75,6571041.0,-1149.19397
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1174.448,,,,,,39.587657928,1.7954142094,,,,,,,,,22.246335983,,,,1174.447998,454810.75,6571041.0,-1149.345825
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1174.6,,,,,,38.049743652,1.7768052816,,,,,,,,,22.232448578,,,,1174.5999756,454810.75,6571041.0,-1149.497925
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1174.752,,,,,,36.511760712,1.7562357187,,,,,,,,,21.912036896,,,,1174.7520752,454810.75,6571041.0,-1149.649902
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1174.904,,,,,,34.973888397,1.7348015308,,,,,,,,,21.062789917,,,,1174.9040527,454810.75,6571041.0,-1149.80188
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.056,,,,,,34.613044739,1.7138682604,,,,,,,,,20.708847046,,,,1175.0560303,454810.75,6571041.0,-1149.953857
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.208,,,,,,36.60269928,1.6982383728,,,,,,,,,20.429203033,,,,1175.2080078,454810.75,6571041.0,-1150.105835
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.36,,,,,,38.868953705,1.6895858049,,,,,,,,,21.335315704,,,,1175.3599854,454810.75,6571041.0,-1150.257813
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.512,,,,,,41.135116577,1.6889111996,,,,,,,,,22.543634415,,,,1175.5119629,454810.75,6571041.0,-1150.40979
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.664,,,,,,43.401374817,1.7055159807,,,,,,,,,24.044687271,,,,1175.6639404,454810.75,6571041.0,-1150.561768
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.816,,,,,,45.667633057,1.7737653255,,,,,,,,,24.938783646,,,,1175.81604,454810.75,6571041.0,-1150.713745
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1175.968,,,,,,47.933818817,1.8705669641,,,,,,,,,24.931772232,,,,1175.9680176,454810.71875,6571041.0,-1150.865845
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1176.12,,,,,,50.076499939,1.9400293827,,,,,,,,,24.013782501,,,,1176.1199951,454810.71875,6571041.0,-1151.0177
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1176.272,,,,,,48.555576324,1.9132000208,,,,,,,,,22.790800095,,,,1176.2719727,454810.71875,6571041.0,-1151.169678
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1176.424,,,,,,46.91109848,1.7836409807,,,,,,,,,22.815933228,,,,1176.4240723,454810.71875,6571041.0,-1151.321777
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1176.576,,,,,,45.266704559,1.6522912979,,,,,,,,,24.386312485,,,,1176.5759277,454810.71875,6571041.0,-1151.473633
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1176.728,,,,,,43.622306824,1.5521888733,,,,,,,,,27.351930618,,,,1176.7280273,454810.71875,6571041.0,-1151.62561
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1176.88,,,,,,41.977905273,1.5379427671,,,,,,,,,28.839071274,,,,1176.8800049,454810.71875,6571041.0,-1151.77771
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.032,,,,,,40.333511353,1.7205696106,,,,,,,,,28.848482132,,,,1177.0321045,454810.71875,6571041.0,-1151.929688
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.184,,,,,,39.018287659,2.0301849842,,,,,,,,,26.409719467,,,,1177.18396,454810.71875,6571041.0,-1152.081543
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.336,,,,,,39.739311218,2.0885987282,,,,,,,,,25.240846634,,,,1177.3359375,454810.71875,6571041.0,-1152.233643
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.488,,,,,,41.624752045,1.7356904745,,,,,,,,,25.513595581,,,,1177.4880371,454810.71875,6571041.0,-1152.38562
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.64,,,,,,43.510261536,1.4336243868,,,,,,,,,26.108167648,,,,1177.6400146,454810.71875,6571041.0,-1152.537598
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.792,,,,,,45.395702362,1.4266947508,,,,,,,,,26.414720535,,,,1177.7919922,454810.71875,6571041.0,-1152.689575
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1177.944,,,,,,47.281177521,1.5432354212,,,,,,,,,26.420463562,,,,1177.9439697,454810.71875,6571041.0,-1152.841553
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1178.096,,,,,,50.05815506,1.6539133787,,,,,,,,,26.418367386,,,,1178.0960693,454810.71875,6571041.0,-1152.99353
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1178.248,,,,,,53.454601288,1.6545989513,,,,,,,,,26.7081604,,,,1178.2479248,454810.71875,6571041.0,-1153.145508
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1178.4,,,,,,56.874481201,1.621845603,,,,,,,,,26.423547745,,,,1178.4000244,454810.71875,6571041.0,-1153.297485
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1178.552,,,,,,60.2943573,2.2929446697,,,,,,,,,25.404886246,,,,1178.552002,454810.6875,6571041.0,-1153.449463
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1178.704,,,,,,63.714241028,3.014862299,,,,,,,,,24.338247299,,,,1178.7041016,454810.6875,6571041.0,-1153.60144
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1178.856,,,,,,67.134033203,2.7856276035,,,,,,,,,23.713575363,,,,1178.855957,454810.6875,6571041.0,-1153.753418
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.008,,,,,,70.390083313,2.1172418594,,,,,,,,,23.972517014,,,,1179.0080566,454810.6875,6571041.0,-1153.905396
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.16,,,,,,70.218910217,1.6426990032,,,,,,,,,23.984609604,,,,1179.1600342,454810.6875,6571041.0,-1154.057373
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.312,,,,,,68.447875977,1.5063676834,,,,,,,,,23.98251152,,,,1179.3118896,454810.6875,6571041.0,-1154.209351
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.464,,,,,,66.676841736,1.4275331497,,,,,,,,,23.694778442,,,,1179.4639893,454810.6875,6571041.0,-1154.361328
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.616,,,,,,64.905769348,1.3975764513,,,,,,,,,23.391082764,,,,1179.6159668,454810.6875,6571041.0,-1154.513306
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.768,,,,,,63.134780884,1.6274315119,,,,,,,,,23.167345047,,,,1179.7680664,454810.6875,6571041.0,-1154.665405
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1179.92,,,,,,61.363758087,1.7938141823,,,,,,,,,23.072486877,,,,1179.9199219,454810.6875,6571041.0,-1154.817261
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.072,,,,,,59.399982452,1.6154414415,,,,,,,,,23.347408295,,,,1180.0720215,454810.6875,6571041.0,-1154.969238
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.224,,,,,,56.751678467,1.5198326111,,,,,,,,,24.210155487,,,,1180.223999,454810.6875,6571041.0,-1155.121338
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.376,,,,,,53.85161972,1.6126599312,,,,,,,,,24.549432755,,,,1180.3759766,454810.6875,6571041.0,-1155.273315
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.528,,,,,,50.951480865,1.6693977118,,,,,,,,,23.770931244,,,,1180.5279541,454810.6875,6571041.0,-1155.425171
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.68,,,,,,48.051399231,1.6449368,,,,,,,,,23.105865479,,,,1180.6800537,454810.6875,6571041.0,-1155.577271
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.832,,,,,,45.151241302,1.6078685522,,,,,,,,,23.054365158,,,,1180.8320313,454810.6875,6571041.0,-1155.729248
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1180.984,,,,,,42.251167297,1.5289288759,,,,,,,,,23.867927551,,,,1180.9840088,454810.65625,6571041.0,-1155.881104
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1181.136,,,,,,41.920749664,1.5156962872,,,,,,,,,24.755981445,,,,1181.1359863,454810.65625,6571041.0,-1156.033203
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1181.288,,,,,,44.16411972,1.5830558538,,,,,,,,,25.951158524,,,,1181.2879639,454810.65625,6571041.0,-1156.185181
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1181.44,,,,,,46.407398224,1.612177968,,,,,,,,,26.067327499,,,,1181.4400635,454810.65625,6571041.0,-1156.337158
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1181.592,,,,,,48.650672913,1.6228456497,,,,,,,,,25.7878685,,,,1181.5919189,454810.65625,6571041.0,-1156.489136
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1181.744,,,,,,50.894046783,1.6551213264,,,,,,,,,24.94046402,,,,1181.7440186,454810.65625,6571041.0,-1156.641113
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1181.896,,,,,,53.137325287,1.7186225653,,,,,,,,,24.853013992,,,,1181.8959961,454810.65625,6571041.0,-1156.793091
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.048,,,,,,55.053394318,1.7900089025,,,,,,,,,24.850910187,,,,1182.0479736,454810.65625,6571041.0,-1156.945068
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.2,,,,,,54.947540283,1.849263072,,,,,,,,,25.120080948,,,,1182.1999512,454810.65625,6571041.0,-1157.097046
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.352,,,,,,53.493690491,1.9007562399,,,,,,,,,25.148830414,,,,1182.3520508,454810.65625,6571041.0,-1157.249023
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.504,,,,,,52.039840698,1.989538312,,,,,,,,,25.147171021,,,,1182.5040283,454810.65625,6571041.0,-1157.401001
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.656,,,,,,50.585990906,2.0730946064,,,,,,,,,25.413572311,,,,1182.6560059,454810.65625,6571041.0,-1157.552979
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.808,,,,,,49.132144928,2.0505290031,,,,,,,,,25.176555634,,,,1182.8079834,454810.65625,6571041.0,-1157.704956
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1182.96,,,,,,47.678291321,1.9584023952,,,,,,,,,24.337469101,,,,1182.9599609,454810.65625,6571041.0,-1157.856934
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1183.112,,,,,,44.99477005,1.8703520298,,,,,,,,,23.698328018,,,,1183.1119385,454810.65625,6571041.0,-1158.008911
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1183.264,,,,,,41.739200592,1.8161367178,,,,,,,,,23.624864578,,,,1183.263916,454810.65625,6571041.0,-1158.160889
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1183.416,,,,,,38.471199036,1.792391777,,,,,,,,,23.887680054,,,,1183.4160156,454810.65625,6571041.0,-1158.312866
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1183.568,,,,,,35.203197479,1.7728567123,,,,,,,,,23.922864914,,,,1183.5679932,454810.625,6571041.0,-1158.464966
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1183.72,,,,,,31.935201645,1.7466111183,,,,,,,,,24.183668137,,,,1183.7199707,454810.625,6571041.0,-1158.616821
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1183.872,,,,,,28.667201996,1.730676651,,,,,,,,,23.958183289,,,,1183.8719482,454810.625,6571041.0,-1158.768799
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.024,,,,,,26.012140274,1.75279212,,,,,,,,,23.155921936,,,,1184.0240479,454810.625,6571041.0,-1158.920898
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.176,,,,,,26.739440918,1.8068430424,,,,,,,,,24.312822342,,,,1184.1760254,454810.625,6571041.0,-1159.072876
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.328,,,,,,27.691267014,1.8717050552,,,,,,,,,25.99933815,,,,1184.3280029,454810.625,6571041.0,-1159.224731
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.48,,,,,,28.643068314,1.933855176,,,,,,,,,26.371988297,,,,1184.4799805,454810.625,6571041.0,-1159.376831
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.632,,,,,,29.594930649,1.9537234306,1135.8193359,,,,,,,,25.749258041,,,,1184.6320801,454810.625,6571041.0,-1159.528809
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.784,,,,,,30.546720505,1.9544911385,308.56771851,,,,,,,,24.83849144,,,,1184.7840576,454810.625,6571041.0,-1159.680786
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1184.936,,,,,,31.498558044,2.0621299744,32.68151474,,,,,,,,23.070775986,,,,1184.9359131,454810.625,6571041.0,-1159.832764
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1185.088,,,,,,32.731853485,2.2136063576,9.8235759735,,,,,,,,21.811285019,,,,1185.0880127,454810.625,6571041.0,-1159.984741
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1185.24,,,,,,34.822910309,2.2420482635,54.39465332,,,,,,,,20.786468506,,,,1185.2399902,454810.625,6571041.0,-1160.136719
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1185.392,,,,,,37.124069214,2.0893929005,220.90231323,,,,,,,,20.239854813,,,,1185.3919678,454810.625,6571041.0,-1160.288696
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1185.544,,,,,,39.425228119,1.8356920481,226.21162415,,,,,,,,20.965623856,,,,1185.5439453,454810.625,6571041.0,-1160.440674
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1185.696,,,,,,41.726383209,1.6726516485,68.346481323,,,,,,,,22.126058578,,,,1185.6960449,454810.625,6571041.0,-1160.592651
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1185.848,,,,,,44.027542114,1.6435409784,194.37823486,,,,,,,,22.644006729,,,,1185.8480225,454810.625,6571041.0,-1160.744629
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1186.0,,,,,,46.328701019,1.6466434002,986.66571045,,,,,,,,21.965387344,,,,1186.0,454810.625,6571041.0,-1160.896606
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1186.152,,,,,,47.857227325,1.6316585541,1522.0006104,,,,,,,,21.682216644,,,,1186.1519775,454810.59375,6571041.0,-1161.048584
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1186.304,,,,,,45.421981812,1.6383212805,1005.3201294,,,,,,,,22.396579742,,,,1186.3040771,454810.59375,6571041.0,-1161.200684
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1186.456,,,,,,42.284763336,1.7048482895,540.3762207,,,,,,,,23.648445129,,,,1186.4560547,454810.59375,6571041.0,-1161.352661
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,1186.608,,,,,,39.147567749,1.7862112522,1080.5166016,,,,,,,,24.624317169,,,,1186.6080322,454810.59375,6571041.0,-1161.504517
