source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1403.9747926,2.0,70000.0,17.784420013,62.903198242,2.8093442917,,2.3942813873,,35.016216278,88.335029602,,22.107093811,2.2433450222,0.0045868712,1403.9748535,515574.4375,6495507.0,-1376.974854
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1404.1267926,2.0,70000.0,17.821678162,62.903198242,2.8495793343,,2.4262983799,,34.831802368,86.043533325,,21.458400726,2.259988308,0.0074530649,1404.1268311,515574.4375,6495507.0,-1377.126831
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1404.2787926,2.0,70000.0,17.916334152,62.903198242,2.9124414921,,2.454372406,,34.841098785,85.171882629,,21.90930748,2.2843511105,0.0095582167,1404.2788086,515574.4375,6495507.0,-1377.278809
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1404.4307926,2.0,70000.0,17.960067749,62.903198242,2.9888739586,,2.4895296097,,35.049465179,85.402694702,,21.521705627,2.2922389507,0.0062858714,1404.4307861,515574.4375,6495507.0,-1377.430786
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1404.5827926,2.0,70000.0,17.961500168,62.903198242,3.0708596706,,2.517343998,,34.937496185,85.47908783,,20.464824677,2.284858942,0.0095473826,1404.5827637,515574.4375,6495507.0,-1377.582764
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1404.7347926,2.0,70000.0,17.961500168,62.903198242,3.1471123695,,2.5442240238,,34.456668854,84.736564636,,19.375759125,2.2844102383,0.0162805617,1404.7347412,515574.4375,6495507.0,-1377.734741
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1404.8867926,2.0,70000.0,17.957351685,104.66241455,3.203533411,,2.5644958019,,34.012004852,84.228507996,,19.235025406,2.2826361656,0.0158890877,1404.8868408,515574.4375,6495507.0,-1377.886841
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.0387926,2.0,70000.0,17.917503357,113.55929565,3.2419159412,,2.5843780041,,33.706764221,84.078323364,,19.949552536,2.2741625309,0.0143762566,1405.0388184,515574.4375,6495507.0,-1378.038818
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.1907926,2.0,70000.0,17.908464432,113.55929565,3.2604656219,,2.5985665321,,33.848930359,84.15259552,,20.88145256,2.2794930935,0.0193620715,1405.1907959,515574.4375,6495507.0,-1378.190796
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.3427926,2.0,70000.0,17.952880859,113.55929565,3.2628569603,,2.6088838577,,34.161212921,84.466720581,,21.539896011,2.2891640663,0.023269942,1405.3427734,515574.4375,6495507.0,-1378.342773
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.4947926,2.0,70000.0,17.96925354,113.55929565,3.2742693424,,2.6178195477,,34.169891357,84.856048584,,21.769592285,2.2988500595,0.0250684004,1405.494751,515574.4375,6495507.0,-1378.494751
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.6467926,2.0,70000.0,17.998310089,113.55929565,3.320731163,,2.6290495396,,34.110061646,85.089866638,,22.279237747,2.3083946705,0.029852422,1405.6468506,515574.4375,6495507.0,-1378.646851
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.7987926,2.0,70000.0,18.05503273,113.55929565,3.4187531471,,2.6479623318,,34.038894653,85.817657471,,22.256187439,2.315926075,0.0357853584,1405.7988281,515574.4375,6495507.0,-1378.798828
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1405.9507926,2.0,70000.0,18.030132294,113.55929565,3.5708465576,,2.6732375622,,33.968727112,86.032287598,,20.981151581,2.3279001713,0.0351474583,1405.9508057,515574.4375,6495507.0,-1378.950806
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1406.1027926,2.0,70000.0,17.911706924,113.55929565,3.7276260853,,2.713160038,,34.04044342,85.072242737,,19.981506348,2.3326153755,0.0241788086,1406.1027832,515574.4375,6495507.0,-1379.102783
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1406.2547926,2.0,70000.0,17.822660446,113.55929565,3.8150937557,,2.7531006336,,34.261203766,83.266624451,,19.994363785,2.332777977,0.0139662763,1406.2547607,515574.4375,6495507.0,-1379.254761
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1406.4067926,2.0,70000.0,17.800811768,113.44416809,3.8438842297,,2.7901790142,,34.502380371,80.29813385,,20.692596436,2.3330876827,0.0062376983,1406.4067383,515574.4375,6495507.0,-1379.406738
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1406.5587926,2.0,70000.0,17.803600311,111.86245728,3.8582377434,,2.8122291565,,34.752422333,77.529006958,,22.155853271,2.3406102657,0.0012489015,1406.5588379,515574.4375,6495507.0,-1379.558838
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1406.7107926,2.0,70000.0,17.803600311,97.221961975,3.881913662,,2.8292608261,,35.035041809,77.078010559,,23.246456146,2.336479187,0.0037251329,1406.7108154,515574.4375,6495507.0,-1379.710815
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1406.8627926,2.0,70000.0,17.805156708,86.959190369,3.9396481514,,2.8095064163,,35.363964081,79.646820068,,23.312665939,2.3139967918,0.0104615241,1406.862793,515574.4375,6495507.0,-1379.862793
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.0147926,2.0,70000.0,17.830608368,83.333312988,3.9563794136,,2.7761144638,,35.492126465,82.342208862,,23.208534241,2.3023951054,0.0149999997,1407.0147705,515574.4375,6495507.0,-1380.014771
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.1667926,2.0,70000.0,17.869052887,83.692474365,3.7440841198,,2.7355105877,,35.135982513,83.275360107,,23.649141312,2.3075561523,0.0164296385,1407.166748,515574.4375,6495507.0,-1380.166748
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.3187926,2.0,70000.0,17.883613586,83.871002197,3.342206955,,2.6766703129,,34.723926544,82.996810913,,24.45973587,2.3153641224,0.0217074826,1407.3188477,515574.4375,6495507.0,-1380.318848
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.4707926,2.0,70000.0,17.896974564,84.251579285,2.9013695717,,2.6094632149,,34.535037994,83.131759644,,25.321655273,2.2917053699,0.0226022452,1407.4708252,515574.4375,6495507.0,-1380.470825
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.6227926,2.0,70000.0,17.918706894,80.125701904,2.5082097054,,2.5505383015,,34.695446014,87.325874329,,26.217947006,2.2460846901,0.017769482,1407.6228027,515574.4375,6495507.0,-1380.622803
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.7747926,2.0,70000.0,17.968467712,72.318138123,2.2550375462,,2.4642910957,,34.895233154,95.605361938,,27.042747498,2.1962013245,0.017227646,1407.7747803,515574.4375,6495507.0,-1380.77478
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1407.9267926,2.0,65000.0,18.044288635,72.042999268,2.0847239494,,2.3681643009,,34.428833008,104.49825287,,27.399204254,2.1614773273,0.0182252079,1407.9267578,515574.4375,6495507.0,-1380.926758
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.0787926,2.0,65000.0,18.087011337,72.042922974,1.9532165527,,2.2939147949,,34.087741852,110.91409302,,26.614431381,2.1507797241,0.019889323,1408.0787354,515574.4375,6495507.0,-1381.078735
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.2307926,2.0,65000.0,18.078969955,71.505401611,1.8942804337,,2.2414102554,,34.375839233,116.2414856,,24.922689438,2.1649472713,0.0232198983,1408.230835,515574.4375,6495507.0,-1381.230835
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.3827926,2.0,65000.0,17.983678818,71.505401611,1.8967726231,,2.233080864,,34.731555939,115.25434875,,22.954813004,2.1892688274,0.0222638659,1408.3828125,515574.4375,6495507.0,-1381.382813
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.5347926,2.0,65000.0,17.89450264,63.882930756,1.9838978052,,2.268999815,,35.02797699,109.70601654,,21.698640823,2.2154238224,0.013852396,1408.53479,515574.4375,6495507.0,-1381.53479
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.6867926,2.0,65000.0,17.835836411,49.970542908,2.2576630116,,2.3384022713,,35.206329346,100.77157593,,21.257236481,2.238106966,0.0045136628,1408.6867676,515574.4375,6495507.0,-1381.686768
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.8387926,2.0,70000.0,17.793525696,49.3022995,2.6600944996,,2.4484946728,,35.326560974,88.155761719,,20.890346527,2.2987093925,-0.002466124,1408.8387451,515574.4375,6495507.0,-1381.838745
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1408.9907926,2.0,70000.0,17.78440094,49.429046631,3.0753791332,,2.6268644333,,35.566394806,73.701026917,,21.076955795,2.3605215549,-0.007171904,1408.9908447,515574.4375,6495507.0,-1381.990845
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1409.1427926,2.0,70000.0,17.78440094,49.382160187,3.6751568317,,2.8275072575,,35.684555054,63.582122803,,21.764247894,2.4179646969,-0.003183471,1409.1428223,515574.4375,6495507.0,-1382.142822
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1409.2947926,2.0,70000.0,17.784332275,49.3022995,4.4474964142,,3.0022573471,,35.471851349,61.36971283,,21.690139771,2.4447011948,0.0006051425,1409.2947998,515574.4375,6495507.0,-1382.2948
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1409.4467926,2.0,70000.0,17.781448364,46.886489868,5.213385582,,3.1142868996,,35.23412323,65.461952209,,20.798343658,2.4202501774,0.0033976361,1409.4467773,515574.4375,6495507.0,-1382.446777
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1409.5987926,2.0,70000.0,17.800067902,31.59510994,5.6128373146,,3.1661047935,,34.915042877,76.139427185,,20.117864609,2.3688819408,0.0049999999,1409.5987549,515574.4375,6495507.0,-1382.598755
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1409.7507926,2.0,70000.0,17.804840088,30.952344894,5.436111927,,3.1337203979,,34.690387726,89.444328308,,19.848609924,2.3036577702,0.0044194879,1409.7507324,515574.4375,6495507.0,-1382.750732
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1409.9027926,2.0,70000.0,17.839067459,30.883699417,4.8842544556,,3.0669782162,,34.864364624,96.957847595,,19.873941422,2.270387888,0.0018089056,1409.902832,515574.4375,6495507.0,-1382.902832
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.0547926,2.0,70000.0,17.963373184,30.960191727,4.1724410057,,2.9664266109,,35.00302124,97.588989258,,20.092712402,2.2494671345,0.00118819,1410.0548096,515574.4375,6495507.0,-1383.05481
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.2067926,2.0,80000.0,18.048936844,31.162799835,3.4460482597,,2.8436465263,,34.694923401,97.309539795,,20.130876541,2.2200136185,0.0036720617,1410.2067871,515574.4375,6495507.0,-1383.206787
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.3587926,2.0,80000.0,18.221065521,31.162799835,2.8799917698,,2.7502760887,,34.236045837,96.833999634,,19.899972916,2.1816346645,0.0115486272,1410.3587646,515574.4375,6495507.0,-1383.358765
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.5107926,2.0,80000.0,18.207706451,31.178600311,2.6068286896,,2.6639406681,,34.21213913,96.518707275,,19.85102272,2.1564118862,0.0121938065,1410.5107422,515574.4375,6495507.0,-1383.510742
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.6627926,2.0,80000.0,18.218568802,49.122329712,2.4712703228,,2.5913982391,,34.26486969,96.12046814,,20.353326797,2.1493194103,0.0022177983,1410.6628418,515574.4375,6495507.0,-1383.662842
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.8147926,2.0,80000.0,18.060293198,59.139797211,2.3956766129,,2.5210514069,,34.048439026,95.450904846,,20.733104706,2.1614391804,-0.006525916,1410.8148193,515574.4375,6495507.0,-1383.814819
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1410.9667926,2.0,80000.0,18.295389175,59.139797211,2.3564150333,,2.4637610912,,33.836803436,94.695632935,,20.457248688,2.1753873825,-0.007097986,1410.9667969,515574.4375,6495507.0,-1383.966797
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1411.1187926,2.0,80000.0,18.294034958,59.139797211,2.3174026012,,2.416684866,,33.747142792,93.789482117,,20.589500427,2.1781721115,0.0026799648,1411.1187744,515574.4375,6495507.0,-1384.118774
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1411.2707926,2.0,80000.0,18.118276596,59.139797211,2.271021843,,2.3673605919,,33.710010529,94.906593323,,21.368286133,2.1639921665,0.0048267967,1411.270752,515574.4375,6495507.0,-1384.270752
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1411.4227926,2.0,80000.0,18.138736725,59.139797211,2.2165539265,,2.3014349937,,33.721950531,98.59236908,,21.977012634,2.1551373005,-0.000176615,1411.4228516,515574.4375,6495507.0,-1384.422852
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1411.5747926,2.0,65000.0,18.225948334,59.139724731,2.1581931114,,2.2490756512,,33.732517242,103.40972137,,22.289735794,2.146364212,0.0030262563,1411.5748291,515574.4375,6495507.0,-1384.574829
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1411.7267926,2.0,65000.0,18.335298538,58.602104187,2.0651648045,,2.1924884319,,33.614074707,107.50094604,,22.426303864,2.1434586048,-0.001362548,1411.7268066,515574.4375,6495507.0,-1384.726807
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1411.8787926,2.0,65000.0,18.397529602,58.178512573,1.9398289919,,2.1150715351,,33.693477631,110.23779297,,22.992858887,2.1341276169,0.0024709424,1411.8787842,515574.4375,6495507.0,-1384.878784
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.0307926,2.0,65000.0,18.495304108,58.064502716,1.8247201443,,2.0571112633,,33.962303162,111.46671295,,24.005971909,2.1279599667,0.0059242933,1412.0307617,515574.4375,6495507.0,-1385.030762
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.1827926,2.0,65000.0,18.424999237,58.064502716,1.7245303392,,2.0074520111,,34.200546265,110.72309875,,24.540880203,2.1274116039,0.0100899739,1412.1827393,515574.4375,6495507.0,-1385.182739
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.3347926,2.0,65000.0,18.326148987,58.064502716,1.6566172838,,1.9835320711,,34.262870789,109.51698303,,25.1173172,2.1108396053,0.0045537958,1412.3348389,515574.4375,6495507.0,-1385.334839
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.4867926,2.0,65000.0,18.175195694,59.931064606,1.6230274439,,1.9698634148,,34.366001129,108.01316833,,25.006040573,2.105183363,0.0021464785,1412.4868164,515574.4375,6495507.0,-1385.486816
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.6387926,2.0,65000.0,18.11721611,118.64409637,1.6144838333,,1.9633321762,,34.457454681,107.12423706,,22.776948929,2.1048073769,0.003,1412.6387939,515574.4375,6495507.0,-1385.638794
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.7907926,2.0,65000.0,18.164588928,118.64409637,1.6364923716,,1.9668474197,,34.322872162,105.18153381,,20.425861359,2.1143126488,0.0028588357,1412.7907715,515574.4375,6495507.0,-1385.790771
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1412.9427926,2.0,65000.0,18.10127449,118.64409637,1.682610631,,1.9831876755,,34.122699738,102.90065002,,19.767892838,2.1363475323,0.0018612035,1412.942749,515574.4375,6495507.0,-1385.942749
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1413.0947926,2.0,80000.0,18.03313446,118.64409637,1.7404048443,,1.999571085,,33.788513184,99.994369507,,20.175104141,2.1444666386,0.0007282997,1413.0948486,515574.4375,6495507.0,-1386.094849
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1413.2467926,2.0,80000.0,18.002477646,118.64409637,1.7834830284,,2.0193507671,,33.551822662,96.873458862,,20.30645752,2.1496579647,-0.000332566,1413.2468262,515574.4375,6495507.0,-1386.246826
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1413.3987926,2.0,80000.0,17.982095718,82.166213989,1.8127721548,,2.045766592,,33.521064758,97.092460632,,19.778150558,2.1554114819,0.0046526804,1413.3988037,515574.4375,6495507.0,-1386.398804
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1413.5507926,2.0,80000.0,17.964523315,48.870429993,1.844227314,,2.0851788521,,33.578807831,98.53918457,,19.697250366,2.1540896893,0.0095127076,1413.5507813,515574.4375,6495507.0,-1386.550781
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1413.7027926,2.0,80000.0,17.967473984,47.906997681,1.8843587637,,2.121317625,,33.566143036,99.670318604,,19.836700439,2.1524882317,0.013375666,1413.7027588,515574.4375,6495507.0,-1386.702759
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1413.8547926,2.0,80000.0,18.002645493,47.906997681,1.9384057522,,2.1657807827,,33.582611084,100.37036133,,19.38967514,2.1616308689,0.0155085325,1413.8547363,515574.4375,6495507.0,-1386.854736
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.0067926,2.0,80000.0,18.070009232,47.916473389,2.0338704586,,2.210588932,,33.583194733,97.842765808,,18.670415878,2.1889791489,0.0121199079,1414.0068359,515574.4375,6495507.0,-1387.006836
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.1587926,2.0,80000.0,18.073638916,48.04650116,2.1647439003,,2.2528250217,,33.508197784,92.252426147,,18.469865799,2.2207653522,0.0135877868,1414.1588135,515574.4375,6495507.0,-1387.158813
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.3107926,2.0,80000.0,17.992969513,48.04650116,2.2979297638,,2.305952549,,33.546165466,85.0545578,,19.195159912,2.2589576244,0.01708325,1414.310791,515574.4375,6495507.0,-1387.310791
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.4627926,2.0,80000.0,17.78017807,48.04650116,2.526766777,,2.3701276779,,33.669612885,76.961578369,,20.101369858,2.3085308075,0.0094387624,1414.4627686,515574.4375,6495507.0,-1387.462769
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.6147926,2.0,70000.0,17.652399063,48.046161652,2.8618297577,,2.4777181149,,33.830776215,68.708084106,,20.838848114,2.3604004383,0.005546398,1414.6147461,515574.4375,6495507.0,-1387.614746
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.7667926,2.0,70000.0,17.620372772,44.876960754,3.1618680954,,2.6033861637,,34.168308258,62.871131897,,21.442846298,2.3753972054,0.0112842787,1414.7668457,515574.4375,6495507.0,-1387.766846
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1414.9187926,2.0,70000.0,17.605382919,36.403305054,3.3288249969,,2.7098784447,,34.361846924,63.582557678,,21.956134796,2.3277144432,0.0229421463,1414.9188232,515574.4375,6495507.0,-1387.918823
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.0707926,2.0,70000.0,17.768959045,35.029026031,3.3286373615,,2.807554245,,34.159255981,70.965042114,,23.00910759,2.2451028824,0.0312034171,1415.0708008,515574.4375,6495507.0,-1388.070801
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.2227926,2.0,70000.0,17.957685471,35.069797516,3.1952545643,,2.8605704308,,34.201839447,81.052711487,,23.85991478,2.1746609211,0.0325031355,1415.2227783,515574.4375,6495507.0,-1388.222778
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.3747926,2.0,80000.0,17.806468964,35.069797516,2.9693143368,,2.8725702763,,34.401752472,91.548530579,,24.620834351,2.1144001484,0.0275180265,1415.3747559,515574.4375,6495507.0,-1388.374756
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.5267926,2.0,80000.0,17.748739243,35.069797516,2.7470788956,,2.8531200886,,34.336589813,98.180976868,,26.210302353,2.0925073624,0.0226237476,1415.5267334,515574.4375,6495507.0,-1388.526733
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.6787926,2.0,80000.0,17.683494568,35.069797516,2.5707793236,,2.8247871399,,34.178070068,99.859664917,,27.398265839,2.0847065449,0.0195464846,1415.678833,515574.4375,6495507.0,-1388.678833
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.8307926,2.0,80000.0,17.751123428,35.069797516,2.4227693081,,2.7947843075,,34.164020538,98.642379761,,27.737609863,2.1012575626,0.0270413291,1415.8308105,515574.4375,6495507.0,-1388.830811
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1415.9827926,2.0,80000.0,18.271371841,35.069797516,2.3258149624,,2.7942638397,,34.208538055,93.876029968,,27.695781708,2.1633954048,0.0498868711,1415.9827881,515574.4375,6495507.0,-1388.982788
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1416.1347926,2.0,80000.0,18.890947342,35.069797516,2.3368647099,,2.8047885895,,34.137962341,85.479270935,,26.562221527,2.2462317944,0.0692490116,1416.1347656,515574.4375,6495507.0,-1389.134766
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1416.2867926,2.0,70000.0,18.75532341,35.069797516,2.5100312233,,2.842086792,,34.110084534,76.318817139,,24.360490799,2.321652174,0.0589082316,1416.2867432,515574.4375,6495507.0,-1389.286743
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1416.4387926,2.0,70000.0,18.761312485,35.069797516,2.8221116066,,2.8944585323,,34.17181778,68.597610474,,22.074697495,2.3703706264,0.033827994,1416.4388428,515574.4375,6495507.0,-1389.438843
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1416.5907926,2.0,70000.0,18.958236694,35.069797516,3.1539535522,,2.9455480576,,34.225315094,66.573158264,,20.841621399,2.3601560593,0.0203756932,1416.5908203,515574.4375,6495507.0,-1389.59082
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1416.7427926,2.0,70000.0,18.425895691,35.069797516,3.3981456757,,2.9694509506,,34.194473267,72.417518616,,21.132522583,2.3185329437,0.0246355888,1416.7427979,515574.4375,6495507.0,-1389.742798
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1416.8947926,2.0,70000.0,18.228460312,35.069797516,3.4734919071,,2.9793498516,,34.230556488,81.248756409,,21.854131699,2.2629964352,0.0199294295,1416.8947754,515574.4375,6495507.0,-1389.894775
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.0467926,2.0,80000.0,18.550174713,35.069797516,3.39230299,,2.9440989494,,34.483818054,88.231178284,,22.51956749,2.2232496738,0.0189324319,1417.0467529,515574.4375,6495507.0,-1390.046753
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.1987926,2.0,80000.0,18.995817184,35.069797516,3.1718826294,,2.8825500011,,34.814796448,92.541252136,,23.380010605,2.1769065857,0.0180652589,1417.1988525,515574.4375,6495507.0,-1390.198853
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.3507926,2.0,80000.0,19.03959465,35.069797516,2.8371350765,,2.8289730549,,34.681472778,96.931159973,,23.84715271,2.1181292534,0.0193735231,1417.3508301,515574.4375,6495507.0,-1390.35083
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.5027926,2.0,80000.0,19.029520035,35.069797516,2.4895789623,,2.7784101963,,34.200061798,99.941650391,,23.478284836,2.0814654827,0.0255994964,1417.5028076,515574.4375,6495507.0,-1390.502808
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.6547926,2.0,80000.0,19.019445419,35.069797516,2.1923820972,,2.7280292511,,33.986721039,101.15853882,,22.891038895,2.1053650379,0.0352277607,1417.6547852,515574.4375,6495507.0,-1390.654785
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.8067926,2.0,80000.0,18.590875626,35.287792206,2.0309500694,,2.6776783466,,33.766838074,100.93927765,,22.87669754,2.1632943153,0.0386175215,1417.8067627,515574.4375,6495507.0,-1390.806763
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1417.9587926,2.0,80000.0,18.385242462,38.361114502,1.9852657318,,2.6272974014,,33.72587204,95.400688171,,23.176948547,2.2017710209,0.0308642332,1417.9587402,515574.4375,6495507.0,-1390.95874
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1418.1107926,2.0,80000.0,18.218545914,38.41860199,1.9877128601,,2.5769467354,,33.959415436,86.145095825,,23.677986145,2.2413828373,0.0097040208,1418.1108398,515574.4375,6495507.0,-1391.11084
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1418.2627926,2.0,70000.0,18.064605713,38.41860199,2.0428264141,,2.5265657902,,34.040843964,79.033325195,,24.063240051,2.2870566845,0.0042315586,1418.2628174,515574.4375,6495507.0,-1391.262817
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1418.4147926,2.0,70000.0,17.951936722,38.439235687,2.1402695179,,2.4762146473,,33.992126465,78.672325134,,23.733469009,2.2945945263,0.0089559797,1418.4147949,515574.4375,6495507.0,-1391.414795
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1418.5667926,2.0,70000.0,17.863710403,38.558097839,2.2413315773,,2.4262645245,,33.86555481,85.362930298,,23.384977341,2.25314188,0.0077540148,1418.5667725,515574.4375,6495507.0,-1391.566772
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,1418.7187926,2.0,70000.0,17.835588455,40.00334549,2.3289103508,,2.3838744164,,33.836479187,92.208259583,,23.088434219,2.193561554,0.0019612589,1418.71875,515574.4375,6495507.0,-1391.71875
