source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,738.56,,,,39.89799881,1.2595043182,0.9432953596,,,,250.17610168,,,738.55999756,556041.625,6810843.5,-714.3186646
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,738.712,,,,41.653598785,1.1713721752,1.2762175798,,,,248.54719543,,,738.7119751,556041.625,6810843.5,-714.4705811
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,738.864,,,,43.409198761,1.2754803896,1.272107482,,,,246.93565369,,,738.86401367,556041.625,6810843.5,-714.6224365
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.016,,,,44.877597809,1.1976730824,1.3315402269,,,,244.86763,,,739.01599121,556041.625,6810843.5,-714.774292
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.168,,,,43.904800415,1.2628868818,1.1412035227,,,,243.49211121,,,739.16802979,556041.625,6810843.5,-714.9261475
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.32,,,,42.931999207,1.1817387342,1.1653779745,,,,239.61531067,,,739.32000732,556041.625,6810843.5,-715.0780029
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.472,,,,41.959201813,1.1887449026,1.1898498535,,,,238.87530518,,,739.47198486,556041.625,6810843.5,-715.2299194
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.624,,,,40.986400604,1.2252578735,1.1067471504,,,,239.62953186,,,739.62402344,556041.625,6810843.5,-715.3817749
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.776,,,,40.01360321,1.1915612221,1.3154492378,,,,243.91770935,,,739.77600098,556041.6875,6810843.5,-715.5336304
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,739.928,,,,39.040802002,1.3005341291,1.1612081528,,,,241.55433655,,,739.92797852,556041.6875,6810843.5,-715.6855469
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.08,,,,38.815200806,1.2849572897,1.092035532,,,,238.73614502,,,740.08001709,556041.6875,6810843.5,-715.8374023
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.232,,,,39.262081146,1.2488387823,1.1050516367,,,,238.27801514,,,740.23199463,556041.6875,6810843.5,-715.9892578
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.384,,,,39.708961487,1.1710383892,1.2349590063,,,,241.01815796,,,740.38397217,556041.6875,6810843.5,-716.1411743
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.536,,,,40.155841827,1.3233481646,1.1366701126,,,,242.63676453,,,740.53601074,556041.6875,6810843.5,-716.2929688
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.688,,,,40.602722168,1.3550000191,1.1133999825,,,,242.82833862,,,740.68798828,556041.6875,6810843.5,-716.4448853
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.84,,,,41.049602509,1.2602927685,1.3335213661,,,,244.38156128,,,740.84002686,556041.6875,6810843.5,-716.5967407
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,740.992,,,,41.496479034,1.2088946104,1.5696713924,,,,245.56668091,,,740.99200439,556041.6875,6810843.5,-716.7485962
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,741.144,,,,41.839679718,1.2538086176,1.4298545122,,,,244.03059387,,,741.14398193,556041.6875,6810843.5,-716.9005127
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,741.296,,,,42.177120209,1.3044199944,1.2545186281,,,,239.99497986,,,741.29602051,556041.75,6810843.5,-717.0523682
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,741.448,,,,42.514560699,1.3184870481,1.3716309071,,,,235.72808838,,,741.44799805,556041.75,6810843.5,-717.2042236
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,741.6,,,,42.85200119,1.2392706871,1.2168841362,,,,233.09327698,,,741.59997559,556041.75,6810843.5,-717.3561401
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,741.752,,,,43.189441681,1.2358030081,1.0658679008,,,,230.41638184,,,741.75201416,556041.75,6810843.5,-717.5079956
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,741.904,,,,43.526882172,1.1768661737,1.1642432213,,,,230.25228882,,,741.9039917,556041.75,6810843.5,-717.6598511
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.056,,,,44.163921356,1.162899971,1.1919000149,,,,224.7938385,,,742.05603027,556041.75,6810843.5,-717.8117065
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.208,,,,45.314559937,1.3571157455,1.1871966124,,,,225.59526062,,,742.20800781,556041.75,6810843.5,-717.963562
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.36,,,,46.465202332,1.227976203,1.0354392529,,,,226.46730042,,,742.35998535,556041.75,6810843.5,-718.1154785
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.512,,,,47.615840912,1.227927804,0.9986526966,,,,231.36314392,,,742.51202393,556041.75,6810843.5,-718.267334
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.664,,,,48.766483307,1.3082387447,0.9688512683,,,,231.68928528,,,742.66400146,556041.75,6810843.5,-718.4191895
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.816,,,,49.917121887,1.2276235819,1.1486296654,,,,233.34727478,,,742.815979,556041.8125,6810843.5,-718.571106
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,742.968,,,,51.067760468,1.1753623486,1.4552514553,,,,236.78855896,,,742.96801758,556041.8125,6810843.5,-718.7229614
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,743.12,,,,49.403202057,1.2814718485,1.4233775139,,,,236.3938446,,,743.11999512,556041.8125,6810843.5,-718.8748169
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,743.272,,,,46.987918854,1.364664197,1.3320070505,,,,232.55020142,,,743.27197266,556041.8125,6810843.5,-719.0267334
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,743.424,,,,44.572639465,1.2931560278,1.605052352,,,,230.82841492,,,743.42401123,556041.8125,6810843.5,-719.1785278
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,743.576,,,,42.157360077,1.3739455938,1.380146265,,,,235.20387268,,,743.57598877,556041.8125,6810843.5,-719.3304443
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,743.728,,,,39.742080688,1.3471236229,1.377468586,,,,240.38647461,,,743.72802734,556041.8125,6810843.5,-719.4822998
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,743.88,,,,37.326797485,1.3360887766,1.193171382,,,,246.02392578,,,743.88000488,556041.8125,6810843.5,-719.6341553
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.032,,,,35.578079224,1.3750813007,1.1329159737,,,,246.57397461,,,744.03198242,556041.8125,6810843.5,-719.7860718
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.184,,,,36.328960419,1.3254430294,1.2876919508,,,,248.38146973,,,744.184021,556041.8125,6810843.5,-719.9379272
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.336,,,,37.079837799,1.3755275011,1.3322452307,,,,244.23690796,,,744.33599854,556041.875,6810843.5,-720.0897827
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.488,,,,37.830718994,1.1692328453,1.5036233664,,,,244.5163269,,,744.48797607,556041.875,6810843.5,-720.2416992
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.64,,,,38.581600189,1.3214155436,1.1965111494,,,,241.38648987,,,744.64001465,556041.875,6810843.5,-720.3935547
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.792,,,,39.332481384,1.3011057377,1.1082841158,,,,242.05976868,,,744.79199219,556041.875,6810843.5,-720.5454712
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,744.944,,,,40.083358765,1.2722803354,1.1564223766,,,,240.83119202,,,744.94396973,556041.875,6810843.5,-720.6972656
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,745.096,,,,40.702720642,1.2922713757,1.1045227051,,,,241.67753601,,,745.0960083,556041.875,6810843.5,-720.8491211
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,745.248,,,,41.245361328,1.2017111778,1.2803256512,,,,241.01876831,,,745.24798584,556041.875,6810843.5,-721.0010376
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,745.4,,,,41.788002014,1.2439000607,1.1959950924,,,,241.65332031,,,745.40002441,556041.875,6810843.5,-721.1528931
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,745.552,,,,42.330638885,1.2836204767,1.0189585686,,,,240.97512817,,,745.55200195,556041.875,6810843.5,-721.3047485
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,745.704,,,,42.873279572,1.2094076872,1.2447769642,,,,242.88162231,,,745.70397949,556041.875,6810843.5,-721.456665
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,745.856,,,,43.415920258,1.2095532417,1.4643474817,,,,234.59040833,,,745.85601807,556041.9375,6810843.5,-721.6085205
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.008,,,,43.871120453,1.3888063431,1.2895476818,,,,224.50112915,,,746.00799561,556041.9375,6810843.5,-721.760437
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.16,,,,42.752399445,1.2910399437,1.5106043816,,,,212.41917419,,,746.15997314,556041.9375,6810843.5,-721.9122925
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.312,,,,41.633678436,1.3705720901,1.3565380573,,,,207.9206543,,,746.31201172,556041.9375,6810843.5,-722.0641479
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.464,,,,40.514961243,1.2454750538,1.2026188374,,,,209.45890808,,,746.46398926,556041.9375,6810843.5,-722.2160034
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.616,,,,39.396240234,1.2875722647,1.0883564949,,,,212.89198303,,,746.61602783,556041.9375,6810843.5,-722.3678589
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.768,,,,38.277519226,1.2190465927,1.1027364731,,,,217.19340515,,,746.76800537,556041.9375,6810843.5,-722.5197144
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,746.92,,,,37.158798218,1.1802999973,1.1201000214,,,,220.50802612,,,746.91998291,556041.9375,6810843.5,-722.6716309
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.072,,,,39.966239929,1.2079885006,1.1994590759,,,,220.19726563,,,747.07202148,556041.9375,6810843.5,-722.8234863
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.224,,,,47.136077881,1.1716971397,1.1665227413,,,,221.35414124,,,747.22399902,556041.9375,6810843.5,-722.9754028
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.376,,,,54.305919647,1.0706870556,1.1926144361,,,,222.14016724,,,747.37597656,556042.0,6810843.5,-723.1272583
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.528,,,,61.475757599,1.251975894,1.1395521164,,,,220.66809082,,,747.52801514,556042.0,6810843.5,-723.2791138
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.68,,,,68.645599365,1.2231664658,1.4546505213,,,,218.22967529,,,747.67999268,556042.0,6810843.5,-723.4310303
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.832,,,,75.815437317,1.1403234005,1.2068760395,,,,214.7905426,,,747.83197021,556042.0,6810843.5,-723.5828247
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,747.984,,,,82.985275269,1.3507758379,1.0695997477,,,,215.16223145,,,747.98400879,556042.0,6810843.5,-723.7346802
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,748.136,,,,84.13848114,1.2878257036,0.9948887825,,,,217.54840088,,,748.13598633,556042.0,6810843.5,-723.8865967
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,748.288,,,,84.583839417,1.085493803,1.0908590555,,,,220.79399109,,,748.2880249,556042.0,6810843.5,-724.0384521
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,748.44,,,,85.029197693,1.1531558037,1.1374161243,,,,226.45314026,,,748.44000244,556042.0,6810843.5,-724.1903687
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,748.592,,,,85.474555969,1.1659572124,1.1236512661,,,,227.90354919,,,748.59197998,556042.0,6810843.5,-724.3422241
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,748.744,,,,85.919921875,1.1495677233,1.2058509588,,,,225.04351807,,,748.74401855,556042.0,6810843.5,-724.4940796
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,748.896,,,,86.365280151,1.1508039236,1.2046045065,,,,216.76976013,,,748.89599609,556042.0625,6810843.5,-724.6459961
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.048,,,,85.290481567,1.1241884232,1.1329535246,,,,211.49014282,,,749.04797363,556042.0625,6810843.5,-724.7978516
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.2,,,,80.92199707,1.1321395636,1.1354700327,,,,211.75912476,,,749.20001221,556042.0625,6810843.5,-724.949707
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.352,,,,76.553520203,1.141100049,1.1475000381,,,,216.4947052,,,749.35198975,556042.0625,6810843.5,-725.1015625
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.504,,,,72.185035706,1.2114533186,1.06399405,,,,219.50941467,,,749.50402832,556042.0625,6810843.5,-725.253418
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.656,,,,67.816558838,1.0963375568,1.3182046413,,,,219.94599915,,,749.65600586,556042.0625,6810843.5,-725.4053345
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.808,,,,63.448078156,1.1540608406,1.1882199049,,,,218.64276123,,,749.8079834,556042.0625,6810843.5,-725.5571899
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,749.96,,,,59.079601288,1.1918660402,1.1609072685,,,,219.38153076,,,749.96002197,556042.0625,6810843.5,-725.7090454
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,750.112,,,,60.392879486,1.1678768396,1.1931327581,,,,219.39202881,,,750.11199951,556042.0625,6810843.5,-725.8609619
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,750.264,,,,63.735359192,1.1481335163,1.2129702568,,,,218.48353577,,,750.26397705,556042.0625,6810843.5,-726.0128174
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,750.416,,,,67.077842712,1.1655199528,1.1606619358,,,,219.95346069,,,750.41601563,556042.125,6810843.5,-726.1646729
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,750.568,,,,70.420318604,1.1534413099,1.2119387388,,,,226.56242371,,,750.56799316,556042.125,6810843.5,-726.3165894
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,750.72,,,,73.762802124,1.1507930756,1.1689678431,,,,233.86627197,,,750.7199707,556042.125,6810843.5,-726.4683838
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,750.872,,,,77.105278015,1.0861471891,0.995161891,,,,236.16174316,,,750.87200928,556042.125,6810843.5,-726.6203003
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.024,,,,80.179679871,1.0510610342,0.9238857627,,,,236.57728577,,,751.02398682,556042.125,6810843.5,-726.7721558
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.176,,,,81.824317932,1.0675643682,1.1909143925,,,,234.88305664,,,751.17602539,556042.125,6810843.5,-726.9240112
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.328,,,,83.468955994,1.0830235481,1.2820369005,,,,227.98312378,,,751.32800293,556042.125,6810843.5,-727.0759277
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.48,,,,85.113601685,1.0782399178,1.1631208658,,,,218.46730042,,,751.47998047,556042.125,6810843.5,-727.2277832
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.632,,,,86.758239746,1.1103262901,0.9735773206,,,,210.10244751,,,751.63201904,556042.125,6810843.5,-727.3796387
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.784,,,,88.402877808,1.0812637806,1.0459582806,,,,209.91073608,,,751.78399658,556042.125,6810843.5,-727.5315552
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,751.936,,,,90.047515869,1.0637226105,1.0996249914,,,,211.56343079,,,751.93597412,556042.125,6810843.5,-727.6834106
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,752.088,,,,90.332557678,1.1161530018,1.0484081507,,,,213.4724884,,,752.0880127,556042.1875,6810843.5,-727.8353271
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,752.24,,,,89.628799438,1.0947502851,1.1078124046,,,,213.80601501,,,752.23999023,556042.1875,6810843.5,-727.9871216
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,752.392,,,,88.925041199,1.0958833694,1.260119915,,,,210.31234741,,,752.39202881,556042.1875,6810843.5,-728.1389771
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,752.544,,,,88.221282959,1.16373384,1.2701661587,,,,208.69033813,,,752.54400635,556042.1875,6810843.5,-728.2908936
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,752.696,,,,87.51751709,1.286826849,1.1625627279,,,,211.9130249,,,752.69598389,556042.1875,6810843.5,-728.442749
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,752.848,,,,86.81375885,1.2483642101,1.305565834,,,,219.36962891,,,752.84802246,556042.1875,6810843.5,-728.5946045
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.0,,,,86.11000061,1.245033145,1.2065201998,,,,225.24952698,,,753.0,556042.1875,6810843.5,-728.746521
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.152,,,,84.92288208,1.2231209278,1.3070640564,,,,228.9927063,,,753.15197754,556042.1875,6810843.5,-728.8983765
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.304,,,,83.73576355,1.2108806372,1.1353385448,,,,233.93919373,,,753.30401611,556042.1875,6810843.5,-729.0502319
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.456,,,,82.54864502,1.2033828497,0.9824460149,,,,241.40045166,,,753.45599365,556042.1875,6810843.5,-729.2021484
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.608,,,,81.36151886,1.3270902634,1.2508906126,,,,248.19781494,,,753.60797119,556042.25,6810843.5,-729.3540039
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.76,,,,80.17440033,1.4575430155,1.5436259508,,,,251.43772888,,,753.76000977,556042.25,6810843.5,-729.5058594
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,753.912,,,,78.987281799,1.4535893202,1.4730604887,,,,254.64205933,,,753.9119873,556042.25,6810843.5,-729.6577148
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.064,,,,76.456802368,1.3945120573,1.6182518005,,,,255.55882263,,,754.06402588,556042.25,6810843.5,-729.8095703
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.216,,,,72.079200745,1.3075996637,1.7897026539,,,,256.23382568,,,754.21600342,556042.25,6810843.5,-729.9614868
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.368,,,,67.701599121,1.2990654707,1.6222542524,,,,254.92434692,,,754.36798096,556042.25,6810843.5,-730.1133423
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.52,,,,63.324001312,1.4513241053,1.2259882689,,,,255.06951904,,,754.52001953,556042.25,6810843.5,-730.2651978
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.672,,,,58.946399689,1.4278947115,1.2332732677,,,,256.44842529,,,754.67199707,556042.25,6810843.5,-730.4171143
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.824,,,,54.56880188,1.3406202793,1.2778798342,,,,256.60647583,,,754.82397461,556042.25,6810843.5,-730.5689697
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,754.976,,,,50.191200256,1.434158802,1.3526921272,,,,253.79846191,,,754.97601318,556042.25,6810843.5,-730.7208862
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,755.128,,,,47.860321045,1.4213106632,1.2584341764,,,,251.99359131,,,755.12799072,556042.3125,6810844.0,-730.8726807
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,755.28,,,,45.913200378,1.4191111326,1.3041118383,,,,253.02828979,,,755.2800293,556042.3125,6810844.0,-731.0245361
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,755.432,,,,43.966079712,1.4157122374,1.366746664,,,,253.41293335,,,755.43200684,556042.3125,6810844.0,-731.1764526
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,755.584,,,,42.018959045,1.3202434778,1.3286486864,,,,252.48121643,,,755.58398438,556042.3125,6810844.0,-731.3283081
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,755.736,,,,40.071838379,1.3311009407,1.1397672892,,,,250.33825684,,,755.73602295,556042.3125,6810844.0,-731.4801636
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,755.888,,,,38.124717712,1.3732000589,0.9980999827,,,,248.78778076,,,755.88800049,556042.3125,6810844.0,-731.6320801
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.04,,,,36.939598083,1.3051952124,1.1508817673,,,,248.77876282,,,756.03997803,556042.3125,6810844.0,-731.7839355
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.192,,,,37.888080597,1.2426056862,1.1568566561,,,,249.8321991,,,756.1920166,556042.3125,6810844.0,-731.9358521
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.344,,,,38.836559296,1.1733585596,1.4329953194,,,,251.01971436,,,756.34399414,556042.3125,6810844.0,-732.0877075
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.496,,,,39.785037994,1.1976885796,1.388250947,,,,250.7936554,,,756.49597168,556042.3125,6810844.0,-732.239563
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.648,,,,40.733520508,1.2361570597,1.2099112272,,,,250.41790771,,,756.64801025,556042.375,6810844.0,-732.3914185
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.8,,,,41.681999207,1.2292796373,1.166708827,,,,249.34066772,,,756.79998779,556042.375,6810844.0,-732.5432739
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,756.952,,,,42.63048172,1.2741684914,1.0136463642,,,,247.72648621,,,756.95202637,556042.375,6810844.0,-732.6951294
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,757.104,,,,43.846240997,1.2186610699,1.174741745,,,,246.52934265,,,757.10400391,556042.375,6810844.0,-732.8470459
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,757.256,,,,45.185359955,1.1046147346,1.2918605804,,,,246.77455139,,,757.25598145,556042.375,6810844.0,-732.9989014
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,757.408,,,,46.524482727,1.10892272,1.2440289259,,,,244.7658844,,,757.40802002,556042.375,6810844.0,-733.1508179
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,757.56,,,,47.863601685,1.1897996664,1.1583225727,,,,241.87088013,,,757.55999756,556042.375,6810844.0,-733.3026733
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,757.712,,,,49.202720642,1.2361428738,1.1244665384,,,,240.6217041,,,757.7119751,556042.375,6810844.0,-733.4545288
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,757.864,,,,50.5418396,1.1259673834,1.0565487146,,,,239.25753784,,,757.86401367,556042.375,6810844.0,-733.6064453
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.016,,,,51.683841705,1.0955494642,0.9587957859,,,,236.77685547,,,758.01599121,556042.375,6810844.0,-733.7583008
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.168,,,,51.15032196,1.1682909727,1.013902545,,,,234.45074463,,,758.16802979,556042.4375,6810844.0,-733.9100952
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.32,,,,50.616802216,1.0920305252,1.153640151,,,,235.144104,,,758.32000732,556042.4375,6810844.0,-734.0620117
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.472,,,,50.083282471,1.0805631876,1.1646158695,,,,236.3084259,,,758.47198486,556042.4375,6810844.0,-734.2138672
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.624,,,,49.549758911,1.1518421173,1.0829355717,,,,233.86167908,,,758.62402344,556042.4375,6810844.0,-734.3657837
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.776,,,,49.016239166,1.1831184626,0.9966897368,,,,233.57011414,,,758.77600098,556042.4375,6810844.0,-734.5176392
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,758.928,,,,48.482719421,1.1728219986,0.919918716,,,,233.40238953,,,758.92797852,556042.4375,6810844.0,-734.6694946
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,759.08,,,,47.405200958,1.1209262609,1.012630105,,,,234.14175415,,,759.08001709,556042.4375,6810844.0,-734.8214111
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,759.232,,,,45.838077545,1.0967345238,1.1792715788,,,,237.2276001,,,759.23199463,556042.4375,6810844.0,-734.9732666
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,759.384,,,,44.270957947,1.123069644,1.1974674463,,,,240.89009094,,,759.38397217,556042.4375,6810844.0,-735.1251221
