source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,817.88479639,,,,0.8473866582,,0.6892504692,,,122.10866547,162.53662109,,,23.10956955,,,,817.88482666,503123.6875,6713772.0,-792.8064575
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.03679639,,,,0.8466746807,,0.6864513755,,,121.96543121,162.65783691,,,21.877855301,,,,818.0368042,503123.6875,6713772.0,-792.958374
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.18879639,,,,0.8444215655,,0.6904764771,,,122.0399704,162.426651,,,20.660844803,,,,818.18878174,503123.6875,6713772.0,-793.1103516
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.34079639,,,,0.8406574726,,0.6930221319,,,122.27674103,162.30018616,,,20.290237427,,,,818.34082031,503123.6875,6713772.0,-793.2623901
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.49279639,,,,0.8392282128,,0.6941440701,,,122.69832611,162.26330566,,,20.660079956,,,,818.49279785,503123.6875,6713772.0,-793.4143677
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.64479639,,,,0.8425676823,,0.6883020401,,,123.52732086,162.16400146,,,20.775146484,,,,818.64477539,503123.6875,6713772.0,-793.5662842
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.79679639,,,,0.846421957,,0.6902790666,,,122.9094696,162.08473206,,,19.923101425,,,,818.79681396,503123.6875,6713772.0,-793.7183228
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,818.94879639,,,,0.848651588,,0.6923063397,,,122.38937378,162.06182861,,,20.702945709,,,,818.9487915,503123.6875,6713772.0,-793.8703003
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,819.10079639,,,,0.8494213223,,0.6948140264,,,121.89070892,162.21133423,,,22.293245316,,,,819.10076904,503123.6875,6713772.0,-794.0222168
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,819.25279639,,,,0.8479802012,,0.6963126063,,,121.51199341,162.07540894,,,23.823484421,,,,819.25280762,503123.6875,6713772.0,-794.1742554
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,819.40479639,,,,0.8420491219,,0.69655931,,,121.75878143,161.60784912,,,24.46946907,,,,819.40478516,503123.6875,6713772.0,-794.3262329
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,819.55679639,,,,0.8394357562,,0.6942756176,,,122.3272171,161.6133728,,,23.68454361,,,,819.55682373,503123.6875,6713772.0,-794.4782104
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,819.70879639,,,,0.8451057076,,0.6952800751,,,122.98609161,161.93782043,,,22.429012299,,,,819.70880127,503123.6875,6713772.0,-794.630188
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,819.86079639,,,,0.8540090919,,0.7096621394,,,123.19504547,162.10028076,,,20.924484253,,,,819.86077881,503123.6875,6713772.0,-794.7821655
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.01279639,,,,0.864413023,,0.7232425213,,,123.16526794,161.64160156,,,19.277709961,,,,820.01281738,503123.6875,6713772.0,-794.9341431
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.16479639,,,,0.8725536466,,0.7325426936,,,123.92991638,160.86973572,,,20.0349617,,,,820.16479492,503123.65625,6713772.0,-795.0861206
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.31679639,,,,0.8731853962,,0.7380328774,,,123.89274597,159.9128418,,,20.12702179,,,,820.31677246,503123.65625,6713772.0,-795.2380981
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.46879639,,,,0.8672347069,,0.7345690131,,,123.23244476,158.66110229,,,20.83634758,,,,820.46881104,503123.65625,6713772.0,-795.3900757
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.62079639,,,,0.8631348014,,0.7262808084,,,122.81126404,157.87359619,,,21.038154602,,,,820.62078857,503123.65625,6713772.0,-795.5420532
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.77279639,,,,0.8657173514,,0.7226066589,,,123.00060272,157.52827454,,,21.516719818,,,,820.77276611,503123.65625,6713772.0,-795.6940308
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,820.92479639,,,,0.8751789331,,0.7233606577,,,123.29286194,157.26901245,,,21.202802658,,,,820.92480469,503123.65625,6713772.0,-795.8460083
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.07679639,,,,0.8858519197,,0.7278904319,,,122.33963776,157.63938904,,,19.892028809,,,,821.07678223,503123.65625,6713772.0,-795.9979858
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.22879639,,,,0.8952775598,,0.7320089936,,,122.25804138,158.48475647,,,19.630161285,,,,821.2288208,503123.65625,6713772.0,-796.1499634
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.38079639,,,,0.8963750005,,0.7346824408,,,122.30801392,158.88092041,,,18.848987579,,,,821.38079834,503123.65625,6713772.0,-796.3019409
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.53279639,,,,0.8829426169,,0.7321420312,,,122.34346771,158.4098053,,,19.524503708,,,,821.53277588,503123.65625,6713772.0,-796.4539185
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.68479639,,,,0.8677644134,,0.7249774337,,,122.51409912,157.89205933,,,20.463161469,,,,821.68481445,503123.65625,6713772.0,-796.605896
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.83679639,,,,0.8622142673,,0.7141061425,,,122.4495697,158.01602173,,,22.229471207,,,,821.83679199,503123.65625,6713772.0,-796.7578735
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,821.98879639,,,,0.8625059724,,0.7039108276,,,123.18151855,158.57104492,,,21.859443665,,,,821.98876953,503123.65625,6713772.0,-796.9098511
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,822.14079639,,,,0.8676905632,,0.6987178326,,,122.79187012,159.53851318,,,20.630689621,,,,822.14080811,503123.65625,6713772.0,-797.0618896
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,822.29279639,,,,0.8791877627,,0.6993818283,,,122.37695313,160.55384827,,,19.115751266,,,,822.29278564,503123.65625,6713772.0,-797.2138062
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,822.44479639,,,,0.8866804242,,0.7160794735,,,122.51686859,160.62049866,,,20.057155609,,,,822.44482422,503123.65625,6713772.0,-797.3658447
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,822.59679639,,,,0.8845035434,,0.7267373204,,,122.33095551,159.84747314,,,20.084573746,,,,822.59680176,503123.65625,6713772.0,-797.5178223
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,822.74879639,,,,0.8794420362,,0.7325506806,,,122.33213043,158.9278717,,,19.615577698,,,,822.7487793,503123.65625,6713772.0,-797.6697388
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,822.90079639,,,,0.8771396875,,0.7261433601,,,122.58831787,158.24005127,,,18.182117462,,,,822.90081787,503123.65625,6713772.0,-797.8217773
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.05279639,,,,0.8751171827,,0.723982811,,,123.40054321,158.17738342,,,17.391363144,,,,823.05279541,503123.65625,6713772.0,-797.9737549
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.20479639,,,,0.8767002821,,0.7219138741,,,123.26867676,158.64350891,,,17.829612732,,,,823.20477295,503123.625,6713772.0,-798.1256714
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.35679639,,,,0.8781331182,,0.717056036,,,123.25,159.03898621,,,19.767103195,,,,823.35681152,503123.625,6713772.0,-798.27771
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.50879639,,,,0.8729936481,,0.7118891478,,,123.27313995,159.07685852,,,22.113306046,,,,823.50878906,503123.625,6713772.0,-798.4296875
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.66079639,,,,0.8604406118,,0.7092165351,,,123.50378418,159.38682556,,,22.887336731,,,,823.6607666,503123.625,6713772.0,-798.581604
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.81279639,,,,0.8496626616,,0.7049229741,,,123.70926666,160.33863831,,,22.102771759,,,,823.81280518,503123.625,6713772.0,-798.7336426
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,823.96479639,,,,0.8404812217,,0.691526413,,,123.49755096,161.42848206,,,21.0299263,,,,823.96478271,503123.625,6713772.0,-798.8856201
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,824.11679639,,,,0.8344411254,,0.6841838956,,,123.2689209,162.24371338,,,21.471269608,,,,824.11682129,503123.625,6713772.0,-799.0375977
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,824.26879639,,,,0.8292962313,,0.6852852702,,,123.20980072,162.24641418,,,21.893936157,,,,824.26879883,503123.625,6713772.0,-799.1895752
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,824.42079639,,,,0.8252054453,,0.6924160719,,,122.78806305,161.44995117,,,21.569351196,,,,824.42077637,503123.625,6713772.0,-799.3415527
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,824.57279639,,,,0.8223445415,,0.698325038,,,122.71224213,160.57073975,,,20.438062668,,,,824.57281494,503123.625,6713772.0,-799.4935303
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,824.72479639,,,,0.8208114505,,0.6954038143,,,122.23338318,160.15020752,,,19.719511032,,,,824.72479248,503123.625,6713772.0,-799.6455078
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,824.87679639,,,,0.8213660121,,0.6919238567,,,121.57559204,160.22311401,,,20.864776611,,,,824.87677002,503123.625,6713772.0,-799.7974854
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.02879639,,,,0.8201457858,,0.6808983088,,,121.73066711,160.3019104,,,23.094657898,,,,825.02880859,503123.625,6713772.0,-799.9494629
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.18079639,,,,0.8184940219,,0.6794926524,,,121.78305817,160.18191528,,,22.727033615,,,,825.18078613,503123.625,6713772.0,-800.1014404
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.33279639,,,,0.8165978193,,0.6778703928,,,122.22703552,160.22309875,,,20.372676849,,,,825.33282471,503123.625,6713772.0,-800.253418
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.48479639,,,,0.8204059601,,0.685613215,,,122.48059082,160.49041748,,,18.200452805,,,,825.48480225,503123.625,6713772.0,-800.4053955
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.63679639,,,,0.8282136321,,0.696413219,,,122.5,160.6940155,,,18.550182343,,,,825.63677979,503123.625,6713772.0,-800.557373
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.78879639,,,,0.8429615498,,0.7097027302,,,122.51763153,160.78216553,,,19.350107193,,,,825.78881836,503123.625,6713772.0,-800.7094116
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,825.94079639,,,,0.8582984209,,0.7281218171,,,122.78803253,160.74899292,,,20.856874466,,,,825.9407959,503123.625,6713772.0,-800.8613892
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,826.09279639,,,,0.8710963726,,0.7341783643,,,122.83505249,160.53819275,,,22.479852676,,,,826.09277344,503123.625,6713772.0,-801.0133057
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,826.24479639,,,,0.8795933127,,0.7402396202,,,123.20326996,160.05781555,,,24.666479111,,,,826.24481201,503123.59375,6713772.0,-801.1653442
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,826.39679639,,,,0.8784464598,,0.7321388125,,,123.03140259,159.31063843,,,23.408349991,,,,826.39678955,503123.59375,6713772.0,-801.3173218
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,826.54879639,,,,0.8722544312,,0.724136889,,,123.20799255,158.63128662,,,22.593828201,,,,826.54876709,503123.59375,6713772.0,-801.4692383
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,826.70079639,,,,0.8659643531,,0.7122610807,,,122.77934265,158.69673157,,,23.128364563,,,,826.70080566,503123.59375,6713772.0,-801.6212769
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,826.85279639,,,,0.8592649102,,0.6996990442,,,122.55970764,159.7094574,,,25.106369019,,,,826.8527832,503123.59375,6713772.0,-801.7732544
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.00479639,,,,0.856832087,,0.6971995234,,,123.4197998,161.16578674,,,24.147451401,,,,827.00482178,503123.59375,6713772.0,-801.9252319
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.15679639,,,,0.8579088449,,0.6934956908,,,123.49128723,162.65565491,,,21.477548599,,,,827.15679932,503123.59375,6713772.0,-802.0772095
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.30879639,,,,0.8598636389,,0.6961553097,,,123.27218628,163.75914001,,,21.134954453,,,,827.30877686,503123.59375,6713772.0,-802.229187
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.46079639,,,,0.8582136631,,0.7034700513,,,123.31496429,164.00273132,,,22.887929916,,,,827.46081543,503123.59375,6713772.0,-802.3811646
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.61279639,,,,0.8546704054,,0.7009099126,,,123.52165985,163.76379395,,,24.915845871,,,,827.61279297,503123.59375,6713772.0,-802.5331421
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.76479639,,,,0.8515125513,,0.6878638864,,,122.8607254,163.49839783,,,24.302627563,,,,827.76477051,503123.59375,6713772.0,-802.6851196
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,827.91679639,,,,0.8481522799,,0.686313808,,,122.3686676,162.99795532,,,23.897525787,,,,827.91680908,503123.59375,6713772.0,-802.8370972
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.06879639,,,,0.8475874662,,0.6972748637,,,122.9186554,162.25518799,,,22.498615265,,,,828.06878662,503123.59375,6713772.0,-802.9890747
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.22079639,,,,0.8523737192,,0.7036195397,,,121.85653687,161.28292847,,,21.719820023,,,,828.2208252,503123.59375,6713772.0,-803.1410522
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.37279639,,,,0.8596897721,,0.7054172158,,,121.97570801,160.09709167,,,20.663646698,,,,828.37280273,503123.59375,6713772.0,-803.2930298
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.52479639,,,,0.863438189,,0.7145624161,,,121.77706909,159.01702881,,,19.538812637,,,,828.52478027,503123.59375,6713772.0,-803.4450073
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.67679639,,,,0.8696312308,,0.7318067551,,,122.20595551,158.54547119,,,18.540645599,,,,828.67681885,503123.59375,6713772.0,-803.5969849
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.82879639,,,,0.8723565936,,0.7382982373,,,122.02281189,158.71224976,,,18.436256409,,,,828.82879639,503123.59375,6713772.0,-803.7489624
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,828.98079639,,,,0.8725070357,,0.7369627953,,,122.2322464,158.98616028,,,20.554538727,,,,828.98077393,503123.59375,6713772.0,-803.9009399
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,829.13279639,,,,0.8721733093,,0.7370566726,,,122.70568085,159.05607605,,,22.88983345,,,,829.1328125,503123.59375,6713772.0,-804.0529785
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,829.28479639,,,,0.8717767596,,0.7399176359,,,122.06347656,158.88786316,,,22.967855453,,,,829.28479004,503123.5625,6713772.0,-804.204895
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,829.43679639,,,,0.86755234,,0.7460907698,,,122.68661499,158.47901917,,,20.565172195,,,,829.43676758,503123.5625,6713772.0,-804.3568726
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,829.58879639,,,,0.8634465933,,0.7391755581,,,122.97801208,158.07957458,,,18.845176697,,,,829.58880615,503123.5625,6713772.0,-804.5089111
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,829.74079639,,,,0.8660226464,,0.7407580614,,,122.54454803,157.97425842,,,17.82554245,,,,829.74078369,503123.5625,6713772.0,-804.6608276
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,829.89279639,,,,0.8741496205,,0.7385541797,,,123.18144226,158.06210327,,,19.591949463,,,,829.89282227,503123.5625,6713772.0,-804.8128662
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.04479639,,,,0.882465899,,0.7418758869,,,123.47569275,158.23460388,,,20.483598709,,,,830.0447998,503123.5625,6713772.0,-804.9648438
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.19679639,,,,0.891200006,,0.7380151749,,,123.27385712,158.28694153,,,21.748178482,,,,830.19677734,503123.5625,6713772.0,-805.1167603
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.34879639,,,,0.8900273442,,0.7393442988,,,123.47548676,157.76747131,,,21.15668869,,,,830.34881592,503123.5625,6713772.0,-805.2687988
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.50079639,,,,0.8830227256,,0.7393984199,,,123.49958038,156.97232056,,,19.679965973,,,,830.50079346,503123.5625,6713772.0,-805.4207153
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.65279639,,,,0.8785302043,,0.7334151268,,,123.5,156.8195343,,,18.948596954,,,,830.652771,503123.5625,6713772.0,-805.5726318
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.80479639,,,,0.8823801875,,0.7359054685,,,122.60690308,157.31282043,,,17.89374733,,,,830.80480957,503123.5625,6713772.0,-805.7246704
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,830.95679639,,,,0.8857919574,,0.7405741215,,,122.72509003,157.93336487,,,17.439050674,,,,830.95678711,503123.5625,6713772.0,-805.8765869
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,831.10879639,,,,0.8914749026,,0.7409000993,,,122.30502319,158.51220703,,,18.363197327,,,,831.10882568,503123.5625,6713772.0,-806.0285645
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,831.26079639,,,,0.8989357352,,0.7347187996,,,122.02970886,158.65979004,,,19.244132996,,,,831.26080322,503123.5625,6713772.0,-806.180542
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,831.41279639,,,,0.8991426229,,0.7390089631,,,122.44274902,158.13298035,,,21.09992981,,,,831.41278076,503123.5625,6713772.0,-806.3325195
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,831.56479639,,,,0.8925130367,,0.7434556484,,,122.49840546,157.62637329,,,20.903284073,,,,831.56481934,503123.5625,6713772.0,-806.4844971
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,831.71679639,,,,0.8940787315,,0.7453344464,,,122.5,157.78871155,,,20.768175125,,,,831.71679688,503123.5625,6713772.0,-806.6364746
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,831.86879639,,,,0.895526588,,0.7461422682,,,122.5,158.14227295,,,20.26250267,,,,831.86877441,503123.53125,6713772.0,-806.7883911
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.02079639,,,,0.8934648633,,0.7362830639,,,122.33603668,158.32124329,,,20.124156952,,,,832.02081299,503123.53125,6713772.0,-806.9404297
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.17279639,,,,0.8906298876,,0.7231510878,,,122.53127289,158.79185486,,,20.01361084,,,,832.17279053,503123.53125,6713772.0,-807.0923462
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.32479639,,,,0.8846422434,,0.7197062969,,,122.34411621,159.56306458,,,18.818914413,,,,832.32476807,503123.53125,6713772.0,-807.2442627
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.47679639,,,,0.8735200167,,0.7315517068,,,122.31362915,160.01237488,,,16.836940765,,,,832.47680664,503123.53125,6713772.0,-807.3963013
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.62879639,,,,0.8692901731,,0.7429259419,,,122.09640503,160.37068176,,,16.189300537,,,,832.62878418,503123.53125,6713772.0,-807.5482178
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.78079639,,,,0.8675101399,,0.7420497537,,,122.06374359,161.0475769,,,17.018737793,,,,832.78082275,503123.53125,6713772.0,-807.7001953
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,832.93279639,,,,0.8643251657,,0.7381534576,,,122.27745819,161.82435608,,,20.458612442,,,,832.93280029,503123.53125,6713772.0,-807.8521729
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.08479639,,,,0.854752183,,0.7270488739,,,122.5255127,162.13755798,,,22.400920868,,,,833.08477783,503123.53125,6713772.0,-808.0041504
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.23679639,,,,0.8415641785,,0.718716979,,,123.20252991,161.99327087,,,23.518400192,,,,833.23681641,503123.53125,6713772.0,-808.1561279
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.38879639,,,,0.829950273,,0.7164336443,,,123.09490967,161.53416443,,,23.246421814,,,,833.38879395,503123.53125,6713772.0,-808.3081055
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.54079639,,,,0.8201712966,,0.7155547738,,,122.85137939,160.57514954,,,23.342279434,,,,833.54077148,503123.53125,6713772.0,-808.460022
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.69279639,,,,0.8169365525,,0.7123842835,,,123.82094574,159.93981934,,,24.784845352,,,,833.69281006,503123.53125,6713772.0,-808.6120605
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.84479639,,,,0.8285387754,,0.7091665864,,,123.35818481,160.08894348,,,25.134950638,,,,833.8447876,503123.53125,6713772.0,-808.7639771
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,833.99679639,,,,0.8471887112,,0.7058889866,,,123.46582031,160.1620636,,,23.214454651,,,,833.99682617,503123.53125,6713772.0,-808.9159546
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,834.14879639,,,,0.8634505272,,0.7189252377,,,122.86779785,159.57278442,,,22.573547363,,,,834.14880371,503123.53125,6713772.0,-809.0679321
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,834.30079639,,,,0.8736636043,,0.7267519236,,,123.17423248,158.39279175,,,22.827947617,,,,834.30078125,503123.5,6713772.0,-809.2198486
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,834.45279639,,,,0.878256321,,0.7568207383,,,122.82854462,157.15647888,,,25.782566071,,,,834.45281982,503123.5,6713772.0,-809.3718872
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,834.60479639,,,,0.8809252381,,0.7750232816,,,122.75379944,156.32183838,,,26.791444778,,,,834.60479736,503123.5,6713772.0,-809.5238037
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,834.75679639,,,,0.8944014907,,0.7754024863,,,122.33467865,156.13362122,,,25.265436172,,,,834.7567749,503123.5,6713772.0,-809.6757813
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,834.90879639,,,,0.9179188609,,0.7541401982,,,122.51277161,156.65965271,,,23.592098236,,,,834.90881348,503123.5,6713772.0,-809.8277588
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.06079639,,,,0.9468711615,,0.7401965857,,,122.97288513,157.09359741,,,22.455688477,,,,835.06079102,503123.5,6713772.0,-809.9797363
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.21279639,,,,0.9778769016,,0.7389200926,,,122.85224152,156.62922668,,,25.532268524,,,,835.21276855,503123.5,6713772.0,-810.1316528
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.36479639,,,,1.002420783,,0.7541013956,,,122.81465912,155.37788391,,,28.59985733,,,,835.36480713,503123.5,6713772.0,-810.2836304
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.51679639,,,,1.0223785639,,0.7986767292,,,122.8125,154.07225037,,,32.99426651,,,,835.51678467,503123.5,6713772.0,-810.4356079
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.66879639,,,,1.0443617105,,0.8618585467,,,122.40420532,153.05001831,,,31.933530807,,,,835.66882324,503123.5,6713772.0,-810.5875854
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.82079639,,,,1.075961113,,0.9214074612,,,122.11357117,153.0173645,,,31.989253998,,,,835.82080078,503123.5,6713772.0,-810.739563
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,835.97279639,,,,1.1250425577,,0.9409567714,,,121.86190033,154.77853394,,,28.751485825,,,,835.97277832,503123.5,6713772.0,-810.8914795
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,836.12479639,,,,1.174179554,,0.9643846154,,,121.81493378,157.28935242,,,30.951292038,,,,836.12481689,503123.5,6713772.0,-811.0435181
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,836.27679639,,,,1.1993359327,,0.9409685135,,,122.41741943,158.72569275,,,31.828516006,,,,836.27679443,503123.5,6713772.0,-811.1954346
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,836.42879639,,,,1.2027512789,,0.9251641631,,,123.15791321,158.32220459,,,33.819881439,,,,836.42877197,503123.5,6713772.0,-811.3474121
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,836.58079639,,,,1.1976406574,,0.9037310481,,,123.45496368,156.83731079,,,33.601371765,,,,836.58081055,503123.5,6713772.0,-811.4993896
