source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,322.44,,,9.7169036865,12.250000954,3.1746079922,3.0287251472,67.29019165,,,67.823387146,2.2066118717,0.0184410848,322.44000244,457754.84375,6777259.0,-293.4111633
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,322.592,,,9.656996727,12.250000954,3.1866209507,3.0175843239,67.196647644,,,65.873268127,2.2074153423,0.0066969027,322.5920105,457754.84375,6777259.0,-293.5631409
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,322.744,,,9.6268386841,12.250000954,3.2118959427,3.0121920109,66.983856201,,,65.168159485,2.2060768604,-0.002712,322.74398804,457754.84375,6777259.0,-293.7150879
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,322.896,,,9.6167554855,12.250000954,3.2517008781,2.989764452,66.165122986,,,70.788246155,2.2112464905,6.70592e-05,322.89599609,457754.84375,6777259.0,-293.8670654
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.048,,,9.6276826859,12.250000954,3.293002367,2.9405283928,66.286026001,,,68.683143616,2.2351005077,0.0357723944,323.04800415,457754.84375,6777259.0,-294.0190125
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.2,,,9.6428203583,12.250000954,3.3113200665,2.8935716152,66.686264038,,,63.616218567,2.2426598072,0.0401921868,323.20001221,457754.84375,6777259.0,-294.17099
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.352,,,9.7555942535,12.250000954,3.2809472084,2.8958647251,67.685760498,,,63.656242371,2.2237112522,0.0133481007,323.35198975,457754.84375,6777259.0,-294.3229675
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.504,,,9.8081912994,12.250000954,3.1830544472,2.9709711075,67.966384888,,,52.865196228,2.2132527828,0.0873728842,323.5039978,457754.8125,6777259.0,-294.4749146
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.656,,,9.9421491623,12.250000954,3.0121431351,3.0729029179,68.221755981,,,57.239570618,2.2020072937,0.0102087269,323.65600586,457754.8125,6777259.0,-294.6268616
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.808,,,10.101454735,12.250000954,2.8169326782,3.0580155849,67.846374512,,,58.048103333,2.2268674374,0.0452602841,323.80801392,457754.8125,6777259.0,-294.7788086
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,323.96,,,10.155805588,12.250000954,2.6263198853,2.8393783569,66.8462677,,,55.994701385,2.1974966526,0.059438508,323.95999146,457754.8125,6777259.0,-294.9307861
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,324.112,,,10.513241768,12.250000954,2.4607720375,2.4822001457,65.657104492,,,47.028972626,1.9799879789,-0.043714467,324.11199951,457754.8125,6777259.0,-295.0827332
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,324.264,,,11.748007774,12.250000954,2.3231225014,2.1722865105,64.556854248,,,33.93321991,1.6817799807,-0.049454931,324.26400757,457754.8125,6777259.0,-295.2347107
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,324.416,,,14.20436573,12.250000954,2.2044224739,2.0016999245,64.005241394,,,29.650016785,1.4604336023,-0.124860629,324.41598511,457754.8125,6777259.0,-295.3866577
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,324.568,,,16.656551361,12.250000954,2.0966143608,1.9616042376,64.455444336,,,24.239521027,1.3811120987,-0.147345245,324.56799316,457754.8125,6777259.0,-295.5386047
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,324.72,,,16.137950897,12.250000954,1.9970388412,2.0090105534,64.640419006,,,24.6471138,1.4035249949,-0.139608204,324.72000122,457754.8125,6777259.0,-295.6905518
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,324.872,,,14.107133865,12.250000954,1.906552434,2.0815207958,65.316207886,,,26.157466888,1.5163506269,-0.097945757,324.87200928,457754.8125,6777259.0,-295.8425293
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.024,,,13.414275169,12.250000954,1.8395928144,2.1287288666,64.868843079,,,28.166038513,1.7302007675,-0.003355779,325.02398682,457754.8125,6777259.0,-295.9944763
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.176,,,13.409629822,12.250000954,1.7973512411,2.1294641495,64.372154236,,,30.340051651,1.9357815981,0.0652705729,325.17599487,457754.8125,6777259.0,-296.1464539
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.328,,,13.849949837,12.250000954,1.7716040611,2.1006360054,63.504707336,,,30.522689819,2.0479383469,0.1307392269,325.32800293,457754.8125,6777259.0,-296.2984009
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.48,,,14.112199783,12.250000954,1.7572519779,2.0587263107,63.210472107,,,31.028017044,2.0392680168,0.0621109158,325.48001099,457754.8125,6777259.0,-296.4503479
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.632,,,13.927867889,12.250000954,1.7526227236,2.0126497746,63.687801361,,,31.633365631,1.9683612585,0.0699426755,325.63198853,457754.8125,6777259.0,-296.6022949
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.784,,,13.415537834,12.250000954,1.7568486929,1.9628852606,63.256999969,,,28.921531677,1.8319231272,0.0527346209,325.78399658,457754.8125,6777259.0,-296.7542725
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,325.936,,,14.501836777,12.250000954,1.7688463926,1.9178910255,63.465114594,,,28.778959274,1.6519408226,-0.037301727,325.93600464,457754.8125,6777259.0,-296.9062195
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,326.088,,,17.025651932,12.250000954,1.7869455814,1.8963705301,63.405338287,,,27.776527405,1.5339056253,-0.093036838,326.0880127,457754.8125,6777259.0,-297.0581665
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,326.24,,,18.539056778,12.250000954,1.8074400425,1.9114795923,63.764545441,,,28.77195549,1.5505120754,-0.06472066,326.23999023,457754.8125,6777259.0,-297.2101135
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,326.392,,,15.047722816,12.250000954,1.8281066418,1.9698120356,64.191436768,,,35.360416412,1.6452865601,-0.057454888,326.39199829,457754.8125,6777259.0,-297.3620911
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,326.544,,,12.125767708,12.250000954,1.8510349989,2.0616161823,63.949508667,,,34.274997711,1.7451808453,-0.04095475,326.54400635,457754.8125,6777259.0,-297.5140381
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,326.696,,,11.06272316,12.250000954,1.8802088499,2.1529855728,63.988998413,,,40.090560913,1.7936855555,0.0068984306,326.6960144,457754.8125,6777259.0,-297.6660156
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,326.848,,,10.487995148,12.250000954,1.9157688618,2.1974494457,64.204406738,,,38.640354156,1.7754199505,0.0132503752,326.84799194,457754.8125,6777259.0,-297.8179626
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.0,,,10.447400093,12.250000954,1.9535000324,2.171030283,63.806442261,,,30.70759964,1.703600049,0.0189912077,327.0,457754.8125,6777259.0,-297.9699097
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.152,,,11.199110031,12.250000954,1.9806456566,2.0896348953,63.946784973,,,32.741844177,1.6381372213,-0.053215563,327.15200806,457754.8125,6777259.0,-298.1218872
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.304,,,11.943217278,12.250000954,1.9898657799,2.0276155472,63.61794281,,,30.103185654,1.7066292763,-0.038025033,327.3039856,457754.8125,6777259.0,-298.2738342
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.456,,,12.045171738,12.250000954,1.9786628485,2.0158326626,64.104545593,,,30.92637825,1.8620473146,-0.086343735,327.45599365,457754.8125,6777259.0,-298.4258118
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.608,,,12.28427887,12.250000954,1.9494264126,2.0613584518,64.75919342,,,35.504749298,2.0241296291,-0.000382908,327.60800171,457754.78125,6777259.0,-298.5777588
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.76,,,11.907183647,12.250000954,1.9122719765,2.1289870739,64.750549316,,,36.005802155,2.0692760944,0.01164045,327.76000977,457754.78125,6777259.0,-298.7297363
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,327.912,,,11.592169762,12.250000954,1.8788383007,2.1597344875,64.561820984,,,36.091423035,2.0294792652,-0.045125056,327.9119873,457754.78125,6777259.0,-298.8816528
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.064,,,11.827674866,12.250000954,1.8571618795,2.1207621098,63.349239349,,,34.904953003,1.9469771385,-0.057391141,328.06399536,457754.78125,6777259.0,-299.0336304
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.216,,,12.36456871,12.250000954,1.8506537676,2.0371870995,62.97977066,,,31.205970764,1.7984461784,-0.060272012,328.21600342,457754.78125,6777259.0,-299.1855774
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.368,,,12.978426933,12.250000954,1.8578518629,1.9603900909,63.089466095,,,25.193096161,1.6138700247,-0.104513906,328.36801147,457754.78125,6777259.0,-299.3375549
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.52,,,14.290559769,12.250000954,1.8776320219,1.9205636978,62.932300568,,,27.450090408,1.5304839611,-0.090999998,328.51998901,457754.78125,6777259.0,-299.489502
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.672,,,15.399906158,12.250000954,1.9065887928,1.9167609215,63.528171539,,,31.751962662,1.5762327909,-0.086486898,328.67199707,457754.78125,6777259.0,-299.641449
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.824,,,16.29772377,12.250000954,1.9385142326,1.9401792288,63.171009064,,,34.155532837,1.6917331219,-0.054712061,328.82400513,457754.78125,6777259.0,-299.793396
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,328.976,,,16.905284882,12.250000954,1.9669770002,1.9988923073,63.328918457,,,33.762378693,1.8093131781,-0.033149071,328.97601318,457754.78125,6777259.0,-299.9453735
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,329.128,,,15.225103378,12.250000954,1.9845306873,2.1066169739,63.119434357,,,37.388237,1.884671092,-0.066750787,329.12799072,457754.78125,6777259.0,-300.0973206
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,329.28,,,13.130284309,12.250000954,1.9897559881,2.2261962891,63.735111237,,,45.395523071,1.9507000446,-0.020219008,329.27999878,457754.78125,6777259.0,-300.2492981
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,329.432,,,11.70884037,12.250000954,1.9868831635,2.2769038677,63.522968292,,,48.336479187,1.9967712164,0.0501211435,329.43200684,457754.78125,6777259.0,-300.4012451
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,329.584,,,10.609513283,12.250000954,1.9767423868,2.2021541595,63.544788361,,,47.504257202,1.9785664082,-0.03890818,329.58401489,457754.78125,6777259.0,-300.5531921
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,329.736,,,10.028074265,12.250000954,1.9572120905,2.0534236431,63.910896301,,,46.486232758,1.84750247,-0.094968528,329.73599243,457754.78125,6777259.0,-300.7051392
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,329.888,,,9.9688177109,12.250000954,1.9251743555,1.9291608334,64.499839783,,,39.604324341,1.6385704279,-0.076464713,329.88800049,457754.78125,6777259.0,-300.8571167
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.04,,,9.9774646759,12.250000954,1.8842719793,1.8789999485,64.298942566,,,38.718742371,1.5344040394,-0.119818471,330.04000854,457754.78125,6777259.0,-301.0090637
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.192,,,9.9719800949,12.250000954,1.8520911932,1.8983317614,64.551895142,,,37.044273376,1.641938448,-0.0440595,330.19198608,457754.78125,6777259.0,-301.1610413
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.344,,,9.9284076691,12.250000954,1.850443244,1.9564270973,64.101127625,,,42.318626404,1.771979928,-0.062010877,330.34399414,457754.78125,6777259.0,-301.3129883
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.496,,,9.7071409225,12.250000954,1.8968408108,2.0251243114,65.344810486,,,53.741039276,1.8444423676,-0.096506439,330.4960022,457754.78125,6777259.0,-301.4649353
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.648,,,9.4599952698,12.250000954,2.0057172775,2.0826990604,63.571044922,,,51.494434357,1.8857678175,-0.022050567,330.64801025,457754.78125,6777259.0,-301.6168823
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.8,,,9.3680000305,12.250000954,2.1379201412,2.138584137,63.976829529,,,59.816001892,1.9474400282,-0.016787689,330.79998779,457754.78125,6777259.0,-301.7688599
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,330.952,,,9.4054059982,12.250000954,2.2737214565,2.2215120792,64.155601501,,,65.666038513,2.0381872654,-0.000111999,330.95199585,457754.78125,6777259.0,-301.9208374
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,331.104,,,9.7436265945,12.250000954,2.3982014656,2.3503677845,64.709938049,,,66.89604187,2.1396272182,0.0726033822,331.10400391,457754.78125,6777259.0,-302.0727844
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,331.256,,,9.9476928711,12.250000954,2.5083744526,2.4988026619,64.622673035,,,68.158409119,2.1742639542,0.0510892831,331.25601196,457754.78125,6777259.0,-302.224762
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,331.408,,,9.9072294235,12.250000954,2.6072952747,2.6081037521,65.232467651,,,64.988098145,2.1695010662,0.0027442267,331.4079895,457754.78125,6777259.0,-302.3766785
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,331.56,,,9.9967699051,12.250000954,2.6940762997,2.6586387157,65.855323792,,,68.99835968,2.174943924,0.02220078,331.55999756,457754.78125,6777259.0,-302.528656
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,331.712,,,10.069877625,12.250000954,2.7617127895,2.670779705,65.902587891,,,67.321563721,2.1708543301,0.0267292857,331.71200562,457754.75,6777259.0,-302.680603
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,331.864,,,10.088209152,12.250000954,2.8051543236,2.6701774597,65.401649475,,,71.381332397,2.1640751362,0.0200650487,331.86401367,457754.75,6777259.0,-302.8325806
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.016,,,10.073566437,12.250000954,2.8184888363,2.6625943184,65.310211182,,,76.432632446,2.168138504,0.0174888503,332.01599121,457754.75,6777259.0,-302.9845276
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.168,,,10.098672867,12.250000954,2.805339098,2.6492152214,64.804298401,,,70.22480011,2.1671271324,0.0140000004,332.16799927,457754.75,6777259.0,-303.1364746
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.32,,,10.1089077,12.250000954,2.780684948,2.6380772591,65.399940491,,,70.493400574,2.1631875038,0.0257680006,332.32000732,457754.75,6777259.0,-303.2884216
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.472,,,10.105573654,12.250000954,2.7526955605,2.6365535259,65.670173645,,,67.428283691,2.1593613625,0.0109229852,332.47198486,457754.75,6777259.0,-303.4403992
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.624,,,10.174437523,12.250000954,2.7261719704,2.6469297409,66.302284241,,,69.075393677,2.1635599136,0.0228665229,332.62399292,457754.75,6777259.0,-303.5923462
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.776,,,10.206976891,12.250000954,2.7031054497,2.6592526436,66.32888031,,,67.697982788,2.1662664413,0.0158685688,332.77600098,457754.75,6777259.0,-303.7443237
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,332.928,,,10.213512421,12.250000954,2.6839487553,2.6640000343,66.475021362,,,67.343994141,2.1676208973,0.0111931544,332.92800903,457754.75,6777259.0,-303.8962708
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.08,,,10.313704491,12.250000954,2.6694722176,2.6601643562,66.148193359,,,70.547348022,2.1621360779,0.0082146488,333.07998657,457754.75,6777259.0,-304.0482178
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.232,,,10.394148827,12.250000954,2.659381628,2.6545772552,65.910736084,,,72.859527588,2.1549913883,0.0044227415,333.23199463,457754.75,6777259.0,-304.2001648
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.384,,,10.370171547,12.250000954,2.6524760723,2.6507120132,65.096290588,,,70.974449158,2.148878336,-0.002360088,333.38400269,457754.75,6777259.0,-304.3521423
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.536,,,10.278812408,12.250000954,2.6470038891,2.6461353302,65.782356262,,,69.618606567,2.148686409,-0.007288245,333.53601074,457754.75,6777259.0,-304.5040894
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.688,,,10.249032021,12.250000954,2.6412296295,2.6455135345,65.747520447,,,73.796173096,2.1509160995,-0.005477548,333.68798828,457754.75,6777259.0,-304.6560669
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.84,,,10.273411751,12.250000954,2.634524107,2.6563718319,66.509849548,,,72.268714905,2.1540520191,-0.003720909,333.83999634,457754.75,6777259.0,-304.8080139
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,333.992,,,10.214349747,12.250000954,2.62728405,2.6786985397,69.235389709,,,71.353599548,2.1609585285,-0.003065078,333.99200439,457754.75,6777259.0,-304.9599609
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,334.144,,,10.185789108,12.250000954,2.6209080219,2.6963021755,69.11277771,,,74.414855957,2.1731517315,0.0372815765,334.14401245,457754.75,6777259.0,-305.111908
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,334.296,,,10.090024948,12.250000954,2.6168272495,2.693593502,68.370231628,,,73.293495178,2.1572136879,0.001069444,334.29598999,457754.75,6777259.0,-305.2638855
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,334.448,,,10.021625519,12.250000954,2.6150910854,2.6766617298,67.254432678,,,70.65348053,2.1463935375,-0.013988448,334.44799805,457754.75,6777259.0,-305.4158325
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,334.6,,,9.9959802628,12.250000954,2.6145601273,2.6596007347,69.392234802,,,65.553520203,2.1507198811,-0.002999756,334.6000061,457754.75,6777259.0,-305.5678101
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,334.752,,,9.9857759476,12.250000954,2.6126360893,2.6509504318,65.877471924,,,68.134384155,2.1541008949,-0.009917518,334.75201416,457754.75,6777259.0,-305.7197571
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,334.904,,,9.9821424484,12.250000954,2.6071925163,2.6473009586,65.933181763,,,71.096763611,2.161645174,-0.003835117,334.9039917,457754.75,6777259.0,-305.8717041
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.056,,,9.9809122086,12.250000954,2.5985722542,2.6427545547,66.379371643,,,69.923194885,2.1643981934,0.0004490862,335.05599976,457754.75,6777259.0,-306.0236816
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.208,,,9.9948406219,12.250000954,2.5892529488,2.6366813183,66.073425293,,,66.422164917,2.1575856209,0.0016637624,335.20800781,457754.75,6777259.0,-306.1756287
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.36,,,9.9995193481,12.250000954,2.5827519894,2.6270868778,66.358428955,,,70.387863159,2.144464016,-0.01206781,335.35998535,457754.75,6777259.0,-306.3276062
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.512,,,9.9962348938,12.250000954,2.5813784599,2.6100847721,66.762542725,,,67.428543091,2.1405591965,-0.015467907,335.51199341,457754.75,6777259.0,-306.4795532
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.664,,,9.9944849014,12.250000954,2.585341692,2.5857634544,65.784889221,,,73.660881042,2.1426877975,0.0002473279,335.66400146,457754.75,6777259.0,-306.6315002
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.816,,,9.9924993515,12.250000954,2.5898835659,2.565662384,65.655799866,,,72.72605896,2.1394662857,0.0040562577,335.81600952,457754.71875,6777259.0,-306.7834473
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,335.968,,,10.069976807,12.250000954,2.5901095867,2.5629782677,65.568649292,,,74.579216003,2.1318438053,-0.002446077,335.96798706,457754.71875,6777259.0,-306.9354248
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,336.12,,,10.455039024,12.250000954,2.5791399479,2.5812931061,66.217254639,,,73.670959473,2.1300959587,-0.00115707,336.11999512,457754.71875,6777259.0,-307.0873718
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,336.272,,,10.565668106,12.250000954,2.5502047539,2.5966467857,66.813034058,,,67.600219727,2.1244053841,0.0047638803,336.27200317,457754.71875,6777259.0,-307.2393494
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,336.424,,,10.483272552,12.250000954,2.5026538372,2.5852282047,67.322944641,,,70.687767029,2.1074638367,-0.005690497,336.42401123,457754.71875,6777259.0,-307.3912964
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,336.576,,,10.318520546,12.250000954,2.4396033287,2.5414559841,67.155265808,,,72.613868713,2.086609602,-0.0069268,336.57598877,457754.71875,6777259.0,-307.5432434
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,336.728,,,10.290302277,12.250000954,2.3699669838,2.481824398,66.613716125,,,70.359718323,2.0696730614,-0.001352977,336.72799683,457754.71875,6777259.0,-307.6951904
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,336.88,,,10.278220177,12.250000954,2.303691864,2.4286878109,66.504135132,,,70.25352478,2.0578401089,-0.019443281,336.88000488,457754.71875,6777259.0,-307.847168
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.032,,,9.9381761551,12.250000954,2.2478647232,2.3908529282,69.594459534,,,69.794387817,2.064163208,-0.000109123,337.03201294,457754.71875,6777259.0,-307.999115
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.184,,,9.8761997223,12.250000954,2.2033598423,2.3644931316,68.416625977,,,68.688690186,2.0607495308,0.0084931348,337.18399048,457754.71875,6777259.0,-308.151062
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.336,,,9.8677358627,12.250000954,2.1685829163,2.3467330933,68.996398926,,,69.458282471,2.0492506027,-0.001688901,337.33599854,457754.71875,6777259.0,-308.303009
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.488,,,9.8722171783,12.250000954,2.1438755989,2.3411896229,68.668647766,,,69.473999023,2.0476849079,-0.003810395,337.48800659,457754.71875,6777259.0,-308.4549866
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.64,,,9.8750972748,12.250000954,2.1315610409,2.347833395,71.289070129,,,66.329246521,2.0460760593,-0.001190525,337.64001465,457754.71875,6777259.0,-308.6069336
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.792,,,9.8817834854,12.250000954,2.1270287037,2.3543353081,70.419281006,,,66.912254333,2.0475800037,-0.013018144,337.79199219,457754.71875,6777259.0,-308.7589111
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,337.944,,,9.9276151657,12.250000954,2.1243543625,2.3533451557,69.088508606,,,65.783531189,2.0563094616,-0.011828597,337.94400024,457754.71875,6777259.0,-308.9108582
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,338.096,,,9.9256629944,12.250000954,2.1164951324,2.3535358906,70.360168457,,,63.936195374,2.0653078556,-0.014447377,338.0960083,457754.71875,6777259.0,-309.0628052
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,338.248,,,9.9453115463,12.250000954,2.0988504887,2.3599052429,70.756622314,,,66.041946411,2.069947958,-0.013063039,338.24798584,457754.71875,6777259.0,-309.2147522
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,338.4,,,9.969499588,12.250000954,2.069101572,2.3589918613,70.514350891,,,66.622291565,2.0753996372,-0.008195165,338.3999939,457754.71875,6777259.0,-309.3667297
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,338.552,,,10.023140907,12.250000954,2.0319430828,2.3307435513,67.796554565,,,62.057815552,2.077778101,-0.005168342,338.55200195,457754.71875,6777259.0,-309.5187073
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,338.704,,,10.119158745,12.250000954,1.9914120436,2.2757890224,67.681098938,,,65.300857544,2.0657038689,-0.021105422,338.70401001,457754.71875,6777258.5,-309.6706543
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,338.856,,,10.120996475,12.250000954,1.9504071474,2.2172014713,66.801216125,,,70.446647644,2.048043251,-0.026153222,338.85598755,457754.71875,6777258.5,-309.8226318
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,339.008,,,10.190787315,12.250000954,1.9123370647,2.1738607883,65.771484375,,,64.405990601,2.0398137569,-0.024797622,339.00799561,457754.71875,6777258.5,-309.9745483
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,339.16,,,10.315828323,12.250000954,1.8772550821,2.1556022167,66.167266846,,,69.186012268,2.0442037582,-0.0083979,339.16000366,457754.71875,6777258.5,-310.1265259
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,339.312,,,10.415433884,12.250000954,1.8439559937,2.1529917717,67.973678589,,,69.839256287,2.042658329,-0.009024738,339.31201172,457754.71875,6777258.5,-310.2784729
Force_2020_all_wells_train_test_blind_hidden_final/34_10-33.las,34/10-33,339.464,,,10.423773766,12.250000954,1.8135119677,2.1561365128,68.774688721,,,68.240486145,2.0381822586,-0.004575653,339.46398926,457754.71875,6777258.5,-310.4304504
