source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROP,RDEP,RSHA,RMED,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,710.1103999,,,,17.5,,40.909137726,1.4902756214,1.4046025276,1.4322985411,1.3446630239,,,,,,97.901657104,,,,710.1104126,443864.65625,6458304.0,-685.0981445
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,710.2623999,,,,17.5,,41.298480988,1.5091619492,1.4173141718,1.4473364353,1.3576136827,,,,,,100.01332092,,,,710.26239014,443864.65625,6458304.0,-685.2501221
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,710.4143999,,,,17.5,,41.781280518,1.5267810822,1.4371066093,1.4618145227,1.3797039986,,,,,,102.5254364,,,,710.41442871,443864.65625,6458304.0,-685.4021606
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,710.5663999,,,,17.5,,41.067188263,1.5348430872,1.4518259764,1.4709618092,1.3930948973,,,,,,105.06149292,,,,710.56640625,443864.65625,6458304.0,-685.5541382
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,710.7183999,,,,17.5,,39.972942352,1.543341279,1.4636983871,1.4831943512,1.4012314081,,,,,,106.60242462,,,,710.71838379,443864.65625,6458304.0,-685.7061157
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,710.8703999,,,,17.5,,39.616287231,1.5568767786,1.4745035172,1.4975012541,1.4100314379,,,,,,101.98853302,,,,710.87042236,443864.65625,6458304.0,-685.8581543
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.0223999,,,,17.5,,39.599533081,1.5749435425,1.4863289595,1.5144826174,1.4197001457,,,,,,91.919448853,,,,711.0223999,443864.65625,6458304.0,-686.0101318
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.1743999,,,,17.5,,39.601062775,1.5890514851,1.5009360313,1.5329920053,1.431293726,,,,,,89.731407166,,,,711.17437744,443864.65625,6458304.0,-686.1621094
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.3263999,,,,17.5,,39.600891113,1.5796861649,1.5050289631,1.5357170105,1.4368362427,,,,,,92.731964111,,,,711.32641602,443864.65625,6458304.0,-686.3141479
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.4783999,,,,17.5,,39.550365448,1.5429160595,1.4866811037,1.5114411116,1.4242893457,,,,,,92.183639526,,,,711.47839355,443864.65625,6458304.0,-686.4661255
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.6303999,,,,17.5,,39.107536316,1.5068422556,1.4612710476,1.4839440584,1.3977253437,,,,,,91.82559967,,,,711.63037109,443864.65625,6458304.0,-686.618103
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.7823999,,,,17.5,,37.744613647,1.4963605404,1.4533833265,1.4828126431,1.38047719,,,,,,92.155334473,,,,711.78240967,443864.65625,6458304.0,-686.7701416
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,711.9343999,,,,17.5,,35.788097382,1.5075845718,1.4653534889,1.5026669502,1.3886340857,,,,,,90.813011169,,,,711.93438721,443864.65625,6458304.0,-686.9221191
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.0863999,,,,17.5,,34.248394012,1.5182545185,1.4775521755,1.5145560503,1.4060093164,,,,,,89.283103943,,,,712.08642578,443864.65625,6458304.0,-687.0741577
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.2383999,,,,17.5,,33.345687866,1.5134526491,1.4747494459,1.5042805672,1.4063341618,,,,,,89.515609741,,,,712.23840332,443864.65625,6458304.0,-687.2261353
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.3903999,,,,17.5,,29.758865356,1.504139781,1.4653863907,1.4888157845,1.3948857784,,,,,,92.327941895,,,,712.39038086,443864.65625,6458304.0,-687.3781128
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.5423999,,,,17.5,,20.120248795,1.4988884926,1.4595936537,1.4829250574,1.3856018782,,,,,,95.185417175,,,,712.54241943,443864.65625,6458304.0,-687.5301514
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.6943999,,,,17.5,,10.70014286,1.4850399494,1.4458302259,1.4713933468,1.3715322018,,,,,,96.592330933,,,,712.69439697,443864.65625,6458304.0,-687.6821289
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.8463999,,,,17.5,,9.2738656998,1.4433782101,1.3987754583,1.4221047163,1.3354228735,,,,,,99.133338928,,,,712.84637451,443864.65625,6458304.0,-687.8341064
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,712.9983999,,,,17.5,,14.115595818,1.3846766949,1.3206152916,1.3397545815,1.2717894316,,,,,,101.05812073,,,,712.99841309,443864.65625,6458304.0,-687.986145
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,713.1503999,,,,17.5,,20.588298798,1.364543438,1.270699501,1.2939454317,1.2194461823,,,,,,98.796882629,,,,713.15039063,443864.65625,6458304.0,-688.1381226
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,713.3023999,,,,17.5,,26.101417542,1.4004331827,1.2843887806,1.3186475039,1.2171661854,,,,,,97.490119934,,,,713.3024292,443864.65625,6458304.0,-688.2901611
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,713.4543999,,,,17.5,,28.560527802,1.4364966154,1.315117836,1.3578726053,1.2424929142,,,,,,100.8175354,,,,713.45440674,443864.65625,6458304.0,-688.4421387
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,713.6063999,,,,17.5,,27.756046295,1.4348430634,1.3226298094,1.3645179272,1.2638236284,,,,,,102.05792999,,,,713.60638428,443864.65625,6458304.0,-688.5941162
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,713.7583999,,,,17.5,,27.800016403,1.40955019,1.3150930405,1.3442995548,1.2703831196,,,,,,100.15592957,,,,713.75842285,443864.65625,6458304.0,-688.7461548
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,713.9103999,,,,17.5,,31.404481888,1.385168314,1.3086718321,1.3232400417,1.2619316578,,,,,,99.866516113,,,,713.91040039,443864.65625,6458304.0,-688.8981323
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.0623999,,,,17.5,,36.935779572,1.3633394241,1.2969727516,1.3082002401,1.2433054447,,,,,,100.67524719,,,,714.06237793,443864.65625,6458304.0,-689.0501099
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.2143999,,,,17.5,,44.438217163,1.3383774757,1.2720017433,1.2904664278,1.2199317217,,,,,,100.81652069,,,,714.2144165,443864.65625,6458304.0,-689.2021484
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.3663999,,,,17.5,,54.456245422,1.3167333603,1.2479352951,1.2727327347,1.2014056444,,,,,,102.10939026,,,,714.36639404,443864.65625,6458304.0,-689.354126
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.5183999,,,,17.5,,64.115242004,1.3022944927,1.2311882973,1.2563012838,1.1855797768,,,,,,104.46730804,,,,714.51837158,443864.65625,6458304.0,-689.5061035
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.6703999,,,,17.5,,69.570335388,1.2907614708,1.2157453299,1.2378180027,1.169369936,,,,,,104.79574585,,,,714.67041016,443864.6875,6458304.0,-689.6581421
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.8223999,,,,17.5,,66.73298645,1.2824141979,1.203623414,1.225233078,1.1577836275,,,,,,105.66388702,,,,714.8223877,443864.6875,6458304.0,-689.8101196
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,714.9743999,,,,17.5,,54.964698792,1.2771086693,1.1969121695,1.2226853371,1.1518536806,,,,,,107.80535126,,,,714.97442627,443864.6875,6458304.0,-689.9621582
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,715.1263999,,,,17.5,,42.031761169,1.2666243315,1.1901593208,1.2181948423,1.1471962929,,,,,,107.73573303,,,,715.12640381,443864.6875,6458304.0,-690.1141357
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,715.2783999,,,,17.5,,35.11371994,1.249281168,1.1806800365,1.2060431242,1.1394301653,,,,,,106.45159912,,,,715.27838135,443864.6875,6458304.0,-690.2661133
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,715.4303999,,,,17.5,,32.022148132,1.2363505363,1.1713192463,1.1952117682,1.1286329031,,,,,,106.60425568,,,,715.43041992,443864.6875,6458304.0,-690.4181519
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,715.5823999,,,,17.5,,29.72653389,1.2367353439,1.1685031652,1.1949139833,1.1240161657,,,,,,109.35146332,,,,715.58239746,443864.6875,6458304.0,-690.5701294
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,715.7343999,,,,17.5,,27.770435333,1.2490023375,1.1778457165,1.2067879438,1.1324495077,,,,,,111.05399323,,,,715.734375,443864.6875,6458304.0,-690.7221069
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,715.8863999,,,,17.5,,26.816991806,1.2681190968,1.1980954409,1.2255988121,1.152120471,,,,,,108.48497009,,,,715.88641357,443864.6875,6458304.0,-690.8741455
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.0383999,,,,17.5,,26.512731552,1.286367774,1.2224930525,1.244994998,1.177095294,,,,,,105.7416687,,,,716.03839111,443864.6875,6458304.0,-691.026123
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.1903999,,,,17.5,,26.491455078,1.3006285429,1.2441768646,1.2627719641,1.2002916336,,,,,,106.49118042,,,,716.19042969,443864.6875,6458304.0,-691.1781616
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.3423999,,,,17.5,,26.499687195,1.3153563738,1.2631510496,1.2807935476,1.2202373743,,,,,,107.82035828,,,,716.34240723,443864.6875,6458304.0,-691.3301392
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.4943999,,,,17.5,,26.28414917,1.3305479288,1.2792971134,1.2962174416,1.2368121147,,,,,,106.693573,,,,716.49438477,443864.6875,6458304.0,-691.4821167
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.6463999,,,,17.5,,26.913831711,1.3390711546,1.284550786,1.3007103205,1.2434370518,,,,,,102.05068207,,,,716.64642334,443864.6875,6458304.0,-691.6341553
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.7983999,,,,17.5,,30.295183182,1.3420871496,1.2797144651,1.2967987061,1.2375479937,,,,,,100.57671356,,,,716.79840088,443864.6875,6458304.0,-691.7861328
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,716.9503999,,,,17.5,,35.838745117,1.3541567326,1.2831668854,1.3055901527,1.2334287167,,,,,,104.54957581,,,,716.95037842,443864.6875,6458304.0,-691.9381104
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,717.1023999,,,,17.5,,41.733783722,1.3779776096,1.3085838556,1.340241909,1.2507942915,,,,,,106.17069244,,,,717.10241699,443864.6875,6458304.0,-692.0901489
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,717.2543999,,,,17.5,,47.894054413,1.3804420233,1.3329553604,1.3660811186,1.2786381245,,,,,,103.66953278,,,,717.25439453,443864.6875,6458304.0,-692.2421265
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,717.4063999,,,,17.5,,54.012752533,1.3181084394,1.3036435843,1.3188699484,1.2663800716,,,,,,100.89021301,,,,717.40637207,443864.6875,6458304.0,-692.394104
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,717.5583999,,,,17.5,,57.85193634,1.2349441051,1.2297422886,1.2245966196,1.2030816078,,,,,,100.90001678,,,,717.55841064,443864.6875,6458304.0,-692.5461426
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,717.7103999,,,,17.5,,58.268451691,1.2472822666,1.2099843025,1.2104511261,1.1682668924,,,,,,101.67289734,,,,717.71038818,443864.6875,6458304.0,-692.6981201
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,717.8623999,,,,17.5,,57.408172607,1.3571010828,1.2808105946,1.3010070324,1.2208902836,,,,,,99.978393555,,,,717.86242676,443864.6875,6458304.0,-692.8501587
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.0143999,,,,17.5,,56.347797394,1.4736096859,1.3778460026,1.4061483145,1.3268636465,,,,,,96.123451233,,,,718.0144043,443864.6875,6458304.0,-693.0021362
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.1663999,,,,17.5,,55.093288422,1.5586344004,1.4669746161,1.484400034,1.4293870926,,,,,,92.637107849,,,,718.16638184,443864.6875,6458304.0,-693.1541138
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.3183999,,,,17.5,,55.323879242,1.5919055939,1.5183970928,1.5148094893,1.4724417925,,,,,,95.112197876,,,,718.31842041,443864.6875,6458304.0,-693.3060913
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.4703999,,,,17.5,,56.779155731,1.586401701,1.5243569613,1.5216742754,1.4600632191,,,,,,100.29663849,,,,718.47039795,443864.6875,6458304.0,-693.4580688
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.6223999,,,,17.5,,57.88841629,1.5434381962,1.4967566729,1.5210962296,1.4172025919,,,,,,100.69574738,,,,718.62237549,443864.6875,6458304.0,-693.6100464
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.7743999,,,,17.5,,59.612888336,1.4350239038,1.4247567654,1.4726048708,1.33936584,,,,,,100.22945404,,,,718.77441406,443864.6875,6458304.0,-693.762085
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,718.9263999,,,,17.5,,62.919719696,1.283719182,1.3229750395,1.3732668161,1.2356029749,,,,,,100.64443207,,,,718.9263916,443864.6875,6458304.0,-693.9140625
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.0783999,,,,17.5,,64.890357971,1.2041682005,1.2743471861,1.3155164719,1.1819735765,,,,,,102.25315857,,,,719.07843018,443864.6875,6458304.0,-694.0661011
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.2303999,,,,17.5,,62.569717407,1.2624399662,1.3164964914,1.3439861536,1.2368645668,,,,,,101.69591522,,,,719.23040771,443864.6875,6458304.0,-694.2180786
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.3823999,,,,17.5,,58.85175705,1.3607182503,1.3754270077,1.3786802292,1.327845335,,,,,,100.62647247,,,,719.38238525,443864.6875,6458304.0,-694.3700562
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.5343999,,,,17.5,,57.601043701,1.4161043167,1.4108864069,1.3899679184,1.3684821129,,,,,,102.37772369,,,,719.53442383,443864.6875,6458304.0,-694.5220947
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.6863999,,,,17.5,,57.565811157,1.430983305,1.42692554,1.4063829184,1.3623671532,,,,,,104.77629089,,,,719.68640137,443864.6875,6458304.0,-694.6740723
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.8383999,,,,17.5,,56.995437622,1.3844908476,1.3884800673,1.3922309875,1.3211785555,,,,,,108.81361389,,,,719.83837891,443864.6875,6458304.0,-694.8260498
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,719.9903999,,,,17.5,,54.111736298,1.254139781,1.2622331381,1.2836209536,1.2149389982,,,,,,111.72412872,,,,719.99041748,443864.6875,6458304.0,-694.9780884
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,720.1423999,,,,17.5,,47.676799774,1.1079530716,1.1028460264,1.1224423647,1.0702488422,,,,,,109.1905365,,,,720.14239502,443864.6875,6458304.0,-695.1300659
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,720.2943999,,,,17.5,,40.940189362,1.032545805,0.9900993109,1.0084617138,0.9557890296,,,,,,108.26257324,,,,720.29437256,443864.6875,6458304.0,-695.2820435
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,720.4463999,,,,17.5,,37.359130859,1.0625801086,0.9633579254,0.9974799752,0.9238327146,,,,,,110.94978333,,,,720.44641113,443864.6875,6458304.0,-695.434082
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,720.5983999,,,,17.5,,34.79442215,1.193353653,1.0534172058,1.1100529432,1.0164710283,,,,,,109.58106995,,,,720.59838867,443864.6875,6458304.0,-695.5860596
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,720.7503999,,,,17.5,,31.176984787,1.3356976509,1.2168530226,1.267991066,1.1969525814,,,,,,107.6184845,,,,720.75042725,443864.6875,6458304.0,-695.7380981
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,720.9023999,,,,17.5,,27.582565308,1.3812417984,1.3393788338,1.3464179039,1.3308765888,,,,,,110.98857117,,,,720.90240479,443864.6875,6458304.0,-695.8900757
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.0543999,,,,17.5,,26.236890793,1.3477774858,1.3784438372,1.3473978043,1.3529185057,,,,,,117.05786896,,,,721.05438232,443864.6875,6458304.0,-696.0420532
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.2063999,,,,17.5,,25.809160233,1.2936099768,1.3461135626,1.3182960749,1.3007678986,,,,,,118.50498199,,,,721.2064209,443864.6875,6458304.0,-696.1940918
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.3583999,,,,17.5,,25.422290802,1.262619853,1.287345767,1.2919279337,1.2343120575,,,,,,112.61235046,,,,721.35839844,443864.6875,6458304.0,-696.3460693
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.5103999,,,,17.5,,25.617076874,1.3015512228,1.2865474224,1.3243880272,1.2253756523,,,,,,106.69818878,,,,721.51037598,443864.6875,6458304.0,-696.4980469
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.6623999,,,,17.5,,25.854354858,1.3665364981,1.3368929625,1.3853482008,1.2771058083,,,,,,104.23223114,,,,721.66241455,443864.6875,6458304.0,-696.6500854
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.8143999,,,,17.5,,25.563131332,1.3525660038,1.3278609514,1.3533418179,1.2912737131,,,,,,100.97208405,,,,721.81439209,443864.6875,6458304.0,-696.802063
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,721.9663999,,,,17.5,,25.293029785,1.2860420942,1.2521547079,1.254314065,1.2324287891,,,,,,97.324440002,,,,721.96636963,443864.6875,6458304.0,-696.9540405
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,722.1183999,,,,17.5,,25.531106949,1.262116909,1.2291013002,1.2369397879,1.1913086176,,,,,,93.258010864,,,,722.1184082,443864.6875,6458304.0,-697.1060791
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,722.2703999,,,,17.5,,25.918777466,1.2934451103,1.2971544266,1.3216203451,1.2348480225,,,,,,89.465499878,,,,722.27038574,443864.6875,6458304.0,-697.2580566
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,722.4223999,,,,17.5,,25.895528793,1.328306675,1.3392916918,1.370279789,1.2829402685,,,,,,91.107902527,,,,722.42242432,443864.6875,6458304.0,-697.4100952
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,722.5743999,,,,17.5,,25.780799866,1.344851017,1.3241838217,1.3537056446,1.2791030407,,,,,,93.993797302,,,,722.57440186,443864.6875,6458304.0,-697.5620728
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,722.7263999,,,,17.5,,26.037010193,1.3712438345,1.3235851526,1.3528461456,1.2666693926,,,,,,95.208076477,,,,722.72637939,443864.6875,6458304.0,-697.7140503
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,722.8783999,,,,17.5,,25.902561188,1.3811295033,1.3268786669,1.3624994755,1.2633918524,,,,,,96.431594849,,,,722.87841797,443864.6875,6458304.0,-697.8660889
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.0303999,,,,17.5,,25.858543396,1.3201329708,1.2865967751,1.3214585781,1.2362074852,,,,,,94.794303894,,,,723.03039551,443864.6875,6458304.0,-698.0180664
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.1823999,,,,17.5,,25.999490738,1.1957244873,1.1849927902,1.1997699738,1.1507345438,,,,,,95.188575745,,,,723.18237305,443864.6875,6458304.0,-698.1700439
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.3343999,,,,17.5,,25.941068649,1.0946422815,1.0646440983,1.0654790401,1.033197999,,,,,,99.983444214,,,,723.33441162,443864.6875,6458304.0,-698.3220825
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.4863999,,,,17.5,,25.972839355,1.1348735094,1.0475953817,1.0727391243,0.9956144691,,,,,,102.7624054,,,,723.48638916,443864.6875,6458304.0,-698.4740601
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.6383999,,,,17.5,,25.847787857,1.2590111494,1.1453527212,1.2055276632,1.0777901411,,,,,,103.11566162,,,,723.63842773,443864.6875,6458304.0,-698.6260986
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.7903999,,,,17.5,,26.013490677,1.262907505,1.1965789795,1.2484376431,1.1588182449,,,,,,99.955863953,,,,723.79040527,443864.6875,6458304.0,-698.7780762
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,723.9423999,,,,17.5,,25.976800919,1.1229447126,1.1242846251,1.1300789118,1.1251715422,,,,,,96.831054688,,,,723.94238281,443864.6875,6458304.0,-698.9300537
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,724.0943999,,,,17.5,,26.057476044,0.9910449982,0.9975291491,0.9829928279,0.997148633,,,,,,98.694244385,,,,724.09442139,443864.6875,6458304.0,-699.0820923
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,724.2463999,,,,17.5,,26.5652771,0.9892721772,0.9428666234,0.9603589773,0.9242384434,,,,,,98.445732117,,,,724.24639893,443864.6875,6458304.0,-699.2340698
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,724.3983999,,,,17.5,,26.226905823,1.0851867199,0.9899063706,1.0507382154,0.9645287991,,,,,,94.288345337,,,,724.39837646,443864.6875,6458304.0,-699.3860474
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,724.5503999,,,,17.5,,25.566814423,1.1424121857,1.0450637341,1.1113439798,1.0260919333,,,,,,90.502792358,,,,724.55041504,443864.6875,6458304.0,-699.5380859
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,724.7023999,,,,17.5,,25.858913422,1.1015777588,1.0359771252,1.0666333437,1.0152060986,,,,,,89.896354675,,,,724.70239258,443864.6875,6458304.0,-699.6900635
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,724.8543999,,,,17.5,,26.482690811,1.0457395315,0.9939951897,1.0119662285,0.9461452365,,,,,,88.778846741,,,,724.85437012,443864.71875,6458304.0,-699.842041
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.0063999,,,,17.5,,26.632287979,1.0302695036,0.9856916666,1.0261418819,0.919398725,,,,,,91.294075012,,,,725.00640869,443864.71875,6458304.0,-699.9940796
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.1583999,,,,17.5,,26.595287323,0.9671733379,0.9460471869,0.9914803505,0.8963226676,,,,,,92.795700073,,,,725.15838623,443864.71875,6458304.0,-700.1460571
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.3103999,,,,17.5,,26.519779205,0.8383821249,0.8317555785,0.8561477065,0.8071437478,,,,,,92.253715515,,,,725.3104248,443864.71875,6458304.0,-700.2980957
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.4623999,,,,17.5,,26.539047241,0.7341444492,0.7189922929,0.7295279503,0.6966033578,,,,,,93.854255676,,,,725.46240234,443864.71875,6458304.0,-700.4500732
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.6143999,,,,17.5,,26.324356079,0.7051792145,0.6513273716,0.6756599545,0.6166362166,,,,,,99.116401672,,,,725.61437988,443864.71875,6458304.0,-700.6020508
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.7663999,,,,17.5,,25.91198349,0.7797619104,0.663500011,0.7267338634,0.612392664,,,,,,103.96708679,,,,725.76641846,443864.71875,6458304.0,-700.7540894
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,725.9183999,,,,17.5,,25.771385193,0.955432415,0.7783270478,0.8861539364,0.715978086,,,,,,106.29826355,,,,725.918396,443864.71875,6458304.0,-700.9060669
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,726.0703999,,,,17.5,,25.553752899,1.1559920311,0.9595560431,1.0814740658,0.9091331363,,,,,,105.35742188,,,,726.07037354,443864.71875,6458304.0,-701.0580444
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,726.2223999,,,,17.5,,24.539888382,1.2762292624,1.1258729696,1.2058122158,1.1070648432,,,,,,101.41959381,,,,726.22241211,443864.71875,6458304.0,-701.210083
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,726.3743999,,,,17.5,,23.507419586,1.3316011429,1.2618211508,1.279992342,1.2498701811,,,,,,97.598564148,,,,726.37438965,443864.71875,6458304.0,-701.3620605
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,726.5263999,,,,17.5,,22.50418663,1.3465307951,1.350143671,1.3297412395,1.3166897297,,,,,,94.813842773,,,,726.52642822,443864.71875,6458304.0,-701.5140991
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,726.6783999,,,,17.5,,22.480024338,1.3220357895,1.3553797007,1.333902359,1.3113878965,,,,,,92.641403198,,,,726.67840576,443864.71875,6458304.0,-701.6660767
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,726.8303999,,,,17.5,,23.900430679,1.2915830612,1.3071737289,1.3042850494,1.2605377436,,,,,,93.214332581,,,,726.8303833,443864.71875,6458304.0,-701.8180542
