source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,200.18319684,,,,,2.4862749577,,,,,161.69593811,,57.591464996,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,200.33519684,,,,,2.4955468178,,,,,168.27407837,,55.244514465,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,200.48719684,,,,,2.5048189163,,,,,176.01223755,,51.939044952,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,200.63919684,,,,,2.5140910149,,,,,182.12141418,,50.231338501,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,200.79119684,,,,,2.5233631134,,,,,184.2769928,,50.439804077,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,200.94319684,,,,,2.5326349735,,,,,182.264328,,51.368900299,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,201.09519684,,,,,2.5419070721,,,,,178.58943176,,52.502254486,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,201.24719684,,,,,2.5511789322,,,,,176.49508667,,53.316936493,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,201.39919684,,,,,2.5601534843,,,,,177.59260559,,52.172294617,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,201.55119684,,,,,2.5614528656,,,,,181.83554077,,51.083648682,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,201.70319684,,,,,2.5496602058,,,,,186.93663025,,48.9544487,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,201.85519684,,,,,2.5385360718,,,,,187.84576416,,45.380348206,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.00719684,,,,,2.5275313854,,,,,183.07752991,,43.272518158,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.15919684,,,,,2.5162930489,,,,,176.52468872,,44.851291656,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.31119684,,,,,2.5053818226,,,,,171.27813721,,49.06338501,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.46319684,,,,,2.4940555096,,,,,167.72294617,,54.993797302,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.61519684,,,,,2.4831929207,,,,,165.2232666,,59.323284149,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.76719684,,,,,2.4718682766,,,,,163.34829712,,61.12669754,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,202.91919684,,,,,2.4612984657,,,,,163.61201477,,60.01209259,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.07119684,,,,,2.4515552521,,,,,167.12495422,,58.028381348,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.22319684,,,,,2.4463000298,,,,,171.7741394,,55.959827423,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.37519684,,,,,2.4463000298,,,,,176.0007782,,54.76991272,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.52719684,,,,,2.4463000298,,,,,179.30197144,,52.399238586,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.67919684,,,,,2.4463000298,,,,,180.89572144,,51.472602844,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.83119684,,,,,2.4463000298,,,,,181.15309143,,51.213069916,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,203.98319684,,,,,2.4463000298,,,,,180.66708374,,51.236183167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,204.13519684,,,,,2.4463000298,,,,,178.9074707,,51.373317719,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,204.28719684,,,,,2.4463000298,,,,,175.59178162,,51.144721985,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,204.43919684,,,,,2.4463000298,,,,,171.96951294,,50.551967621,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,204.59119684,,,,,2.4463000298,,,,,169.47665405,,49.679496765,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,204.74319684,,,,,2.4463000298,,,,,168.94566345,,48.526821136,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,204.89519684,,,,,2.4463000298,,,,,169.9173584,,47.503669739,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.04719684,,,,,2.4463000298,,,,,171.05934143,,47.792827606,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.19919684,,,,,2.8563797474,,,,,172.25732422,,48.521591187,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.35119684,,,,,3.8749723434,,,,,174.19598389,,47.609836578,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.50319684,,,,,3.8637869358,,,,,176.36984253,,47.536460876,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.65519684,,,,,3.850215435,,,,,178.02163696,,49.052211761,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.80719684,,,,,3.8375732899,,,,,178.19467163,,50.81438446,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,205.95919684,,,,,3.8239970207,,,,,176.4684906,,52.082359314,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,206.11119684,,,,,3.8115367889,,,,,174.78494263,,50.959449768,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,206.26319684,,,,,3.7984652519,,,,,174.11494446,,49.431995392,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,206.41519684,,,,,3.7854082584,,,,,173.60740662,,48.351306915,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,206.56719684,,,,,3.7724208832,,,,,174.37214661,,48.927089691,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,206.71919684,,,,,3.7617201805,,,,,177.84274292,,50.02293396,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,206.87119684,,,,,3.7591304779,,,,,181.92477417,,50.534957886,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.02319684,,,,,3.7589001656,,,,,183.86857605,,51.704120636,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.17519684,,,,,3.7589001656,,,,,183.75558472,,52.304714203,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.32719684,,,,,3.7589001656,,,,,184.21832275,,52.748813629,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.47919684,,,,,3.7589001656,,,,,186.74888611,,52.625988007,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.63119684,,,,,3.7589001656,,,,,190.42076111,,50.529014587,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.78319684,,,,,3.3432486057,,,,,193.94676208,,46.956508636,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,207.93519684,,,,,2.3281984329,,,,,196.73016357,,43.516685486,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.08719684,,,,,2.3306951523,,,,,199.18954468,,40.184204102,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.23919684,,,,,2.3332271576,,,,,201.36560059,,37.828071594,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.39119684,,,,,2.3356590271,,,,,202.57897949,,36.730735779,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.54319684,,,,,2.3382480145,,,,,202.39355469,,36.901771545,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.69519684,,,,,2.3407182693,,,,,201.09844971,,38.131229401,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.84719684,,,,,2.343307972,,,,,200.5279541,,40.275436401,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,208.99919684,,,,,2.345687151,,,,,201.19699097,,42.792552948,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,209.15119684,,,,,2.3483655453,,,,,201.05137634,,45.829650879,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,209.30319684,,,,,2.3506543636,,,,,198.81118774,,48.391052246,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,209.45519684,,,,,2.3531830311,,,,,195.08096313,,48.949211121,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,209.60719684,,,,,2.3557150364,,,,,191.57144165,,48.812133789,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,209.75919684,,,,,2.3582062721,,,,,189.93885803,,49.276287079,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,209.91119684,,,,,2.3606791496,,,,,190.07339478,,50.137710571,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.06319684,,,,,2.3631744385,,,,,189.10031128,,51.551998138,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.21519684,,,,,2.3656582832,,,,,185.50054932,,50.312633514,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.36719684,,,,,2.3681752682,,,,,182.17956543,,50.400993347,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.51919684,,,,,2.3707070351,,,,,179.92985535,,50.393714905,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.67119684,,,,,2.373139143,,,,,177.30256653,,50.480129242,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.82319684,,,,,2.3756711483,,,,,175.04322815,,52.984512329,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,210.97519684,,,,,2.3781783581,,,,,174.01991272,,54.4766922,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,211.12719684,,,,,2.3806624413,,,,,174.4065094,,54.943881989,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,211.27919684,,,,,2.3831672668,,,,,175.58010864,,57.850921631,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,211.43119684,,,,,2.3856992722,,,,,174.7772522,,58.629917145,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,211.58319684,,,,,2.3881311417,,,,,171.63505554,,58.510097504,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,211.73519684,,,,,2.3907279968,,,,,168.8973999,,60.031253815,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,211.88719684,,,,,2.3931822777,,,,,168.47465515,,61.108764648,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.03919684,,,,,2.3958487511,,,,,170.12121582,,61.587192535,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.19119684,,,,,2.3981590271,,,,,172.2414856,,59.700725555,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.34319684,,,,,2.4008617401,,,,,172.98240662,,60.266563416,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.49519684,,,,,2.4031231403,,,,,171.33909607,,62.66034317,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.64719684,,,,,2.4056551456,,,,,168.39372253,,64.111297607,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.79919684,,,,,2.4081864357,,,,,166.52204895,,62.805793762,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,212.95119684,,,,,2.4106702805,,,,,166.47148132,,62.298141479,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,213.10319684,,,,,2.4131512642,,,,,168.01934814,,61.112983704,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,213.25519684,,,,,2.4156384468,,,,,170.3331604,,59.162387848,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,213.40719684,,,,,2.4181222916,,,,,172.69172668,,58.545093536,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,213.55919684,,,,,2.4206471443,,,,,174.16741943,,59.468593597,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,213.71119684,,,,,2.4231791496,,,,,173.90126038,,61.517868042,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,213.86319684,,,,,2.4256112576,,,,,171.51121521,,61.248550415,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.01519684,,,,,2.4281432629,,,,,168.61416626,,60.195205688,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.16719684,,,,,2.4306423664,,,,,166.2461853,,56.469760895,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.31919684,,,,,2.4331264496,,,,,164.82766724,,54.577583313,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.47119684,,,,,2.435639143,,,,,165.43026733,,52.572525024,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.62319684,,,,,2.4381713867,,,,,169.09072876,,50.953746796,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.77519684,,,,,2.4406030178,,,,,174.25230408,,49.537136078,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,214.92719684,,,,,2.4432079792,,,,,179.16543579,,48.608024597,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.07919684,,,,,2.433529377,,,,,183.1388855,,48.482185364,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.23119684,,,,,2.3699848652,,,,,185.58297729,,48.280185699,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.38319684,,,,,2.2828154564,,,,,185.73101807,,47.752735138,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.53519684,,,,,2.1999974251,,,,,186.12362671,,45.899295807,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.68719684,,,,,2.1634159088,,,,,187.508255,,44.291965485,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.83919684,,,,,2.1259558201,,,,,188.43560791,,43.347808838,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,215.99119684,,,,,2.0913608074,,,,,187.48588562,,43.795093536,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,216.14319684,,,,,2.0975780487,,,,,184.14848328,,47.040241241,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,216.29519684,,,,,2.1072878838,,,,,180.49383545,,49.397605896,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,216.44719684,,,,,2.1171677113,,,,,178.77632141,,50.166702271,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,216.59919684,,,,,2.1271471977,,,,,178.3374176,,50.182937622,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,216.75119684,,,,,2.1370277405,,,,,177.28369141,,50.043479919,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,216.90319684,,,,,2.1469078064,,,,,175.78808594,,49.448062897,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.05519684,,,,,2.1568431854,,,,,173.92427063,,47.256538391,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.20719684,,,,,2.1667678356,,,,,171.59906006,,47.232982635,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.35919684,,,,,2.1766476631,,,,,170.15264893,,47.42105484,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.51119684,,,,,2.1865279675,,,,,170.38653564,,48.260803223,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.66319684,,,,,2.1968502998,,,,,171.25550842,,51.929733276,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.81519684,,,,,2.1286373138,,,,,172.01834106,,53.400863647,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,217.96719684,,,,,1.4758595228,,,,,172.71577454,,51.896682739,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,218.11919684,,,,1.0424896479,1.3722999096,,,,,173.36865234,,48.934516907,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,218.27119684,,,,1.0424896479,1.3722999096,,,,,174.17282104,,47.370685577,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,218.42319684,,,,1.0424896479,1.3722999096,,,,,175.58323669,,46.775203705,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,218.57519684,,,,1.0424896479,1.3722999096,,,,,178.14305115,,44.592319489,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,218.72719684,,,,1.0424896479,1.3722999096,,,,,181.91998291,,43.098712921,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,218.87919684,,,,1.0424896479,1.3722999096,,,,,186.30744934,,42.355033875,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.03119684,,,,1.0424896479,1.3722999096,,,,,189.78887939,,39.612987518,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.18319684,,,,1.0424896479,1.3722999096,,,,,192.61027527,,37.854766846,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.33519684,,,,1.0424896479,1.3722999096,,,,,195.12284851,,38.069332123,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.48719684,,,,1.0424896479,1.3722999096,,,,,197.24659729,,39.984085083,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.63919684,,,,1.0424896479,1.3722999096,,,,,199.22544861,,42.865776062,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.79119684,,,,1.0424896479,1.3722999096,,,,,200.25991821,,46.285320282,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,219.94319684,,,,1.0424896479,1.3580882549,,,,,200.79548645,,48.922691345,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,220.09519684,,,,1.0424896479,1.2888504267,,,,,201.30911255,,49.752902985,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,220.24719684,,,,1.0424896479,1.2167230844,,,,,200.28800964,,49.678840637,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,220.39919684,,,,1.0424896479,1.144879818,,,,,197.28897095,,50.446220398,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,220.55119684,,,,1.0424896479,1.0751317739,,,,,194.15028381,,52.503437042,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,220.70319684,,,,1.0424896479,1.0142999887,,,,,191.46759033,,54.92609024,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,220.85519684,,,,1.0424896479,1.0142999887,,,,,188.92610168,,54.913883209,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.00719684,,,,1.0424896479,1.0142999887,,,,,185.84336853,,54.956401825,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.15919684,,,,1.0424896479,1.0142999887,,,,,181.51037598,,57.346157074,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.31119684,,,,1.0424896479,1.0142999887,,,,,177.53439331,,58.60931015,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.46319684,,,,1.0424896479,1.0142999887,,,,,176.04870605,,57.205528259,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.61519684,,,,1.0424896479,1.0142999887,,,,,177.47213745,,55.282058716,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.76719684,,,,1.0424896479,1.0142999887,,,,,180.03877258,,51.934276581,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,221.91919684,,,,1.0424896479,1.0142999887,,,,,182.03257751,,51.688919067,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.07119684,,,,1.0424896479,1.0142999887,,,,,183.31286621,,51.95092392,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.22319684,,,,1.0424896479,1.0142999887,,,,,184.60160828,,52.689807892,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.37519684,,,,1.0424896479,1.0142999887,,,,,185.80673218,,52.736507416,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.52719684,,,,1.0424896479,1.0142999887,,,,,186.78007507,,51.493793488,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.67919684,,,,1.0424896479,1.0142999887,,,,,187.31713867,,51.659610748,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.83119684,,,,1.0424896479,1.126483798,,,,,186.52923584,,53.954238892,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,222.98319684,,,,1.0424896479,1.7696672678,,,,,183.87051392,,56.35710907,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,223.13519684,,,,1.0424896479,1.8495999575,,,,,179.931427,,58.700157166,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,223.28719684,,,,1.0424896479,1.8495999575,,,,,174.79953003,,60.090953827,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,223.43919684,,,,1.0424896479,1.8495999575,,,,,168.91543579,,61.706230164,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,223.59119684,,,,1.0424896479,1.8495999575,,,,,164.20550537,,61.652088165,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,223.74319684,,,,1.0424896479,1.8495999575,,,,,162.71438599,,61.460449219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,223.89519684,,,,1.0424896479,1.8495999575,,,,,162.44897461,,61.969940186,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.04719684,,,,1.0424896479,1.8495999575,,,,,161.39480591,,62.597549438,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.19919684,,,,1.0424896479,1.8495999575,,,,,159.93040466,,63.141304016,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.35119684,,,,1.0424896479,1.8495999575,,,,,159.3664856,,64.789970398,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.50319684,,,,1.0424896479,1.8495999575,,,,,160.80523682,,64.567367554,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.65519684,,,,1.0424896479,1.8495999575,,,,,163.0466156,,63.638290405,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.80719684,,,,1.0424896479,1.8495999575,,,,,164.34381104,,61.7576828,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,224.95919684,,,,1.0424896479,1.8348007202,,,,,163.77235413,,59.721328735,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,225.11119684,,,,1.0424896479,1.7101006508,,,,,163.1552887,,56.859806061,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,225.26319684,,,,1.0424896479,1.2466807365,,,,,161.96862793,,57.810470581,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,225.41519684,,,,1.0424896479,1.1523941755,,,,,161.97763062,,59.206104279,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,225.56719684,,,,1.0424896479,1.1634054184,,,,,162.55892944,,59.922927856,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,225.71919684,,,,1.0424896479,1.1744822264,,,,,162.63127136,,60.181400299,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,225.87119684,,,,1.0424896479,1.1854974031,,,,,162.21357727,,59.898868561,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,226.02319684,,,,1.0424896479,1.1965934038,,,,,162.38963318,,60.981536865,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,226.17519684,,,,1.0424896479,1.2076141834,,,,,164.26423645,,62.834751129,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_8-1.las,16/8-1,226.32719684,,,,1.0424896479,1.2186853886,,,,,166.99731445,,63.563777924,,,,,,
