source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1347.5601995,1.0,65000.0,18.345209122,17.5,0.8452134728,0.1557743102,4.5779662132,1.161703825,0.8378142118,1.3410106897,6.7203392982,137.85839844,,,56.485507965,,,1347.5601807,501145.34375,6608188.5,-1324.50293
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1347.7121995,1.0,65000.0,18.322433472,17.5,0.8224346042,0.1557743102,4.5168004036,1.1792941093,0.8388113379,1.3835330009,5.8444867134,137.18600464,,,55.015666962,,,1347.7121582,501145.34375,6608188.5,-1324.654907
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1347.8641995,1.0,65000.0,18.299707413,17.5,0.7997053266,0.1557743102,4.5168004036,1.184211731,0.8398088813,1.4167364836,6.1651682854,137.12461853,,,55.437519073,,,1347.8642578,501145.34375,6608188.5,-1324.806885
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.0161995,1.0,65000.0,18.31738472,17.5,0.8173851371,0.1557743102,4.5168004036,1.1816391945,0.8399999738,1.4442296028,7.2882843018,137.12487793,,,56.074710846,,,1348.0162354,501145.34375,6608188.5,-1324.958862
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.1681995,1.0,65000.0,18.344352722,17.5,0.8443548679,0.1557743102,4.5168004036,1.1711688042,0.8408036232,1.4324269295,7.413236618,137.59262085,,,54.649650574,,,1348.1682129,501145.34375,6608188.5,-1325.11084
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.3201995,1.0,65000.0,18.351003647,17.5,0.851000607,0.1557743102,4.5168004036,1.1552234888,0.8418006897,1.3778233528,6.6043868065,138.49639893,,,53.414936066,,,1348.3201904,501145.34375,6608188.5,-1325.262695
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.4721995,1.0,65000.0,18.351207733,17.5,0.8512108922,0.1557743102,4.5168004036,1.1403466463,0.8356137276,1.2971177101,5.7931437492,140.14273071,,,53.346424103,,,1348.472168,501145.34375,6608188.5,-1325.414673
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.6241995,1.0,65000.0,18.356424332,17.5,0.8564247489,0.1557743102,4.4943623543,1.1211787462,0.8236598969,1.2207032442,5.4150667191,141.45748901,,,53.926631927,,,1348.6241455,501145.34375,6608188.5,-1325.56665
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.7761995,1.0,65000.0,18.367689133,17.5,0.8676877618,0.1557743102,4.419344902,1.0793528557,0.8106914163,1.1642169952,5.7188367844,141.84217834,,,55.838283539,,,1348.7762451,501145.34375,6608188.5,-1325.71875
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1348.9281995,1.0,65000.0,18.380477905,17.5,0.8804764748,0.1557743102,4.4117999077,1.035544157,0.8064185977,1.1487458944,6.4011206627,141.50721741,,,60.612400055,,,1348.9282227,501145.34375,6608188.5,-1325.870605
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.0801995,1.0,65000.0,18.400079727,17.5,0.9000769258,0.1557743102,4.4117999077,1.0108139515,0.8083634973,1.1708532572,6.5999288559,140.73419189,,,66.720802307,,,1349.0802002,501145.34375,6608188.5,-1326.022583
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.2321995,1.0,65000.0,18.433013916,17.5,0.9330101609,0.1557743102,4.4117999077,0.994104147,0.8113561869,1.196297884,6.2352986336,140.31774902,,,68.588127136,,,1349.2321777,501145.34375,6608188.5,-1326.174561
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.3841995,1.0,65000.0,18.463998795,17.5,0.963997364,0.1557743102,4.4266190529,0.9908075929,0.8135650158,1.2143503428,6.2817168236,140.43179321,,,65.850982666,,,1349.3841553,501145.3125,6608188.5,-1326.326538
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.5361995,1.0,65000.0,18.472007751,17.5,0.9720113873,0.1557743102,4.5038485527,1.009250164,0.8163402081,1.2219336033,6.8933973312,140.68127441,,,62.613182068,,,1349.5362549,501145.3125,6608188.5,-1326.478516
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.6881995,1.0,65000.0,18.460050583,17.5,0.9600485563,0.1557743102,4.5168004036,1.0288072824,0.8185544014,1.2256194353,7.641559124,141.20109558,,,61.781806946,,,1349.6882324,501145.3125,6608188.5,-1326.630493
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.8401995,1.0,65000.0,18.43406868,17.5,0.9340646863,0.1557743102,4.532075882,1.0393097401,0.8174504638,1.2353451252,8.0297174454,141.28482056,,,62.421257019,,,1349.84021,501145.3125,6608188.5,-1326.782471
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1349.9921995,1.0,65000.0,18.404405594,17.5,0.90440768,0.1557743102,4.6165738106,1.0478006601,0.8154562116,1.2531135082,7.9208645821,141.07078552,,,61.585853577,,,1349.9921875,501145.3125,6608188.5,-1326.934448
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1350.1441995,1.0,65000.0,18.351755142,17.5,0.8517546058,0.1557743102,4.6217999458,1.062486887,0.8142305613,1.2587939501,7.4932742119,140.91072083,,,58.536716461,,,1350.144165,501145.3125,6608188.5,-1327.086426
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1350.2961995,1.0,65000.0,18.291463852,17.5,0.7914603353,0.1557743102,4.6217999458,1.0826762915,0.8124668002,1.260895133,7.1723809242,140.16371155,,,55.395568848,,,1350.2961426,501145.3125,6608188.5,-1327.238281
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1350.4481995,1.0,65000.0,18.276390076,17.5,0.7763898373,0.1557743102,4.6217999458,1.1106683016,0.815820694,1.2901127338,7.277176857,139.69723511,,,54.269729614,,,1350.4482422,501145.3125,6608188.5,-1327.390381
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1350.6001995,1.0,65000.0,18.298727036,17.5,0.7987306118,0.1557743102,4.6217999458,1.1365163326,0.8230901957,1.3407069445,7.5264463425,139.27191162,,,53.792209625,,,1350.6002197,501145.3125,6608188.5,-1327.542358
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1350.7521995,1.0,65000.0,18.31918335,17.5,0.8191871643,0.1557743102,4.6217999458,1.1541986465,0.8310706019,1.39265275,7.5998601913,137.89419556,,,52.629745483,,,1350.7521973,501145.3125,6608188.5,-1327.694214
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1350.9041995,1.0,65000.0,18.333955765,17.5,0.8339562416,0.1557743102,4.6217999458,1.1675933599,0.8390526175,1.4439805746,7.0740799904,136.84953308,,,51.798194885,,,1350.9041748,501145.3125,6608188.5,-1327.846191
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.0561995,1.0,65000.0,18.357049942,17.5,0.857051909,0.1557743102,4.6217999458,1.1846964359,0.847029686,1.4597990513,6.3260183334,136.53796387,,,51.60345459,,,1351.0561523,501145.3125,6608188.5,-1327.998169
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.2081995,1.0,65000.0,18.356813431,17.5,0.8568131924,0.1557743102,4.6217999458,1.2114809752,0.8550100327,1.4300811291,5.9261131287,136.67390442,,,51.648189545,,,1351.208252,501145.3125,6608188.5,-1328.150269
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.3601995,1.0,65000.0,18.330904007,17.5,0.8309029341,0.1557743102,4.6217999458,1.2230716944,0.8577483892,1.3879125118,5.6767883301,136.92333984,,,53.457290649,,,1351.3602295,501145.3125,6608188.5,-1328.302124
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.5121995,1.0,65000.0,18.300422668,17.5,0.8004254699,0.1557743102,4.6217999458,1.2099634409,0.8579999804,1.3709657192,5.5999126434,137.08659363,,,55.716369629,,,1351.512207,501145.3125,6608188.5,-1328.454102
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.6641995,1.0,65000.0,18.291366577,17.5,0.7913663387,0.1557743102,4.6217999458,1.1901655197,0.8579999804,1.3751710653,5.4280595779,137.64117432,,,57.084316254,,,1351.6641846,501145.3125,6608188.5,-1328.606079
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.8161995,1.0,65000.0,18.294910431,17.5,0.7949102521,0.1557743102,4.6217999458,1.1666847467,0.8579999804,1.3615376949,5.3501324654,138.30308533,,,57.491371155,,,1351.8161621,501145.28125,6608188.5,-1328.758057
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1351.9681995,1.0,65000.0,18.295244217,17.5,0.7952460647,0.1557743102,4.6217999458,1.1453640461,0.8579999804,1.3240203857,5.3500599861,138.84111023,,,58.938209534,,,1351.9681396,501145.28125,6608188.5,-1328.910034
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1352.1201995,1.0,65000.0,18.287384033,17.5,0.7873802185,0.1557743102,4.6217999458,1.1348487139,0.8579999804,1.2838554382,5.3500452042,138.83026123,,,61.74861908,,,1352.1202393,501145.28125,6608188.5,-1329.062012
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1352.2721995,1.0,65000.0,18.26641655,17.5,0.7664180398,0.1557743102,4.6217999458,1.131165266,0.8579999804,1.2794311047,5.8582401276,138.41165161,,,62.140865326,,,1352.2722168,501145.28125,6608188.5,-1329.213989
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1352.4241995,1.0,65000.0,18.275526047,17.5,0.7420198321,0.1557743102,4.6217999458,1.1366262436,0.8579999804,1.2973729372,6.7743215561,138.33383179,,,61.14749527,,,1352.4241943,501145.28125,6608188.5,-1329.365967
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1352.5761995,1.0,65000.0,18.301366806,17.5,0.7850445509,0.1557743102,4.6217999458,1.1416152716,0.852909863,1.3140416145,7.2678465843,138.03901672,,,60.172039032,,,1352.5761719,501145.28125,6608188.5,-1329.517944
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1352.7281995,1.0,65000.0,18.329694748,17.5,0.8296925426,0.1557743102,4.6698904037,1.1409453154,0.8452025056,1.315263629,6.8485665321,137.70768738,,,59.033943176,,,1352.7281494,501145.28125,6608188.5,-1329.6698
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1352.8801995,1.0,65000.0,18.351764679,17.5,0.8517624736,0.1557743102,4.7269001007,1.1450192928,0.8444448709,1.3095872402,6.4337258339,137.95797729,,,58.927494049,,,1352.880249,501145.28125,6608188.5,-1329.821899
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.0321995,1.0,65000.0,18.358060837,17.5,0.8580608368,0.1557743102,4.7269001007,1.1510142088,0.8457196355,1.324816823,6.6820087433,137.87582397,,,59.877159119,,,1353.0322266,501145.28125,6608188.5,-1329.973755
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.1841995,1.0,65000.0,18.358299255,17.5,0.8583018184,0.1557743102,4.7269001007,1.1379750967,0.8474342227,1.3496413231,6.8499298096,137.41938782,,,60.415447235,,,1353.1842041,501145.28125,6608188.5,-1330.125732
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.3361995,1.0,65000.0,18.364452362,17.5,0.864454627,0.1557743102,4.7591900826,1.123934269,0.848714292,1.3691624403,7.0144433975,137.41459656,,,58.704593658,,,1353.3361816,501145.28125,6608188.5,-1330.27771
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.4881995,1.0,65000.0,18.416542053,17.5,0.916541338,0.1557743102,4.8283715248,1.1254053116,0.8475763798,1.3669764996,7.2637090683,137.91018677,,,55.567363739,,,1353.4881592,501145.28125,6608188.5,-1330.429688
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.6401995,1.0,65000.0,18.462041855,17.5,0.9620432854,0.1557743102,4.8318996429,1.1244251728,0.8448730707,1.3337323666,7.0230474472,138.69703674,,,53.498401642,,,1353.6402588,501145.28125,6608188.5,-1330.581665
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.7921995,1.0,65000.0,18.465143204,17.5,0.9651424289,0.1557743102,4.8318996429,1.1301777363,0.8439999819,1.2970743179,6.687315464,139.16281128,,,54.30569458,,,1353.7922363,501145.28125,6608188.5,-1330.733643
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1353.9441995,1.0,65000.0,18.447122574,17.5,0.9471200705,0.1557743102,4.8318996429,1.1390190125,0.8482220173,1.2745742798,6.600030899,139.08799744,,,57.04473877,,,1353.9442139,501145.28125,6608188.5,-1330.88562
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1354.0961995,1.0,65000.0,18.433982849,17.5,0.9339818358,0.1557743102,4.8318996429,1.1271117926,0.8542070389,1.2669764757,7.2450757027,138.95960999,,,59.738498688,,,1354.0961914,501145.28125,6608188.5,-1331.037598
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1354.2481995,1.0,65000.0,18.425561905,17.5,0.9255614877,0.1557743102,4.8318996429,1.1109828949,0.8476197124,1.2708209753,8.2427806854,138.89723206,,,60.407352448,,,1354.2481689,501145.28125,6608188.5,-1331.189575
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1354.4001995,1.0,65000.0,18.407932281,17.5,0.9079298377,0.1557743102,4.8318996429,1.1064449549,0.831474483,1.275003314,8.759601593,138.79463196,,,59.415931702,,,1354.4001465,501145.25,6608188.5,-1331.341431
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1354.5521995,1.0,65000.0,18.39648056,17.5,0.8964796662,0.1557743102,4.8318996429,1.1039555073,0.823920846,1.2799267769,8.5310163498,138.43112183,,,58.722396851,,,1354.5522461,501145.25,6608188.5,-1331.49353
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1354.7041995,1.0,65000.0,18.413591385,17.5,0.9135931134,0.1557743102,4.8318996429,1.107188344,0.8271432519,1.2878029346,7.5567326546,137.77410889,,,58.450408936,,,1354.7042236,501145.25,6608188.5,-1331.645508
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1354.8561995,1.0,65000.0,18.431575775,17.5,0.9315755367,0.1557743102,4.8318996429,1.1231423616,0.8331264257,1.2934908867,6.6257433891,137.49995422,,,58.418186188,,,1354.8562012,501145.25,6608188.5,-1331.797363
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.0081995,1.0,65000.0,18.42855072,17.5,0.9285501242,0.1557743102,4.8318996429,1.139785409,0.8377408981,1.3066027164,6.0348877907,137.26382446,,,57.970359802,,,1355.0081787,501145.25,6608188.5,-1331.949341
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.1601995,1.0,65000.0,18.405654907,17.5,0.9056538939,0.1557743102,4.8318996429,1.1480827332,0.8417319059,1.3119388819,5.6932268143,136.96833801,,,57.256248474,,,1355.1601563,501145.25,6608188.5,-1332.101318
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.3121995,1.0,65000.0,18.380435944,17.5,0.8804352283,0.1557743102,4.8318996429,1.1544764042,0.8457207084,1.3070708513,5.9124307632,136.87504578,,,56.219268799,,,1355.3122559,501145.25,6608188.5,-1332.253418
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.4641995,1.0,65000.0,18.374570847,17.5,0.8745704293,0.1557743102,4.8318996429,1.1563112736,0.8470000029,1.3065075874,7.0332183838,136.71960449,,,55.614505768,,,1355.4642334,501145.25,6608188.5,-1332.405273
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.6161995,1.0,65000.0,18.398578644,17.5,0.8985803127,0.1557743102,4.8318996429,1.1509175301,0.8422759175,1.3173000813,7.2899060249,136.62522888,,,56.063919067,,,1355.6162109,501145.25,6608188.5,-1332.557251
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.7681995,1.0,65000.0,18.430696487,17.5,0.9306981564,0.1557743102,4.8318996429,1.1440355778,0.8359658718,1.3319815397,6.3290700912,136.85601807,,,56.515914917,,,1355.7681885,501145.25,6608188.5,-1332.709229
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1355.9201995,1.0,65000.0,18.426012039,17.5,0.9260140657,0.1557743102,4.8318996429,1.1419028044,0.8293130994,1.33380723,6.7710886002,137.69055176,,,55.845443726,,,1355.920166,501145.25,6608188.5,-1332.861206
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.0721995,1.0,65000.0,18.404518127,17.5,0.9045186639,0.1583703756,4.8318996429,1.1447740793,0.8223307729,1.3217023611,8.1141033173,138.2016449,,,54.611328125,,,1356.0721436,501145.25,6608188.5,-1333.013184
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.2241995,1.0,65000.0,18.393104553,17.5,0.8931071758,0.1593691111,4.8318996429,1.1441010237,0.8233212233,1.3047317266,8.7519855499,138.25033569,,,55.115913391,,,1356.2242432,501145.25,6608188.5,-1333.165161
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.3761995,1.0,65000.0,18.38625145,17.5,0.8862525225,0.1593691111,4.8318996429,1.1366460323,0.8296320438,1.2925266027,8.546918869,138.47758484,,,57.919502258,,,1356.3762207,501145.25,6608188.5,-1333.317139
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.5281995,1.0,65000.0,18.36790657,17.5,0.8679050803,0.1593691111,4.8318996429,1.1201384068,0.837271452,1.284940958,8.0483789444,138.77600098,,,60.478363037,,,1356.5281982,501145.25,6608188.5,-1333.469116
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.6801995,1.0,65000.0,18.349485397,17.5,0.8494825363,0.1593691111,4.8318996429,1.1021389961,0.8445948362,1.2751964331,7.7000761032,139.17524719,,,60.877689362,,,1356.6801758,501145.25,6608188.5,-1333.621094
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.8321995,1.0,65000.0,18.344219208,17.5,0.8442206383,0.1593691111,4.8318996429,1.0948222876,0.8456927538,1.2585376501,7.45053339,139.52441406,,,59.499698639,,,1356.8321533,501145.25,6608188.5,-1333.772949
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1356.9841995,1.0,65000.0,18.362604141,17.5,0.86260432,0.1593691111,4.8318996429,1.086961031,0.8410934806,1.2458367348,7.2012252808,139.55029297,,,57.188041687,,,1356.9842529,501145.21875,6608188.5,-1333.925049
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1357.1361995,1.0,65000.0,18.392494202,17.5,0.8924905658,0.1593691111,4.8318996429,1.0759506226,0.8344581723,1.2432581186,7.1001596451,139.20339966,,,55.112060547,,,1357.1362305,501145.21875,6608188.5,-1334.076904
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1357.2881995,1.0,65000.0,18.391889572,17.5,0.8918857574,0.1593691111,4.8318996429,1.0772567987,0.8274775743,1.2491310835,7.0999555588,138.77861023,,,55.735321045,,,1357.288208,501145.21875,6608188.5,-1334.228882
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1357.4401995,1.0,65000.0,18.349712372,17.5,0.8497093916,0.1593691111,4.8318996429,1.0824832916,0.8211388588,1.2632732391,6.6592335701,138.40440369,,,59.569591522,,,1357.4401855,501145.21875,6608188.5,-1334.380859
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1357.5921995,1.0,65000.0,18.343515396,17.5,0.8435131311,0.1593691111,4.8318996429,1.0763505697,0.8190000057,1.2759363651,6.7891812325,138.17684937,,,63.36530304,,,1357.5921631,501145.21875,6608188.5,-1334.532837
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1357.7441995,1.0,65000.0,18.365354538,17.5,0.8653549552,0.1593691111,4.8318996429,1.0741289854,0.8190000057,1.2698326111,7.3915114403,138.27058411,,,63.490982056,,,1357.7441406,501145.21875,6608188.5,-1334.684814
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1357.8961995,1.0,65000.0,18.357025146,17.5,0.8570286632,0.1593691111,4.8318996429,1.0784326792,0.8240899444,1.2516587973,7.4551200867,139.0272522,,,60.767982483,,,1357.8962402,501145.21875,6608188.5,-1334.836792
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.0481995,1.0,65000.0,18.346138,17.5,0.8461399078,0.1593691111,4.8318996429,1.0747267008,0.8314358592,1.2343552113,7.4942860603,139.78874207,,,58.942329407,,,1358.0482178,501145.21875,6608188.5,-1334.98877
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.2001995,1.0,65000.0,18.329204559,17.5,0.8292050958,0.1593691111,4.8318996429,1.0750111341,0.8390514851,1.2283858061,7.6001992226,139.78460693,,,58.948524475,,,1358.2001953,501145.21875,6608188.5,-1335.140747
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.3521995,1.0,65000.0,18.290353775,17.5,0.7903549671,0.1593691111,4.8318996429,1.0784057379,0.8438860774,1.2337584496,7.8856811523,139.55335999,,,59.526248932,,,1358.3521729,501145.21875,6608188.5,-1335.292725
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.5041995,1.0,65000.0,18.268808365,17.5,0.7688099146,0.1593691111,4.8318996429,1.075835228,0.8468783498,1.2428668737,7.9574232101,139.28651428,,,58.882354736,,,1358.5041504,501145.21875,6608188.5,-1335.44458
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.6561995,1.0,65000.0,18.282558441,17.5,0.7825582027,0.1593691111,4.8318996429,1.0870018005,0.8436364532,1.2473493814,7.4252114296,139.05422974,,,57.273910522,,,1358.65625,501145.21875,6608188.5,-1335.59668
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.8081995,1.0,65000.0,18.31577301,17.5,0.8157693744,0.1593691111,4.8318996429,1.1048721075,0.8316878676,1.2467361689,7.5233306885,139.14091492,,,56.951126099,,,1358.8082275,501145.21875,6608188.5,-1335.748657
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1358.9601995,1.0,65000.0,18.355205536,17.5,0.8552020192,0.1593691111,4.8318996429,1.1102951765,0.8216735721,1.2485665083,8.4110860825,139.10954285,,,58.680473328,,,1358.9602051,501145.21875,6608188.5,-1335.900513
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1359.1121995,1.0,65000.0,18.395553589,17.5,0.8955530524,0.1593691111,4.8318996429,1.1155923605,0.8202309608,1.2554008961,8.5704774857,138.65089417,,,61.141014099,,,1359.1121826,501145.21875,6608188.5,-1336.05249
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1359.2641995,1.0,65000.0,18.438791275,17.5,0.9387939572,0.1593691111,4.8318996429,1.1152248383,0.8222255111,1.2685126066,7.654589653,138.30554199,,,61.472454071,,,1359.2641602,501145.21875,6608188.5,-1336.204468
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1359.4161995,1.0,65000.0,18.445611954,17.5,0.9456135631,0.1593691111,4.8318996429,1.095369339,0.8236101866,1.2747927904,6.6846227646,138.18057251,,,59.055290222,,,1359.4162598,501145.1875,6608188.5,-1336.356567
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1359.5681995,1.0,65000.0,18.431077957,17.5,0.9310794473,0.1593691111,4.8318996429,1.0782124996,0.8252148628,1.27176404,6.3500208855,137.84947205,,,56.163410187,,,1359.5682373,501145.1875,6608188.5,-1336.508423
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1359.7201995,1.0,65000.0,18.413539886,17.5,0.9135402441,0.1593691111,4.8318996429,1.0797936916,0.8235805631,1.2633317709,6.4871177673,137.83032227,,,52.985610962,,,1359.7202148,501145.1875,6608188.5,-1336.6604
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1359.8721995,1.0,65000.0,18.394693375,17.5,0.8946925998,0.1593691111,4.8318996429,1.0778523684,0.8183872104,1.2303763628,6.8727984428,138.47714233,,,49.856063843,,,1359.8721924,501145.1875,6608188.5,-1336.812378
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.0241995,1.0,65000.0,18.382068634,17.5,0.8820699453,0.1593691111,4.8318996429,1.0645341873,0.8130022287,1.1833925247,7.6428422928,139.28205872,,,48.77677536,,,1360.0241699,501145.1875,6608188.5,-1336.964355
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.1761995,1.0,65000.0,18.381420135,17.5,0.8814198971,0.1593691111,4.8318996429,1.0578725338,0.8098053932,1.1506853104,8.2347631454,139.75953674,,,50.496433258,,,1360.1761475,501145.1875,6608188.5,-1337.116333
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.3281995,1.0,65000.0,18.403345108,17.5,0.9033446312,0.1593691111,4.8318996429,1.0465387106,0.8084054589,1.1414564848,8.0809392929,139.33702087,,,53.558254242,,,1360.3282471,501145.1875,6608188.5,-1337.268311
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.4801995,1.0,65000.0,18.440048218,17.5,0.9400458336,0.1593691111,4.8318996429,1.0209410191,0.8068160415,1.1546001434,7.71621418,138.67445374,,,55.902317047,,,1360.4802246,501145.1875,6608188.5,-1337.420288
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.6321995,1.0,65000.0,18.474088669,17.5,0.9740867019,0.1593691111,4.8318996429,1.0104409456,0.8048214912,1.1756938696,7.0679802895,138.43365479,,,57.570152283,,,1360.6322021,501145.1875,6608188.5,-1337.572266
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.7841995,1.0,65000.0,18.484382629,17.5,0.9993183613,0.1593691111,4.8318996429,1.0157630444,0.8022400141,1.2005833387,6.3358912468,138.30908203,,,59.518398285,,,1360.7841797,501145.1875,6608188.5,-1337.724243
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,1360.9361995,1.0,65000.0,18.478528976,17.5,1.0099476576,0.1593691111,4.8318996429,1.0131806135,0.7986642122,1.2243971825,6.8913702965,138.51400757,,,60.834712982,,,1360.9361572,501145.1875,6608188.5,-1337.876099
