source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.032,1.0,65000.0,17.829637527,17.5,0.889108181,0.9586111903,5.0971159935,1.9540445805,,1.5164113045,,,11.737259865,135.10572815,,2.0257384777,50.512966156,2.479393959,0.7534406781,982.03198242,487291.625,6643944.5,-960.0037842
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.184,1.0,65000.0,18.036554337,17.5,1.1838339567,0.9586111903,4.9797916412,1.9171481133,,1.4652527571,,,12.261343002,136.07038879,,3.4158108234,49.418235779,2.332205534,0.6079425216,982.18395996,487291.625,6643944.5,-960.1557617
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.336,1.0,65000.0,18.364042282,17.5,1.2494680882,0.9586111903,2.7453761101,1.9093126059,,1.4104452133,,,11.74677372,135.6940918,,3.9941723347,47.979045868,2.3104200363,0.4876073599,982.33599854,487291.625,6643944.5,-960.3078003
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.488,1.0,65000.0,18.399242401,17.5,0.8390991092,0.9586111903,2.7438321114,1.8956106901,,1.4497879744,,,11.005275726,132.83596802,,3.0581872463,47.316356659,2.3876378536,0.492675066,982.48797607,487291.625,6643944.5,-960.4597778
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.64,1.0,65000.0,17.873851776,17.5,0.2263715416,0.9586111903,2.742399931,1.8562093973,,1.5365047455,,,10.963222504,130.15512085,,1.1774015427,46.892456055,2.1276071072,0.3041511774,982.64001465,487291.625,6643944.5,-960.6117554
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.792,1.0,65000.0,17.511688232,17.5,-0.768038988,0.9586111903,2.7408800125,1.850695014,,1.5579667091,,,11.42500782,129.17459106,,1.140191555,47.357704163,1.994620204,0.2912036777,982.79199219,487291.625,6643944.5,-960.7637329
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,982.944,1.0,65000.0,17.663888931,17.5,-0.274986058,0.9586111903,2.7393040657,1.8576955795,,1.5656793118,,,12.18082428,129.33518982,,2.6844267845,47.989116669,2.1073470116,0.5051215291,982.94403076,487291.625,6643944.5,-960.9157715
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,983.096,1.0,65000.0,17.829051971,17.5,1.073592186,0.9586111903,2.5069601536,1.8522204161,,1.6293338537,,,12.5,131.65339661,,4.2967290878,49.083251953,2.1303937435,0.4928559065,983.0960083,487291.625,6643944.5,-961.067749
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,983.248,1.0,65000.0,18.010574341,17.5,0.9649719,0.9586111903,0.9732040167,1.9120230675,,1.6758383512,,,12.458786011,135.13473511,,3.6586871147,50.377285004,2.2832317352,0.497929126,983.24798584,487291.625,6643944.5,-961.2197266
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,983.4,1.0,65000.0,17.850816727,17.5,0.2370122373,0.9586111903,0.9545999765,1.9994162321,,1.6662046909,,,12.327065468,137.7789917,,3.2648158073,50.862796783,2.4559898376,0.4885475039,983.40002441,487291.625,6643944.5,-961.3717651
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,983.552,1.0,65000.0,17.499763489,17.5,-0.005373109,0.9586111903,0.9336760044,2.0554385185,,1.6546456814,,,13.425634384,138.61265564,,3.0090441704,51.202861786,2.2984032631,0.2713086605,983.55200195,487291.625,6643944.5,-961.5237427
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,983.704,1.0,65000.0,17.484399796,17.5,-0.015625,0.9586111903,0.9442920089,2.1187341213,,1.6633428335,,,14.628936768,138.32687378,,2.9839029312,50.80689621,2.0886540413,0.026042521,983.70397949,487291.625,6643944.5,-961.6757202
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,983.856,1.0,65000.0,17.484399796,17.5,-0.015625,0.9586111903,0.9439880252,2.1038250923,,1.6723850965,,,14.625809669,135.63453674,,3.1281239986,50.837165833,2.1050419807,0.021985041,983.85595703,487291.625,6643944.5,-961.8276978
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.008,1.0,65000.0,17.484399796,17.5,-0.015625,0.9586111903,0.952452004,1.9560030699,,1.6530858278,,,14.207852364,131.16334534,,3.3464913368,51.381855011,2.1267197132,0.0231803153,984.00799561,487291.625,6643944.5,-961.9797363
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.16,1.0,65000.0,17.484399796,17.5,-0.015625,0.9586111903,1.2955000401,1.7767000198,,1.5556459427,,,14.411719322,128.68231201,,3.4807960987,50.536937714,2.1490204334,0.0225787405,984.15997314,487291.625,6643944.5,-962.1317139
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.312,1.0,65000.0,17.484399796,17.5,-0.015625,0.9586111903,1.491699934,1.6030306816,,1.3516354561,,,15.160408974,129.58201599,,3.3816463947,46.866451263,2.1649572849,0.0189041998,984.31201172,487291.625,6643944.5,-962.2837524
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.464,1.0,65000.0,17.486110687,17.5,-0.013135972,0.9586111903,1.5092760324,1.4251480103,,1.1315039396,,,15.5,133.24882507,,3.0749969482,41.275520325,2.1659424305,0.0148637807,984.46398926,487291.625,6643944.5,-962.43573
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.616,1.0,65000.0,17.503139496,17.5,0.009824683,0.9586111903,1.5204679966,1.2921532393,,0.9849537611,,,15.539653778,137.63494873,,2.8263082504,35.549373627,2.1517527103,0.0103509193,984.61602783,487291.625,6643944.5,-962.5877686
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.768,1.0,65000.0,17.545351028,17.5,0.0552340448,0.9586111903,1.5201640129,1.1613075733,,0.8907608986,,,15.905701637,141.60372925,,2.6632363796,30.530021667,2.1324052811,0.0053748032,984.76800537,487291.625,6643944.5,-962.7397461
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,984.92,1.0,30000.0,17.568851471,17.5,0.0654940605,0.9586111903,1.5099600554,1.0342189074,,0.8321708441,,,16.690485001,143.45237732,,2.6593873501,27.017934799,2.1175022125,0.0016267716,984.91998291,487291.625,6643944.5,-962.8917236
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.072,1.0,30000.0,17.548189163,17.5,0.0434455797,0.9586111903,1.3966879845,0.9401283264,,0.7934188843,,,17.285306931,144.26715088,,2.6748533249,26.320598602,2.1095876694,-0.000501837,985.07202148,487291.625,6643944.5,-963.0437012
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.224,1.0,30000.0,17.536291122,17.5,0.0377025008,0.9586111903,1.3541519642,0.8712385893,,0.7678540945,,,17.176614761,145.33528137,,2.6549861431,26.513952255,2.1016025543,-0.003046719,985.22399902,487291.625,6643944.5,-963.1956787
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.376,1.0,30000.0,17.528491974,17.5,0.0227224492,0.9586111903,1.3609158993,0.8417251706,,0.7538818717,,,17.077615738,145.56262207,,2.6491982937,26.821609497,2.0975339413,-0.004,985.3760376,487291.625,6643944.5,-963.3477173
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.528,1.0,30000.0,17.537347794,17.5,0.0501792803,0.9586111903,1.3673440218,0.8351424932,,0.7453243732,,,17.719566345,145.70166016,,2.715444088,26.20283699,2.0959579945,-0.003481365,985.52801514,487291.625,6643944.5,-963.4996948
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.68,1.0,30000.0,17.575683594,17.5,0.0745198131,0.9586111903,1.3670400381,0.8338189125,,0.7425622344,,,18.63999176,146.01217651,,2.8882849216,27.472845078,2.0985665321,-0.002739633,985.67999268,487291.625,6643944.5,-963.6517334
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.832,1.0,30000.0,17.555976868,17.5,0.0482337289,0.9586111903,1.3667359352,0.8328976631,,0.7401133776,,,18.923431396,145.71122742,,3.0009937286,30.297559738,2.1038315296,-0.00295748,985.83197021,487291.625,6643944.5,-963.8037109
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,985.984,1.0,30000.0,17.533685684,17.5,0.0348224826,0.9586111903,1.3665159941,0.8295965791,,0.7318159938,,,18.402730942,145.39671326,,2.9334480762,31.816251755,2.1097123623,-0.004412336,985.98400879,487291.625,6643945.0,-963.9557495
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,986.136,1.0,30000.0,17.553209305,17.5,0.0609249808,0.9586111903,9.4690761566,0.8254684806,,0.7150821686,,,18.31653595,144.98730469,,2.8101987839,31.774431229,2.1121828556,-0.006843832,986.13598633,487291.625,6643945.0,-964.1077271
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,986.288,1.0,30000.0,17.578100204,17.5,0.078125,0.9586111903,9.4676198959,0.8218582869,,0.6939078569,,,18.612983704,144.87084961,,2.7235519886,32.385623932,2.1115953922,-0.007159843,986.28796387,487291.625,6643945.0,-964.2596436
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,986.44,1.0,30000.0,17.574958801,17.5,0.073427096,0.9586111903,9.4660396576,0.8193186522,,0.6786978841,,,19.404876709,144.6088562,,2.7209608555,33.726882935,2.1066324711,-0.005571916,986.44000244,487291.625,6643945.0,-964.4116821
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,986.592,1.0,30000.0,17.547674179,17.5,0.0366529003,0.9586111903,9.4645795822,0.815197885,,0.6691322923,,,19.649513245,144.2440033,,2.7431721687,33.904632568,2.1005971432,-0.00322021,986.59197998,487291.625,6643945.0,-964.5636597
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,986.744,1.0,30000.0,17.504356384,17.5,0.000784368,0.9586111903,9.4629716873,0.8104220629,,0.6612235904,,,19.150840759,143.75775146,,2.8464961052,32.34305191,2.0970842838,6.06299e-05,986.74401855,487291.625,6643945.0,-964.7156982
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,986.896,1.0,30000.0,17.514518738,17.5,0.0255369022,0.9586111903,9.4615325928,0.8090869188,,0.6578871012,,,18.76335907,143.38568115,,3.020321846,31.507236481,2.0973381996,0.0018871392,986.89599609,487291.625,6643945.0,-964.8676758
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.048,1.0,30000.0,17.561100006,17.5,0.0662257299,0.9586111903,7.5153002739,0.8092044592,,0.6581690311,,,19.193006516,143.27449036,,3.1392536163,33.033222198,2.0990490913,-0.000402625,987.04803467,487291.625,6643945.0,-965.0197144
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.2,1.0,30000.0,17.575065613,17.5,0.0735361204,0.9586111903,2.6967999935,0.8120661378,,0.6603921056,,,20.116920471,143.43997192,,3.1757330894,34.368690491,2.1014466286,-0.003988189,987.20001221,487291.59375,6643945.0,-965.1716919
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.352,1.0,30000.0,17.548440933,17.5,0.0374153741,0.9586111903,2.6954319477,0.8135674596,,0.6614000201,,,20.390335083,143.41210938,,3.1451346874,33.241535187,2.106900692,-0.005536745,987.35205078,487291.59375,6643945.0,-965.3236694
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.504,1.0,30000.0,17.505334854,17.5,0.002165396,0.9586111903,2.6968040466,0.8143458962,,0.661327064,,,19.617408752,142.95205688,,3.0587031841,31.438411713,2.1094527245,-0.006074278,987.50402832,487291.59375,6643945.0,-965.475647
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.656,1.0,30000.0,17.519954681,17.5,0.0331897214,0.9586111903,2.7635400295,0.8147448897,,0.6602944732,,,19.34139061,142.51831055,,2.883699894,29.979633331,2.1104922295,-0.006972441,987.65600586,487291.59375,6643945.0,-965.6276245
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.808,1.0,30000.0,17.569454193,17.5,0.0720005557,0.9586111903,2.7577879429,0.8166540861,,0.6558592916,,,19.840074539,141.72627258,,2.7795431614,30.65568924,2.1156182289,-0.00656063,987.8079834,487291.59375,6643945.0,-965.7796631
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,987.96,1.0,30000.0,17.575922012,17.5,0.0747522265,0.9586111903,2.6086001396,0.8231338859,,0.6488367319,,,20.230920792,141.79006958,,2.7731389999,31.868394852,2.1187498569,-0.004100787,987.95996094,487291.59375,6643945.0,-965.9316406
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,988.112,1.0,30000.0,17.556125641,17.5,0.0476002432,0.9586111903,2.1634480953,0.8348858356,,0.6454063058,,,19.896390915,142.40182495,,2.8352267742,31.177886963,2.1145937443,-0.001293701,988.11199951,487291.59375,6643945.0,-966.0836792
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,988.264,1.0,30000.0,17.522663116,17.5,0.0202343855,0.9586111903,2.1168320179,0.8475136161,,0.647675097,,,19.5,142.33605957,,2.829885006,30.163553238,2.1032104492,-0.000959318,988.26397705,487291.59375,6643945.0,-966.2356567
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,988.416,1.0,30000.0,17.550361633,17.5,0.0699122623,0.9586111903,2.1322760582,0.8515829444,,0.6535944939,,,19.5,142.30569458,,2.8386371136,29.635698318,2.0990614891,0.000312336,988.41601563,487291.59375,6643945.0,-966.3876953
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,988.568,1.0,30000.0,17.636411667,17.5,0.146656245,0.9586111903,2.1850881577,0.8454464674,,0.658123672,,,19.464828491,142.22753906,,2.9178464413,31.267965317,2.1044063568,0.0029622046,988.56799316,487291.59375,6643945.0,-966.5396729
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,988.72,1.0,30000.0,17.666261673,17.5,0.1631246805,0.9586111903,2.1835198402,0.8343960643,,0.6580966115,,,19.132907867,142.60748291,,3.1051445007,31.69707489,2.1109378338,0.00354042,988.72003174,487291.59375,6643945.0,-966.6916504
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,988.872,1.0,30000.0,17.615646362,17.5,0.0935351402,0.9586111903,2.182008028,0.8273199201,,0.65399158,,,18.442930222,142.71638489,,3.3091080189,31.327468872,2.114426136,0.0010128609,988.87200928,487291.59375,6643945.0,-966.8436279
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.024,1.0,30000.0,17.524478912,17.5,0.0165221263,0.9586111903,1.9546560049,0.8226448894,,0.649010241,,,18.398735046,142.45315552,,3.2603180408,30.175310135,2.115855217,-0.001207874,989.02398682,487291.59375,6643945.0,-966.9956055
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.176,1.0,30000.0,17.528179169,17.5,0.0458947942,0.9586111903,1.8315359354,0.8148601055,,0.6437482834,,,19.415384293,142.15644836,,2.9547054768,30.705163956,2.1150045395,-0.002535958,989.17602539,487291.59375,6643945.0,-967.147644
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.328,1.0,30000.0,17.616865158,17.5,0.1319102943,0.9586111903,1.8455080986,0.8088333607,,0.635800004,,,20.223947525,142.00669861,,2.0478332043,31.909133911,2.1173334122,-0.003633333,989.32800293,487291.59375,6643945.0,-967.2996216
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.48,1.0,30000.0,17.65038681,17.5,0.1392873228,0.9586111903,1.855700016,0.7978512049,,0.6269842386,,,19.91699028,141.57479858,,0.7457000017,33.196079254,2.1221134663,0.0127299204,989.47998047,487291.59375,6643945.0,-967.4516602
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.632,1.0,30000.0,17.524585724,17.5,-0.025318747,0.9586111903,1.8686360121,0.7936280966,,0.6214173436,,,19.5,142.15792847,,0.7643076181,35.108932495,2.1419637203,0.1575409472,989.63195801,487291.59375,6643945.0,-967.6036377
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.784,1.0,30000.0,17.424501419,17.5,-0.030696334,0.9586111903,1.8683320284,0.7957645655,,0.620208919,,,19.567602158,142.76757813,,1.3524178267,35.72870636,2.1700193882,0.3840343952,989.78399658,487291.59375,6643945.0,-967.7556152
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,989.936,1.0,30000.0,17.599407196,17.5,0.1082811654,0.9586111903,1.8680279255,0.8008338809,,0.6253669262,,,20.109710693,143.48942566,,2.5733134747,36.308280945,2.1807699203,0.3882527351,989.93597412,487291.59375,6643945.0,-967.9075928
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,990.088,1.0,30000.0,17.644805908,17.5,0.1529371887,0.9586111903,1.867724061,0.8051000237,,0.6342335939,,,20.686794281,143.45675659,,2.0050151348,34.539909363,2.3197820187,0.4082390964,990.0880127,487291.59375,6643945.0,-968.0596313
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,990.24,1.0,30000.0,17.749929428,17.5,0.295191288,0.9586111903,1.8674199581,0.8046871424,,0.6412420273,,,20.17632103,143.33821106,,0.7626981735,32.955287933,2.533942461,0.4428661466,990.23999023,487291.59375,6643945.0,-968.2116089
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,990.392,1.0,30000.0,17.861158371,17.5,1.044721365,0.9586111903,1.8671159744,0.8010913134,,0.6459873915,,,19.751480103,143.37388611,,0.7692440748,32.660331726,2.3993284702,0.4291023612,990.39196777,487291.59375,6643945.0,-968.3635864
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,990.544,1.0,30000.0,17.696043015,17.5,0.8720161319,0.9586111903,1.8668119907,0.792888701,,0.6469503641,,,19.782426834,143.67749023,,1.3873995543,34.514595032,2.1645388603,0.4027139246,990.54400635,487291.59375,6643945.0,-968.515625
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,990.696,1.0,30000.0,17.593164444,17.5,0.0998610854,0.9586111903,1.866508007,0.7888530493,,0.6427294016,,,20.097303391,143.0904541,,2.6794037819,33.966320038,2.1770179272,0.4000209868,990.69598389,487291.59375,6643945.0,-968.6676025
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,990.848,1.0,30000.0,17.634273529,17.5,0.1445150524,0.9586111903,1.8556759357,0.7939023376,,0.6344512105,,,20.711885452,143.12788391,,2.5841765404,32.312675476,2.331666708,0.4266692996,990.84802246,487291.59375,6643945.0,-968.8196411
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.0,1.0,30000.0,17.668764114,17.5,0.1668120474,0.9586111903,1.6281000376,0.8049018383,,0.6278474927,,,20.405063629,143.55206299,,2.1334834099,29.861270905,2.5723893642,0.4537632465,991.0,487291.59375,6643945.0,-968.9716187
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.152,1.0,30000.0,17.725982666,17.5,0.2662981451,0.9586111903,1.5763959885,0.8208388686,,0.6277412176,,,19.9375,143.28962708,,0.7654388547,31.647033691,2.4078867435,0.3082986772,991.15203857,487291.59375,6643945.0,-969.1235962
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.304,1.0,30000.0,17.834371567,17.5,1.1452480555,0.9586111903,1.5763920546,0.8336251974,,0.6343339086,,,20.001613617,143.63140869,,0.7706850767,32.887828827,2.1369197369,0.1725858301,991.30401611,487291.59375,6643945.0,-969.2755737
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.456,1.0,30000.0,17.699277878,17.5,1.0551924706,0.9586111903,1.5727280378,0.8356162906,,0.6424396634,,,20.426897049,144.18199158,,1.301954031,34.339179993,2.1814923286,0.4345186353,991.45599365,487291.59375,6643945.0,-969.4276123
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.608,1.0,30000.0,17.626958847,17.5,0.1417609155,0.9586111903,1.5620839596,0.8263196945,,0.6508165598,,,20.386440277,144.2610321,,2.5919950008,33.903182983,2.2010481358,0.4380041957,991.60797119,487291.59375,6643945.0,-969.5795898
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.76,1.0,30000.0,17.698881149,17.5,0.2098004818,0.9586111903,1.5617799759,0.8137078285,,0.6558126211,,,19.874187469,144.47120667,,2.7227606773,33.749240875,2.3564417362,0.4600921273,991.75994873,487291.59375,6643945.0,-969.7315674
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,991.912,1.0,30000.0,17.717758179,17.5,0.2033686936,0.9586111903,1.5693680048,0.8009362221,,0.6532902718,,,19.485002518,144.06719971,,2.4015979767,31.873468399,2.5975232124,0.4730999768,991.9119873,487291.59375,6643945.0,-969.883606
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.064,1.0,30000.0,17.723121643,17.5,0.2627088428,0.9586111903,1.8039280176,0.7857097387,,0.642793715,,,19.691286087,143.96525574,,0.8012273312,31.007253647,2.4285280704,0.3116737306,992.06396484,487291.59375,6643945.0,-970.0355835
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.216,1.0,30000.0,17.831573486,17.5,1.0669486523,0.9586111903,1.9324680567,0.7754693031,,0.626292944,,,19.86463356,143.4907074,,0.7960503697,32.174045563,2.1361951828,0.1365377903,992.21600342,487291.59375,6643945.0,-970.187561
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.368,1.0,30000.0,17.691440582,17.5,1.01925385,0.9586111903,1.9321639538,0.7689881921,,0.6121477485,,,19.167737961,143.43385315,,1.2953701019,34.230243683,2.1563494205,0.371519953,992.36798096,487291.59375,6643945.0,-970.3395386
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.52,1.0,30000.0,17.609651566,17.5,0.1227350682,0.9586111903,1.9180599451,0.7602968812,,0.6048217416,,,18.968187332,143.53887939,,2.5950551033,35.975799561,2.1746659279,0.3813824058,992.52001953,487291.59375,6643945.0,-970.4915771
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.672,1.0,30000.0,17.637138367,17.5,0.1217278391,0.9586111903,1.924380064,0.7554306984,,0.6051747799,,,19.265981674,144.11076355,,2.6799488068,34.727355957,2.3137276173,0.4162787497,992.67199707,487291.59375,6643945.0,-970.6435547
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.824,1.0,30000.0,17.580337524,17.5,0.0819170102,0.9586111903,1.9483640194,0.7599031329,,0.6102383137,,,19.97010231,144.40736389,,2.8835477829,33.147720337,2.5439658165,0.4482409358,992.82403564,487291.59375,6643945.0,-970.7955933
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,992.976,1.0,30000.0,17.602087021,17.5,0.1131531596,0.9586111903,1.9585479498,0.7733659148,,0.6208227873,,,20.377170563,144.48423767,,2.9090912342,31.975072861,2.3889396191,0.3007721901,992.97601318,487291.59375,6643945.0,-970.9475708
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,993.128,1.0,30000.0,17.651981354,17.5,0.1571244299,0.9586111903,1.9620078802,0.7891811132,,0.6393504143,,,19.939500809,144.06459045,,2.9506206512,32.488967896,2.1049199104,0.0148677165,993.12799072,487291.59375,6643945.0,-971.0995483
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,993.28,1.0,30000.0,17.671899796,17.5,0.171875,0.9586111903,1.9716399908,0.8082475066,,0.6598498821,,,19.670524597,143.97009277,,2.9608364105,33.607982635,2.1161737442,0.0138503937,993.2800293,487291.59375,6643945.0,-971.2515869
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,993.432,1.0,30000.0,17.668670654,17.5,0.1663178205,0.9586111903,1.9713358879,0.8236858249,,0.6745532751,,,19.824014664,143.41018677,,3.0732250214,34.245662689,2.1244571209,0.0072939629,993.43200684,487291.59375,6643945.0,-971.4035034
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,993.584,1.0,30000.0,17.638967514,17.5,0.1239320785,0.9586111903,1.971116066,0.8368897438,,0.6869968772,,,20.622642517,143.23719788,,3.1126070023,33.86032486,2.1299426556,0.0017984251,993.58398438,487291.59375,6643945.0,-971.555542
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,993.736,1.0,30000.0,17.586322784,17.5,0.0908165351,0.9586111903,1.9708279371,0.8495863676,,0.6911138892,,,20.899288177,143.18807983,,3.0087733269,32.520927429,2.1265740395,-0.001151706,993.73596191,487291.59375,6643945.0,-971.7075195
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,993.888,1.0,30000.0,17.621286392,17.5,0.1341245174,0.9586111903,1.9705239534,0.8570711017,,0.6840648055,,,19.879367828,143.01898193,,2.8066737652,31.910015106,2.1225507259,-0.004409187,993.88800049,487291.59375,6643945.0,-971.8595581
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,994.04,1.0,30000.0,17.670337677,17.5,0.1691593528,0.9586111903,1.7597800493,0.8599708676,,0.6723598242,,,19.484762192,142.87472534,,2.6631345749,32.42881012,2.1197087765,-0.005244882,994.03997803,487291.59375,6643945.0,-972.0115356
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,994.192,1.0,30000.0,17.654005051,17.5,0.1451672912,0.9586111903,1.543923974,0.8570784926,,0.6651538014,,,19.539289474,143.79353333,,2.6957986355,32.608638763,2.1232743263,-0.001404987,994.1920166,487291.59375,6643945.0,-972.1635742
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,994.344,1.0,30000.0,17.609769821,17.5,0.1028883532,0.9586111903,1.543012023,0.8512989283,,0.6598377824,,,20.481262207,144.60371399,,2.7204174995,31.804027557,2.1213121414,0.0049661421,994.34399414,487291.59375,6643945.0,-972.3155518
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,994.496,1.0,30000.0,17.590841293,17.5,0.0975418687,0.9586111903,1.5358918905,0.8429440856,,0.6571196914,,,20.660879135,145.31178284,,2.8162636757,31.83197403,2.1117992401,0.0076346458,994.49603271,487291.59375,6643945.0,-972.4675293
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,994.648,1.0,30000.0,17.630710602,17.5,0.1409536451,0.9586111903,1.5286519527,0.833085835,,0.6589832306,,,19.770372391,145.2441864,,2.9407174587,33.074291229,2.1080963612,0.0093343835,994.64801025,487291.59375,6643945.0,-972.6195068
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,994.8,1.0,30000.0,17.671899796,17.5,0.171875,0.9586111903,1.5284000635,0.8289685249,,0.6639419794,,,19.279575348,144.73431396,,3.146089077,33.168109894,2.1070120335,0.0080700787,994.79998779,487291.59375,6643945.0,-972.7714844
