source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.0084343,1.0,65000.0,12.195300102,0.9882403016,1.0394591093,1.0433992147,,,11.718243599,153.53657532,0.5094104409,65.96572876,1.7909476757,-0.011835491,,1417.0084229,475750.90625,6808444.5,-1393.946533
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.1604343,1.0,65000.0,12.195300102,0.9832465053,1.0341584682,1.0365465879,,,11.491797447,153.50006104,0.4936389029,65.057899475,1.780382514,-0.014667641,,1417.1604004,475750.90625,6808444.5,-1394.098511
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.3124343,1.0,65000.0,12.195300102,0.97701478,1.0253543854,1.0300627947,,,13.259067535,153.6890564,0.4765716791,65.127334595,1.7675528526,-0.02095237,,1417.3123779,475750.90625,6808444.5,-1394.250488
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.4644343,1.0,65000.0,12.195300102,0.9721158147,1.0090024471,1.0171103477,,,12.581707954,154.1137085,0.4638321996,66.577285767,1.7572767735,-0.025243064,,1417.4644775,475750.90625,6808444.5,-1394.402466
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.6164343,1.0,65000.0,12.195300102,0.9688879251,0.9896343946,0.9986276627,,,12.494566917,154.23751831,0.4571793973,65.796356201,1.7518879175,-0.024412867,,1417.6164551,475750.90625,6808444.5,-1394.554443
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.7684343,1.0,65000.0,12.195300102,0.9674889445,0.9769054651,0.9821794033,,,12.118437767,154.07557678,0.4521075487,64.248153687,1.7527285814,-0.022591257,,1417.7684326,475750.90625,6808444.5,-1394.706421
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1417.9204343,1.0,65000.0,12.204965591,0.9676716924,0.9766456485,0.9765141606,,,11.380125046,153.93806458,0.4547091126,63.577095032,1.7589802742,-0.020984812,,1417.9204102,475750.90625,6808444.5,-1394.858398
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.0724343,1.0,65000.0,12.23982811,0.9701821208,0.9837139845,0.9804708958,,,12.969219208,153.83833313,0.451885879,63.799049377,1.7676512003,-0.017956164,,1418.0723877,475750.90625,6808444.5,-1395.010254
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.2244343,1.0,65000.0,12.243426323,0.9760839343,0.9921299815,0.9879752994,,,12.351149559,153.73857117,0.4529145062,63.870552063,1.7725741863,-0.017359929,,1418.2244873,475750.90625,6808444.5,-1395.162354
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.3764343,1.0,65000.0,12.248707771,0.9854429364,1.0063501596,0.9990493655,,,11.748778343,153.76115417,0.4595217407,63.578048706,1.7792479992,-0.017655404,,1418.3764648,475750.90625,6808444.5,-1395.314209
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.5284343,1.0,65000.0,12.253050804,0.9958110452,1.0356754065,1.0209062099,,,10.841321945,154.04356384,0.4650142193,63.392684937,1.7876495123,-0.017987138,,1418.5284424,475750.90625,6808444.5,-1395.466187
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.6804343,1.0,65000.0,12.254668236,1.0054980516,1.0784285069,1.05928123,,,11.606918335,154.13943481,0.4786405861,63.703144073,1.7871841192,-0.01890618,,1418.6804199,475750.90625,6808444.5,-1395.618164
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.8324343,1.0,65000.0,12.220034599,1.0118558407,1.0934727192,1.0880045891,,,11.861902237,154.10003662,0.4758633673,63.937141418,1.7782603502,-0.019782886,,1418.8323975,475750.90625,6808444.5,-1395.770142
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1418.9844343,1.0,65000.0,12.195300102,1.0137804747,1.0725564957,1.0832533836,,,12.224973679,153.79980469,0.4623448849,63.958248138,1.7696304321,-0.01997973,,1418.984375,475750.90625,6808444.5,-1395.921997
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1419.1364343,1.0,65000.0,12.195300102,1.0119844675,1.0405790806,1.0555858612,,,13.132165909,153.42074585,0.449495405,65.223403931,1.7593172789,-0.023252243,,1419.1364746,475750.90625,6808444.5,-1396.074097
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1419.2884343,1.0,65000.0,12.195300102,1.0057529211,1.0211751461,1.0302600861,,,12.864699364,153.41920471,0.4600712657,66.246734619,1.7515581846,-0.029433843,,1419.2884521,475750.90625,6808444.5,-1396.225952
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1419.4404343,1.0,65000.0,12.148962975,0.9939157367,1.0074362755,1.0150396824,,,12.38369751,153.61865234,0.4867797494,65.112846375,1.7451908588,-0.03227799,,1419.4404297,475750.90625,6808444.5,-1396.37793
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1419.5924343,1.0,65000.0,12.09871006,0.9782349467,0.9687166214,0.9868074059,,,12.239087105,153.4637146,0.5103142858,62.993175507,1.7410367727,-0.034408458,,1419.5924072,475750.90625,6808444.5,-1396.529907
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1419.7444343,1.0,65000.0,12.13188076,0.9642852545,0.934335351,0.9496673942,,,13.506148338,153.65280151,0.5117598772,61.168434143,1.7388888597,-0.035858799,,1419.7443848,475750.90625,6808444.5,-1396.681763
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1419.8964343,1.0,65000.0,12.223519325,0.9535629749,0.9246393442,0.928794682,,,13.205735207,154.25123596,0.4909810424,62.091609955,1.7403001785,-0.03309004,,1419.8964844,475750.90625,6808444.5,-1396.833862
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.0484343,1.0,65000.0,12.306563377,0.942915678,0.9358817339,0.9305181503,,,13.04666996,154.55827332,0.4774408638,63.601158142,1.7440977097,-0.026321979,,1420.0484619,475750.90625,6808444.5,-1396.985718
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.2004343,1.0,65000.0,12.335900307,0.931470871,0.9518977404,0.9443555474,,,12.334672928,154.6579895,0.4838469326,66.086608887,1.7432216406,-0.021159716,,1420.2004395,475750.90625,6808444.5,-1397.137695
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.3524343,1.0,65000.0,12.335900307,0.9233089685,0.967800796,0.9611886144,,,12.265687943,154.75772095,0.4972293675,66.677093506,1.7414423227,-0.018860724,,1420.352417,475750.90625,6808444.5,-1397.289673
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.5044343,1.0,65000.0,12.335900307,0.9217046499,0.9633820057,0.9657985568,,,12.096889496,154.82867432,0.4900133908,66.117118835,1.7451360226,-0.016375659,,1420.5043945,475750.90625,6808444.5,-1397.44165
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.6564343,1.0,65000.0,12.335957527,0.9234441519,0.9510904551,0.9564775229,,,12.277850151,154.87843323,0.4673773944,66.501594543,1.748929739,-0.014699554,,1420.6564941,475750.90625,6808444.5,-1397.593628
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.8084343,1.0,65000.0,12.367093086,0.9245847464,0.9538866878,0.9520819783,,,12.359111786,155.24159241,0.4639130235,67.756240845,1.7464540005,-0.015766719,,1420.8084717,475750.9375,6808444.5,-1397.745605
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1420.9604343,1.0,65000.0,12.386179924,0.9233264327,0.9742395878,0.9645751715,,,12.840476036,155.21662903,0.4619152844,69.232688904,1.739012599,-0.016856674,,1420.9604492,475750.9375,6808444.5,-1397.897461
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1421.1124343,1.0,65000.0,12.387200356,0.9207332134,0.979188025,0.9770541787,,,12.881619453,154.83076477,0.4551196694,67.984848022,1.7325484753,-0.017859058,,1421.1124268,475750.9375,6808444.5,-1398.049438
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1421.2644343,1.0,65000.0,12.394983292,0.919824779,0.9573421478,0.9675506949,,,12.436555862,154.72808838,0.4495638013,64.813392639,1.7307248116,-0.018038103,,1421.2644043,475750.9375,6808444.5,-1398.201416
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1421.4164343,1.0,65000.0,12.394039154,0.9193848968,0.9387472272,0.9474871755,,,13.425685883,154.7779541,0.4481649399,61.516651154,1.7291105986,-0.017488161,,1421.4163818,475750.9375,6808444.5,-1398.353394
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1421.5684343,1.0,65000.0,12.425386429,0.91800946,0.930824101,0.9344690442,,,14.207489014,154.68869019,0.4516900182,59.287151337,1.7266424894,-0.017010393,,1421.5684814,475750.9375,6808444.5,-1398.505371
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1421.7204343,1.0,65000.0,12.461740494,0.9161368608,0.9250525832,0.9278197885,,,14.013515472,154.82154846,0.4455069005,61.044528961,1.7254676819,-0.016810775,,1421.720459,475750.9375,6808444.5,-1398.657349
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1421.8724343,1.0,65000.0,12.477355003,0.913435936,0.927143991,0.9263268709,,,13.560995102,155.16539001,0.4346807599,61.369861603,1.7276256084,-0.016514113,,1421.8724365,475750.9375,6808444.5,-1398.809204
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.0244343,1.0,65000.0,12.514406204,0.9096959829,0.9331887364,0.9300720096,,,12.449895859,155.24514771,0.4399198592,62.682346344,1.7259246111,-0.017955432,,1422.0244141,475750.9375,6808444.5,-1398.961182
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.1764343,1.0,65000.0,12.568909645,0.9087281227,0.9421495199,0.9377865791,,,11.82981205,155.145401,0.4500199258,62.901660919,1.7220810652,-0.01929081,,1422.1763916,475750.9375,6808444.5,-1399.113159
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.3284343,1.0,65000.0,12.602230072,0.913248539,0.9499530196,0.9462288022,,,11.382390976,155.04566956,0.4859699905,64.096717834,1.7179775238,-0.019906241,,1422.3284912,475750.9375,6808444.5,-1399.265137
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.4804343,1.0,65000.0,12.617833138,0.9219685793,0.9469465017,0.9482943416,,,10.289214134,154.89187622,0.5085659027,65.558959961,1.7109911442,-0.021581279,,1422.4804688,475750.9375,6808444.5,-1399.417114
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.6324343,1.0,65000.0,12.625107765,0.9313802123,0.9431033731,0.944786787,,,11.342820168,154.85368347,0.5116670728,64.945053101,1.7101359367,-0.019218493,,1422.6324463,475750.9375,6808444.5,-1399.56897
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.7844343,1.0,65000.0,12.696184158,0.9382907748,0.9532424808,0.9480997324,,,11.900007248,154.95343018,0.5020467043,63.973472595,1.7142201662,-0.013241581,,1422.7844238,475750.9375,6808444.5,-1399.720947
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1422.9364343,1.0,65000.0,12.766108513,0.9434632063,0.9831513166,0.9689456224,,,11.902815819,154.89347839,0.4887949824,62.697227478,1.7134563923,-0.010020622,,1422.9364014,475750.9375,6808444.5,-1399.872925
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1423.0884343,1.0,65000.0,12.773399353,0.9486090541,1.008975029,0.9968742728,,,12.213692665,154.85299683,0.4843822718,61.676498413,1.7134670019,-0.00864598,,1423.0883789,475750.9375,6808444.5,-1400.024902
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1423.2404343,1.0,65000.0,12.773399353,0.9526304603,0.9999933839,1.0043557882,,,12.463031769,155.0055542,0.4824081659,60.287902832,1.7190470695,-0.00674449,,1423.2404785,475750.9375,6808444.5,-1400.17688
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1423.3924343,1.0,65000.0,12.773399353,0.9565203786,0.9870330691,0.9931640029,,,12.524842262,155.23132324,0.4780492187,58.885543823,1.7285434008,-0.006430093,,1423.3924561,475750.9375,6808444.5,-1400.328857
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1423.5444343,1.0,65000.0,12.793827057,0.9607852697,0.9869999886,0.9871134758,,,12.960896492,155.48066711,0.4789893925,59.575263977,1.7338387966,-0.006843268,,1423.5444336,475750.9375,6808444.5,-1400.480713
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1423.6964343,1.0,65000.0,12.820608139,0.9599491954,0.9889842868,0.9880756736,,,11.412276268,155.65197754,0.4904907644,61.707172394,1.7332881689,-0.0067,,1423.6964111,475750.9375,6808444.5,-1400.63269
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1423.8484343,1.0,65000.0,12.824066162,0.9523804188,0.9860303402,0.9871486425,,,11.647470474,155.85513306,0.5049751401,63.242298126,1.7336205244,-0.005562321,,1423.8483887,475750.9375,6808444.5,-1400.784668
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.0004343,1.0,65000.0,12.828326225,0.9413750768,0.9771184921,0.9810698628,,,12.26677227,156.25721741,0.5022696853,64.115226746,1.7319363356,-0.006197711,,1424.0004883,475750.9375,6808444.5,-1400.936646
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.1524343,1.0,65000.0,12.87592411,0.9310472608,0.9622314572,0.969176352,,,10.614032745,156.39762878,0.4771948159,64.98425293,1.7263708115,-0.009796068,,1424.1524658,475750.9375,6808444.5,-1401.088623
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.3044343,1.0,65000.0,12.914099693,0.9242542982,0.9502216578,0.9557884336,,,11.322181702,156.60498047,0.4538984597,66.641921997,1.7200450897,-0.013838422,,1424.3044434,475750.9375,6808444.5,-1401.240601
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.4564343,1.0,65000.0,12.914099693,0.9194701314,0.9402074218,0.9446337223,,,10.909044266,156.74755859,0.4390636384,67.781944275,1.7204935551,-0.017014297,,1424.4564209,475750.9375,6808444.5,-1401.392578
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.6084343,1.0,65000.0,12.914099693,0.9153862,0.9292616248,0.9344608784,,,12.421920776,156.85151672,0.4485878646,67.840560913,1.7318109274,-0.01835192,,1424.6083984,475750.9375,6808444.5,-1401.544434
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.7604343,1.0,65000.0,12.914099693,0.9123470187,0.9338697195,0.9315049648,,,11.975925446,157.04948425,0.4580115676,66.11870575,1.7463155985,-0.015793368,,1424.760376,475750.9375,6808444.5,-1401.696411
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1424.9124343,1.0,65000.0,12.968588829,0.9104020596,0.9534336925,0.9437201023,,,12.203978539,157.04985046,0.4694883823,64.280448914,1.7536478043,-0.011554267,,1424.9124756,475750.9375,6808444.5,-1401.848389
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.0644343,1.0,65000.0,13.042788506,0.908856988,0.9617491961,0.9580652714,,,11.425422668,157.24876404,0.5000435114,63.162273407,1.7477554083,-0.010000826,,1425.0644531,475750.9375,6808444.5,-1402.000366
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.2164343,1.0,65000.0,13.0625,0.9087898135,0.9591009021,0.9608191252,,,12.72779274,157.44935608,0.5284324884,62.851913452,1.7390749454,-0.009505109,,1425.2164307,475750.9375,6808444.5,-1402.152344
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.3684343,1.0,65000.0,13.0625,0.913380444,0.9503298998,0.9547340274,,,11.992730141,157.54910278,0.5398229957,63.668533325,1.7339578867,-0.00964006,,1425.3684082,475750.9375,6808444.5,-1402.304321
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.5204343,1.0,65000.0,13.100636482,0.9218411446,0.9490389228,0.9496093392,,,11.602603912,157.45352173,0.515869379,64.333511353,1.7357295752,-0.01078596,,1425.5203857,475750.9375,6808444.5,-1402.456177
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.6724343,1.0,65000.0,13.170953751,0.9327678084,0.9547481537,0.9518225193,,,10.150952339,157.15431213,0.4938757718,65.268577576,1.7469735146,-0.013342616,,1425.6724854,475750.9375,6808444.5,-1402.608276
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.8244343,1.0,65000.0,13.203100204,0.9465931058,0.9693361521,0.9618930817,,,9.3711938858,157.09660339,0.4937590063,64.844398499,1.7589509487,-0.016172778,,1425.8244629,475750.9375,6808444.5,-1402.760132
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1425.9764343,1.0,65000.0,13.244409561,0.9604042768,0.9957234859,0.9830055237,,,8.3252563477,157.24804688,0.4931340814,65.406097412,1.7647117376,-0.017912654,,1425.9764404,475750.9375,6808444.5,-1402.912109
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1426.1284343,1.0,65000.0,13.315180779,0.9726320505,1.0312154293,1.0141662359,,,7.3844490051,157.06117249,0.4868993461,66.047447205,1.7617250681,-0.021001754,,1426.128418,475750.9375,6808444.5,-1403.064087
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1426.2804343,1.0,65000.0,13.343794823,0.9843629003,1.061422348,1.0471786261,,,7.3379998207,156.65744019,0.458107233,64.844917297,1.7627427578,-0.024155062,,1426.2803955,475750.9375,6808444.5,-1403.215942
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1426.4324343,1.0,65000.0,13.384428024,0.9944150448,1.0743414164,1.0687849522,,,7.5147361755,156.35823059,0.4229830503,62.458137512,1.7812235355,-0.023635693,,1426.4324951,475750.96875,6808444.5,-1403.368042
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1426.5844343,1.0,65000.0,13.459010124,1.0020941496,1.0712316036,1.0730150938,,,7.4656472206,155.77790833,0.4157214165,61.549163818,1.8196407557,-0.01913468,,1426.5844727,475750.96875,6808444.5,-1403.519897
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1426.7364343,1.0,65000.0,13.492146492,1.0074747801,1.0663009882,1.0684312582,,,6.9338326454,154.74029541,0.4300152957,64.324440002,1.8631343842,-0.014452166,,1426.7364502,475750.96875,6808444.5,-1403.671875
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1426.8884343,1.0,65000.0,13.492199898,1.0082460642,1.0594371557,1.0624349117,,,7.0162553787,153.8213501,0.4437087178,65.140792847,1.8911235332,-0.011174548,,1426.8884277,475750.96875,6808444.5,-1403.823853
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.0404343,1.0,65000.0,13.492199898,1.0043990612,1.0477856398,1.0535900593,,,6.6165413857,153.56921387,0.4245548248,63.617336273,1.8987380266,-0.008884444,,1427.0404053,475750.96875,6808444.5,-1403.97583
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.1924343,1.0,65000.0,13.492199898,0.9985240102,1.0386099815,1.0430384874,,,6.9347891808,153.71882629,0.3923120797,62.602451324,1.8992905617,-0.007849074,,1427.1923828,475750.96875,6808444.5,-1404.127686
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.3444343,1.0,65000.0,13.49932003,0.9919332862,1.0314954519,1.0347963572,,,5.7427110672,153.66307068,0.3855203986,64.039573669,1.9104369879,-0.009162584,,1427.3444824,475750.96875,6808444.5,-1404.279785
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.4964343,1.0,65000.0,13.507800102,0.9851754904,1.028219223,1.029510498,,,5.0706782341,153.31832886,0.393314749,66.459411621,1.9345977306,-0.012680813,,1427.49646,475750.96875,6808444.5,-1404.431641
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.6484343,1.0,65000.0,13.437270164,0.9794486761,1.0196847916,1.0235362053,,,5.4296760559,153.14515686,0.4100818038,68.260437012,1.9649686813,-0.014506387,,1427.6484375,475750.96875,6808444.5,-1404.583618
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.8004343,1.0,65000.0,13.502367973,0.9750904441,1.0079407692,1.0135281086,,,5.4049391747,154.23234558,0.4142735004,69.229370117,1.9839607477,-0.016750494,,1427.800415,475750.96875,6808444.5,-1404.735596
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1427.9524343,1.0,65000.0,13.603831291,0.9700011015,0.9913836718,0.9996694326,,,6.7209587097,156.9725647,0.4123381972,69.985549927,1.9745764732,-0.01992633,,1427.9523926,475750.96875,6808444.5,-1404.887573
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1428.1044343,1.0,65000.0,13.534640312,0.9646823406,0.9854185581,0.9877606034,,,6.494392395,159.28788757,0.4204760492,68.565071106,1.9462070465,-0.01973635,,1428.1044922,475750.96875,6808444.5,-1405.039551
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1428.2564343,1.0,65000.0,13.605613708,0.9601804018,0.987739861,0.9863314033,,,8.2302322388,160.56031799,0.4311802089,67.741012573,1.910366416,-0.017591355,,1428.2564697,475750.96875,6808444.5,-1405.191528
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1428.4084343,1.0,65000.0,13.643961906,0.9547572136,0.9980207086,0.9930450916,,,8.855307579,160.65368652,0.45168975,67.533309937,1.8782536983,-0.015228027,,1428.4084473,475750.96875,6808444.5,-1405.343384
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1428.5604343,1.0,65000.0,13.648400307,0.9482912421,1.0017238855,1.0003503561,,,8.3897104263,159.13458252,0.4547168612,66.007659912,1.8626537323,-0.010609067,,1428.5604248,475750.96875,6808444.5,-1405.495361
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1428.7124343,1.0,65000.0,13.661950111,0.9402350187,0.9992830157,1.0006281137,,,8.2247934341,157.62190247,0.4336200655,65.63936615,1.8544666767,-0.006774454,,1428.7124023,475750.96875,6808444.5,-1405.647339
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1428.8644343,1.0,65000.0,13.686412811,0.9266721606,0.9809464216,0.9900509715,,,8.3249320984,156.77212524,0.4069313705,66.435264587,1.8445061445,-0.006978174,,1428.8643799,475750.96875,6808444.5,-1405.799316
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.0164343,1.0,65000.0,13.708683014,0.9123261571,0.9591924548,0.9693641067,,,8.0560922623,157.29931641,0.4031193852,69.205169678,1.8324393034,-0.008601377,,1429.0164795,475750.96875,6808444.5,-1405.951294
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.1684343,1.0,65000.0,13.686736107,0.9011926055,0.9489172101,0.9531750679,,,9.2571773529,157.7849884,0.4283961952,70.385383606,1.8212275505,-0.008054994,,1429.168457,475750.96875,6808444.5,-1406.103271
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.3204343,1.0,65000.0,13.632800102,0.8908127546,0.9471049309,0.9475777745,,,7.7777376175,157.98445129,0.4576423168,68.490005493,1.8109529018,-0.008357773,,1429.3204346,475750.96875,6808444.5,-1406.255249
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.4724343,1.0,65000.0,13.632800102,0.8830979466,0.9470000267,0.9469159842,,,8.9825124741,157.88999939,0.4879965186,67.027801514,1.8048399687,-0.009224039,,1429.4724121,475750.96875,6808444.5,-1406.407104
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.6244343,1.0,65000.0,13.632800102,0.8833036423,0.9505591989,0.9484279752,,,7.9825758934,157.39129639,0.4955414832,66.898612976,1.8078587055,-0.007118843,,1429.6243896,475750.96875,6808444.5,-1406.559082
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.7764343,1.0,65000.0,13.632800102,0.8889614344,0.9536623955,0.9521514773,,,8.3367519379,156.9756012,0.4738920629,67.902748108,1.817112565,-0.002192648,,1429.7764893,475750.96875,6808444.5,-1406.71106
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1429.9284343,1.0,65000.0,13.632800102,0.8956375718,0.9637294412,0.958527267,,,8.5662851334,156.71757507,0.4420485795,70.474243164,1.8183685541,-0.003136351,,1429.9284668,475750.96875,6808444.5,-1406.863037
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.0804343,1.0,65000.0,13.632800102,0.9023066759,0.9817607999,0.9725602865,,,7.5955858231,157.05032349,0.4326134622,69.823417664,1.8131805658,-0.005432206,,1430.0804443,475750.96875,6808444.5,-1407.015015
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.2324343,1.0,65000.0,13.632800102,0.9076390862,1.0086171627,0.995249927,,,7.9017128944,157.63894653,0.4569895267,67.54145813,1.8066319227,-0.007054295,,1430.2324219,475750.96875,6808444.5,-1407.16687
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.3844343,1.0,65000.0,13.632800102,0.9097445011,1.0181378126,1.0149114132,,,8.236448288,157.48934937,0.4611565769,65.579216003,1.7938306332,-0.012259939,,1430.3843994,475750.96875,6808444.5,-1407.318848
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.5364343,1.0,65000.0,13.632800102,0.9104401469,1.0093873739,1.01496315,,,7.7865037918,157.3397522,0.4466061294,67.943595886,1.7815719843,-0.019264342,,1430.536377,475750.96875,6808444.5,-1407.470825
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.6884343,1.0,65000.0,13.620358467,0.9102607369,0.9862120152,0.9983506203,,,9.1296014786,157.19015503,0.4341986775,72.106536865,1.7796361446,-0.022196284,,1430.6884766,475750.96875,6808444.5,-1407.622803
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.8404343,1.0,65000.0,13.564437866,0.9091868997,0.9612858891,0.9734764695,,,8.7404270172,157.33770752,0.4418819845,74.301223755,1.7860957384,-0.026416743,,1430.8404541,475750.96875,6808444.5,-1407.77478
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,1430.9924343,1.0,65000.0,13.501662254,0.9048737288,0.9380773306,0.9490326643,,,8.8128461838,157.89671326,0.4559355676,74.727851868,1.7976640463,-0.03076886,,1430.9924316,475750.96875,6808444.5,-1407.926758
