source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1102.6559852,1.0,65000.0,17.633687973,1.1383508444,0.2008000016,1.2784347534,1.126031518,1.1778802872,48.77639389,166.25831604,,,61.412414551,,,1102.6560059,446273.59375,6468386.0,-1075.837524
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1102.8079852,1.0,65000.0,17.630399704,1.1383508444,0.2008080781,1.2121146917,1.0525472164,1.1052691936,48.540008545,163.90266418,,,60.488964081,,,1102.8079834,446273.59375,6468386.0,-1075.989502
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1102.9599852,1.0,65000.0,17.627111435,1.1383508444,0.2019197494,1.146743536,0.9794191122,1.0319397449,47.482749939,162.87771606,,,58.11895752,,,1102.9599609,446273.59375,6468386.0,-1076.141479
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1103.1119852,1.0,65000.0,17.623823166,1.1383508444,0.2827841043,1.0814410448,0.9191998243,0.9587561488,47.245544434,163.23519897,,,58.594486237,,,1103.1119385,446273.59375,6468386.0,-1076.293457
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1103.2639852,1.0,65000.0,17.620536804,1.1383508444,0.4013483524,1.0353729725,0.8924176693,0.9043336511,47.743080139,163.83155823,,,61.274913788,,,1103.2640381,446273.59375,6468386.0,-1076.445557
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1103.4159852,1.0,65000.0,17.617248535,1.1383508444,0.4023118913,0.9984171391,0.878792882,0.8884925246,47.047115326,164.05628967,,,66.031013489,,,1103.4160156,446273.59375,6468386.0,-1076.597534
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1103.5679852,1.0,65000.0,17.613960266,1.1383508444,0.4033079147,0.9733676314,0.8648318052,0.8747300506,47.095836639,164.62281799,,,68.704582214,,,1103.5679932,446273.59375,6468386.0,-1076.749512
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1103.7199852,1.0,65000.0,17.610671997,1.1383508444,0.4042600393,0.9551304579,0.8508672714,0.8610652089,47.048267365,165.74739075,,,69.624313354,,,1103.7199707,446273.59375,6468386.0,-1076.901489
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1103.8719852,1.0,65000.0,17.607385635,1.1383508444,0.4053320885,0.9362437725,0.8362487555,0.8470230103,46.21301651,166.65145874,,,63.914951324,,,1103.8719482,446273.59375,6468386.0,-1077.053467
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.0239852,1.0,65000.0,17.604097366,1.1383508444,0.442281872,0.9128294587,0.8206430674,0.8316612244,45.281780243,166.78833008,,,61.099750519,,,1104.0239258,446273.59375,6468386.0,-1077.205444
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.1759852,1.0,65000.0,17.600809097,1.1383508444,0.4946558774,0.8890844584,0.8059732318,0.8161970377,45.256278992,166.0058136,,,60.163322449,,,1104.1760254,446273.59375,6468386.0,-1077.357544
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.3279852,1.0,65000.0,17.597522736,1.1383508444,0.4958244562,0.8628550172,0.7913623452,0.8022254705,45.284854889,164.76010132,,,63.557258606,,,1104.3280029,446273.59375,6468386.0,-1077.509521
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.4799852,1.0,65000.0,17.594234467,1.1383508444,0.4970398545,0.8353077173,0.7661679983,0.7871565819,44.263622284,163.6149292,,,60.450321198,,,1104.4799805,446273.59375,6468386.0,-1077.661499
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.6319852,1.0,65000.0,17.590946198,1.1383508444,0.4982558787,0.8076906204,0.7358840704,0.7578200102,43.853889465,162.75971985,,,53.185092926,,,1104.631958,446273.59375,6468386.0,-1077.813477
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.7839852,1.0,65000.0,17.587657928,1.1383508444,0.5014901757,0.7801467776,0.7046981454,0.727290988,43.940860748,162.30197144,,,44.403816223,,,1104.7839355,446273.59375,6468386.0,-1077.965454
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1104.9359852,1.0,30000.0,17.584371567,1.1383508444,0.502169311,0.7569326162,0.6854174137,0.6956837773,43.871646881,162.20883179,,,39.817695618,,,1104.9360352,446273.59375,6468386.0,-1078.117554
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.0879852,1.0,30000.0,17.581083298,1.1383508444,0.9506035447,0.7366430759,0.6747087836,0.68222332,43.442863464,162.37220764,,,37.885478973,,,1105.0880127,446273.59375,6468386.0,-1078.269531
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.2399852,1.0,30000.0,17.577795029,1.1383508444,1.6486113071,0.7144930363,0.6672406197,0.6720897555,43.067874908,162.46046448,,,38.017215729,,,1105.2399902,446273.59375,6468386.0,-1078.421509
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.3919852,1.0,30000.0,17.574508667,1.1383508444,1.6177728176,0.6999690533,0.6650000215,0.6655701399,43.101890564,162.37928772,,,36.601913452,,,1105.3919678,446273.59375,6468386.0,-1078.573486
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.5439852,1.0,30000.0,17.571220398,1.1383508444,1.633651495,0.6953488588,0.6668637395,0.6646377444,42.873447418,162.6756134,,,36.826778412,,,1105.5439453,446273.59375,6468386.0,-1078.725464
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.6959852,1.0,30000.0,17.567932129,1.1383508444,1.6638379097,0.6972568035,0.672329545,0.6678498387,42.564060211,163.59408569,,,34.703811646,,,1105.6960449,446273.5625,6468386.0,-1078.877563
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.8479852,1.0,30000.0,17.56464386,1.1383508444,1.6569484472,0.6999310851,0.6786956191,0.674412787,42.756782532,164.8190918,,,35.214809418,,,1105.8480225,446273.5625,6468386.0,-1079.029541
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1105.9999852,1.0,30000.0,17.561357498,1.1383508444,1.2726554871,0.7080075145,0.6809999943,0.6802152991,42.249259949,165.77546692,,,35.317920685,,,1106.0,446273.5625,6468386.0,-1079.181519
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1106.1519852,1.0,30000.0,17.558069229,1.1383508444,0.5924000144,0.7166872025,0.684053123,0.6808000207,42.298069,165.86782837,,,37.277305603,,,1106.1519775,446273.5625,6468386.0,-1079.333496
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1106.3039852,1.0,30000.0,17.55478096,1.1383508444,0.5924000144,0.725272119,0.689650178,0.6857066154,43.420478821,165.16897583,,,38.008781433,,,1106.3039551,446273.5625,6468386.0,-1079.485474
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1106.4559852,1.0,30000.0,17.551492691,1.1383508444,0.5924000144,0.7324283719,0.6895774603,0.6913716793,43.240627289,164.14656067,,,34.956825256,,,1106.4559326,446273.5625,6468386.0,-1079.637451
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1106.6079852,1.0,30000.0,17.548206329,1.1383508444,0.5924000144,0.7357717156,0.6843816638,0.688541472,43.016399384,163.06983948,,,35.261486053,,,1106.6080322,446273.5625,6468386.0,-1079.789551
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1106.7599852,1.0,30000.0,17.54491806,1.1383508444,0.5924000144,0.7386649251,0.6771974564,0.6825279593,43.648052216,162.36357117,,,35.588756561,,,1106.7600098,446273.5625,6468386.0,-1079.941528
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1106.9119852,1.0,30000.0,17.541629791,1.1383508444,0.5924000144,0.7415563464,0.6650338769,0.6750125289,44.082756042,162.27807617,,,38.653297424,,,1106.9119873,446273.5625,6468386.0,-1080.093506
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.0639852,1.0,30000.0,17.53834343,1.1383508444,0.5254075527,0.7444494963,0.6542399526,0.6610887647,43.44739151,162.45825195,,,37.254734039,,,1107.0639648,446273.5625,6468386.0,-1080.245361
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.2159852,1.0,30000.0,17.535055161,1.1383508444,0.3395302296,0.7434846759,0.6533697248,0.6522849202,43.547504425,162.48599243,,,37.753417969,,,1107.2159424,446273.5625,6468386.0,-1080.397339
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.3679852,1.0,30000.0,17.531766891,1.1383508444,0.2116000056,0.7405908108,0.6573587656,0.6548830867,43.949821472,162.45895386,,,40.257926941,,,1107.368042,446273.5625,6468386.0,-1080.549438
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.5199852,1.0,30000.0,17.528478622,1.1383508444,0.2116000056,0.7375853062,0.6619355679,0.6589734554,44.527896881,162.42237854,,,40.47240448,,,1107.5200195,446273.5625,6468386.0,-1080.701416
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.6719852,1.0,30000.0,17.525192261,1.1383508444,0.2116000056,0.7345072627,0.6675063372,0.6637561917,44.531188965,161.78184509,,,38.271903992,,,1107.6719971,446273.5625,6468386.0,-1080.853394
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.8239852,1.0,30000.0,17.521903992,1.1383508444,0.2116000056,0.734446466,0.6723272204,0.6694242954,43.647655487,160.57403564,,,35.941642761,,,1107.8239746,446273.5625,6468386.0,-1081.005371
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1107.9759852,1.0,30000.0,17.518615723,1.1383508444,0.2193505019,0.7469316125,0.6740000248,0.6732215285,43.557182312,159.88444519,,,38.056274414,,,1107.9759521,446273.5625,6468386.0,-1081.157349
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1108.1279852,1.0,30000.0,17.515329361,1.1383508444,0.2386903018,0.7613836527,0.6740000248,0.673699975,44.251506805,160.43261719,,,39.417167664,,,1108.1279297,446273.5625,6468386.0,-1081.309326
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1108.2799852,1.0,30000.0,17.512041092,1.1383508444,0.2498624027,0.7758409381,0.6757227182,0.6736142039,44.487400055,161.84544373,,,39.294006348,,,1108.2800293,446273.5625,6468386.0,-1081.461426
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1108.4319852,1.0,30000.0,17.508752823,1.1383508444,0.2505999804,0.7762743235,0.6815721393,0.6766802669,43.46528244,163.22349548,,,39.671035767,,,1108.4320068,446273.5625,6468386.0,-1081.613403
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1108.5839852,1.0,30000.0,17.505464554,1.1383508444,0.2505999804,0.7723334432,0.6912580729,0.6835098863,42.986530304,163.96960449,,,40.594676971,,,1108.5839844,446273.5625,6468386.0,-1081.765381
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1108.7359852,1.0,30000.0,17.502178192,1.1383508444,0.2505999804,0.7680436969,0.7027944326,0.6943786144,43.352981567,164.08424377,,,42.000106812,,,1108.7359619,446273.5625,6468386.0,-1081.917358
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1108.8879852,1.0,30000.0,17.498889923,1.1383508444,0.2505999804,0.763671577,0.7063091993,0.706438005,43.718494415,164.08905029,,,42.317268372,,,1108.8879395,446273.5625,6468386.0,-1082.069336
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.0399852,1.0,30000.0,17.495601654,1.1383508444,0.2407032698,0.7593665123,0.7010737062,0.7058494687,43.088478088,164.45808411,,,43.176708221,,,1109.0400391,446273.5625,6468386.0,-1082.221436
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.1919852,1.0,30000.0,17.492313385,1.1383508444,0.2180255204,0.7626609206,0.6946502924,0.6987423301,42.570983887,164.95292664,,,43.140232086,,,1109.1920166,446273.5625,6468386.0,-1082.373413
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.3439852,1.0,30000.0,17.489027023,1.1383508444,0.2171999961,0.768018961,0.6919999719,0.6927130818,42.548549652,165.07736206,,,42.987865448,,,1109.3439941,446273.5625,6468386.0,-1082.525391
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.4959852,1.0,30000.0,17.485738754,1.1383508444,0.2171999961,0.7715797424,0.6914470196,0.6917999983,42.86964798,164.71557617,,,41.056682587,,,1109.4959717,446273.5625,6468386.0,-1082.677368
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.6479852,1.0,30000.0,17.482450485,1.1383508444,0.2171999961,0.7720165849,0.6876983643,0.6907985806,43.199451447,163.82177734,,,39.711650848,,,1109.6479492,446273.5625,6468386.0,-1082.829346
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.7999852,1.0,30000.0,17.479164124,1.1383508444,0.2171999961,0.7719168067,0.6822617054,0.6863562465,43.071941376,162.42868042,,,37.877468109,,,1109.7999268,446273.5625,6468386.0,-1082.981323
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1109.9519852,1.0,30000.0,17.475875854,1.1383508444,0.2113256752,0.7730608582,0.6778201461,0.6811882257,43.401882172,160.67431641,,,37.469867706,,,1109.9520264,446273.5625,6468386.0,-1083.133423
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1110.1039852,1.0,30000.0,17.472587585,1.1383508444,0.1982999891,0.7756150365,0.6743729711,0.6769101024,43.977600098,158.73320007,,,37.879734039,,,1110.1040039,446273.5625,6468386.0,-1083.2854
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1110.2559852,1.0,30000.0,17.469299316,1.1383508444,0.1983560324,0.7782421112,0.6746189594,0.673481226,43.910377502,156.89422607,,,39.471992493,,,1110.2559814,446273.5625,6468386.0,-1083.437378
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1110.4079852,1.0,30000.0,17.466012955,1.1383508444,0.1985079795,0.7771391273,0.6776111126,0.6752823591,43.699462891,155.19322205,,,39.892368317,,,1110.407959,446273.5625,6468386.0,-1083.589355
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1110.5599852,1.0,30000.0,17.462724686,1.1383508444,0.1986599863,0.77532655,0.6827434301,0.6782557368,43.69953537,153.75631714,,,40.235759735,,,1110.5599365,446273.5625,6468386.0,-1083.741333
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1110.7119852,1.0,30000.0,17.459436417,1.1383508444,0.1987119913,0.7734493017,0.6902567148,0.6849212646,43.335517883,153.05004883,,,39.62322998,,,1110.7120361,446273.5625,6468386.0,-1083.893433
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1110.8639852,1.0,30000.0,17.456150055,1.1383508444,0.198864013,0.7715548277,0.6955884099,0.6923994422,43.223079681,153.04455566,,,40.568649292,,,1110.8640137,446273.5625,6468386.0,-1084.04541
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.0159852,1.0,30000.0,17.452861786,1.1383508444,0.1990159899,0.7696593404,0.6970000267,0.6967190504,43.679821014,153.55229187,,,40.514350891,,,1111.0159912,446273.5625,6468386.0,-1084.197388
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.1679852,1.0,30000.0,17.449573517,1.1383508444,0.1991679817,0.767764926,0.6970000267,0.6973192096,43.604793549,155.20407104,,,40.671047211,,,1111.1679688,446273.5625,6468386.0,-1084.349365
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.3199852,1.0,30000.0,17.446285248,1.1383508444,0.199320063,0.7659500241,0.6970000267,0.6972194314,43.37966156,158.17774963,,,41.642410278,,,1111.3199463,446273.5625,6468386.0,-1084.501343
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.4719852,1.0,30000.0,17.442998886,1.1383508444,0.1994719803,0.7641541362,0.6970000267,0.6972000003,43.833831787,161.01985168,,,40.997371674,,,1111.4720459,446273.5625,6468386.0,-1084.653442
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.6239852,1.0,30000.0,17.439710617,1.1383508444,0.1996239871,0.7626794577,0.699064672,0.6971199512,44.199485779,162.56887817,,,39.721000671,,,1111.6240234,446273.5625,6468386.0,-1084.80542
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.7759852,1.0,30000.0,17.436422348,1.1383508444,0.1997760534,0.7612828016,0.7025405169,0.7000524998,43.73015976,163.21607971,,,37.457954407,,,1111.776001,446273.59375,6468386.0,-1084.957397
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1111.9279852,1.0,30000.0,17.433134079,1.1383508444,0.1998720169,0.7599663734,0.7055325508,0.7035827637,44.120220184,163.56681824,,,37.361347198,,,1111.9279785,446273.59375,6468386.0,-1085.109375
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.0799852,1.0,30000.0,17.429847717,1.1383508444,0.200039953,0.758590281,0.7085245848,0.7067572474,44.816848755,163.68118286,,,38.549808502,,,1112.0799561,446273.59375,6468386.0,-1085.261353
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.2319852,1.0,30000.0,17.426559448,1.1383508444,0.2002798319,0.7571943402,0.7099999785,0.7092164755,44.076972961,163.47888184,,,39.935855865,,,1112.2319336,446273.59375,6468386.0,-1085.41333
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.3839852,1.0,30000.0,17.423271179,1.1383508444,0.1985919923,0.7535144091,0.7089942098,0.7096212506,43.449497223,163.09223938,,,40.424583435,,,1112.3840332,446273.59375,6468386.0,-1085.56543
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.5359852,1.0,30000.0,17.419984818,1.1383508444,0.1995110065,0.7485992312,0.7034943104,0.7079526186,43.324344635,163.0259552,,,40.728485107,,,1112.5360107,446273.59375,6468386.0,-1085.717407
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.6879852,1.0,30000.0,17.416696548,1.1383508444,0.203184098,0.7435898781,0.6970080733,0.7006963491,43.144226074,163.41107178,,,40.051834106,,,1112.6879883,446273.59375,6468386.0,-1085.869385
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.8399852,1.0,30000.0,17.413408279,1.1383508444,0.1999669522,0.7385263443,0.6964859366,0.6956055164,42.78635025,163.13941956,,,39.329216003,,,1112.8399658,446273.59375,6468386.0,-1086.021362
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1112.9919852,1.0,30000.0,17.41012001,1.1383508444,0.213155359,0.7344484925,0.6975073814,0.6971077919,42.825344086,161.17745972,,,39.778186798,,,1112.9919434,446273.59375,6468386.0,-1086.17334
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1113.1439852,1.0,30000.0,17.406833649,1.1383508444,0.4733760953,0.7309689522,0.6974900365,0.6970261335,43.083019257,158.11019897,,,42.01922226,,,1113.144043,446273.59375,6468386.0,-1086.325439
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1113.2959852,1.0,30000.0,17.40354538,1.1383508444,1.2286530733,0.7330542207,0.7033609152,0.6977257133,42.398094177,155.05262756,,,44.963863373,,,1113.2960205,446273.59375,6468386.0,-1086.477417
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1113.4479852,1.0,30000.0,17.400257111,1.1383508444,1.2452999353,0.7400531769,0.7085152864,0.7064605951,42.638084412,152.59455872,,,45.08934021,,,1113.447998,446273.59375,6468386.0,-1086.629395
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1113.5999852,1.0,30000.0,17.396970749,1.1383508444,1.2452999353,0.7543136477,0.7166768909,0.7083103657,43.826961517,151.00846863,,,43.643894196,,,1113.5999756,446273.59375,6468386.0,-1086.781372
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1113.7519852,1.0,30000.0,17.39368248,1.1383508444,1.2452999353,0.7720781565,0.7303144336,0.7217726111,44.183731079,150.37004089,,,41.580223083,,,1113.7519531,446273.59375,6468386.0,-1086.93335
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1113.9039852,1.0,30000.0,17.390394211,1.1383508444,1.2418775558,0.7945870757,0.7440580726,0.7328487039,44.615242004,150.49638367,,,41.965515137,,,1113.9039307,446273.59375,6468386.0,-1087.085327
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.0559852,1.0,30000.0,17.387105942,1.1383508444,1.0267943144,0.8445216417,0.7705922127,0.7495635152,45.212306976,150.97096252,,,46.74394989,,,1114.0560303,446273.59375,6468386.0,-1087.237427
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.2079852,1.0,30000.0,17.38381958,1.1383508444,0.5001000166,0.9219995737,0.8106856942,0.780421257,46.404754639,151.48937988,,,53.798870087,,,1114.2080078,446273.59375,6468386.0,-1087.389404
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.3599852,1.0,30000.0,17.380531311,1.1383508444,0.5001000166,1.0291184187,0.8870310783,0.8236227036,48.302654266,152.09883118,,,59.598987579,,,1114.3599854,446273.59375,6468386.0,-1087.541382
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.5119852,1.0,65000.0,17.377243042,1.1383508444,0.5001000166,1.1016954184,0.9963811636,0.9185885787,49.200534821,152.82637024,,,65.16166687,,,1114.5119629,446273.59375,6468386.0,-1087.693359
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.6639852,1.0,65000.0,17.37395668,1.1383508444,0.5001000166,1.1967980862,1.1091998816,1.0270226002,49.084033966,153.6000824,,,68.30430603,,,1114.6639404,446273.59375,6468386.0,-1087.845337
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.8159852,1.0,65000.0,17.370668411,1.1383508444,0.5001000166,1.3177000284,1.2043601274,1.1423377991,48.949539185,154.73458862,,,71.717987061,,,1114.81604,446273.59375,6468386.0,-1087.997437
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1114.9679852,1.0,65000.0,17.367380142,1.1383508444,0.5037032366,1.414626956,1.2611764669,1.2231436968,49.37820816,156.44921875,,,71.301086426,,,1114.9680176,446273.59375,6468386.0,-1088.149414
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1115.1199852,1.0,65000.0,17.364091873,1.1383508444,0.8607434034,1.5248315334,1.2904703617,1.2733219862,50.248779297,158.41264343,,,71.597236633,,,1115.1199951,446273.59375,6468386.0,-1088.301392
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1115.2719852,1.0,65000.0,17.360805511,1.1383508444,2.1948387623,1.5987560749,1.3024389744,1.293794632,50.591442108,160.59103394,,,70.841133118,,,1115.2719727,446273.59375,6468386.0,-1088.453369
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1115.4239852,1.0,65000.0,17.357517242,1.1383508444,2.3594248295,1.6382815838,1.3148571253,1.3059670925,50.357997894,162.64936829,,,71.286262512,,,1115.4239502,446273.59375,6468386.0,-1088.605347
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1115.5759852,1.0,65000.0,17.354228973,1.1383508444,2.3396589756,1.6513929367,1.330958724,1.318864584,50.484825134,163.8416748,,,73.414237976,,,1115.5759277,446273.59375,6468386.0,-1088.757324
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1115.7279852,1.0,65000.0,17.350940704,1.1383508444,2.3830490112,1.6440247297,1.3509047031,1.3367019892,50.463134766,164.39179993,,,73.901863098,,,1115.7280273,446273.59375,6468386.0,-1088.909424
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1115.8799852,1.0,65000.0,17.347654343,1.1383508444,2.3673987389,1.6316143274,1.359344244,1.3562463522,50.072967529,164.83047485,,,76.441093445,,,1115.8800049,446273.59375,6468386.0,-1089.061401
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.0319852,1.0,65000.0,17.344366074,1.1383508444,2.13722229,1.6133502722,1.347641468,1.3576883078,49.883525848,164.91877747,,,74.957221985,,,1116.0319824,446273.59375,6468386.0,-1089.213379
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.1839852,1.0,65000.0,17.341077805,1.1383508444,1.5511633158,1.592980504,1.3286910057,1.3425627947,49.612968445,164.4601593,,,75.386184692,,,1116.18396,446273.59375,6468386.0,-1089.365356
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.3359852,1.0,65000.0,17.337791443,1.1383508444,1.5281237364,1.5734220743,1.3101769686,1.3237816095,50.245391846,164.00334167,,,75.415763855,,,1116.3359375,446273.59375,6468386.0,-1089.517334
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.4879852,1.0,65000.0,17.334503174,1.1383508444,1.4985622168,1.5598349571,1.2930879593,1.3049632311,50.950138092,164.26426697,,,77.135429382,,,1116.4880371,446273.59375,6468386.0,-1089.669434
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.6399852,1.0,65000.0,17.331214905,1.1383508444,1.5045590401,1.548391819,1.2861465216,1.2881799936,50.866577148,165.59022522,,,77.087043762,,,1116.6400146,446273.59375,6468386.0,-1089.821411
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.7919852,1.0,65000.0,17.327926636,1.1383508444,1.5137642622,1.5369954109,1.2915621996,1.2875101566,51.062332153,167.74203491,,,75.947006226,,,1116.7919922,446273.59375,6468386.0,-1089.973389
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1116.9439852,1.0,65000.0,17.324640274,1.1383508444,1.5141999722,1.5255529881,1.3009421825,1.2933505774,50.94739151,170.01298523,,,75.328933716,,,1116.9439697,446273.59375,6468386.0,-1090.125366
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1117.0959852,1.0,65000.0,17.321352005,1.1383508444,1.4646716118,1.5141559839,1.3081566095,1.3051902056,50.565364838,172.06065369,,,74.307945251,,,1117.0959473,446273.59375,6468386.0,-1090.277344
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1117.2479852,1.0,65000.0,17.318063736,1.1383508444,1.2298668623,1.5027844906,1.2948452234,1.3077125549,51.263446808,173.7951355,,,74.513282776,,,1117.2479248,446273.59375,6468386.0,-1090.429321
