source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,673.55290112,1.0,65000.0,,,1.4171180725,,1.4077893496,,,157.53868103,162.56919861,0.4732435644,,82.413314819,1.9388921261,-0.003731214,673.55291748,536838.4375,6748637.0,-648.5216064
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,673.70490112,1.0,65000.0,,,1.3975869417,,1.3946534395,,,157.92671204,164.07902527,0.4668809175,,84.869621277,1.951898098,0.0020887225,673.70489502,536838.4375,6748637.0,-648.673584
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,673.85690112,1.0,65000.0,,,1.4442726374,,1.3965890408,,,157.60055542,165.32330322,0.4695135057,,88.08821106,1.9604511261,0.0054442594,673.85687256,536838.4375,6748637.0,-648.8255615
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.00890112,1.0,65000.0,,,1.4822063446,,1.409006834,,,157.56300354,165.81549072,0.4606109262,,87.573776245,1.9604554176,0.0052380492,674.00891113,536838.4375,6748637.0,-648.9776001
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.16090112,1.0,65000.0,,,1.4916923046,,1.4194449186,,,157.49198914,165.37826538,0.4620175362,,90.188941956,1.9551386833,0.0020232224,674.16088867,536838.4375,6748637.0,-649.1295166
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.31290112,1.0,65000.0,,,1.4949649572,,1.4450608492,,,157.18554688,164.98168945,0.4790218174,,88.65284729,1.9496005774,-0.001192986,674.31292725,536838.4375,6748637.0,-649.2815552
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.46490112,1.0,65000.0,,,1.49886024,,1.4608535767,,,157.07675171,164.77296448,0.4963509142,,88.809356689,1.9448651075,-0.002637194,674.46490479,536838.4375,6748637.0,-649.4335327
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.61690112,1.0,65000.0,,,1.4834038019,,1.4668480158,,,156.42578125,164.74729919,0.496982336,,85.406860352,1.9448084831,-0.000211681,674.61688232,536838.4375,6748637.0,-649.5855103
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.76890112,1.0,65000.0,,,1.466386199,,1.4654000998,,,156.3651123,164.74320984,0.4892782271,,85.262985229,1.9505653381,0.0051930533,674.7689209,536838.4375,6748637.0,-649.7374878
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,674.92090112,1.0,65000.0,,,1.437787056,,1.4491689205,,,156.54627991,165.18162537,0.489810288,,85.602302551,1.9579306841,0.0102302982,674.92089844,536838.4375,6748637.0,-649.8894653
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.07290112,1.0,65000.0,,,1.419529438,,1.4441250563,,,156.40092468,165.66792297,0.5000424385,,86.906990051,1.9608706236,0.0123207709,675.07287598,536838.4375,6748637.0,-650.0414429
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.22490112,1.0,65000.0,,,1.4273358583,,1.4404914379,,,156.56478882,165.27539063,0.5175090432,,89.317329407,1.957249999,0.0105617298,675.22491455,536838.4375,6748637.0,-650.1934204
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.37690112,1.0,65000.0,,,1.4431265593,,1.4320272207,,,156.5811615,164.6819458,0.5204107165,,90.222213745,1.9506093264,0.0075262305,675.37689209,536838.4375,6748637.0,-650.3453979
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.52890112,1.0,65000.0,,,1.4601862431,,1.4317355156,,,156.98478699,164.7572937,0.5004309416,,91.795387268,1.9463934898,0.0051851585,675.52893066,536838.4375,6748637.0,-650.4974365
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.68090112,1.0,65000.0,,,1.4682132006,,1.436626792,,,157.59104919,165.3302002,0.4756872654,,91.926193237,1.9537979364,0.007454887,675.6809082,536838.4375,6748637.0,-650.6494141
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.83290112,1.0,65000.0,,,1.4499465227,,1.4447835684,,,157.55056763,165.36682129,0.4714400172,,87.313972473,1.9722113609,0.016185442,675.83288574,536838.4375,6748637.0,-650.8013916
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,675.98490112,1.0,65000.0,,,1.4169297218,,1.4564493895,,,157.52920532,164.76667786,0.4860100746,,83.31665802,1.9898750782,0.0274646711,675.98492432,536838.5,6748637.0,-650.9533691
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,676.13690112,1.0,65000.0,,,1.4002833366,,1.4693163633,,,157.26737976,165.05110168,0.501824975,,83.010520935,1.9930365086,0.0329623632,676.13690186,536838.5,6748637.0,-651.1053467
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,676.28890112,1.0,65000.0,,,1.3888651133,,1.4784919024,,,156.67880249,165.5861969,0.5020968914,,86.237503052,1.97861588,0.0303102303,676.28887939,536838.5,6748637.0,-651.2573242
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,676.44090112,1.0,65000.0,,,1.4040691853,,1.4858169556,,,156.43106079,166.54676819,0.5052557588,,89.998748779,1.955450654,0.0244225208,676.44091797,536838.5,6748637.0,-651.4093018
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,676.59290112,1.0,65000.0,,,1.4293189049,,1.4809406996,,,156.27444458,167.38708496,0.5160978436,,91.180015564,1.9350540638,0.0177597795,676.59289551,536838.5,6748637.0,-651.5612793
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,676.74490112,1.0,65000.0,,,1.4761744738,,1.4574369192,,,156.65208435,166.98147583,0.5283233523,,92.96068573,1.9259051085,0.0131056514,676.74487305,536838.5,6748637.0,-651.7132568
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,676.89690112,1.0,65000.0,,,1.5244390965,,1.4432067871,,,157.52270508,165.6580658,0.5301994085,,90.574005127,1.9270848036,0.0118698785,676.89691162,536838.5,6748637.0,-651.8652954
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.04890112,1.0,65000.0,,,1.5365771055,,1.448925972,,,158.39427185,164.49842834,0.5165450573,,90.933357239,1.9291363955,0.0107529964,677.04888916,536838.5,6748637.0,-652.0172729
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.20090112,1.0,65000.0,,,1.5234564543,,1.4629298449,,,158.77653503,164.45114136,0.5165354013,,89.710327148,1.9272136688,0.0072998493,677.20092773,536838.5,6748637.0,-652.1692505
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.35290112,1.0,65000.0,,,1.5097951889,,1.470761776,,,158.16061401,165.3427887,0.5233216882,,90.821891785,1.9256765842,0.0028945389,677.35290527,536838.5,6748637.0,-652.321228
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.50490112,1.0,65000.0,,,1.487514019,,1.4608969688,,,157.77371216,165.6756134,0.519980371,,90.064079285,1.9268991947,0.0018491587,677.50488281,536838.5,6748637.0,-652.4732056
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.65690112,1.0,65000.0,,,1.4546751976,,1.4684309959,,,157.56704712,165.78927612,0.5064137578,,89.419898987,1.9290494919,0.0049905106,677.65692139,536838.5,6748637.0,-652.6252441
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.80890112,1.0,65000.0,,,1.4701479673,,1.4683395624,,,156.97233582,165.76904297,0.4922841489,,92.347839355,1.9277073145,0.0073818793,677.80889893,536838.5,6748637.0,-652.7772217
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,677.96090112,1.0,65000.0,,,1.463640213,,1.4714877605,,,157.31054688,165.77813721,0.4830482602,,90.356895447,1.9210425615,0.0044393782,677.96087646,536838.5,6748637.0,-652.9291382
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,678.11290112,1.0,65000.0,,,1.4247124195,,1.4655239582,,,157.7203064,165.80786133,0.4781598747,,92.157691956,1.9136184454,-0.002992739,678.11291504,536838.5,6748637.0,-653.0811768
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,678.26490112,1.0,65000.0,,,1.4021823406,,1.4666179419,,,157.67076111,166.13267517,0.4813543558,,92.691390991,1.9108314514,-0.006957956,678.26489258,536838.5,6748637.0,-653.2331543
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,678.41690112,1.0,65000.0,,,1.3857471943,,1.4700639248,,,157.54684448,166.63935852,0.4978919327,,93.239242554,1.9130939245,-0.005563664,678.41693115,536838.5,6748637.0,-653.3851318
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,678.56890112,1.0,65000.0,,,1.3560880423,,1.4745805264,,,156.91700745,166.54847717,0.5219888687,,92.553131104,1.9177869558,-0.001666859,678.56890869,536838.5,6748637.0,-653.5371094
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,678.72090112,1.0,65000.0,,,1.371493578,,1.4835219383,,,156.30181885,166.33746338,0.5471833944,,90.566650391,1.9205601215,0.0017405619,678.72088623,536838.5,6748637.0,-653.6890869
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,678.87290112,1.0,65000.0,,,1.3821837902,,1.4732605219,,,155.78640747,166.60507202,0.5607514977,,88.91191864,1.92060256,0.0045105135,678.8729248,536838.5,6748637.0,-653.8411255
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.02490112,1.0,65000.0,,,1.4040780067,,1.4860475063,,,155.7660675,166.88742065,0.5393964052,,88.510757446,1.9182295799,0.0065553081,679.02490234,536838.5,6748637.0,-653.993103
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.17690112,1.0,65000.0,,,1.4512335062,,1.4799842834,,,156.01445007,166.76951599,0.5063865781,,87.389511108,1.9166948795,0.0057817483,679.17687988,536838.5,6748637.0,-654.1450195
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.32890112,1.0,65000.0,,,1.4408552647,,1.4715571404,,,156.37762451,166.35974121,0.4918051958,,89.184455872,1.9217904806,0.0029455554,679.32891846,536838.5,6748637.0,-654.2970581
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.48090112,1.0,65000.0,,,1.4320122004,,1.4517649412,,,157.10176086,165.53263855,0.4887330532,,88.741844177,1.9322626591,0.0003845078,679.480896,536838.5,6748637.0,-654.4490356
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.63290112,1.0,65000.0,,,1.4624168873,,1.44605124,,,157.75979614,164.79647827,0.4889034927,,89.653419495,1.9413729906,-0.000208371,679.63287354,536838.5,6748637.0,-654.6010132
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.78490112,1.0,65000.0,,,1.4819179773,,1.4582896233,,,157.78712463,164.18463135,0.4935058653,,87.611305237,1.9442420006,0.0009211614,679.78491211,536838.5,6748637.0,-654.7529907
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,679.93690112,1.0,65000.0,,,1.4442565441,,1.4618514776,,,157.53878784,163.89582825,0.5107403994,,88.445739746,1.9428375959,0.0029574344,679.93688965,536838.5,6748637.0,-654.9049683
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,680.08890112,1.0,65000.0,,,1.4723310471,,1.4616219997,,,157.17901611,163.80450439,0.5303565264,,86.389640808,1.9439136982,0.0053979135,680.08892822,536838.5,6748637.0,-655.0570068
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,680.24090112,1.0,65000.0,,,1.4629170895,,1.4462704659,,,157.22976685,164.78538513,0.5288393497,,84.88318634,1.9492229223,0.0088699283,680.24090576,536838.5,6748637.0,-655.2089844
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,680.39290112,1.0,65000.0,,,1.4214395285,,1.4690397978,,,157.62055969,165.24571228,0.51768291,,81.718193054,1.9472606182,0.0122999139,680.3928833,536838.5,6748637.0,-655.3609619
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,680.54490112,1.0,65000.0,,,1.4248681068,,1.4716314077,,,157.8059845,165.3263092,0.49995929,,81.503112793,1.9335314035,0.0146895191,680.54492188,536838.5,6748637.0,-655.5129395
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,680.69690112,1.0,65000.0,,,1.3929214478,,1.4648281336,,,158.30380249,165.42573547,0.4774905443,,81.762741089,1.9247386456,0.0188947301,680.69689941,536838.5,6748637.0,-655.664917
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,680.84890112,1.0,65000.0,,,1.3436985016,,1.4695162773,,,158.58685303,165.20089722,0.4660032094,,86.630897522,1.9302778244,0.0236348845,680.84887695,536838.5,6748637.0,-655.8168945
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.00090112,1.0,65000.0,,,1.332775712,,1.4413003922,,,158.69458008,165.22743225,0.4670756161,,85.319450378,1.9388672113,0.0262430795,681.00091553,536838.5,6748637.0,-655.9689331
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.15290112,1.0,65000.0,,,1.355073452,,1.4466735125,,,158.43971252,165.53300476,0.4853815436,,86.070373535,1.9355312586,0.025363937,681.15289307,536838.5,6748637.0,-656.1209106
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.30490112,1.0,65000.0,,,1.3848702908,,1.4501719475,,,157.9017334,165.85710144,0.5126922727,,86.082077026,1.9213414192,0.0223970562,681.30493164,536838.5,6748637.0,-656.2728882
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.45690112,1.0,65000.0,,,1.4085291624,,1.4544305801,,,157.87393188,165.76971436,0.5541527867,,83.230621338,1.9111077785,0.0214089174,681.45690918,536838.5625,6748637.0,-656.4248657
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.60890112,1.0,65000.0,,,1.4522457123,,1.4645336866,,,157.42062378,165.44404602,0.5829522014,,86.551597595,1.9082512856,0.0207307357,681.60888672,536838.5625,6748637.0,-656.5768433
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.76090112,1.0,65000.0,,,1.4405804873,,1.4752531052,,,157.25164795,165.34272766,0.5678517818,,83.792030334,1.9099305868,0.0193408318,681.76092529,536838.5625,6748637.0,-656.7288818
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,681.91290112,1.0,65000.0,,,1.4629626274,,1.4753084183,,,157.73234558,165.58984375,0.5289615989,,87.60533905,1.9113547802,0.0179903079,681.91290283,536838.5625,6748637.0,-656.8808594
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.06490112,1.0,65000.0,,,1.470744729,,1.4720671177,,,157.28121948,166.40065002,0.5146170259,,85.502815247,1.9047874212,0.014722608,682.06488037,536838.5625,6748637.0,-657.0327759
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.21690112,1.0,65000.0,,,1.4870229959,,1.4575067759,,,157.04077148,166.79167175,0.5345819592,,85.366653442,1.8966453075,0.0134066585,682.21691895,536838.5625,6748637.0,-657.1848145
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.36890112,1.0,65000.0,,,1.507884264,,1.4409675598,,,157.05889893,166.7046051,0.5517162681,,86.879150391,1.8965290785,0.0168308876,682.36889648,536838.5625,6748637.0,-657.336792
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.52090112,1.0,65000.0,,,1.5410078764,,1.4408375025,,,156.85032654,166.5721283,0.550845921,,90.382347107,1.9061231613,0.0210910663,682.52087402,536838.5625,6748637.0,-657.4887695
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.67290112,1.0,65000.0,,,1.5586862564,,1.4489252567,,,157.44680786,165.79644775,0.5380530953,,92.996170044,1.9136736393,0.0177126564,682.6729126,536838.5625,6748637.0,-657.6408081
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.82490112,1.0,65000.0,,,1.5664173365,,1.4501632452,,,157.89878845,165.29440308,0.5327973366,,97.162399292,1.9155430794,0.0109525211,682.82489014,536838.5625,6748637.0,-657.7927246
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,682.97690112,1.0,65000.0,,,1.5499396324,,1.4501576424,,,158.09614563,165.30003357,0.5362665653,,92.805259705,1.9183824062,0.0115247117,682.97692871,536838.5625,6748637.0,-657.9447632
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,683.12890112,1.0,65000.0,,,1.4956310987,,1.4490035772,,,158.10574341,165.54467773,0.5497977734,,90.276542664,1.9210458994,0.0167647507,683.12890625,536838.5625,6748637.0,-658.0967407
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,683.28090112,1.0,65000.0,,,1.4326044321,,1.4513063431,,,157.55386353,166.04077148,0.5546942949,,85.955055237,1.9205783606,0.0214360263,683.28088379,536838.5625,6748637.0,-658.2487183
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,683.43290112,1.0,65000.0,,,1.4042096138,,1.4404346943,,,157.49674988,166.55282593,0.5376153588,,86.077415466,1.9161298275,0.0247882307,683.43292236,536838.5625,6748637.0,-658.4006958
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,683.58490112,1.0,65000.0,,,1.3880176544,,1.42783916,,,157.45755005,166.75364685,0.5157319307,,84.451789856,1.9142471552,0.0305832978,683.5848999,536838.5625,6748637.0,-658.5526733
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,683.73690112,1.0,65000.0,,,1.3935718536,,1.4134888649,,,157.24487305,166.41291809,0.5004420877,,85.319419861,1.9157570601,0.033872094,683.73687744,536838.5625,6748637.0,-658.7046509
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,683.88890112,1.0,65000.0,,,1.3914202452,,1.3907028437,,,157.30479431,165.75671387,0.5081992149,,87.990371704,1.916170001,0.0285055004,683.88891602,536838.5625,6748637.0,-658.8566895
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.04090112,1.0,65000.0,,,1.392089963,,1.3747861385,,,157.3367157,165.16163635,0.5182259679,,87.786552429,1.9175755978,0.0228122436,684.04089355,536838.5625,6748637.0,-659.008667
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.19290112,1.0,65000.0,,,1.3776743412,,1.3648149967,,,157.67124939,165.09846497,0.5142311454,,85.991867065,1.9244816303,0.0261411723,684.19287109,536838.5625,6748637.0,-659.1605835
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.34490112,1.0,65000.0,,,1.3640682697,,1.3740321398,,,157.43421936,165.47261047,0.5000950694,,83.466552734,1.9288659096,0.0307678971,684.34490967,536838.5625,6748637.0,-659.3126221
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.49690112,1.0,65000.0,,,1.3793170452,,1.3750941753,,,157.3054657,165.75756836,0.4947747588,,85.981544495,1.923884511,0.0296022724,684.49688721,536838.5625,6748637.0,-659.4645996
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.64890112,1.0,65000.0,,,1.3970680237,,1.3782892227,,,157.53274536,165.50648499,0.5105283856,,86.112884521,1.9183492661,0.0276633948,684.64892578,536838.5625,6748637.0,-659.6166382
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.80090112,1.0,65000.0,,,1.414222002,,1.3929384947,,,156.90063477,165.26072693,0.5305979848,,90.520629883,1.9187572002,0.0289192889,684.80090332,536838.5625,6748637.0,-659.7686157
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,684.95290112,1.0,65000.0,,,1.4326940775,,1.4064922333,,,156.8999939,165.103302,0.5344235301,,89.362602234,1.9246102571,0.0352830961,684.95288086,536838.5625,6748637.0,-659.9205322
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,685.10490112,1.0,65000.0,,,1.4532684088,,1.4189394712,,,156.63194275,165.27458191,0.5218607783,,91.497505188,1.9276702404,0.0389177725,685.10491943,536838.5625,6748637.0,-660.0725708
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,685.25690112,1.0,65000.0,,,1.453455925,,1.4030292034,,,156.41537476,165.82043457,0.5141917467,,85.12714386,1.9215363264,0.0329272002,685.25689697,536838.5625,6748637.0,-660.2245483
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,685.40890112,1.0,65000.0,,,1.434088707,,1.392509222,,,156.89805603,166.12940979,0.5105352402,,84.843299866,1.9091736078,0.0186215695,685.40887451,536838.5625,6748637.0,-660.3765259
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,685.56090112,1.0,65000.0,,,1.4321198463,,1.3919224739,,,156.81286621,166.06318665,0.4993902743,,79.269264221,1.8998892307,0.0061998703,685.56091309,536838.5625,6748637.0,-660.5285645
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,685.71290112,1.0,65000.0,,,1.4164375067,,1.3921072483,,,156.73712158,165.35464478,0.4747765064,,83.34677124,1.9032859802,0.0061167544,685.71289063,536838.5625,6748637.0,-660.680481
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,685.86490112,1.0,65000.0,,,1.4129070044,,1.3836823702,,,156.72703552,164.86775208,0.4576065242,,83.861724854,1.9133124352,0.0128263561,685.8649292,536838.5625,6748637.0,-660.8325195
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.01690112,1.0,65000.0,,,1.4300328493,,1.3655167818,,,156.82575989,164.91397095,0.4649546742,,88.339302063,1.9228446484,0.0197793432,686.01690674,536838.5625,6748637.0,-660.9844971
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.16890112,1.0,65000.0,,,1.4376918077,,1.3487025499,,,157.646698,164.71948242,0.4845761955,,87.602859497,1.923838377,0.0191270337,686.16888428,536838.5625,6748637.0,-661.1364746
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.32090112,1.0,65000.0,,,1.426970005,,1.3533385992,,,157.56616211,164.41467285,0.5021727681,,93.192085266,1.9215097427,0.0146158719,686.32092285,536838.5625,6748637.0,-661.2885132
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.47290112,1.0,65000.0,,,1.4371486902,,1.3638913631,,,157.46313477,164.29167175,0.5016087294,,90.470161438,1.9217238426,0.0116568506,686.47290039,536838.5625,6748637.0,-661.4404297
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.62490112,1.0,65000.0,,,1.4493706226,,1.3754868507,,,157.33882141,164.30438232,0.4778781235,,89.906402588,1.9230667353,0.0081776083,686.62487793,536838.5625,6748637.0,-661.5924072
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.77690112,1.0,65000.0,,,1.454431057,,1.3983671665,,,156.83799744,164.2514801,0.4552193582,,83.194419861,1.9244209528,0.0059009921,686.7769165,536838.5625,6748637.0,-661.7444458
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,686.92890112,1.0,65000.0,,,1.4717912674,,1.4142657518,,,156.69552612,164.13259888,0.4481189847,,86.255950928,1.9213991165,0.0050484971,686.92889404,536838.5625,6748637.0,-661.8964233
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.08090112,1.0,65000.0,,,1.5030078888,,1.4255948067,,,156.32012939,164.09011841,0.462074548,,84.760093689,1.9195455313,0.006811738,687.08087158,536838.5625,6748637.0,-662.0484009
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.23290112,1.0,65000.0,,,1.5125135183,,1.426666379,,,156.47116089,164.19734192,0.4858411252,,87.266113281,1.9229711294,0.0092476709,687.23291016,536838.5625,6748637.0,-662.2003784
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.38490112,1.0,65000.0,,,1.4974764585,,1.4132099152,,,157.14863586,164.15711975,0.4997032285,,84.321250916,1.9323544502,0.0108285267,687.3848877,536838.5625,6748637.0,-662.352356
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.53690112,1.0,65000.0,,,1.503385663,,1.38978827,,,157.38591003,163.76716614,0.5035084486,,86.202323914,1.9416399002,0.0099151591,687.53692627,536838.5625,6748637.0,-662.5043945
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.68890112,1.0,65000.0,,,1.5050210953,,1.3707095385,,,158.21078491,163.62379456,0.5179488659,,83.029853821,1.9485467672,0.0090191551,687.68890381,536838.5625,6748637.0,-662.6563721
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.84090112,1.0,65000.0,,,1.4678564072,,1.3585795164,,,158.74499512,163.74031067,0.5522333384,,87.922714233,1.9540497065,0.0107800812,687.84088135,536838.625,6748637.0,-662.8083496
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,687.99290112,1.0,65000.0,,,1.4681370258,,1.3601185083,,,158.47872925,163.85917664,0.5694593787,,88.931434631,1.9534484148,0.014953278,687.99291992,536838.625,6748637.0,-662.9603271
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,688.14490112,1.0,65000.0,,,1.4957760572,,1.3491743803,,,158.42041016,164.18955994,0.5631526113,,93.034294128,1.9538273811,0.0224066488,688.14489746,536838.625,6748637.0,-663.1123047
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,688.29690112,1.0,65000.0,,,1.4794254303,,1.3423699141,,,157.91874695,164.4934082,0.5520970821,,91.739212036,1.9492274523,0.0218359828,688.296875,536838.625,6748637.0,-663.2642822
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,688.44890112,1.0,65000.0,,,1.4704492092,,1.3304325342,,,157.88703918,164.42605591,0.5591483116,,88.774124146,1.9371351004,0.0114880819,688.44891357,536838.625,6748637.0,-663.4163208
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,688.60090112,1.0,65000.0,,,1.4601385593,,1.3348721266,,,157.47184753,163.87265015,0.5593610406,,88.012168884,1.9248147011,0.0019243924,688.60089111,536838.625,6748637.0,-663.5682983
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,688.75290112,1.0,65000.0,,,1.4297417402,,1.3503639698,,,156.90283203,163.1723938,0.5364952087,,88.138244629,1.9152938128,-0.000603837,688.75292969,536838.625,6748637.0,-663.7202759
