source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,401.912,1.0,65000.0,14.225766182,2.3563985825,1.5229192972,1.8631985188,1.3288463354,-1.351739049,153.52560425,0.4218526781,69.645606995,2.0558011532,0.0853019431,401.9119873,460127.03125,6783930.0,-379.9028931
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.064,1.0,65000.0,14.276583672,2.3680822849,1.2847783566,1.8644993305,1.4909515381,-1.250376701,155.51393127,0.439696759,70.359375,2.0356550217,0.0759799778,402.06399536,460127.03125,6783930.0,-380.0548706
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.216,1.0,65000.0,14.253958702,2.3831114769,1.5536016226,1.8625150919,1.5435938835,-1.48843658,157.08866882,0.4497535527,66.720153809,2.0244541168,0.0550661348,402.21600342,460127.03125,6783930.0,-380.2068787
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.368,1.0,65000.0,14.208435059,2.3899607658,1.5315083265,1.8640795946,1.5713253021,-1.457064509,156.80511475,0.4528355002,64.393280029,2.0007994175,0.037128631,402.36801147,460127.0,6783930.0,-380.3588867
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.52,1.0,65000.0,14.091863632,2.3802206516,1.5841929913,1.9197460413,1.456805706,-0.842209935,156.30644226,0.4067914784,64.638885498,2.0015485287,0.0550718568,402.51998901,460127.0,6783930.0,-380.5108337
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.672,1.0,65000.0,14.035776138,2.3616526127,1.4199454784,1.9268000126,1.5054317713,0.0640220642,155.5866394,0.4284957945,66.241271973,2.0364947319,0.0943059474,402.67199707,460127.0,6783930.0,-380.6628418
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.824,1.0,65000.0,14.084620476,2.3490827084,1.5352410078,1.9344718456,2.0314664841,0.6974281073,153.73634338,0.4265444875,67.492500305,2.0341217518,0.0759080127,402.82400513,460127.0,6783930.0,-380.8148499
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,402.976,1.0,65000.0,14.196872711,2.2996094227,2.1641066074,1.9355000257,1.7840274572,1.0631395578,153.9395752,0.4416250288,68.851730347,2.1036214828,0.0920537934,402.97601318,460127.0,6783930.0,-380.9668579
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,403.128,1.0,65000.0,14.306333542,2.2364535332,1.6547451019,1.9021859169,1.6269909143,1.1022777557,156.19172668,0.4403809309,69.008506775,2.0961167812,0.0685746968,403.12799072,460127.0,6783930.0,-381.1188049
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,403.28,1.0,65000.0,14.266906738,2.1584880352,1.6429727077,1.8214570284,1.4448513985,0.8083521128,159.5592041,0.4280128181,70.977912903,2.0886304379,0.0755634978,403.27999878,460127.0,6783930.0,-381.270813
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,403.432,1.0,65000.0,14.194032669,2.0854849815,1.3861284256,1.582454443,1.1884490252,0.0603147559,163.92131042,0.4168888628,73.75680542,1.9875146151,0.0575806201,403.43200684,460127.0,6783930.0,-381.422821
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,403.584,1.0,65000.0,14.093964577,2.0100016594,1.1439349651,1.4588848352,1.144720912,-0.759731889,168.84371948,0.4006444812,76.13066864,1.9607981443,0.0945753902,403.58401489,460127.0,6783930.0,-381.5747986
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,403.736,1.0,65000.0,14.366196632,1.9560027122,1.1539195776,1.4097902775,1.292434454,-1.229810953,168.41738892,0.4601521492,74.305976868,1.9421112537,0.0976552963,403.73599243,460127.0,6783930.0,-381.7267761
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,403.888,1.0,65000.0,14.461860657,1.9213975668,1.3304688931,1.4725974798,1.5150257349,-1.232881546,167.17071533,0.5055325031,71.056518555,1.9503792524,0.0706062615,403.88800049,460127.0,6783930.0,-381.8787842
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.04,1.0,65000.0,14.628469467,1.9043465853,1.5600268841,1.5396947861,1.5209699869,-1.398756862,165.06324768,0.5167089701,68.833885193,1.9386718273,0.0150976945,404.04000854,460127.0,6783930.0,-382.0307617
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.192,1.0,65000.0,15.132941246,1.9300228357,1.5006192923,1.6075072289,1.3813502789,-1.532912374,164.53543091,0.490306288,68.568496704,1.9507476091,0.0068000001,404.19198608,460127.0,6783930.0,-382.1827393
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.344,1.0,65000.0,15.438752174,2.0172572136,1.3516595364,1.6147185564,1.4626902342,-1.761757374,162.57475281,0.5225936174,66.499961853,1.9548113346,0.0122762574,404.34399414,460127.0,6783930.0,-382.3347473
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.496,1.0,65000.0,15.322520256,2.1045587063,1.5015784502,1.6559268236,1.5178165436,-2.069093704,160.75723267,0.5454337001,66.038505554,1.9708807468,0.0340134241,404.4960022,460127.0,6783930.0,-382.4867554
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.648,1.0,65000.0,14.964092255,2.1620135307,1.5137827396,1.7286622524,1.3416177034,-2.472342968,157.94894409,0.5487251878,66.325668335,1.9902669191,0.0666820779,404.64801025,460127.0,6783930.0,-382.6387329
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.8,1.0,65000.0,14.343421936,2.2195749283,1.2921636105,1.7931810617,1.5230461359,-2.479611158,155.80461121,0.5082800388,69.365364075,1.9791282415,0.0630687177,404.79998779,460127.0,6783930.0,-382.7907104
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,404.952,1.0,65000.0,13.994718552,2.2764139175,1.6019865274,1.8605008125,1.4719398022,-2.037276745,152.75361633,0.4510580599,73.251457214,1.9922332764,0.0573593006,404.95199585,460127.0,6783930.0,-382.9427185
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,405.104,1.0,65000.0,13.9382658,2.3311941624,1.4151376486,1.8916541338,1.4049674273,-0.625666678,152.88179016,0.4225251377,75.305679321,1.9876869917,0.0200404804,405.10400391,460127.0,6783930.0,-383.094696
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,405.256,1.0,65000.0,13.905879974,2.4087555408,1.415738225,1.9192690849,1.4430886507,0.4655454159,152.16009521,0.3787529171,74.208251953,2.0273711681,0.0254625026,405.25601196,460127.0,6783930.0,-383.2467041
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,405.408,1.0,65000.0,13.843667984,2.4774949551,1.448494792,1.9352706671,1.5462989807,0.8551389575,151.79067993,0.3935389221,73.131523132,2.0318508148,0.0208506305,405.4079895,460127.0,6783930.0,-383.3986816
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,405.56,1.0,65000.0,13.771522522,2.5160093307,1.5737856627,1.9464304447,1.6120972633,0.2498746216,151.54135132,0.4175135195,72.342674255,2.0345385075,0.0170796085,405.55999756,460126.96875,6783930.0,-383.5506897
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,405.712,1.0,65000.0,13.726370811,2.5150108337,1.616335988,1.944955349,1.6219143867,0.1271853894,149.62808228,0.4352105558,72.311149597,2.035200119,0.0096947188,405.71200562,460126.96875,6783930.0,-383.7026672
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,405.864,1.0,65000.0,13.702201843,2.4991042614,1.6225050688,1.9281286001,1.673837781,0.0946192592,152.15257263,0.4359267354,71.544067383,2.0286483765,0.0074706944,405.86401367,460126.96875,6783930.0,-383.8546753
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.016,1.0,65000.0,13.668923378,2.4767565727,1.6892145872,1.8981819153,1.5251784325,-0.589027524,153.2666626,0.40483132,71.374282837,2.0435023308,0.0347447656,406.01599121,460126.96875,6783930.0,-384.0066528
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.168,1.0,65000.0,13.733398438,2.4469089508,1.4713929892,1.8813112974,1.6053769588,-1.192818403,153.88999939,0.3976584077,70.231781006,2.050113678,0.0509647168,406.16799927,460126.96875,6783930.0,-384.1586304
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.32,1.0,65000.0,13.942210197,2.4269416332,1.660957098,1.8861291409,1.7280631065,-1.298534274,153.5892334,0.3990608454,68.987838745,2.0475962162,0.045231428,406.32000732,460126.96875,6783930.0,-384.3106384
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.472,1.0,65000.0,14.080845833,2.414219141,1.7328807116,1.8972809315,1.6801205873,-0.861092925,152.47637939,0.4038219452,67.318374634,2.029294014,0.0170501154,406.47198486,460126.96875,6783930.0,-384.462616
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.624,1.0,65000.0,14.198678017,2.4009177685,1.6631866693,1.908949852,1.6229714155,-0.466380835,151.22970581,0.415574193,68.982261658,2.0317666531,0.0200152397,406.62399292,460126.96875,6783930.0,-384.6145935
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.776,1.0,65000.0,14.234394073,2.3984000683,1.6163165569,1.9198865891,1.4912499189,-0.333477587,150.79660034,0.4294713438,69.526016235,2.0458917618,0.0490105189,406.77600098,460126.96875,6783930.0,-384.7666016
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,406.928,1.0,65000.0,14.240195274,2.3984000683,1.4549208879,1.9202780724,1.5775898695,-0.552981257,152.57455444,0.4408578575,70.249069214,2.0567469597,0.0793652311,406.92800903,460126.96875,6783930.0,-384.9186096
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.08,1.0,65000.0,14.241931915,2.3968644142,1.6265413761,1.9238604307,1.6250027418,-0.66260463,154.21238708,0.4377271533,70.263542175,2.0349180698,0.0751392543,407.07998657,460126.96875,6783930.0,-385.0705872
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.232,1.0,65000.0,14.230999947,2.4106814861,1.6089216471,1.9003853798,1.6443886757,-0.896001935,156.71585083,0.4310207963,72.130126953,2.0245461464,0.0881095007,407.23199463,460126.96875,6783930.0,-385.2225647
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.384,1.0,65000.0,14.086624146,2.4470291138,1.6602642536,1.8647031784,1.4844815731,-0.481007963,157.45079041,0.4347597957,70.120536804,2.0375351906,0.120070748,407.38400269,460126.96875,6783930.0,-385.3745728
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.536,1.0,65000.0,13.869308472,2.5269839764,1.4242453575,1.8355466127,1.3452268839,-0.121133149,157.97302246,0.4278349876,67.481231689,2.0409998894,0.139487654,407.53601074,460126.96875,6783930.0,-385.5265808
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.688,1.0,65000.0,13.680987358,2.6259601116,1.3403170109,1.8433439732,1.4274122715,-0.080679871,158.56233215,0.449575454,65.108863831,2.0488188267,0.1339833885,407.68798828,460126.96875,6783930.0,-385.6785583
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.84,1.0,65000.0,13.481389999,2.7132949829,1.456900835,1.8622059822,1.5192699432,-1.100152135,159.1516571,0.4521012306,66.658576965,2.019708395,0.0914844647,407.83999634,460126.96875,6783930.0,-385.8305359
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,407.992,1.0,65000.0,13.415682793,2.74127841,1.5292733908,1.9157326221,1.6327968836,-1.859263778,159.74092102,0.4438295662,69.08480072,2.0318300724,0.0776129067,407.99200439,460126.96875,6783930.0,-385.9825439
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,408.144,1.0,65000.0,13.490934372,2.6685099602,1.6626662016,1.9286999702,1.8124185801,-2.01663065,159.98007202,0.3940341175,68.973426819,2.0309391022,0.0485017784,408.14401245,460126.96875,6783930.0,-386.1345215
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,408.296,1.0,65000.0,13.747708321,2.4731318951,1.8498603106,1.8972052336,1.8332555294,-1.827980042,160.02252197,0.3563404381,65.787452698,2.0477244854,0.030213058,408.29598999,460126.96875,6783930.0,-386.286499
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,408.448,1.0,65000.0,14.295236588,2.2096786499,1.8142231703,1.7070293427,1.8946244717,-1.763167977,160.0369873,0.3335125446,59.12165451,2.0282156467,0.0105062537,408.44799805,460126.96875,6783930.0,-386.4385071
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,408.6,1.0,30000.0,14.980552673,2.009074688,1.9273644686,1.4066938162,1.652630806,-1.723228931,160.05143738,0.3321501911,50.609882355,1.9619040489,0.0195867233,408.6000061,460126.96875,6783930.0,-386.5905151
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,408.752,1.0,30000.0,16.955278397,1.8425729275,1.5507600307,1.1541986465,1.1423662901,-1.756293178,160.06590271,0.3764149547,41.307975769,1.8082740307,0.0375079103,408.75201416,460126.96875,6783930.0,-386.7424927
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,408.904,1.0,30000.0,18.503393173,1.7064722776,1.0470709801,1.0357739925,0.7675263286,-1.560182095,160.08036804,0.427772373,34.792484283,1.6640900373,0.0498116165,408.9039917,460126.9375,6783930.0,-386.8944702
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.056,1.0,30000.0,19.804246902,1.5975775719,0.7122762799,0.9704618454,0.6069594622,-1.678003311,160.09481812,0.5024787188,31.796884537,1.536259532,0.029208323,409.05599976,460126.9375,6783930.0,-387.0464783
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.208,1.0,30000.0,20.871452332,1.4981325865,0.593845427,0.9419562221,0.5652918816,-2.518567562,160.10920715,0.5315691829,29.64846611,1.4716178179,0.0127022732,409.20800781,460126.9375,6783930.0,-387.1984558
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.36,1.0,30000.0,22.194431305,1.4147742987,0.5612595081,0.9472659826,0.5571502447,-3.146731853,160.12365723,0.5804538727,28.151800156,1.441368103,0.0090310276,409.35998535,460126.9375,6783930.0,-387.3504333
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.512,1.0,30000.0,22.903114319,1.3597912788,0.5576561093,0.9744936824,0.5608626604,-2.85961771,160.1381073,0.5841606259,26.964523315,1.4288326502,0.0102560893,409.51199341,460126.9375,6783930.0,-387.5024414
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.664,1.0,30000.0,23.053977966,1.3247723579,0.5614603162,1.0121427774,0.5943430662,-2.169452906,160.15257263,0.6157723069,26.557685852,1.4364991188,0.0136784567,409.66400146,460126.9375,6783930.0,-387.6544189
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.816,1.0,30000.0,22.640285492,1.29883039,0.6048905253,1.0222610235,0.6140294671,-1.545669079,160.16703796,0.5859360099,26.713911057,1.4847824574,0.026167972,409.81600952,460126.9375,6783930.0,-387.806427
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,409.968,1.0,30000.0,23.117355347,1.2841267586,0.6125879288,1.0268987417,0.612693727,-1.056787729,160.18148804,0.5973169804,26.162986755,1.558989048,0.041630961,409.96798706,460126.9375,6783930.0,-387.9584045
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,410.12,1.0,30000.0,23.349662781,1.2775968313,0.6134451032,1.020213604,0.6151238084,-0.653551757,160.19595337,0.5669863224,27.213209152,1.6607778072,0.0793326795,410.11999512,460126.9375,6783930.0,-388.1104126
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,410.272,1.0,30000.0,23.366947174,1.2837048769,0.6157308221,0.992221117,0.5863597393,-0.399264216,160.2104187,0.5617036819,26.997594833,1.6771827936,0.0939901099,410.27200317,460126.9375,6783930.0,-388.2623901
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,410.424,1.0,30000.0,23.363647461,1.3125203848,0.5758939981,0.9461459517,0.5401750803,-0.445444226,160.22488403,0.5562690496,25.834386826,1.6144293547,0.0827404186,410.42401123,460126.9375,6783930.0,-388.4143982
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,410.576,1.0,30000.0,23.360654831,1.3636351824,0.5325811505,0.8934339285,0.5192293525,-0.721069515,160.23927307,0.543153584,25.598150253,1.4961174726,0.034394905,410.57598877,460126.9375,6783930.0,-388.5663757
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,410.728,1.0,30000.0,23.369966507,1.3881129026,0.5181017518,0.8715507984,0.5236178041,-0.864624798,160.25370789,0.5522728562,25.167564392,1.4294286966,0.0096598696,410.72799683,460126.9375,6783930.0,-388.7183533
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,410.88,1.0,30000.0,23.372333527,1.3669370413,0.525662899,0.890391469,0.5624784231,-0.673691928,160.26817322,0.5276284814,25.388818741,1.4281028509,0.0052599967,410.88000488,460126.9375,6783930.0,-388.8703613
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.032,1.0,30000.0,23.362672806,1.3309384584,0.5739524364,0.9467534423,0.7986371517,-0.669373751,160.28263855,0.540694356,25.070741653,1.5096914768,0.0135603799,411.03201294,460126.9375,6783930.0,-389.0223694
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.184,1.0,30000.0,23.350769043,1.3097919226,0.871894598,1.0027765036,1.0046108961,-1.114391208,160.29708862,0.5606768727,24.932970047,1.6401560307,0.0353374556,411.18399048,460126.9375,6783930.0,-389.1743469
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.336,1.0,30000.0,23.356300354,1.322165966,1.0163054466,1.027405858,0.8545983434,-1.424401045,160.31155396,0.5685019493,26.097768784,1.7148042917,0.0624355488,411.33599854,460126.9375,6783930.0,-389.3263245
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.488,1.0,30000.0,23.36730957,1.3653078079,0.7918878198,1.0233896971,0.6447858214,-1.779447913,160.32601929,0.5405025482,26.134719849,1.6426584721,0.0615967214,411.48800659,460126.9375,6783930.0,-389.4783325
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.64,1.0,30000.0,23.364654541,1.4273574352,0.6238971949,1.007655859,0.5666769147,-2.748720646,160.34048462,0.5258591771,26.466070175,1.5315350294,0.0493317954,411.64001465,460126.9375,6783930.0,-389.6303406
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.792,1.0,30000.0,23.360273361,1.4786750078,0.556971252,0.985158205,0.5445992947,-3.805325747,160.3548584,0.5009865761,27.244804382,1.4522646666,0.0260495208,411.79199219,460126.9375,6783930.0,-389.7823181
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,411.944,1.0,30000.0,23.359399796,1.5173532963,0.5451009274,0.9661116004,0.5528956652,-4.085652351,160.36930847,0.5158901215,28.966711044,1.4187483788,0.0104135145,411.94400024,460126.9375,6783930.0,-389.9342957
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,412.096,1.0,30000.0,23.36041069,1.5259286165,0.5554279089,0.9575743675,0.5975278616,-3.669138193,160.3837738,0.5249000192,31.199508667,1.432805419,0.0087436233,412.0960083,460126.90625,6783930.0,-390.0863037
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,412.248,1.0,30000.0,23.368928909,1.5274859667,0.6113930941,0.988396585,0.7049921155,-3.158370495,160.39822388,0.5765457153,31.257547379,1.5142000914,0.0247649457,412.24798584,460126.90625,6783930.0,-390.2382813
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,412.4,1.0,30000.0,23.37417984,1.5542445183,0.731564641,1.0457937717,0.7924211621,-2.629817486,160.41268921,0.628521502,30.981666565,1.670357585,0.0720819235,412.3999939,460126.90625,6783930.0,-390.3902588
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,412.552,1.0,30000.0,23.351652145,1.6425449848,0.7999188304,1.1053429842,0.9113037586,-2.759611368,160.42715454,0.6334597468,31.219228745,1.7953175306,0.1121062636,412.55200195,460126.90625,6783930.0,-390.5422668
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,412.704,1.0,30000.0,23.198883057,1.7551116943,0.9476596713,1.1588788033,1.0940545797,-3.020730495,160.44161987,0.6192312241,31.850419998,1.838431716,0.1219557002,412.70401001,460126.90625,6783930.0,-390.6942444
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,412.856,1.0,30000.0,22.992433548,1.86287117,1.1274950504,1.1897464991,1.2587783337,-2.307522297,160.45600891,0.5936506391,33.5284729,1.8326728344,0.0902070552,412.85598755,460126.90625,6783930.0,-390.8462219
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.008,1.0,30000.0,22.573659897,1.8984013796,1.2883535624,1.2162818909,1.5080946684,-1.121283174,160.47044373,0.5908604264,34.001354218,1.8771016598,0.0722986832,413.00799561,460126.90625,6783930.0,-390.99823
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.16,1.0,30000.0,22.180681229,1.859179616,1.5730221272,1.235573411,1.4345879555,-1.043556213,160.4848938,0.6083531976,32.971595764,1.9688971043,0.0985071436,413.16000366,460126.90625,6783930.0,-391.150238
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.312,1.0,30000.0,22.46273613,1.7630884647,1.3445851803,1.2334011793,1.3727414608,-0.299988151,160.49935913,0.5989997387,31.026912689,1.9962664843,0.1055637598,413.31201172,460126.90625,6783930.0,-391.3022156
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.464,1.0,30000.0,22.593410492,1.6606467962,1.4366366863,1.1779872179,1.3787204027,1.2578120232,160.51382446,0.6185563803,29.194583893,1.993773222,0.1018240601,413.46398926,460126.90625,6783930.0,-391.4541931
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.616,1.0,30000.0,22.406169891,1.5826216936,1.3183869123,1.0819087029,0.8769513965,1.7614893913,160.52828979,0.6102130413,28.540348053,1.9524347782,0.101795651,413.61599731,460126.90625,6783930.0,-391.6062012
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.768,1.0,30000.0,22.702184677,1.5141682625,0.7448790073,1.0041315556,0.4701305926,1.861625433,160.54273987,0.6198257804,28.105354309,1.8533807993,0.1206723079,413.76800537,460126.90625,6783930.0,-391.7581787
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,413.92,1.0,30000.0,23.167581558,1.4446690083,0.4462171197,0.9535250068,0.3985627592,1.7975258827,160.55712891,0.6002863646,27.173280716,1.7014228106,0.1188210323,413.92001343,460126.90625,6783930.0,-391.9101868
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.072,1.0,30000.0,23.352151871,1.377169013,0.3954406083,0.9339171648,0.38950634,0.5968949199,160.57156372,0.5804730058,26.989574432,1.5399206877,0.0696005151,414.07199097,460126.90625,6783930.0,-392.0621643
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.224,1.0,30000.0,23.373535156,1.2995426655,0.3891409636,0.9312000275,0.3904729784,-1.389588237,160.58602905,0.5734693408,27.573394775,1.4440975189,0.0245704744,414.22399902,460126.90625,6783930.0,-392.2141418
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.376,1.0,30000.0,23.365831375,1.2647321224,0.3910205364,0.9335205555,0.3939533532,-2.596460342,160.60049438,0.5500962138,28.636116028,1.4148464203,0.0052146432,414.37600708,460126.90625,6783930.0,-392.3661499
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.528,1.0,30000.0,23.342168808,1.2959196568,0.3944117129,0.9305884838,0.3989146948,-3.037485838,160.61495972,0.5546182394,29.36734581,1.4084483385,-0.000199792,414.52801514,460126.90625,6783930.0,-392.518158
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.68,1.0,30000.0,23.135721207,1.4150372744,0.400105387,0.9263973236,0.4053826034,-2.987744331,160.62940979,0.5651572347,30.784450531,1.4038814306,-0.002964056,414.67999268,460126.90625,6783930.0,-392.6701355
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.832,1.0,30000.0,21.97562027,1.5732533932,0.4066174626,0.9690818191,0.4229365885,-3.117578506,160.64387512,0.5896341801,35.350124359,1.4181531668,-0.00524921,414.83200073,460126.90625,6783930.0,-392.822113
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,414.984,1.0,30000.0,21.210393906,1.7099936008,0.4280521274,1.0598138571,0.4920044839,-3.099026203,160.65834045,0.5907223821,43.561336517,1.4730379581,-0.003884154,414.98400879,460126.90625,6783930.0,-392.9741211
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,415.136,1.0,30000.0,20.628564835,1.7843307257,0.5136654973,1.2689539194,0.6565288305,-2.101431847,160.67280579,0.5823527575,51.191642761,1.5693205595,0.0029897764,415.13598633,460126.90625,6783930.0,-393.1260986
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,415.288,1.0,30000.0,19.401245117,1.7903983593,0.6993896961,1.5137245655,0.7550334334,-1.211409926,160.68719482,0.559063375,57.483093262,1.6517071724,0.0221691951,415.28799438,460126.875,6783930.0,-393.2781067
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,415.44,1.0,30000.0,17.261701584,1.7203094959,0.74782902,1.616112709,0.712898612,-1.334162354,160.70162964,0.5045304894,60.501560211,1.7390263081,0.0668963715,415.44000244,460126.875,6783930.0,-393.4300842
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,415.592,1.0,30000.0,16.099885941,1.6629574299,0.704205215,1.5226513147,0.8035200238,-1.559852362,160.71607971,0.4595112503,65.122673035,1.7869796753,0.0886414722,415.5920105,460126.875,6783930.0,-393.5820923
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,415.744,1.0,65000.0,16.287761688,1.6748440266,0.8506476879,1.3104737997,0.9935945868,-1.707444429,160.73054504,0.4503695965,70.058769226,1.8418773413,0.0864785612,415.74398804,460126.875,6783930.0,-393.7340698
Force_2020_all_wells_train_test_blind_hidden_final/34_10-19.las,34/10-19,415.896,1.0,65000.0,16.315315247,1.6791660786,1.0172172785,1.0990947485,1.0281709433,-0.856505811,160.74501038,0.4612807035,75.2371521,1.8655438423,0.0508362688,415.89599609,460126.875,6783930.0,-393.8860474
