source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1179.2259854,1.0,30000.0,12.346344948,12.250000954,85.262153625,1.076864481,1.0795184374,0.9915251732,,23.526943207,156.57844543,0.448503077,14.413419724,50.960857391,1.7008657455,-0.039080851,1179.2259521,438471.65625,6814182.0,-1153.077271
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1179.3779854,1.0,30000.0,12.190509796,12.250000954,85.356048584,1.072778821,1.066931963,0.985917747,,24.422584534,155.06251526,0.4452267885,11.030228615,50.631412506,1.7323004007,-0.046937633,1179.3779297,438471.65625,6814182.0,-1153.229248
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1179.5299854,1.0,30000.0,12.132096291,12.250000954,80.147865295,1.0659428835,1.0646827221,0.977770865,,24.688959122,153.43545532,0.4699999988,9.0042791367,49.589550018,1.7274258137,-0.055478461,1179.5300293,438471.65625,6814182.0,-1153.381348
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1179.6819854,1.0,30000.0,12.215831757,12.250000954,72.655303955,1.0640525818,1.0547703505,0.9729211926,,24.953079224,152.96246338,0.4699999988,7.9817986488,48.97990799,1.693502903,-0.062162753,1179.6820068,438471.65625,6814182.0,-1153.533325
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1179.8339854,1.0,30000.0,12.250000954,12.250000954,65.22782135,1.066092968,1.0469735861,0.9634682536,,24.735273361,153.19807434,0.4588219225,7.9191598892,47.934436798,1.6669750214,-0.061560396,1179.8339844,438471.625,6814182.0,-1153.685181
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1179.9859854,1.0,30000.0,12.244228363,12.250000954,58.033672333,1.0705033541,1.0461691618,0.9587000012,,24.222463608,154.44009399,0.4511014819,8.8063831329,47.892242432,1.6500818729,-0.057,1179.9859619,438471.625,6814182.0,-1153.837158
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1180.1379854,1.0,30000.0,12.231535912,12.250000954,51.043453217,1.0942510366,1.0534015894,0.9604629874,,23.612266541,156.03056335,0.4773457646,10.280953407,49.220497131,1.6521015167,-0.058698561,1180.1379395,438471.625,6814182.0,-1153.989136
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1180.2899854,1.0,30000.0,12.235134125,12.250000954,44.210945129,1.1080783606,1.0724527836,0.9694088101,,23.283815384,156.52705383,0.4972947836,11.745223045,51.866256714,1.6634829044,-0.063109614,1180.2900391,438471.625,6814182.0,-1154.141235
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1180.4419854,1.0,30000.0,12.283953667,12.250000954,39.904216766,1.1130133867,1.096300602,0.9865775108,,23.170246124,156.5085907,0.5099999905,10.433227539,54.279937744,1.6844094992,-0.068096653,1180.4420166,438471.625,6814182.0,-1154.293213
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1180.5939854,1.0,30000.0,12.312888145,12.250000954,39.49729538,1.1140414476,1.1151897907,1.0051697493,,23.25,156.62811279,0.5135942698,8.0560684204,55.785140991,1.7089964151,-0.071833216,1180.5939941,438471.625,6814182.0,-1154.44519
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1180.7459854,1.0,30000.0,12.271743774,12.250000954,39.090255737,1.1180243492,1.1289789677,1.0206589699,,23.116252899,156.42866516,0.5164333582,6.8207492828,56.382904053,1.7240329981,-0.072171956,1180.7459717,438471.625,6814182.0,-1154.597046
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1180.8979854,1.0,30000.0,12.341198921,12.250000954,39.303138733,1.1209950447,1.1268515587,1.0266304016,,22.697797775,156.47720337,0.5099999905,7.3882069588,57.539554596,1.7315984964,-0.069354825,1180.8979492,438471.625,6814182.0,-1154.749023
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.0499854,1.0,30000.0,12.361415863,12.250000954,40.796848297,1.1200362444,1.1089999676,1.0191164017,,22.375,156.78240967,0.5170372725,9.1856069565,57.705989838,1.7447168827,-0.060460623,1181.0499268,438471.625,6814182.0,-1154.901001
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.2019854,1.0,30000.0,12.239109039,12.250000954,42.600673676,1.1329965591,1.1090762615,1.009444356,,22.375,156.73254395,0.5334908962,9.7182455063,57.13690567,1.7597795725,-0.044504307,1181.2020264,438471.625,6814182.0,-1155.053101
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.3539854,1.0,30000.0,12.272932053,12.250000954,45.239124298,1.1509546041,1.1349967718,1.0169696808,,22.548276901,157.15052795,0.5400000215,9.9020967484,54.707332611,1.7695219517,-0.0345966,1181.3540039,438471.625,6814182.0,-1155.205078
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.5059854,1.0,30000.0,12.417972565,12.250000954,50.258487701,1.1599497795,1.1579452753,1.0360754728,,22.960943222,158.41253662,0.5331245065,10.819054604,55.934570313,1.7775096893,-0.032798,1181.5059814,438471.625,6814182.0,-1155.357056
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.6579854,1.0,30000.0,12.521327972,12.250000954,56.841999054,1.1560313702,1.1679456234,1.0492839813,,23.082344055,159.13174438,0.5097626448,12.807728767,57.707233429,1.7861744165,-0.028609538,1181.657959,438471.625,6814182.0,-1155.508911
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.8099854,1.0,30000.0,12.528112411,12.250000954,62.732162476,1.1441307068,1.1670078039,1.0540077686,,22.9576931,158.93231201,0.4798461497,12.229071617,58.780338287,1.7832708359,-0.026187511,1181.8099365,438471.625,6814182.0,-1155.660889
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1181.9619854,1.0,30000.0,12.390051842,12.250000954,64.778945923,1.120315671,1.1541293859,1.052850008,,22.875,158.46406555,0.4600000083,8.3266048431,55.034461975,1.7645171881,-0.029572386,1181.9620361,438471.625,6814182.0,-1155.812988
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1182.1139854,1.0,30000.0,12.268223763,12.250000954,61.947925568,1.0983563662,1.1362339258,1.0437693596,,22.916643143,157.0337677,0.4566685259,7.0677504539,52.365058899,1.7447706461,-0.030047366,1182.1140137,438471.625,6814182.0,-1155.964966
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1182.2659854,1.0,30000.0,12.302120209,12.250000954,59.116321564,1.0754247904,1.0985800028,1.0234538317,,23.247968674,155.43388367,0.473143816,7.1552405357,51.039077759,1.7208126783,-0.026612218,1182.2659912,438471.625,6814182.0,-1156.116943
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1182.4179854,1.0,30000.0,12.284079552,12.250000954,57.435905457,1.0593441725,1.0528421402,0.988622725,,24.159791946,155.46392822,0.5068866611,8.4900827408,51.226467133,1.6898897886,-0.026770435,1182.4179688,438471.625,6814182.0,-1156.268921
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1182.5699854,1.0,30000.0,12.227316856,12.250000954,58.150688171,1.0521664619,1.0275143385,0.9552189708,,25.203323364,155.73493958,0.4897595048,10.006358147,49.142623901,1.6583719254,-0.028000001,1182.5699463,438471.625,6814182.0,-1156.420776
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1182.7219854,1.0,30000.0,12.199351311,12.250000954,59.037555695,1.0451822281,1.025047183,0.9415614605,,25.625,156.01927185,0.4938740432,12.535423279,46.287425995,1.6360042095,-0.029519629,1182.7220459,438471.625,6814182.0,-1156.572876
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1182.8739854,1.0,30000.0,12.318425179,12.250000954,59.182067871,1.0294651985,1.0308446884,0.9412720203,,25.705001831,157.18800354,0.4664001465,16.721126556,44.600002289,1.6276041269,-0.037280153,1182.8740234,438471.625,6814182.0,-1156.724854
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.0259854,1.0,30000.0,12.386820793,12.250000954,57.380191803,1.0105956793,1.0222603083,0.9424967766,,25.835350037,157.8634491,0.4831720591,18.641757965,43.486427307,1.6333247423,-0.05012057,1183.026001,438471.625,6814182.0,-1156.876831
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.1779854,1.0,30000.0,12.303504944,12.250000954,54.734455109,0.9993782043,1.003592968,0.9326993823,,25.592525482,157.8425293,0.4774020612,14.449826241,43.944393158,1.6351000071,-0.059974719,1183.1779785,438471.59375,6814182.0,-1157.028809
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.3299854,1.0,30000.0,12.237784386,12.250000954,52.387168884,1.0105600357,1.006862998,0.9210811257,,25.484331131,157.18756104,0.4437511563,10.060694695,43.238365173,1.6307883263,-0.068323582,1183.3299561,438471.59375,6814182.0,-1157.180786
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.4819854,1.0,30000.0,12.23025322,12.250000954,51.200782776,1.0302062035,1.0436122417,0.9341326356,,26.0,156.28326416,0.4300000072,8.4533262253,42.762817383,1.6256967783,-0.074366525,1183.4819336,438471.59375,6814182.0,-1157.332642
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.6339854,1.0,30000.0,12.283014297,12.250000954,51.143035889,1.0463283062,1.0642091036,0.9640377164,,25.808042526,155.76928711,0.4545705616,8.9215364456,45.230739594,1.6493823528,-0.072814383,1183.6340332,438471.59375,6814182.0,-1157.484741
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.7859854,1.0,30000.0,12.295175552,12.250000954,50.975917816,1.0584599972,1.0717072487,0.9758694172,,25.108718872,155.66957092,0.525216043,9.7656059265,49.550201416,1.6971027851,-0.065021046,1183.7860107,438471.59375,6814182.0,-1157.636719
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1183.9379854,1.0,30000.0,12.301712036,12.250000954,49.339427948,1.0713851452,1.0834709406,0.9818370938,,24.160449982,155.75091553,0.5600000024,9.671257019,52.754127502,1.7390367985,-0.05871791,1183.9379883,438471.59375,6814182.0,-1157.788696
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1184.0899854,1.0,30000.0,12.381223679,12.250000954,44.925003052,1.0976415873,1.0935288668,0.9899249077,,23.262872696,156.24951172,0.5540198684,10.347432137,52.835323334,1.7503465414,-0.058574349,1184.0899658,438471.59375,6814182.0,-1157.940674
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1184.2419854,1.0,30000.0,12.453476906,12.250000954,40.510696411,1.1350008249,1.1168143749,0.999044776,,23.0,156.51104736,0.5340697765,12.35164547,52.582622528,1.7525925636,-0.052817233,1184.2419434,438471.59375,6814182.0,-1158.092651
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1184.3939854,1.0,30000.0,12.556063652,12.250000954,37.048686981,1.1549432278,1.146427393,1.0196597576,,22.81644249,156.21188354,0.5288107395,12.927188873,54.016353607,1.7557711601,-0.043486152,1184.394043,438471.59375,6814182.0,-1158.244629
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1184.5459854,1.0,30000.0,12.594027519,12.250000954,36.070571899,1.1578841209,1.1583981514,1.0400170088,,22.156597137,156.23295593,0.5529120564,10.438622475,55.131385803,1.7681527138,-0.036302302,1184.5460205,438471.59375,6814182.0,-1158.396606
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1184.6979854,1.0,30000.0,12.594503403,12.250000954,35.660511017,1.1495416164,1.1505194902,1.0443716049,,21.516859055,156.82884216,0.5628837943,9.4235105515,55.239837646,1.7747524977,-0.033269648,1184.697998,438471.59375,6814182.0,-1158.548584
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1184.8499854,1.0,30000.0,12.475440979,12.250000954,34.984287262,1.1340110302,1.1293207407,1.0359399319,,21.321474075,156.92858887,0.5585643053,10.758468628,54.34343338,1.7637535334,-0.028625844,1184.8499756,438471.59375,6814182.0,-1158.700562
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.0019854,1.0,30000.0,12.367648125,12.250000954,33.407230377,1.1180478334,1.0980172157,1.0174781084,,21.393850327,156.80892944,0.5299999714,12.843374252,52.804798126,1.7405213118,-0.025659245,1185.0019531,438471.59375,6814182.0,-1158.852539
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.1539854,1.0,30000.0,12.230259895,12.250000954,31.21390152,1.1058219671,1.0688951015,0.9934606552,,21.019697189,156.13545227,0.5299999714,13.755952835,52.802188873,1.7210972309,-0.023647085,1185.1539307,438471.59375,6814182.0,-1159.004517
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.3059854,1.0,30000.0,12.255795479,12.250000954,29.213079453,1.0957081318,1.0539568663,0.9713292718,,20.923955917,155.7752533,0.524433434,13.971388817,53.438842773,1.7347178459,-0.021670884,1185.3060303,438471.59375,6814182.0,-1159.156494
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.4579854,1.0,30000.0,12.537041664,12.250000954,28.334150314,1.0950000286,1.0576466322,0.9587000012,,21.271690369,156.21708679,0.5072450638,15.598783493,53.400173187,1.7719022036,-0.024332743,1185.4580078,438471.59375,6814182.0,-1159.308472
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.6099854,1.0,30000.0,12.759928703,12.250000954,29.084438324,1.1042387486,1.064484477,0.9598193765,,20.761108398,156.64102173,0.5,13.088646889,55.020191193,1.8155988455,-0.028322658,1185.6099854,438471.59375,6814182.0,-1159.460449
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.7619854,1.0,30000.0,12.714940071,12.250000954,29.834527969,1.1068418026,1.0908727646,0.9701218605,,20.192544937,156.6933136,0.4972982109,8.061712265,56.373950958,1.837623477,-0.031655744,1185.7619629,438471.59375,6814182.0,-1159.612427
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1185.9139854,1.0,30000.0,12.578098297,12.250000954,30.365135193,1.1115927696,1.1270781755,0.9988414645,,20.508853912,155.89291382,0.4926770926,5.8176045418,58.479816437,1.8408213854,-0.033650707,1185.9139404,438471.59375,6814182.0,-1159.764404
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.0659854,1.0,30000.0,12.59881115,12.250000954,30.29410553,1.1156623363,1.1437807083,1.0260281563,,20.908107758,155.52055359,0.4920540452,5.5219845772,59.177520752,1.8263345957,-0.034354884,1186.06604,438471.59375,6814182.0,-1159.916504
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.2179854,1.0,30000.0,12.578392982,12.250000954,30.190759659,1.1141734123,1.1413341761,1.0343346596,,20.967199326,155.14257813,0.4778719544,6.639175415,59.581329346,1.8026776314,-0.032359909,1186.2180176,438471.59375,6814182.0,-1160.068359
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.3699854,1.0,30000.0,12.369520187,12.250000954,30.559848785,1.1221923828,1.1263844967,1.0324807167,,20.875,154.72596741,0.5051910281,9.0107917786,58.495014191,1.782669425,-0.03004827,1186.3699951,438471.59375,6814182.0,-1160.220337
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.5219854,1.0,30000.0,12.414469719,12.250000954,32.479095459,1.1384348869,1.1140663624,1.0172894001,,20.746456146,154.87713623,0.5251417756,11.628511429,57.194705963,1.7789632082,-0.027685266,1186.5219727,438471.5625,6814182.0,-1160.372314
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.6739854,1.0,30000.0,12.524460793,12.250000954,35.063911438,1.1508680582,1.1393364668,1.0121321678,,20.406780243,155.10847473,0.5400000215,13.70283699,55.947032928,1.7737779617,-0.027000001,1186.6739502,438471.5625,6814182.0,-1160.524292
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.8259854,1.0,30000.0,12.671573639,12.250000954,37.394966125,1.1547080278,1.1465290785,1.0320070982,,20.657361984,155.14172363,0.5274110436,13.296557426,54.536685944,1.7697741985,-0.0282377,1186.8259277,438471.5625,6814182.0,-1160.67627
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1186.9779854,1.0,30000.0,12.574141502,12.250000954,38.590000153,1.1604021788,1.1560283899,1.0368419886,,21.125,155.17497253,0.4875107706,12.077551842,53.196796417,1.7768925428,-0.030080155,1186.9780273,438471.5625,6814182.0,-1160.828247
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1187.1299854,1.0,30000.0,12.625103951,12.250000954,38.590000153,1.1538208723,1.1615024805,1.0439293385,,21.094165802,155.22467041,0.465200007,8.1807518005,52.441886902,1.8066040277,-0.028000001,1187.1300049,438471.5625,6814182.0,-1160.980225
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1187.2819854,1.0,30000.0,12.584430695,12.250000954,38.583843231,1.1422593594,1.1548197269,1.0471346378,,20.969472885,155.08021545,0.4248842895,6.1368165016,54.081169128,1.8351379633,-0.028000001,1187.2819824,438471.5625,6814182.0,-1161.132202
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1187.4339854,1.0,30000.0,12.538829803,12.250000954,38.503276825,1.1294029951,1.1396768093,1.0392935276,,20.724155426,154.36380005,0.4399999976,5.5588450432,57.270404816,1.8520522118,-0.028000001,1187.43396,438471.5625,6814182.0,-1161.28418
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1187.5859854,1.0,30000.0,12.555046082,12.250000954,38.251190186,1.114653945,1.1139098406,1.0234529972,,20.25,154.21417236,0.4399999976,6.8637881279,58.43586731,1.8338742256,-0.026220696,1187.5859375,438471.5625,6814182.0,-1161.436157
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1187.7379854,1.0,30000.0,12.531299591,12.250000954,37.998981476,1.1059058905,1.0949821472,1.0026066303,,20.39752388,154.40684509,0.4447207749,8.3460149765,56.376907349,1.8091057539,-0.021412538,1187.7380371,438471.5625,6814182.0,-1161.588257
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1187.8899854,1.0,30000.0,12.514854431,12.250000954,37.928535461,1.1032311916,1.0894522667,0.9906225801,,20.9041996,155.93725586,0.4576640427,8.8883171082,54.117198944,1.7716454268,-0.018835036,1187.8900146,438471.5625,6814182.0,-1161.740112
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.0419854,1.0,30000.0,12.484342575,12.250000954,38.482509613,1.1012370586,1.0960766077,0.9902688861,,21.115362167,157.83843994,0.4592289627,7.8051919937,52.303058624,1.7408629656,-0.01686525,1188.0419922,438471.5625,6814182.0,-1161.89209
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.1939854,1.0,30000.0,12.571425438,12.250000954,39.169044495,1.0974835157,1.0925884247,0.9946509004,,21.442928314,158.52828979,0.4877171516,7.8128786087,50.775924683,1.7135965824,-0.01928593,1188.1939697,438471.5625,6814182.0,-1162.044067
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.3459854,1.0,30000.0,12.640324593,12.250000954,39.862380981,1.0934954882,1.1007934809,0.9895495772,,21.221824646,159.27746582,0.486762315,9.5388813019,49.530391693,1.7069139481,-0.02113241,1188.3459473,438471.5625,6814182.0,-1162.196045
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.4979854,1.0,30000.0,12.78909874,12.250000954,40.583415985,1.0868834257,1.1151549816,0.9968222976,,21.097127914,159.17770386,0.5055404902,11.453022957,49.528495789,1.7145549059,-0.025403107,1188.4979248,438471.5625,6814182.0,-1162.348022
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.6499854,1.0,30000.0,12.707957268,12.250000954,41.32465744,1.0781624317,1.1038893461,1.0080918074,,21.027511597,158.28564453,0.4833971262,10.821631432,50.267467499,1.7597110271,-0.030388942,1188.6500244,438471.5625,6814182.0,-1162.5
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.8019854,1.0,30000.0,12.231692314,12.250000954,41.884654999,1.0735260248,1.0767210722,1.001057744,,21.097791672,154.92111206,0.4556466937,8.6825370789,49.919509888,1.8003693819,-0.033174068,1188.802002,438471.5625,6814182.0,-1162.651978
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1188.9539854,1.0,30000.0,12.250000954,12.250000954,41.26890564,1.0729999542,1.0608377457,0.9772729874,,21.026847839,152.99595642,0.4442956448,8.519692421,48.847148895,1.7908792496,-0.032634847,1188.9539795,438471.5625,6814182.0,-1162.803955
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1189.1059854,1.0,30000.0,12.25165844,12.250000954,38.721969604,1.0721367598,1.0581336021,0.9684000015,,21.125,152.0480957,0.4663757682,9.378077507,48.86271286,1.7527143955,-0.037810005,1189.105957,438471.5625,6814182.0,-1162.955933
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1189.2579854,1.0,30000.0,12.275867462,12.250000954,36.17622757,1.0763045549,1.0579999685,0.9682319164,,20.993686676,152.35050964,0.4942020178,10.301566124,49.131069183,1.7382062674,-0.039198518,1189.2579346,438471.5625,6814182.0,-1163.10791
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1189.4099854,1.0,30000.0,12.382651329,12.250000954,34.298561096,1.0855796337,1.0554168224,0.9657558203,,20.474098206,156.65226746,0.5037836432,11.755465508,49.893054962,1.7577028275,-0.03832452,1189.4100342,438471.5625,6814182.0,-1163.26001
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1189.5619854,1.0,30000.0,12.568079948,12.250000954,34.93788147,1.0895668268,1.0704460144,0.9615465999,,20.375,157.96928406,0.4779520929,12.841535568,49.572978973,1.7658697367,-0.045149244,1189.5620117,438471.5625,6814182.0,-1163.411865
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1189.7139854,1.0,30000.0,12.690407753,12.250000954,35.666858673,1.0942633152,1.0832690001,0.974760294,,20.400238037,157.81971741,0.4659620523,13.491037369,51.280963898,1.7715672255,-0.054000001,1189.7139893,438471.5625,6814182.0,-1163.563843
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1189.8659854,1.0,30000.0,12.612509727,12.250000954,36.357738495,1.0915988684,1.0943808556,0.9851950407,,20.549869537,157.64015198,0.446010381,10.637623787,51.467987061,1.7741012573,-0.050657347,1189.8659668,438471.5625,6814182.0,-1163.71582
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.0179854,1.0,30000.0,12.601959229,12.250000954,36.883136749,1.0859159231,1.1079059839,0.9954342246,,20.62713623,157.34101868,0.4358974993,8.1394195557,52.258049011,1.7720212936,-0.0399829,1190.0179443,438471.5625,6814182.0,-1163.867798
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.1699854,1.0,30000.0,12.503255844,12.250000954,37.338657379,1.0807752609,1.1184817553,1.0085883141,,20.270627975,157.07087708,0.4541748762,6.6491537094,50.666255951,1.7706514597,-0.035237279,1190.1700439,438471.53125,6814182.0,-1164.019897
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.3219854,1.0,30000.0,12.473937988,12.250000954,37.924949646,1.0791579485,1.09971416,1.0144068003,,20.875,156.92129517,0.4357380867,6.588763237,51.325099945,1.7636604309,-0.027261423,1190.3220215,438471.53125,6814182.0,-1164.171753
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.4739854,1.0,30000.0,12.435592651,12.250000954,39.240375519,1.0823585987,1.0690284967,0.9912830591,,20.827785492,156.76223755,0.4656658471,7.6535973549,49.330509186,1.7476273775,-0.018013969,1190.473999,438471.53125,6814182.0,-1164.32373
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.6259854,1.0,30000.0,12.475442886,12.250000954,41.370586395,1.0871837139,1.0681996346,0.9670810103,,20.578510284,156.56282043,0.4918595552,9.9635868073,50.00617981,1.7246172428,-0.014756353,1190.6259766,438471.53125,6814182.0,-1164.475708
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.7779854,1.0,30000.0,12.540531158,12.250000954,43.316913605,1.0930060148,1.0824007988,0.9736570716,,20.375,156.34492493,0.501835525,12.131603241,47.01385498,1.7149860859,-0.013517605,1190.7779541,438471.53125,6814182.0,-1164.627686
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1190.9299854,1.0,30000.0,12.522912025,12.250000954,43.084453583,1.093167901,1.0766538382,0.9860019684,,20.442739487,156.06387329,0.5063871741,13.669719696,48.272186279,1.7130613327,-0.012238334,1190.9299316,438471.53125,6814182.0,-1164.779663
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1191.0819854,1.0,30000.0,12.411300659,12.250000954,36.73368454,1.0896832943,1.0741677284,0.9782999754,,20.861400604,155.99803162,0.4864351749,12.169898033,49.168727875,1.7161793709,-0.015358879,1191.0820313,438471.53125,6814182.0,-1164.931641
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1191.2339854,1.0,30000.0,12.427172661,12.250000954,30.382137299,1.0832126141,1.0773172379,0.9782999754,,21.265420914,156.5464325,0.4647401869,8.1121225357,51.43806839,1.7287508249,-0.023699058,1191.2340088,438471.53125,6814182.0,-1165.083618
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1191.3859854,1.0,30000.0,12.584134102,12.250000954,24.892179489,1.0852954388,1.0862692595,0.9795114994,,20.771633148,156.77500916,0.4382692873,5.9208784103,51.329925537,1.7611825466,-0.026000001,1191.3859863,438471.53125,6814182.0,-1165.235596
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1191.5379854,1.0,30000.0,12.668828011,12.250000954,23.602231979,1.0909286737,1.0937680006,0.9866995811,,20.875,155.4781189,0.4351203144,5.8566999435,52.575611115,1.7904843092,-0.025772296,1191.5379639,438471.53125,6814182.0,-1165.387573
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1191.6899854,1.0,30000.0,12.562379837,12.250000954,23.12834549,1.0969113111,1.0950000286,0.9938690662,,20.875,154.26579285,0.4650326967,8.0359649658,51.472068787,1.8109028339,-0.024774551,1191.6899414,438471.53125,6814182.0,-1165.539551
Force_2020_all_wells_train_test_blind_hidden_final/33_9-17.las,33/9-17,1191.8419854,1.0,30000.0,12.454684258,12.250000954,22.61091423,1.1077936888,1.0876318216,0.9944928288,,20.792316437,153.4677124,0.4900000095,11.380570412,53.720733643,1.8286608458,-0.022438904,1191.842041,438471.53125,6814182.0,-1165.69165
