source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,768.21000061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4315499663,0.7753843665,0.6007688046,0.6007688046,,38.868000031,144.3157959,,10.292445183,25.24561882,1.627648592,-0.011307511,768.21002197,479888.34375,6641111.0,-743.1994629
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,768.36200061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4309760034,0.784440577,0.6181601882,0.6181601882,,39.142009735,143.92086792,,10.327539444,24.050178528,1.6209164858,-0.01754177,768.36199951,479888.34375,6641111.0,-743.3514404
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,768.51400061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4306719899,0.7954114079,0.6220747828,0.6220747828,,39.25384903,143.72012329,,10.25163269,22.969034195,1.6421170235,-0.006609988,768.51397705,479888.34375,6641111.0,-743.503418
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,768.66600061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4302359819,0.8064516783,0.6237220764,0.6237220764,,39.055915833,143.4941864,,9.9647817612,22.156261444,1.6449272633,0.0031453809,768.66601563,479888.34375,6641111.0,-743.6554565
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,768.81800061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4298640192,0.819032073,0.6159999967,0.6159999967,,39.384017944,142.90501404,,9.5996704102,21.737033844,1.6436400414,0.0068652434,768.81799316,479888.34375,6641111.0,-743.8074341
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,768.97000061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4294199944,0.8194699883,0.6160294414,0.6160294414,,39.280189514,142.35783386,,9.3710403442,22.136081696,1.6632412672,0.0030310333,768.9699707,479888.34375,6641111.0,-743.9594116
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,769.12200061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.4055813551,0.801864028,0.6166193485,0.6166193485,,38.82075882,140.07252502,,9.4712085724,17.424003601,1.7014324665,0.0041135093,769.12200928,479888.34375,6641111.0,-744.1114502
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,769.27400061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2825356722,0.7969501615,0.6028255224,0.6028255224,,38.665084839,139.31784058,,9.7004833221,19.721565247,1.6798651218,0.0078199515,769.27398682,479888.34375,6641111.0,-744.2634277
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,769.42600061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2148479968,0.7948886752,0.5955770016,0.5955770016,,38.509216309,140.06417847,,9.7041854858,18.728336334,1.5973162651,0.0007232167,769.42602539,479888.34375,6641111.0,-744.4154663
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,769.57800061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2145439982,0.7900784612,0.5769215822,0.5769215822,,38.391296387,140.81187439,,9.588768959,23.919057846,1.5255101919,-0.011081637,769.57800293,479888.34375,6641111.0,-744.5674438
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,769.73000061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2141499966,0.7940678596,0.5728474259,0.5728474259,,38.606525421,141.99287415,,9.6247386932,21.430206299,1.5022307634,-0.015035506,769.72998047,479888.34375,6641111.0,-744.7194214
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,769.88200061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.213635996,0.7978855968,0.5641858578,0.5641858578,,38.640575409,142.93521118,,9.4398622513,21.897966385,1.5162681341,-0.016849028,769.88201904,479888.34375,6641111.0,-744.87146
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.03400061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2132639885,0.7899534702,0.5772560835,0.5772560835,,38.882637024,142.52230835,,8.5811815262,21.344175339,1.6006920338,-0.006800939,770.03399658,479888.34375,6641111.0,-745.0234375
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.18600061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2128279954,0.7860898376,0.5989101529,0.5989101529,,38.51228714,143.25387573,,7.5997681618,21.327697754,1.7367229462,0.0095384093,770.18597412,479888.34375,6641111.0,-745.175415
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.33800061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.138869673,0.7960442901,0.5890126228,0.5890126228,,38.543006897,143.60227966,,6.8488931656,17.858932495,1.911670208,0.0642861351,770.3380127,479888.34375,6641111.0,-745.3274536
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.49000061,1.0,30000.0,24.01607132,17.5,0.1306107789,0.0573696718,0.8030330539,0.591003716,0.591003716,,38.387119293,143.00674438,,6.1117548943,15.336257935,2.0001997948,0.1020584852,770.48999023,479888.34375,6641111.0,-745.4794312
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.64200061,1.0,30000.0,24.030967712,17.5,0.1306107789,0.0516159981,0.8120070696,0.5920193195,0.5920193195,,38.418807983,141.36299133,,5.3944106102,15.407159805,2.0409822464,0.1139467731,770.64202881,479888.34375,6641111.0,-745.6314697
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.79400061,1.0,30000.0,24.016004562,17.5,0.1306107789,0.0513119996,0.818988502,0.6109688282,0.6109688282,,38.231307983,139.55584717,,5.411752224,16.545129776,2.0330035686,0.0900105163,770.79400635,479888.34375,6641111.0,-745.7834473
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,770.94600061,1.0,30000.0,24.030954361,17.5,0.1306107789,0.0508080013,0.8180043101,0.6169742346,0.6169742346,,38.230998993,138.5995636,,6.560792923,16.531068802,1.9761762619,0.0909969062,770.94598389,479888.34375,6641111.0,-745.9354248
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,771.09800061,1.0,30000.0,24.031000137,17.5,0.1306107789,0.1027383208,0.8219721913,0.6160069704,0.6160069704,,38.106868744,139.17991638,,8.3533945084,17.648180008,1.8129431009,0.0442702547,771.09802246,479888.34375,6641111.0,-746.0874634
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,771.25000061,1.0,30000.0,24.016124725,17.5,0.1306107789,0.2099999934,0.8309170604,0.6209539175,0.6209539175,,38.012866974,141.03106689,,9.6469020844,18.833057404,1.7753109932,0.0321008749,771.25,479888.34375,6641111.0,-746.2394409
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,771.40200061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.2096939981,0.8211185932,0.6180355549,0.6180355549,,38.104885101,142.49331665,,9.8163843155,20.711578369,1.7918119431,0.0082654897,771.40197754,479888.34375,6641111.0,-746.3914185
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,771.55400061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.2091840059,0.8032613397,0.6179999709,0.6179999709,,38.229183197,143.79399109,,9.8035860062,21.226739883,1.9054223299,0.0366021767,771.55401611,479888.34375,6641111.0,-746.543396
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,771.70600061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.2071858346,0.77941221,0.610137403,0.610137403,,38.476703644,143.25866699,,9.9601688385,21.725412369,1.9079836607,0.0625742748,771.70599365,479888.34375,6641111.0,-746.6953735
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,771.85800061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.181784004,0.7525354028,0.60607934,0.60607934,,38.787792206,140.19703674,,10.041999817,21.765365601,1.8726850748,0.0679048523,771.85797119,479888.34375,6641111.0,-746.8473511
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.01000061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.1545799971,0.7373372912,0.6030674577,0.6030674577,,38.793998718,138.73843384,,9.7642860413,22.483493805,1.8240625858,0.0728915706,772.01000977,479888.34375,6641111.0,-746.9993896
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.16200061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.1542759985,0.7457737327,0.5776537657,0.5776537657,,39.52514267,141.01544189,,8.6380157471,25.729701996,1.7595822811,0.0398276299,772.1619873,479888.34375,6641111.0,-747.1513672
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.31400061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.1537719965,0.7498887777,0.5672779679,0.5672779679,,39.300949097,143.4296875,,6.7437691689,26.480901718,1.7482700348,0.0107829422,772.31402588,479888.34375,6641111.0,-747.3034058
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.46600061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.1534679979,0.7567868233,0.5553654432,0.5553654432,,39.202861786,146.20951843,,4.8067364693,29.36306572,1.8101270199,-0.007473226,772.46600342,479888.34375,6641111.0,-747.4553833
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.61800061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.1531279981,0.7676357627,0.5840066671,0.5840066671,,39.170024872,148.09567261,,3.5797569752,34.182056427,1.9252666235,-0.006063819,772.61798096,479888.34375,6641111.0,-747.6073608
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.77000061,1.0,30000.0,24.013103485,17.5,0.1306107789,0.1526599973,0.7795707583,0.5965707898,0.5965707898,,39.048469543,146.63722229,,3.0179567337,39.104415894,1.9878915548,-0.002138262,772.77001953,479888.34375,6641111.0,-747.7593994
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,772.92200061,1.0,30000.0,22.242450714,17.5,0.1306107789,0.1580861658,0.7982699871,0.6306552291,0.6306552291,,38.923801422,143.94818115,,2.7639200687,42.947494507,2.0034787655,-0.003925557,772.92199707,479888.34375,6641111.0,-747.911377
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.07400061,1.0,30000.0,21.961812973,17.5,0.1306107789,0.178452,0.8316033483,0.6578908563,0.6578908563,,38.708995819,142.76452637,,2.7686505318,38.119113922,2.0174415112,-0.004960123,773.07397461,479888.34375,6641111.0,-748.0633545
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.22600061,1.0,30000.0,21.520225525,17.5,0.1306107789,0.2047480047,0.8645567298,0.7039444447,0.7039444447,,38.04209137,142.96173096,,2.923115015,39.400642395,2.0285322666,-0.006914933,773.22601318,479888.34375,6641111.0,-748.2153931
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.37800061,1.0,30000.0,21.425571442,17.5,0.1306107789,0.2042880058,0.9098836184,0.7279417515,0.7279417515,,37.98242569,143.49674988,,3.0117115974,40.274169922,2.0328192711,-0.010819242,773.37799072,479888.34375,6641111.0,-748.3673706
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.53000061,1.0,30000.0,21.437234879,17.5,0.1306107789,0.2039400041,0.9576649666,0.7156810164,0.7156810164,,37.772655487,143.84870911,,2.9103913307,42.572463989,2.0406172276,-0.014808618,773.5300293,479888.34375,6641111.0,-748.5194092
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.68200061,1.0,30000.0,21.541496277,17.5,0.1306107789,0.2036360055,0.9941530824,0.6912825704,0.6912825704,,37.643413544,143.68559265,,2.7429661751,38.5962677,2.0409998894,-0.015,773.68200684,479888.34375,6641111.0,-748.6713867
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.83400061,1.0,30000.0,22.063976288,17.5,0.1306107789,0.1673538387,1.0139747858,0.7079747915,0.7079747915,,37.991767883,143.34199524,,2.6741285324,38.43460083,2.0466809273,-0.010265787,773.83398438,479888.34375,6641111.0,-748.8233643
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,773.98600061,1.0,30000.0,21.784254074,17.5,0.1306107789,0.1494279951,1.0140566826,0.7288111448,0.7288111448,,37.658229828,143.40626526,,2.7000772953,38.585170746,2.0469999313,-0.009055813,773.98602295,479888.34375,6641111.0,-748.9754028
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,774.13800061,1.0,30000.0,21.662431717,17.5,0.1306107789,0.148924008,0.9857781529,0.7337629199,0.7337629199,,37.754592896,142.98352051,,2.8178653717,40.916660309,2.0526492596,-0.009,774.13800049,479888.34375,6641111.0,-749.1273804
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,774.29000061,1.0,30000.0,21.656000137,17.5,0.1306107789,0.1486199945,0.9577339292,0.7461949587,0.7461949587,,38.495571136,142.27104187,,3.3122067451,35.873573303,2.0529999733,-0.008061126,774.28997803,479888.34375,6641111.0,-749.2793579
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,774.44200061,1.0,30000.0,21.641958237,17.5,0.1306107789,0.1482319981,0.929808259,0.7423229218,0.7423229218,,38.310142517,141.99772644,,4.4332408905,33.719097137,2.0305306911,-0.003318907,774.4420166,479888.34375,6641111.0,-749.4313965
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,774.59400061,1.0,30000.0,21.757743835,17.5,0.1306107789,0.1477179974,0.9046809673,0.7392017245,0.7392017245,,38.177402496,141.9382782,,6.0078258514,30.329334259,1.989774704,0.0035375571,774.59399414,479888.34375,6641111.0,-749.583374
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,774.74600061,1.0,30000.0,21.983926773,17.5,0.1306107789,0.1474080086,0.8946290612,0.7073764205,0.7073764205,,38.314098358,142.54933167,,6.7680902481,30.732982635,1.9804809093,0.0412522852,774.74597168,479888.34375,6641111.0,-749.7353516
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,774.89800061,1.0,30000.0,22.449466705,17.5,0.1306107789,0.1469080001,0.9023470283,0.6679020524,0.6679020524,,38.498435974,143.86618042,,5.6864891052,29.694028854,1.992072463,0.0653589815,774.89801025,479888.34375,6641111.0,-749.8873901
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.05000061,1.0,30000.0,22.84513855,17.5,0.1306107789,0.146600008,0.8965264559,0.6298578382,0.6298578382,,38.396400452,144.89768982,,3.94323349,30.114862442,2.0244836807,0.058666043,775.04998779,479888.34375,6641111.0,-750.0393677
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.20200061,1.0,30000.0,22.932170868,17.5,0.1306107789,0.1460959911,0.8821679354,0.6435984373,0.6435984373,,38.04119873,144.73881531,,2.9383604527,32.606121063,2.0288467407,0.0099863615,775.20202637,479888.34375,6641111.0,-750.1914063
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.35400061,1.0,30000.0,22.564123154,17.5,0.1306107789,0.1457920074,0.8653688431,0.6854572296,0.6854572296,,38.213367462,143.93130493,,2.6739017963,34.766899109,2.0566205978,-0.004127515,775.35400391,479888.34375,6641111.0,-750.3433838
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.50600061,1.0,30000.0,22.517314911,17.5,0.1306107789,0.1469781697,0.8511593342,0.742197156,0.742197156,,38.374084473,143.44482422,,2.8501732349,36.112926483,2.0461475849,-0.012344218,775.50598145,479888.34375,6641111.0,-750.4953613
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.65800061,1.0,30000.0,22.415309906,17.5,0.1306107789,0.1870701611,0.8609748483,0.7424271107,0.7424271107,,38.158359528,143.00053406,,3.2494726181,32.303726196,2.0486614704,-0.00567703,775.65802002,479888.34375,6641111.0,-750.6473999
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.81000061,1.0,30000.0,22.435207367,17.5,0.1306107789,0.1978599876,0.8939170241,0.6991400123,0.6991400123,,38.36497879,143.03982544,,3.6739726067,31.224884033,2.0471744537,-0.006825431,775.80999756,479888.34375,6641111.0,-750.7993774
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,775.96200061,1.0,30000.0,22.565408707,17.5,0.1306107789,0.1973759979,0.9197314382,0.6749963164,0.6749963164,,38.643409729,143.54524231,,3.9032325745,31.781570435,2.0561006069,-0.003359763,775.9619751,479888.3125,6641111.0,-750.951355
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,776.11400061,1.0,30000.0,22.762203217,17.5,0.1306107789,0.2008101642,0.9365056753,0.6766263843,0.6766263843,,38.186687469,144.2033844,,3.6653437614,31.333583832,2.066981554,-0.002092597,776.11401367,479888.3125,6641111.0,-751.1033936
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,776.26600061,1.0,30000.0,22.922140121,17.5,0.1306107789,0.240892157,0.9506552815,0.6941749454,0.6941749454,,38.843883514,144.94236755,,3.1814775467,33.032848358,2.0752379894,-0.002,776.26599121,479888.3125,6641111.0,-751.2553711
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,776.41800061,1.0,30000.0,22.965866089,17.5,0.1306107789,0.2495640069,0.9520000219,0.707716763,0.707716763,,38.806339264,145.28564453,,2.7310245037,34.092350006,2.0814125538,-0.004706274,776.41802979,479888.3125,6641111.0,-751.4074097
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,776.57000061,1.0,30000.0,22.968999863,17.5,0.1306107789,0.2492599934,0.9511013627,0.7197836041,0.7197836041,,38.597198486,144.74128723,,2.4913916588,35.114494324,2.0712022781,-0.013997956,776.57000732,479888.3125,6641111.0,-751.5593872
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,776.72200061,1.0,30000.0,22.926834106,17.5,0.1306107789,0.2487560064,0.957271874,0.733543694,0.733543694,,38.07056427,143.39762878,,2.6515085697,34.938556671,2.0771775246,-0.018588718,776.72198486,479888.3125,6641111.0,-751.7113647
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,776.87400061,1.0,30000.0,22.894271851,17.5,0.1306107789,0.2483779937,0.9597866535,0.7537597418,0.7537597418,,37.984306335,142.15829468,,3.2920305729,30.718997955,2.0923125744,-0.010054762,776.87402344,479888.3125,6641111.0,-751.8634033
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.02600061,1.0,30000.0,22.932918549,17.5,0.1306107789,0.2745479941,0.9671252966,0.7577813268,0.7577813268,,38.176055908,141.53733826,,4.5089120865,30.149528503,2.0975675583,-0.004540661,777.02600098,479888.3125,6641111.0,-752.0153809
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.17800061,1.0,30000.0,23.076717377,17.5,0.1306107789,0.2742439806,0.973328054,0.7464558482,0.7464558482,,38.172470093,141.1149292,,6.2196249962,28.017766953,2.0731019974,0.0013352712,777.17797852,479888.3125,6641111.0,-752.1673584
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.33000061,1.0,30000.0,23.246486664,17.5,0.1306107789,0.3004800081,0.9739999771,0.7131272554,0.7131272554,,38.058330536,140.93359375,,8.0618743896,29.31353569,2.0221259594,0.0073193354,777.33001709,479888.3125,6641111.0,-752.319397
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.48200061,1.0,30000.0,23.90063858,17.5,0.1306107789,0.3000359833,0.966935575,0.6966372728,0.6966372728,,38.126125336,141.02394104,,9.3920106888,30.771699905,2.0036253929,0.0433559939,777.48199463,479888.3125,6641111.0,-752.4713745
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.63400061,1.0,30000.0,24.012199402,17.5,0.1306107789,0.2997319996,0.9492716193,0.6941195726,0.6941195726,,37.835006714,140.91644287,,9.7588129044,33.056346893,2.0020000935,0.0753185675,777.63397217,479888.3125,6641111.0,-752.6233521
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.78600061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.2992559969,0.9057440162,0.7019000649,0.7019000649,,37.793998718,140.52394104,,9.4535112381,31.203956604,1.9554347992,0.0649425983,777.78601074,479888.3125,6641111.0,-752.7753906
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,777.93800061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.2989239991,0.8789968491,0.7003746033,0.7003746033,,37.875389099,140.04841614,,9.2448444366,31.768005371,1.8395085335,0.0244589951,777.93798828,479888.3125,6641111.0,-752.9273682
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,778.09000061,1.0,30000.0,24.029098511,17.5,0.1306107789,0.2983500063,0.8777449727,0.7130870819,0.7130870819,,38.051025391,139.54086304,,9.3000068665,29.327667236,1.7052344084,0.0024077573,778.09002686,479888.3125,6641111.0,-753.0794067
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,778.24200061,1.0,90000.0,24.017940521,17.5,0.1306107789,0.2980159819,0.9136626124,0.7106508613,0.7106508613,,38.292453766,139.06932068,,9.2157268524,30.027225494,1.6113854647,-0.00696496,778.24200439,479888.3125,6641111.0,-753.2313843
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,778.39400061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2977119982,0.9918417335,0.6978597045,0.6978597045,,38.351882935,138.58996582,,8.5870523453,29.306962967,1.6069437265,-0.011471856,778.39398193,479888.3125,6641111.0,-753.3833008
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,778.54600061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2972079813,1.0643800497,0.6752518415,0.6752518415,,38.626590729,137.61209106,,6.9715008736,30.293266296,1.7178940773,-0.010269384,778.54602051,479888.3125,6641111.0,-753.5353394
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,778.69800061,1.0,90000.0,24.01599884,17.5,0.1306107789,0.2969039977,1.0550392866,0.724572897,0.724572897,,38.856884003,134.33616638,,4.9399776459,37.094047546,1.9317635298,-0.007411007,778.69799805,479888.3125,6641111.0,-753.6873169
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,778.85000061,1.0,90000.0,23.988466263,17.5,0.1306107789,0.2831498384,1.0227873325,0.8696120381,0.8696120381,,38.941131592,128.50440979,,3.7228579521,44.599960327,2.1522872448,-0.005279207,778.84997559,479888.3125,6641111.0,-753.8392944
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.00200061,1.0,90000.0,24.011445999,17.5,0.1306107789,0.2693960071,1.0068650246,0.962236166,0.962236166,,38.842933655,121.84413147,,3.3781366348,48.386646271,2.2284603119,-0.010146443,779.00201416,479888.3125,6641111.0,-753.991333
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.15400061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2689300179,1.0161005259,0.8262782097,0.8262782097,,38.931735992,117.13018799,,3.5207974911,48.657001495,2.1864051819,-0.013565253,779.1539917,479888.3125,6641111.0,-754.1433105
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.30600061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2951879799,1.0520490408,0.7192822099,0.7192822099,,38.737194061,121.02225494,,4.1826500893,49.42345047,2.1191823483,-0.005475715,779.30603027,479888.3125,6641111.0,-754.2953491
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.45800061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2948839962,1.1021256447,0.6939685345,0.6939685345,,38.620235443,129.72157288,,5.3754029274,49.933826447,2.0809574127,0.0240424927,779.45800781,479888.3125,6641111.0,-754.4473267
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.61000061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2943800092,1.1057687998,0.7250038981,0.7250038981,,38.236186981,134.66763306,,6.7660622597,46.72076416,2.099719286,0.0781327561,779.60998535,479888.3125,6641111.0,-754.5993042
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.76200061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2940139771,1.0957196951,0.7563097477,0.7563097477,,38.432220459,136.16442871,,7.6375317574,45.33449173,2.1200447083,0.1005113721,779.76202393,479888.3125,6641111.0,-754.7513428
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,779.91400061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.293471992,1.0923179388,0.7744560838,0.7744560838,,38.507072449,136.19139099,,7.8878335953,48.052459717,2.1095311642,0.0735368431,779.91400146,479888.3125,6641111.0,-754.9033203
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,780.06600061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2931680083,1.0878082514,0.7895752192,0.7895752192,,38.119651794,136.85003662,,7.8400654793,49.930324554,2.0809864998,0.0419863947,780.065979,479888.3125,6641111.0,-755.0552979
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,780.21800061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.2928279936,1.0861642361,0.8003569245,0.8003569245,,38.12171936,138.30673218,,6.9231061935,44.703353882,2.0693080425,0.0319810435,780.21801758,479888.3125,6641111.0,-755.2073364
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,780.37000061,1.0,65030.0,24.01599884,17.5,0.1306107789,0.292359978,1.0968294144,0.8161616325,0.8161616325,,37.877094269,138.69789124,,5.3357028961,40.162906647,2.091347456,0.0326676741,780.36999512,479888.3125,6641111.0,-755.359314
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,780.52200061,1.0,65030.0,24.028467178,17.5,0.1306107789,0.2920559943,1.1081341505,0.8156784773,0.8156784773,,37.876483917,138.30728149,,4.1195816994,41.882083893,2.1167795658,0.0155452071,780.52197266,479888.3125,6641111.0,-755.5112915
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,780.67400061,1.0,30000.0,24.018571854,17.5,0.1306107789,0.2915300131,1.1108276844,0.8149999976,0.8149999976,,37.810020447,137.69000244,,3.4918384552,42.400657654,2.1533124447,0.0037147538,780.67401123,479888.3125,6641111.0,-755.6633301
Force_2020_all_wells_train_test_blind_hidden_final/25_2-7.las,25/2-7,780.82600061,1.0,30000.0,24.01599884,17.5,0.1306107789,0.2911479771,1.1076997519,0.8405771255,0.8405771255,,38.000267029,136.76763916,,3.277712822,44.623783112,2.1633048058,-0.006261996,780.82598877,479888.3125,6641111.0,-755.8153076
