source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RSHA,RMED,RMIC,DTS,DTC,NPHI,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,315.915,,,,25.999998093,144.83355713,3.1242005825,3.1511979103,3.1946437359,,,,,72.075317383,,315.91500854,473364.09375,6771850.5,-291.9139099
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.067,,,,25.999998093,138.53730774,3.0913684368,3.200316906,3.2260944843,,,,,73.028129578,,316.06698608,473364.09375,6771850.5,-292.0658875
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.219,,,,25.999998093,136.52290344,3.0770215988,3.1961698532,3.2445347309,,,,,72.83291626,,316.21899414,473364.09375,6771850.5,-292.2178955
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.371,,,,25.999998093,136.22367859,3.0881547928,3.1520442963,3.1675815582,,,,,73.023109436,,316.3710022,473364.09375,6771850.5,-292.369873
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.523,,,,25.999998093,128.48513794,3.1123359203,3.0921638012,3.1002583504,,,,,72.07925415,,316.52301025,473364.09375,6771850.5,-292.5218811
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.675,,,,25.999998093,121.08641815,3.0708744526,3.03033638,3.0557248592,,,,,70.176849365,,316.67498779,473364.09375,6771850.5,-292.6738586
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.827,,,,25.999998093,117.20850372,3.1273355484,3.0035002232,2.947208643,,,,,70.368278503,,316.82699585,473364.09375,6771850.5,-292.8258667
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,316.979,,,,25.999998093,115.57376099,3.2337155342,3.0298790932,2.9129903316,,,,,72.219673157,,316.97900391,473364.09375,6771850.5,-292.9778748
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,317.131,,,,25.999998093,129.58035278,3.2355003357,3.0525052547,3.0580477715,,,,,72.37752533,,317.13101196,473364.09375,6771850.5,-293.1298828
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,317.283,,,,25.999998093,145.83641052,3.2088422775,3.0229566097,3.0575740337,,,,,70.337524414,,317.2829895,473364.09375,6771850.5,-293.2818604
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,317.435,,,,25.999998093,161.14050293,3.1469557285,2.9616653919,2.9401364326,,,,,68.899337769,,317.43499756,473364.09375,6771850.5,-293.4338684
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,317.587,,,,25.999998093,173.44944763,3.0004534721,2.9260783195,2.9208674431,,,,,69.730247498,,317.58700562,473364.09375,6771850.5,-293.5858765
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,317.739,,,,25.999998093,168.17744446,3.0129287243,2.9457616806,2.9571554661,,,,,71.783096313,,317.73901367,473364.09375,6771850.5,-293.7378845
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,317.891,,,,25.999998093,158.57188416,2.973187685,2.979632616,3.0278716087,,,,,74.909286499,,317.89099121,473364.09375,6771850.5,-293.8898621
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.043,,,,25.999998093,157.13528442,2.7856645584,2.954069376,3.0130975246,,,,,79.706993103,,318.04299927,473364.09375,6771850.5,-294.0418701
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.195,,,,25.999998093,157.22871399,2.5998594761,2.8325614929,2.8739748001,,,,,81.260147095,,318.19500732,473364.09375,6771850.5,-294.1938782
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.347,,,,25.999998093,155.13908386,2.4505136013,2.6723415852,2.6571540833,,,,,73.695205688,,318.34698486,473364.09375,6771850.5,-294.3458557
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.499,,,,25.999998093,152.14707947,2.3639032841,2.5516486168,2.5367558002,,,,,61.720184326,,318.49899292,473364.09375,6771850.5,-294.4978638
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.651,,,,25.999998093,142.80711365,2.2580301762,2.4538016319,2.4607596397,,,,,53.465679169,,318.65100098,473364.09375,6771850.5,-294.6498718
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.803,,,,25.999998093,133.52825928,2.2041268349,2.3509440422,2.3009562492,,,,,49.252788544,,318.80300903,473364.09375,6771850.5,-294.8018799
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,318.955,,,,25.999998093,127.71932983,2.1234662533,2.261793375,2.2234618664,,,,,46.594768524,,318.95498657,473364.09375,6771850.5,-294.9538574
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,319.107,,,,25.999998093,123.50100708,1.9681458473,2.2025728226,2.181968689,,,,,46.003932953,,319.10699463,473364.09375,6771850.5,-295.1058655
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,319.259,,,,25.999998093,125.61338043,1.8648079634,2.1919951439,2.1696307659,,,,,48.128868103,,319.25900269,473364.09375,6771850.5,-295.257843
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,319.411,,,,25.999998093,125.82959747,1.8603088856,2.2209415436,2.2440304756,,,,,52.601852417,,319.41101074,473364.09375,6771850.5,-295.4098511
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,319.563,,,,25.999998093,113.15376282,1.9296941757,2.2042272091,2.3120772839,,,,,58.354553223,,319.56298828,473364.09375,6771850.5,-295.5618286
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,319.715,,,,25.999998093,94.902328491,1.9368948936,2.0700669289,2.0889811516,,,,,62.617267609,,319.71499634,473364.09375,6771850.5,-295.7138367
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,319.867,,,,25.999998093,76.650901794,1.7983458042,1.8896362782,1.8165130615,,,,,64.138442993,,319.86700439,473364.09375,6771850.5,-295.8658447
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.019,,,,25.999998093,60.418663025,1.7150373459,1.806224227,1.7563830614,,,,,64.712600708,,320.01901245,473364.09375,6771850.5,-296.0178528
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.171,,,,25.999998093,60.675685883,1.7799581289,1.8682661057,1.8751626015,,,,,65.559837341,,320.17098999,473364.09375,6771850.5,-296.1698303
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.323,,,,25.999998093,67.074913025,1.8696401119,2.0142378807,2.0572285652,,,,,67.000099182,,320.32299805,473364.09375,6771850.5,-296.3218384
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.475,,,,25.999998093,77.402160645,1.9367520809,2.1491456032,2.1865839958,,,,,68.939025879,,320.4750061,473364.09375,6771850.5,-296.4738464
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.627,,,,25.999998093,89.357704163,1.9734704494,2.1990492344,2.2546401024,,,,,70.276138306,,320.62701416,473364.09375,6771850.5,-296.6258545
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.779,,,,25.999998093,100.32455444,2.0335600376,2.1463909149,2.1025817394,,,,,71.219161987,,320.7789917,473364.09375,6771850.5,-296.777832
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,320.931,,,,25.999998093,108.75701141,2.0746734142,2.0628240108,1.9750692844,,,,,73.52671814,,320.93099976,473364.09375,6771850.5,-296.9298401
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.083,,,,25.999998093,107.00702667,2.0543532372,2.0382351875,2.0338356495,,,,,76.00164032,,321.08300781,473364.09375,6771850.5,-297.0818481
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.235,,,,25.999998093,100.12540436,2.0260169506,2.0698034763,2.0838365555,,,,,74.510627747,,321.23498535,473364.09375,6771850.5,-297.2338257
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.387,,,,25.999998093,102.75445557,1.9869804382,2.0944213867,2.1265895367,,,,,69.612831116,,321.38699341,473364.09375,6771850.5,-297.3858337
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.539,,,,25.999998093,107.72483826,1.9877588749,2.0790896416,2.0858299732,,,,,66.67943573,,321.53900146,473364.09375,6771850.5,-297.5378418
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.691,,,,25.999998093,114.96470642,2.0117697716,2.048263073,2.0351657867,,,,,67.818946838,,321.69100952,473364.09375,6771850.5,-297.6898499
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.843,,,,25.999998093,123.11465454,2.0403730869,2.0496416092,2.0494148731,,,,,70.167831421,,321.84298706,473364.09375,6771850.5,-297.8418274
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,321.995,,,,25.999998093,124.80000305,2.1050941944,2.1030900478,2.086265564,,,,,70.364837646,,321.99499512,473364.09375,6771850.5,-297.9938354
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,322.147,,,,25.999998093,123.5402832,2.2002720833,2.1985199451,2.1993820667,,,,,68.808502197,,322.14700317,473364.09375,6771850.5,-298.145813
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,322.299,,,,25.999998093,113.0122757,2.3794124126,2.3422329426,2.3344686031,,,,,69.333114624,,322.29901123,473364.09375,6771850.5,-298.297821
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,322.451,,,,25.999998093,101.76062775,2.6298191547,2.5809314251,2.6546885967,,,,,72.604286194,,322.45098877,473364.09375,6771850.5,-298.4497986
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,322.603,,,,25.999998093,114.54546356,2.8110325336,2.8654725552,3.0114586353,,,,,75.490631104,,322.60299683,473364.09375,6771850.5,-298.6018066
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,322.755,,,,25.999998093,136.32313538,2.946665287,3.0263035297,3.034617424,,,,,77.201965332,,322.75500488,473364.09375,6771850.5,-298.7538147
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,322.907,,,,25.999998093,127.53927612,3.1191027164,3.0656147003,2.99243927,,,,,77.947242737,,322.90701294,473364.09375,6771850.5,-298.9058228
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.059,,,,25.999998093,116.93991089,3.381418705,3.1570506096,3.0734226704,,,,,76.965431213,,323.05899048,473364.09375,6771850.5,-299.0578003
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.211,,,,25.999998093,141.0015564,3.5848190784,3.3614192009,3.3391435146,,,,,74.507003784,,323.21099854,473364.09375,6771850.5,-299.2098083
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.363,,,,25.999998093,183.49264526,3.7433288097,3.5805809498,3.5320057869,,,,,70.354263306,,323.36300659,473364.09375,6771850.5,-299.3618164
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.515,,,,25.999998093,172.85617065,3.9434981346,3.7133042812,3.6643333435,,,,,64.127738953,,323.51501465,473364.09375,6771850.5,-299.5138245
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.667,,,,25.999998093,151.38459778,4.0510201454,3.7993919849,3.6147220135,,,,,58.797889709,,323.66699219,473364.09375,6771850.5,-299.665802
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.819,,,,25.999998093,142.09838867,3.9985427856,3.9305768013,3.7803621292,,,,,58.167736053,,323.81900024,473364.09375,6771850.5,-299.8178101
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,323.971,,,,25.999998093,139.70469666,4.0116238594,4.0284810066,4.1513996124,,,,,61.351394653,,323.9710083,473364.09375,6771850.5,-299.9698181
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,324.123,,,,25.999998093,113.69037628,4.1070480347,3.976500988,3.912153244,,,,,64.395210266,,324.12298584,473364.09375,6771850.5,-300.1217957
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,324.275,,,,25.999998093,85.086540222,4.0423798561,3.9309661388,3.8640804291,,,,,65.744888306,,324.2749939,473364.09375,6771850.5,-300.2738037
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,324.427,,,,25.999998093,81.905334473,4.0476303101,4.0272102356,4.2294373512,,,,,67.503211975,,324.42700195,473364.09375,6771850.5,-300.4258118
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,324.579,,,,25.999998093,90.927215576,4.3478951454,4.0146255493,4.0600700378,,,,,70.872093201,,324.57901001,473364.09375,6771850.5,-300.5778198
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,324.731,,,,25.999998093,92.66809845,4.5267705917,3.6966872215,3.3681964874,,,,,72.994598389,,324.73098755,473364.09375,6771850.5,-300.7297974
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,324.883,,,,25.999998093,91.429611206,4.3381128311,3.3930485249,3.3465673923,,,,,72.586853027,,324.88299561,473364.09375,6771850.5,-300.8818054
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.035,,,,25.999998093,89.348846436,4.3614425659,3.4270439148,3.6208002567,,,,,72.327529907,,325.03500366,473364.09375,6771850.5,-301.033783
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.187,,,,25.999998093,88.634628296,4.3570451736,3.6484210491,3.8211903572,,,,,72.865539551,,325.18701172,473364.09375,6771850.5,-301.185791
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.339,,,,25.999998093,98.810264587,4.2183003426,3.7924134731,3.9242253304,,,,,72.325370789,,325.33898926,473364.09375,6771850.5,-301.3377686
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.491,,,,25.999998093,114.96884155,4.1715574265,3.8568723202,3.8808560371,,,,,70.928482056,,325.49099731,473364.09375,6771850.5,-301.4897766
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.643,,,,25.999998093,108.29992676,4.1613893509,3.8868701458,3.9379270077,,,,,71.36491394,,325.64300537,473364.09375,6771850.5,-301.6417847
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.795,,,,25.999998093,96.371276855,4.1486635208,3.8606376648,3.8501002789,,,,,74.18183136,,325.79501343,473364.09375,6771850.5,-301.7937927
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,325.947,,,,25.999998093,94.373405457,4.1347255707,3.7928900719,3.508382082,,,,,76.67502594,,325.94699097,473364.09375,6771850.5,-301.9457703
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,326.099,,,,25.999998093,98.562202454,4.0762085915,3.7254462242,3.5753109455,,,,,76.899185181,,326.09899902,473364.09375,6771850.5,-302.0977783
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,326.251,,,,25.999998093,95.548667908,4.071041584,3.7431218624,3.9047243595,,,,,74.383712769,,326.25100708,473364.09375,6771850.5,-302.2497864
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,326.403,,,,25.999998093,93.07964325,4.0554475784,3.8614792824,3.901270628,,,,,70.046470642,,326.40301514,473364.09375,6771850.5,-302.4017944
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,326.555,,,,25.999998093,110.03294373,3.9971396923,3.9097838402,3.8527412415,,,,,67.034744263,,326.55499268,473364.09375,6771850.5,-302.553772
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,326.707,,,,25.999998093,138.25648499,4.0469102859,3.8140845299,3.6025979519,,,,,66.812133789,,326.70700073,473364.09375,6771850.5,-302.70578
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,326.859,,,,25.999998093,157.56326294,4.1123666763,3.7302572727,3.8368384838,,,,,67.747337341,,326.85900879,473364.09375,6771850.5,-302.8577881
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.011,,,,25.999998093,173.07525635,4.0254526138,3.6861755848,3.8316175938,,,,,68.416740417,,327.01098633,473364.09375,6771850.5,-303.0097656
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.163,,,,25.999998093,183.32920837,4.0845513344,3.6515712738,3.5844311714,,,,,68.777946472,,327.16299438,473364.09375,6771850.5,-303.1617737
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.315,,,,25.999998093,188.89512634,4.0648345947,3.6633753777,3.7359735966,,,,,69.390846252,,327.31500244,473364.09375,6771850.5,-303.3137817
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.467,,,,25.999998093,174.16577148,4.080976963,3.6634044647,3.7038619518,,,,,71.586997986,,327.4670105,473364.09375,6771850.5,-303.4657898
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.619,,,,25.999998093,148.13253784,4.1646780968,3.6314907074,3.6100194454,,,,,74.287666321,,327.61898804,473364.09375,6771850.5,-303.6177673
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.771,,,,25.999998093,142.95503235,4.2493023872,3.6555447578,3.6351017952,,,,,73.515655518,,327.77099609,473364.09375,6771850.5,-303.7697754
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,327.923,,,,25.999998093,145.09951782,4.2001276016,3.7358005047,3.8666183949,,,,,70.346237183,,327.92300415,473364.09375,6771850.5,-303.9217529
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.075,,,,25.999998093,143.81237793,4.153067112,3.7732796669,3.7189357281,,,,,71.430297852,,328.07501221,473364.09375,6771850.5,-304.073761
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.227,,,,25.999998093,140.22189331,4.1435136795,3.8066363335,3.7782685757,,,,,77.952674866,,328.22698975,473364.09375,6771850.5,-304.2257385
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.379,,,,25.999998093,128.2828064,4.060005188,3.8739161491,3.9327721596,,,,,83.261184692,,328.3789978,473364.09375,6771850.5,-304.3777466
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.531,,,,25.999998093,115.68028259,4.2292895317,3.9016177654,3.8175718784,,,,,81.316955566,,328.53100586,473364.09375,6771850.5,-304.5297546
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.683,,,,25.999998093,120.92543793,4.2410883904,3.887141943,3.9437246323,,,,,72.300422668,,328.68301392,473364.09375,6771850.5,-304.6817627
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.835,,,,25.999998093,138.27920532,4.3565115929,3.849906683,3.7702348232,,,,,61.347537994,,328.83499146,473364.09375,6771850.5,-304.8337402
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,328.987,,,,25.999998093,144.18998718,4.2827486992,3.7907035351,3.8195924759,,,,,53.338310242,,328.98699951,473364.09375,6771850.5,-304.9857483
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,329.139,,,,25.999998093,145.51245117,4.2039957047,3.7455966473,3.7827866077,,,,,49.548698425,,329.13900757,473364.09375,6771850.5,-305.1377563
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,329.291,,,,25.999998093,147.68385315,4.1266975403,3.8247439861,3.7646720409,,,,,47.424163818,,329.29098511,473364.09375,6771850.5,-305.2897339
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,329.443,,,,25.999998093,150.37669373,4.3013129234,4.1267123222,4.1063771248,,,,,46.095531464,,329.44299316,473364.09375,6771850.5,-305.4417419
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,329.595,,,,25.999998093,153.06967163,4.8533854485,4.6126651764,4.6797347069,,,,,48.524753571,,329.59500122,473364.09375,6771850.5,-305.59375
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,329.747,,,,25.999998093,155.76283264,4.9775838852,5.0990123749,5.1815152168,,,,,54.185577393,,329.74700928,473364.09375,6771850.5,-305.7457581
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,329.899,,,,25.999998093,159.2804718,4.9434990883,5.2963180542,5.4787964821,,,,,57.393096924,,329.89898682,473364.09375,6771850.5,-305.8977356
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.051,,,,25.999998093,162.31602478,4.7423262596,4.9099025726,5.0218572617,,,,,57.280162811,,330.05099487,473364.09375,6771850.5,-306.0497437
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.203,,,,25.999998093,158.67118835,4.0059423447,4.077835083,3.6827049255,,,,,57.561847687,,330.20300293,473364.09375,6771850.5,-306.2017517
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.355,,,,25.999998093,150.29351807,3.298368454,3.4418931007,3.1981854439,,,,,59.392818451,,330.35501099,473364.09375,6771850.5,-306.3537598
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.507,,,,25.999998093,142.93034363,3.253503561,3.3172285557,3.2927758694,,,,,62.474819183,,330.50698853,473364.09375,6771850.5,-306.5057373
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.659,,,,25.999998093,136.44659424,3.3660643101,3.4780552387,3.4955666065,,,,,64.950843811,,330.65899658,473364.09375,6771850.5,-306.6577454
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.811,,,,25.999998093,132.7926178,3.5818965435,3.6571063995,3.7408483028,,,,,63.48500824,,330.81100464,473364.09375,6771850.5,-306.8097229
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,330.963,,,,25.999998093,131.29656982,3.7877705097,3.7268836498,3.7629470825,,,,,60.637111664,,330.9630127,473364.09375,6771850.5,-306.961731
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,331.115,,,,25.999998093,136.87054443,3.8211519718,3.7003540993,3.6675343513,,,,,61.960163116,,331.11499023,473364.09375,6771850.5,-307.1137085
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,331.267,,,,25.999998093,145.4079895,3.8509428501,3.6599876881,3.6653268337,,,,,66.7239151,,331.26699829,473364.09375,6771850.5,-307.2657166
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,331.419,,,,25.999998093,149.98968506,3.8820078373,3.6377863884,3.7110714912,,,,,70.646003723,,331.41900635,473364.09375,6771850.5,-307.4177246
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,331.571,,,,25.999998093,151.77203369,3.8534975052,3.6237738132,3.6219470501,,,,,71.664932251,,331.5710144,473364.09375,6771850.5,-307.5697327
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,331.723,,,,25.999998093,161.99882507,3.9233531952,3.6379630566,3.6121218204,,,,,70.348526001,,331.72299194,473364.09375,6771850.5,-307.7217102
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,331.875,,,,25.999998093,176.70129395,4.0801110268,3.7352950573,3.7195153236,,,,,69.547103882,,331.875,473364.09375,6771850.5,-307.8737183
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.027,,,,25.999998093,177.70161438,4.1312713623,3.9042265415,3.8088047504,,,,,71.25604248,,332.02700806,473364.09375,6771850.5,-308.0257263
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.179,,,,25.999998093,171.801651,4.102191925,4.0312261581,4.0009140968,,,,,73.733596802,,332.1789856,473364.09375,6771850.5,-308.1777039
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.331,,,,25.999998093,170.16784668,4.0399951935,4.0259661674,4.4310541153,,,,,73.323013306,,332.33099365,473364.09375,6771850.5,-308.3297119
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.483,,,,25.999998093,171.66378784,4.0889225006,3.9535882473,3.9969189167,,,,,69.690612793,,332.48300171,473364.09375,6771850.5,-308.48172
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.635,,,,25.999998093,177.19174194,4.2423119545,3.9260897636,3.7149450779,,,,,66.78061676,,332.63500977,473364.09375,6771850.5,-308.633728
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.787,,,,25.999998093,182.3578949,4.1031146049,3.94089818,3.8777155876,,,,,68.00756073,,332.7869873,473364.09375,6771850.5,-308.7857056
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,332.939,,,,25.999998093,166.66140747,4.163980484,3.9360117912,4.0181293488,,,,,71.167884827,,332.93899536,473364.09375,6771850.5,-308.9377136
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,333.091,,,,25.999998093,133.44989014,4.1179962158,3.8970379829,3.9368038177,,,,,72.555244446,,333.09100342,473364.09375,6771850.5,-309.0897217
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,333.243,,,,25.999998093,130.4599762,4.3463630676,3.8356919289,3.8450222015,,,,,74.796455383,,333.24301147,473364.09375,6771850.5,-309.2417297
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,333.395,,,,25.999998093,143.63806152,4.3937950134,3.742803812,3.8346304893,,,,,78.939537048,,333.39498901,473364.09375,6771850.5,-309.3937073
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,333.547,,,,25.999998093,152.02175903,4.303481102,3.7155520916,3.5576910973,,,,,77.812850952,,333.54699707,473364.09375,6771850.5,-309.5457153
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,333.699,,,,25.999998093,156.21099854,4.3633985519,3.789978981,3.7822668552,,,,,69.564628601,,333.69900513,473364.09375,6771850.5,-309.6977234
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,333.851,,,,25.999998093,163.6000061,4.2197570801,3.8058576584,3.9088385105,,,,,60.350074768,,333.85101318,473364.09375,6771850.5,-309.8497314
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,334.003,,,,25.999998093,172.46636963,4.1229953766,3.7105619907,3.8022069931,,,,,53.688228607,,334.00299072,473364.09375,6771850.5,-310.001709
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,334.155,,,,25.999998093,159.64476013,4.2094950676,3.596739769,3.5731985569,,,,,49.078834534,,334.15499878,473364.09375,6771850.5,-310.153717
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,334.307,,,,25.999998093,133.02049255,4.1763100624,3.558630228,3.5431137085,,,,,47.27804184,,334.30700684,473364.09375,6771850.5,-310.3057251
