source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,902.49,,,,26.000001907,,19.119638443,20.316843033,1.7064131498,1.6418517828,,,,,110.40485382,,,902.48999023,478809.9375,6845792.0,-877.4343262
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,902.642,,,,26.000001907,,19.061475754,20.936855316,1.7487355471,1.7995947599,,,,,111.84152985,,,902.64202881,478809.9375,6845792.0,-877.5863647
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,902.794,,,,26.000001907,,19.0032444,22.125055313,1.5979785919,1.6834400892,,,,,112.56271362,,,902.79400635,478809.9375,6845792.0,-877.7383423
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,902.946,,,,26.000001907,,18.945081711,22.312433243,1.5856724977,1.5773903131,,,,,111.07863617,,,902.94598389,478809.9375,6845792.0,-877.8903198
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,903.098,,,,26.000001907,,18.886850357,21.343849182,1.6590635777,1.6742267609,,,,,102.7950592,,,903.09802246,478809.9375,6845792.0,-878.0423584
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,903.25,,,,26.000001907,,18.828603745,19.26374054,1.8882796764,1.968128562,,,,,96.223403931,,,903.25,478809.9375,6845792.0,-878.1943359
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,903.402,,,,26.000001907,,18.770439148,17.069515228,2.0018036366,2.1130616665,,,,,97.083206177,,,903.40197754,478809.9375,6845792.0,-878.3463135
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,903.554,,,,26.000001907,,18.712209702,16.541044235,1.8086590767,1.9220461845,,,,,94.289482117,,,903.55401611,478809.9375,6845792.0,-878.4983521
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,903.706,,,,26.000001907,,18.653963089,17.884296417,1.7816287279,2.1083569527,,,,,97.036994934,,,903.70599365,478809.9375,6845792.0,-878.6503296
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,903.858,,,,26.000001907,,18.595798492,19.796920776,1.9386466742,2.2771019936,,,,,96.169944763,,,903.85797119,478809.9375,6845792.0,-878.8023071
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.01,,,,26.000001907,,18.480787277,19.041059494,1.757286787,2.1207156181,,,,,99.838562012,,,904.01000977,478809.9375,6845792.0,-878.9543457
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.162,,,,26.000001907,,18.176124573,17.085317612,1.6406430006,1.7616091967,,,,,107.26544952,,,904.1619873,478809.9375,6845792.0,-879.1063232
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.314,,,,26.000001907,,17.833427429,15.675424576,1.8191767931,1.6791447401,,,,,105.79151154,,,904.31402588,478809.9375,6845792.0,-879.2583618
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.466,,,,26.000001907,,17.490730286,14.581023216,1.9539992809,1.9457135201,,,,,111.7594986,,,904.46600342,478809.9375,6845792.0,-879.4103394
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.618,,,,26.000001907,,17.148031235,13.43572998,1.7997159958,1.7900900841,,,,,120.54910278,,,904.61798096,478809.9375,6845792.0,-879.5623169
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.77,,,,26.000001907,,16.805332184,12.962468147,1.5404286385,1.3157793283,,,,,123.14659119,,,904.77001953,478809.9375,6845792.0,-879.7143555
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,904.922,,,,26.000001907,,16.462633133,13.146531105,1.5425596237,1.0619318485,,,,,117.18882751,,,904.92199707,478809.9375,6845792.0,-879.866333
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.074,,,,26.000001907,,16.119935989,14.379106522,1.8442252874,1.2018533945,,,,,110.08496857,,,905.07397461,478809.9375,6845792.0,-880.0183105
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.226,,,,26.000001907,,15.777237892,14.275082588,2.097537756,1.4386357069,,,,,117.44438934,,,905.22601318,478809.9375,6845792.0,-880.1703491
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.378,,,,26.000001907,,15.434539795,13.304389954,2.593044281,1.7090815306,,,,,120.89081573,,,905.37799072,478809.9375,6845792.0,-880.3223267
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.53,,,,26.000001907,,15.091841698,13.256796837,2.982254982,1.8526713848,,,,,123.11187744,,,905.5300293,478809.9375,6845792.0,-880.4743652
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.682,,,,26.000001907,,14.749142647,14.399644852,3.014885664,2.0082800388,,,,,125.15250397,,,905.68200684,478809.9375,6845792.0,-880.6263428
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.834,,,,26.000001907,,14.406445503,15.700460434,2.8959722519,2.1854362488,,,,,117.07175446,,,905.83398438,478809.9375,6845792.0,-880.7783203
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,905.986,,,,26.000001907,,14.132874489,16.579359055,3.0510745049,2.4220373631,,,,,109.77510834,,,905.98602295,478809.9375,6845792.0,-880.9303589
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,906.138,,,,26.000001907,,14.391697884,17.389490128,2.949596405,2.6142807007,,,,,102.05719757,,,906.13800049,478809.9375,6845792.0,-881.0823364
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,906.29,,,,26.000001907,,14.787577629,17.816421509,2.9863700867,3.1564528942,,,,,105.1036911,,,906.28997803,478809.9375,6845792.0,-881.234314
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,906.442,,,,26.000001907,,15.183514595,17.901823044,3.1561074257,3.1942527294,,,,,112.66791534,,,906.4420166,478809.9375,6845792.0,-881.3863525
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,906.594,,,,26.000001907,,15.579394341,18.282966614,3.1693646908,3.2076625824,,,,,108.11521912,,,906.59399414,478809.9375,6845792.0,-881.5383301
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,906.746,,,,26.000001907,,15.975330353,19.566671371,3.2038087845,3.903144598,,,,,97.769332886,,,906.74597168,478809.9375,6845792.0,-881.6903076
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,906.898,,,,26.000001907,,16.3712883,20.540296555,2.8950738907,3.7927846909,,,,,95.684417725,,,906.89801025,478809.9375,6845792.0,-881.8423462
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.05,,,,26.000001907,,16.767168045,21.054698944,2.6719582081,3.5712897778,,,,,104.40128326,,,907.04998779,478809.9375,6845792.0,-881.9943237
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.202,,,,26.000001907,,17.163105011,22.377693176,2.5294344425,3.3402433395,,,,,97.899162292,,,907.20202637,478809.9375,6845792.0,-882.1463623
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.354,,,,26.000001907,,17.558984756,24.650381088,2.4201881886,3.0954964161,,,,,93.569114685,,,907.35400391,478809.96875,6845792.0,-882.2983398
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.506,,,,26.000001907,,17.954919815,26.230844498,2.5443542004,3.0438966751,,,,,97.703407288,,,907.50598145,478809.96875,6845792.0,-882.4503174
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.658,,,,26.000001907,,18.350803375,28.025865555,2.6962528229,3.3053309917,,,,,102.29405212,,,907.65802002,478809.96875,6845792.0,-882.602356
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.81,,,,26.000001907,,18.746736526,27.232662201,2.6484479904,3.1155581474,,,,,111.68787384,,,907.80999756,478809.96875,6845792.0,-882.7543335
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,907.962,,,,26.000001907,,19.144207001,26.22753334,2.3470096588,2.8820831776,,,,,114.27843475,,,907.9619751,478809.96875,6845792.0,-882.906311
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,908.114,,,,26.000001907,,19.242805481,25.390035629,2.1130814552,2.7205631733,,,,,117.94338226,,,908.11401367,478809.96875,6845792.0,-883.0583496
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,908.266,,,,26.000001907,,19.244401932,24.397251129,2.0794103146,2.3211305141,,,,,127.16834259,,,908.26599121,478809.96875,6845792.0,-883.2103271
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,908.418,,,,26.000001907,,19.245998383,23.754482269,1.8515520096,1.9751578569,,,,,125.51348877,,,908.41802979,478809.96875,6845792.0,-883.3623657
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,908.57,,,,26.000001907,,19.247592926,25.799007416,1.7296030521,1.8481252193,,,,,107.49261475,,,908.57000732,478809.96875,6845792.0,-883.5143433
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,908.722,,,,26.000001907,,19.249187469,27.428174973,1.7749983072,1.9795150757,,,,,93.816932678,,,908.72198486,478809.96875,6845792.0,-883.6663208
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,908.874,,,,26.000001907,,19.25078392,25.645561218,1.8567225933,2.0305080414,,,,,99.837562561,,,908.87402344,478809.96875,6845792.0,-883.8182983
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.026,,,,26.000001907,,19.252380371,22.248718262,2.0175192356,2.5219171047,,,,,115.84340668,,,909.02600098,478809.96875,6845792.0,-883.9702759
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.178,,,,26.000001907,,19.253976822,20.861497879,1.7242047787,2.2233421803,,,,,109.76763153,,,909.17797852,478809.96875,6845792.0,-884.1222534
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.33,,,,26.000001907,,19.255571365,20.70290184,1.4505397081,1.591427207,,,,,97.949707031,,,909.33001709,478809.96875,6845792.0,-884.274292
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.482,,,,26.000001907,,19.257167816,20.931228638,1.8281080723,1.8312597275,,,,,99.127197266,,,909.48199463,478809.96875,6845792.0,-884.4262695
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.634,,,,26.000001907,,19.258836746,19.985982895,2.057123661,2.4895961285,,,,,97.476173401,,,909.63397217,478809.96875,6845792.0,-884.5782471
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.786,,,,26.000001907,,19.2604599,18.467748642,2.0577771664,2.8604755402,,,,,102.52261353,,,909.78601074,478809.96875,6845792.0,-884.7302856
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,909.938,,,,26.000001907,,19.262056351,18.357780457,2.0929410458,2.6673922539,,,,,106.43727875,,,909.93798828,478809.96875,6845792.0,-884.8822632
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,910.09,,,,26.000001907,,19.086954117,18.870458603,2.0434687138,2.4112927914,,,,,101.79393768,,,910.09002686,478809.96875,6845792.0,-885.0343018
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,910.242,,,,26.000001907,,18.817554474,18.132627487,1.8340653181,2.0350403786,,,,,99.32093811,,,910.24200439,478809.96875,6845792.0,-885.1862793
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,910.394,,,,26.000001907,,18.53799057,16.381484985,1.6079670191,1.6630624533,,,,,96.449775696,,,910.39398193,478809.96875,6845792.0,-885.3382568
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,910.546,,,,26.000001907,,18.258426666,14.686765671,1.5343109369,1.4643722773,,,,,95.34311676,,,910.54602051,478809.96875,6845792.0,-885.4902954
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,910.698,,,,26.000001907,,17.978933334,13.685905457,1.6988643408,1.6525918245,,,,,95.437988281,,,910.69799805,478809.96875,6845792.0,-885.6422729
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,910.85,,,,26.000001907,,17.699398041,13.212906837,1.8578139544,1.8746627569,,,,,102.28276062,,,910.84997559,478809.96875,6845792.0,-885.7942505
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.002,,,,26.000001907,,17.419834137,12.650618553,1.8776322603,1.9015614986,,,,,105.06931305,,,911.00201416,478809.96875,6845792.0,-885.9462891
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.154,,,,26.000001907,,17.140199661,12.449588776,1.7712500095,1.7341195345,,,,,98.88129425,,,911.1539917,478809.96875,6845792.0,-886.0982666
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.306,,,,26.000001907,,16.860603333,12.713167191,1.850254178,1.7518082857,,,,,97.084571838,,,911.30603027,478809.96875,6845792.0,-886.2503052
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.458,,,,26.000001907,,16.581041336,13.407102585,2.1908142567,2.0464520454,,,,,99.352783203,,,911.45800781,478809.96875,6845792.0,-886.4022827
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.61,,,,26.000001907,,16.301477432,14.464347839,2.4434862137,2.2533681393,,,,,93.720428467,,,911.60998535,478809.96875,6845792.0,-886.5542603
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.762,,,,26.000001907,,16.021911621,17.639974594,2.456690073,2.1452980042,,,,,91.995353699,,,911.76202393,478809.96875,6845792.0,-886.7062988
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,911.914,,,,26.000001907,,15.742347717,20.590017319,2.2655274868,1.8707216978,,,,,108.31266022,,,911.91400146,478809.96875,6845792.0,-886.8582764
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.066,,,,26.000001907,,15.624795914,21.51517868,1.9936249256,1.6053285599,,,,,116.50225067,,,912.065979,478809.96875,6845792.0,-887.0102539
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.218,,,,26.000001907,,15.635362625,22.253694534,1.7657194138,1.4602118731,,,,,110.88110352,,,912.21801758,478809.96875,6845792.0,-887.1622925
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.37,,,,26.000001907,,15.67103672,24.299741745,2.1029076576,1.8458560705,,,,,106.20465851,,,912.36999512,478809.96875,6845792.0,-887.31427
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.522,,,,26.000001907,,15.706742287,24.012792587,2.4246518612,2.1018431187,,,,,99.550743103,,,912.52197266,478809.96875,6845792.0,-887.4662476
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.674,,,,26.000001907,,15.742381096,21.380271912,2.3164513111,2.0205180645,,,,,92.129257202,,,912.67401123,478809.96875,6845792.0,-887.6182861
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.826,,,,26.000001907,,15.778054237,18.397167206,2.3505723476,2.2942721844,,,,,95.566894531,,,912.82598877,478809.96875,6845792.0,-887.7702637
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,912.978,,,,26.000001907,,15.813760757,16.71424675,2.8178784847,3.4479014874,,,,,98.689201355,,,912.97802734,478809.96875,6845792.0,-887.9223022
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,913.13,,,,26.000001907,,15.84940052,17.050828934,3.7840576172,5.4818415642,,,,,99.0912323,,,913.13000488,478809.96875,6845792.0,-888.0742798
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,913.282,,,,26.000001907,,15.885072708,18.615200043,3.8166894913,5.4988288879,,,,,103.4717865,,,913.28198242,478809.96875,6845792.0,-888.2262573
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,913.434,,,,26.000001907,,15.920712471,21.270324707,3.2289521694,4.1273269653,,,,,107.26011658,,,913.434021,478809.96875,6845792.0,-888.3782959
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,913.586,,,,26.000001907,,15.956384659,22.696557999,3.2347500324,3.7208375931,,,,,102.94743347,,,913.58599854,478809.96875,6845792.0,-888.5302734
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,913.738,,,,26.000001907,,15.992024422,21.68752861,3.3041143417,4.035756588,,,,,97.622215271,,,913.73797607,478809.96875,6845792.0,-888.682251
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,913.89,,,,26.000001907,,16.027696609,20.903781891,2.9613256454,3.641302824,,,,,93.991577148,,,913.89001465,478809.96875,6845792.0,-888.8342896
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.042,,,,26.000001907,,16.247612,24.927125931,2.1639325619,2.3443961143,,,,,100.0382843,,,914.04199219,478809.96875,6845792.0,-888.9862061
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.194,,,,26.000001907,,16.675849915,34.408561707,1.6392936707,1.6997920275,,,,,106.89350891,,,914.19396973,478810.0,6845792.0,-889.1381836
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.346,,,,26.000001907,,17.163467407,39.597831726,1.6237351894,1.9640287161,,,,,104.52492523,,,914.3460083,478810.0,6845792.0,-889.2902222
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.498,,,,26.000001907,,17.6510849,43.061790466,1.8316589594,2.2402510643,,,,,105.92070007,,,914.49798584,478810.0,6845792.0,-889.4421997
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.65,,,,26.000001907,,18.138702393,50.818508148,2.2352702618,2.2719800472,,,,,110.76186371,,,914.65002441,478810.0,6845792.0,-889.5942383
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.802,,,,26.000001907,,18.626317978,49.368034363,2.3916621208,2.2541196346,,,,,109.85370636,,,914.80200195,478810.0,6845792.0,-889.7462158
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,914.954,,,,26.000001907,,19.113933563,35.9544487,2.273627758,2.2533874512,,,,,107.76912689,,,914.95397949,478810.0,6845792.0,-889.8981934
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,915.106,,,,26.000001907,,19.601551056,24.446722031,1.9839082956,2.0253026485,,,,,102.72953033,,,915.10601807,478810.0,6845792.0,-890.0502319
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,915.258,,,,26.000001907,,20.089168549,21.429496765,1.8716586828,1.9029961824,,,,,98.732322693,,,915.25799561,478810.0,6845792.0,-890.2022095
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,915.41,,,,26.000001907,,20.576786041,23.122573853,2.4703524113,2.7407987118,,,,,105.15203857,,,915.40997314,478810.0,6845792.0,-890.354187
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,915.562,,,,26.000001907,,21.064401627,24.58877182,2.9219748974,3.3964924812,,,,,110.56300354,,,915.56201172,478810.0,6845792.0,-890.5062256
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,915.714,,,,26.000001907,,21.552019119,22.357145309,2.5747227669,2.9303746223,,,,,107.43992615,,,915.71398926,478810.0,6845792.0,-890.6582031
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,915.866,,,,26.000001907,,22.039634705,18.383283615,2.0599405766,2.1458804607,,,,,104.01293945,,,915.86602783,478810.0,6845792.0,-890.8102417
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.018,,,,26.000001907,,22.312051773,16.471689224,1.9931621552,1.8583403826,,,,,104.89394379,,,916.01800537,478810.0,6845792.0,-890.9622192
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.17,,,,26.000001907,,22.238567352,17.370286942,2.1033389568,1.9353216887,,,,,112.83119202,,,916.16998291,478810.0,6845792.0,-891.1141968
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.322,,,,26.000001907,,22.032110214,20.401350021,1.9416568279,1.9089820385,,,,,117.83782196,,,916.32202148,478810.0,6845792.0,-891.2662354
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.474,,,,26.000001907,,21.825592041,23.538919449,1.6788765192,1.8010503054,,,,,113.45635986,,,916.47399902,478810.0,6845792.0,-891.4182129
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.626,,,,26.000001907,,21.619096756,25.131389618,1.5516620874,1.6946513653,,,,,113.90414429,,,916.62597656,478810.0,6845792.0,-891.5701904
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.778,,,,26.000001907,,21.412639618,24.81967926,1.4638568163,1.6248657703,,,,,116.60445404,,,916.77801514,478810.0,6845792.0,-891.722229
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,916.93,,,,26.000001907,,21.20618248,23.211479187,1.3645681143,1.5879793167,,,,,118.66903687,,,916.92999268,478810.0,6845792.0,-891.8742065
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.082,,,,26.000001907,,20.999725342,21.161039352,1.2886936665,1.4235140085,,,,,125.65998077,,,917.08197021,478810.0,6845792.0,-892.0261841
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.234,,,,26.000001907,,20.793270111,20.303525925,1.2321770191,1.2234089375,,,,,123.29647827,,,917.23400879,478810.0,6845792.0,-892.1782227
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.386,,,,26.000001907,,20.586812973,20.338527679,1.3033615351,1.2553833723,,,,,112.56920624,,,917.38598633,478810.0,6845792.0,-892.3302002
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.538,,,,26.000001907,,20.380355835,21.307237625,1.4468370676,1.3450139761,,,,,110.11553192,,,917.5380249,478810.0,6845792.0,-892.4822388
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.69,,,,26.000001907,,20.173900604,22.579557419,1.6529599428,1.3458850384,,,,,108.86203766,,,917.69000244,478810.0,6845792.0,-892.6342163
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.842,,,,26.000001907,,19.967384338,22.383405685,2.1079647541,1.4670648575,,,,,109.77619171,,,917.84197998,478810.0,6845792.0,-892.7861938
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,917.994,,,,26.000001907,,19.746959686,22.064481735,2.4005391598,1.6327887774,,,,,115.9130249,,,917.99401855,478810.0,6845792.0,-892.9382324
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,918.146,,,,26.000001907,,19.493869781,22.424442291,2.1790091991,1.7318899632,,,,,123.26167297,,,918.14599609,478810.0,6845792.0,-893.09021
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,918.298,,,,26.000001907,,19.224378586,22.510627747,1.9007205963,1.8227001429,,,,,123.92947388,,,918.29797363,478810.0,6845792.0,-893.2421875
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,918.45,,,,26.000001907,,18.95483017,20.649492264,1.8907260895,1.9322661161,,,,,116.63671112,,,918.45001221,478810.0,6845792.0,-893.3942261
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,918.602,,,,26.000001907,,18.685297012,18.110530853,2.0690033436,2.121925354,,,,,106.5803299,,,918.60198975,478810.0,6845792.0,-893.5462036
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,918.754,,,,26.000001907,,18.415805817,16.29249382,2.3089051247,2.4257221222,,,,,105.52284241,,,918.75402832,478810.0,6845792.0,-893.6982422
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,918.906,,,,26.000001907,,18.146259308,15.436592102,2.5305001736,2.8194775581,,,,,110.62310791,,,918.90600586,478810.0,6845792.0,-893.8502197
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.058,,,,26.000001907,,17.876726151,15.603392601,2.7457225323,3.2410261631,,,,,117.53973389,,,919.0579834,478810.0,6845792.0,-894.0021973
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.21,,,,26.000001907,,17.607234955,16.672094345,2.8021252155,3.6136827469,,,,,121.68179321,,,919.21002197,478810.0,6845792.0,-894.1541748
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.362,,,,26.000001907,,17.337743759,18.18321991,2.6124529839,3.6019575596,,,,,117.27796173,,,919.36199951,478810.0,6845792.0,-894.3061523
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.514,,,,26.000001907,,17.068195343,19.418701172,2.6708164215,3.3658857346,,,,,119.42227936,,,919.51397705,478810.0,6845792.0,-894.4581299
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.666,,,,26.000001907,,16.798662186,19.562866211,3.1968898773,3.7716803551,,,,,132.30328369,,,919.66601563,478810.0,6845792.0,-894.6101685
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.818,,,,26.000001907,,16.52917099,19.029380798,3.3216724396,3.9992361069,,,,,135.28979492,,,919.81799316,478810.0,6845792.0,-894.762146
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,919.97,,,,26.000001907,,16.285242081,18.507423401,2.9740281105,3.7437655926,,,,,127.3158493,,,919.9699707,478810.0,6845792.0,-894.9141235
