source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RSHA,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,307.5664,,,,17.5,,33.354896545,32.423030853,2.2903711796,2.2881758213,2.2995178699,,,,,,95.351768494,,,307.56640625,459851.46875,6560998.5,-267.5472107
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,307.7184,,,,17.5,,33.205970764,32.140254974,2.2800860405,2.2711384296,2.2880005836,,,,,,95.333480835,,,307.71841431,459851.46875,6560998.5,-267.6991882
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,307.8704,,,,17.5,,33.056980133,32.42754364,2.2785825729,2.2631602287,2.2840194702,,,,,,97.841804504,,,307.87039185,459851.46875,6560998.5,-267.8511353
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.0224,,,,17.5,,32.930389404,32.732990265,2.2592315674,2.2481534481,2.2643787861,,,,,,99.255455017,,,308.0223999,459851.46875,6560998.5,-268.0031128
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.1744,,,,17.5,,32.855007172,32.168247223,2.2435986996,2.2320554256,2.2497842312,,,,,,98.010688782,,,308.17440796,459851.46875,6560998.5,-268.1550903
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.3264,,,,17.5,,32.789665222,33.84513092,2.2353680134,2.2233860493,2.2413585186,,,,,,96.646629333,,,308.3263855,459851.46875,6560998.5,-268.3070679
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.4784,,,,17.5,,32.724334717,33.172527313,2.2292842865,2.2131216526,2.2328989506,,,,,,96.621711731,,,308.47839355,459851.46875,6560998.5,-268.4590149
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.6304,,,,17.5,,32.658927917,30.488264084,2.2280371189,2.2118320465,2.2328457832,,,,,,95.648857117,,,308.63040161,459851.46875,6560998.5,-268.6110229
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.7824,,,,17.5,,32.593578339,28.382663727,2.2224845886,2.2119188309,2.2293879986,,,,,,93.100563049,,,308.78240967,459851.46875,6560998.5,-268.7630005
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,308.9344,,,,17.5,,32.528251648,29.005977631,2.2174811363,2.2066450119,2.2235684395,,,,,,93.48538208,,,308.93438721,459851.46875,6560998.5,-268.914978
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.0864,,,,17.5,,32.459133148,30.236083984,2.2072527409,2.1946022511,2.2141807079,,,,,,95.919837952,,,309.08639526,459851.46875,6560998.5,-269.066925
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.2384,,,,17.5,,32.387996674,29.649394989,2.1885354519,2.1794710159,2.1957354546,,,,,,96.608001709,,,309.23840332,459851.46875,6560998.5,-269.2189026
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.3904,,,,17.5,,32.316501617,28.871683121,2.1554424763,2.1426994801,2.1580796242,,,,,,97.584609985,,,309.39041138,459851.46875,6560998.5,-269.3708801
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.5424,,,,17.5,,32.245067596,28.996015549,2.0801451206,2.0668833256,2.0826823711,,,,,,100.52484131,,,309.54238892,459851.46875,6560998.5,-269.5228577
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.6944,,,,17.5,,32.173656464,29.514484406,1.9961053133,1.9787909985,2.0008137226,,,,,,102.31565857,,,309.69439697,459851.5,6560998.5,-269.6748047
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.8464,,,,17.5,,32.102165222,28.495582581,1.9719244242,1.949085474,1.9780756235,,,,,,101.57125092,,,309.84640503,459851.5,6560998.5,-269.8267822
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,309.9984,,,,17.5,,32.077819824,28.943141937,1.9836890697,1.9525785446,1.9813193083,,,,,,101.13121033,,,309.99841309,459851.5,6560998.5,-269.9787598
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,310.1504,,,,17.5,,32.254039764,31.56769371,1.9919456244,1.9541425705,1.9851197004,,,,,,102.39627838,,,310.15039063,459851.5,6560998.5,-270.1307373
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,310.3024,,,,17.5,,32.480522156,33.732887268,1.9771126509,1.9467233419,1.9727731943,,,,,,106.05460358,,,310.30239868,459851.5,6560998.5,-270.2827148
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,310.4544,,,,17.5,,32.707027435,33.831008911,1.9384442568,1.922957778,1.9368994236,,,,,,107.92422485,,,310.45440674,459851.5,6560998.5,-270.4346924
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,310.6064,,,,17.5,,32.933532715,33.425033569,1.8874338865,1.8831503391,1.8926693201,,,,,,103.78191376,,,310.60641479,459851.5,6560998.5,-270.5866699
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,310.7584,,,,17.5,,33.16003418,34.52702713,1.8813705444,1.8719687462,1.8833214045,,,,,,99.909286499,,,310.75839233,459851.5,6560998.5,-270.7386169
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,310.9104,,,,17.5,,33.386459351,35.323570251,1.8394854069,1.8382834196,1.8448634148,,,,,,99.457923889,,,310.91040039,459851.5,6560998.5,-270.8905945
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.0624,,,,17.5,,33.17572403,34.052364349,1.8155335188,1.8035206795,1.8214076757,,,,,,99.593276978,,,311.06240845,459851.5,6560998.5,-271.042572
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.2144,,,,17.5,,32.589561462,32.340957642,1.8126614094,1.794100523,1.8153392076,,,,,,101.10047913,,,311.21438599,459851.5,6560998.5,-271.1945496
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.3664,,,,17.5,,31.929899216,29.279632568,1.8144860268,1.789744854,1.8085457087,,,,,,102.78414154,,,311.36639404,459851.5,6560998.5,-271.3464966
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.5184,,,,17.5,,31.270236969,27.782075882,1.8250808716,1.7982990742,1.8165518045,,,,,,102.52934265,,,311.5184021,459851.5,6560998.5,-271.4984741
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.6704,,,,17.5,,30.610496521,26.424575806,1.8533906937,1.829002142,1.8484436274,,,,,,102.08071899,,,311.67041016,459851.5,6560998.5,-271.6504517
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.8224,,,,17.5,,29.950807571,26.671800613,1.874119401,1.8508986235,1.8719881773,,,,,,101.13638306,,,311.8223877,459851.5,6560998.5,-271.8024292
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,311.9744,,,,17.5,,29.289783478,25.882171631,1.8915044069,1.8739228249,1.8900556564,,,,,,98.848045349,,,311.97439575,459851.5,6560998.5,-271.9544067
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,312.1264,,,,17.5,,28.611299515,23.924381256,1.9175697565,1.905611515,1.9159437418,,,,,,97.65272522,,,312.12640381,459851.5,6560998.5,-272.1063843
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,312.2784,,,,17.5,,27.9272995,22.16645813,1.9307800531,1.934491992,1.9406396151,,,,,,97.97379303,,,312.27841187,459851.5,6560998.5,-272.2583618
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,312.4304,,,,17.5,,27.243299484,21.988700867,1.9565105438,1.9540154934,1.964525938,,,,,,96.309822083,,,312.4303894,459851.5,6560998.5,-272.4103394
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,312.5824,,,,17.5,,26.559301376,22.21254158,1.9729220867,1.9706721306,1.9779040813,,,,,,91.239891052,,,312.58239746,459851.5,6560998.5,-272.5622864
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,312.7344,,,,17.5,,25.875299454,22.805103302,1.9796618223,1.9751970768,1.9870839119,,,,,,87.888717651,,,312.73440552,459851.5,6560998.5,-272.7142639
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,312.8864,,,,17.5,,25.191299438,20.996694565,1.979075551,1.9693048,1.984292984,,,,,,89.028709412,,,312.88641357,459851.5,6560998.5,-272.8662415
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.0384,,,,17.5,,24.365030289,18.675981522,1.9537661076,1.9612996578,1.96413517,,,,,,92.174118042,,,313.03839111,459851.5,6560998.5,-273.018219
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.1904,,,,17.5,,23.354883194,18.089212418,1.8922351599,1.9051858187,1.9057904482,,,,,,96.514900208,,,313.19039917,459851.53125,6560998.5,-273.170166
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.3424,,,,17.5,,22.296966553,17.367643356,1.8332202435,1.8413267136,1.8491704464,,,,,,99.335250854,,,313.34240723,459851.53125,6560998.5,-273.3221741
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.4944,,,,17.5,,21.239049911,17.557004929,1.8172867298,1.8037234545,1.8241375685,,,,,,98.200233459,,,313.49438477,459851.53125,6560998.5,-273.4741516
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.6464,,,,17.5,,20.181135178,16.459869385,1.827994585,1.8053953648,1.8327211142,,,,,,95.855667114,,,313.64639282,459851.53125,6560998.5,-273.6261292
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.7984,,,,17.5,,19.123218536,16.587808609,1.835314393,1.8143595457,1.8369204998,,,,,,94.542266846,,,313.79840088,459851.53125,6560998.5,-273.7780762
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,313.9504,,,,17.5,,18.065303802,16.020683289,1.8380879164,1.8161834478,1.8336685896,,,,,,93.27771759,,,313.95040894,459851.53125,6560998.5,-273.9300537
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,314.1024,,,,17.5,,18.487922668,15.871124268,1.8379089832,1.8170348406,1.8337944746,,,,,,93.9140625,,,314.10238647,459851.53125,6560998.5,-274.0820313
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,314.2544,,,,17.5,,19.556676865,15.691413879,1.8548675776,1.837533474,1.8529288769,,,,,,97.848327637,,,314.25439453,459851.53125,6560998.5,-274.2340088
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,314.4064,,,,17.5,,20.654117584,17.545690536,1.8715510368,1.8556364775,1.8700082302,,,,,,100.03075409,,,314.40640259,459851.53125,6560998.5,-274.3859863
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,314.5584,,,,17.5,,21.751527786,20.215820313,1.885456562,1.8766261339,1.8920352459,,,,,,98.439407349,,,314.55841064,459851.53125,6560998.5,-274.5379639
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,314.7104,,,,17.5,,22.849010468,21.297145844,1.8784470558,1.8686208725,1.8819701672,,,,,,94.758621216,,,314.71038818,459851.53125,6560998.5,-274.6899414
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,314.8624,,,,17.5,,23.946451187,21.405389786,1.8758058548,1.8625705242,1.8772704601,,,,,,88.869316101,,,314.86239624,459851.53125,6560998.5,-274.8419189
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.0144,,,,17.5,,24.891716003,21.338428497,1.8775143623,1.8678048849,1.8845598698,,,,,,84.145050049,,,315.0144043,459851.53125,6560998.5,-274.9938965
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.1664,,,,17.5,,25.53730011,24.912513733,1.881824255,1.8614507914,1.8822946548,,,,,,86.039016724,,,315.16641235,459851.53125,6560998.5,-275.145874
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.3184,,,,17.5,,26.082965851,26.386583328,1.8786132336,1.8604527712,1.8816660643,,,,,,92.452957153,,,315.31838989,459851.53125,6560998.5,-275.2978516
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.4704,,,,17.5,,26.628698349,28.918970108,1.8737181425,1.8661899567,1.8768060207,,,,,,95.5467453,,,315.47039795,459851.53125,6560998.5,-275.4498291
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.6224,,,,17.5,,27.1743927,28.704816818,1.8488065004,1.8447144032,1.8563873768,,,,,,93.53037262,,,315.62240601,459851.53125,6560998.5,-275.6018066
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.7744,,,,17.5,,27.720056534,28.161167145,1.8284310102,1.8095930815,1.8313536644,,,,,,90.425430298,,,315.77441406,459851.53125,6560998.5,-275.7537842
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,315.9264,,,,17.5,,28.265720367,28.1024189,1.827162385,1.8095684052,1.8272061348,,,,,,88.394424438,,,315.9263916,459851.53125,6560998.5,-275.9057617
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.0784,,,,17.5,,28.62786293,28.17040062,1.8315453529,1.8073394299,1.8290740252,,,,,,87.30014801,,,316.07839966,459851.53125,6560998.5,-276.0577393
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.2304,,,,17.5,,28.868659973,28.898153305,1.8474345207,1.8297934532,1.8476239443,,,,,,86.802940369,,,316.23040771,459851.53125,6560998.5,-276.2097168
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.3824,,,,17.5,,29.092073441,30.557220459,1.8471989632,1.8380615711,1.8478394747,,,,,,87.426933289,,,316.38238525,459851.53125,6560998.5,-276.3616943
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.5344,,,,17.5,,29.315551758,30.573884964,1.8631284237,1.8491640091,1.857847333,,,,,,88.660995483,,,316.53439331,459851.53125,6560998.5,-276.5136719
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.6864,,,,17.5,,29.53899765,30.815279007,1.8743906021,1.8595486879,1.8713115454,,,,,,89.182914734,,,316.68640137,459851.53125,6560998.5,-276.6656494
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.8384,,,,17.5,,29.76240921,30.150455475,1.8722428083,1.8611968756,1.8750030994,,,,,,89.96962738,,,316.83840942,459851.5625,6560998.5,-276.817627
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,316.9904,,,,17.5,,29.906711578,28.399032593,1.8741130829,1.8615353107,1.8744637966,,,,,,91.638023376,,,316.99038696,459851.5625,6560998.5,-276.9696045
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,317.1424,,,,17.5,,29.796365738,28.349365234,1.8557343483,1.8520004749,1.8580341339,,,,,,91.433204651,,,317.14239502,459851.5625,6560998.5,-277.1215515
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,317.2944,,,,17.5,,29.579006195,29.069955826,1.8294990063,1.8277782202,1.8325374126,,,,,,88.448928833,,,317.29440308,459851.5625,6560998.5,-277.2735596
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,317.4464,,,,17.5,,29.36167717,30.251228333,1.8112479448,1.796440959,1.8093492985,,,,,,86.191558838,,,317.44641113,459851.5625,6560998.5,-277.4255371
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,317.5984,,,,17.5,,29.144283295,29.774711609,1.8217762709,1.7809211016,1.8122093678,,,,,,86.252380371,,,317.59838867,459851.5625,6560998.5,-277.5775146
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,317.7504,,,,17.5,,28.926919937,28.804605484,1.8598796129,1.8243893385,1.8577789068,,,,,,86.577354431,,,317.75039673,459851.5625,6560998.5,-277.7294617
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,317.9024,,,,17.5,,28.709592819,29.213705063,1.8652075529,1.8514719009,1.8682460785,,,,,,85.419654846,,,317.90240479,459851.5625,6560998.5,-277.8814697
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.0544,,,,17.5,,28.470523834,29.659500122,1.8044868708,1.7666993141,1.7949509621,,,,,,82.459503174,,,318.05441284,459851.5625,6560998.5,-278.0334473
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.2064,,,,17.5,,28.21087265,27.211257935,1.7478599548,1.672739625,1.7280287743,,,,,,79.609382629,,,318.20639038,459851.5625,6560998.5,-278.1854248
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.3584,,,,17.5,,27.946367264,25.91301918,1.7771779299,1.7168385983,1.7639024258,,,,,,80.533401489,,,318.35839844,459851.5625,6560998.5,-278.3373718
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.5104,,,,17.5,,27.681928635,27.13776207,1.8227804899,1.7967461348,1.8323811293,,,,,,84.44128418,,,318.51040649,459851.5625,6560998.5,-278.4893799
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.6624,,,,17.5,,27.417459488,26.468650818,1.837389946,1.7973834276,1.8481874466,,,,,,86.622138977,,,318.66241455,459851.5625,6560998.5,-278.6413574
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.8144,,,,17.5,,27.152956009,25.270442963,1.8331596851,1.7881804705,1.8360894918,,,,,,87.168952942,,,318.81439209,459851.5625,6560998.0,-278.793335
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,318.9664,,,,17.5,,26.964164734,25.013702393,1.7923544645,1.742834568,1.7829180956,,,,,,88.279441833,,,318.96640015,459851.5625,6560998.0,-278.945282
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,319.1184,,,,17.5,,27.265632629,25.330648422,1.7990819216,1.7543582916,1.7860127687,,,,,,89.272079468,,,319.1184082,459851.5625,6560998.0,-279.09729
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,319.2704,,,,17.5,,27.825023651,25.691188812,1.8250768185,1.7854317427,1.8137917519,,,,,,89.514625549,,,319.27038574,459851.5625,6560998.0,-279.2492676
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,319.4224,,,,17.5,,28.38438797,25.487762451,1.8355309963,1.8223716021,1.838170886,,,,,,87.651283264,,,319.4223938,459851.5625,6560998.0,-279.4012451
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,319.5744,,,,17.5,,28.943716049,25.411905289,1.8145974874,1.7917582989,1.8177132607,,,,,,84.265045166,,,319.57440186,459851.5625,6560998.0,-279.5531921
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,319.7264,,,,17.5,,29.503105164,27.459358215,1.7900356054,1.7639284134,1.7902152538,,,,,,84.656021118,,,319.72640991,459851.5625,6560998.0,-279.7052002
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,319.8784,,,,17.5,,30.06247139,28.850076675,1.768868804,1.7314585447,1.7625102997,,,,,,89.130950928,,,319.87838745,459851.5625,6560998.0,-279.8571777
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.0304,,,,17.5,,30.38032341,29.179546356,1.847001195,1.8245692253,1.8539550304,,,,,,91.394416809,,,320.03039551,459851.5625,6560998.0,-280.0091553
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.1824,,,,17.5,,30.376842499,31.678152084,1.8688256741,1.8445805311,1.8844069242,,,,,,89.542037964,,,320.18240356,459851.5625,6560998.0,-280.1611023
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.3344,,,,17.5,,30.265895844,33.183269501,1.79626441,1.7483924627,1.7954622507,,,,,,85.491775513,,,320.33441162,459851.5625,6560998.0,-280.3131104
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.4864,,,,17.5,,30.1549263,32.069007874,1.717120409,1.6573182344,1.6998559237,,,,,,80.792320251,,,320.48638916,459851.5625,6560998.0,-280.4650879
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.6384,,,,17.5,,30.043979645,31.382991791,1.7005758286,1.6280710697,1.6906601191,,,,,,79.395545959,,,320.63839722,459851.5625,6560998.0,-280.6170349
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.7904,,,,17.5,,29.933012009,30.868862152,1.7522845268,1.6954399347,1.7563025951,,,,,,83.184532166,,,320.79040527,459851.59375,6560998.0,-280.769043
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,320.9424,,,,17.5,,29.818698883,30.165369034,1.7862906456,1.7384600639,1.7946311235,,,,,,87.665710449,,,320.94241333,459851.59375,6560998.0,-280.9210205
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,321.0944,,,,17.5,,29.544998169,29.859552383,1.8126262426,1.7556192875,1.8062217236,,,,,,88.547187805,,,321.09439087,459851.59375,6560998.0,-281.072998
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,321.2464,,,,17.5,,29.166492462,29.305496216,1.8205298185,1.7672191858,1.8002562523,,,,,,87.715560913,,,321.24639893,459851.59375,6560998.0,-281.2249451
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,321.3984,,,,17.5,,28.78799057,28.863149643,1.794183135,1.755671978,1.7731221914,,,,,,89.644470215,,,321.39840698,459851.59375,6560998.0,-281.3769531
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,321.5504,,,,17.5,,28.409545898,27.647867203,1.7739483118,1.7528973818,1.7624758482,,,,,,92.280258179,,,321.55041504,459851.59375,6560998.0,-281.5289307
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,321.7024,,,,17.5,,28.031082153,26.279159546,1.6949594021,1.6889441013,1.6991958618,,,,,,89.832221985,,,321.70239258,459851.59375,6560998.0,-281.6809082
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,321.8544,,,,17.5,,27.652578354,26.419441223,1.5878087282,1.5344904661,1.5796353817,,,,,,84.554634094,,,321.85440063,459851.59375,6560998.0,-281.8328552
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.0064,,,,17.5,,27.479642868,27.44342041,1.6068931818,1.5289390087,1.5932682753,,,,,,83.633605957,,,322.00640869,459851.59375,6560998.0,-281.9848633
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.1584,,,,17.5,,27.693908691,27.892492294,1.6972258091,1.6454993486,1.6951534748,,,,,,88.255325317,,,322.15838623,459851.59375,6560998.0,-282.1368408
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.3104,,,,17.5,,28.081489563,28.532215118,1.7268669605,1.6765938997,1.7300220728,,,,,,93.133926392,,,322.31039429,459851.59375,6560998.0,-282.2888184
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.4624,,,,17.5,,28.469068527,30.00478363,1.7265666723,1.6644150019,1.7260251045,,,,,,93.681388855,,,322.46240234,459851.59375,6560998.0,-282.4407654
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.6144,,,,17.5,,28.856647491,24.928634644,1.728584528,1.6848137379,1.7181611061,,,,,,91.985099792,,,322.6144104,459851.59375,6560998.0,-282.5927734
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.7664,,,,17.5,,29.244285583,20.289428711,1.7167935371,1.6990886927,1.7033160925,,,,,,93.599220276,,,322.76638794,459851.59375,6560998.0,-282.744751
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,322.9184,,,,17.5,,29.631908417,20.331352234,1.6776169538,1.6705081463,1.6743040085,,,,,,97.806343079,,,322.918396,459851.59375,6560998.0,-282.8967285
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,323.0704,,,,17.5,,29.033817291,20.102428436,1.6626782417,1.6543357372,1.6683921814,,,,,,98.645042419,,,323.07040405,459851.59375,6560998.0,-283.0486755
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,323.2224,,,,17.5,,27.567228317,17.983640671,1.6760416031,1.6604348421,1.678260684,,,,,,96.872451782,,,323.22241211,459851.59375,6560998.0,-283.2006836
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,323.3744,,,,17.5,,26.013771057,15.921311378,1.6728570461,1.6536569595,1.6698945761,,,,,,98.472076416,,,323.37438965,459851.59375,6560998.0,-283.3526611
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,323.5264,,,,17.5,,24.460359573,15.416978836,1.6570180655,1.642436862,1.6544423103,,,,,,102.95887756,,,323.52639771,459851.59375,6560998.0,-283.5046387
