source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,859.886,2.0,65000.0,,1.1369316578,,,,,,,54.642208099,,,859.88598633,530660.25,6732022.5,-835.8676758
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.038,2.0,65000.0,,1.140206933,,,,,,,54.807514191,,,860.0380249,530660.25,6732022.5,-836.0197144
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.19,2.0,65000.0,,1.1640928984,,,,,,,53.962753296,,,860.19000244,530660.25,6732022.5,-836.1716919
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.342,2.0,65000.0,,1.1882375479,,,,,,,55.238864899,,,860.34197998,530660.25,6732022.5,-836.3236694
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.494,2.0,65000.0,,1.2010730505,,,,,,,53.953174591,,,860.49401855,530660.25,6732022.5,-836.475708
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.646,2.0,65000.0,,1.213732481,,,,,,,55.862709045,,,860.64599609,530660.25,6732022.5,-836.6276855
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.798,2.0,65000.0,,1.2091091871,,,,,,,50.804645538,,,860.79797363,530660.25,6732022.5,-836.7796631
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,860.95,2.0,65000.0,,1.1907963753,,,,,,,52.269973755,,,860.95001221,530660.25,6732022.5,-836.9317017
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,861.102,2.0,65000.0,,1.1827403307,,,,,,,54.791530609,,,861.10198975,530660.25,6732022.5,-837.0836792
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,861.254,2.0,65000.0,,1.174208045,,,,,,,56.275600433,,,861.25402832,530660.25,6732022.5,-837.2357178
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,861.406,2.0,65000.0,,1.1576516628,,,,,,,55.779747009,,,861.40600586,530660.25,6732022.5,-837.3876953
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,861.558,2.0,65000.0,,1.1507376432,,,,,,,49.415294647,,,861.5579834,530660.25,6732022.5,-837.5396729
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,861.71,2.0,65000.0,,1.1597514153,,,,,,,50.213672638,,,861.71002197,530660.25,6732022.5,-837.6917114
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,861.862,2.0,65000.0,,1.1696251631,,,,,,,48.750652313,,,861.86199951,530660.25,6732022.5,-837.843689
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.014,2.0,65000.0,,1.1906763315,,,,,,,49.742294312,,,862.01397705,530660.25,6732022.5,-837.9956665
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.166,2.0,65000.0,,1.2054927349,,,,,,,52.30134964,,,862.16601563,530660.25,6732022.5,-838.1477051
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.318,2.0,65000.0,,1.1813589334,,,,,,,56.556552887,,,862.31799316,530660.25,6732022.5,-838.2996826
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.47,2.0,65000.0,,1.1520214081,,,,,,,59.405994415,,,862.4699707,530660.25,6732022.5,-838.4516602
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.622,2.0,65000.0,,1.1265877485,,,,,,,56.80663681,,,862.62200928,530660.25,6732022.5,-838.6036987
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.774,2.0,65000.0,,1.1162770987,,,,,,,55.001506805,,,862.77398682,530660.25,6732022.5,-838.7556152
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,862.926,2.0,65000.0,,1.1169855595,,,,,,,52.652198792,,,862.92602539,530660.25,6732022.5,-838.9076538
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.078,2.0,65000.0,,1.1241923571,,,,,,,50.338687897,,,863.07800293,530660.25,6732022.5,-839.0596313
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.23,2.0,65000.0,,1.134994626,,,,,,,46.45382309,,,863.22998047,530660.25,6732022.5,-839.2116089
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.382,2.0,65000.0,,1.1395630836,,,,,,,48.32862854,,,863.38201904,530660.25,6732022.5,-839.3636475
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.534,2.0,65000.0,,1.1349692345,,,,,,,51.527423859,,,863.53399658,530660.25,6732022.5,-839.515625
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.686,2.0,65000.0,,1.1448792219,,,,,,,52.324634552,,,863.68597412,530660.25,6732022.5,-839.6676025
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.838,2.0,65000.0,,1.1480787992,,,,,,,47.580692291,,,863.8380127,530660.25,6732022.5,-839.8196411
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,863.99,2.0,65000.0,,1.138614893,,,,,,,48.394954681,,,863.98999023,530660.3125,6732022.5,-839.9716187
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,864.142,2.0,65000.0,,1.1551083326,,,,,,,47.262123108,,,864.14202881,530660.3125,6732022.5,-840.1236572
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,864.294,2.0,65000.0,,1.1711331606,,,,,,,48.362773895,,,864.29400635,530660.3125,6732022.5,-840.2756348
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,864.446,2.0,65000.0,,1.1727000475,,,,,,,47.770713806,,,864.44598389,530660.3125,6732022.5,-840.4276123
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,864.598,2.0,65000.0,,1.1643772125,,,,,,,51.714672089,,,864.59802246,530660.3125,6732022.5,-840.5796509
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,864.75,2.0,65000.0,,1.1628645658,,,,,,,52.577869415,,,864.75,530660.3125,6732022.5,-840.7316284
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,864.902,2.0,65000.0,,1.1717851162,,,,,,,49.789352417,,,864.90197754,530660.3125,6732022.5,-840.883606
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.054,2.0,65000.0,,1.1868251562,,,,,,,47.441841125,,,865.05401611,530660.3125,6732022.5,-841.0356445
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.206,2.0,65000.0,,1.1896611452,,,,,,,49.094234467,,,865.20599365,530660.3125,6732022.5,-841.1876221
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.358,2.0,65000.0,,1.1860971451,,,,,,,51.906028748,,,865.35797119,530660.3125,6732022.5,-841.3395996
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.51,2.0,65000.0,,1.1821719408,,,,,,,54.420051575,,,865.51000977,530660.3125,6732022.5,-841.4916382
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.662,2.0,65000.0,,1.1819629669,,,,,,,53.732837677,,,865.6619873,530660.3125,6732022.5,-841.6436157
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.814,2.0,65000.0,,1.1952798367,,,,,,,50.563171387,,,865.81402588,530660.3125,6732022.5,-841.7956543
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,865.966,2.0,65000.0,,1.2038197517,,,,,,,48.981781006,,,865.96600342,530660.3125,6732022.5,-841.9476318
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,866.118,2.0,65000.0,,1.1982872486,,,,,,,50.630599976,,,866.11798096,530660.3125,6732022.5,-842.0996094
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,866.27,2.0,65000.0,,1.1894220114,,,,,,,52.313064575,,,866.27001953,530660.3125,6732022.5,-842.2516479
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,866.422,2.0,65000.0,,1.170586586,,,,,,,53.664512634,,,866.42199707,530660.3125,6732022.5,-842.4036255
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,866.574,2.0,65000.0,,1.1595330238,,,,,,,52.767368317,,,866.57397461,530660.3125,6732022.5,-842.555603
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,866.726,2.0,65000.0,,1.1504731178,,,,,,,52.647373199,,,866.72601318,530660.3125,6732022.5,-842.7076416
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,866.878,2.0,65000.0,,1.1459476948,,,,,,,50.035129547,,,866.87799072,530660.3125,6732022.5,-842.8596191
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.03,2.0,65000.0,,1.1443761587,,,,,,,50.473651886,,,867.0300293,530660.3125,6732022.5,-843.0116577
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.182,2.0,65000.0,,1.1441999674,,,,,,,48.471939087,,,867.18200684,530660.3125,6732022.5,-843.1636353
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.334,2.0,65000.0,,1.1452175379,,,,,,,50.187046051,,,867.33398438,530660.3125,6732022.5,-843.3156128
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.486,2.0,65000.0,,1.1497952938,,,,,,,52.292629242,,,867.48602295,530660.3125,6732022.5,-843.4676514
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.638,2.0,65000.0,,1.1570038795,,,,,,,54.334041595,,,867.63800049,530660.3125,6732022.5,-843.6196289
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.79,2.0,65000.0,,1.1641637087,,,,,,,59.30222702,,,867.78997803,530660.3125,6732022.5,-843.7716064
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,867.942,2.0,65000.0,,1.1654676199,,,,,,,60.370773315,,,867.9420166,530660.3125,6732022.5,-843.923645
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,868.094,2.0,65000.0,,1.1656669378,,,,,,,60.615058899,,,868.09399414,530660.3125,6732022.5,-844.0756226
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,868.246,2.0,65000.0,,1.1710271835,,,,,,,56.052131653,,,868.24597168,530660.3125,6732022.5,-844.2276001
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,868.398,2.0,65000.0,,1.1878647804,,,,,,,55.047252655,,,868.39801025,530660.3125,6732022.5,-844.3796387
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,868.55,2.0,65000.0,,1.194160223,,,,,,,54.876140594,,,868.54998779,530660.3125,6732022.5,-844.5316162
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,868.702,2.0,65000.0,,1.1952946186,,,,,,,54.148139954,,,868.70202637,530660.3125,6732022.5,-844.6836548
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,868.854,2.0,65000.0,,1.1958930492,,,,,,,55.771961212,,,868.85400391,530660.3125,6732022.5,-844.8356323
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.006,2.0,65000.0,,1.1936246157,,,,,,,54.262119293,,,869.00598145,530660.3125,6732022.5,-844.9876099
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.158,2.0,65000.0,,1.1863235235,,,,,,,55.349086761,,,869.15802002,530660.3125,6732022.5,-845.1396484
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.31,2.0,65000.0,,1.1760110855,,,,,,,53.347846985,,,869.30999756,530660.3125,6732022.5,-845.291626
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.462,2.0,65000.0,,1.1642663479,,,,,,,55.195213318,,,869.4619751,530660.3125,6732022.5,-845.4436035
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.614,2.0,65000.0,,1.1490643024,,,,,,,53.375087738,,,869.61401367,530660.3125,6732022.5,-845.5956421
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.766,2.0,65000.0,,1.1330262423,,,,,,,53.064319611,,,869.76599121,530660.3125,6732022.5,-845.7476196
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,869.918,2.0,65000.0,,1.1252416372,,,,,,,53.375991821,,,869.91802979,530660.3125,6732022.5,-845.8996582
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.07,2.0,65000.0,,1.1205762625,,,,,,,54.038124084,,,870.07000732,530660.3125,6732022.5,-846.0516357
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.222,2.0,65000.0,,1.1023778915,,,,,,,56.083358765,,,870.22198486,530660.3125,6732022.5,-846.2036133
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.374,2.0,65000.0,,1.0777916908,,,,,,,56.09015274,,,870.37402344,530660.3125,6732022.5,-846.3556519
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.526,2.0,65000.0,,1.0730757713,,,,,,,57.381195068,,,870.52600098,530660.3125,6732022.5,-846.5076294
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.678,2.0,65000.0,,1.0756498575,,,,,,,54.539451599,,,870.67797852,530660.3125,6732022.5,-846.6596069
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.83,2.0,65000.0,,1.0666121244,,,,,,,53.047546387,,,870.83001709,530660.3125,6732022.5,-846.8116455
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,870.982,2.0,65000.0,,1.0536382198,,,,,,,52.457942963,,,870.98199463,530660.3125,6732022.5,-846.963623
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,871.134,2.0,65000.0,,1.0591708422,,,,,,,54.104000092,,,871.13397217,530660.3125,6732022.5,-847.1156006
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,871.286,2.0,65000.0,,1.084733963,,,,,,,55.568382263,,,871.28601074,530660.3125,6732022.5,-847.2676392
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,871.438,2.0,65000.0,,1.1080833673,,,,,,,53.221317291,,,871.43798828,530660.3125,6732022.5,-847.4195557
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,871.59,2.0,65000.0,,1.1242055893,,,,,,,54.864395142,,,871.59002686,530660.3125,6732022.5,-847.5715942
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,871.742,2.0,65000.0,,1.1354484558,,,,,,,54.091491699,,,871.74200439,530660.3125,6732022.5,-847.7235718
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,871.894,2.0,65000.0,,1.1431064606,,,,,,,59.11164856,,,871.89398193,530660.3125,6732022.5,-847.8755493
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.046,2.0,65000.0,,1.1497581005,,,,,,,59.600421906,,,872.04602051,530660.3125,6732022.5,-848.0275879
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.198,2.0,65000.0,,1.156036973,,,,,,,60.085700989,,,872.19799805,530660.3125,6732022.5,-848.1795654
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.35,2.0,65000.0,,1.1628303528,,,,,,,55.560752869,,,872.34997559,530660.3125,6732022.5,-848.331543
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.502,2.0,65000.0,,1.1709499359,,,,,,,53.327358246,,,872.50201416,530660.3125,6732022.5,-848.4835815
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.654,2.0,65000.0,,1.1801079512,,,,,,,52.928325653,,,872.6539917,530660.3125,6732022.5,-848.6355591
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.806,2.0,65000.0,,1.1935517788,,,,,,,52.404060364,,,872.80603027,530660.3125,6732022.5,-848.7875977
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,872.958,2.0,65000.0,,1.2134182453,,,,,,,54.127124786,,,872.95800781,530660.3125,6732022.5,-848.9395752
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,873.11,2.0,65000.0,,1.2355594635,,,,,,,53.370555878,,,873.10998535,530660.3125,6732022.5,-849.0915527
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,873.262,2.0,65000.0,,1.2261401415,,,,,,,55.795257568,,,873.26202393,530660.3125,6732022.5,-849.2435913
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,873.414,2.0,65000.0,,1.2204799652,,,,,,,53.275787354,,,873.41400146,530660.3125,6732022.5,-849.3955688
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,873.566,2.0,65000.0,,1.2193377018,,,,,,,51.114048004,,,873.565979,530660.3125,6732022.5,-849.5475464
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,873.718,2.0,65000.0,,1.217377305,,,,,,,49.559635162,,,873.71801758,530660.3125,6732022.5,-849.699585
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,873.87,2.0,65000.0,,1.2151097059,,,,,,,49.400592804,,,873.86999512,530660.3125,6732022.5,-849.8515625
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.022,2.0,65000.0,,1.2210903168,,,,,,,51.78830719,,,874.02197266,530660.3125,6732022.5,-850.00354
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.174,2.0,65000.0,,1.225835681,,,,,,,54.518199921,,,874.17401123,530660.3125,6732022.5,-850.1555786
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.326,2.0,65000.0,,1.2221903801,,,,,,,54.718677521,,,874.32598877,530660.3125,6732022.5,-850.3075562
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.478,2.0,65000.0,,1.2183983326,,,,,,,54.610481262,,,874.47802734,530660.3125,6732022.5,-850.4595947
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.63,2.0,65000.0,,1.2164447308,,,,,,,54.719593048,,,874.63000488,530660.3125,6732022.5,-850.6115723
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.782,2.0,65000.0,,1.215064764,,,,,,,56.458522797,,,874.78198242,530660.3125,6732022.5,-850.7635498
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,874.934,2.0,65000.0,,1.2169218063,,,,,,,56.229095459,,,874.934021,530660.3125,6732022.5,-850.9155884
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.086,2.0,65000.0,,1.222655654,,,,,,,52.661701202,,,875.08599854,530660.3125,6732022.5,-851.0675659
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.238,2.0,65000.0,,1.18846035,,,,,,,50.663589478,,,875.23797607,530660.3125,6732022.5,-851.2195435
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.39,2.0,65000.0,,1.1636648178,,,,,,,51.43813324,,,875.39001465,530660.3125,6732022.5,-851.371582
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.542,2.0,65000.0,,1.1603473425,,,,,,,53.066539764,,,875.54199219,530660.3125,6732022.5,-851.5235596
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.694,2.0,65000.0,,1.1615442038,,,,,,,56.552131653,,,875.69396973,530660.3125,6732022.5,-851.6755371
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.846,2.0,65000.0,,1.1606385708,,,,,,,55.863471985,,,875.8460083,530660.3125,6732022.5,-851.8275757
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,875.998,2.0,65000.0,,1.1573773623,,,,,,,55.707580566,,,875.99798584,530660.3125,6732022.5,-851.9795532
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,876.15,2.0,65000.0,,1.1531399488,,,,,,,54.76115036,,,876.15002441,530660.3125,6732022.5,-852.1315918
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,876.302,2.0,65000.0,,1.148819685,,,,,,,58.074115753,,,876.30200195,530660.3125,6732022.5,-852.2835693
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,876.454,2.0,65000.0,,1.1613112688,,,,,,,58.831707001,,,876.45397949,530660.3125,6732022.5,-852.4355469
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,876.606,2.0,65000.0,,1.1829779148,,,,,,,56.815414429,,,876.60601807,530660.3125,6732022.5,-852.5875854
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,876.758,2.0,65000.0,,1.1907538176,,,,,,,53.524009705,,,876.75799561,530660.3125,6732022.5,-852.739563
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,876.91,2.0,65000.0,,1.1846835613,,,,,,,54.81817627,,,876.90997314,530660.3125,6732022.5,-852.8915405
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.062,2.0,65000.0,,1.1768044233,,,,,,,56.882434845,,,877.06201172,530660.3125,6732022.5,-853.0435791
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.214,2.0,65000.0,,1.172061801,,,,,,,57.75693512,,,877.21398926,530660.3125,6732022.5,-853.1955566
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.366,2.0,65000.0,,1.1671895981,,,,,,,55.122650146,,,877.36602783,530660.3125,6732022.5,-853.3475952
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.518,2.0,65000.0,,1.1604274511,,,,,,,52.847072601,,,877.51800537,530660.3125,6732022.5,-853.4995728
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.67,2.0,65000.0,,1.1523108482,,,,,,,49.812702179,,,877.66998291,530660.3125,6732022.5,-853.6515503
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.822,2.0,65000.0,,1.133033514,,,,,,,50.447879791,,,877.82202148,530660.3125,6732022.5,-853.8035889
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,877.974,2.0,65000.0,,1.1153047085,,,,,,,52.983272552,,,877.97399902,530660.3125,6732022.5,-853.9555664
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,878.126,2.0,65000.0,,1.1054075956,,,,,,,55.269329071,,,878.12597656,530660.3125,6732022.5,-854.1075439
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,878.278,2.0,65000.0,,1.1062265635,,,,,,,56.257781982,,,878.27801514,530660.3125,6732022.5,-854.2595825
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,878.43,2.0,65000.0,,1.1160085201,,,,,,,55.390346527,,,878.42999268,530660.3125,6732022.5,-854.4115601
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,878.582,2.0,65000.0,,1.1297451258,,,,,,,55.978252411,,,878.58197021,530660.3125,6732022.5,-854.5635376
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,878.734,2.0,65000.0,,1.1446970701,,,,,,,57.396785736,,,878.73400879,530660.3125,6732022.5,-854.7155762
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,878.886,2.0,65000.0,,1.1601160765,,,,,,,59.829666138,,,878.88598633,530660.3125,6732022.5,-854.8675537
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.038,2.0,65000.0,,1.1758037806,,,,,,,60.664085388,,,879.0380249,530660.3125,6732022.5,-855.0195923
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.19,2.0,65000.0,,1.1920120716,,,,,,,57.576770782,,,879.19000244,530660.3125,6732022.5,-855.1715698
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.342,2.0,65000.0,,1.2084041834,,,,,,,52.915111542,,,879.34197998,530660.3125,6732022.5,-855.3235474
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.494,2.0,65000.0,,1.2222092152,,,,,,,51.178897858,,,879.49401855,530660.3125,6732022.5,-855.4755859
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.646,2.0,65000.0,,1.2308286428,,,,,,,51.334915161,,,879.64599609,530660.3125,6732022.5,-855.6275635
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.798,2.0,65000.0,,1.2362993956,,,,,,,52.327030182,,,879.79797363,530660.3125,6732022.5,-855.779541
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,879.95,2.0,65000.0,,1.2370922565,,,,,,,51.682434082,,,879.95001221,530660.3125,6732022.5,-855.9315796
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,880.102,2.0,65000.0,,1.2351201773,,,,,,,50.098369598,,,880.10198975,530660.3125,6732022.5,-856.0835571
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,880.254,2.0,65000.0,,1.2301154137,,,,,,,47.259422302,,,880.25402832,530660.3125,6732022.5,-856.2355347
Force_2020_all_wells_train_test_blind_hidden_final/31_5-4 S.las,31/5-4 S,880.406,2.0,65000.0,,1.2228094339,,,,,,,48.03307724,,,880.40600586,530660.3125,6732022.5,-856.3875122
