source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,628.208,,,,,0.1378003508,28855.769531,1.2534058094,,,,,,157.24620056,,,,,628.20800781,489852.21875,6602695.0,-602.1921387
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,628.36,,,,,0.1378003508,28449.427734,1.3076548576,,,,,,157.24620056,,,,,628.35998535,489852.21875,6602695.0,-602.3441162
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,628.512,,,,,0.1378003508,28355.882813,1.3923848867,,,,,,157.24620056,,,,,628.51202393,489852.21875,6602695.0,-602.4961548
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,628.664,,,,,0.1378003508,28600.171875,1.4266459942,,,,,,157.24620056,,,,,628.66400146,489852.21875,6602695.0,-602.6481323
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,628.816,,,,,0.1378003508,30327.90625,1.4494009018,,,,,,157.24620056,,,,,628.815979,489852.21875,6602695.0,-602.8001099
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,628.968,,,,,0.1378003508,31621.388672,1.4952142239,,,,,,157.24620056,,,,,628.96801758,489852.21875,6602695.0,-602.9521484
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,629.12,,,,,0.1378003508,31890.082031,1.5318287611,,,,,,157.24620056,,,,,629.11999512,489852.21875,6602695.0,-603.104126
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,629.272,,,,,0.1378003508,31809.638672,1.558483839,,,,,,157.24620056,,,,,629.27197266,489852.21875,6602695.0,-603.2561035
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,629.424,,,,,0.1378003508,31725.132813,1.6070120335,,,,,,157.24620056,,,,,629.42401123,489852.21875,6602695.0,-603.4080811
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,629.576,,,,,0.1378003508,31708.742188,1.6776995659,,,,,,157.24620056,,,,,629.57598877,489852.21875,6602695.0,-603.5600586
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,629.728,,,,,0.1378003508,31947.353516,1.7264133692,,,,,,157.24620056,,,,,629.72802734,489852.21875,6602695.0,-603.7120972
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,629.88,,,,,0.1378003508,42495.28125,1.7596827745,,,,,,157.24620056,,,,,629.88000488,489852.21875,6602695.0,-603.8640747
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.032,,,,,0.1378003508,54978.4375,1.7670683861,,,,,,157.24620056,,,,,630.03198242,489852.21875,6602695.0,-604.0160522
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.184,,,,,0.1378003508,59422.519531,1.740913868,,,,,,157.24620056,,,,,630.184021,489852.21875,6602695.0,-604.1680908
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.336,,,,,0.1378003508,59776.800781,1.6695700884,,,,,,157.24620056,,,,,630.33599854,489852.21875,6602695.0,-604.3200684
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.488,,,,,0.1378003508,59745.03125,1.5747517347,,,,,,157.24620056,,,,,630.48797607,489852.21875,6602695.0,-604.4720459
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.64,,,,,0.1378003508,59619.304688,1.4941484928,,,,,,157.24620056,,,,,630.64001465,489852.21875,6602695.0,-604.6240845
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.792,,,,,0.1378003508,50502.285156,1.4445115328,,,,,,157.24620056,,,,,630.79199219,489852.21875,6602695.0,-604.776062
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,630.944,,,,,0.1378003508,39555.101563,1.4114079475,,,,,,157.24620056,,,,,630.94396973,489852.21875,6602695.0,-604.9280396
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,631.096,,,,,0.1378003508,35557.996094,1.384718895,,,,,,157.24620056,,,,,631.0960083,489852.21875,6602695.0,-605.0800781
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,631.248,,,,,0.1378003508,35125.769531,1.3694084883,,,,,,157.24620056,,,,,631.24798584,489852.21875,6602695.0,-605.2320557
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,631.4,,,,,0.1378003508,35123.085938,1.3671127558,,,,,,157.24620056,,,,,631.40002441,489852.21875,6602695.0,-605.3840942
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,631.552,,,,,0.1378003508,35127.011719,1.3826675415,,,,,,157.24620056,,,,,631.55200195,489852.21875,6602695.0,-605.5360718
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,631.704,,,,,0.1378003508,34181.925781,1.4221225977,,,,,,157.24620056,,,,,631.70397949,489852.21875,6602695.0,-605.6880493
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,631.856,,,,,0.1378003508,30960.222656,1.4843293428,,,,,,157.24620056,,,,,631.85601807,489852.21875,6602695.0,-605.8400879
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.008,,,,,0.1378003508,28726.689453,1.5388026237,,,,,,157.24620056,,,,,632.00799561,489852.21875,6602695.0,-605.9920654
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.16,,,,,0.1378003508,28402.978516,1.5674099922,,,,,,157.24620056,,,,,632.15997314,489852.21875,6602695.0,-606.144043
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.312,,,,,0.1378003508,28405.578125,1.5846879482,,,,,,157.24620056,,,,,632.31201172,489852.21875,6602695.0,-606.2960815
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.464,,,,,0.1378003508,28410.462891,1.600291729,,,,,,157.24620056,,,,,632.46398926,489852.21875,6602695.0,-606.4480591
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.616,,,,,0.1378003508,28415.203125,1.6387959719,,,,,,157.24620056,,,,,632.61602783,489852.21875,6602695.0,-606.6000977
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.768,,,,,0.1378003508,29791.025391,1.6891441345,,,,,,157.24620056,,,,,632.76800537,489852.21875,6602695.0,-606.7520752
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,632.92,,,,,0.1378003508,37807.160156,1.7303510904,,,,,,157.24620056,,,,,632.91998291,489852.21875,6602695.0,-606.9040527
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.072,,,,,0.1378003508,44058.671875,1.7554436922,,,,,,157.24620056,,,,,633.07202148,489852.21875,6602695.0,-607.0560913
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.224,,,,,0.1378003508,44857.304688,1.7510991096,,,,,,157.24620056,,,,,633.22399902,489852.21875,6602695.0,-607.2080688
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.376,,,,,0.1378003508,44861.144531,1.7405414581,,,,,,157.24620056,,,,,633.37597656,489852.21875,6602695.0,-607.3600464
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.528,,,,,0.1378003508,44865.003906,1.7354230881,,,,,,157.24620056,,,,,633.52801514,489852.21875,6602695.0,-607.512085
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.68,,,,,0.1378003508,44868.753906,1.6947860718,,,,,,157.24620056,,,,,633.67999268,489852.21875,6602695.0,-607.6640625
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.832,,,,,0.1378003508,45440.421875,1.6150096655,,,,,,157.24620056,,,,,633.83197021,489852.21875,6602695.0,-607.81604
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,633.984,,,,,0.1378003508,48251.476563,1.5462514162,,,,,,157.24620056,,,,,633.98400879,489852.21875,6602695.0,-607.9680786
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,634.136,,,,,0.1378003508,50491.210938,1.5197513103,,,,,,157.24620056,,,,,634.13598633,489852.21875,6602695.0,-608.1200562
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,634.288,,,,,0.1378003508,50781.207031,1.5225330591,,,,,,157.24620056,,,,,634.2880249,489852.21875,6602695.0,-608.2720947
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,634.44,,,,,0.1378003508,50785.144531,1.524304986,,,,,,157.24620056,,,,,634.44000244,489852.21875,6602695.0,-608.4240723
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,634.592,,,,,0.1378003508,50788.980469,1.5027436018,,,,,,157.24620056,,,,,634.59197998,489852.25,6602695.0,-608.5760498
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,634.744,,,,,0.1378003508,50303.632813,1.4678381681,,,,,,157.24620056,,,,,634.74401855,489852.25,6602695.0,-608.7280884
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,634.896,,,,,0.1378003508,45510.4375,1.4719239473,,,,,,157.24620056,,,,,634.89599609,489852.25,6602695.0,-608.8800659
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.048,,,,,0.1378003508,40660.449219,1.5042136908,,,,,,157.24620056,,,,,635.04797363,489852.25,6602695.0,-609.0320435
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.2,,,,,0.1378003508,39753.753906,1.5079898834,,,,,,157.24620056,,,,,635.20001221,489852.25,6602695.0,-609.184082
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.352,,,,,0.1378003508,39887.257813,1.4837627411,,,,,,157.24620056,,,,,635.35198975,489852.25,6602695.0,-609.3360596
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.504,,,,,0.1378003508,39915.957031,1.4495593309,,,,,,157.24620056,,,,,635.50402832,489852.25,6602695.0,-609.4880981
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.656,,,,,0.1378003508,39602.183594,1.3951544762,,,,,,157.24620056,,,,,635.65600586,489852.25,6602695.0,-609.6400757
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.808,,,,,0.1378003508,38335.757813,1.2812613249,,,,,,157.24620056,,,,,635.8079834,489852.25,6602695.0,-609.7920532
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,635.96,,,,,0.1378003508,36908.398438,1.1990451813,,,,,,157.24620056,,,,,635.96002197,489852.25,6602695.0,-609.9440918
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,636.112,,,,,0.1378003508,36372.269531,1.2503435612,,,,,,157.24620056,,,,,636.11199951,489852.25,6602695.0,-610.0960693
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,636.264,,,,,0.1378003508,36302.136719,1.3060313463,,,,,,157.24620056,,,,,636.26397705,489852.25,6602695.0,-610.2480469
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,636.416,,,,,0.1378003508,36396.628906,1.3203618526,,,,,,157.24620056,,,,,636.41601563,489852.25,6602695.0,-610.4000854
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,636.568,,,,,0.1378003508,36503.503906,1.3763341904,,,,,,157.24620056,,,,,636.56799316,489852.25,6602695.0,-610.552063
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,636.72,,,,,0.1378003508,36456.4375,1.4648163319,,,,,,157.24620056,,,,,636.7199707,489852.25,6602695.0,-610.7040405
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,636.872,,,,,0.1378003508,35361.554688,1.5457662344,,,,,,157.24620056,,,,,636.87200928,489852.25,6602695.0,-610.8560791
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.024,,,,,0.1378003508,28159.320313,1.5962330103,,,,,,157.24620056,,,,,637.02398682,489852.25,6602695.0,-611.0080566
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.176,,,,,0.1378003508,19378.167969,1.6191499233,,,,,,157.24620056,,,,,637.17602539,489852.25,6602695.0,-611.1600952
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.328,,,,,0.1378003508,16413.802734,1.61741817,,,,,,157.24620056,,,,,637.32800293,489852.25,6602695.0,-611.3120728
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.48,,,,,0.1378003508,16115.269531,1.5906906128,,,,,,157.24620056,,,,,637.47998047,489852.25,6602695.0,-611.4640503
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.632,,,,,0.1378003508,16115.224609,1.5420893431,,,,,,157.24620056,,,,,637.63201904,489852.25,6602695.0,-611.6160889
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.784,,,,,0.1378003508,16118.921875,1.4806611538,,,,,,157.24620056,,,,,637.78399658,489852.25,6602695.0,-611.7680664
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,637.936,,,,,0.1378003508,18497.421875,1.431547761,,,,,,157.24620056,,,,,637.93597412,489852.25,6602695.0,-611.9200439
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,638.088,,,,,0.1378003508,25832.488281,1.4345653057,,,,,,157.24620056,,,,,638.0880127,489852.25,6602695.0,-612.0720215
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,638.24,,,,,0.1378003508,31725.25,1.484112978,,,,,,157.24620056,,,,,638.23999023,489852.25,6602695.0,-612.223999
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,638.392,,,,,0.1378003508,32551.658203,1.5359332561,,,,,,157.24620056,,,,,638.39202881,489852.25,6602695.0,-612.3760376
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,638.544,,,,,0.1378003508,32565.738281,1.5823271275,,,,,,157.24620056,,,,,638.54400635,489852.25,6602695.0,-612.5280151
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,638.696,,,,,0.1378003508,32569.566406,1.6130648851,,,,,,157.24620056,,,,,638.69598389,489852.25,6602695.0,-612.6799927
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,638.848,,,,,0.1378003508,32343.587891,1.6183326244,,,,,,157.24620056,,,,,638.84802246,489852.25,6602695.0,-612.8320313
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.0,,,,,0.1378003508,31725.091797,1.6474339962,,,,,,157.24620056,,,,,639.0,489852.25,6602695.0,-612.9840088
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.152,,,,,0.1378003508,31054.613281,1.7045508623,,,,,,157.24620056,,,,,639.15197754,489852.25,6602695.0,-613.1359863
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.304,,,,,0.1378003508,30721.931641,1.7063207626,,,,,,157.24620056,,,,,639.30401611,489852.25,6602695.0,-613.2880249
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.456,,,,,0.1378003508,30598.699219,1.659049511,,,,,,157.24620056,,,,,639.45599365,489852.25,6602695.0,-613.4400024
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.608,,,,,0.1378003508,30412.716797,1.6286182404,,,,,,157.24620056,,,,,639.60797119,489852.25,6602695.0,-613.59198
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.76,,,,,0.1378003508,30294.642578,1.6359503269,,,,,,157.24620056,,,,,639.76000977,489852.25,6602695.0,-613.7440186
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,639.912,,,,,0.1378003508,31276.759766,1.6399872303,,,,,,157.24620056,,,,,639.9119873,489852.25,6602695.0,-613.8959961
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.064,,,,,0.1378003508,34846.800781,1.6042934656,,,,,,157.24620056,,,,,640.06402588,489852.25,6602695.0,-614.0480347
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.216,,,,,0.1378003508,38079.632813,1.5670253038,,,,,,157.24620056,,,,,640.21600342,489852.25,6602695.0,-614.2000122
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.368,,,,,0.1378003508,38508.929688,1.5798617601,,,,,,157.24620056,,,,,640.36798096,489852.25,6602695.0,-614.3519897
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.52,,,,,0.1378003508,38512.726563,1.6575328112,,,,,,157.24620056,,,,,640.52001953,489852.25,6602695.0,-614.5040283
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.672,,,,,0.1378003508,38500.5625,1.7532327175,,,,,,157.24620056,,,,,640.67199707,489852.25,6602695.0,-614.6560059
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.824,,,,,0.1378003508,36888.894531,1.8101307154,,,,,,157.24620056,,,,,640.82397461,489852.25,6602695.0,-614.8079834
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,640.976,,,,,0.1378003508,31202.955078,1.8303115368,,,,,,157.24620056,,,,,640.97601318,489852.25,6602695.0,-614.960022
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,641.128,,,,,0.1378003508,25954.378906,1.8341425657,,,,,,157.24620056,,,,,641.12799072,489852.25,6602695.0,-615.1119995
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,641.28,,,,,0.1378003508,25263.576172,1.8255900145,,,,,,157.24620056,,,,,641.2800293,489852.28125,6602695.0,-615.2639771
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,641.432,,,,,0.1378003508,25189.552734,1.7984199524,,,,,,157.24620056,,,,,641.43200684,489852.28125,6602695.0,-615.4159546
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,641.584,,,,,0.1378003508,25030.916016,1.7708698511,,,,,,157.24620056,,,,,641.58398438,489852.28125,6602695.0,-615.5679321
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,641.736,,,,,0.1378003508,24796.710938,1.766266942,,,,,,157.24620056,,,,,641.73602295,489852.28125,6602695.0,-615.7199707
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,641.888,,,,,0.1378003508,24160.896484,1.7721946239,,,,,,157.24620056,,,,,641.88800049,489852.28125,6602695.0,-615.8719482
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.04,,,,,0.1378003508,23362.777344,1.7781668901,,,,,,157.24620056,,,,,642.03997803,489852.28125,6602695.0,-616.0239258
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.192,,,,,0.1378003508,22948.90625,1.7785220146,,,,,,157.24620056,,,,,642.1920166,489852.28125,6602695.0,-616.1759644
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.344,,,,,0.1378003508,22782.183594,1.7981674671,,,,,,157.24620056,,,,,642.34399414,489852.28125,6602695.0,-616.3279419
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.496,,,,,0.1378003508,22759.757813,1.8411340714,,,,,,157.24620056,,,,,642.49597168,489852.28125,6602695.0,-616.4799194
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.648,,,,,0.1378003508,22783.605469,1.8459672928,,,,,,157.24620056,,,,,642.64801025,489852.28125,6602695.0,-616.631958
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.8,,,,,0.1378003508,23860.28125,1.8126677275,,,,,,157.24620056,,,,,642.79998779,489852.28125,6602695.0,-616.7839355
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,642.952,,,,,0.1378003508,25717.376953,1.7632220984,,,,,,157.24620056,,,,,642.95202637,489852.28125,6602695.0,-616.9359741
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,643.104,,,,,0.1378003508,26263.789063,1.717061162,,,,,,157.24620056,,,,,643.10400391,489852.28125,6602695.0,-617.0879517
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,643.256,,,,,0.1378003508,26268.890625,1.696772337,,,,,,157.24620056,,,,,643.25598145,489852.28125,6602695.0,-617.2399292
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,643.408,,,,,0.1378003508,26163.871094,1.7198061943,,,,,,157.24620056,,,,,643.40802002,489852.28125,6602695.0,-617.3919678
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,643.56,,,,,0.1378003508,26080.640625,1.7981084585,,,,,,157.24620056,,,,,643.55999756,489852.28125,6602695.0,-617.5439453
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,643.712,,,,,0.1378003508,25893.478516,1.8905336857,,,,,,157.24620056,,,,,643.7119751,489852.28125,6602695.0,-617.6959229
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,643.864,,,,,0.1378003508,25367.207031,1.9446134567,,,,,,157.24620056,,,,,643.86401367,489852.28125,6602695.0,-617.8479614
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.016,,,,,0.1378003508,24470.714844,1.982637763,,,,,,157.24620056,,,,,644.01599121,489852.28125,6602695.0,-617.999939
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.168,,,,,0.1378003508,23896.789063,1.991297245,,,,,,157.24620056,,,,,644.16802979,489852.28125,6602695.0,-618.1519775
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.32,,,,,0.1378003508,23741.269531,1.9550404549,,,,,,157.24620056,,,,,644.32000732,489852.28125,6602695.0,-618.3039551
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.472,,,,,0.1378003508,23648.701172,1.9384613037,,,,,,157.24620056,,,,,644.47198486,489852.28125,6602695.0,-618.4559326
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.624,,,,,0.1378003508,23558.089844,1.9744580984,,,,,,157.24620056,,,,,644.62402344,489852.28125,6602695.0,-618.6079102
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.776,,,,,0.1378003508,23477.511719,1.9876228571,,,,,,157.24620056,,,,,644.77600098,489852.28125,6602695.0,-618.7598877
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,644.928,,,,,0.1378003508,27783.828125,1.9346108437,,,,,,157.24620056,,,,,644.92797852,489852.28125,6602695.0,-618.9118652
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.08,,,,,0.1378003508,37893.554688,1.8207682371,,,,,,157.24620056,,,,,645.08001709,489852.28125,6602695.0,-619.0639038
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.232,,,,,0.1378003508,42918.902344,1.7147116661,,,,,,157.24620056,,,,,645.23199463,489852.28125,6602695.0,-619.2158813
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.384,,,,,0.1378003508,43479.84375,1.6681779623,,,,,,157.24620056,,,,,645.38397217,489852.28125,6602695.0,-619.3678589
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.536,,,,,0.1378003508,43483.53125,1.6425470114,,,,,,157.24620056,,,,,645.53601074,489852.28125,6602695.0,-619.5198975
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.688,,,,,0.1378003508,43487.398438,1.6004682779,,,,,,157.24620056,,,,,645.68798828,489852.28125,6602695.0,-619.671875
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.84,,,,,0.1378003508,45225.140625,1.5233777761,,,,,,157.24620056,,,,,645.84002686,489852.28125,6602695.0,-619.8239136
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,645.992,,,,,0.1378003508,52697.140625,1.4300968647,,,,,,157.24620056,,,,,645.99200439,489852.28125,6602695.0,-619.9758911
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,646.144,,,,,0.1378003508,61340.402344,1.3809556961,,,,,,157.24620056,,,,,646.14398193,489852.28125,6602695.0,-620.1278687
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,646.296,,,,,0.1378003508,62631.765625,1.3518203497,,,,,,157.24620056,,,,,646.29602051,489852.28125,6602695.0,-620.2799072
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,646.448,,,,,0.1378003508,62669.355469,1.3304084539,,,,,,157.24620056,,,,,646.44799805,489852.28125,6602695.0,-620.4318848
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,646.6,,,,,0.1378003508,62676.03125,1.3602286577,,,,,,157.24620056,,,,,646.59997559,489852.3125,6602695.0,-620.5838623
