source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,532.41702319,,,,,2.5836722851,,2.1344721317,,24.503808975,155.17225647,,,66.125648499,,,,532.41705322,469665.5,6803719.5,-509.4039307
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,532.56902319,,,,,2.5753145218,,2.1252067089,,25.001840591,155.57972717,,,69.374656677,,,,532.56903076,469665.5,6803719.5,-509.5559082
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,532.72102319,,,,,2.5683495998,,2.1221752167,,25.114618301,154.77554321,,,71.082809448,,,,532.7210083,469665.5,6803719.5,-509.7078857
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,532.87302319,,,,,2.5516569614,,2.1362650394,,26.384750366,153.50024414,,,73.06262207,,,,532.87304688,469665.5,6803719.5,-509.8598938
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.02502319,,,,,2.5409998894,,2.1484000683,,26.787000656,151.61283875,,,72.347518921,,,,533.02502441,469665.5,6803719.5,-510.0118713
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.17702319,,,,,2.5363388062,,2.1513702869,,25.936223984,150.98950195,,,73.074745178,,,,533.17700195,469665.5,6803719.5,-510.1638794
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.32902319,,,,,2.5178296566,,2.162935257,,25.662000656,150.66061401,,,73.801979065,,,,533.32904053,469665.5,6803719.5,-510.3158569
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.48102319,,,,,2.5112981796,,2.1610510349,,26.131334305,151.14427185,,,73.833061218,,,,533.48101807,469665.5,6803719.5,-510.467865
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.63302319,,,,,2.5073356628,,2.1381101608,,26.099931717,151.115448,,,72.595619202,,,,533.63299561,469665.5,6803719.5,-510.6198425
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.78502319,,,,,2.493979454,,2.1098222733,,26.130203247,152.60308838,,,75.730018616,,,,533.78503418,469665.5,6803719.5,-510.7718506
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,533.93702319,,,,,2.4729437828,,2.0699820518,,25.883388519,152.79647827,,,76.362281799,,,,533.93701172,469665.5,6803719.5,-510.9238281
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,534.08902319,,,,,2.4484481812,,2.0863502026,,25.46348381,152.30128479,,,76.274841309,,,,534.08905029,469665.5,6803719.5,-511.0758057
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,534.24102319,,,,,2.4375,,2.0945305824,,25.534414291,153.7477417,,,75.666648865,,,,534.24102783,469665.5,6803719.5,-511.2278137
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,534.39302319,,,,,2.4363462925,,2.082545042,,25.369853973,154.84777832,,,73.470283508,,,,534.39300537,469665.5,6803719.5,-511.3798218
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,534.54502319,,,,,2.4316000938,,2.0527000427,,25.287000656,155.12942505,,,71.773155212,,,,534.54504395,469665.5,6803719.5,-511.5317993
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,534.69702319,,,,,2.4308581352,,2.0538225174,,26.108348846,154.50602722,,,70.277137756,,,,534.69702148,469665.46875,6803719.5,-511.6837769
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,534.84902319,,,,,2.4266116619,,2.0666692257,,26.821544647,153.88262939,,,70.880439758,,,,534.84899902,469665.46875,6803719.5,-511.8357849
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.00102319,,,,,2.4208066463,,2.1091983318,,27.291727066,153.25921631,,,78.101348877,,,,535.0010376,469665.46875,6803719.5,-511.987793
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.15302319,,,,,2.4138627052,,2.1454496384,,27.367229462,152.93267822,,,75.044494629,,,,535.15301514,469665.46875,6803719.5,-512.1397705
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.30502319,,,,,2.4042999744,,2.1567959785,,26.990268707,153.66000366,,,73.46118927,,,,535.30499268,469665.46875,6803719.5,-512.291748
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.45702319,,,,,2.4053463936,,2.1469414234,,27.073644638,153.02830505,,,70.936325073,,,,535.45703125,469665.46875,6803719.5,-512.4437256
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.60902319,,,,,2.4108815193,,2.1264624596,,26.269311905,152.04367065,,,73.020698547,,,,535.60900879,469665.46875,6803719.5,-512.5957031
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.76102319,,,,,2.4140999317,,2.1085107327,,26.089874268,152.33602905,,,72.313858032,,,,535.76104736,469665.46875,6803719.5,-512.7477417
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,535.91302319,,,,,2.4144217968,,2.1329262257,,25.143398285,152.83470154,,,74.336738586,,,,535.9130249,469665.46875,6803719.5,-512.8997192
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.06502319,,,,,2.4143657684,,2.1884529591,,24.725000381,153.20831299,,,75.312477112,,,,536.06500244,469665.46875,6803719.5,-513.0516968
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.21702319,,,,,2.4052481651,,2.2262115479,,24.021472931,153.08203125,,,75.605049133,,,,536.21704102,469665.46875,6803719.5,-513.2037354
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.36902319,,,,,2.4026114941,,2.2362225056,,24.2064991,153.70176697,,,78.112426758,,,,536.36901855,469665.46875,6803719.5,-513.3557129
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.52102319,,,,,2.4150207043,,2.1878538132,,23.451570511,154.71031189,,,75.293693542,,,,536.52099609,469665.46875,6803719.5,-513.5076294
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.67302319,,,,,2.4208209515,,2.1459646225,,22.732866287,154.57804871,,,75.475234985,,,,536.67303467,469665.46875,6803719.5,-513.659668
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.82502319,,,,,2.4269969463,,2.1393988132,,24.679912567,155.11509705,,,71.951095581,,,,536.82501221,469665.46875,6803719.5,-513.8116455
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,536.97702319,,,,,2.4330115318,,2.1781535149,,25.427337646,155.44828796,,,74.08000946,,,,536.97705078,469665.46875,6803719.5,-513.9636841
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,537.12902319,,,,,2.4282441139,,2.1948759556,,24.662008286,153.63861084,,,76.039627075,,,,537.12902832,469665.46875,6803719.5,-514.1156616
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,537.28102319,,,,,2.4193310738,,2.2162296772,,23.707155228,152.41644287,,,75.786140442,,,,537.28100586,469665.46875,6803719.5,-514.2676392
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,537.43302319,,,,,2.4143240452,,2.2251586914,,23.582670212,148.78515625,,,70.767578125,,,,537.43304443,469665.46875,6803719.5,-514.4196777
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,537.58502319,,,,,2.4010105133,,2.2260258198,,23.789844513,147.81629944,,,70.204071045,,,,537.58502197,469665.46875,6803719.5,-514.5715942
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,537.73702319,,,,,2.3790104389,,2.2057831287,,24.358026505,150.78440857,,,70.653022766,,,,537.73699951,469665.46875,6803719.5,-514.7235718
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,537.88902319,,,,,2.3664019108,,2.1656165123,,23.882781982,157.92631531,,,70.234603882,,,,537.88903809,469665.46875,6803719.5,-514.8756104
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.04102319,,,,,2.3587141037,,2.1042296886,,24.041042328,162.11738586,,,68.639129639,,,,538.04101563,469665.46875,6803719.5,-515.0275879
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.19302319,,,,,2.3397727013,,2.0398318768,,24.287000656,160.9901123,,,66.996139526,,,,538.19299316,469665.46875,6803719.5,-515.1795654
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.34502319,,,,,2.325206995,,2.0048942566,,26.16255188,158.77264404,,,68.728347778,,,,538.34503174,469665.46875,6803719.5,-515.331604
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.49702319,,,,,2.3169291019,,1.997027874,,26.435646057,155.43768311,,,66.499816895,,,,538.49700928,469665.46875,6803719.5,-515.4835815
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.64902319,,,,,2.3080394268,,1.9940181971,,26.761833191,154.96949768,,,67.463562012,,,,538.64904785,469665.46875,6803719.5,-515.6355591
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.80102319,,,,,2.323984623,,2.024065733,,26.976076126,154.92900085,,,70.988967896,,,,538.80102539,469665.46875,6803719.5,-515.7875366
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,538.95302319,,,,,2.3745493889,,2.0414009094,,26.789230347,156.16247559,,,69.274055481,,,,538.95300293,469665.46875,6803719.5,-515.9395142
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,539.10502319,,,,,2.4553573132,,2.0290710926,,26.725000381,155.18534851,,,70.603256226,,,,539.1050415,469665.46875,6803719.5,-516.0915527
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,539.25702319,,,,,2.543895483,,2.0375595093,,26.562198639,152.41471863,,,69.296302795,,,,539.25701904,469665.46875,6803719.5,-516.2435303
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,539.40902319,,,,,2.6365702152,,2.1450998783,,26.109865189,149.53178406,,,75.556808472,,,,539.40899658,469665.4375,6803719.5,-516.3955078
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,539.56102319,,,,,2.7081415653,,2.3794455528,,25.387533188,147.69677734,,,74.906860352,,,,539.56103516,469665.4375,6803719.5,-516.5475464
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,539.71302319,,,,,2.791711092,,2.5740180016,,25.582431793,147.12025452,,,73.748748779,,,,539.7130127,469665.4375,6803719.5,-516.6994629
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,539.86502319,,,,,2.8748788834,,2.6561999321,,25.169059753,146.01264954,,,69.779396057,,,,539.86505127,469665.4375,6803719.5,-516.8515015
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.01702319,,,,,2.970708847,,2.6538953781,,24.667707443,146.13731384,,,63.359615326,,,,540.01702881,469665.4375,6803719.5,-517.003479
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.16902319,,,,,3.0672459602,,2.6365468502,,24.480569839,146.1541748,,,62.976238251,,,,540.16900635,469665.4375,6803719.5,-517.1554565
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.32102319,,,,,3.1345334053,,2.6689839363,,24.847240448,145.13354492,,,60.949539185,,,,540.32104492,469665.4375,6803719.5,-517.3074951
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.47302319,,,,,3.1698999405,,2.6400749683,,24.470039368,143.93211365,,,63.307659149,,,,540.47302246,469665.4375,6803719.5,-517.4594727
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.62502319,,,,,3.1692147255,,2.6353094578,,23.903575897,143.18411255,,,61.391471863,,,,540.625,469665.4375,6803719.5,-517.6114502
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.77702319,,,,,3.159774065,,2.640599966,,23.670116425,142.45739746,,,61.924606323,,,,540.77703857,469665.4375,6803719.5,-517.7634277
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,540.92902319,,,,,3.1322162151,,2.6391470432,,24.37799263,142.06190491,,,66.152999878,,,,540.92901611,469665.4375,6803719.5,-517.9154053
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.08102319,,,,,3.1019413471,,2.6220648289,,24.850000381,142.80993652,,,69.722709656,,,,541.08099365,469665.4375,6803719.5,-518.0673828
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.23302319,,,,,3.0824861526,,2.6106944084,,24.850000381,143.42236328,,,67.017097473,,,,541.23303223,469665.4375,6803719.5,-518.2194214
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.38502319,,,,,3.0624456406,,2.6026227474,,24.734489441,142.61247253,,,63.891513824,,,,541.38500977,469665.4375,6803719.5,-518.3713989
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.53702319,,,,,3.0362539291,,2.5882706642,,24.814943314,144.07232666,,,60.117435455,,,,541.53704834,469665.4375,6803719.5,-518.5234375
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.68902319,,,,,3.0248565674,,2.5385065079,,25.216556549,145.1915741,,,68.494102478,,,,541.68902588,469665.4375,6803719.5,-518.675415
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.84102319,,,,,3.016159296,,2.4777159691,,25.866844177,147.7164917,,,69.442657471,,,,541.84100342,469665.4375,6803719.5,-518.8273315
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,541.99302319,,,,,2.9950959682,,2.4673018456,,26.577415466,147.08911133,,,71.726806641,,,,541.99304199,469665.4375,6803719.5,-518.9793701
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,542.14502319,,,,,2.9797718525,,2.4788203239,,27.075429916,144.61117554,,,65.852668762,,,,542.14501953,469665.4375,6803719.5,-519.1313477
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,542.29702319,,,,,2.9682393074,,2.5444996357,,27.973112106,142.47047424,,,64.713798523,,,,542.29699707,469665.4375,6803719.5,-519.2833252
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,542.44902319,,,,,2.9612326622,,2.5693867207,,28.177083969,142.00704956,,,67.184913635,,,,542.44903564,469665.4375,6803719.5,-519.4353638
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,542.60102319,,,,,2.9673266411,,2.5849597454,,28.271589279,142.13171387,,,68.127052307,,,,542.60101318,469665.4375,6803719.5,-519.5873413
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,542.75302319,,,,,2.9777951241,,2.5668013096,,28.031930923,142.26277161,,,67.18699646,,,,542.75305176,469665.4375,6803719.5,-519.7393188
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,542.90502319,,,,,3.000377655,,2.5379521847,,27.246740341,142.5242157,,,69.539337158,,,,542.9050293,469665.4375,6803719.5,-519.8912964
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.05702319,,,,,3.0077130795,,2.5555057526,,26.619195938,143.02297974,,,70.518508911,,,,543.05700684,469665.4375,6803719.5,-520.0432739
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.20902319,,,,,3.0056431293,,2.5740838051,,26.266262054,143.44561768,,,74.554176331,,,,543.20904541,469665.4375,6803719.5,-520.1953125
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.36102319,,,,,3.0000817776,,2.6128997803,,25.436628342,142.29084778,,,68.946487427,,,,543.36102295,469665.4375,6803719.5,-520.34729
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.51302319,,,,,3.0020000935,,2.6028277874,,24.189659119,143.259552,,,70.5390625,,,,543.51300049,469665.4375,6803719.5,-520.4992676
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.66502319,,,,,3.0023448467,,2.5845141411,,24.956619263,143.50888062,,,68.263938904,,,,543.66503906,469665.4375,6803719.5,-520.6513062
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.81702319,,,,,3.0120222569,,2.5474131107,,25.375352859,143.75822449,,,65.20375824,,,,543.8170166,469665.4375,6803719.5,-520.8032837
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,543.96902319,,,,,3.0213823318,,2.5630319118,,24.796567917,143.97732544,,,63.888195038,,,,543.96899414,469665.4375,6803719.5,-520.9552002
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,544.12102319,,,,,3.0175449848,,2.580852747,,24.236436844,143.2155304,,,65.457244873,,,,544.12103271,469665.40625,6803719.5,-521.1072388
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,544.27302319,,,,,3.0156497955,,2.607935667,,24.053192139,142.00622559,,,70.522010803,,,,544.27301025,469665.40625,6803719.5,-521.2592163
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,544.42502319,,,,,3.0176868439,,2.6294209957,,24.267677307,142.24443054,,,68.892982483,,,,544.42504883,469665.40625,6803719.5,-521.4112549
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,544.57702319,,,,,3.0215373039,,2.6525683403,,24.76958847,142.02450562,,,67.014686584,,,,544.57702637,469665.40625,6803719.5,-521.5632324
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,544.72902319,,,,,3.0234999657,,2.6657676697,,24.577726364,143.26695251,,,70.878173828,,,,544.72900391,469665.40625,6803719.5,-521.71521
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,544.88102319,,,,,3.0293271542,,2.6519939899,,24.577604294,144.23928833,,,71.171470642,,,,544.88104248,469665.40625,6803719.5,-521.8671875
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.03302319,,,,,3.0312232971,,2.6311035156,,25.049871445,143.4941864,,,78.640213013,,,,545.03302002,469665.40625,6803719.0,-522.019165
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.18502319,,,,,3.033107996,,2.648747921,,25.951213837,142.99775696,,,74.633209229,,,,545.18499756,469665.40625,6803719.0,-522.1711426
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.33702319,,,,,3.0233347416,,2.6854736805,,26.702135086,142.74832153,,,75.467643738,,,,545.33703613,469665.40625,6803719.0,-522.3231812
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.48902319,,,,,3.0137076378,,2.6814491749,,27.330732346,142.49897766,,,70.690803528,,,,545.48901367,469665.40625,6803719.0,-522.4751587
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.64102319,,,,,3.0156083107,,2.6444172859,,27.956415176,142.25140381,,,71.498855591,,,,545.64105225,469665.40625,6803719.0,-522.6271973
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.79302319,,,,,3.0214927197,,2.5859730244,,28.133932114,143.24874878,,,70.688514709,,,,545.79302979,469665.40625,6803719.0,-522.7791748
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,545.94502319,,,,,3.0370392799,,2.547052145,,27.760503769,144.49511719,,,68.819816589,,,,545.94500732,469665.40625,6803719.0,-522.9310913
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,546.09702319,,,,,3.0448520184,,2.5274205208,,27.378936768,142.76147461,,,69.744224548,,,,546.0970459,469665.40625,6803719.0,-523.0831299
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,546.24902319,,,,,3.060362339,,2.5486104488,,26.819364548,144.48387146,,,71.732376099,,,,546.24902344,469665.40625,6803719.0,-523.2351074
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,546.40102319,,,,,3.0644543171,,2.5720305443,,26.218006134,143.88241577,,,69.711151123,,,,546.40100098,469665.40625,6803719.0,-523.387085
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,546.55302319,,,,,3.0760347843,,2.5799899101,,25.837339401,143.25907898,,,66.483406067,,,,546.55303955,469665.40625,6803719.0,-523.5391235
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,546.70502319,,,,,3.0877037048,,2.591603756,,25.109739304,143.49571228,,,68.711196899,,,,546.70501709,469665.40625,6803719.0,-523.6911011
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,546.85702319,,,,,3.0935871601,,2.5803275108,,24.75976181,141.78471375,,,73.775390625,,,,546.85699463,469665.40625,6803719.0,-523.8430786
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.00902319,,,,,3.0898859501,,2.5438196659,,24.591321945,140.77249146,,,73.324928284,,,,547.0090332,469665.40625,6803719.0,-523.9950562
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.16102319,,,,,3.0765366554,,2.5334424973,,24.832273483,141.23742676,,,69.472442627,,,,547.16101074,469665.40625,6803719.0,-524.1470337
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.31302319,,,,,3.0666685104,,2.5445792675,,24.902967453,139.54866028,,,63.326717377,,,,547.31304932,469665.40625,6803719.0,-524.2990723
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.46502319,,,,,3.0588343143,,2.5846676826,,24.537000656,138.53007507,,,62.459106445,,,,547.46502686,469665.40625,6803719.0,-524.4510498
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.61702319,,,,,3.0661449432,,2.5632655621,,24.315469742,140.43457031,,,59.565925598,,,,547.61700439,469665.40625,6803719.0,-524.6030273
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.76902319,,,,,3.0927343369,,2.5247831345,,24.289178848,141.46463013,,,61.096611023,,,,547.76904297,469665.40625,6803719.0,-524.7550659
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,547.92102319,,,,,3.1012995243,,2.5328273773,,24.600456238,142.70246887,,,64.673461914,,,,547.92102051,469665.40625,6803719.0,-524.9070435
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.07302319,,,,,3.090280056,,2.6081225872,,24.725000381,144.1889801,,,66.371391296,,,,548.07299805,469665.40625,6803719.0,-525.05896
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.22502319,,,,,3.0730516911,,2.6487202644,,24.476745605,142.33668518,,,69.129180908,,,,548.22503662,469665.40625,6803719.0,-525.2109985
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.37702319,,,,,3.064855814,,2.6410467625,,24.718852997,141.53450012,,,63.553352356,,,,548.37701416,469665.40625,6803719.0,-525.3629761
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.52902319,,,,,3.0719234943,,2.5959630013,,25.71619606,141.26216125,,,66.582626343,,,,548.52905273,469665.40625,6803719.0,-525.5150146
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.68102319,,,,,3.087105751,,2.6067025661,,26.713541031,139.115448,,,65.978858948,,,,548.68103027,469665.375,6803719.0,-525.6669922
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.83302319,,,,,3.1045572758,,2.6184732914,,27.437332153,138.76348877,,,70.255615234,,,,548.83300781,469665.375,6803719.0,-525.8189697
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,548.98502319,,,,,3.1146547794,,2.5786118507,,27.752847672,138.51416016,,,63.06772995,,,,548.98504639,469665.375,6803719.0,-525.9710083
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,549.13702319,,,,,3.1280934811,,2.5430722237,,27.970144272,140.85180664,,,59.154602051,,,,549.13702393,469665.375,6803719.0,-526.1229248
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,549.28902319,,,,,3.1160430908,,2.544659853,,27.861042023,141.46903992,,,61.489006042,,,,549.28900146,469665.375,6803719.0,-526.2749023
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,549.44102319,,,,,3.1061224937,,2.5979604721,,27.570058823,141.26609802,,,62.445892334,,,,549.44104004,469665.375,6803719.0,-526.4269409
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,549.59302319,,,,,3.1018605232,,2.6689739227,,27.330472946,141.01670837,,,63.287399292,,,,549.59301758,469665.375,6803719.0,-526.5789185
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,549.74502319,,,,,3.1015999317,,2.6483974457,,26.952848434,142.39575195,,,61.569988251,,,,549.74499512,469665.375,6803719.0,-526.730896
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,549.89702319,,,,,3.1052186489,,2.6174585819,,26.37776947,140.41235352,,,65.438827515,,,,549.89703369,469665.375,6803719.0,-526.8829346
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.04902319,,,,,3.1271493435,,2.5628342628,,26.144519806,140.01870728,,,66.617362976,,,,550.04901123,469665.375,6803719.0,-527.0349121
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.20102319,,,,,3.1379408836,,2.5748364925,,25.458572388,140.46127319,,,63.487510681,,,,550.2010498,469665.375,6803719.0,-527.1868896
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.35302319,,,,,3.1440374851,,2.5797889233,,24.120138168,140.96012878,,,63.333831787,,,,550.35302734,469665.375,6803719.0,-527.3388672
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.50502319,,,,,3.1463353634,,2.6158874035,,23.87833786,141.22940063,,,61.795314789,,,,550.50500488,469665.375,6803719.0,-527.4908447
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.65702319,,,,,3.1590352058,,2.6226682663,,24.025604248,141.93621826,,,64.086631775,,,,550.65704346,469665.375,6803719.0,-527.6428833
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.80902319,,,,,3.1583755016,,2.6390566826,,24.133991241,140.63153076,,,65.452888489,,,,550.809021,469665.375,6803719.0,-527.7948608
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,550.96102319,,,,,3.1635668278,,2.5979371071,,23.90329361,139.3629303,,,68.007194519,,,,550.96099854,469665.375,6803719.0,-527.9468384
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,551.11302319,,,,,3.1622860432,,2.6150143147,,23.996833801,138.79650879,,,70.063995361,,,,551.11303711,469665.375,6803719.0,-528.098877
