source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,474.82560388,,,,,,0.1318090409,1.487349391,2.2375423908,319.13439941,1.7948627472,,85.611747742,156.69923401,,,68.900016785,,0.0085060522,474.82559204,449950.90625,6500261.0,-449.7829285
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,474.97760388,,,,,,0.1318090409,1.4874744415,2.2518634796,335.72390747,1.794293046,,86.279388428,156.60006714,,,69.996398926,,0.0065113641,474.9776001,449950.90625,6500261.0,-449.934906
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,475.12960388,,,,,,0.1318090409,1.4876483679,2.2609667778,355.02328491,1.793723464,,87.043243408,156.50088501,,,70.488418579,,0.0045166761,475.12960815,449950.90625,6500261.0,-450.0868835
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,475.28160388,,,,,,0.1318090409,1.4877738953,2.2686510086,375.10742188,1.7931540012,,87.606498718,156.40170288,,,71.026054382,,0.001782982,475.28161621,449950.90625,6500261.0,-450.2388916
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,475.43360388,,,,,,0.1318090409,1.4879472256,2.2798361778,391.62973022,1.7925838232,,88.473350525,156.30252075,,,71.896316528,,-0.00120905,475.43359375,449950.90625,6500261.0,-450.3908691
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,475.58560388,,,,,,0.1318090409,1.3055484295,2.288870573,399.94030762,1.7920140028,,89.103919983,156.20333862,,,72.925933838,,-0.001266159,475.58560181,449950.90625,6500261.0,-450.5428467
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,475.73760388,,,,,,0.1318090409,0.9634949565,2.2924623489,398.88439941,1.7914444208,,89.236999512,156.10415649,,,74.015014648,,0.0019249532,475.73760986,449950.90625,6500261.0,-450.6948242
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,475.88960388,,,,,,0.1318090409,0.8620728254,2.3017430305,391.49771118,1.7908742428,,88.508415222,156.00498962,,,75.16444397,,0.0051857471,475.88961792,449950.90625,6500261.0,-450.8468323
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.04160388,,,,,,0.1318090409,0.8622452617,2.3216962814,383.26293945,1.7903045416,,87.64755249,155.9058075,,,75.912475586,,0.0074518528,476.04159546,449950.90625,6500261.0,-450.9988098
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.19360388,,,,,,0.1318090409,0.8623723984,2.2245724201,382.85098267,1.7897350788,,86.52091217,155.80662537,,,75.930343628,,0.0065534594,476.19360352,449950.90625,6500261.0,-451.1507568
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.34560388,,,,,,0.1318090409,0.8625441194,2.1677052975,398.03933716,1.7891654968,,86.399833679,155.70744324,,,75.532707214,,0.0045587714,476.34561157,449950.90625,6500261.0,-451.3027649
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.49760388,,,,,,0.1318090409,0.8626717925,2.12078619,426.14935303,1.7885953188,,85.948425293,155.60826111,,,74.816184998,,0.0032818979,476.49758911,449950.90625,6500261.0,-451.4547424
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.64960388,,,,,,0.1318090409,0.8628430367,2.0663628578,455.46182251,1.7880254984,,85.692642212,155.50909424,,,73.735549927,,0.0022844975,476.64959717,449950.90625,6500261.0,-451.60672
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.80160388,,,,,,0.1318090409,0.863042593,2.0117936134,471.85250854,1.7874559164,,85.675003052,155.40991211,,,72.299934387,,0.0012871535,476.80160522,449950.90625,6500261.0,-451.7586975
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,476.95360388,,,,,,0.1318090409,1.1893458366,1.9697229862,466.72628784,1.7868858576,,86.429222107,155.31072998,,,71.000801086,,-0.001840763,476.95361328,449950.90625,6500261.0,-451.9107056
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,477.10560388,,,,,,0.1318090409,1.3300175667,1.9568773508,442.67419434,1.7863160372,,86.383232117,155.21154785,,,70.445068359,,-0.003,477.10559082,449950.90625,6500261.0,-452.0626831
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,477.25760388,,,,,,0.1318090409,1.3332704306,1.975736618,412.11123657,1.7857465744,,86.19329834,155.11236572,,,70.464355469,,-0.000885364,477.25759888,449950.90625,6500261.0,-452.2146301
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,477.40960388,,,,,,0.1318090409,1.333440423,2.0106844902,389.77050781,1.7851769924,,85.823890686,155.01318359,,,70.701904297,,0.002106668,477.40960693,449950.90625,6500261.0,-452.3666382
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,477.56160388,,,,,,0.1318090409,1.3335698843,2.0324954987,388.15805054,1.7846068144,,85.84992981,154.91401672,,,71.077987671,,0.0057988274,477.56161499,449950.90625,6500261.0,-452.5186157
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,477.71360388,,,,,,0.1318090409,1.3337392807,2.0321202278,415.74755859,1.784036994,,86.44783783,154.81483459,,,71.197029114,,0.0097884433,477.71359253,449950.90625,6500261.0,-452.6705933
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,477.86560388,,,,,,0.1318090409,1.3338695765,2.0279166698,474.28997803,1.7834675312,,86.848617554,154.71565247,,,70.702186584,,0.0123889102,477.86560059,449950.90625,6500261.0,-452.8225708
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.01760388,,,,,,0.1318090409,1.334038496,2.0401442051,555.84320068,1.7828973532,,86.233207703,154.61647034,,,69.952468872,,0.0130000003,478.01760864,449950.90625,6500261.0,-452.9745483
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.16960388,,,,,,0.1318090409,1.3547207117,2.0894160271,642.41210938,1.7823275328,,86.097290039,154.51728821,,,70.456733704,,0.0136891436,478.1696167,449950.90625,6500261.0,-453.1265564
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.32160388,,,,,,0.1318090409,1.3795167208,2.1783351898,711.19494629,1.78175807,,85.874320984,154.41812134,,,73.602989197,,0.0153729748,478.32159424,449950.90625,6500261.0,-453.2785339
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.47360388,,,,,,0.1318090409,1.3866683245,2.2879567146,740.2522583,1.781187892,,85.65562439,154.31893921,,,78.284942627,,0.0248898026,478.47360229,449950.90625,6500261.0,-453.4305115
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.62560388,,,,,,0.1318090409,1.6240730286,2.3662412167,719.08972168,1.7806180716,,85.351600647,154.21975708,,,82.536003113,,0.0399009846,478.62561035,449950.90625,6500261.0,-453.582489
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.77760388,,,,,,0.1318090409,1.8177602291,2.390750885,655.79888916,1.7800484896,,84.930397034,154.12057495,,,86.025360107,,0.0477148779,478.77761841,449950.90625,6500261.0,-453.7344971
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,478.92960388,,,,,,0.1318090409,1.8569353819,2.3970563412,575.43115234,1.7794790268,,84.493881226,154.02139282,,,88.541023254,,0.0462957472,478.92959595,449950.90625,6500261.0,-453.8864746
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.08160388,,,,,,0.1318090409,1.8683216572,2.3989999294,504.9317627,1.7789088488,,83.860412598,153.92221069,,,89.507095337,,0.0409595557,479.081604,449950.90625,6500261.0,-454.0384216
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.23360388,,,,,,0.1318090409,1.8977491856,2.3909509182,458.34680176,1.7783390284,,83.732002258,153.82304382,,,89.161964417,,0.0329632387,479.23361206,449950.90625,6500261.0,-454.1904297
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.38560388,,,,,,0.1318090409,1.9095667601,2.3776466846,432.65075684,1.7777695656,,84.208908081,153.72386169,,,88.05670166,,0.0239871424,479.3855896,449950.90625,6500261.0,-454.3424072
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.53760388,,,,,,0.1318090409,1.9097331762,2.3849778175,417.74438477,1.7771993876,,85.23815918,153.62467957,,,86.752418518,,0.0183382425,479.53759766,449950.90625,6500261.0,-454.4943848
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.68960388,,,,,,0.1318090409,1.7682355642,2.4201683998,408.00402832,1.7766295671,,86.646362305,153.52549744,,,85.746650696,,0.0196516644,479.68960571,449950.90625,6500261.0,-454.6463623
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.84160388,,,,,,0.1318090409,1.5272277594,2.4442443848,407.54797363,1.7760599852,,87.44090271,153.42631531,,,85.118492126,,0.0276032761,479.84161377,449950.90625,6500261.0,-454.7983704
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,479.99360388,,,,,,0.1318090409,1.4661341906,2.4279544353,420.09963989,1.7754905224,,87.352233887,153.32714844,,,84.585464478,,0.0402074046,479.99359131,449950.90625,6500261.0,-454.9503479
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,480.14560388,,,,,,0.1318090409,1.4882785082,2.3776991367,441.39221191,1.7749203444,,87.116333008,153.22796631,,,84.417350769,,0.0567902811,480.14559937,449950.90625,6500261.0,-455.1023254
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,480.29760388,,,,,,0.1318090409,1.5043144226,2.2943735123,459.85845947,1.7743505239,,88.469360352,153.12878418,,,84.839416504,,0.074744828,480.29760742,449950.90625,6500261.0,-455.254303
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,480.44960388,,,,,,0.1318090409,1.5239772797,2.1830356121,463.26290894,1.7737810612,,90.566238403,153.02960205,,,85.348266602,,0.0842501745,480.44961548,449950.90625,6500261.0,-455.406311
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,480.60160388,,,,,,0.1318090409,1.2146546841,2.0762951374,449.13381958,1.7732108831,,90.268661499,152.93041992,,,85.455444336,,0.0782306269,480.60159302,449950.90625,6500261.0,-455.5582886
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,480.75360388,,,,,,0.1318090409,1.0302290916,2.0113520622,427.26174927,1.7726409435,,88.845405579,152.83123779,,,85.172370911,,0.0611041598,480.75360107,449950.90625,6500261.0,-455.7102661
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,480.90560388,,,,,,0.1318090409,1.0239285231,1.9956419468,410.14135742,1.7720714808,,90.665489197,152.73207092,,,84.96421814,,0.0443679579,480.90560913,449950.90625,6500261.0,-455.8622437
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.05760388,,,,,,0.1318090409,1.0240639448,2.0273246765,402.44003296,1.771502018,,96.689178467,152.63288879,0.5031087995,,85.213485718,2.2101874352,0.0345236398,481.05761719,449950.90625,6500261.0,-456.0142517
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.20960388,,,,,,0.1318090409,1.0242272615,2.102296114,399.83499146,1.7709318399,,103.0173111,152.53370667,0.5065954924,,85.721427917,2.203001976,0.0294527039,481.20959473,449950.90625,6500261.0,-456.1662292
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.36160388,,,,,,0.1318090409,1.0243633986,2.1920571327,394.0378418,1.7703620195,,101.2747345,152.43452454,0.5091235638,,86.01158905,2.1861653328,0.0260974951,481.36160278,449950.90625,6500261.0,-456.3182068
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.51360388,,,,,,0.1318090409,1.0250943899,2.2818181515,379.81021118,1.7697925568,,91.347846985,152.33534241,0.5087062716,,85.812980652,2.1692726612,0.0237367228,481.51361084,449950.90625,6500261.0,-456.4701843
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.66560388,,,,,,0.1318090409,1.0814223289,2.3709616661,359.95046997,1.7692222595,,83.916534424,152.23617554,0.504044652,,85.304298401,2.1628909111,0.0217418876,481.6656189,449950.90625,6500261.0,-456.6221924
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.81760388,,,,,,0.1318090409,1.4992355108,2.4478340149,341.68545532,1.7686524391,,81.964569092,152.13699341,0.4954305291,,85.438026428,2.169229269,0.0197471976,481.81759644,449950.90625,6500261.0,-456.7741699
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,481.96960388,,,,,,0.1318090409,1.8469430208,2.5045535564,329.92468262,1.7680829763,,81.606147766,152.03781128,0.4846913517,,86.770858765,2.1808815002,0.0196237434,481.96960449,449950.90625,6500261.0,-456.9261475
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,482.12160388,,,,,,0.1318090409,1.9432646036,2.5366594791,325.64117432,1.7675135136,,81.252449036,151.93862915,0.4742262661,,88.527587891,2.1878187656,0.021863265,482.12161255,449950.90625,6500261.0,-457.078125
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,482.27360388,,,,,,0.1318090409,1.9623942375,2.5344901085,327.56192017,1.7669433355,,81.047904968,151.83944702,0.466086179,,89.838058472,2.1867454052,0.0248552971,482.27359009,449950.90625,6500261.0,-457.2301025
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,482.42560388,,,,,,0.1318090409,1.9649230242,2.5039925575,334.09640503,1.7663735151,,81.130195618,151.74026489,0.461661756,,90.346916199,2.1799781322,0.026615778,482.42559814,449950.90625,6500261.0,-457.3821106
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,482.57760388,,,,,,0.1318090409,1.9494837523,2.4491603374,343.9553833,1.7658040524,,81.39226532,151.64109802,0.4615261555,,90.000289917,2.171681881,0.0251602698,482.5776062,449950.90625,6500261.0,-457.5340881
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,482.72960388,,,,,,0.1318090409,1.7482994795,2.3739483356,354.78140259,1.7652338743,,81.727737427,151.54191589,0.4650293291,,89.076820374,2.1656124592,0.0209466759,482.72961426,449950.90625,6500261.0,-457.6860657
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,482.88160388,,,,,,0.1318090409,1.451698184,2.2915518284,364.21343994,1.7646639347,,82.122062683,151.44273376,0.4698825777,,87.926818848,2.1630029678,0.0171759743,482.8815918,449950.90625,6500261.0,-457.8380432
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.03360388,,,,,,0.1318090409,1.3985165358,2.2353990078,371.26226807,1.7640944719,,82.51171875,151.34355164,0.4725643396,,86.893203735,2.1654236317,0.0141839422,483.03359985,449950.90625,6500261.0,-457.9900513
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.18560388,,,,,,0.1318090409,1.4557535648,2.232049942,375.66317749,1.7635250092,,82.757202148,151.24436951,0.4698085785,,86.541877747,2.1735203266,0.0117946062,483.18560791,449950.90625,6500261.0,-458.1420288
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.33760388,,,,,,0.1318090409,1.4849133492,2.2615942955,376.08694458,1.7629548311,,82.877182007,151.14520264,0.4603459537,,87.352256775,2.1821832657,0.0097999182,483.33761597,449950.90625,6500261.0,-458.2940063
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.48960388,,,,,,0.1318090409,1.5176372528,2.2658479214,370.43490601,1.7623850107,,83.220954895,151.04602051,0.44591102,,89.054084778,2.1871020794,0.0084026149,483.48959351,449950.90625,6500261.0,-458.4459839
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.64160388,,,,,,0.1318090409,1.5420348644,2.2173829079,359.40463257,1.7618155479,,83.898864746,150.94683838,0.4308077097,,90.87525177,2.1899502277,0.0097845439,483.64160156,449950.90625,6500261.0,-458.5979614
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.79360388,,,,,,0.1318090409,1.5466076136,2.1777522564,349.62799072,1.7612453699,,85.21395874,150.84765625,0.4199391007,,91.853813171,2.1932971478,0.0133690927,483.79360962,449950.9375,6500261.0,-458.7499695
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,483.94560388,,,,,,0.1318090409,1.5403805971,2.2018284798,348.21768188,1.7606754303,,87.854690552,150.74847412,0.4162665606,,91.371421814,2.1973166466,0.0167688504,483.94561768,449950.9375,6500261.0,-458.901947
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,484.09760388,,,,,,0.1318090409,1.5324633121,2.2697672844,357.38180542,1.7601059675,,92.827339172,150.64929199,0.4191646278,,90.383361816,2.1991615295,0.0174130388,484.09759521,449950.9375,6500261.0,-459.0539246
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,484.24960388,,,,,,0.1318090409,1.5244694948,2.3493125439,373.50985718,1.7595365047,,101.82506561,150.55012512,0.4249456227,,90.425430298,2.1962442398,0.0129098641,484.24960327,449950.9375,6500261.0,-459.2059021
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,484.40160388,,,,,,0.1318090409,1.5164488554,2.3893959522,387.8732605,1.7589664459,,114.66213226,150.45094299,0.4291945696,,91.653038025,2.1894645691,0.0070917541,484.40161133,449950.9375,6500261.0,-459.3579102
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,484.55360388,,,,,,0.1318090409,1.5085246563,2.3604300022,390.44833374,1.7583965063,,126.8141098,150.35176086,0.4293118715,,93.100692749,2.181923151,0.0049999999,484.55358887,449950.9375,6500261.0,-459.5098877
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,484.70560388,,,,,,0.1318090409,1.500585556,2.3031601906,377.20227051,1.7578270435,,134.76451111,150.25257874,0.425812155,,93.958190918,2.177760601,0.0096122995,484.70559692,449950.9375,6500261.0,-459.6618652
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,484.85760388,,,,,,0.1318090409,1.4926066399,2.2531881332,353.91320801,1.7572568655,,140.16288757,150.15339661,0.4218066633,,94.063095093,2.1801846027,0.0193126965,484.85760498,449950.9375,6500261.0,-459.8138428
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.00960388,,,,,,0.1318090409,1.4846305847,2.2180113792,331.20602417,1.7566869259,,139.47558594,150.05422974,0.4210580587,,93.598419189,2.1844916344,0.0279985778,485.00961304,449950.9375,6500261.0,-459.9658508
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.16160388,,,,,,0.1318090409,1.4766538143,2.2116849422,317.19613647,1.7561174631,,125.46634674,149.95504761,0.4256724715,,92.757644653,2.1844172478,0.0298628602,485.16159058,449950.9375,6500261.0,-460.1178284
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.31360388,,,,,,0.1318090409,1.4686748981,2.2414660454,313.93624878,1.7555478811,,105.20695496,149.85586548,0.4348609447,,91.888793945,2.1820781231,0.0256045181,485.31359863,449950.9375,6500261.0,-460.2698059
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.46560388,,,,,,0.1318090409,1.4606930017,2.2824037075,316.49557495,1.7549778223,,92.863426208,149.75668335,0.4455374181,,91.411506653,2.1816456318,0.0218734853,485.46560669,449950.9375,6500261.0,-460.4217834
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.61760388,,,,,,0.1318090409,1.4527117014,2.3023643494,318.96386719,1.7544077635,,88.347564697,149.65750122,0.4542675912,,91.339958191,2.1833817959,0.0215607136,485.61761475,449950.9375,6500261.0,-460.5737915
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.76960388,,,,,,0.1318090409,1.371411562,2.2955117226,319.90084839,1.7538383007,,84.728462219,149.55831909,0.4591109455,,91.69821167,2.1859457493,0.0208837073,485.76959229,449950.9375,6500261.0,-460.725769
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,485.92160388,,,,,,0.1318090409,1.1567217112,2.275223732,320.21310425,1.7532688379,,82.001327515,149.45915222,0.460126698,,92.538597107,2.1898806095,0.0177780408,485.92160034,449950.9375,6500261.0,-460.8777466
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.07360388,,,,,,0.1318090409,1.0085389614,2.2511792183,321.54971313,1.7526987791,,81.39200592,149.35997009,0.4583520591,,93.344970703,2.1957736015,0.0137886656,486.0736084,449950.9375,6500261.0,-461.0297241
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.22560388,,,,,,0.1318090409,1.0089808702,2.2267956734,325.67651367,1.7521288395,,81.647758484,149.26078796,0.454321593,,93.156349182,2.2015595436,0.0097992886,486.22561646,449950.9375,6500261.0,-461.1817322
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.37760388,,,,,,0.1318090409,1.0282071829,2.2023119926,332.38128662,1.7515593767,,81.754196167,149.16160583,0.4474891424,,91.381652832,2.2045826912,0.0058099129,486.37759399,449950.9375,6500261.0,-461.3337097
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.52960388,,,,,,0.1318090409,1.0298089981,2.1702952385,338.95306396,1.7509893179,,81.628646851,149.06242371,0.4369800091,,88.776748657,2.204826355,0.0023654026,486.52960205,449950.9375,6500261.0,-461.4856873
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.68160388,,,,,,0.1318090409,1.0300085545,2.1215455532,341.70193481,1.7504192591,,81.663002014,148.96324158,0.4230796397,,86.816307068,2.2033782005,0.0004576816,486.68161011,449950.9375,6500261.0,-461.6376648
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.83360388,,,,,,0.1318090409,1.0301539898,2.0777277946,337.35534668,1.7498497963,,82.006523132,148.86407471,0.4081224501,,86.23072052,2.199819088,0.0,486.83361816,449950.9375,6500261.0,-461.7896729
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,486.98560388,,,,,,0.1318090409,1.0303074121,2.0468869209,324.34057617,1.7492797375,,82.462692261,148.76489258,0.3958469629,,86.565010071,2.1940250397,0.0005370982,486.9855957,449950.9375,6500261.0,-461.9416504
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,487.13760388,,,,,,0.1318090409,1.0304000378,1.9939857721,304.97570801,1.7487097979,,82.908821106,148.66571045,0.3895694315,,86.618980408,2.1891896725,0.0031377685,487.13760376,449950.9375,6500261.0,-462.0936584
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,487.28960388,,,,,,0.1318090409,1.0133913755,1.9249022007,285.84127808,1.7481403351,,83.346794128,148.56652832,0.3903105557,,85.6639328,2.1885282993,0.0092542889,487.28961182,449950.9375,6500261.0,-462.2456665
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,487.44160388,,,,,,0.1318090409,0.9879209399,1.8934708834,274.10900879,1.7475708723,,83.774879456,148.46734619,0.3961178958,,84.528236389,2.1900923252,0.0177621711,487.44158936,449950.9375,6500261.0,-462.397644
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,487.59360388,,,,,,0.1318090409,0.9967790246,1.9256414175,272.92703247,1.7470008135,,84.279304504,148.36817932,0.403167367,,84.947715759,2.1893627644,0.0256853178,487.59359741,449950.9375,6500261.0,-462.5496216
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,487.74560388,,,,,,0.1318090409,1.0225374699,1.9937703609,279.40106201,1.7464307547,,84.993095398,148.26899719,0.4079117775,,87.105880737,2.1841535568,0.0316196159,487.74560547,449950.9375,6500261.0,-462.7016296
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,487.89760388,,,,,,0.1318090409,1.0312043428,2.0665380955,287.60140991,1.7458612919,,85.373191833,148.16981506,0.4089906812,,89.508544922,2.1766042709,0.03347864,487.89761353,449950.9375,6500261.0,-462.8536377
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.04960388,,,,,,0.1318090409,1.1937141418,2.1331598759,294.8364563,1.7452912331,,84.937446594,148.07063293,0.4077985585,,91.150405884,2.1699774265,0.0319625884,488.04959106,449950.9375,6500261.0,-463.0056152
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.20160388,,,,,,0.1318090409,1.3649730682,2.1738371849,303.00836182,1.7447212934,,84.492202759,147.97145081,0.4076556861,,91.622756958,2.1644473076,0.0299678985,488.20159912,449950.9375,6500261.0,-463.1576233
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.35360388,,,,,,0.1318090409,1.3907753229,2.178866148,315.38122559,1.7441518307,,84.654144287,147.87226868,0.4122228622,,90.949485779,2.1589281559,0.0284866057,488.35360718,449950.9375,6500261.0,-463.3096008
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.50560388,,,,,,0.1318090409,1.3972022533,2.1694033146,333.96154785,1.7435823679,,85.133781433,147.77310181,0.4235649109,,89.791114807,2.1539685726,0.0259570461,488.50561523,449950.9375,6500261.0,-463.4616089
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.65760388,,,,,,0.1318090409,1.3953675032,2.1604270935,357.85931396,1.7430123091,,86.292243958,147.67391968,0.4406610727,,88.668479919,2.1532418728,0.0209515039,488.65759277,449950.9375,6500261.0,-463.6135864
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.80960388,,,,,,0.1318090409,1.3722002506,2.1605496407,382.82131958,1.7424423695,,88.704902649,147.57473755,0.4593100548,,87.647003174,2.1617043018,0.0159778893,488.80960083,449950.9375,6500261.0,-463.7655945
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,488.96160388,,,,,,0.1318090409,1.1780240536,2.1780772209,403.41317749,1.7418727875,,91.669075012,147.47555542,0.4738832116,,86.701316833,2.1775217056,0.0129940584,488.96160889,449950.9375,6500261.0,-463.9176025
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,489.11360388,,,,,,0.1318090409,0.9647478461,2.1935017109,417.51199341,1.7413027287,,92.415565491,147.37637329,0.4800854027,,86.053375244,2.1912045479,0.0114996852,489.11361694,449950.9375,6500261.0,-464.0696106
Force_2020_all_wells_train_test_blind_hidden_final/16_4-1.las,16/4-1,489.26560388,,,,,,0.1318090409,0.925537467,2.1770889759,427.82946777,1.740732789,,89.355163574,147.27720642,0.4768233895,,86.264068604,2.1962404251,0.0109999999,489.26559448,449950.9375,6500261.0,-464.2215881
