source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1076.6216,,,,12.250000954,30.403396606,1.032900691,1.023857832,,156.19364929,,,84.362892151,,,1076.621582,536761.75,6791181.5,-1048.871338
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1076.7736,,,,12.250000954,30.327692032,1.0348109007,1.0216982365,,156.16680908,,,83.972412109,,,1076.7735596,536761.75,6791181.5,-1049.016602
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1076.9256,,,,12.250000954,28.862409592,1.0440151691,1.0386995077,,156.2224884,,,83.64781189,,,1076.9256592,536761.8125,6791181.5,-1049.161865
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.0776,,,,12.250000954,28.364116669,1.0515035391,1.0505050421,,156.44367981,,,80.298789978,,,1077.0776367,536761.875,6791181.5,-1049.307129
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.2296,,,,12.250000954,29.868658066,1.0732313395,1.0990242958,,156.97659302,,,75.831535339,,,1077.2296143,536761.875,6791181.5,-1049.452271
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.3816,,,,12.250000954,30.675317764,1.0665301085,1.0838034153,,157.08642578,,,78.456474304,,,1077.3815918,536761.9375,6791181.5,-1049.597534
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.5336,,,,12.250000954,31.497817993,1.0533642769,1.0515503883,,157.07801819,,,80.899459839,,,1077.5335693,536762.0,6791181.5,-1049.742798
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.6856,,,,12.250000954,32.023777008,1.045157671,1.036305666,,156.86552429,,,83.771255493,,,1077.6855469,536762.0,6791181.5,-1049.888062
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.8376,,,,12.250000954,33.319469452,1.0351153612,1.0247341394,,156.53630066,,,85.2706604,,,1077.8376465,536762.0625,6791181.0,-1050.033325
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1077.9896,,,,12.250000954,34.725738525,1.0519092083,1.0606627464,,156.58778381,,,88.073394775,,,1077.989624,536762.125,6791181.0,-1050.178467
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1078.1416,,,,12.250000954,35.708919525,1.056096077,1.0663450956,,156.79940796,,,86.83946228,,,1078.1416016,536762.1875,6791181.0,-1050.32373
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1078.2936,,,,12.250000954,37.977237701,1.0614612103,1.0729058981,,157.28213501,,,83.234535217,,,1078.2935791,536762.1875,6791181.0,-1050.468994
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1078.4456,,,,12.250000954,39.454086304,1.0595202446,1.0690594912,,157.4236908,,,81.38747406,,,1078.4455566,536762.25,6791181.0,-1050.614136
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1078.5976,,,,12.250000954,40.431453705,1.0433454514,1.0474175215,,157.60705566,,,80.646072388,,,1078.5976563,536762.3125,6791181.0,-1050.759399
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1078.7496,,,,12.250000954,39.90662384,1.0335869789,1.0276478529,,157.56465149,,,82.453842163,,,1078.7496338,536762.3125,6791181.0,-1050.904663
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1078.9016,,,,12.250000954,38.135414124,1.0303481817,1.0261951685,,157.72595215,,,87.119171143,,,1078.9016113,536762.375,6791181.0,-1051.049927
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.0536,,,,12.250000954,36.633636475,1.0293204784,1.0261230469,,158.29057312,,,86.018135071,,,1079.0535889,536762.4375,6791181.0,-1051.195068
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.2056,,,,12.250000954,34.215888977,1.0239782333,1.0145136118,,159.44859314,,,83.033164978,,,1079.2055664,536762.4375,6791181.0,-1051.340332
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.3576,,,,12.250000954,33.046894073,1.0228838921,1.0167301893,,159.80857849,,,80.694793701,,,1079.3575439,536762.5,6791181.0,-1051.485596
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.5096,,,,12.250000954,31.455600739,1.0262835026,1.0280627012,,159.64587402,,,76.044006348,,,1079.5096436,536762.5625,6791181.0,-1051.630737
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.6616,,,,12.250000954,31.001554489,1.0268735886,1.0334573984,,159.06936646,,,79.3411026,,,1079.6616211,536762.5625,6791181.0,-1051.776123
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.8136,,,,12.250000954,31.813440323,1.0213449001,1.0301179886,,158.4004364,,,81.572631836,,,1079.8135986,536762.625,6791181.0,-1051.921265
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1079.9656,,,,12.250000954,33.134990692,1.0188429356,1.0258065462,,157.8024292,,,81.640823364,,,1079.9655762,536762.6875,6791181.0,-1052.066406
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1080.1176,,,,12.250000954,34.309883118,1.0122282505,1.0164871216,,156.98626709,,,83.166770935,,,1080.1175537,536762.6875,6791181.0,-1052.211792
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1080.2696,,,,12.250000954,34.262477875,1.0064407587,0.9983703494,,156.6307373,,,84.548667908,,,1080.2696533,536762.75,6791181.0,-1052.356934
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1080.4216,,,,12.250000954,34.452770233,0.9995161295,0.9875599146,,156.22393799,,,84.855567932,,,1080.4216309,536762.8125,6791181.0,-1052.502197
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1080.5736,,,,12.250000954,34.705593109,0.9984593391,0.9896469712,,156.12298584,,,86.09021759,,,1080.5736084,536762.875,6791181.0,-1052.647461
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1080.7256,,,,12.250000954,34.990497589,1.0029324293,1.0086544752,,156.12794495,,,83.859863281,,,1080.7255859,536762.875,6791181.0,-1052.792725
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1080.8776,,,,12.250000954,34.98046875,1.0066802502,1.0125604868,,156.12211609,,,81.710746765,,,1080.8775635,536762.9375,6791181.0,-1052.937866
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.0296,,,,12.250000954,33.853782654,1.0024198294,1.0039896965,,155.96333313,,,80.847694397,,,1081.029541,536763.0,6791181.0,-1053.08313
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.1816,,,,12.250000954,31.708202362,0.9970858693,0.9924281836,,155.79238892,,,80.718894958,,,1081.1816406,536763.0,6791181.0,-1053.228394
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.3336,,,,12.250000954,31.331108093,0.9965674877,0.9927495718,,155.74629211,,,82.48299408,,,1081.3336182,536763.0625,6791181.0,-1053.373535
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.4856,,,,12.250000954,30.670438766,0.991599977,0.9873666167,,155.89373779,,,87.014022827,,,1081.4855957,536763.125,6791181.0,-1053.518921
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.6376,,,,12.250000954,31.429304123,0.9915566444,0.9864108562,,155.9445343,,,85.363800049,,,1081.6375732,536763.125,6791181.0,-1053.664063
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.7896,,,,12.250000954,32.829124451,0.9904890656,0.9817745686,,155.86961365,,,85.777915955,,,1081.7895508,536763.1875,6791181.0,-1053.809204
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1081.9416,,,,12.250000954,32.638290405,0.9902852178,0.9813659787,,155.86634827,,,86.751579285,,,1081.9416504,536763.25,6791181.0,-1053.95459
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1082.0936,,,,12.250000954,32.294509888,0.9928957224,0.9892324209,,155.90556335,,,88.954559326,,,1082.0936279,536763.25,6791181.0,-1054.099731
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1082.2456,,,,12.250000954,32.737384796,0.9989452958,0.9993523955,,155.85914612,,,86.348892212,,,1082.2456055,536763.3125,6791181.0,-1054.244995
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1082.3976,,,,12.250000954,33.583652496,0.997154057,0.9910875559,,155.79490662,,,82.230560303,,,1082.397583,536763.375,6791181.0,-1054.390259
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1082.5496,,,,12.250000954,33.924880981,0.9992822409,0.9945809245,,155.7190094,,,78.002388,,,1082.5495605,536763.375,6791181.0,-1054.5354
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1082.7016,,,,12.250000954,34.567909241,1.0028421879,1.0022039413,,155.55119324,,,85.874336243,,,1082.7016602,536763.4375,6791181.0,-1054.680664
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1082.8536,,,,12.250000954,34.118335724,1.0096637011,1.0074654818,,155.87214661,,,88.153892517,,,1082.8536377,536763.5,6791181.0,-1054.825928
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.0056,,,,12.250000954,33.244251251,1.0239716768,1.0327146053,,156.5433197,,,84.892921448,,,1083.0056152,536763.5,6791181.0,-1054.971191
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.1576,,,,12.250000954,32.926856995,1.0283575058,1.0397460461,,157.41040039,,,84.239845276,,,1083.1575928,536763.5625,6791181.0,-1055.116333
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.3096,,,,12.250000954,32.314170837,1.0250735283,1.035507679,,156.43629456,,,80.584190369,,,1083.3095703,536763.625,6791181.0,-1055.261719
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.4616,,,,12.250000954,33.000759125,1.0224972963,1.0267769098,,155.7964325,,,83.435142517,,,1083.4615479,536763.6875,6791180.5,-1055.40686
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.6136,,,,12.250000954,34.358509064,1.0089888573,1.0105893612,,154.93515015,,,79.296440125,,,1083.6136475,536763.6875,6791180.5,-1055.552002
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.7656,,,,12.250000954,34.836086273,1.0068764687,1.0085639954,,154.9072113,,,80.587837219,,,1083.765625,536763.75,6791180.5,-1055.697388
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1083.9176,,,,12.250000954,35.790599823,0.9964001775,0.9925003052,,155.09030151,,,82.742164612,,,1083.9176025,536763.8125,6791180.5,-1055.842529
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.0696,,,,12.250000954,35.506534576,0.9933095574,0.9867178202,,155.14204407,,,80.732292175,,,1084.0695801,536763.8125,6791180.5,-1055.987793
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.2216,,,,12.250000954,34.938594818,0.9926037788,0.9841138721,,155.32014465,,,82.007034302,,,1084.2215576,536763.875,6791180.5,-1056.133057
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.3736,,,,12.250000954,33.68939209,0.9932941794,0.9914379716,,155.52815247,,,82.33240509,,,1084.3736572,536763.9375,6791180.5,-1056.278198
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.5256,,,,12.250000954,33.058094025,0.991222322,0.9854649305,,155.41333008,,,84.267410278,,,1084.5256348,536763.9375,6791180.5,-1056.423462
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.6776,,,,12.250000954,31.872577667,0.9925808311,0.9903315306,,155.0606842,,,85.153190613,,,1084.6776123,536764.0,6791180.5,-1056.568726
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.8296,,,,12.250000954,31.464971542,0.9928952456,0.9921712875,,154.91784668,,,83.960441589,,,1084.8295898,536764.0625,6791180.5,-1056.713989
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1084.9816,,,,12.250000954,30.964252472,0.9934890866,0.9959307909,,154.43766785,,,79.561553955,,,1084.9815674,536764.0625,6791180.5,-1056.859131
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1085.1336,,,,12.250000954,31.241456985,0.9953595996,0.9983489513,,154.27496338,,,78.592681885,,,1085.1335449,536764.125,6791180.5,-1057.004395
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1085.2856,,,,12.250000954,32.44278717,0.9906152487,0.9891235232,,154.45341492,,,80.655632019,,,1085.2856445,536764.1875,6791180.5,-1057.149658
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1085.4376,,,,12.250000954,33.378154755,0.992252171,0.9948379397,,154.66078186,,,77.916229248,,,1085.4376221,536764.1875,6791180.5,-1057.2948
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1085.5896,,,,12.250000954,34.755569458,0.986278832,0.9845114946,,154.98374939,,,83.854278564,,,1085.5895996,536764.25,6791180.5,-1057.440186
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1085.7416,,,,12.250000954,35.242179871,0.9825179577,0.963288486,,155.05487061,,,83.21395874,,,1085.7415771,536764.3125,6791180.5,-1057.585327
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1085.8936,,,,12.250000954,37.087490082,0.9804683328,0.9639521837,,154.86903381,,,83.117752075,,,1085.8935547,536764.375,6791180.5,-1057.730591
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.0456,,,,12.250000954,38.532596588,0.9881988168,0.9675624371,,154.75253296,,,83.628288269,,,1086.0456543,536764.375,6791180.5,-1057.875854
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.1976,,,,12.250000954,40.488197327,0.9987776279,1.0010303259,,155.06375122,,,86.516235352,,,1086.1976318,536764.4375,6791180.5,-1058.020996
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.3496,,,,12.250000954,41.089366913,0.9982424974,0.9976124763,,155.45204163,,,84.333312988,,,1086.3496094,536764.5,6791180.5,-1058.16626
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.5016,,,,12.250000954,43.361743927,0.9726002812,0.948779583,,155.82136536,,,81.826164246,,,1086.5015869,536764.5,6791180.5,-1058.311523
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.6536,,,,12.250000954,45.189857483,0.9654964209,0.9428817034,,156.26156616,,,84.697868347,,,1086.6535645,536764.5625,6791180.5,-1058.456787
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.8056,,,,12.250000954,44.377994537,0.9580757618,0.9498242736,,156.93479919,,,87.252845764,,,1086.805542,536764.625,6791180.5,-1058.601929
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1086.9576,,,,12.250000954,41.722320557,0.9564680457,0.9490628242,,157.91418457,,,88.803535461,,,1086.9576416,536764.625,6791180.5,-1058.747192
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1087.1096,,,,12.250000954,38.735691071,0.9466702938,0.9316188097,,156.98512268,,,83.876602173,,,1087.1096191,536764.6875,6791180.5,-1058.892456
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1087.2616,,,,12.250000954,38.329715729,0.9413883686,0.9247575402,,156.23658752,,,87.784294128,,,1087.2615967,536764.75,6791180.5,-1059.037598
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1087.4136,,,,12.250000954,38.60055542,0.9383759499,0.9044863582,,153.95732117,,,85.77331543,,,1087.4135742,536764.75,6791180.5,-1059.182983
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1087.5656,,,,12.250000954,39.666908264,0.9409173727,0.8990771174,,146.80335999,,,83.558525085,,,1087.5655518,536764.8125,6791180.5,-1059.328125
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1087.7176,,,,12.250000954,40.529426575,0.9393253922,0.8929157257,,143.79354858,,,80.203704834,,,1087.7176514,536764.875,6791180.5,-1059.473389
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1087.8696,,,,12.250000954,42.166343689,1.0284569263,1.2188749313,,140.92726135,,,64.06816864,,,1087.8696289,536764.875,6791180.5,-1059.618652
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.0216,,,,12.250000954,42.17616272,1.0654613972,1.2516226768,,140.30987549,,,57.250762939,,,1088.0216064,536764.9375,6791180.5,-1059.763794
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.1736,,,,12.250000954,41.956489563,1.0192573071,1.0033798218,,138.93739319,,,65.601455688,,,1088.173584,536765.0,6791180.5,-1059.909058
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.3256,,,,12.250000954,41.060623169,0.9975785613,0.9537745118,,138.64483643,,,73.966323853,,,1088.3255615,536765.0,6791180.5,-1060.054321
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.4776,,,,12.250000954,39.234947205,1.0112977028,0.9756163359,,140.61174011,,,83.881752014,,,1088.4775391,536765.0625,6791180.5,-1060.199585
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.6296,,,,12.250000954,37.537017822,1.0254530907,1.0001012087,,145.92092896,,,88.169006348,,,1088.6296387,536765.125,6791180.5,-1060.344727
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.7816,,,,12.250000954,34.312671661,1.0646344423,1.0412342548,,150.77487183,,,84.433586121,,,1088.7816162,536765.1875,6791180.5,-1060.48999
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1088.9336,,,,12.250000954,32.098701477,1.0876504183,1.0678220987,,152.39927673,,,84.611961365,,,1088.9335938,536765.1875,6791180.5,-1060.635254
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.0856,,,,12.250000954,28.06508255,1.1369758844,1.1598488092,,151.5663147,,,87.137428284,,,1089.0855713,536765.25,6791180.5,-1060.780396
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.2376,,,,12.250000954,26.006656647,1.1704827547,1.2260929346,,151.03771973,,,88.942588806,,,1089.2375488,536765.3125,6791180.0,-1060.925659
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.3896,,,,12.250000954,22.486049652,1.2306549549,1.3042839766,,150.19503784,,,84.94442749,,,1089.3896484,536765.3125,6791180.0,-1061.070923
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.5416,,,,12.250000954,21.937997818,1.2329881191,1.2876911163,,149.52336121,,,77.814300537,,,1089.541626,536765.375,6791180.0,-1061.216187
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.6936,,,,12.250000954,21.526351929,1.2100845575,1.2043145895,,148.3306427,,,82.528488159,,,1089.6936035,536765.4375,6791180.0,-1061.36145
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.8456,,,,12.250000954,23.331617355,1.2154095173,1.192437768,,147.82891846,,,82.633415222,,,1089.8455811,536765.4375,6791180.0,-1061.506592
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1089.9976,,,,12.250000954,27.227367401,1.2439649105,1.2423266172,,148.375,,,85.094566345,,,1089.9975586,536765.5,6791180.0,-1061.651855
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1090.1496,,,,12.250000954,28.311283112,1.2673666477,1.287997961,,149.21824646,,,83.755630493,,,1090.1496582,536765.5625,6791180.0,-1061.797119
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1090.3016,,,,12.250000954,29.683849335,1.281547904,1.3000979424,,150.38363647,,,78.426170349,,,1090.3016357,536765.5625,6791180.0,-1061.942383
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1090.4536,,,,12.250000954,30.884725571,1.2778511047,1.2838667631,,150.70388794,,,73.978981018,,,1090.4536133,536765.625,6791180.0,-1062.087524
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1090.6056,,,,12.250000954,33.091995239,1.2786155939,1.2500253916,,150.48294067,,,76.593132019,,,1090.6055908,536765.6875,6791180.0,-1062.232788
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1090.7576,,,,12.250000954,33.655071259,1.3108317852,1.2562242746,,148.86714172,,,80.018135071,,,1090.7575684,536765.6875,6791180.0,-1062.378052
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1090.9096,,,,12.250000954,33.839897156,1.3355913162,1.2882931232,,147.76290894,,,78.653678894,,,1090.9095459,536765.75,6791180.0,-1062.523193
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.0616,,,,12.250000954,33.917583466,1.4341799021,1.4459934235,,145.75869751,,,73.940979004,,,1091.0616455,536765.8125,6791180.0,-1062.668457
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.2136,,,,12.250000954,33.954368591,1.5386862755,1.6632218361,,144.51899719,,,75.276596069,,,1091.213623,536765.875,6791180.0,-1062.813721
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.3656,,,,12.250000954,33.308521271,1.5851024389,1.8224301338,,142.4992218,,,80.197944641,,,1091.3656006,536765.875,6791180.0,-1062.958984
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.5176,,,,12.250000954,32.887905121,1.5730576515,1.8052088022,,141.55999756,,,79.754684448,,,1091.5175781,536765.9375,6791180.0,-1063.104248
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.6696,,,,12.250000954,33.747406006,1.4575980902,1.4889813662,,141.77049255,,,65.805404663,,,1091.6695557,536766.0,6791180.0,-1063.24939
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.8216,,,,12.250000954,34.341712952,1.3898562193,1.3733993769,,143.18003845,,,61.769618988,,,1091.8216553,536766.0,6791180.0,-1063.394653
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1091.9736,,,,12.250000954,34.001476288,1.3575291634,1.3330760002,,146.4017334,,,62.342910767,,,1091.9736328,536766.0625,6791180.0,-1063.539917
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1092.1256,,,,12.250000954,33.729064941,1.3334319592,1.3182587624,,148.04936218,,,62.492237091,,,1092.1256104,536766.125,6791180.0,-1063.685181
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1092.2776,,,,12.250000954,31.768192291,1.3487575054,1.4076622725,,149.05882263,,,61.396495819,,,1092.2775879,536766.125,6791180.0,-1063.830322
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1092.4296,,,,12.250000954,30.482599258,1.3427739143,1.4308466911,,149.32095337,,,62.030742645,,,1092.4295654,536766.1875,6791180.0,-1063.974854
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1092.5816,,,,12.250000954,29.221452713,1.2867658138,1.3774255514,,150.06620789,,,62.668617249,,,1092.581543,536766.25,6791180.0,-1064.118042
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1092.7336,,,,12.250000954,28.482566833,1.2517516613,1.3108805418,,150.93997192,,,59.392921448,,,1092.7336426,536766.3125,6791180.0,-1064.260864
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1092.8856,,,,12.250000954,29.020050049,1.1505771875,1.121994257,,152.0683136,,,65.949928284,,,1092.8856201,536766.3125,6791180.0,-1064.403687
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.0376,,,,12.250000954,29.453289032,1.0990128517,1.0667085648,,152.56695557,,,67.292053223,,,1093.0375977,536766.375,6791180.0,-1064.546631
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.1896,,,,12.250000954,30.112773895,1.0526303053,1.0240263939,,153.73973083,,,71.574645996,,,1093.1895752,536766.4375,6791180.0,-1064.689453
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.3416,,,,12.250000954,30.52624321,1.0169386864,0.9615826607,,155.98031616,,,73.373298645,,,1093.3415527,536766.5,6791180.0,-1064.832397
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.4936,,,,12.250000954,31.098173141,1.0165919065,0.9329534173,,159.78863525,,,72.09324646,,,1093.4936523,536766.5625,6791180.0,-1064.975342
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.6456,,,,12.250000954,31.455846786,1.0560538769,1.0070569515,,160.9173584,,,70.930923462,,,1093.6456299,536766.625,6791180.0,-1065.118164
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.7976,,,,12.250000954,32.266242981,1.1232689619,1.1410574913,,158.75491333,,,66.85949707,,,1093.7976074,536766.625,6791180.0,-1065.261108
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1093.9496,,,,12.250000954,32.982334137,1.1340113878,1.1329807043,,156.34068298,,,63.123077393,,,1093.949585,536766.6875,6791180.0,-1065.403931
Force_2020_all_wells_train_test_blind_hidden_final/35_9-10 S.las,35/9-10 S,1094.1016,,,,12.250000954,33.281551361,1.1367492676,1.1211730242,,155.26066589,,,62.104663849,,,1094.1015625,536766.75,6791180.0,-1065.546753
