source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.0083577,3.0,30000.0,13.718681335,12.250000954,1.4686820507,2.1176149845,,2.9240715504,,,165.1210022,,,,88.527160645,2.3622066975,-0.002197659,,1334.0083008,550217.0625,6800661.5,-1303.907104
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.1603577,3.0,30000.0,13.743751526,12.250000954,1.4937531948,2.0734233856,,2.9823431969,,,164.92518616,,,,85.185569763,2.3579416275,0.0027833525,,1334.1604004,550217.0625,6800661.0,-1304.055176
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.3123577,3.0,30000.0,13.787189484,12.250000954,1.537191987,2.0806217194,,2.9972958565,,,164.81884766,,,,80.182769775,2.3509545326,0.0112176444,,1334.3123779,550217.125,6800661.0,-1304.203369
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.4643577,3.0,30000.0,13.823366165,12.250000954,1.5733677149,2.1332538128,,2.9441826344,,,164.80000305,,,,75.915260315,2.3405377865,0.0198036134,,1334.4643555,550217.125,6800661.0,-1304.35144
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.6163577,3.0,30000.0,13.867669106,12.250000954,1.6176674366,2.2064452171,,2.8529686928,,,164.73190308,,,,81.635513306,2.3383376598,0.0262310673,,1334.616333,550217.125,6800661.0,-1304.499634
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.7683577,3.0,30000.0,13.92610836,12.250000954,1.6761065722,2.2434954643,,2.8070294857,,,164.51521301,,,,88.415328979,2.3485305309,0.0277029388,,1334.7683105,550217.125,6800661.0,-1304.647827
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1334.9203577,3.0,65000.0,13.965242386,12.250000954,1.7152450085,2.1953206062,,2.8377847672,,,164.30474854,,,,95.311058044,2.3607633114,0.0230037086,,1334.9204102,550217.125,6800661.0,-1304.795898
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.0723577,3.0,65000.0,14.004232407,12.250000954,1.7542277575,2.0922145844,,2.904613018,,,164.1914978,,,,94.647232056,2.364916563,0.0166101363,,1335.0723877,550217.1875,6800661.0,-1304.944092
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.2243577,3.0,65000.0,14.063439369,12.250000954,1.8134350777,1.9965128899,,2.9387638569,,,164.21070862,,,,94.037940979,2.3580009937,0.0132154925,,1335.2243652,550217.1875,6800661.0,-1305.092285
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.3763577,3.0,65000.0,14.127670288,12.250000954,1.8776680231,1.9066405296,,2.8813169003,,,164.28070068,,,,90.915336609,2.3354454041,0.0144045465,,1335.3763428,550217.1875,6800661.0,-1305.240356
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.5283577,3.0,65000.0,14.232969284,12.250000954,1.9829726219,1.8057341576,,2.7196843624,,,164.23526001,,,,89.545349121,2.2977788448,0.0191489626,,1335.5283203,550217.1875,6800661.0,-1305.38855
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.6803577,3.0,65000.0,14.473320007,12.250000954,2.2233200073,1.7095983028,,2.4868021011,,,164.01905823,,,,86.504722595,2.2573471069,0.0235738084,,1335.6802979,550217.1875,6800661.0,-1305.536743
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.8323577,3.0,65000.0,14.827727318,12.250000954,2.5777277946,1.6325606108,,2.2509942055,,,163.77557373,,,,86.479003906,2.2324120998,0.0251260567,,1335.8323975,550217.25,6800661.0,-1305.684814
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1335.9843577,3.0,65000.0,14.925103188,12.250000954,2.6750991344,1.6004070044,,2.0907318592,,,163.52024841,,,,85.266921997,2.2280032635,0.0240682028,,1335.984375,550217.25,6800661.0,-1305.833008
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1336.1363577,3.0,65000.0,14.831551552,12.250000954,2.5815486908,1.6358773708,,2.0238177776,,,163.37062073,,,,85.81162262,2.2321035862,0.0201582238,,1336.1363525,550217.25,6800661.0,-1305.981079
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1336.2883577,3.0,65000.0,14.822301865,12.250000954,2.5723025799,1.7265428305,,2.0244345665,,,163.4703064,,,,87.87020874,2.2370300293,0.0150920413,,1336.2883301,550217.25,6800661.0,-1306.129272
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1336.4403577,3.0,65000.0,14.922986031,12.250000954,2.6729843616,1.8516452312,,2.0859727859,,,163.69995117,,,,88.244392395,2.2471184731,0.010345622,,1336.4403076,550217.25,6800661.0,-1306.277466
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1336.5923577,3.0,65000.0,15.005277634,12.250000954,2.7552769184,1.9828065634,,2.2432610989,,,163.94923401,,,,88.649093628,2.275395155,0.0079238266,,1336.5924072,550217.3125,6800660.5,-1306.425537
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1336.7443577,3.0,65000.0,14.868865013,12.250000954,2.6188659668,2.0627686977,,2.6853780746,,,164.19862366,,,,84.076957703,2.3296132088,0.0115613099,,1336.7443848,550217.3125,6800660.5,-1306.57373
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1336.8963577,3.0,65000.0,14.657554626,12.250000954,2.4075534344,2.0948410034,,3.5890834332,,,164.47782898,,,,79.139152527,2.3762047291,0.0234888587,,1336.8963623,550217.3125,6800660.5,-1306.721924
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.0483577,3.0,65000.0,14.565135002,12.250000954,2.3151352406,2.1464986801,,4.2888092995,,,164.86465454,,,,77.507766724,2.3503804207,0.0336772986,,1337.0483398,550217.3125,6800660.5,-1306.869995
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.2003577,3.0,65000.0,14.724544525,12.250000954,2.4745464325,2.2498965263,,3.7836408615,,,165.34307861,,,,81.659988403,2.2707920074,0.0365729891,,1337.2003174,550217.3125,6800660.5,-1307.018188
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.3523577,3.0,65000.0,15.012610435,12.250000954,2.7626128197,2.4263803959,,2.8276200294,,,165.78367615,,,,88.079185486,2.2227358818,0.0430634506,,1337.352417,550217.375,6800660.5,-1307.166382
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.5043577,3.0,65000.0,15.305873871,12.250000954,3.0558743477,2.6601219177,,2.3599514961,,,166.00924683,,,,90.702232361,2.2521967888,0.0553885847,,1337.5043945,550217.375,6800660.5,-1307.314453
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.6563577,3.0,65000.0,15.541118622,12.250000954,3.2911179066,2.7759902477,,2.3532478809,,,166.05000305,,,,89.975837708,2.3246450424,0.0595905371,,1337.6563721,550217.375,6800660.5,-1307.462646
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.8083577,3.0,65000.0,15.166404724,12.250000954,2.9164061546,2.6932725906,,2.605455637,,,166.05000305,,,,88.994827271,2.383689642,0.0457804017,,1337.8083496,550217.375,6800660.5,-1307.610718
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1337.9603577,3.0,65000.0,14.568454742,12.250000954,2.3184533119,2.521843195,,2.9937119484,,,166.07801819,,,,87.6563797,2.4248757362,0.0316894762,,1337.9603271,550217.375,6800660.5,-1307.758911
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1338.1123577,3.0,65000.0,14.233476639,12.250000954,1.9834808111,2.3186748028,,3.4248607159,,,166.18560791,,,,85.626350403,2.4553675652,0.0344369374,,1338.1123047,550217.4375,6800660.5,-1307.907104
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1338.2643577,3.0,65000.0,14.030388832,12.250000954,1.7803907394,2.155071497,,3.8664450645,,,166.27929688,,,,85.234016418,2.4418478012,0.0518412367,,1338.2644043,550217.4375,6800660.5,-1308.055176
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1338.4163577,3.0,65000.0,13.968629837,12.250000954,1.7186254263,2.1175391674,,4.0194358826,,,166.30000305,,,,86.617111206,2.3591482639,0.0694023445,,1338.4163818,550217.4375,6800660.5,-1308.203369
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1338.5683577,3.0,65000.0,14.1842556,12.250000954,1.9342544079,2.1472568512,,3.4535219669,,,166.30000305,,,,88.834121704,2.2583892345,0.0875519589,,1338.5683594,550217.4375,6800660.5,-1308.351563
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1338.7203577,3.0,65000.0,14.570095062,12.250000954,2.3200907707,2.1595098972,,2.6723294258,,,166.30662537,,,,90.734939575,2.2037308216,0.1009106934,,1338.7203369,550217.4375,6800660.5,-1308.499634
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1338.8723577,3.0,65000.0,14.947436333,12.250000954,2.6974337101,2.1113979816,,2.2851004601,,,166.28051758,,,,91.096237183,2.2114489079,0.0988223404,,1338.8723145,550217.5,6800660.5,-1308.647827
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.0243577,3.0,65000.0,14.907122612,12.250000954,2.6571202278,1.9652990103,,2.2438673973,,,166.03704834,,,,91.889953613,2.2579698563,0.0823779553,,1339.0244141,550217.5,6800660.0,-1308.796021
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.1763577,3.0,65000.0,14.426213264,12.250000954,2.1762154102,1.7881354094,,2.3684539795,,,165.61181641,,,,91.134933472,2.306091547,0.0568774603,,1339.1763916,550217.5,6800660.0,-1308.944092
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.3283577,3.0,65000.0,14.077716827,12.250000954,1.8277192116,1.6623642445,,2.4776904583,,,165.29698181,,,,86.829162598,2.328414917,0.0303429067,,1339.3283691,550217.5,6800660.0,-1309.092285
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.4803577,3.0,65000.0,13.97076416,12.250000954,1.720765233,1.6088693142,,2.4571430683,,,165.2346344,,,,84.199989319,2.3292691708,0.01573346,,1339.4803467,550217.5,6800660.0,-1309.240356
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.6323577,3.0,65000.0,13.890311241,12.250000954,1.6403092146,1.6184109449,,2.349868536,,,165.20030212,,,,84.562240601,2.3236720562,0.0130000003,,1339.6323242,550217.5,6800660.0,-1309.38855
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.7843577,3.0,65000.0,13.842204094,12.250000954,1.592207551,1.6763952971,,2.2801725864,,,165.18429565,,,,90.039749146,2.3205816746,0.0134939123,,1339.7843018,550217.5625,6800660.0,-1309.536743
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1339.9363577,3.0,65000.0,13.867638588,12.250000954,1.6176354885,1.7602559328,,2.3075518608,,,165.17100525,,,,92.874572754,2.3280360699,0.0154415416,,1339.9364014,550217.5625,6800660.0,-1309.684814
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1340.0883577,3.0,65000.0,13.862744331,12.250000954,1.6127409935,1.8295931816,,2.3882656097,,,165.25146484,,,,93.516220093,2.3416805267,0.0161289275,,1340.0883789,550217.5625,6800660.0,-1309.833008
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1340.2403577,3.0,65000.0,13.770496368,12.250000954,1.5204957724,1.8682923317,,2.5027885437,,,165.58857727,,,,90.436027527,2.3529877663,0.0139780715,,1340.2403564,550217.5625,6800660.0,-1309.981201
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1340.3923577,3.0,65000.0,13.695587158,12.250000954,1.4455875158,1.890638113,,2.6507234573,,,166.04193115,,,,90.778915405,2.3600230217,0.0117302751,,1340.392334,550217.5625,6800660.0,-1310.129272
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1340.5443577,3.0,65000.0,13.680000305,12.250000954,1.4299999475,1.9373296499,,2.7674586773,,,166.45700073,,,,89.433586121,2.3638880253,0.0105648683,,1340.5443115,550217.625,6800660.0,-1310.277466
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1340.6963577,3.0,65000.0,13.669836998,12.250000954,1.4198368788,2.0289230347,,2.8155782223,,,166.98847961,,,,88.872528076,2.3661119938,0.0098104496,,1340.6964111,550217.625,6800660.0,-1310.425537
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1340.8483577,3.0,65000.0,13.60501194,12.250000954,1.3550127745,2.1307477951,,2.8258633614,,,167.73805237,,,,89.900085449,2.3670876026,0.0081663243,,1340.8483887,550217.625,6800660.0,-1310.57373
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.0003577,3.0,65000.0,13.458770752,12.250000954,1.2087696791,2.2070446014,,2.8164043427,,,168.745224,,,,81.50491333,2.3718965054,0.0057981471,,1341.0003662,550217.625,6800660.0,-1310.721924
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.1523577,3.0,30000.0,13.274777412,12.250000954,1.0247756243,2.2486116886,,2.8064262867,,,169.88053894,,,,67.483009338,2.3846178055,0.0054063345,,1341.1523438,550217.625,6800660.0,-1310.870117
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.3043577,3.0,30000.0,13.151195526,12.250000954,0.9011909366,2.2591738701,,2.8059036732,,,170.71908569,,,,49.902244568,2.4000251293,0.0087897237,,1341.3043213,550217.6875,6800659.5,-1311.018311
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.4563577,3.0,30000.0,13.113197327,12.250000954,0.8631955981,2.2593977451,,2.8023421764,,,171.13407898,,,,43.975227356,2.3957056999,0.0137875555,,1341.4562988,550217.6875,6800659.5,-1311.166382
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.6083577,3.0,30000.0,13.108999252,12.250000954,0.8590001464,2.2675924301,,2.7988219261,,,171.23480225,,,,46.391899109,2.3683233261,0.0206416938,,1341.6083984,550217.6875,6800659.5,-1311.314453
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.7603577,3.0,30000.0,13.126244545,12.250000954,0.8762454987,2.2695996761,,2.7962799072,,,170.9803772,,,,53.757713318,2.3471186161,0.0284592304,,1341.760376,550217.6875,6800659.5,-1311.462646
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1341.9123577,3.0,30000.0,13.222432137,12.250000954,0.9724317193,2.2474145889,,2.7870993614,,,170.39884949,,,,66.962753296,2.3498518467,0.0323234275,,1341.9123535,550217.6875,6800659.5,-1311.61084
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.0643577,3.0,30000.0,13.353396416,12.250000954,1.1033970118,2.2147419453,,2.774544239,,,169.69395447,,,,78.465736389,2.3770656586,0.0342819318,,1342.0643311,550217.75,6800659.5,-1311.758911
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.2163577,3.0,65000.0,13.448479652,12.250000954,1.1984810829,2.1759300232,,2.8182673454,,,169.07286072,,,,84.267036438,2.3993632793,0.0304382369,,1342.2163086,550217.75,6800659.5,-1311.907104
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.3683577,3.0,65000.0,13.550491333,12.250000954,1.3004912138,2.1216418743,,2.906424284,,,168.57165527,,,,83.899932861,2.4000580311,0.0190066379,,1342.3684082,550217.75,6800659.5,-1312.055298
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.5203577,3.0,65000.0,13.582158089,12.250000954,1.3321628571,2.0891110897,,2.9916901588,,,168.2190094,,,,85.99092865,2.39239645,0.0092985546,,1342.5203857,550217.75,6800659.5,-1312.203491
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.6723577,3.0,65000.0,13.550434113,12.250000954,1.3004337549,2.0969378948,,3.0779924393,,,168.09236145,,,,88.921005249,2.387740612,0.0081417318,,1342.6723633,550217.75,6800659.5,-1312.351563
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.8243577,3.0,65000.0,13.538999557,12.250000954,1.2890000343,2.1239159107,,3.1686182022,,,168.15673828,,,,89.020973206,2.3826076984,0.0136268958,,1342.8243408,550217.8125,6800659.5,-1312.499878
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1342.9763577,3.0,65000.0,13.545530319,12.250000954,1.2955304384,2.1687197685,,3.2233479023,,,168.15124512,,,,88.016166687,2.3734881878,0.0246613212,,1342.9763184,550217.8125,6800659.5,-1312.649048
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1343.1283577,3.0,65000.0,13.58795166,12.250000954,1.3379520178,2.2046141624,,3.1714475155,,,168.07315063,,,,86.518363953,2.3715019226,0.0414659716,,1343.128418,550217.8125,6800659.5,-1312.798218
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1343.2803577,3.0,65000.0,13.664683342,12.250000954,1.4146790504,2.2132210732,,3.0008020401,,,168.05000305,,,,91.574569702,2.3811485767,0.0563168414,,1343.2803955,550217.8125,6800659.5,-1312.94751
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1343.4323577,3.0,65000.0,13.762084007,12.250000954,1.5120828152,2.2065644264,,2.8407225609,,,168.10440063,,,,94.790748596,2.3935694695,0.0612527393,,1343.432373,550217.8125,6800659.5,-1313.09668
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1343.5843577,3.0,65000.0,13.866055489,12.250000954,1.6160575151,2.1722230911,,2.8294627666,,,168.45915222,,,,94.976646423,2.3992340565,0.0563504808,,1343.5843506,550217.8125,6800659.5,-1313.24585
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1343.7363577,3.0,65000.0,13.935074806,12.250000954,1.6850763559,2.1255559921,,2.9407212734,,,169.01300049,,,,95.636489868,2.3924181461,0.0455753058,,1343.7363281,550217.875,6800659.5,-1313.39502
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1343.8883577,3.0,65000.0,13.958090782,12.250000954,1.7080876827,2.1025290489,,3.0107181072,,,169.58726501,,,,92.980751038,2.3756365776,0.0308751315,,1343.8883057,550217.875,6800659.0,-1313.544312
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.0403577,3.0,65000.0,13.961000443,12.250000954,1.7109999657,2.1147794724,,2.9475603104,,,170.43815613,,,,97.843650818,2.3597068787,0.0191459022,,1344.0404053,550217.875,6800659.0,-1313.693481
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.1923577,3.0,65000.0,13.952611923,12.250000954,1.702611804,2.1448664665,,2.7999885082,,,171.49165344,,,,97.917755127,2.3564739227,0.0130318953,,1344.1923828,550217.875,6800659.0,-1313.842651
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.3443577,3.0,65000.0,13.881567955,12.250000954,1.6315705776,2.1765048504,,2.6347875595,,,172.44683838,,,,97.252166748,2.3672099113,0.0074110343,,1344.3443604,550217.875,6800659.0,-1313.991821
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.4963577,3.0,65000.0,13.71298027,12.250000954,1.4629784822,2.2129750252,,2.5171427727,,,173.01979065,,,,84.481300354,2.3826887608,0.0006779487,,1344.4963379,550217.9375,6800659.0,-1314.141113
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.6483577,3.0,30000.0,13.573262215,12.250000954,1.3232607841,2.2231483459,,2.504352808,,,173.55499268,,,,66.937454224,2.3869674206,-0.003089544,,1344.6483154,550217.9375,6800659.0,-1314.290283
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.8003577,3.0,30000.0,13.48165226,12.250000954,1.2316491604,2.1823539734,,2.5747616291,,,174.06060791,,,,53.909130096,2.3522596359,0.0006645816,,1344.800415,550217.9375,6800659.0,-1314.439453
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1344.9523577,3.0,30000.0,13.396431923,12.250000954,1.1464347839,2.138835907,,2.6750221252,,,174.09257507,,,,52.967514038,2.2923102379,0.0101981247,,1344.9523926,550217.9375,6800659.0,-1314.588623
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1345.1043577,3.0,30000.0,13.427136421,12.250000954,1.1771382093,2.123667717,,2.7660167217,,,173.51307678,,,,65.928100586,2.2590994835,0.0228226725,,1345.1043701,550217.9375,6800659.0,-1314.737915
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1345.2563577,3.0,30000.0,13.668306351,12.250000954,1.4183042049,2.1198439598,,2.8167517185,,,172.54118347,,,,80.418586731,2.2832067013,0.0408129282,,1345.2563477,550217.9375,6800659.0,-1314.887085
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1345.4083577,3.0,30000.0,13.950919151,12.250000954,1.7009185553,2.1057188511,,2.813564539,,,171.95036316,,,,89.999855042,2.3364992142,0.0543603338,,1345.4083252,550218.0,6800659.0,-1315.036255
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1345.5603577,3.0,65000.0,13.964225769,12.250000954,1.7142213583,2.0815594196,,2.7375099659,,,172.05517578,,,,92.364143372,2.360035181,0.0448110253,,1345.5603027,550218.0,6800659.0,-1315.185425
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1345.7123577,3.0,65000.0,13.852012634,12.250000954,1.6020110846,2.0772390366,,2.6736292839,,,172.39929199,,,,92.779243469,2.3549263477,0.0234485958,,1345.7124023,550218.0,6800659.0,-1315.334717
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1345.8643577,3.0,65000.0,13.819999695,12.250000954,1.5699999332,2.1244561672,,2.7293813229,,,172.77897644,,,,92.428390503,2.3535509109,0.010623184,,1345.8643799,550218.0,6800659.0,-1315.483887
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.0163577,3.0,65000.0,13.800677299,12.250000954,1.5506775379,2.2164065838,,2.9150824547,,,173.13378906,,,,84.573661804,2.3650016785,0.0056432574,,1346.0163574,550218.0,6800659.0,-1315.633057
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.1683577,3.0,30000.0,13.638530731,12.250000954,1.3885326385,2.3399899006,,3.1767830849,,,173.39456177,,,,71.774772644,2.390137434,0.0047182459,,1346.168335,550218.0,6800659.0,-1315.782227
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.3203577,3.0,30000.0,13.402015686,12.250000954,1.1520197392,2.5163917542,,3.4777553082,,,173.53826904,,,,60.048603058,2.4180738926,0.0046498454,,1346.3203125,550218.0625,6800659.0,-1315.931519
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.4723577,3.0,30000.0,13.264193535,12.250000954,1.0141949654,2.7155864239,,3.8019225597,,,173.65589905,,,,48.1665802,2.4331536293,0.0044140881,,1346.4724121,550218.0625,6800659.0,-1316.080688
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.6243577,3.0,30000.0,13.181438446,12.250000954,0.9314385056,2.8372952938,,4.1315889359,,,173.64457703,,,,42.02368927,2.4247848988,0.013818617,,1346.6243896,550218.0625,6800659.0,-1316.229858
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.7763577,3.0,30000.0,13.132480621,12.250000954,0.8824846745,2.8917512894,,4.3456501961,,,173.42063904,,,,38.054950714,2.3923773766,0.0296420269,,1346.7763672,550218.0625,6800658.5,-1316.379028
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1346.9283577,3.0,30000.0,13.195199966,12.250000954,0.9452028275,2.905469656,,4.2615718842,,,172.94815063,,,,43.952400208,2.3529596329,0.0376130491,,1346.9283447,550218.0625,6800658.5,-1316.528198
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.0803577,3.0,30000.0,13.361663818,12.250000954,1.1116691828,2.8548407555,,3.8045289516,,,172.35580444,,,,60.926071167,2.3412909508,0.0428792126,,1347.0803223,550218.125,6800658.5,-1316.67749
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.2323577,3.0,30000.0,13.458839417,12.250000954,1.2088432312,2.7261123657,,3.2178330421,,,171.76026917,,,,78.834648132,2.3614997864,0.0493454002,,1347.2322998,550218.125,6800658.5,-1316.82666
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.3843577,3.0,30000.0,13.436326981,12.250000954,1.1863311529,2.4516375065,,2.8307228088,,,171.52529907,,,,89.640411377,2.3700094223,0.0374039449,,1347.3843994,550218.125,6800658.5,-1316.97583
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.5363577,3.0,30000.0,13.404367447,12.250000954,1.154364109,2.190346241,,2.7316234112,,,171.85253906,,,,88.182701111,2.3643209934,0.016902687,,1347.536377,550218.125,6800658.5,-1317.125122
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.6883577,3.0,30000.0,13.397999763,12.250000954,1.1480000019,2.0836188793,,2.8364899158,,,171.97091675,,,,78.099456787,2.3656218052,0.0100057935,,1347.6883545,550218.125,6800658.5,-1317.274414
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.8403577,3.0,30000.0,13.397387505,12.250000954,1.147387743,2.0640544891,,2.9531793594,,,171.58859253,,,,70.470664978,2.3582215309,0.0194916297,,1347.840332,550218.125,6800658.5,-1317.423584
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1347.9923577,3.0,30000.0,13.395068169,12.250000954,1.1450713873,2.0719568729,,2.9530973434,,,170.96520996,,,,69.744888306,2.3231179714,0.0303911213,,1347.9923096,550218.1875,6800658.5,-1317.572754
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1348.1443577,3.0,30000.0,13.442541122,12.250000954,1.1925384998,2.0976951122,,2.8604018688,,,170.12733459,,,,77.669998169,2.2947978973,0.0365476236,,1348.1444092,550218.1875,6800658.5,-1317.721924
Force_2020_all_wells_train_test_blind_hidden_final/35_9-2.las,35/9-2,1348.2963577,3.0,30000.0,13.60720253,12.250000954,1.3572068214,2.1335279942,,2.749048233,,,169.18359375,,,,92.249359131,2.3102025986,0.0448230058,,1348.2963867,550218.1875,6800658.5,-1317.871216
