source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,379.90000159,,,,9.875,,11.312699318,13.324106216,2.1789188385,2.2453143597,,,,,,82.229431152,,,379.8999939,480018.53125,6515757.0,-354.8903503
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.05200159,,,,9.875,,11.148488045,13.180972099,2.1084668636,2.1455819607,,,,,,81.648872375,,,380.05200195,480018.53125,6515757.0,-355.0423584
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.20400159,,,,9.875,,10.984320641,12.367013931,2.0402605534,2.0421111584,,,,,,79.781723022,,,380.20401001,480018.53125,6515757.0,-355.1943665
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.35600159,,,,9.875,,10.820152283,10.958063126,2.0312354565,2.0398261547,,,,,,78.680892944,,,380.35598755,480018.53125,6515757.0,-355.346344
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.50800159,,,,9.875,,10.655983925,9.9376688004,2.0885167122,2.150873661,,,,,,82.67375946,,,380.50799561,480018.5,6515757.0,-355.4983215
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.66000159,,,,9.875,,10.491816521,9.3988695145,2.1574201584,2.2799065113,,,,,,84.463302612,,,380.66000366,480018.5,6515757.0,-355.6503296
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.81200159,,,,9.875,,10.327648163,9.2781229019,2.1531231403,2.2569890022,,,,,,85.962020874,,,380.81201172,480018.5,6515757.0,-355.8023376
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,380.96400159,,,,9.875,,10.163480759,9.7937631607,2.1308157444,2.190529108,,,,,,86.811080933,,,380.96398926,480018.5,6515757.0,-355.9543152
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,381.11600159,,,,9.875,,9.9851541519,10.195755959,2.1435296535,2.1745500565,,,,,,87.539154053,,,381.11599731,480018.5,6515757.0,-356.1063232
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,381.26800159,,,,9.875,,9.8024349213,9.90280056,2.1391191483,2.1498348713,,,,,,82.854530334,,,381.26800537,480018.5,6515757.0,-356.2583313
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,381.42000159,,,,9.875,,9.6197156906,9.4700565338,2.1548802853,2.1728751659,,,,,,80.811302185,,,381.42001343,480018.5,6515757.0,-356.4103394
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,381.57200159,,,,9.875,,9.4369974136,9.2739639282,2.1869130135,2.2276246548,,,,,,80.546531677,,,381.57199097,480018.5,6515757.0,-356.5623169
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,381.72400159,,,,9.875,,9.254278183,9.1621026993,2.1610991955,2.1970994473,,,,,,79.43687439,,,381.72399902,480018.5,6515757.0,-356.714325
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,381.87600159,,,,9.875,,9.0716333389,8.9713039398,2.1811542511,2.2171814442,,,,,,80.365127563,,,381.87600708,480018.5,6515757.0,-356.8663025
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.02800159,,,,9.875,,9.1328401566,8.6760759354,2.2688839436,2.3859694004,,,,,,83.743278503,,,382.02801514,480018.5,6515757.0,-357.0183105
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.18000159,,,,9.875,,9.5878410339,8.9014673233,2.2617316246,2.3843541145,,,,,,87.469909668,,,382.17999268,480018.5,6515757.0,-357.1702881
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.33200159,,,,9.875,,10.149562836,10.139024734,2.2135839462,2.2844684124,,,,,,87.257095337,,,382.33200073,480018.5,6515757.0,-357.3222961
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.48400159,,,,9.875,,10.711284637,12.325969696,2.2160289288,2.2653982639,,,,,,83.232040405,,,382.48400879,480018.5,6515757.0,-357.4743042
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.63600159,,,,9.875,,11.273079872,14.99700737,2.2406125069,2.2830908298,,,,,,87.308929443,,,382.63598633,480018.5,6515757.0,-357.6262817
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.78800159,,,,9.875,,11.834828377,17.236442566,2.2554953098,2.2828450203,,,,,,86.351913452,,,382.78799438,480018.5,6515757.0,-357.7782593
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,382.94000159,,,,9.875,,12.396550179,17.436584473,2.2773220539,2.2970366478,,,,,,84.144302368,,,382.94000244,480018.5,6515757.0,-357.9302368
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,383.09200159,,,,9.875,,12.602165222,15.667896271,2.3335692883,2.3660616875,,,,,,82.610023499,,,383.0920105,480018.5,6515757.0,-358.0822449
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,383.24400159,,,,9.875,,12.625460625,14.141497612,2.3747212887,2.4203050137,,,,,,78.840492249,,,383.24398804,480018.5,6515757.0,-358.2342224
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,383.39600159,,,,9.875,,12.629947662,13.616616249,2.4131026268,2.4726147652,,,,,,77.161529541,,,383.39599609,480018.5,6515757.0,-358.3862
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,383.54800159,,,,9.875,,12.634436607,13.398024559,2.4628827572,2.5446307659,,,,,,80.100105286,,,383.54800415,480018.5,6515757.0,-358.538208
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,383.70000159,,,,9.875,,12.638996124,13.279453278,2.4940919876,2.5724854469,,,,,,84.118629456,,,383.70001221,480018.5,6515757.0,-358.6901855
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,383.85200159,,,,9.875,,12.643512726,12.934221268,2.5352778435,2.6185686588,,,,,,84.200637817,,,383.85198975,480018.5,6515757.0,-358.8421631
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.00400159,,,,9.875,,12.519256592,12.290847778,2.5037608147,2.5647046566,,,,,,84.843536377,,,384.0039978,480018.5,6515757.0,-358.9941406
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.15600159,,,,9.875,,12.064498901,11.3745327,2.4780395031,2.5078179836,,,,,,82.837234497,,,384.15600586,480018.5,6515757.0,-359.1461487
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.30800159,,,,9.875,,11.496124268,10.668684959,2.5506932735,2.6031603813,,,,,,80.557556152,,,384.30801392,480018.5,6515757.0,-359.2981567
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.46000159,,,,9.875,,10.92772007,10.659937859,2.542473793,2.5827131271,,,,,,82.647254944,,,384.45999146,480018.5,6515757.0,-359.4501343
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.61200159,,,,9.875,,10.35938549,10.766522408,2.5379066467,2.5662977695,,,,,,79.516639709,,,384.61199951,480018.5,6515757.0,-359.6021118
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.76400159,,,,9.875,,9.7910118103,10.387125015,2.4872658253,2.4777321815,,,,,,76.6614151,,,384.76400757,480018.5,6515757.0,-359.7540894
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,384.91600159,,,,9.875,,9.2226066589,9.4301614761,2.6354548931,2.6651082039,,,,,,74.821937561,,,384.91601563,480018.5,6515757.0,-359.9060974
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.06800159,,,,9.875,,9.2896137238,8.5710496902,2.8842077255,3.0328683853,,,,,,78.007232666,,,385.06799316,480018.5,6515757.0,-360.058075
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.22000159,,,,9.875,,9.8430309296,8.9414968491,2.8646023273,3.0330014229,,,,,,81.877693176,,,385.22000122,480018.5,6515757.0,-360.2100525
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.37200159,,,,9.875,,10.488631248,11.51030159,2.7494208813,2.8698301315,,,,,,83.127456665,,,385.37200928,480018.5,6515757.0,-360.3620605
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.52400159,,,,9.875,,11.134163857,14.374286652,2.7342424393,2.842145443,,,,,,85.511810303,,,385.52398682,480018.5,6515757.0,-360.5140381
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.67600159,,,,9.875,,11.779733658,15.513901711,2.6962532997,2.781031847,,,,,,84.934799194,,,385.67599487,480018.5,6515757.0,-360.6660156
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.82800159,,,,9.875,,12.42533493,15.757037163,2.6397645473,2.6950447559,,,,,,81.040016174,,,385.82800293,480018.5,6515757.0,-360.8179932
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,385.98000159,,,,9.875,,13.060642242,16.257453918,2.6370494366,2.6888105869,,,,,,78.000915527,,,385.98001099,480018.5,6515757.0,-360.9700012
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,386.13200159,,,,9.875,,13.648182869,16.57178688,2.644200325,2.695795536,,,,,,79.613876343,,,386.13198853,480018.5,6515757.0,-361.1219788
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,386.28400159,,,,9.875,,14.215123177,15.524360657,2.6221861839,2.6654446125,,,,,,78.980117798,,,386.28399658,480018.5,6515757.0,-361.2739563
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,386.43600159,,,,9.875,,14.782031059,14.701565742,2.6166887283,2.6583647728,,,,,,80.596672058,,,386.43600464,480018.5,6515757.0,-361.4259644
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,386.58800159,,,,9.875,,15.348938942,15.401879311,2.6517496109,2.7163527012,,,,,,80.219718933,,,386.5880127,480018.5,6515757.0,-361.5779419
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,386.74000159,,,,9.875,,15.915847778,16.928581238,2.6549983025,2.7377140522,,,,,,80.542198181,,,386.73999023,480018.5,6515757.0,-361.7299194
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,386.89200159,,,,9.875,,16.482755661,18.605876923,2.6129572392,2.6981272697,,,,,,81.232963562,,,386.89199829,480018.5,6515757.0,-361.881897
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.04400159,,,,9.875,,16.566959381,19.380979538,2.5461621284,2.6258702278,,,,,,80.818099976,,,387.04400635,480018.5,6515757.0,-362.033905
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.19600159,,,,9.875,,16.120670319,18.572731018,2.4723269939,2.5402121544,,,,,,80.116905212,,,387.1960144,480018.5,6515757.0,-362.1858826
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.34800159,,,,9.875,,15.527531624,16.907020569,2.4137949944,2.4606661797,,,,,,82.83921814,,,387.34799194,480018.5,6515757.0,-362.3378601
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.50000159,,,,9.875,,14.934327126,15.715492249,2.4032635689,2.4416000843,,,,,,84.537757874,,,387.5,480018.5,6515757.0,-362.4898682
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.65200159,,,,9.875,,14.341153145,14.933606148,2.4008300304,2.4391698837,,,,,,81.984764099,,,387.65200806,480018.5,6515757.0,-362.6418457
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.80400159,,,,9.875,,13.74801445,14.144187927,2.3873918056,2.4214367867,,,,,,79.274787903,,,387.80401611,480018.5,6515757.0,-362.7938538
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,387.95600159,,,,9.875,,13.192815781,13.516395569,2.3986968994,2.4364671707,,,,,,85.289657593,,,387.95599365,480018.5,6515757.0,-362.9458313
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,388.10800159,,,,9.875,,13.173299789,14.225858688,2.4116768837,2.4552690983,,,,,,87.982322693,,,388.10800171,480018.53125,6515757.0,-363.0978088
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,388.26000159,,,,9.875,,13.440695763,15.283461571,2.4057226181,2.4499056339,,,,,,83.611228943,,,388.26000977,480018.53125,6515757.0,-363.2497864
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,388.41200159,,,,9.875,,13.708028793,15.292006493,2.4098038673,2.4677846432,,,,,,81.84034729,,,388.4119873,480018.53125,6515757.0,-363.4017639
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,388.56400159,,,,9.875,,13.975388527,14.873108864,2.4017760754,2.4672806263,,,,,,83.997802734,,,388.56399536,480018.53125,6515757.0,-363.553772
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,388.71600159,,,,9.875,,14.2427845,14.666891098,2.3590538502,2.411867857,,,,,,83.716178894,,,388.71600342,480018.53125,6515757.0,-363.7057495
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,388.86800159,,,,9.875,,14.510180473,14.240333557,2.3423578739,2.3877151012,,,,,,81.644775391,,,388.86801147,480018.53125,6515757.0,-363.8577576
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.02000159,,,,9.875,,14.502405167,13.379670143,2.294066906,2.3122460842,,,,,,78.680557251,,,389.01998901,480018.53125,6515757.0,-364.0097351
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.17200159,,,,9.875,,14.063656807,11.917948723,2.3380835056,2.3572089672,,,,,,76.709091187,,,389.17199707,480018.53125,6515757.0,-364.1617126
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.32400159,,,,9.875,,13.46387291,10.529798508,2.4875593185,2.5724225044,,,,,,76.827377319,,,389.32400513,480018.53125,6515757.0,-364.3136902
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.47600159,,,,9.875,,12.864112854,10.405061722,2.4966745377,2.5973885059,,,,,,82.221733093,,,389.47601318,480018.53125,6515757.0,-364.4656982
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.62800159,,,,9.875,,12.264391899,11.319328308,2.4278891087,2.5012149811,,,,,,80.974266052,,,389.62799072,480018.53125,6515757.0,-364.6176758
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.78000159,,,,9.875,,11.664608002,12.03485775,2.3733668327,2.425141573,,,,,,80.920303345,,,389.77999878,480018.53125,6515757.0,-364.7696533
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,389.93200159,,,,9.875,,11.064847946,12.214238167,2.3508517742,2.3887178898,,,,,,82.010627747,,,389.93200684,480018.53125,6515757.0,-364.9216614
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.08400159,,,,9.875,,10.972364426,12.669454575,2.3727943897,2.4140095711,,,,,,81.558982849,,,390.08401489,480018.53125,6515757.0,-365.0736389
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.23600159,,,,9.875,,11.236446381,13.499949455,2.3875803947,2.4411489964,,,,,,83.504562378,,,390.23599243,480018.53125,6515757.0,-365.2256165
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.38800159,,,,9.875,,11.519701004,14.208024025,2.3820300102,2.4394068718,,,,,,80.670753479,,,390.38800049,480018.53125,6515757.0,-365.377594
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.54000159,,,,9.875,,11.802955627,14.448286057,2.3685193062,2.4187679291,,,,,,77.5883255,,,390.54000854,480018.53125,6515757.0,-365.5296021
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.69200159,,,,9.875,,12.086210251,14.005259514,2.3536431789,2.3972244263,,,,,,75.362480164,,,390.6920166,480018.53125,6515757.0,-365.6815796
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.84400159,,,,9.875,,12.369464874,12.90076828,2.3460271358,2.3900742531,,,,,,78.576057434,,,390.84399414,480018.53125,6515757.0,-365.8335571
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,390.99600159,,,,9.875,,12.543761253,11.833136559,2.3569381237,2.4072494507,,,,,,79.332641602,,,390.9960022,480018.53125,6515757.0,-365.9855652
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,391.14800159,,,,9.875,,12.468382835,11.22393322,2.3637189865,2.4137387276,,,,,,79.419410706,,,391.14801025,480018.53125,6515757.0,-366.1375427
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,391.30000159,,,,9.875,,12.271459579,10.865807533,2.3638813496,2.4117209911,,,,,,81.74407959,,,391.29998779,480018.53125,6515757.0,-366.2895203
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,391.45200159,,,,9.875,,12.074519157,10.935811996,2.3639647961,2.4082391262,,,,,,78.98575592,,,391.45199585,480018.53125,6515757.0,-366.4415283
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,391.60400159,,,,9.875,,11.877594948,11.402780533,2.3789522648,2.4253020287,,,,,,74.374702454,,,391.60400391,480018.53125,6515757.0,-366.5935059
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,391.75600159,,,,9.875,,11.680713654,11.783492088,2.3941643238,2.4463264942,,,,,,74.847221375,,,391.75601196,480018.53125,6515757.0,-366.7454834
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,391.90800159,,,,9.875,,11.483774185,11.525105476,2.3943629265,2.4459555149,,,,,,76.717781067,,,391.9079895,480018.53125,6515757.0,-366.8974609
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.06000159,,,,9.875,,11.300411224,10.511912346,2.3740813732,2.417440176,,,,,,77.786697388,,,392.05999756,480018.53125,6515757.0,-367.049469
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.21200159,,,,9.875,,11.13012886,9.1859502792,2.3571522236,2.3899548054,,,,,,75.218971252,,,392.21200562,480018.53125,6515757.0,-367.2014465
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.36400159,,,,9.875,,10.962014198,8.5018205643,2.3907575607,2.4357254505,,,,,,76.241752625,,,392.36401367,480018.53125,6515757.0,-367.3534546
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.51600159,,,,9.875,,10.793912888,9.364938736,2.4467647076,2.5312776566,,,,,,78.941970825,,,392.51599121,480018.53125,6515757.0,-367.5054321
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.66800159,,,,9.875,,10.625799179,11.705360413,2.4581203461,2.5631372929,,,,,,76.286933899,,,392.66799927,480018.53125,6515757.0,-367.6574097
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.82000159,,,,9.875,,10.457697868,14.759232521,2.4366998672,2.5310404301,,,,,,77.494026184,,,392.82000732,480018.53125,6515757.0,-367.8093872
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,392.97200159,,,,9.875,,10.467867851,17.70526886,2.4073600769,2.4817113876,,,,,,80.8126297,,,392.97201538,480018.53125,6515757.0,-367.9613953
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,393.12400159,,,,9.875,,11.124570847,19.648506165,2.387635231,2.4501817226,,,,,,82.781181335,,,393.12399292,480018.53125,6515757.0,-368.1133728
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,393.27600159,,,,9.875,,12.186033249,19.835189819,2.3727128506,2.4288444519,,,,,,82.153839111,,,393.27600098,480018.53125,6515757.0,-368.2653503
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,393.42800159,,,,9.875,,13.247484207,18.591691971,2.363711834,2.4058010578,,,,,,81.020484924,,,393.42800903,480018.53125,6515757.0,-368.4173584
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,393.58000159,,,,9.875,,14.308891296,17.402578354,2.3786175251,2.4139051437,,,,,,81.467941284,,,393.57998657,480018.53125,6515757.0,-368.5693359
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,393.73200159,,,,9.875,,15.370298386,16.924678802,2.4006280899,2.4429516792,,,,,,82.253005981,,,393.73199463,480018.53125,6515757.0,-368.7213135
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,393.88400159,,,,9.875,,16.431705475,16.687288284,2.3920118809,2.4418451786,,,,,,82.682792664,,,393.88400269,480018.53125,6515757.0,-368.873291
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.03600159,,,,9.875,,16.949878693,16.584943771,2.3364913464,2.3850858212,,,,,,84.878593445,,,394.03601074,480018.53125,6515757.0,-369.0252991
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.18800159,,,,9.875,,16.77066803,16.322532654,2.2775599957,2.3124804497,,,,,,84.329048157,,,394.18798828,480018.53125,6515757.0,-369.1772766
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.34000159,,,,9.875,,16.38986969,15.566659927,2.2410130501,2.2559657097,,,,,,88.442947388,,,394.33999634,480018.53125,6515757.0,-369.3292847
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.49200159,,,,9.875,,16.00907135,14.863137245,2.2086100578,2.2177143097,,,,,,92.255378723,,,394.49200439,480018.53125,6515757.0,-369.4812622
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.64400159,,,,9.875,,15.62832737,14.755637169,2.1323804855,2.1685991287,,,,,,89.444190979,,,394.64401245,480018.53125,6515757.0,-369.6332397
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.79600159,,,,9.875,,15.24757576,15.389955521,1.9720872641,2.0834753513,,,,,,90.749046326,,,394.79598999,480018.53125,6515757.0,-369.7852173
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,394.94800159,,,,9.875,,14.91174984,16.404508591,1.6433470249,1.8565189838,,,,,,93.536026001,,,394.94799805,480018.53125,6515757.0,-369.9372253
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,395.10000159,,,,9.875,,14.89969635,17.218019485,1.1835129261,1.3683823347,,,,,,92.633003235,,,395.1000061,480018.53125,6515757.0,-370.0892029
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,395.25200159,,,,9.875,,15.147644043,17.415096283,0.9981668591,1.090598464,,,,,,90.956512451,,,395.25201416,480018.53125,6515757.0,-370.2412109
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,395.40400159,,,,9.875,,15.395540237,16.571092606,1.1372631788,1.2074679136,,,,,,89.851074219,,,395.4039917,480018.53125,6515757.0,-370.3931885
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,395.55600159,,,,9.875,,15.643439293,15.516716003,1.2974535227,1.3493390083,,,,,,88.298843384,,,395.55599976,480018.53125,6515757.0,-370.545166
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,395.70800159,,,,9.875,,15.891386032,14.768669128,1.418431282,1.4494233131,,,,,,86.521987915,,,395.70800781,480018.53125,6515757.0,-370.6971436
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,395.86000159,,,,9.875,,16.139282227,13.379710197,1.5140771866,1.542847991,,,,,,78.854255676,,,395.86001587,480018.53125,6515757.0,-370.8491516
Force_2020_all_wells_train_test_blind_hidden_final/16_2-7.las,16/2-7 Johan Sverdrup Appr,396.01200159,,,,9.875,,16.063495636,13.515969276,1.5682018995,1.6276999712,,,,,,70.742752075,,,396.01199341,480018.53125,6515757.0,-371.0011292
