source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,480.4516,,,,9.875,32.821525574,50.700531006,2.9239747524,2.9248342514,2.9325764179,,,,,80.818130493,,,480.45159912,572630.3125,6738603.0,-454.4491577
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,480.6036,,,,9.875,40.53799057,68.395225525,2.9259266853,2.9130513668,2.9284102917,,,,,82.451652527,,,480.60360718,572630.3125,6738603.0,-454.6011658
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,480.7556,,,,9.875,48.25440979,59.892028809,2.9291992188,2.9058799744,2.9174745083,,,,,81.689109802,,,480.75561523,572630.3125,6738603.0,-454.7531433
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,480.9076,,,,9.875,55.544876099,56.961597443,2.9228069782,2.8953909874,2.9047453403,,,,,78.758010864,,,480.90759277,572630.3125,6738603.0,-454.9051208
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.0596,,,,9.875,59.154666901,54.223453522,2.9170434475,2.88337183,2.8968498707,,,,,78.080986023,,,481.05960083,572630.3125,6738603.0,-455.0571289
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.2116,,,,9.875,55.310707092,53.550842285,2.8862609863,2.888323307,2.886661768,,,,,79.534393311,,,481.21160889,572630.3125,6738603.0,-455.209137
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.3636,,,,9.875,51.466796875,54.868999481,2.8394563198,2.8075067997,2.8253257275,,,,,77.99382782,,,481.36358643,572630.3125,6738603.0,-455.3611145
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.5156,,,,9.875,47.622814178,52.541313171,2.8635158539,2.8152885437,2.8436906338,,,,,78.145523071,,,481.51559448,572630.3125,6738603.0,-455.5131226
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.6676,,,,9.875,43.778831482,44.800434113,2.9641127586,2.8867182732,2.9293138981,,,,,77.522712708,,,481.66760254,572630.3125,6738603.0,-455.6651306
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.8196,,,,9.875,39.934867859,43.22838974,3.1387021542,3.0140361786,3.0811977386,,,,,79.193862915,,,481.8196106,572630.3125,6738603.0,-455.8171387
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,481.9716,,,,9.875,36.762550354,40.337963104,3.5988028049,3.3797047138,3.4924547672,,,,,78.183372498,,,481.97158813,572630.3125,6738603.0,-455.9691162
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,482.1236,,,,9.875,36.381198883,38.766220093,3.7552912235,3.5440485477,3.6376740932,,,,,77.774589539,,,482.12359619,572630.3125,6738603.0,-456.1211243
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,482.2756,,,,9.875,37.621616364,38.537315369,3.7924158573,3.6565008163,3.6943924427,,,,,77.564033508,,,482.27560425,572630.3125,6738603.0,-456.2731018
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,482.4276,,,,9.875,38.861949921,38.444721222,3.7689888477,3.6770243645,3.6947946548,,,,,77.759552002,,,482.4276123,572630.3125,6738603.0,-456.4251099
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,482.5796,,,,9.875,40.102306366,39.873580933,3.6482744217,3.5578541756,3.6207911968,,,,,78.76852417,,,482.57958984,572630.3125,6738603.0,-456.5770874
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,482.7316,,,,9.875,41.342723846,41.02255249,3.5653343201,3.466656208,3.5547909737,,,,,81.161705017,,,482.7315979,572630.3125,6738603.0,-456.7290955
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,482.8836,,,,9.875,42.578723907,39.506656647,3.4626951218,3.3829708099,3.4530365467,,,,,83.956192017,,,482.88360596,572630.3125,6738603.0,-456.8811035
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.0356,,,,9.875,43.653907776,44.45419693,3.3542821407,3.2325167656,3.3170113564,,,,,86.044464111,,,483.03561401,572630.3125,6738603.0,-457.0331116
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.1876,,,,9.875,44.170326233,41.356143951,3.2822673321,3.1672594547,3.2338471413,,,,,85.654449463,,,483.18759155,572630.3125,6738603.0,-457.1850891
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.3396,,,,9.875,44.686687469,42.880535126,3.2681250572,3.1437413692,3.1994571686,,,,,85.078643799,,,483.33959961,572630.3125,6738603.0,-457.3370972
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.4916,,,,9.875,45.203128815,45.32711792,3.2605867386,3.153963089,3.2073340416,,,,,84.775291443,,,483.49160767,572630.3125,6738603.0,-457.4891052
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.6436,,,,9.875,45.719551086,43.816764832,3.2588999271,3.2032001019,3.2237999439,,,,,87.58367157,,,483.64358521,572630.3125,6738603.0,-457.6410828
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.7956,,,,9.875,46.235912323,44.095985413,3.2540364265,3.2098441124,3.2230532169,,,,,89.846885681,,,483.79559326,572630.3125,6738603.0,-457.7930603
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,483.9476,,,,9.875,46.464389801,45.081039429,3.2234361172,3.2335004807,3.2144429684,,,,,92.18661499,,,483.94760132,572630.3125,6738603.0,-457.9450684
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,484.0996,,,,9.875,45.137187958,44.517436981,3.1802000999,3.2146000862,3.1909999847,,,,,92.466239929,,,484.09960938,572630.3125,6738603.0,-458.0970764
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,484.2516,,,,9.875,42.40057373,39.524944305,3.1752767563,3.2070682049,3.1883914471,,,,,90.89352417,,,484.25158691,572630.3125,6738603.0,-458.249054
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,484.4036,,,,9.875,39.663890839,39.699295044,3.1625611782,3.1796107292,3.1821773052,,,,,86.915328979,,,484.40359497,572630.3125,6738603.0,-458.401062
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,484.5556,,,,9.875,36.927276611,39.476810455,3.2039999962,3.206799984,3.2065000534,,,,,81.774353027,,,484.55560303,572630.3125,6738603.0,-458.5530701
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,484.7076,,,,9.875,34.190574646,38.801586151,3.2053883076,3.2077841759,3.2078356743,,,,,78.791625977,,,484.70761108,572630.3125,6738603.0,-458.7050781
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,484.8596,,,,9.875,31.453895569,35.6733284,3.2118999958,3.2123999596,3.214099884,,,,,78.341804504,,,484.85958862,572630.3125,6738603.0,-458.8570557
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.0116,,,,9.875,29.055433273,32.442008972,3.2054748535,3.208837986,3.2077941895,,,,,82.357162476,,,485.01159668,572630.3125,6738603.0,-459.0090637
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.1636,,,,9.875,28.330387115,31.304941177,3.174200058,3.1914999485,3.1770999432,,,,,86.614044189,,,485.16360474,572630.3125,6738603.0,-459.1610413
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.3156,,,,9.875,27.776945114,30.580747604,3.1520376205,3.1757760048,3.1584794521,,,,,92.384803772,,,485.31561279,572630.3125,6738603.0,-459.3130493
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.4676,,,,9.875,27.223501205,29.744176865,3.0121417046,3.0656545162,3.0363440514,,,,,95.497817993,,,485.46759033,572630.3125,6738603.0,-459.4650269
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.6196,,,,9.875,26.670072556,27.977611542,2.8173847198,2.8512372971,2.8382489681,,,,,99.83959198,,,485.61959839,572630.3125,6738603.0,-459.6170349
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.7716,,,,9.875,26.116714478,26.976955414,2.5552000999,2.5583999157,2.5611999035,,,,,102.62332916,,,485.77160645,572630.3125,6738603.0,-459.769043
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,485.9236,,,,9.875,25.652824402,26.271314621,2.5443091393,2.5394375324,2.5484342575,,,,,105.57633209,,,485.9236145,572630.3125,6738603.0,-459.921051
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.0756,,,,9.875,25.84422493,25.992273331,2.4831926823,2.4346129894,2.4745013714,,,,,107.30539703,,,486.07559204,572630.3125,6738603.0,-460.0730286
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.2276,,,,9.875,26.968666077,24.004556656,2.4656569958,2.4224364758,2.4430360794,,,,,106.18515778,,,486.2276001,572630.3125,6738603.0,-460.2250366
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.3796,,,,9.875,28.093107224,24.345691681,2.4200000763,2.3970999718,2.4000999928,,,,,101.87120819,,,486.37960815,572630.3125,6738603.0,-460.3770447
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.5316,,,,9.875,29.21754837,25.070178986,2.4107542038,2.392895937,2.3950724602,,,,,97.080505371,,,486.53158569,572630.3125,6738603.0,-460.5289917
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.6836,,,,9.875,30.341989517,26.48503685,2.3662953377,2.3734738827,2.3722486496,,,,,97.936462402,,,486.68359375,572630.3125,6738603.0,-460.6809998
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.8356,,,,9.875,31.466430664,26.900930405,2.4367961884,2.4111504555,2.4204366207,,,,,100.11894989,,,486.83560181,572630.3125,6738603.0,-460.8330078
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,486.9876,,,,9.875,32.891418457,27.40789032,2.4901759624,2.4452390671,2.4652671814,,,,,97.916191101,,,486.98760986,572630.3125,6738603.0,-460.9850159
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,487.1396,,,,9.875,36.294288635,28.394382477,2.507743597,2.4893012047,2.5096516609,,,,,92.687545776,,,487.1395874,572630.3125,6738603.0,-461.1369934
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,487.2916,,,,9.875,40.226856232,31.199731827,2.5118999481,2.5313000679,2.5157999992,,,,,89.202163696,,,487.29159546,572630.3125,6738603.0,-461.2890015
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,487.4436,,,,9.875,44.159507751,34.674598694,2.505875349,2.5240137577,2.5086939335,,,,,92.601615906,,,487.44360352,572630.3125,6738603.0,-461.4410095
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,487.5956,,,,9.875,48.092144012,37.577754974,2.459363699,2.4695813656,2.4561619759,,,,,96.421180725,,,487.59561157,572630.3125,6738603.0,-461.5930176
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,487.7476,,,,9.875,52.024707794,46.815303802,2.4129724503,2.4252507687,2.4187846184,,,,,99.050804138,,,487.74758911,572630.3125,6738603.0,-461.7449951
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,487.8996,,,,9.875,55.887176514,49.266677856,2.3584246635,2.3559997082,2.3639502525,,,,,97.926864624,,,487.89959717,572630.3125,6738603.0,-461.8969727
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.0516,,,,9.875,58.997310638,51.963092804,2.3054647446,2.3088212013,2.3062801361,,,,,94.919769287,,,488.05160522,572630.3125,6738603.0,-462.0489807
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.2036,,,,9.875,60.300373077,56.025180817,2.3213846684,2.3078308105,2.3081827164,,,,,92.054069519,,,488.20361328,572630.3125,6738603.0,-462.2009888
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.3556,,,,9.875,61.603351593,61.032684326,2.3594999313,2.3333001137,2.3524000645,,,,,90.365997314,,,488.35559082,572630.3125,6738603.0,-462.3529663
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.5076,,,,9.875,62.906414032,66.642364502,2.3578779697,2.3352088928,2.3512744904,,,,,91.925567627,,,488.50759888,572630.3125,6738603.0,-462.5049744
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.6596,,,,9.875,64.209388733,67.660232544,2.3365514278,2.3425774574,2.3348991871,,,,,94.84563446,,,488.65960693,572630.3125,6738603.0,-462.6569824
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.8116,,,,9.875,65.512367249,66.887886047,2.2586843967,2.2692940235,2.265840292,,,,,97.648971558,,,488.81161499,572630.3125,6738603.0,-462.8089905
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,488.9636,,,,9.875,66.648902893,65.736961365,2.1663389206,2.1968655586,2.1812908649,,,,,96.351051331,,,488.96359253,572630.3125,6738603.0,-462.960968
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,489.1156,,,,9.875,66.245300293,67.17401123,2.0676000118,2.0703001022,2.0794999599,,,,,92.718612671,,,489.11560059,572630.3125,6738603.0,-463.1129761
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,489.2676,,,,9.875,65.085357666,68.314247131,2.0916233063,2.0889253616,2.100012064,,,,,88.432731628,,,489.26760864,572630.3125,6738603.0,-463.2649536
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,489.4196,,,,9.875,63.925411224,64.526306152,2.3176558018,2.2666532993,2.293484211,,,,,85.772705078,,,489.41958618,572630.3125,6738603.0,-463.4169312
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,489.5716,,,,9.875,62.765453339,63.660621643,2.3465230465,2.314157486,2.3226964474,,,,,85.804412842,,,489.57159424,572630.3125,6738603.0,-463.5689392
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,489.7236,,,,9.875,61.605415344,61.948226929,2.3347814083,2.3169119358,2.3115475178,,,,,85.573661804,,,489.72360229,572630.3125,6738603.0,-463.7209473
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,489.8756,,,,9.875,60.450645447,57.358127594,2.256465435,2.2421994209,2.2341005802,,,,,86.036018372,,,489.87561035,572630.3125,6738603.0,-463.8729553
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.0276,,,,9.875,59.397014618,55.548904419,2.2872641087,2.2760519981,2.2883884907,,,,,85.459953308,,,490.02758789,572630.3125,6738603.0,-464.0249329
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.1796,,,,9.875,58.850952148,55.207859039,2.22098279,2.2164916992,2.2210712433,,,,,86.424705505,,,490.17959595,572630.3125,6738603.0,-464.1769409
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.3316,,,,9.875,58.304889679,57.366394043,2.1732583046,2.1737411022,2.1715579033,,,,,85.70514679,,,490.331604,572630.3125,6738603.0,-464.328949
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.4836,,,,9.875,57.758834839,54.880138397,2.1131811142,2.1241295338,2.1157603264,,,,,83.919090271,,,490.48361206,572630.3125,6738603.0,-464.480957
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.6356,,,,9.875,57.212863922,52.857955933,2.2017426491,2.1297676563,2.1718354225,,,,,80.265357971,,,490.6355896,572630.3125,6738603.0,-464.6329346
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.7876,,,,9.875,56.666801453,54.14950943,2.2512156963,2.18232584,2.2284302711,,,,,78.906089783,,,490.78759766,572630.3125,6738603.0,-464.7849121
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,490.9396,,,,9.875,56.03131485,54.718921661,2.2492983341,2.2025799751,2.2374744415,,,,,78.409622192,,,490.93960571,572630.3125,6738603.0,-464.9369202
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,491.0916,,,,9.875,54.103687286,45.94852829,2.2560999393,2.2418999672,2.2302999496,,,,,79.247497559,,,491.09161377,572630.3125,6738603.0,-465.0889282
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,491.2436,,,,9.875,51.116638184,43.900665283,2.2559862137,2.2412497997,2.2304389477,,,,,79.256797791,,,491.24359131,572630.3125,6738603.0,-465.2409058
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,491.3956,,,,9.875,48.129497528,42.719524384,2.2539978027,2.2300820351,2.2316653728,,,,,77.023712158,,,491.39559937,572630.3125,6738603.0,-465.3929138
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,491.5476,,,,9.875,45.142360687,40.014652252,2.2396323681,2.1952366829,2.2085986137,,,,,73.505630493,,,491.54760742,572630.3125,6738603.0,-465.5449219
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,491.6996,,,,9.875,42.155227661,37.81029892,2.0639066696,1.9959614277,2.0276215076,,,,,70.474617004,,,491.69958496,572630.3125,6738603.0,-465.6968994
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,491.8516,,,,9.875,39.168182373,37.422100067,1.751003027,1.7251451015,1.7455300093,,,,,68.686355591,,,491.85159302,572630.3125,6738603.0,-465.8489075
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.0036,,,,9.875,36.393516541,38.381950378,1.7275999784,1.7024999857,1.7172000408,,,,,67.896736145,,,492.00360107,572630.3125,6738603.0,-466.0009155
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.1556,,,,9.875,37.661331177,41.435962677,1.7301869392,1.7021317482,1.719498992,,,,,69.080345154,,,492.15560913,572630.3125,6738603.0,-466.1528931
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.3076,,,,9.875,39.038398743,39.048770905,1.7843686342,1.6945075989,1.7668216228,,,,,73.396636963,,,492.30758667,572630.3125,6738603.0,-466.3048706
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.4596,,,,9.875,40.415382385,37.118923187,1.8384363651,1.7055633068,1.7992559671,,,,,83.246704102,,,492.45959473,572630.3125,6738603.0,-466.4568787
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.6116,,,,9.875,41.792453766,38.011493683,2.112388134,2.0507156849,2.0896000862,,,,,91.88458252,,,492.61160278,572630.3125,6738603.0,-466.6088867
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.7636,,,,9.875,43.169433594,40.317710876,2.1109342575,2.0502028465,2.0885667801,,,,,98.690177917,,,492.76361084,572630.3125,6738603.0,-466.7608948
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,492.9156,,,,9.875,44.496658325,43.567279816,2.078097105,2.0228414536,2.0579178333,,,,,99.61933136,,,492.91558838,572630.3125,6738603.0,-466.9128723
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.0676,,,,9.875,44.35080719,44.496574402,2.0083320141,1.9097554684,1.9527026415,,,,,93.431648254,,,493.06759644,572630.3125,6738603.0,-467.0648804
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.2196,,,,9.875,42.191390991,44.59765625,1.8537296057,1.7774958611,1.8211698532,,,,,80.688308716,,,493.21960449,572630.3125,6738603.0,-467.2168884
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.3716,,,,9.875,40.031970978,44.167800903,1.3588273525,1.2857654095,1.3049573898,,,,,61.873348236,,,493.37161255,572630.3125,6738603.0,-467.3688965
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.5236,,,,9.875,37.872554779,41.146575928,0.4704268873,0.4324273169,0.4511685669,,,,,48.573913574,,,493.52359009,572630.3125,6738603.0,-467.5208435
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.6756,,,,9.875,35.713134766,37.126327515,0.364654541,0.3423320055,0.3550032377,,,,,37.681045532,,,493.67559814,572630.3125,6738603.0,-467.6728516
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.8276,,,,9.875,33.553619385,33.211986542,0.3765000105,0.3158999979,0.3504999876,,,,,31.1163311,,,493.8276062,572630.3125,6738603.0,-467.8248596
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,493.9796,,,,9.875,31.4662323,34.715744019,0.3851568699,0.3172445297,0.3538463712,,,,,25.342691422,,,493.97961426,572630.3125,6738603.0,-467.9768677
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,494.1316,,,,9.875,33.879066467,35.821495056,0.9270365834,0.4012157321,0.5631693006,,,,,24.200744629,,,494.1315918,572630.3125,6738603.0,-468.1288452
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,494.2836,,,,9.875,37.083938599,36.096710205,0.9271357059,0.3867031932,0.5517824888,,,,,25.457963943,,,494.28359985,572630.3125,6738603.0,-468.2808533
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,494.4356,,,,9.875,40.288803101,36.097812653,0.6730236411,0.3297310472,0.4072848558,,,,,26.219766617,,,494.43560791,572630.3125,6738603.0,-468.4328613
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,494.5876,,,,9.875,43.493667603,36.145889282,0.5512999892,0.2962000072,0.3680000007,,,,,28.067592621,,,494.58758545,572630.3125,6738603.0,-468.5848389
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,494.7396,,,,9.875,46.698535919,36.573524475,0.5555781126,0.297090292,0.3698173463,,,,,31.677188873,,,494.73959351,572630.3125,6738603.0,-468.7368469
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,494.8916,,,,9.875,49.903400421,36.214622498,2.1682832241,0.632696569,1.0548930168,,,,,35.06596756,,,494.89160156,572630.3125,6738603.0,-468.8888245
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.0436,,,,9.875,51.797615051,38.268112183,2.1682999134,0.632700026,1.0549000502,,,,,38.07824707,,,495.04360962,572630.3125,6738603.0,-469.0408325
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.1956,,,,9.875,50.470825195,43.062057495,1.4564090967,0.7034215927,0.8321916461,,,,,39.190792084,,,495.19558716,572630.3125,6738603.0,-469.1928101
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.3476,,,,9.875,49.135639191,43.984333038,1.6058673859,0.9370242953,1.0745414495,,,,,39.637256622,,,495.34759521,572630.3125,6738603.0,-469.3448181
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.4996,,,,9.875,47.800357819,44.220943451,1.796502471,1.2364618778,1.4438261986,,,,,39.06942749,,,495.49960327,572630.3125,6738603.0,-469.4968262
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.6516,,,,9.875,46.465167999,45.226989746,1.2179994583,0.9046427608,1.1311979294,,,,,39.797611237,,,495.65161133,572630.3125,6738603.0,-469.6488342
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.8036,,,,9.875,45.129882813,45.686439514,1.1862841845,0.8919322491,1.11538589,,,,,40.539585114,,,495.80358887,572630.3125,6738603.0,-469.8008118
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,495.9556,,,,9.875,43.794696808,44.633296967,1.5118887424,1.1360216141,1.3650166988,,,,,48.311813354,,,495.95559692,572630.3125,6738603.0,-469.9528198
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,496.1076,,,,9.875,42.337135315,40.994297028,1.5157483816,0.9474547505,1.2993140221,,,,,60.566616058,,,496.10760498,572630.3125,6738603.0,-470.1048279
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,496.2596,,,,9.875,40.831481934,38.692192078,2.4441480637,1.916559577,2.4358568192,,,,,72.296409607,,,496.25961304,572630.3125,6738603.0,-470.2568359
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,496.4116,,,,9.875,39.324748993,35.343280792,2.3646636009,2.120808363,2.3437435627,,,,,75.385871887,,,496.41159058,572630.3125,6738603.0,-470.408783
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,496.5636,,,,9.875,37.818115234,35.821762085,1.8286314011,1.5136694908,1.664178133,,,,,69.703460693,,,496.56359863,572630.3125,6738603.0,-470.560791
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,496.7156,,,,9.875,36.311477661,37.401073456,1.3569184542,0.9690133929,1.1539328098,,,,,62.520717621,,,496.71560669,572630.3125,6738603.0,-470.7127991
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,496.8676,,,,9.875,34.804843903,38.569564819,1.4150226116,0.9061181545,1.1239949465,,,,,54.935535431,,,496.86761475,572630.3125,6738603.0,-470.8648071
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,497.0196,,,,9.875,33.96131134,38.193271637,1.5795149803,1.0742169619,1.3357906342,,,,,49.049797058,,,497.01959229,572630.3125,6738603.0,-471.0167847
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,497.1716,,,,9.875,36.479938507,38.276077271,1.5857000351,1.0807000399,1.3438999653,,,,,42.008750916,,,497.17160034,572630.3125,6738603.0,-471.1687927
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,497.3236,,,,9.875,39.126277924,36.901649475,0.4790445864,0.4314391613,0.4639781713,,,,,38.388507843,,,497.3236084,572630.3125,6738603.0,-471.3208008
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,497.4756,,,,9.875,41.772609711,36.253219604,0.8133362532,0.3833136857,0.5919269323,,,,,39.366336823,,,497.47558594,572630.3125,6738603.0,-471.4727783
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,497.6276,,,,9.875,44.418949127,37.907905579,2.1838655472,0.7050122619,1.4303359985,,,,,44.073810577,,,497.62759399,572630.3125,6738603.0,-471.6247864
Force_2020_all_wells_train_test_blind_hidden_final/32_2-1.las,32/2-1,497.7796,,,,9.875,47.065284729,40.99225235,2.4123265743,0.946940124,1.5438046455,,,,,46.857585907,,,497.77960205,572630.3125,6738603.0,-471.7767639
