source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,991.24787793,,,,17.5,1.0673878193,1.0369999409,1.0369999409,,,,,,,57.051959991,,,991.24786377,528319.5625,6765245.5,-969.2145386
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,991.39987793,,,,17.5,1.0656965971,1.0369999409,1.0369999409,,,,,,,57.17363739,,,991.39990234,528319.5625,6765245.5,-969.3665771
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,991.55187793,,,,17.5,1.0625940561,1.0333909988,1.0334149599,,,,,,,56.941299438,,,991.55187988,528319.5625,6765245.5,-969.5185547
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,991.70387793,,,,17.5,1.0561057329,1.0232114792,1.0232235193,,,,,,,55.78155899,,,991.70385742,528319.5625,6765245.5,-969.6704712
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,991.85587793,,,,17.5,1.053113699,1.0172274113,1.0172394514,,,,,,,54.754699707,,,991.855896,528319.5625,6765245.5,-969.8225098
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.00787793,,,,17.5,1.050414443,1.0121216774,1.0121276379,,,,,,,55.077396393,,,992.00787354,528319.5625,6765245.5,-969.9744873
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.15987793,,,,17.5,1.0487098694,1.0091296434,1.0091352463,,,,,,,55.565177917,,,992.15985107,528319.5625,6765245.5,-970.1264648
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.31187793,,,,17.5,1.0471376181,1.0049877167,1.0049989223,,,,,,,56.457317352,,,992.31188965,528319.5625,6765245.5,-970.2785034
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.46387793,,,,17.5,1.0449999571,0.9991452098,0.9991503358,,,,,,,55.753723145,,,992.46386719,528319.5625,6765245.5,-970.4304199
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.61587793,,,,17.5,1.0469778776,0.9989778399,0.9989638329,,,,,,,54.315345764,,,992.61590576,528319.5625,6765245.5,-970.5824585
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.76787793,,,,17.5,1.0525598526,1.0045597553,1.0045558214,,,,,,,52.03963089,,,992.7678833,528319.5625,6765245.5,-970.734436
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,992.91987793,,,,17.5,1.055109024,1.0096042156,1.009578228,,,,,,,47.766216278,,,992.91986084,528319.5625,6765245.5,-970.8864136
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.07187793,,,,17.5,1.0585491657,1.0206475258,1.0206356049,,,,,,,44.74407196,,,993.07189941,528319.5,6765245.5,-971.0383911
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.22387793,,,,17.5,1.0648946762,1.0328860283,1.0328279734,,,,,,,45.847553253,,,993.22387695,528319.5,6765245.5,-971.1903687
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.37587793,,,,17.5,1.0825777054,1.0610011816,1.0609492064,,,,,,,47.386760712,,,993.37585449,528319.5,6765245.5,-971.3423462
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.52787793,,,,17.5,1.0979328156,1.0839993954,1.0839693546,,,,,,,50.018188477,,,993.52789307,528319.5,6765245.5,-971.4943848
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.67987793,,,,17.5,1.1065279245,1.0955280066,1.0955239534,,,,,,,53.188243866,,,993.67987061,528319.5,6765245.5,-971.6463623
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.83187793,,,,17.5,1.1093065739,1.0983065367,1.0982965231,,,,,,,53.961193085,,,993.83184814,528319.5,6765245.5,-971.7983398
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,993.98387793,,,,17.5,1.1130000353,1.1019999981,1.1019999981,,,,,,,55.355880737,,,993.98388672,528319.5,6765245.5,-971.9503784
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,994.13587793,,,,17.5,1.1211919785,1.119407773,1.119271636,,,,,,,55.689651489,,,994.13586426,528319.5,6765245.5,-972.1022949
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,994.28787793,,,,17.5,1.1455066204,1.1710133553,1.1710057259,,,,,,,55.013149261,,,994.28790283,528319.5,6765245.5,-972.2543335
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,994.43987793,,,,17.5,1.1444921494,1.1551910639,1.155318737,,,,,,,55.03131485,,,994.43988037,528319.5,6765245.5,-972.406311
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,994.59187793,,,,17.5,1.1350125074,1.0835973024,1.0837215185,,,,,,,56.885612488,,,994.59185791,528319.5,6765245.5,-972.5582886
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,994.74387793,,,,17.5,1.130720377,1.0411781073,1.0411440134,,,,,,,57.593780518,,,994.74389648,528319.5,6765245.5,-972.7102661
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,994.89587793,,,,17.5,1.137701869,1.0581330061,1.0580989122,,,,,,,58.899654388,,,994.89587402,528319.5,6765245.5,-972.8622437
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.04787793,,,,17.5,1.1454045773,1.0772520304,1.0771999359,,,,,,,56.628051758,,,995.04785156,528319.5,6765245.5,-973.0142212
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.19987793,,,,17.5,1.1527621746,1.0979511738,1.0979431868,,,,,,,53.738105774,,,995.19989014,528319.5,6765245.5,-973.1662598
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.35187793,,,,17.5,1.1517648697,1.1024109125,1.1023988724,,,,,,,52.313278198,,,995.35186768,528319.5,6765245.5,-973.3182373
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.50387793,,,,17.5,1.1549524069,1.1114174128,1.111379385,,,,,,,48.809833527,,,995.50390625,528319.5,6765245.5,-973.4702148
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.65587793,,,,17.5,1.1691491604,1.1273790598,1.1273670197,,,,,,,49.001815796,,,995.65588379,528319.5,6765245.5,-973.6221924
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.80787793,,,,17.5,1.1750446558,1.1360892057,1.1360532045,,,,,,,49.6668396,,,995.80786133,528319.5,6765245.5,-973.7741699
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,995.95987793,,,,17.5,1.1831226349,1.1517962217,1.1517801285,,,,,,,50.430641174,,,995.9598999,528319.5,6765245.5,-973.9262085
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,996.11187793,,,,17.5,1.1881093979,1.1602187157,1.1601986885,,,,,,,52.952320099,,,996.11187744,528319.5,6765245.5,-974.078186
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,996.26387793,,,,17.5,1.1911231279,1.1671231985,1.1671308279,,,,,,,56.30796814,,,996.26385498,528319.5,6765245.5,-974.2301636
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,996.41587793,,,,17.5,1.1871337891,1.1627006531,1.162710309,,,,,,,57.350524902,,,996.41589355,528319.5,6765245.5,-974.3822021
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,996.56787793,,,,17.5,1.1827161312,1.1554321051,1.1554523706,,,,,,,59.992214203,,,996.56787109,528319.5,6765245.5,-974.5341187
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,996.71987793,,,,17.5,1.1760951281,1.1430369616,1.1430649757,,,,,,,61.476097107,,,996.71984863,528319.5,6765245.5,-974.6860962
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,996.87187793,,,,17.5,1.1690000296,1.1315820217,1.1315859556,,,,,,,63.094738007,,,996.87188721,528319.5,6765245.5,-974.8381348
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.02387793,,,,17.5,1.1687936783,1.1293809414,1.1293870211,,,,,,,65.082122803,,,997.02386475,528319.5,6765245.5,-974.9901123
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.17587793,,,,17.5,1.1679999828,1.1269999743,1.1269999743,,,,,,,65.859405518,,,997.17590332,528319.5,6765245.5,-975.1420898
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.32787793,,,,17.5,1.1671959162,1.1257938147,1.1258058548,,,,,,,63.119495392,,,997.32788086,528319.5,6765245.5,-975.2940674
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.47987793,,,,17.5,1.1636033058,1.120603323,1.1206072569,,,,,,,60.456256866,,,997.4798584,528319.5,6765245.5,-975.4460449
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.63187793,,,,17.5,1.1610213518,1.1176300049,1.1176439524,,,,,,,60.041126251,,,997.63189697,528319.5,6765245.5,-975.5980835
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.78387793,,,,17.5,1.1564208269,1.1110347509,1.1110447645,,,,,,,62.770118713,,,997.78387451,528319.5,6765245.5,-975.750061
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,997.93587793,,,,17.5,1.152667284,1.1045248508,1.1045508385,,,,,,,63.253608704,,,997.93585205,528319.5,6765245.5,-975.9020386
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.08787793,,,,17.5,1.1464366913,1.0928735733,1.0928856134,,,,,,,60.234046936,,,998.08789063,528319.5,6765245.5,-976.0540771
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.23987793,,,,17.5,1.1473315954,1.0961438417,1.0960557461,,,,,,,58.778392792,,,998.23986816,528319.5,6765245.5,-976.2059937
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.39187793,,,,17.5,1.1623648405,1.132912159,1.132902503,,,,,,,58.20980072,,,998.39190674,528319.5,6765245.5,-976.3580322
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.54387793,,,,17.5,1.1670562029,1.1400561333,1.1400289536,,,,,,,58.595600128,,,998.54388428,528319.4375,6765245.5,-976.5100098
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.69587793,,,,17.5,1.1836578846,1.15648067,1.156457305,,,,,,,59.417694092,,,998.69586182,528319.4375,6765245.5,-976.6619873
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.84787793,,,,17.5,1.1940765381,1.1655519009,1.165579915,,,,,,,62.148303986,,,998.84790039,528319.4375,6765245.5,-976.8139648
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,998.99987793,,,,17.5,1.1812113523,1.1493504047,1.1494045258,,,,,,,64.065795898,,,998.99987793,528319.4375,6765245.5,-976.9659424
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,999.15187793,,,,17.5,1.1624913216,1.126152277,1.1261622906,,,,,,,65.757759094,,,999.15185547,528319.4375,6765245.5,-977.1179199
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,999.30387793,,,,17.5,1.1589986086,1.120497942,1.1205159426,,,,,,,65.422538757,,,999.30389404,528319.4375,6765245.5,-977.2699585
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,999.45587793,,,,17.5,1.1535073519,1.1123430729,1.1123510599,,,,,,,64.659683228,,,999.45587158,528319.4375,6765245.5,-977.421936
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,999.60787793,,,,17.5,1.149384141,1.107707262,1.1077233553,,,,,,,63.79070282,,,999.60784912,528319.4375,6765245.5,-977.5739136
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,999.75987793,,,,17.5,1.1395696402,1.1000463963,1.1000584364,,,,,,,62.558578491,,,999.7598877,528319.4375,6765245.5,-977.7258911
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,999.91187793,,,,17.5,1.1299684048,1.0923434496,1.0923774242,,,,,,,63.276527405,,,999.91186523,528319.4375,6765245.5,-977.8778687
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.0638779,,,,17.5,1.1176174879,1.0758492947,1.0758774281,,,,,,,63.038318634,,,1000.0639038,528319.4375,6765245.5,-978.0299072
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.2158779,,,,17.5,1.1083394289,1.0612827539,1.0613187551,,,,,,,57.143943787,,,1000.2158813,528319.4375,6765245.5,-978.1818848
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.3678779,,,,17.5,1.0948474407,1.041995883,1.0420483351,,,,,,,53.672809601,,,1000.3678589,528319.4375,6765245.5,-978.3338623
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.5198779,,,,17.5,1.0723108053,1.0200195313,1.0200083256,,,,,,,53.056087494,,,1000.5198975,528319.4375,6765245.5,-978.4859009
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.6718779,,,,17.5,1.0811444521,1.0268583298,1.0268483162,,,,,,,52.583114624,,,1000.671875,528319.4375,6765245.5,-978.6378174
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.8238779,,,,17.5,1.0902518034,1.0373479128,1.0372718573,,,,,,,53.022457123,,,1000.8238525,528319.4375,6765245.5,-978.7897949
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1000.9758779,,,,17.5,1.1041380167,1.0698620081,1.0698639154,,,,,,,56.284996033,,,1000.9758911,528319.4375,6765245.5,-978.9418335
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1001.1278779,,,,17.5,1.1041874886,1.0676457882,1.0676658154,,,,,,,59.918914795,,,1001.1278687,528319.4375,6765245.5,-979.093811
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1001.2798779,,,,17.5,1.1011242867,1.0603276491,1.060307622,,,,,,,63.622215271,,,1001.2799072,528319.4375,6765245.5,-979.2457886
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1001.4318779,,,,17.5,1.1177324057,1.0719925165,1.0719465017,,,,,,,63.499324799,,,1001.4318848,528319.4375,6765245.5,-979.3977661
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1001.5838779,,,,17.5,1.13829422,1.0951863527,1.0951362848,,,,,,,59.372413635,,,1001.5838623,528319.4375,6765245.5,-979.5497437
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1001.7358779,,,,17.5,1.1531264782,1.1188719273,1.1188418865,,,,,,,61.737705231,,,1001.7359009,528319.4375,6765245.5,-979.7017822
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1001.8878779,,,,17.5,1.145534277,1.1266256571,1.1267137527,,,,,,,64.697189331,,,1001.8878784,528319.4375,6765245.5,-979.8537598
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.0398779,,,,17.5,1.1352390051,1.0880000591,1.0880000591,,,,,,,60.023830414,,,1002.039856,528319.4375,6765245.5,-980.0057373
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.1918779,,,,17.5,1.1374672651,1.0880000591,1.0880000591,,,,,,,57.619224548,,,1002.1918945,528319.4375,6765245.5,-980.1577148
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.3438779,,,,17.5,1.1447677612,1.0919961929,1.0919260979,,,,,,,54.518932343,,,1002.3438721,528319.4375,6765245.5,-980.3096924
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.4958779,,,,17.5,1.1782377958,1.1274608374,1.1273825169,,,,,,,53.750068665,,,1002.4958496,528319.4375,6765245.5,-980.4616699
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.6478779,,,,17.5,1.2172254324,1.1754103899,1.1752277613,,,,,,,54.587268829,,,1002.6478882,528319.4375,6765245.5,-980.6137085
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.7998779,,,,17.5,1.2595750093,1.2763624191,1.2763723135,,,,,,,55.104797363,,,1002.7998657,528319.4375,6765245.5,-980.765686
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1002.9518779,,,,17.5,1.2575592995,1.2710000277,1.2710000277,,,,,,,55.225841522,,,1002.9519043,528319.4375,6765245.5,-980.9176636
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1003.1038779,,,,17.5,1.2730259895,1.2740389109,1.2739788294,,,,,,,57.154888153,,,1003.1038818,528319.4375,6765245.5,-981.0696411
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1003.2558779,,,,17.5,1.2915918827,1.3028742075,1.3028360605,,,,,,,58.650093079,,,1003.2558594,528319.4375,6765245.5,-981.2216187
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1003.4078779,,,,17.5,1.2967120409,1.3200000525,1.3200000525,,,,,,,58.433425903,,,1003.4078979,528319.4375,6765245.5,-981.3736572
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1003.5598779,,,,17.5,1.29306674,1.3182268143,1.318264842,,,,,,,56.370769501,,,1003.5598755,528319.4375,6765245.5,-981.5256348
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1003.7118779,,,,17.5,1.2832746506,1.2993679047,1.2994039059,,,,,,,57.00328064,,,1003.711853,528319.4375,6765245.5,-981.6776123
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1003.8638779,,,,17.5,1.2762640715,1.2835280895,1.2835160494,,,,,,,58.112472534,,,1003.8638916,528319.4375,6765245.5,-981.8295898
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.0158779,,,,17.5,1.2788293362,1.2884879112,1.2884998322,,,,,,,55.662155151,,,1004.0158691,528319.375,6765245.5,-981.9815674
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.1678779,,,,17.5,1.2765864134,1.2825037241,1.2825157642,,,,,,,54.139339447,,,1004.1679077,528319.375,6765245.5,-982.133606
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.3198779,,,,17.5,1.2707191706,1.2700357437,1.2702100277,,,,,,,54.673912048,,,1004.3198853,528319.375,6765245.5,-982.2855835
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.4718779,,,,17.5,1.256000042,1.1871365309,1.1872106791,,,,,,,56.475795746,,,1004.4718628,528319.375,6765245.5,-982.437561
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.6238779,,,,17.5,1.2554022074,1.1541957855,1.1541641951,,,,,,,60.731044769,,,1004.6239014,528319.375,6765245.5,-982.5895386
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.7758779,,,,17.5,1.2473510504,1.1700816154,1.1700571775,,,,,,,59.930885315,,,1004.7758789,528319.375,6765245.5,-982.7415161
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1004.9278779,,,,17.5,1.2336932421,1.1793217659,1.1794558764,,,,,,,56.731483459,,,1004.9278564,528319.375,6765245.5,-982.8934937
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.0798779,,,,17.5,1.1611192226,1.11424613,1.114328146,,,,,,,56.765205383,,,1005.079895,528319.375,6765245.5,-983.0455322
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.2318779,,,,17.5,1.1349354982,1.0746451616,1.0746872425,,,,,,,56.967838287,,,1005.2318726,528319.375,6765245.5,-983.1975098
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.3838779,,,,17.5,1.1356081963,1.0564225912,1.0563765764,,,,,,,57.186141968,,,1005.3838501,528319.375,6765245.5,-983.3494873
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.5358779,,,,17.5,1.1608288288,1.0814927816,1.0813746452,,,,,,,58.603954315,,,1005.5358887,528319.375,6765245.5,-983.5014648
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.6878779,,,,17.5,1.172586441,1.1362649202,1.1362909079,,,,,,,55.554695129,,,1005.6878662,528319.375,6765245.5,-983.6534424
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.8398779,,,,17.5,1.1483533382,1.1220599413,1.1221320629,,,,,,,49.140335083,,,1005.8399048,528319.375,6765245.5,-983.805481
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1005.9918779,,,,17.5,1.1380245686,1.0887173414,1.0886893272,,,,,,,47.944480896,,,1005.9918823,528319.375,6765245.5,-983.9574585
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1006.1438779,,,,17.5,1.1578743458,1.1034573317,1.1033972502,,,,,,,51.594539642,,,1006.1438599,528319.375,6765245.5,-984.109436
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1006.2958779,,,,17.5,1.175642848,1.1330561638,1.133010149,,,,,,,52.143363953,,,1006.2958984,528319.375,6765245.5,-984.2614136
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1006.4478779,,,,17.5,1.1890865564,1.1550865173,1.1550824642,,,,,,,49.520755768,,,1006.447876,528319.375,6765245.5,-984.4133911
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1006.5998779,,,,17.5,1.1909188032,1.1568374634,1.1568454504,,,,,,,49.540534973,,,1006.5998535,528319.375,6765245.5,-984.5653687
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1006.7518779,,,,17.5,1.1883168221,1.1526963711,1.1527092457,,,,,,,50.622074127,,,1006.7518921,528319.375,6765245.5,-984.7174072
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1006.9038779,,,,17.5,1.1710352898,1.144187808,1.1442250013,,,,,,,50.985466003,,,1006.9038696,528319.375,6765245.5,-984.8693848
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.0558779,,,,17.5,1.1720000505,1.121999979,1.121999979,,,,,,,50.859870911,,,1007.0559082,528319.375,6765245.5,-985.0213623
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.2078779,,,,17.5,1.1720912457,1.1222126484,1.1221987009,,,,,,,52.157520294,,,1007.2078857,528319.375,6765245.5,-985.1733398
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.3598779,,,,17.5,1.1749721766,1.1289445162,1.1289484501,,,,,,,50.88117218,,,1007.3598633,528319.375,6765245.5,-985.3253174
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.5118779,,,,17.5,1.1735236645,1.1266238689,1.1266539097,,,,,,,50.178188324,,,1007.5119019,528319.375,6765245.5,-985.477356
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.6638779,,,,17.5,1.1545292139,1.1115516424,1.1115916967,,,,,,,47.86662674,,,1007.6638794,528319.375,6765245.5,-985.6293335
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.8158779,,,,17.5,1.1340197325,1.0916244984,1.0916626453,,,,,,,48.50717926,,,1007.8158569,528319.375,6765245.5,-985.781311
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1007.9678779,,,,17.5,1.1352052689,1.0731710196,1.0731509924,,,,,,,47.702205658,,,1007.9678955,528319.375,6765245.5,-985.9332886
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1008.1198779,,,,17.5,1.1473033428,1.0836935043,1.0835974216,,,,,,,47.4518013,,,1008.119873,528319.375,6765245.5,-986.0852661
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1008.2718779,,,,17.5,1.1679881811,1.1311887503,1.131156683,,,,,,,44.774276733,,,1008.2718506,528319.375,6765245.5,-986.2372437
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1008.4238779,,,,17.5,1.1669818163,1.1467715502,1.1468216181,,,,,,,48.328380585,,,1008.4238892,528319.375,6765245.5,-986.3892822
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1008.5758779,,,,17.5,1.1650582552,1.1220777035,1.1220537424,,,,,,,52.077095032,,,1008.5758667,528319.375,6765245.5,-986.5412598
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1008.7278779,,,,17.5,1.1740306616,1.1340305805,1.1340144873,,,,,,,49.372852325,,,1008.7279053,528319.375,6765245.5,-986.6932373
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1008.8798779,,,,17.5,1.1819859743,1.1420303583,1.1419965029,,,,,,,48.556461334,,,1008.8798828,528319.375,6765245.5,-986.8452148
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.0318779,,,,17.5,1.1700178385,1.167961359,1.1679196358,,,,,,,50.433460236,,,1009.0318604,528319.375,6765245.5,-986.9971924
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.1838779,,,,17.5,1.1401122808,1.1191834211,1.1192814112,,,,,,,47.938362122,,,1009.1838989,528319.375,6765245.5,-987.149231
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.3358779,,,,17.5,1.1091983318,1.0504413843,1.0505795479,,,,,,,48.325778961,,,1009.3358765,528319.375,6765245.5,-987.3012085
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.4878779,,,,17.5,1.1040452719,1.0470272303,1.0470331907,,,,,,,48.440071106,,,1009.487854,528319.3125,6765245.5,-987.453125
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.6398779,,,,17.5,1.1089414358,1.0371170044,1.0371370316,,,,,,,47.859416962,,,1009.6398926,528319.3125,6765245.5,-987.6051636
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.7918779,,,,17.5,1.1109712124,1.0685403347,1.0684762001,,,,,,,47.732654572,,,1009.7918701,528319.3125,6765245.5,-987.7571411
Force_2020_all_wells_train_test_blind_hidden_final/35_11-10.las,35/11-10,1009.9438779,,,,17.5,1.068731904,1.0267319679,1.026818037,,,,,,,45.209575653,,,1009.9438477,528319.3125,6765245.5,-987.9091187
