source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1044.8455993,1.0,65000.0,19.103223801,17.5,2.4593164921,0.1593691111,32.11000061,0.8994856477,0.7323063612,0.7409694195,501.94393921,,155.44238281,,,129.45516968,,,1044.8455811,460420.40625,6453750.5,-1004.814026
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1044.9975993,1.0,65000.0,19.020542145,17.5,3.3273384571,0.1593691111,32.11000061,0.9022715688,0.7262565494,0.7271710038,501.43951416,,156.13774109,,,132.1686554,,,1044.9975586,460420.40625,6453750.5,-1004.966064
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1045.1495993,1.0,65000.0,18.937860489,17.5,1.5551242828,0.1593691111,32.11000061,0.9087966084,0.7646067142,0.7524988055,503.65792847,,156.36437988,,,139.29042053,,,1045.1496582,460420.40625,6453750.5,-1005.118042
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1045.3015993,1.0,65000.0,18.507135391,17.5,1.0071312189,0.1593691111,32.11000061,0.9112329483,0.7722132206,0.7713098526,501.23953247,,155.97120667,,,130.71025085,,,1045.3016357,460420.40625,6453750.5,-1005.27002
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1045.4535993,1.0,65000.0,18.462099075,17.5,0.9620994329,0.1593691111,32.11000061,0.9501362443,0.8222427964,0.8066875339,500.70657349,,154.91471863,,,128.93391418,,,1045.4536133,460420.40625,6453750.5,-1005.422058
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1045.6055993,1.0,65000.0,17.814138412,17.5,0.3141410947,0.1593691111,36.430000305,0.968595624,0.8044139743,0.8121127486,502.96786499,,153.68258667,,,123.24501801,,,1045.6055908,460420.40625,6453750.5,-1005.574036
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1045.7575993,1.0,65000.0,17.835611343,17.5,0.3356111646,0.1593691111,36.430000305,0.9527187943,0.8034468889,0.8028513789,502.28408813,,152.85494995,,,126.41127014,,,1045.7575684,460420.40625,6453750.5,-1005.726074
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1045.9095993,1.0,65000.0,18.416213989,17.5,0.9162141085,0.1593691111,36.430000305,0.9572299123,0.8285011649,0.8206247687,503.05996704,,152.26177979,,,136.02098083,,,1045.9095459,460420.40625,6453750.5,-1005.878052
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.0615993,1.0,65000.0,18.608032227,17.5,1.1080290079,0.1593691111,36.430000305,0.9883975387,0.8458611965,0.8414156437,503.54745483,,151.31097412,,,135.35371399,,,1046.0616455,460420.40625,6453750.5,-1006.030029
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.2135993,1.0,65000.0,19.567367554,17.5,2.0673663616,0.1593691111,36.430000305,1.0710135698,0.8873492479,0.8747280836,503.6786499,,149.21658325,,,130.6907959,,,1046.213623,460420.40625,6453750.5,-1006.182068
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.3655993,1.0,65000.0,19.345533371,17.5,1.8455379009,0.1593691111,36.430000305,1.1290147305,0.9391021132,0.9243704081,503.84628296,,146.77680969,,,133.22344971,,,1046.3656006,460420.40625,6453750.5,-1006.334045
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.5175993,1.0,65000.0,19.612199783,17.5,2.1121988297,0.1593691111,17.399999619,1.1095335484,0.9650826454,0.9590258598,503.79714966,,145.37484741,,,128.66578674,,,1046.5175781,460420.40625,6453750.5,-1006.486023
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.6695993,1.0,65000.0,18.699140549,17.5,1.19914186,0.1593691111,17.399999619,1.0124012232,0.8858223557,0.9126063585,502.65988159,,145.19578552,,,124.39719391,,,1046.6695557,460420.40625,6453750.5,-1006.638062
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.8215993,1.0,65000.0,18.204181671,17.5,0.7041842937,0.1593691111,17.399999619,0.9384521246,0.8060280085,0.8279597759,501.93920898,,145.7348175,,,120.26823425,,,1046.8216553,460420.40625,6453750.5,-1006.790039
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1046.9735993,1.0,65000.0,18.25954628,17.5,0.7595488429,0.1593691111,17.399999619,1.0468969345,0.9115554094,0.8738794923,504.10321045,,146.47349548,,,128.96722412,,,1046.9736328,460420.40625,6453750.5,-1006.942017
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1047.1255993,1.0,65000.0,18.978395462,17.5,1.4783982038,0.1593691111,17.399999619,1.3438125849,1.119550705,1.0585895777,501.16711426,,147.22665405,,,131.61430359,,,1047.1256104,460420.40625,6453750.5,-1007.094055
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1047.2775993,1.0,65000.0,19.017444611,17.5,1.5174400806,0.1593691111,17.399999619,1.5398062468,1.2961080074,1.2494077682,504.11849976,,147.97947693,,,122.05011749,,,1047.2775879,460420.40625,6453750.5,-1007.246033
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1047.4295993,1.0,70000.0,19.154754639,17.5,1.6547555923,0.1593691111,25.340000153,1.5600420237,1.2410156727,1.2679066658,501.6055603,,148.69897461,,,107.74710846,,,1047.4295654,460420.40625,6453750.5,-1007.398071
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1047.5815993,1.0,70000.0,19.178110123,17.5,1.6781083345,0.1593691111,25.340000153,1.2732328176,1.053904891,1.1120016575,501.47000122,,149.36486816,,,98.355895996,,,1047.581543,460420.40625,6453750.5,-1007.550049
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1047.7335993,1.0,70000.0,16.948804855,17.5,-0.551193476,0.1593691111,25.340000153,1.0273501873,0.8996044993,0.9408120513,503.00497437,,149.99472046,,,102.99468994,,,1047.7336426,460420.40625,6453750.5,-1007.702026
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1047.8855993,1.0,65000.0,17.651285172,17.5,0.1512815654,0.1593691111,25.340000153,0.9403913021,0.8367108703,0.849904716,501.07531738,,150.73396301,,,120.15087128,,,1047.8856201,460420.40625,6453750.5,-1007.854065
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.0375993,1.0,65000.0,17.947380066,17.5,0.4473782182,0.1593691111,25.340000153,0.9412387609,0.8619940281,0.8508376479,502.71691895,,151.61546326,,,129.55078125,,,1048.0375977,460420.40625,6453750.5,-1008.006042
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.1895993,1.0,65000.0,18.290546417,17.5,0.7905441523,0.1593691111,25.340000153,0.9657295346,0.8376530409,0.8477944732,501.71337891,,152.3419342,,,131.60577393,,,1048.1895752,460420.40625,6453750.5,-1008.15802
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.3415993,1.0,65000.0,18.486408234,17.5,0.9864113331,0.1593691111,34.150001526,0.9824044108,0.8952710629,0.8741673231,503.94546509,,152.5488739,,,132.54098511,,,1048.3415527,460420.40625,6453750.5,-1008.310059
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.4935993,1.0,65000.0,18.702695847,17.5,1.2026934624,0.1593691111,34.150001526,1.0109972954,0.9067505598,0.9069794416,504.33596802,,152.23573303,,,132.5116272,,,1048.4936523,460420.40625,6453750.5,-1008.462036
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.6455993,1.0,65000.0,18.67988205,17.5,1.1798803806,0.1593691111,34.150001526,1.0418533087,0.9303680658,0.9225523472,501.73162842,,151.51971436,,,134.63754272,,,1048.6456299,460420.40625,6453750.5,-1008.614014
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.7975993,1.0,65000.0,18.365619659,17.5,0.865619421,0.1593691111,34.150001526,1.0543677807,0.904654026,0.9149799347,504.03710938,,150.82002258,,,136.97662354,,,1048.7976074,460420.40625,6453750.5,-1008.766052
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1048.9495993,1.0,65000.0,18.30881691,17.5,0.8088150024,0.1593691111,34.150001526,1.0801428556,0.951435864,0.9335436225,502.84494019,,150.22038269,,,138.30303955,,,1048.949585,460420.40625,6453750.5,-1008.91803
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1049.1015993,1.0,65000.0,18.098144531,17.5,0.5981462598,0.1593691111,34.054523468,1.0856708288,0.9620592594,0.9621934891,502.63885498,,149.71992493,,,140.02203369,,,1049.1015625,460420.40625,6453750.5,-1009.070068
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1049.2535993,1.0,65000.0,18.119638443,17.5,0.6196393967,0.1593691111,28.179998398,1.0801869631,0.9225941896,0.9363008738,502.61767578,,149.40652466,,,134.4859314,,,1049.25354,460420.40625,6453750.5,-1009.222046
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1049.4055993,1.0,65000.0,18.148763657,17.5,0.6487621069,0.1593691111,28.179998398,1.078212738,0.9613006115,0.9450797439,503.94284058,,149.31697083,,,139.2819519,,,1049.4056396,460420.40625,6453750.5,-1009.374023
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1049.5575993,1.0,65000.0,18.106700897,17.5,0.6067035198,0.1593691111,28.179998398,1.0936639309,0.960318327,0.9642000794,502.03701782,,149.3928833,,,146.96002197,,,1049.5576172,460420.40625,6453750.5,-1009.526062
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1049.7095993,1.0,65000.0,18.126914978,17.5,0.6269173026,0.1593691111,28.179998398,1.0993514061,0.9578455687,0.9580160975,503.12850952,,149.62440491,,,137.28869629,,,1049.7095947,460420.40625,6453750.5,-1009.67804
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1049.8615993,1.0,65000.0,17.959100723,17.5,0.4590973258,0.1593691111,28.179998398,1.1261816025,1.0045752525,0.9882803559,505.23681641,,149.65664673,,,129.57695007,,,1049.8615723,460420.40625,6453750.5,-1009.830017
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.0135993,1.0,65000.0,17.920677185,17.5,0.4206793904,0.1593691111,28.394866943,1.1277120113,0.9822946191,0.9939095974,504.22070313,,149.25378418,,,134.03738403,,,1050.0135498,460420.40625,6453750.5,-1009.981995
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.1655993,1.0,65000.0,17.943429947,17.5,0.4434358776,0.1593691111,29.760000229,1.1107426882,0.9739171863,0.9743337035,501.92001343,,148.7000885,,,138.42228699,,,1050.1656494,460420.40625,6453750.5,-1010.133972
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.3175993,1.0,65000.0,17.676734924,17.5,0.1767390817,0.1593691111,29.760000229,1.0949418545,0.9930570126,0.9861168265,502.62265015,,148.2308197,,,136.37937927,,,1050.317627,460420.40625,6453750.5,-1010.286011
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.4695993,1.0,65000.0,17.709278107,17.5,0.2092761397,0.1593691111,29.760000229,1.0904767513,0.9634574056,0.9756106138,504.71325684,,147.98681641,,,138.17779541,,,1050.4696045,460420.40625,6453750.5,-1010.437988
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.6215993,1.0,65000.0,17.801683426,17.5,0.3016835451,0.1593691111,29.760000229,1.0843625069,0.9316903353,0.9399838448,503.89126587,,147.90054321,,,135.84605408,,,1050.621582,460420.40625,6453750.5,-1010.589966
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.7735993,1.0,65000.0,17.796861649,17.5,0.2968636155,0.1593691111,29.760000229,1.0774145126,0.9337886572,0.930742979,504.3046875,,147.96112061,,,131.80690002,,,1050.7735596,460420.40625,6453750.5,-1010.742004
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1050.9255993,1.0,65000.0,17.821063995,17.5,0.3210637867,0.1593691111,30.261745453,1.0800577402,0.9722325802,0.9592220783,505.88430786,,148.20220947,,,133.1784668,,,1050.9256592,460420.40625,6453750.5,-1010.893982
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.0775993,1.0,65000.0,17.837341309,17.5,0.3373433948,0.1593691111,31.719997406,1.0905550718,0.9734685421,0.9765152931,503.70346069,,148.43197632,,,133.50756836,,,1051.0776367,460420.40625,6453750.5,-1011.045959
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.2295993,1.0,65000.0,17.738714218,17.5,0.23871544,0.1593691111,31.719997406,1.1000847816,0.9481576085,0.956605792,504.71374512,,148.49632263,,,134.15966797,,,1051.2296143,460420.40625,6453750.5,-1011.197998
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.3815993,1.0,65000.0,17.53679657,17.5,0.0367986746,0.1593691111,31.719997406,1.0916079283,0.9668505788,0.9577747583,504.54962158,,148.41207886,,,133.9523468,,,1051.3815918,460420.40625,6453750.5,-1011.349976
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.5335993,1.0,65000.0,17.191585541,17.5,-0.308415025,0.1593691111,31.719997406,1.0938446522,0.9712142944,0.9719876051,505.84707642,,148.28575134,,,133.67059326,,,1051.5335693,460420.40625,6453750.5,-1011.501953
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.6855993,1.0,65000.0,16.894439697,17.5,-0.605560601,0.1593691111,31.719997406,1.0965335369,0.9526951313,0.9593176842,506.35565186,,148.1492157,,,135.72532654,,,1051.6855469,460420.40625,6453750.5,-1011.653992
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.8375993,1.0,65000.0,16.922384262,17.5,-0.71129626,0.1593691111,31.024412155,1.0985581875,0.9628568292,0.9572668672,504.19226074,,148.07316589,,,137.385849,,,1051.8376465,460420.40625,6453750.5,-1011.805969
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1051.9895993,1.0,65000.0,17.016578674,17.5,-0.51293087,0.1593691111,29.870000839,1.1021230221,0.9302652478,0.9436815381,506.96655273,,148.11257935,,,135.07371521,,,1051.989624,460420.40625,6453750.5,-1011.958008
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1052.1415993,1.0,65000.0,17.067922592,17.5,-0.432076901,0.1593691111,29.870000839,1.0935895443,0.9678904414,0.950407505,505.45724487,,148.35157776,,,139.58843994,,,1052.1416016,460420.40625,6453750.5,-1012.109985
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1052.2935993,1.0,65000.0,17.153909683,17.5,-0.346088022,0.1593691111,29.870000839,1.085637331,0.9724075794,0.9758173823,504.39227295,,148.68884277,,,143.02961731,,,1052.2935791,460420.40625,6453750.5,-1012.261963
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1052.4455993,1.0,65000.0,17.301080704,17.5,-0.19891791,0.1593691111,29.870000839,1.0669547319,0.9341141582,0.9475896955,505.77883911,,148.96426392,,,136.71559143,,,1052.4455566,460420.40625,6453750.5,-1012.414001
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1052.5975993,1.0,65000.0,17.871822357,17.5,0.3718198836,0.1593691111,29.870000839,1.0528811216,0.932502985,0.9289681911,506.76809692,,149.13272095,,,131.50831604,,,1052.5976563,460420.40625,6453750.5,-1012.565979
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1052.7495993,1.0,65000.0,18.383813858,17.5,0.8838143349,0.1593691111,30.16759491,1.0207459927,0.8965242505,0.9107207656,504.27648926,,149.2350769,,,134.42216492,,,1052.7496338,460420.40625,6453750.5,-1012.717957
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1052.9015993,1.0,65000.0,18.535188675,17.5,1.0351912975,0.1593691111,30.469997406,1.0046161413,0.8936312795,0.8903236389,505.40270996,,149.23098755,,,140.06408691,,,1052.9016113,460420.40625,6453750.5,-1012.869995
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.0535993,1.0,65000.0,18.974725723,17.5,1.4747284651,0.1593691111,30.469997406,1.0051493645,0.8874029517,0.890511632,507.79223633,,149.1268158,,,142.80636597,,,1053.0535889,460420.40625,6453750.5,-1013.021973
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.2055993,1.0,65000.0,18.566654205,17.5,1.0666558743,0.1593691111,30.469997406,1.000908494,0.903393507,0.8964575529,506.26660156,,149.06680298,,,141.29748535,,,1053.2055664,460420.40625,6453750.5,-1013.174011
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.3575993,1.0,65000.0,18.335315704,17.5,0.8353186846,0.1593691111,30.469997406,1.0212187767,0.9193181992,0.9155511856,505.43048096,,149.09454346,,,137.85946655,,,1053.3575439,460420.40625,6453750.5,-1013.325989
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.5095993,1.0,65000.0,18.242898941,17.5,0.7428992391,0.1593691111,30.469997406,1.040643096,0.9050742388,0.9118475914,506.54824829,,149.1578064,,,138.57368469,,,1053.5096436,460420.40625,6453750.5,-1013.477966
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.6615993,1.0,65000.0,18.097175598,17.5,0.5971733332,0.1593691111,33.864120483,1.0410664082,0.8779498935,0.8860341311,507.18951416,,149.16305542,,,142.80555725,,,1053.6616211,460420.40625,6453750.5,-1013.630005
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.8135993,1.0,65000.0,18.383932114,17.5,0.8839328885,0.1593691111,35.979999542,1.0400451422,0.8612006903,0.8646785617,506.00909424,,149.08843994,,,142.61364746,,,1053.8135986,460420.40625,6453750.5,-1013.781982
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1053.9655993,1.0,65000.0,18.542167664,17.5,1.0421668291,0.1593691111,35.979999542,1.0542680025,0.8789130449,0.8707946539,507.85110474,,149.00706482,,,142.80895996,,,1053.9655762,460420.40625,6453750.5,-1013.93396
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1054.1175993,1.0,65000.0,18.556055069,17.5,1.056058526,0.1593691111,35.979999542,1.0423426628,0.8720744848,0.8774869442,507.22091675,,148.95210266,,,145.17337036,,,1054.1175537,460420.40625,6453750.5,-1014.085999
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1054.2695993,1.0,65000.0,18.554569244,17.5,2.1853628159,0.1593691111,35.979999542,1.0372028351,0.8926678896,0.8829999566,506.61117554,,148.91757202,,,150.45028687,,,1054.2696533,460420.40625,6453750.5,-1014.237976
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1054.4215993,1.0,65000.0,18.554710388,17.5,1.3782408237,0.1593691111,35.979999542,1.0355111361,0.872836411,0.8838716745,507.36422729,,148.81181335,,,147.37901306,,,1054.4216309,460420.40625,6453750.5,-1014.389954
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1054.5735993,1.0,65000.0,18.756748199,17.5,1.2567478418,0.1593691111,31.004686356,1.0431762934,0.873740077,0.8695915341,507.64318848,,148.5642395,,,146.73274231,,,1054.5736084,460420.40625,6453750.5,-1014.541992
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1054.7255993,1.0,65000.0,18.240631104,17.5,0.7406275868,0.1593691111,29.219999313,1.0591933727,0.8848295212,0.8817632794,,,148.18019104,,,146.1166687,,,1054.7255859,460420.40625,6453750.5,-1014.69397
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1054.8775993,1.0,65000.0,18.079370499,17.5,0.5793703198,0.1593691111,29.219999313,1.0763403177,0.8936964273,0.8914335966,,,147.73959351,,,149.70230103,,,1054.8775635,460420.40625,6453750.5,-1014.846008
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.0295993,1.0,65000.0,17.900045395,17.5,0.4000488818,0.1593691111,29.219999313,1.1043040752,0.918377161,0.9095889926,,,147.38314819,,,148.8067627,,,1055.029541,460420.40625,6453750.5,-1014.997986
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.1815993,1.0,65000.0,18.156150818,17.5,0.6561537385,0.1593691111,29.219999313,1.1360684633,0.9319855571,0.9300575852,,,147.16166687,,,152.30354309,,,1055.1816406,460420.40625,6453750.5,-1015.149963
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.3335993,1.0,65000.0,18.370838165,17.5,0.8708357811,0.1593691111,29.219999313,1.1497755051,0.939214766,0.9373518825,,,147.04292297,,,151.95309448,,,1055.3336182,460420.40625,6453750.5,-1015.302002
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.4855993,1.0,65000.0,18.285425186,17.5,0.7854263186,0.1593691111,28.432487488,1.1439369917,0.9029657841,0.9181501865,,,146.99436951,,,159.94206238,,,1055.4855957,460420.40625,6453750.5,-1015.453979
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.6375993,1.0,65000.0,18.309551239,17.5,0.80954808,0.1593691111,28.300001144,1.1483484507,0.926171124,0.9109421968,,,146.94509888,,,163.58241272,,,1055.6375732,460420.40625,6453750.5,-1015.605957
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.7895993,1.0,65000.0,18.294778824,17.5,0.7947801352,0.1593691111,28.300001144,1.1371871233,0.8922094703,0.9116336107,,,146.72715759,,,158.18263245,,,1055.7895508,460420.40625,6453750.5,-1015.757996
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1055.9415993,1.0,65000.0,18.169458389,17.5,0.669463098,0.1593691111,28.300001144,1.1386642456,0.8775746226,0.8760328293,,,146.18661499,,,153.43066406,,,1055.9416504,460420.40625,6453750.5,-1015.909973
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1056.0935993,1.0,65000.0,18.27346611,17.5,0.7734677196,0.1593691111,28.300001144,1.1344572306,0.8698643446,0.8730953336,,,145.19837952,,,153.51348877,,,1056.0936279,460420.40625,6453750.5,-1016.062012
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1056.2455993,1.0,65000.0,18.326364517,17.5,0.8263671398,0.1593691111,28.300001144,1.132810235,0.8727544546,0.870285809,,,144.02893066,,,155.83717346,,,1056.2456055,460420.40625,6453750.5,-1016.213989
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1056.3975993,1.0,65000.0,18.210002899,17.5,0.7100031972,0.1593691111,21.01909256,1.164955616,0.8833861947,0.8800263405,,,143.16995239,,,148.52520752,,,1056.397583,460420.40625,6453750.5,-1016.365967
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1056.5495993,1.0,65000.0,18.010004044,17.5,0.5100027919,0.1593691111,20.840000153,1.1760787964,0.8950060606,0.891769588,,,142.73951721,,,149.0749054,,,1056.5495605,460420.40625,6453750.5,-1016.518005
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1056.7015993,1.0,65000.0,18.14941597,17.5,0.6494145393,0.1593691111,20.840000153,1.2070794106,0.9223417044,0.9126803279,,,142.53715515,,,152.22677612,,,1056.7016602,460420.40625,6453750.5,-1016.669983
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1056.8535993,1.0,65000.0,18.248203278,17.5,0.7482059002,0.1593691111,20.840000153,1.254663825,0.9305987954,0.9316295981,,,142.30599976,,,155.10099792,,,1056.8536377,460420.40625,6453750.5,-1016.82196
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1057.0055993,1.0,65000.0,18.271595001,17.5,0.7715966105,0.1593691111,20.840000153,1.2792428732,0.9370942712,0.9343116879,,,141.9397583,,,151.06257629,,,1057.0056152,460420.40625,6453750.5,-1016.973999
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1057.1575993,1.0,65000.0,18.411668777,17.5,0.9116700888,0.1593691111,20.840000153,1.3068864346,0.9438660741,0.9422731996,,,141.5,,,148.19807434,,,1057.1575928,460420.40625,6453750.5,-1017.125977
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1057.3095993,1.0,65000.0,18.431583405,17.5,0.9315867424,0.1593691111,14.050000191,1.3458346128,0.9833339453,0.967729032,,,141.14584351,,,152.43426514,,,1057.3095703,460420.40625,6453750.5,-1017.277954
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1057.4615993,1.0,65000.0,18.283811569,17.5,1.6074014902,0.1593691111,14.050000191,1.4000821114,1.0208115578,1.0123792887,,,140.95454407,,,158.27008057,,,1057.4615479,460420.40625,6453750.5,-1017.429993
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1057.6135993,1.0,65000.0,18.096036911,17.5,0.9126364589,0.1593691111,14.050000191,1.4341702461,1.0161134005,1.0225769281,,,140.94445801,,,162.11604309,,,1057.6136475,460420.40625,6453750.5,-1017.58197
Force_2020_all_wells_train_test_blind_hidden_final/16_10-3.las,16/10-3 Tyr Central,1057.7655993,1.0,65000.0,17.966320038,17.5,0.4663175941,0.1593691111,14.050000191,1.4671849012,1.0005221367,1.0045609474,,,141.10691833,,,162.06227112,,,1057.765625,460420.40625,6453750.5,-1017.734009
