source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,387.4084,,,,9.875,,29.557300568,1.9763251543,1.952459693,1.969815135,,,,,95.71912384,,,387.40838623,444905.34375,6421722.5,-343.4020081
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,387.5604,,,,9.875,,29.57935524,1.9531199932,1.9068589211,1.9129998684,,,,,93.007164001,,,387.56039429,444905.34375,6421722.5,-343.5540161
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,387.7124,,,,9.875,,29.580625534,1.9435236454,1.8804103136,1.890789032,,,,,94.53691864,,,387.71240234,444905.34375,6421722.5,-343.7060242
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,387.8644,,,,9.875,,29.623413086,1.9611170292,1.9205409288,1.9309537411,,,,,92.79586792,,,387.8644104,444905.34375,6421722.5,-343.8580322
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.0164,,,,9.875,,29.663890839,1.9723428488,1.954659462,1.9688495398,,,,,88.830039978,,,388.01638794,444905.34375,6421722.5,-344.0100098
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.1684,,,,9.875,,23.768331528,1.9669784307,1.9592505693,1.9806524515,,,,,87.914031982,,,388.168396,444905.34375,6421722.5,-344.1620178
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.3204,,,,9.875,,17.855821609,1.9701247215,1.9644675255,1.9830421209,,,,,88.439506531,,,388.32040405,444905.34375,6421722.5,-344.3139954
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.4724,,,,9.875,,18.654047012,1.9659571648,1.9571568966,1.9679253101,,,,,89.41255188,,,388.47241211,444905.34375,6421722.5,-344.4660034
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.6244,,,,9.875,,21.004192352,1.9598282576,1.9480986595,1.9547274113,,,,,91.603630066,,,388.62438965,444905.34375,6421722.5,-344.617981
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.7764,,,,9.875,,23.95630455,1.954305172,1.9385869503,1.9491465092,,,,,90.836608887,,,388.77639771,444905.34375,6421722.5,-344.769989
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,388.9284,,,,9.875,,27.045621872,1.9519668818,1.9356406927,1.9520093203,,,,,86.188613892,,,388.92840576,444905.34375,6421722.5,-344.9219971
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.0804,,,,9.875,,28.567361832,1.9496678114,1.9330371618,1.9497057199,,,,,82.254844666,,,389.08041382,444905.34375,6421722.5,-345.0740051
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.2324,,,,9.875,,29.601699829,1.9521508217,1.9381129742,1.9522583485,,,,,85.50302887,,,389.23239136,444905.34375,6421722.5,-345.2259827
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.3844,,,,9.875,,29.855978012,1.9556168318,1.9417040348,1.957159996,,,,,87.474258423,,,389.38439941,444905.34375,6421722.5,-345.3779907
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.5364,,,,9.875,,29.692295074,1.9578163624,1.9292142391,1.9533041716,,,,,89.850502014,,,389.53640747,444905.34375,6421722.5,-345.5299988
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.6884,,,,9.875,,29.591081619,1.9604014158,1.9307463169,1.958591342,,,,,94.254318237,,,389.68838501,444905.34375,6421722.5,-345.6819763
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.8404,,,,9.875,,29.472026825,1.9659757614,1.9493336678,1.9760271311,,,,,94.878730774,,,389.84039307,444905.34375,6421722.5,-345.8339844
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,389.9924,,,,9.875,,29.362201691,1.9680999517,1.9515733719,1.976303339,,,,,93.584739685,,,389.99240112,444905.34375,6421722.5,-345.9859619
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,390.1444,,,,9.875,,29.267124176,1.9628458023,1.9317268133,1.9507774115,,,,,96.946060181,,,390.14440918,444905.34375,6421722.5,-346.13797
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,390.2964,,,,9.875,,29.285100937,1.9623711109,1.9237718582,1.9401999712,,,,,99.665466309,,,390.29638672,444905.34375,6421722.5,-346.2899475
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,390.4484,,,,9.875,,29.413536072,1.9772471189,1.9487476349,1.9717503786,,,,,96.001594543,,,390.44839478,444905.34375,6421722.5,-346.4419556
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,390.6004,,,,9.875,,29.529802322,1.9892276525,1.9711204767,1.9971854687,,,,,91.587776184,,,390.60040283,444905.34375,6421722.5,-346.5939636
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,390.7524,,,,9.875,,29.662387848,2.0016744137,1.9921872616,2.0193965435,,,,,90.415679932,,,390.75241089,444905.34375,6421722.5,-346.7459717
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,390.9044,,,,9.875,,29.625463486,2.0018155575,1.9952485561,2.0210409164,,,,,91.843009949,,,390.90438843,444905.34375,6421722.5,-346.8979492
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.0564,,,,9.875,,29.490034103,1.9891006947,1.9681683779,1.9849687815,,,,,93.020835876,,,391.05639648,444905.34375,6421722.5,-347.0499573
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.2084,,,,9.875,,29.579530716,1.9802482128,1.9551360607,1.9618939161,,,,,92.135269165,,,391.20840454,444905.34375,6421722.5,-347.2019653
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.3604,,,,9.875,,29.804458618,1.9872615337,1.9712666273,1.9781409502,,,,,90.562042236,,,391.3604126,444905.34375,6421722.5,-347.3539734
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.5124,,,,9.875,,29.924716949,2.0001647472,1.9962980747,2.010001421,,,,,90.265151978,,,391.51239014,444905.375,6421722.5,-347.5059509
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.6644,,,,9.875,,29.995008469,2.0299527645,2.0536408424,2.0645303726,,,,,89.134819031,,,391.66439819,444905.375,6421722.5,-347.6579285
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.8164,,,,9.875,,30.250162125,2.0460438728,2.0891308784,2.0985682011,,,,,89.548439026,,,391.81640625,444905.375,6421722.5,-347.8099365
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,391.9684,,,,9.875,,30.670732498,2.0400805473,2.083596468,2.096724987,,,,,91.213485718,,,391.96841431,444905.375,6421722.5,-347.9619446
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,392.1204,,,,9.875,,31.028766632,2.0141203403,2.0352675915,2.0446507931,,,,,92.740318298,,,392.12039185,444905.375,6421722.5,-348.1139221
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,392.2724,,,,9.875,,31.203281403,1.985280633,1.9881125689,1.9866695404,,,,,91.553108215,,,392.2723999,444905.375,6421722.5,-348.2659302
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,392.4244,,,,9.875,,31.210683823,1.9615941048,1.9505257607,1.9438253641,,,,,93.147125244,,,392.42440796,444905.375,6421722.5,-348.4179382
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,392.5764,,,,9.875,,31.183412552,1.9523831606,1.9291863441,1.9254448414,,,,,95.295249939,,,392.5763855,444905.375,6421722.5,-348.5699158
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,392.7284,,,,9.875,,31.018554688,1.9659259319,1.9366656542,1.9417552948,,,,,94.756843567,,,392.72839355,444905.375,6421722.5,-348.7219238
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,392.8804,,,,9.875,,30.865074158,1.9814971685,1.9543280602,1.9663777351,,,,,95.215370178,,,392.88040161,444905.375,6421722.5,-348.8739319
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.0324,,,,9.875,,30.664049149,1.9976313114,1.979391098,1.993950367,,,,,95.604522705,,,393.03240967,444905.375,6421722.5,-349.0259399
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.1844,,,,9.875,,30.497406006,2.0083432198,1.9998135567,2.0122303963,,,,,95.254371643,,,393.18438721,444905.375,6421722.5,-349.1779175
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.3364,,,,9.875,,29.924880981,2.0230221748,2.0156891346,2.0296003819,,,,,91.147758484,,,393.33639526,444905.375,6421722.5,-349.3299255
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.4884,,,,9.875,,29.363315582,2.0345857143,2.024736166,2.0378124714,,,,,88.775764465,,,393.48840332,444905.375,6421722.5,-349.4819031
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.6404,,,,9.875,,28.828050613,2.0400238037,2.0284905434,2.0395550728,,,,,88.605491638,,,393.64041138,444905.375,6421722.5,-349.6339111
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.7924,,,,9.875,,28.399749756,2.0465705395,2.0325498581,2.0418009758,,,,,88.62109375,,,393.79238892,444905.375,6421722.5,-349.7858887
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,393.9444,,,,9.875,,27.826557159,2.0565950871,2.0407781601,2.0521628857,,,,,91.571624756,,,393.94439697,444905.375,6421722.5,-349.9378967
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,394.0964,,,,9.875,,27.301193237,2.0665287971,2.0507588387,2.0655331612,,,,,91.447433472,,,394.09640503,444905.375,6421722.5,-350.0899048
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,394.2484,,,,9.875,,27.057662964,2.0791134834,2.0713202953,2.0896503925,,,,,90.583808899,,,394.24841309,444905.375,6421722.5,-350.2419128
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,394.4004,,,,9.875,,26.94783783,2.0878231525,2.0823044777,2.1009647846,,,,,90.269432068,,,394.40039063,444905.375,6421722.5,-350.3938904
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,394.5524,,,,9.875,,27.011104584,2.0812718868,2.0624303818,2.0804729462,,,,,90.305686951,,,394.55239868,444905.375,6421722.5,-350.5458984
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,394.7044,,,,9.875,,27.133119583,2.0726003647,2.0378093719,2.0536551476,,,,,89.448181152,,,394.70440674,444905.375,6421722.5,-350.6979065
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,394.8564,,,,9.875,,27.331216812,2.075609684,2.0370531082,2.0477461815,,,,,89.882667542,,,394.85641479,444905.375,6421722.5,-350.8499146
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.0084,,,,9.875,,27.541025162,2.0841476917,2.0529129505,2.0619311333,,,,,91.687721252,,,395.00839233,444905.375,6421722.5,-351.0018921
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.1604,,,,9.875,,27.827770233,2.0946316719,2.0664589405,2.0873410702,,,,,93.719177246,,,395.16040039,444905.375,6421722.5,-351.1538696
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.3124,,,,9.875,,28.127227783,2.1052138805,2.0798733234,2.1090667248,,,,,93.858314514,,,395.31240845,444905.375,6421722.5,-351.3058777
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.4644,,,,9.875,,28.232881546,2.1127436161,2.0944502354,2.1214516163,,,,,94.408737183,,,395.46438599,444905.375,6421722.5,-351.4578552
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.6164,,,,9.875,,28.203479767,2.1155526638,2.1018049717,2.1223602295,,,,,91.132865906,,,395.61639404,444905.375,6421722.5,-351.6098633
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.7684,,,,9.875,,28.136880875,2.113517046,2.0926969051,2.1101138592,,,,,89.741241455,,,395.7684021,444905.375,6421722.5,-351.7618713
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,395.9204,,,,9.875,,28.030584335,2.1122496128,2.0854001045,2.1019091606,,,,,91.337005615,,,395.92041016,444905.375,6421722.5,-351.9138794
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.0724,,,,9.875,,27.957429886,2.1156327724,2.0884170532,2.1060154438,,,,,91.039459229,,,396.0723877,444905.375,6421722.5,-352.0658569
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.2244,,,,9.875,,27.999603271,2.1293926239,2.1097159386,2.1309835911,,,,,90.769958496,,,396.22439575,444905.375,6421722.5,-352.217865
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.3764,,,,9.875,,28.181467056,2.1391222477,2.1245622635,2.145550251,,,,,90.142593384,,,396.37640381,444905.375,6421722.5,-352.369873
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.5284,,,,9.875,,28.480812073,2.143933773,2.1279466152,2.1516237259,,,,,88.168464661,,,396.52841187,444905.375,6421722.5,-352.5218811
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.6804,,,,9.875,,28.614524841,2.1452052593,2.1200897694,2.1481997967,,,,,88.430023193,,,396.6803894,444905.375,6421722.5,-352.6738586
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.8324,,,,9.875,,28.587751389,2.1462113857,2.1175329685,2.1422669888,,,,,90.856330872,,,396.83239746,444905.375,6421722.5,-352.8258667
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,396.9844,,,,9.875,,28.576812744,2.1466581821,2.1201710701,2.1426999569,,,,,92.822364807,,,396.98440552,444905.375,6421722.5,-352.9778442
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,397.1364,,,,9.875,,28.582193375,2.141261816,2.1128394604,2.1362395287,,,,,93.901771545,,,397.13641357,444905.40625,6421722.5,-353.1298523
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,397.2884,,,,9.875,,28.630617142,2.1371848583,2.1005313396,2.1270625591,,,,,93.823524475,,,397.28839111,444905.40625,6421722.5,-353.2818298
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,397.4404,,,,9.875,,28.716178894,2.1286866665,2.0837819576,2.1112236977,,,,,92.877906799,,,397.44039917,444905.40625,6421722.5,-353.4338379
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,397.5924,,,,9.875,,28.698823929,2.1229090691,2.0750000477,2.1009786129,,,,,92.288215637,,,397.59240723,444905.40625,6421722.5,-353.5858459
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,397.7444,,,,9.875,,28.586967468,2.1203684807,2.0764329433,2.1011857986,,,,,92.494636536,,,397.74438477,444905.40625,6421722.5,-353.7378235
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,397.8964,,,,9.875,,28.510213852,2.1178998947,2.0802881718,2.1034750938,,,,,92.76158905,,,397.89639282,444905.40625,6421722.5,-353.8898315
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.0484,,,,9.875,,28.462911606,2.1131494045,2.0863769054,2.1101782322,,,,,91.786453247,,,398.04840088,444905.40625,6421722.5,-354.0418396
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.2004,,,,9.875,,28.296953201,2.10800457,2.089328289,2.1114656925,,,,,90.549758911,,,398.20040894,444905.40625,6421722.5,-354.1938477
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.3524,,,,9.875,,27.989736557,2.0999705791,2.083476305,2.1021866798,,,,,90.50491333,,,398.35238647,444905.40625,6421722.5,-354.3458252
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.5044,,,,9.875,,27.533876419,2.0850679874,2.0661625862,2.0812799931,,,,,90.588684082,,,398.50439453,444905.40625,6421722.5,-354.4978333
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.6564,,,,9.875,,27.177085876,2.075633049,2.0581305027,2.071833849,,,,,91.834144592,,,398.65640259,444905.40625,6421722.5,-354.6498108
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.8084,,,,9.875,,26.80116272,2.0721819401,2.058049202,2.0783629417,,,,,91.705627441,,,398.80841064,444905.40625,6421722.5,-354.8018188
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,398.9604,,,,9.875,,26.441936493,2.064561367,2.0473635197,2.0717499256,,,,,91.281318665,,,398.96038818,444905.40625,6421722.5,-354.9537964
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,399.1124,,,,9.875,,26.26423645,2.0480079651,2.025500536,2.0487949848,,,,,91.91129303,,,399.11239624,444905.40625,6421722.5,-355.1058044
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,399.2644,,,,9.875,,26.156915665,2.0267698765,1.9918575287,2.0133774281,,,,,91.871330261,,,399.2644043,444905.40625,6421722.5,-355.2578125
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,399.4164,,,,9.875,,26.35515976,2.0023355484,1.9533598423,1.972315073,,,,,92.143470764,,,399.41641235,444905.40625,6421722.5,-355.4098206
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,399.5684,,,,9.875,,26.663619995,1.9845228195,1.9282282591,1.9476314783,,,,,92.584976196,,,399.56838989,444905.40625,6421722.5,-355.5617981
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,399.7204,,,,9.875,,26.9512043,1.9781318903,1.9219101667,1.943696022,,,,,93.740791321,,,399.72039795,444905.40625,6421722.5,-355.7138062
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,399.8724,,,,9.875,,27.225624084,1.9775887728,1.9271894693,1.9492179155,,,,,93.567367554,,,399.87240601,444905.40625,6421722.5,-355.8658142
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.0244,,,,9.875,,27.507814407,1.9839670658,1.9481760263,1.968605876,,,,,93.155570984,,,400.02441406,444905.40625,6421722.5,-356.0178223
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.1764,,,,9.875,,27.792926788,1.9865592718,1.9622231722,1.9806517363,,,,,93.786750793,,,400.1763916,444905.40625,6421722.5,-356.1697998
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.3284,,,,9.875,,27.833900452,1.9836400747,1.9540114403,1.9732365608,,,,,93.238952637,,,400.32839966,444905.40625,6421722.5,-356.3217773
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.4804,,,,9.875,,27.75217247,1.9850670099,1.9566727877,1.9778231382,,,,,91.99835968,,,400.48040771,444905.40625,6421722.5,-356.4737854
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.6324,,,,9.875,,27.580575943,1.9872502089,1.976678133,1.9983292818,,,,,91.183052063,,,400.63238525,444905.40625,6421722.5,-356.6257629
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.7844,,,,9.875,,27.355768204,1.9870506525,1.9887466431,2.0111956596,,,,,90.330360413,,,400.78439331,444905.40625,6421722.5,-356.777771
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,400.9364,,,,9.875,,27.260545731,1.9733587503,1.9580584764,1.9853719473,,,,,88.446243286,,,400.93640137,444905.40625,6421722.5,-356.9297791
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,401.0884,,,,9.875,,27.240650177,1.9543216228,1.9193828106,1.9488157034,,,,,87.378715515,,,401.08840942,444905.40625,6421722.5,-357.0817871
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,401.2404,,,,9.875,,27.23589325,1.936331749,1.894346714,1.9189397097,,,,,87.615936279,,,401.24038696,444905.40625,6421722.5,-357.2337646
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,401.3924,,,,9.875,,27.240951538,1.9236929417,1.8764647245,1.9015940428,,,,,87.507843018,,,401.39239502,444905.40625,6421722.5,-357.3857727
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,401.5444,,,,9.875,,27.404449463,1.9118124247,1.8395434618,1.8701713085,,,,,84.088569641,,,401.54440308,444905.40625,6421722.5,-357.5377808
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,401.6964,,,,9.875,,27.638475418,1.9203894138,1.843323946,1.8779727221,,,,,80.027862549,,,401.69641113,444905.40625,6421722.5,-357.6897888
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,401.8484,,,,9.875,,27.637166977,1.9564628601,1.9218320847,1.9486671686,,,,,80.027648926,,,401.84838867,444905.40625,6421722.5,-357.8417664
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.0004,,,,9.875,,27.414621353,1.9767144918,1.9454073906,1.9683173895,,,,,80.845436096,,,402.00039673,444905.40625,6421722.5,-357.9937439
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.1524,,,,9.875,,27.168087006,1.9919999838,1.9467685223,1.9763259888,,,,,79.987510681,,,402.15240479,444905.40625,6421722.5,-358.145752
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.3044,,,,9.875,,26.879394531,2.0103354454,1.9652500153,2.0009813309,,,,,79.069229126,,,402.30441284,444905.40625,6421722.5,-358.29776
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.4564,,,,9.875,,26.535390854,2.0257439613,1.9787991047,2.0147395134,,,,,79.143539429,,,402.45639038,444905.40625,6421722.5,-358.4497375
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.6084,,,,9.875,,25.415842056,2.0446135998,2.0009143353,2.0248632431,,,,,79.676498413,,,402.60839844,444905.40625,6421722.5,-358.6017456
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.7604,,,,9.875,,22.954551697,2.0668504238,2.0167503357,2.0359432697,,,,,80.325706482,,,402.76040649,444905.40625,6421722.5,-358.7537537
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,402.9124,,,,9.875,,19.048772812,2.1070754528,2.0742161274,2.0961949825,,,,,81.347541809,,,402.91241455,444905.4375,6421722.5,-358.9057617
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.0644,,,,9.875,,15.568609238,2.1496005058,2.158166647,2.1714627743,,,,,83.931007385,,,403.06439209,444905.4375,6421722.5,-359.0577393
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.2164,,,,9.875,,13.594651222,2.1875476837,2.217155695,2.2320394516,,,,,87.263198853,,,403.21640015,444905.4375,6421722.5,-359.2097473
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.3684,,,,9.875,,11.851268768,2.2304935455,2.277739048,2.3150804043,,,,,88.667358398,,,403.3684082,444905.4375,6421722.5,-359.3617554
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.5204,,,,9.875,,10.892243385,2.2426338196,2.2933204174,2.3341662884,,,,,89.666824341,,,403.52038574,444905.4375,6421722.5,-359.5137329
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.6724,,,,9.875,,9.7589559555,2.2500989437,2.2914054394,2.3263421059,,,,,93.186470032,,,403.6723938,444905.4375,6421722.5,-359.665741
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.8244,,,,9.875,,8.3742132187,2.2440559864,2.2739150524,2.3029460907,,,,,94.047096252,,,403.82440186,444905.4375,6421722.5,-359.8177185
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,403.9764,,,,9.875,,7.0889005661,2.2192308903,2.2228589058,2.2497284412,,,,,92.703918457,,,403.97640991,444905.4375,6421722.5,-359.9697266
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,404.1284,,,,9.875,,5.9402675629,2.1882083416,2.1670787334,2.1908679008,,,,,95.072120667,,,404.12838745,444905.4375,6421722.5,-360.1217041
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,404.2804,,,,9.875,,5.2410573959,2.1668479443,2.1326754093,2.1540179253,,,,,98.262931824,,,404.28039551,444905.4375,6421722.5,-360.2737122
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,404.4324,,,,9.875,,5.2507929802,2.1516404152,2.1133718491,2.1326518059,,,,,98.578895569,,,404.43240356,444905.4375,6421722.5,-360.4257202
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,404.5844,,,,9.875,,5.5187911987,2.135622263,2.0908620358,2.1185219288,,,,,99.000686646,,,404.58441162,444905.4375,6421722.5,-360.5777283
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,404.7364,,,,9.875,,6.2096877098,2.1312000751,2.0834405422,2.1191911697,,,,,100.08297729,,,404.73638916,444905.4375,6421722.5,-360.7297058
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,404.8884,,,,9.875,,7.1897320747,2.1243135929,2.0881836414,2.11759758,,,,,103.35392761,,,404.88839722,444905.4375,6421722.5,-360.8817139
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,405.0404,,,,9.875,,8.0656461716,2.1070659161,2.0783629417,2.1068303585,,,,,105.42553711,,,405.04040527,444905.4375,6421722.5,-361.0337219
