source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,447.99638733,,,,12.250000954,,38.902389526,130.81216431,1.4890571833,1.431555748,1.4736363888,,,,,98.756721497,,,447.99639893,448698.0625,6429297.5,-404.7916565
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,448.14838733,,,,12.250000954,,38.85174942,130.82922363,1.4664280415,1.4058413506,1.4492073059,,,,,93.555076599,,,448.14837646,448698.0625,6429297.5,-404.943634
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,448.30038733,,,,12.250000954,,38.781837463,131.02079773,1.4592226744,1.3726571798,1.4415414333,,,,,90.037887573,,,448.30038452,448698.0625,6429297.5,-405.0956421
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,448.45238733,,,,12.250000954,,38.711921692,131.01681519,1.4987540245,1.4451730251,1.5010505915,,,,,90.662910461,,,448.45239258,448698.0625,6429297.5,-405.2476501
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,448.60438733,,,,12.250000954,,38.642002106,130.78030396,1.5144076347,1.4411580563,1.5078581572,,,,,95.46962738,,,448.60440063,448698.0625,6429297.5,-405.3996582
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,448.75638733,,,,12.250000954,,38.572086334,130.77470398,1.5233992338,1.4617125988,1.5135259628,,,,,100.29720306,,,448.75637817,448698.0625,6429297.5,-405.5516357
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,448.90838733,,,,12.250000954,,38.506046295,130.65739441,1.5215675831,1.4843643904,1.5207203627,,,,,100.21880341,,,448.90838623,448698.0625,6429297.5,-405.7036438
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.06038733,,,,12.250000954,,38.476913452,130.86451721,1.5368975401,1.4832801819,1.5333389044,,,,,97.821350098,,,449.06039429,448698.0625,6429297.5,-405.8556519
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.21238733,,,,12.250000954,,38.519428253,130.98728943,1.5436674356,1.4810292721,1.5481140614,,,,,95.239814758,,,449.21240234,448698.0625,6429297.5,-406.0076599
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.36438733,,,,12.250000954,,38.562015533,130.74822998,1.5487285852,1.4972504377,1.5524288416,,,,,89.393783569,,,449.36437988,448698.0625,6429297.5,-406.1596375
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.51638733,,,,12.250000954,,38.604602814,130.8299408,1.5294946432,1.4762386084,1.5427371264,,,,,82.156105042,,,449.51638794,448698.0625,6429297.5,-406.3116455
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.66838733,,,,12.250000954,,38.647167206,130.67250061,1.5024297237,1.46245718,1.5093569756,,,,,80.346862793,,,449.668396,448698.0625,6429297.5,-406.463623
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.82038733,,,,12.250000954,,38.689678192,130.71910095,1.4964863062,1.4490320683,1.4918560982,,,,,85.81085968,,,449.82037354,448698.0625,6429297.5,-406.6156006
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,449.97238733,,,,12.250000954,,38.710586548,130.89179993,1.5105925798,1.4618271589,1.5128999949,,,,,92.918411255,,,449.97238159,448698.0625,6429297.5,-406.7676086
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,450.12438733,,,,12.250000954,,38.651649475,130.76768494,1.5129511356,1.4521026611,1.4957561493,,,,,97.982620239,,,450.12438965,448698.0625,6429297.5,-406.9196167
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,450.27638733,,,,12.250000954,,38.543731689,130.91668701,1.4878951311,1.4083980322,1.4859617949,,,,,101.18322754,,,450.27639771,448698.0625,6429297.5,-407.0716248
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,450.42838733,,,,12.250000954,,38.435813904,130.97550964,1.5258193016,1.4739646912,1.5295642614,,,,,101.0562973,,,450.42837524,448698.0625,6429297.5,-407.2236023
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,450.58038733,,,,12.250000954,,38.327899933,130.85081482,1.5187367201,1.4596711397,1.5100915432,,,,,99.044807434,,,450.5803833,448698.0625,6429297.5,-407.3756104
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,450.73238733,,,,12.250000954,,38.219982147,130.77919006,1.5145184994,1.4486154318,1.5139170885,,,,,97.525619507,,,450.73239136,448698.0625,6429297.5,-407.5276184
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,450.88438733,,,,12.250000954,,38.112136841,130.76945496,1.5302358866,1.4619642496,1.5140239,,,,,95.245758057,,,450.88439941,448698.0625,6429297.5,-407.6796265
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.03638733,,,,12.250000954,,38.055618286,130.84646606,1.5530891418,1.4679903984,1.5301338434,,,,,93.268997192,,,451.03637695,448698.0625,6429297.5,-407.831604
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.18838733,,,,12.250000954,,38.163764954,131.04388428,1.5856802464,1.5010744333,1.5724829435,,,,,93.057136536,,,451.18838501,448698.0625,6429297.5,-407.9836121
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.34038733,,,,12.250000954,,38.271682739,130.83235168,1.5633342266,1.501204133,1.5701242685,,,,,93.167175293,,,451.34039307,448698.0625,6429297.5,-408.1356201
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.49238733,,,,12.250000954,,38.37959671,131.12718201,1.4328007698,1.3590525389,1.4202026129,,,,,93.701347351,,,451.49240112,448698.0625,6429297.5,-408.2875977
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.64438733,,,,12.250000954,,38.487514496,131.79296875,1.3140304089,1.1519811153,1.2741508484,,,,,94.996406555,,,451.64437866,448698.0625,6429297.5,-408.4395752
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.79638733,,,,12.250000954,,38.595432281,132.10972595,1.5183639526,1.4525103569,1.5322870016,,,,,96.677001953,,,451.79638672,448698.0625,6429297.5,-408.5915833
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,451.94838733,,,,12.250000954,,38.695941925,132.12202454,1.5021733046,1.4038263559,1.5187689066,,,,,97.788528442,,,451.94839478,448698.0625,6429297.5,-408.7435913
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,452.10038733,,,,12.250000954,,38.761070251,131.828125,1.4950568676,1.3881822824,1.5116934776,,,,,95.017875671,,,452.10037231,448698.0625,6429297.5,-408.8955688
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,452.25238733,,,,12.250000954,,38.792984009,132.02133179,1.517118454,1.4277777672,1.5069569349,,,,,91.318054199,,,452.25238037,448698.0625,6429297.5,-409.0475769
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,452.40438733,,,,12.250000954,,38.824901581,132.21894836,1.5200424194,1.4400573969,1.5026533604,,,,,92.829673767,,,452.40438843,448698.0625,6429297.5,-409.199585
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,452.55638733,,,,12.250000954,,38.856819153,131.77972412,1.4931149483,1.4389131069,1.4867960215,,,,,95.425697327,,,452.55639648,448698.0625,6429297.5,-409.351593
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,452.70838733,,,,12.250000954,,38.88873291,132.04638672,1.4932426214,1.4337278605,1.4840084314,,,,,93.47795105,,,452.70837402,448698.0625,6429297.5,-409.5035706
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,452.86038733,,,,12.250000954,,38.920650482,131.97671509,1.4832642078,1.4260736704,1.4782871008,,,,,91.604820251,,,452.86038208,448698.0625,6429297.5,-409.6555786
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.01238733,,,,12.250000954,,38.947978973,131.39138794,1.4589675665,1.4197151661,1.4684919119,,,,,95.295082092,,,453.01239014,448698.0625,6429297.5,-409.8075867
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.16438733,,,,12.250000954,,38.956615448,131.03660583,1.4583274126,1.4279732704,1.4668552876,,,,,100.52337646,,,453.16439819,448698.0625,6429297.5,-409.9595642
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.31638733,,,,12.250000954,,38.96269989,130.65632629,1.4778598547,1.4378483295,1.4744192362,,,,,101.85347748,,,453.31637573,448698.0625,6429297.5,-410.1115417
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.46838733,,,,12.250000954,,38.968765259,130.45941162,1.4829968214,1.4362766743,1.4772746563,,,,,100.80441284,,,453.46838379,448698.03125,6429297.5,-410.2635498
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.62038733,,,,12.250000954,,38.974765778,130.89479065,1.459294796,1.4138427973,1.4630446434,,,,,99.704017639,,,453.62039185,448698.03125,6429297.5,-410.4155579
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.77238733,,,,12.250000954,,38.98085022,130.66496277,1.454783082,1.4014036655,1.4493539333,,,,,96.615478516,,,453.7723999,448698.03125,6429297.5,-410.5675659
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,453.92438733,,,,12.250000954,,38.985408783,130.4516449,1.4667284489,1.4019515514,1.460388422,,,,,90.937782288,,,453.92437744,448698.03125,6429297.5,-410.7195435
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.07638733,,,,12.250000954,,38.980064392,130.91403198,1.4679389,1.3897610903,1.4698526859,,,,,85.892562866,,,454.0763855,448698.03125,6429297.5,-410.8715515
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.22838733,,,,12.250000954,,38.960315704,130.73214722,1.4666472673,1.4322423935,1.4776887894,,,,,83.729003906,,,454.22839355,448698.03125,6429297.5,-411.0235596
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.38038733,,,,12.250000954,,38.940567017,130.40472412,1.4718327522,1.4244219065,1.4751335382,,,,,83.946937561,,,454.38040161,448698.03125,6429297.5,-411.1755676
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.53238733,,,,12.250000954,,38.920822144,130.82801819,1.4594831467,1.4153282642,1.4530416727,,,,,85.630256653,,,454.53237915,448698.03125,6429297.5,-411.3275452
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.68438733,,,,12.250000954,,38.901054382,130.68809509,1.4532366991,1.40929842,1.4513299465,,,,,87.959793091,,,454.68438721,448698.03125,6429297.5,-411.4795532
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.83638733,,,,12.250000954,,38.881225586,130.36016846,1.4652085304,1.4114899635,1.4473992586,,,,,89.462654114,,,454.83639526,448698.03125,6429297.5,-411.6315308
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,454.98838733,,,,12.250000954,,38.860702515,130.85049438,1.4591612816,1.4105325937,1.4491378069,,,,,90.600364685,,,454.9883728,448698.03125,6429297.5,-411.7835083
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,455.14038733,,,,12.250000954,,38.836120605,130.71296692,1.4537318945,1.3988496065,1.4409991503,,,,,92.675247192,,,455.14038086,448698.03125,6429297.5,-411.9355164
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,455.29238733,,,,12.250000954,,38.810287476,130.55960083,1.4436129332,1.3947906494,1.4389468431,,,,,94.136703491,,,455.29238892,448698.03125,6429297.5,-412.0875244
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,455.44438733,,,,12.250000954,,38.784454346,130.90809631,1.4402701855,1.3755463362,1.4301714897,,,,,94.342147827,,,455.44439697,448698.03125,6429297.5,-412.2395325
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,455.59638733,,,,12.250000954,,38.758621216,130.65609741,1.4603272676,1.3975509405,1.4577139616,,,,,94.591758728,,,455.59637451,448698.03125,6429297.5,-412.39151
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,455.74838733,,,,12.250000954,,38.732791901,130.40921021,1.4910610914,1.4346436262,1.4847841263,,,,,93.143737793,,,455.74838257,448698.03125,6429297.5,-412.5435181
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,455.90038733,,,,12.250000954,,38.708129883,130.95298767,1.4958328009,1.4454042912,1.495167613,,,,,89.752807617,,,455.90039063,448698.03125,6429297.5,-412.6955261
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.05238733,,,,12.250000954,,38.694747925,130.63006592,1.4829586744,1.4402546883,1.4780181646,,,,,87.861984253,,,456.05239868,448698.03125,6429297.5,-412.8475342
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.20438733,,,,12.250000954,,38.708415985,130.52359009,1.4633944035,1.4243663549,1.4667781591,,,,,87.845687866,,,456.20437622,448698.03125,6429297.5,-412.9995117
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.35638733,,,,12.250000954,,38.722076416,130.90162659,1.4871913195,1.4322412014,1.4846249819,,,,,88.434539795,,,456.35638428,448698.03125,6429297.5,-413.1515198
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.50838733,,,,12.250000954,,38.735740662,130.75195313,1.4901756048,1.4481503963,1.4909456968,,,,,88.025566101,,,456.50839233,448698.03125,6429297.5,-413.3034973
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.66038733,,,,12.250000954,,38.749404907,130.4153595,1.4918260574,1.4451955557,1.4914842844,,,,,85.566040039,,,456.66040039,448698.03125,6429297.5,-413.4555054
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.81238733,,,,12.250000954,,38.763080597,130.80255127,1.5217546225,1.4651875496,1.5101600885,,,,,84.348739624,,,456.81237793,448698.03125,6429297.5,-413.6074829
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,456.96438733,,,,12.250000954,,38.776313782,130.66123962,1.5118265152,1.4663082361,1.5102109909,,,,,87.54712677,,,456.96438599,448698.03125,6429297.5,-413.759491
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,457.11638733,,,,12.250000954,,38.785797119,130.53257751,1.448774457,1.3703228235,1.4317903519,,,,,91.973968506,,,457.11639404,448698.03125,6429297.5,-413.911499
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,457.26838733,,,,12.250000954,,38.793388367,130.8079834,1.473367095,1.4189747572,1.471298337,,,,,93.731040955,,,457.2684021,448698.03125,6429297.5,-414.0635071
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,457.42038733,,,,12.250000954,,38.801055908,130.5473175,1.4850568771,1.4323140383,1.4822417498,,,,,94.174461365,,,457.42037964,448698.03125,6429297.5,-414.2154846
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,457.57238733,,,,12.250000954,,38.808639526,130.599823,1.4913269281,1.3958528042,1.4733766317,,,,,96.534591675,,,457.5723877,448698.03125,6429297.5,-414.3674927
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,457.72438733,,,,12.250000954,,38.816215515,130.81158447,1.4821189642,1.408094883,1.4706171751,,,,,100.96475983,,,457.72439575,448698.03125,6429297.5,-414.5195007
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,457.87638733,,,,12.250000954,,38.82195282,130.45889282,1.4709894657,1.4130692482,1.4573130608,,,,,102.8877182,,,457.87637329,448698.03125,6429297.5,-414.6714783
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.02838733,,,,12.250000954,,38.790271759,130.5267334,1.4749614,1.4231384993,1.4618191719,,,,,101.27185059,,,458.02838135,448698.03125,6429297.5,-414.8234863
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.18038733,,,,12.250000954,,38.577445984,130.80755615,1.485444665,1.4230498075,1.4743231535,,,,,99.448020935,,,458.1803894,448698.03125,6429297.5,-414.9754639
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.33238733,,,,12.250000954,,38.364692688,130.4551239,1.5051988363,1.4356552362,1.4899066687,,,,,98.394538879,,,458.33239746,448698.03125,6429297.5,-415.1274719
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.48438733,,,,12.250000954,,38.151855469,130.52792358,1.5168602467,1.4653346539,1.5132552385,,,,,97.799743652,,,458.484375,448698.03125,6429297.5,-415.2794495
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.63638733,,,,12.250000954,,37.939022064,130.8107605,1.5250306129,1.4725437164,1.5162860155,,,,,94.322044373,,,458.63638306,448698.03125,6429297.5,-415.4314575
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.78838733,,,,12.250000954,,37.726272583,130.45233154,1.5105563402,1.4643628597,1.494584918,,,,,88.348617554,,,458.78839111,448698.03125,6429297.5,-415.5834656
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,458.94038733,,,,12.250000954,,37.523956299,130.65272522,1.493270874,1.4269361496,1.4859857559,,,,,87.428749084,,,458.94039917,448698.03125,6429297.5,-415.7354736
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,459.09238733,,,,12.250000954,,37.426307678,130.73526001,1.4906374216,1.3666924238,1.4956041574,,,,,91.079780579,,,459.09237671,448698.03125,6429297.5,-415.8874512
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,459.24438733,,,,12.250000954,,37.420223236,130.5715332,1.4884185791,1.4163434505,1.4847962856,,,,,93.691047668,,,459.24438477,448698.03125,6429297.5,-416.0394592
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,459.39638733,,,,12.250000954,,37.414138794,130.80627441,1.518766284,1.4124763012,1.4804303646,,,,,94.759651184,,,459.39639282,448698.03125,6429297.5,-416.1914673
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,459.54838733,,,,12.250000954,,37.408054352,130.70532227,1.5355118513,1.4295088053,1.4984543324,,,,,94.680915833,,,459.54840088,448698.03125,6429297.5,-416.3434753
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,459.70038733,,,,12.250000954,,37.401973724,130.57568359,1.5652443171,1.4507501125,1.5353242159,,,,,95.169578552,,,459.70037842,448698.03125,6429297.5,-416.4954529
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,459.85238733,,,,12.250000954,,37.395889282,130.89698792,1.5313973427,1.4147539139,1.5075470209,,,,,97.100158691,,,459.85238647,448698.03125,6429297.5,-416.6474304
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.00438733,,,,12.250000954,,37.392269135,130.47506714,1.5143631697,1.4087562561,1.490426302,,,,,98.131126404,,,460.00439453,448698.03125,6429297.5,-416.7994385
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.15638733,,,,12.250000954,,37.416545868,130.14051819,1.5208103657,1.4197646379,1.5020788908,,,,,99.68183136,,,460.15637207,448698.0,6429297.5,-416.951416
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.30838733,,,,12.250000954,,37.442466736,130.27024841,1.5353796482,1.4118831158,1.5164695978,,,,,101.10450745,,,460.30838013,448698.0,6429297.5,-417.1034241
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.46038733,,,,12.250000954,,37.468299866,130.26150513,1.5406376123,1.4496124983,1.524631381,,,,,97.075233459,,,460.46038818,448698.0,6429297.5,-417.2554321
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.61238733,,,,12.250000954,,37.494132996,130.01399231,1.5492595434,1.4529373646,1.5404691696,,,,,92.732757568,,,460.61239624,448698.0,6429297.5,-417.4074402
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.76438733,,,,12.250000954,,37.519966125,129.60957336,1.5570635796,1.4610409737,1.5430183411,,,,,94.163543701,,,460.76437378,448698.0,6429297.5,-417.5594177
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,460.91638733,,,,12.250000954,,37.544876099,129.68896484,1.563072443,1.4589805603,1.5306088924,,,,,97.341529846,,,460.91638184,448698.0,6429297.5,-417.7114258
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.06838733,,,,12.250000954,,37.555229187,129.62808228,1.5566651821,1.4784216881,1.5436484814,,,,,100.02001953,,,461.06838989,448698.0,6429297.5,-417.8634338
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.22038733,,,,12.250000954,,37.544555664,129.26037598,1.5307338238,1.4530086517,1.5232169628,,,,,101.11201477,,,461.22039795,448698.0,6429297.5,-418.0154419
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.37238733,,,,12.250000954,,37.533889771,129.17687988,1.5282095671,1.4446212053,1.5174361467,,,,,100.40733337,,,461.37237549,448698.0,6429297.5,-418.1674194
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.52438733,,,,12.250000954,,37.523311615,129.39006042,1.5038164854,1.4083706141,1.4952043295,,,,,100.93836212,,,461.52438354,448698.0,6429297.5,-418.319397
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.67638733,,,,12.250000954,,37.512638092,129.24557495,1.503816843,1.4266008139,1.4959355593,,,,,100.42738342,,,461.6763916,448698.0,6429297.5,-418.471405
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.82838733,,,,12.250000954,,37.501972198,129.34887695,1.4994467497,1.4225618839,1.4770035744,,,,,96.29699707,,,461.82839966,448698.0,6429297.5,-418.6234131
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,461.98038733,,,,12.250000954,,37.493591309,129.16152954,1.5139214993,1.4162168503,1.4838272333,,,,,95.611076355,,,461.9803772,448698.0,6429297.5,-418.7753906
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,462.13238733,,,,12.250000954,,37.529735565,129.1580658,1.5149182081,1.4515572786,1.5007847548,,,,,97.949989319,,,462.13238525,448698.0,6429297.5,-418.9273987
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,462.28438733,,,,12.250000954,,37.575313568,129.38327026,1.4417096376,1.3366487026,1.4208362103,,,,,95.187652588,,,462.28439331,448698.0,6429297.5,-419.0794067
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,462.43638733,,,,12.250000954,,37.620895386,129.25398254,1.4777621031,1.383682251,1.4669244289,,,,,91.717056274,,,462.43640137,448698.0,6429297.5,-419.2314148
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,462.58838733,,,,12.250000954,,37.666477203,129.38262939,1.4562728405,1.3842470646,1.4520990849,,,,,91.552780151,,,462.58837891,448698.0,6429297.5,-419.3833923
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,462.74038733,,,,12.250000954,,37.712158203,129.29849243,1.4318510294,1.3467171192,1.4336509705,,,,,91.584999084,,,462.74038696,448698.0,6429297.5,-419.5354004
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,462.89238733,,,,12.250000954,,37.757362366,129.36367798,1.4332654476,1.3688391447,1.4344314337,,,,,91.647605896,,,462.89239502,448698.0,6429297.5,-419.6874084
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.04438733,,,,12.250000954,,37.790000916,129.27368164,1.4325418472,1.336597085,1.4139868021,,,,,92.714477539,,,463.04437256,448698.0,6429297.5,-419.839386
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.19638733,,,,12.250000954,,37.790000916,129.20556641,1.4444103241,1.3535277843,1.420904994,,,,,96.105529785,,,463.19638062,448698.0,6429297.5,-419.9913635
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.34838733,,,,12.250000954,,37.790000916,129.256073,1.4567915201,1.3591570854,1.4443571568,,,,,99.463638306,,,463.34838867,448698.0,6429297.5,-420.1433716
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.50038733,,,,12.250000954,,37.790000916,129.18577576,1.4896421432,1.3953111172,1.480332613,,,,,100.98652649,,,463.50039673,448698.0,6429297.5,-420.2953796
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.65238733,,,,12.250000954,,37.790000916,129.16567993,1.4825930595,1.4146982431,1.4912546873,,,,,100.88319397,,,463.65237427,448698.0,6429297.5,-420.4473572
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.80438733,,,,12.250000954,,37.790000916,129.25758362,1.5039031506,1.4150037766,1.4889065027,,,,,96.937332153,,,463.80438232,448698.0,6429297.5,-420.5993652
Force_2020_all_wells_train_test_blind_hidden_final/16_10-5.las,16/10-5 Isbjoern,463.95638733,,,,12.250000954,,37.783878326,129.29362488,1.5044612885,1.4406312704,1.4961210489,,,,,93.288764954,,,463.95639038,448698.0,6429297.5,-420.7513733
