source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.054,1.0,65030.0,,17.5,,113.73716736,0.6969065666,,,,,,,,,48.680641174,,,848.05401611,483543.875,6590313.5,-822.9916382
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.206,1.0,65030.0,,17.5,,113.32454681,0.6964989901,,,,,,,,,48.903686523,,,848.20599365,483543.875,6590313.5,-823.1436157
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.358,1.0,65030.0,,17.5,,113.04118347,0.6960913539,,,,,,,,,49.366210938,,,848.35797119,483543.875,6590313.5,-823.2955933
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.51,1.0,65030.0,,17.5,,112.93703461,0.6956837773,,,,,,,,,48.346565247,,,848.51000977,483543.875,6590313.5,-823.4475708
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.662,1.0,65030.0,,17.5,,112.787323,0.6952762008,,,,,,,,,46.495319366,,,848.6619873,483543.875,6590313.5,-823.5995483
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.814,1.0,65030.0,,17.5,,122.5433197,0.6948686242,,,,,,,,,46.28900528,,,848.81402588,483543.875,6590313.5,-823.7515869
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,848.966,1.0,65030.0,,17.5,,124.35051727,0.6944610476,,,,,,,,,47.551704407,,,848.96600342,483543.875,6590313.5,-823.9035645
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,849.118,1.0,65030.0,,17.5,,124.79570007,0.6940534115,,,,,,,,,48.356384277,,,849.11798096,483543.875,6590313.5,-824.055481
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,849.27,1.0,65030.0,,17.5,,125.12490082,0.6936458945,,,,,,,,,48.681484222,,,849.27001953,483543.84375,6590313.5,-824.2075195
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,849.422,1.0,65030.0,,17.5,,124.7232666,0.6932382584,,,,,,,,,49.419689178,,,849.42199707,483543.84375,6590313.5,-824.3594971
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,849.574,1.0,65030.0,,17.5,,124.59976959,0.6928306818,,,,,,,,,50.283092499,,,849.57397461,483543.84375,6590313.5,-824.5114746
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,849.726,1.0,65030.0,,17.5,,124.32471466,0.6924231052,,,,,,,,,50.113250732,,,849.72601318,483543.84375,6590313.5,-824.6634521
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,849.878,1.0,65030.0,,17.5,,121.84454346,0.6920155287,,,,,,,,,48.968204498,,,849.87799072,483543.84375,6590313.5,-824.8154297
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.03,1.0,65030.0,,17.5,,105.94848633,0.6916079521,,,,,,,,,48.167049408,,,850.0300293,483543.84375,6590313.5,-824.9674683
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.182,1.0,65030.0,,17.5,,90.162284851,0.691200316,,,,,,,,,47.448177338,,,850.18200684,483543.84375,6590313.5,-825.1194458
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.334,1.0,65030.0,,17.5,,88.625991821,0.6907927394,,,,,,,,,46.661224365,,,850.33398438,483543.84375,6590313.5,-825.2714233
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.486,1.0,65030.0,,17.5,,88.622306824,0.6903851628,,,,,,,,,46.599643707,,,850.48602295,483543.84375,6590313.5,-825.4234009
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.638,1.0,65030.0,,17.5,,88.618675232,0.6899775863,,,,,,,,,47.266582489,,,850.63800049,483543.84375,6590313.5,-825.5753784
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.79,1.0,65030.0,,17.5,,88.614898682,0.6895700097,,,,,,,,,48.369113922,,,850.78997803,483543.84375,6590313.5,-825.727356
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,850.942,1.0,65030.0,,17.5,,88.708221436,0.6891623735,,,,,,,,,49.816108704,,,850.9420166,483543.84375,6590313.5,-825.8793335
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,851.094,1.0,65030.0,,17.5,,89.005279541,0.688754797,,,,,,,,,50.604122162,,,851.09399414,483543.84375,6590313.5,-826.031311
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,851.246,1.0,65030.0,,17.5,,127.1738739,0.6883472204,,,,,,,,,51.010566711,,,851.24597168,483543.84375,6590313.5,-826.1832886
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,851.398,1.0,65030.0,,17.5,,127.54244232,0.6879396439,,,,,,,,,52.71270752,,,851.39801025,483543.84375,6590313.5,-826.3353271
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,851.55,1.0,65030.0,,17.5,,127.4811554,0.6875320077,,,,,,,,,54.63495636,,,851.54998779,483543.8125,6590313.5,-826.4873047
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,851.702,1.0,65030.0,,17.5,,127.12944794,0.6871244907,,,,,,,,,53.869068146,,,851.70202637,483543.8125,6590313.5,-826.6392822
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,851.854,1.0,65030.0,,17.5,,126.40392303,0.6867169142,,,,,,,,,50.199054718,,,851.85400391,483543.8125,6590313.5,-826.7912598
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.006,1.0,65030.0,,17.5,,117.74748993,0.686309278,,,,,,,,,46.831424713,,,852.00598145,483543.8125,6590313.5,-826.9432373
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.158,1.0,65030.0,,17.5,,116.82827759,0.6859017015,,,,,,,,,46.654838562,,,852.15802002,483543.8125,6590313.5,-827.0952759
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.31,1.0,65030.0,,17.5,,116.56771851,0.6854940653,,,,,,,,,48.088001251,,,852.30999756,483543.8125,6590313.5,-827.2472534
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.462,1.0,65030.0,,17.5,,116.56391144,0.6850865483,,,,,,,,,48.7784729,,,852.4619751,483543.8125,6590313.5,-827.3991699
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.614,1.0,65030.0,,17.5,,116.56037903,0.6846789718,,,,,,,,,49.043365479,,,852.61401367,483543.8125,6590313.5,-827.5512085
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.766,1.0,65030.0,,17.5,,116.75727081,0.6842713356,,,,,,,,,49.209255219,,,852.76599121,483543.8125,6590313.5,-827.703186
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,852.918,1.0,65030.0,,17.5,,124.90318298,0.683863759,,,,,,,,,48.988899231,,,852.91802979,483543.8125,6590313.5,-827.8551636
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.07,1.0,65030.0,,17.5,,130.74092102,0.6834561825,,,,,,,,,48.927902222,,,853.07000732,483543.8125,6590313.5,-828.0071411
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.222,1.0,65030.0,,17.5,,130.74313354,0.6830486059,,,,,,,,,48.702316284,,,853.22198486,483543.8125,6590313.5,-828.1591187
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.374,1.0,65030.0,,17.5,,130.73954773,0.6826410294,,,,,,,,,47.537296295,,,853.37402344,483543.8125,6590313.5,-828.3111572
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.526,1.0,65030.0,,17.5,,130.73553467,0.6822333932,,,,,,,,,46.652469635,,,853.52600098,483543.8125,6590313.5,-828.4631348
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.678,1.0,65030.0,,17.5,,130.73219299,0.6818258166,,,,,,,,,47.337421417,,,853.67797852,483543.8125,6590313.5,-828.6150513
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.83,1.0,65030.0,,17.5,,130.72843933,0.6814182401,,,,,,,,,48.237651825,,,853.83001709,483543.78125,6590313.5,-828.7670898
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,853.982,1.0,65030.0,,17.5,,120.69533539,0.6810106635,,,,,,,,,48.271137238,,,853.98199463,483543.78125,6590313.5,-828.9190674
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,854.134,1.0,65030.0,,17.5,,66.628417969,0.6806030869,,,,,,,,,48.528312683,,,854.13397217,483543.78125,6590313.5,-829.0710449
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,854.286,1.0,65030.0,,17.5,,66.624778748,0.6801954508,,,,,,,,,48.669441223,,,854.28601074,483543.78125,6590313.5,-829.2230835
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,854.438,1.0,65030.0,,17.5,,66.621170044,0.6797878742,,,,,,,,,47.860565186,,,854.43798828,483543.78125,6590313.5,-829.375
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,854.59,1.0,65030.0,,17.5,,66.617301941,0.6793802977,,,,,,,,,46.373374939,,,854.59002686,483543.78125,6590313.5,-829.5270386
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,854.742,1.0,65030.0,,17.5,,74.580383301,0.6789727211,,,,,,,,,45.386581421,,,854.74200439,483543.78125,6590313.5,-829.6790161
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,854.894,1.0,65030.0,,17.5,,111.64861298,0.6785651445,,,,,,,,,44.927303314,,,854.89398193,483543.78125,6590313.5,-829.8309937
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.046,1.0,65030.0,,17.5,,113.25608826,0.678157568,,,,,,,,,45.322822571,,,855.04602051,483543.78125,6590313.5,-829.9829712
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.198,1.0,65030.0,,17.5,,113.25224304,0.6777499914,,,,,,,,,47.184108734,,,855.19799805,483543.78125,6590313.5,-830.1349487
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.35,1.0,65030.0,,17.5,,113.24853516,0.6773423553,,,,,,,,,50.667945862,,,855.34997559,483543.78125,6590313.5,-830.2869263
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.502,1.0,65030.0,,17.5,,113.47272491,0.6769347787,,,,,,,,,53.818962097,,,855.50201416,483543.78125,6590313.5,-830.4389648
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.654,1.0,65030.0,,17.5,,114.54151917,0.6765272021,,,,,,,,,54.641223907,,,855.6539917,483543.78125,6590313.5,-830.5908813
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.806,1.0,65030.0,,17.5,,116.0526886,0.6761196256,,,,,,,,,54.380142212,,,855.80603027,483543.78125,6590313.5,-830.7429199
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,855.958,1.0,65030.0,,17.5,,117.17874146,0.675712049,,,,,,,,,55.587116241,,,855.95800781,483543.78125,6590313.5,-830.8948975
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,856.11,1.0,65030.0,,17.5,,117.31138611,0.6753044128,,,,,,,,,57.349143982,,,856.10998535,483543.75,6590313.5,-831.046875
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,856.262,1.0,65030.0,,17.5,,117.61826324,0.6748968363,,,,,,,,,57.293590546,,,856.26202393,483543.75,6590313.5,-831.1988525
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,856.414,1.0,65030.0,,17.5,,117.68486023,0.6744892597,,,,,,,,,55.731098175,,,856.41400146,483543.75,6590313.5,-831.3508301
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,856.566,1.0,65030.0,,17.5,,117.68109131,0.6740816832,,,,,,,,,55.503314972,,,856.565979,483543.75,6590313.5,-831.5028076
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,856.718,1.0,65030.0,,17.5,,127.93339539,0.6736741066,,,,,,,,,56.411174774,,,856.71801758,483543.75,6590313.5,-831.6548462
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,856.87,1.0,65030.0,,17.5,,160.53443909,0.6732664704,,,,,,,,,56.458984375,,,856.86999512,483543.75,6590313.5,-831.8068237
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.022,1.0,65030.0,,17.5,,180.0436554,0.6728588939,,,,,,,,,54.936565399,,,857.02197266,483543.75,6590313.5,-831.9587402
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.174,1.0,65030.0,,17.5,,179.73046875,0.6724513769,,,,,,,,,52.124725342,,,857.17401123,483543.75,6590313.5,-832.1107788
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.326,1.0,65030.0,,17.5,,179.72688293,0.6720437407,,,,,,,,,48.125141144,,,857.32598877,483543.75,6590313.5,-832.2627563
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.478,1.0,65030.0,,17.5,,179.72312927,0.6716361642,,,,,,,,,45.334877014,,,857.47802734,483543.75,6590313.5,-832.4147339
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.63,1.0,65030.0,,17.5,,143.21160889,0.6712285876,,,,,,,,,45.688045502,,,857.63000488,483543.75,6590313.5,-832.5667114
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.782,1.0,65030.0,,17.5,,21.222929001,0.6708210111,,,,,,,,,47.668136597,,,857.78198242,483543.75,6590313.5,-832.718689
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,857.934,1.0,65030.0,,17.5,,7.311372757,0.6704133749,,,,,,,,,49.412120819,,,857.934021,483543.75,6590313.5,-832.8707275
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.086,1.0,65030.0,,17.5,,7.3076329231,0.6700057983,,,,,,,,,50.439949036,,,858.08599854,483543.75,6590313.5,-833.0227051
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.238,1.0,65030.0,,17.5,,7.4651865959,0.6695982218,,,,,,,,,50.697532654,,,858.23797607,483543.75,6590313.5,-833.1746216
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.39,1.0,65030.0,,17.5,,7.9015583992,0.6691906452,,,,,,,,,50.487285614,,,858.39001465,483543.75,6590313.5,-833.3266602
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.542,1.0,65030.0,,17.5,,9.1417217255,0.6687830687,,,,,,,,,50.587631226,,,858.54199219,483543.71875,6590313.5,-833.4786377
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.694,1.0,65030.0,,17.5,,21.236766815,0.6683754325,,,,,,,,,51.362957001,,,858.69396973,483543.71875,6590313.5,-833.6306152
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.846,1.0,65030.0,,17.5,,26.623310089,0.6679678559,,,,,,,,,52.708198547,,,858.8460083,483543.71875,6590313.5,-833.7826538
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,858.998,1.0,65030.0,,17.5,,26.756629944,0.6675602794,,,,,,,,,52.833305359,,,858.99798584,483543.71875,6590313.5,-833.9345703
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,859.15,1.0,65030.0,,17.5,,26.43686676,0.6671527028,,,,,,,,,51.94272995,,,859.15002441,483543.71875,6590313.5,-834.0866089
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,859.302,1.0,65030.0,,17.5,,26.343519211,0.6667451262,,,,,,,,,51.155181885,,,859.30200195,483543.71875,6590313.5,-834.2385864
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,859.454,1.0,65030.0,,17.5,,26.339849472,0.6663374901,,,,,,,,,51.057601929,,,859.45397949,483543.71875,6590313.5,-834.390564
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,859.606,1.0,65030.0,,17.5,,26.336078644,0.6659299135,,,,,,,,,51.510810852,,,859.60601807,483543.71875,6590313.5,-834.5425415
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,859.758,1.0,65030.0,,17.5,,26.332445145,0.665522337,,,,,,,,,52.086921692,,,859.75799561,483543.71875,6590313.5,-834.694519
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,859.91,1.0,65030.0,,17.5,,25.188093185,0.6651147604,,,,,,,,,52.628101349,,,859.90997314,483543.71875,6590313.5,-834.8464966
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.062,1.0,65030.0,,17.5,,16.589443207,0.6647071838,,,,,,,,,53.950183868,,,860.06201172,483543.71875,6590313.5,-834.9985352
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.214,1.0,65030.0,,17.5,,16.585777283,0.6642995477,,,,,,,,,55.481731415,,,860.21398926,483543.71875,6590313.5,-835.1504517
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.366,1.0,65030.0,,17.5,,16.582105637,0.6638919711,,,,,,,,,55.622817993,,,860.36602783,483543.71875,6590313.5,-835.3024902
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.518,1.0,65030.0,,17.5,,16.578372955,0.6634843946,,,,,,,,,54.775131226,,,860.51800537,483543.71875,6590313.5,-835.4544678
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.67,1.0,65030.0,,17.5,,17.616283417,0.663076818,,,,,,,,,54.172725677,,,860.66998291,483543.71875,6590313.5,-835.6064453
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.822,1.0,65030.0,,17.5,,49.72776413,0.6626692414,,,,,,,,,53.692134857,,,860.82202148,483543.6875,6590313.5,-835.7584229
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,860.974,1.0,65030.0,,17.5,,79.848579407,0.6622616053,,,,,,,,,53.539318085,,,860.97399902,483543.6875,6590313.5,-835.9104004
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,861.126,1.0,65030.0,,17.5,,79.844741821,0.6618540883,,,,,,,,,54.05739975,,,861.12597656,483543.6875,6590313.5,-836.0623779
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,861.278,1.0,65030.0,,17.5,,79.841079712,0.6614465117,,,,,,,,,54.043857574,,,861.27801514,483543.6875,6590313.5,-836.2144165
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,861.43,1.0,65030.0,,17.5,,79.837295532,0.6610388756,,,,,,,,,52.071460724,,,861.42999268,483543.6875,6590313.5,-836.366394
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,861.582,1.0,65030.0,,17.5,,79.833602905,0.660631299,,,,,,,,,50.745155334,,,861.58197021,483543.6875,6590313.5,-836.5183105
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,861.734,1.0,65030.0,,17.5,,64.654144287,0.6602237225,,,,,,,,,51.961238861,,,861.73400879,483543.6875,6590313.5,-836.6703491
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,861.886,1.0,65030.0,,17.5,,15.186788559,0.6598161459,,,,,,,,,52.240570068,,,861.88598633,483543.6875,6590313.5,-836.8223267
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.038,1.0,65030.0,,17.5,,12.162137032,0.6594085097,,,,,,,,,49.32183075,,,862.0380249,483543.6875,6590313.5,-836.9743042
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.19,1.0,65030.0,,17.5,,12.464911461,0.6590009332,,,,,,,,,47.087059021,,,862.19000244,483543.6875,6590313.5,-837.1262817
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.342,1.0,65030.0,,17.5,,12.477542877,0.6585933566,,,,,,,,,48.617752075,,,862.34197998,483543.6875,6590313.5,-837.2782593
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.494,1.0,65030.0,,17.5,,12.473768234,0.65818578,,,,,,,,,51.98046875,,,862.49401855,483543.6875,6590313.5,-837.4302979
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.646,1.0,65030.0,,17.5,,12.517018318,0.6577782035,,,,,,,,,53.834686279,,,862.64599609,483543.6875,6590313.5,-837.5822754
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.798,1.0,65030.0,,17.5,,98.120941162,0.6573705673,,,,,,,,,53.191566467,,,862.79797363,483543.6875,6590313.5,-837.7341919
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,862.95,1.0,65030.0,,17.5,,173.8886261,0.6569629908,,,,,,,,,52.036510468,,,862.95001221,483543.6875,6590313.5,-837.8862305
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,863.102,1.0,65030.0,,17.5,,173.49124146,0.6565554738,,,,,,,,,52.37758255,,,863.10198975,483543.65625,6590313.5,-838.038208
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,863.254,1.0,65030.0,,17.5,,173.14923096,0.6561478376,,,,,,,,,53.530502319,,,863.25402832,483543.65625,6590313.5,-838.1901855
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,863.406,1.0,65030.0,,17.5,,173.10560608,0.6557402611,,,,,,,,,54.525360107,,,863.40600586,483543.65625,6590313.5,-838.3421631
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,863.558,1.0,65030.0,,17.5,,174.62741089,0.6553326249,,,,,,,,,55.41847229,,,863.5579834,483543.65625,6590313.5,-838.4941406
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,863.71,1.0,65030.0,,17.5,,207.15585327,0.6549250484,,,,,,,,,55.745197296,,,863.71002197,483543.65625,6590313.5,-838.6461792
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,863.862,1.0,65030.0,,17.5,,207.15190125,0.6545174718,,,,,,,,,55.071022034,,,863.86199951,483543.65625,6590313.5,-838.7981567
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.014,1.0,65030.0,,17.5,,207.13069153,0.6541098952,,,,,,,,,53.817630768,,,864.01397705,483543.65625,6590313.5,-838.9501343
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.166,1.0,65030.0,,17.5,,206.8338623,0.6537023187,,,,,,,,,53.115924835,,,864.16601563,483543.65625,6590313.5,-839.1021118
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.318,1.0,65030.0,,17.5,,206.74603271,0.6532947421,,,,,,,,,52.488059998,,,864.31799316,483543.65625,6590313.5,-839.2540894
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.47,1.0,65030.0,,17.5,,207.03837585,0.6528871655,,,,,,,,,50.117984772,,,864.4699707,483543.65625,6590313.5,-839.4060669
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.622,1.0,65030.0,,17.5,,207.09303284,0.6524795294,,,,,,,,,47.513263702,,,864.62200928,483543.65625,6590313.5,-839.5581055
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.774,1.0,65030.0,,17.5,,151.41207886,0.6520719528,,,,,,,,,47.927753448,,,864.77398682,483543.65625,6590313.5,-839.710022
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,864.926,1.0,65030.0,,17.5,,112.5841217,0.6516643763,,,,,,,,,50.755256653,,,864.92602539,483543.65625,6590313.5,-839.8620605
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.078,1.0,65030.0,,17.5,,112.6062851,0.6512567997,,,,,,,,,51.962253571,,,865.07800293,483543.65625,6590313.5,-840.0140381
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.23,1.0,65030.0,,17.5,,112.60215759,0.6508492231,,,,,,,,,51.636543274,,,865.22998047,483543.65625,6590313.5,-840.1660156
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.382,1.0,65030.0,,17.5,,112.59877014,0.6504416466,,,,,,,,,52.896743774,,,865.38201904,483543.625,6590313.5,-840.3179932
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.534,1.0,65030.0,,17.5,,112.59501648,0.6500340104,,,,,,,,,55.836185455,,,865.53399658,483543.625,6590313.5,-840.4699707
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.686,1.0,65030.0,,17.5,,108.20870972,0.6496264338,,,,,,,,,56.854568481,,,865.68597412,483543.625,6590313.5,-840.6219482
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.838,1.0,65030.0,,17.5,,84.916595459,0.6492188573,,,,,,,,,54.852565765,,,865.8380127,483543.625,6590313.5,-840.7739868
Force_2020_all_wells_train_test_blind_hidden_final/25_9-1.las,25/9-1  Rummel,865.99,1.0,65030.0,,17.5,,82.971557617,0.6488112807,,,,,,,,,52.336730957,,,865.98999023,483543.625,6590313.5,-840.9259644
