source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RMIC,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,475.12680505,,,,17.5,,1.2742623091,,0.8593636751,,158.197052,,,19.632188797,,,475.12680054,454469.53125,6603730.0,-449.8268127
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,475.27880505,,,,17.5,,1.2692235708,,0.8199042678,,160.2875061,,,21.847921371,,,475.27880859,454469.53125,6603730.0,-449.9788208
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,475.43080505,,,,17.5,,1.2647329569,,0.8109070063,,161.5761261,,,23.857217789,,,475.43081665,454469.53125,6603730.0,-450.1308289
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,475.58280505,,,,17.5,,1.2547228336,,0.8143507838,,161.65567017,,,23.724550247,,,475.58279419,454469.53125,6603730.0,-450.2828064
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,475.73480505,,,,17.5,,1.2508032322,,0.8456979394,,161.3440094,,,24.486663818,,,475.73480225,454469.53125,6603730.0,-450.4348145
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,475.88680505,,,,17.5,,1.2480000257,,0.8681598306,,160.93963623,,,22.84462738,,,475.8868103,454469.53125,6603730.0,-450.5868225
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.03880505,,,,17.5,,1.2534695864,,0.8934124112,,160.68380737,,,23.114973068,,,476.03881836,454469.53125,6603730.0,-450.7388306
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.19080505,,,,17.5,,1.2728652954,,0.8859364986,,160.83358765,,,21.867841721,,,476.1907959,454469.53125,6603730.0,-450.8908081
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.34280505,,,,17.5,,1.2926045656,,0.8930602074,,160.01672363,,,21.677160263,,,476.34280396,454469.53125,6603730.0,-451.0428162
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.49480505,,,,17.5,,1.3095649481,,0.904086113,,159.10627747,,,21.035329819,,,476.49481201,454469.53125,6603730.0,-451.1948242
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.64680505,,,,17.5,,1.3297554255,,0.9068691134,,157.0748291,,,20.274471283,,,476.64682007,454469.53125,6603730.0,-451.3468323
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.79880505,,,,17.5,,1.3459900618,,0.9103310704,,155.82449341,,,20.11702919,,,476.79879761,454469.53125,6603730.0,-451.4988098
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,476.95080505,,,,17.5,,1.3496805429,,0.9117531776,,155.54885864,,,20.429988861,,,476.95080566,454469.53125,6603730.0,-451.6508179
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,477.10280505,,,,17.5,,1.3436248302,,0.9312524199,,156.03445435,,,22.441801071,,,477.10281372,454469.53125,6603730.0,-451.8028259
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,477.25480505,,,,17.5,,1.3373327255,,0.9457768798,,156.29563904,,,22.290996552,,,477.25479126,454469.53125,6603730.0,-451.9548035
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,477.40680505,,,,17.5,,1.3273159266,,0.9498816729,,157.22312927,,,21.698822021,,,477.40679932,454469.53125,6603730.0,-452.1068115
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,477.55880505,,,,17.5,,1.3270204067,,0.9181887507,,159.03540039,,,23.532749176,,,477.55880737,454469.53125,6603730.0,-452.2588196
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,477.71080505,,,,17.5,,1.338997364,,0.8627957106,,161.19577026,,,30.931259155,,,477.71081543,454469.53125,6603730.0,-452.4108276
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,477.86280505,,,,17.5,,1.3648036718,,0.8192031384,,163.22341919,,,35.898506165,,,477.86279297,454469.53125,6603730.0,-452.5628052
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.01480505,,,,17.5,,1.3863611221,,0.8224312067,,163.20755005,,,40.393196106,,,478.01480103,454469.53125,6603730.0,-452.7148132
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.16680505,,,,17.5,,1.4020315409,,0.8763908148,,161.34585571,,,40.755767822,,,478.16680908,454469.53125,6603730.0,-452.8668213
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.31880505,,,,17.5,,1.4291781187,,0.9523821473,,157.86575317,,,41.94285202,,,478.31881714,454469.53125,6603730.0,-453.0188293
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.47080505,,,,17.5,,1.4756827354,,1.0164827108,,155.61909485,,,37.566646576,,,478.47079468,454469.53125,6603730.0,-453.1708069
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.62280505,,,,17.5,,1.530711174,,1.0551799536,,152.72055054,,,31.672252655,,,478.62280273,454469.53125,6603730.0,-453.3228149
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.77480505,,,,17.5,,1.5845216513,,1.0821812153,,150.99665833,,,26.741956711,,,478.77481079,454469.53125,6603730.0,-453.474823
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,478.92680505,,,,17.5,,1.6243470907,,1.1010191441,,151.41442871,,,25.650728226,,,478.92681885,454469.53125,6603730.0,-453.6268311
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.07880505,,,,17.5,,1.6410831213,,1.1141260862,,149.98248291,,,25.806720734,,,479.07879639,454469.53125,6603730.0,-453.7788086
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.23080505,,,,17.5,,1.6407366991,,1.126965642,,148.9291687,,,30.55802536,,,479.23080444,454469.53125,6603730.0,-453.9308167
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.38280505,,,,17.5,,1.6327210665,,1.1396000385,,149.08659363,,,38.396499634,,,479.3828125,454469.53125,6603730.0,-454.0828247
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.53480505,,,,17.5,,1.62371099,,1.1423562765,,148.12956238,,,45.831665039,,,479.53479004,454469.53125,6603730.0,-454.2348022
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.68680505,,,,17.5,,1.6148606539,,1.1556720734,,149.28840637,,,46.73531723,,,479.6867981,454469.53125,6603730.0,-454.3868103
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.83880505,,,,17.5,,1.6050356627,,1.171246767,,148.85733032,,,45.416110992,,,479.83880615,454469.53125,6603730.0,-454.5388184
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,479.99080505,,,,17.5,,1.5844855309,,1.1738141775,,148.54423523,,,45.498939514,,,479.99081421,454469.53125,6603730.0,-454.6908264
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,480.14280505,,,,17.5,,1.5792349577,,1.1789834499,,149.2086792,,,45.354850769,,,480.14279175,454469.53125,6603730.0,-454.842804
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,480.29480505,,,,17.5,,1.5952022076,,1.2344812155,,149.41731262,,,41.987071991,,,480.2947998,454469.53125,6603730.0,-454.994812
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,480.44680505,,,,17.5,,1.6334266663,,1.2806512117,,149.20669556,,,37.385063171,,,480.44680786,454469.53125,6603730.0,-455.1468201
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,480.59880505,,,,17.5,,1.7414146662,,1.2460649014,,150.11865234,,,33.241264343,,,480.59881592,454469.53125,6603730.0,-455.2988281
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,480.75080505,,,,17.5,,1.9070094824,,1.1730228662,,152.87974548,,,30.872375488,,,480.75079346,454469.53125,6603730.0,-455.4508057
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,480.90280505,,,,17.5,,1.9972784519,,1.2524616718,,152.31019592,,,28.428844452,,,480.90280151,454469.53125,6603730.0,-455.6028137
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.05480505,,,,17.5,,2.0346081257,,1.3341804743,,142.29595947,,,27.744745255,,,481.05480957,454469.53125,6603730.0,-455.7548218
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.20680505,,,,17.5,,2.0580933094,,1.567715168,,137.33332825,,,26.021844864,,,481.20681763,454469.53125,6603730.0,-455.9068298
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.35880505,,,,17.5,,2.035476923,,1.6466443539,,130.10977173,,,22.536912918,,,481.35879517,454469.53125,6603730.0,-456.0588074
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.51080505,,,,17.5,,2.0207078457,,1.7433868647,,129.17523193,,,20.57964325,,,481.51080322,454469.53125,6603730.0,-456.2108154
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.66280505,,,,17.5,,2.0534293652,,1.6881402731,,129.73794556,,,17.989868164,,,481.66281128,454469.53125,6603730.0,-456.3628235
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.81480505,,,,17.5,,2.0696370602,,1.6675466299,,130.3006134,,,16.7458992,,,481.81481934,454469.53125,6603730.0,-456.5148315
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,481.96680505,,,,17.5,,2.0567195415,,1.4426487684,,130.86323547,,,17.662549973,,,481.96679688,454469.53125,6603730.0,-456.6668091
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,482.11880505,,,,17.5,,2.0282876492,,1.3106871843,,131.4259491,,,19.258640289,,,482.11880493,454469.53125,6603730.0,-456.8188171
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,482.27080505,,,,17.5,,1.9212764502,,1.2844444513,,131.54850769,,,19.33754158,,,482.27081299,454469.53125,6603730.0,-456.9708252
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,482.42280505,,,,17.5,,1.8323273659,,1.3853348494,,129.64251709,,,17.773069382,,,482.42279053,454469.53125,6603730.0,-457.1228027
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,482.57480505,,,,17.5,,1.8173336983,,1.5451507568,,127.04257202,,,19.529560089,,,482.57479858,454469.53125,6603730.0,-457.2748108
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,482.72680505,,,,17.5,,1.8792675734,,1.5471385717,,125.78198242,,,21.760808945,,,482.72680664,454469.53125,6603730.0,-457.4268188
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,482.87880505,,,,17.5,,1.974447608,,1.5450825691,,132.04853821,,,23.301841736,,,482.8788147,454469.53125,6603730.0,-457.5788269
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.03080505,,,,17.5,,2.0335469246,,1.633436203,,126.33995819,,,22.162370682,,,483.03079224,454469.53125,6603730.0,-457.7308044
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.18280505,,,,17.5,,2.0321934223,,1.7230966091,,122.98487854,,,23.220127106,,,483.18280029,454469.53125,6603730.0,-457.8828125
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.33480505,,,,17.5,,2.0120165348,,1.6942898035,,121.79003906,,,21.514493942,,,483.33480835,454469.53125,6603730.0,-458.0348206
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.48680505,,,,17.5,,1.9764714241,,1.5649418831,,121.87626648,,,22.259048462,,,483.48681641,454469.53125,6603730.0,-458.1868286
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.63880505,,,,17.5,,1.9242522717,,1.4339392185,,128.34533691,,,21.947240829,,,483.63879395,454469.53125,6603730.0,-458.3388062
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.79080505,,,,17.5,,1.8489476442,,1.3440768719,,132.53501892,,,24.973714828,,,483.790802,454469.53125,6603730.0,-458.4908142
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,483.94280505,,,,17.5,,1.7748076916,,1.2735785246,,133.2766571,,,25.172369003,,,483.94281006,454469.53125,6603730.0,-458.6428223
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,484.09480505,,,,17.5,,1.7182408571,,1.2054466009,,133.46563721,,,25.800550461,,,484.09481812,454469.53125,6603730.0,-458.7948303
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,484.24680505,,,,17.5,,1.679133296,,1.1374869347,,137.43209839,,,24.293621063,,,484.24679565,454469.53125,6603730.0,-458.9468079
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,484.39880505,,,,17.5,,1.6518135071,,1.1067204475,,138.85321045,,,24.448162079,,,484.39880371,454469.53125,6603730.0,-459.0988159
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,484.55080505,,,,17.5,,1.6333889961,,1.1343429089,,144.62910461,,,22.46181488,,,484.55081177,454469.53125,6603730.0,-459.250824
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,484.70280505,,,,17.5,,1.6055827141,,1.2031644583,,141.227005,,,22.085544586,,,484.70281982,454469.53125,6603730.0,-459.402832
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,484.85480505,,,,17.5,,1.5873682499,,1.2965095043,,137.59391785,,,20.182437897,,,484.85479736,454469.53125,6603730.0,-459.5548096
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.00680505,,,,17.5,,1.5839461088,,1.328160882,,134.34025574,,,20.794910431,,,485.00680542,454469.53125,6603730.0,-459.7068176
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.15880505,,,,17.5,,1.6262382269,,1.269349575,,134.15908813,,,21.583885193,,,485.15881348,454469.53125,6603730.0,-459.8588257
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.31080505,,,,17.5,,1.671943903,,1.1926125288,,134.79328918,,,23.355010986,,,485.31079102,454469.53125,6603730.0,-460.0108032
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.46280505,,,,17.5,,1.7191125154,,1.1505246162,,136.61442566,,,21.744750977,,,485.46279907,454469.53125,6603730.0,-460.1628113
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.61480505,,,,17.5,,1.73452878,,1.1996988058,,130.0349884,,,20.854352951,,,485.61480713,454469.53125,6603730.0,-460.3148193
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.76680505,,,,17.5,,1.737492919,,1.231803298,,125.28977966,,,18.59226799,,,485.76681519,454469.53125,6603730.0,-460.4668274
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,485.91880505,,,,17.5,,1.7538024187,,1.286097765,,125.87677002,,,24.0248909,,,485.91879272,454469.53125,6603730.0,-460.6188049
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.07080505,,,,17.5,,1.7694307566,,1.2303382158,,125.76865387,,,26.742916107,,,486.07080078,454469.53125,6603730.0,-460.770813
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.22280505,,,,17.5,,1.7924255133,,1.2839261293,,131.7288208,,,27.597272873,,,486.22280884,454469.53125,6603730.0,-460.922821
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.37480505,,,,17.5,,1.810395956,,1.3145600557,,134.27397156,,,21.769887924,,,486.37481689,454469.53125,6603730.0,-461.0748291
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.52680505,,,,17.5,,1.8110351563,,1.2847592831,,133.78201294,,,16.182199478,,,486.52679443,454469.53125,6603730.0,-461.2268066
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.67880505,,,,17.5,,1.8227303028,,1.2700884342,,135.8898468,,,16.390619278,,,486.67880249,454469.53125,6603730.0,-461.3788147
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.83080505,,,,17.5,,1.8226245642,,1.1785368919,,135.14779663,,,18.710866928,,,486.83081055,454469.53125,6603730.0,-461.5308228
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,486.98280505,,,,17.5,,1.7896065712,,1.170959115,,136.30947876,,,21.176942825,,,486.9828186,454469.53125,6603730.0,-461.6828308
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,487.13480505,,,,17.5,,1.7566993237,,1.1914031506,,135.36682129,,,20.395788193,,,487.13479614,454469.53125,6603730.0,-461.8348083
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,487.28680505,,,,17.5,,1.7175030708,,1.2181689739,,132.13687134,,,17.503423691,,,487.2868042,454469.53125,6603730.0,-461.9868164
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,487.43880505,,,,17.5,,1.6787468195,,1.2275527716,,133.5327301,,,14.375188828,,,487.43881226,454469.53125,6603730.0,-462.1388245
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,487.59080505,,,,17.5,,1.6702688932,,1.1995565891,,134.76396179,,,13.793938637,,,487.59078979,454469.53125,6603730.0,-462.290802
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,487.74280505,,,,17.5,,1.6746091843,,1.1902550459,,133.00466919,,,13.922939301,,,487.74279785,454469.53125,6603730.0,-462.4428101
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,487.89480505,,,,17.5,,1.6795458794,,1.1648706198,,137.76611328,,,15.742405891,,,487.89480591,454469.53125,6603730.0,-462.5948181
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.04680505,,,,17.5,,1.6451847553,,1.2210013866,,135.48846436,,,18.50320816,,,488.04681396,454469.53125,6603730.0,-462.7468262
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.19880505,,,,17.5,,1.6062065363,,1.2035125494,,136.79747009,,,19.128639221,,,488.1987915,454469.53125,6603730.0,-462.8988037
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.35080505,,,,17.5,,1.5480115414,,1.2024230957,,138.16229248,,,19.902132034,,,488.35079956,454469.53125,6603730.0,-463.0508118
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.50280505,,,,17.5,,1.5169075727,,1.1362161636,,140.39338684,,,16.641901016,,,488.50280762,454469.53125,6603730.0,-463.2028198
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.65480505,,,,17.5,,1.5226570368,,1.0967761278,,144.75292969,,,16.154653549,,,488.65481567,454469.53125,6603730.0,-463.3548279
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.80680505,,,,17.5,,1.5522502661,,1.1011428833,,142.01594543,,,16.784713745,,,488.80679321,454469.53125,6603730.0,-463.5068054
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,488.95880505,,,,17.5,,1.6007559299,,1.1478966475,,145.14518738,,,18.171482086,,,488.95880127,454469.53125,6603730.0,-463.6588135
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,489.11080505,,,,17.5,,1.6710004807,,1.1980662346,,141.62310791,,,22.75979805,,,489.11080933,454469.53125,6603730.0,-463.8108215
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,489.26280505,,,,17.5,,1.7300348282,,1.2778412104,,134.43930054,,,21.110391617,,,489.26281738,454469.53125,6603730.0,-463.9628296
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,489.41480505,,,,17.5,,1.7978682518,,1.3189152479,,129.92132568,,,19.80447197,,,489.41479492,454469.53125,6603730.0,-464.1148071
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,489.56680505,,,,17.5,,1.8761245012,,1.4170517921,,128.66711426,,,16.738054276,,,489.56680298,454469.53125,6603730.0,-464.2668152
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,489.71880505,,,,17.5,,1.9740488529,,1.4639178514,,127.54788971,,,17.799940109,,,489.71881104,454469.53125,6603730.0,-464.4188232
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,489.87080505,,,,17.5,,2.0497498512,,1.4803344011,,130.51930237,,,18.391296387,,,489.87081909,454469.53125,6603730.0,-464.5708313
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.02280505,,,,17.5,,2.1365971565,,1.4769380093,,132.88227844,,,18.939144135,,,490.02279663,454469.53125,6603730.0,-464.7228088
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.17480505,,,,17.5,,2.2081172466,,1.4657776356,,130.63825989,,,18.997631073,,,490.17480469,454469.53125,6603730.0,-464.8748169
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.32680505,,,,17.5,,2.2681930065,,1.4474093914,,128.47648621,,,19.630599976,,,490.32681274,454469.53125,6603730.0,-465.026825
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.47880505,,,,17.5,,2.3202149868,,1.4731099606,,127.98885345,,,21.388713837,,,490.47879028,454469.53125,6603730.0,-465.1788025
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.63080505,,,,17.5,,2.3145356178,,1.5500125885,,127.65835571,,,23.167535782,,,490.63079834,454469.53125,6603730.0,-465.3308105
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.78280505,,,,17.5,,2.2225141525,,1.6448304653,,125.54042816,,,26.559062958,,,490.7828064,454469.53125,6603730.0,-465.4828186
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,490.93480505,,,,17.5,,2.1197702885,,1.6711364985,,125.21949005,,,25.039310455,,,490.93481445,454469.53125,6603730.0,-465.6348267
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.08680505,,,,17.5,,2.0320324898,,1.5673015118,,131.21627808,,,27.23290062,,,491.08679199,454469.53125,6603730.0,-465.7868042
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.23880505,,,,17.5,,1.9389351606,,1.3380770683,,137.52352905,,,25.327875137,,,491.23880005,454469.53125,6603730.0,-465.9388123
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.39080505,,,,17.5,,1.830478549,,1.15969944,,142.30744934,,,22.335683823,,,491.39080811,454469.53125,6603730.0,-466.0908203
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.54280505,,,,17.5,,1.7428051233,,1.0464140177,,148.42807007,,,18.315689087,,,491.54281616,454469.53125,6603730.0,-466.2428284
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.69480505,,,,17.5,,1.6183457375,,1.0649141073,,145.6736145,,,15.03758812,,,491.6947937,454469.53125,6603730.0,-466.3948059
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.84680505,,,,17.5,,1.5034393072,,1.0467100143,,142.51042175,,,17.947677612,,,491.84680176,454469.53125,6603730.0,-466.546814
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,491.99880505,,,,17.5,,1.4350347519,,1.1284558773,,143.02046204,,,21.369480133,,,491.99880981,454469.53125,6603730.0,-466.698822
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,492.15080505,,,,17.5,,1.4100756645,,0.9987539053,,144.17160034,,,23.55031395,,,492.15081787,454469.53125,6603730.0,-466.8508301
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,492.30280505,,,,17.5,,1.4024566412,,1.0453555584,,147.09118652,,,21.743408203,,,492.30279541,454469.53125,6603730.0,-467.0028076
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,492.45480505,,,,17.5,,1.4140894413,,1.0055012703,,144.47827148,,,16.567073822,,,492.45480347,454469.53125,6603730.0,-467.1548157
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,492.60680505,,,,17.5,,1.4131231308,,1.0611653328,,142.36238098,,,12.643548012,,,492.60681152,454469.53125,6603730.0,-467.3068237
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,492.75880505,,,,17.5,,1.4161455631,,1.0195780993,,140.74169922,,,14.953432083,,,492.75881958,454469.53125,6603730.0,-467.4588318
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,492.91080505,,,,17.5,,1.4436254501,,1.0342828035,,139.13298035,,,15.018670082,,,492.91079712,454469.53125,6603730.0,-467.6108093
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.06280505,,,,17.5,,1.5283000469,,1.0654000044,,142.37434387,,,16.171899796,,,493.06280518,454469.53125,6603730.0,-467.7628174
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.21480505,,,,17.5,,1.5818573236,,1.0917298794,,140.13142395,,,15.042109489,,,493.21481323,454469.53125,6603730.0,-467.9148254
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.36680505,,,,17.5,,1.6976058483,,1.0820500851,,138.75758362,,,19.104106903,,,493.36679077,454469.53125,6603730.0,-468.066803
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.51880505,,,,17.5,,1.7845240831,,1.2458174229,,133.79084778,,,21.404056549,,,493.51879883,454469.53125,6603730.0,-468.218811
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.67080505,,,,17.5,,1.8160748482,,1.3272556067,,129.42149353,,,19.133506775,,,493.67080688,454469.53125,6603730.0,-468.3708191
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.82280505,,,,17.5,,1.8578505516,,1.5768038034,,121.47966766,,,18.430892944,,,493.82281494,454469.53125,6603730.0,-468.5228271
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,493.97480505,,,,17.5,,1.9949173927,,1.4032279253,,121.55954742,,,20.113554001,,,493.97479248,454469.53125,6603730.0,-468.6748047
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,494.12680505,,,,17.5,,2.0133945942,,1.5528435707,,121.99196625,,,24.711259842,,,494.12680054,454469.53125,6603730.0,-468.8268127
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,494.27880505,,,,17.5,,2.042383194,,1.3778244257,,127.873703,,,25.837036133,,,494.27880859,454469.53125,6603730.0,-468.9788208
