source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.0871147,1.0,30000.0,12.51792717,12.250000954,0.2679250836,0.1521795243,115.70012665,0.4070531428,0.4297670424,0.4324610531,0.2857774198,112.46712494,136.78210449,,,60.842563629,,,1346.0871582,475895.84375,6593126.5,-1321.087158
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.2391147,1.0,30000.0,12.518760681,12.250000954,0.2687599957,0.1521795243,115.96614838,0.4119622409,0.4355535805,0.4369882643,0.2881759107,112.30542755,136.91525269,,,59.443374634,,,1346.2391357,475895.84375,6593126.5,-1321.239136
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.3911147,1.0,30000.0,12.518957138,12.250000954,0.2689574361,0.1521795243,115.96614838,0.4169709086,0.4391302764,0.4411528409,0.2843153477,111.86457062,137.09326172,,,58.678302765,,,1346.3911133,475895.84375,6593126.5,-1321.391113
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.5431147,1.0,30000.0,12.516934395,12.250000954,0.2669364512,0.1521795243,115.96614838,0.4208007753,0.4451712966,0.4481664896,0.2751637697,111.45812988,137.18826294,,,59.089607239,,,1346.5430908,475895.84375,6593126.5,-1321.543091
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.6951147,1.0,30000.0,12.515203476,12.250000954,0.2652024031,0.1521795243,115.96614838,0.4225271046,0.4522745013,0.453572005,0.2686765194,111.24488831,137.13363647,,,60.241352081,,,1346.6950684,475895.84375,6593126.5,-1321.695068
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.8471147,1.0,30000.0,12.515512466,12.250000954,0.2655112743,0.1521795243,115.42214203,0.4229019284,0.4537622929,0.4527581036,0.2681582868,110.91574097,136.95263672,,,61.651779175,,,1346.847168,475895.84375,6593126.5,-1321.847168
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1346.9991147,1.0,30000.0,12.515740395,12.250000954,0.2657411098,0.1521795243,110.38087463,0.4235117137,0.450758338,0.4501548707,0.2799805403,110.34886932,136.70570374,,,62.527656555,,,1346.9991455,475895.84375,6593126.5,-1321.999146
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1347.1511147,1.0,30000.0,12.514826775,12.250000954,0.264829129,0.1521795243,103.9162674,0.4236703515,0.4505675137,0.4518313408,0.3046234548,109.78928375,136.52557373,,,62.382183075,,,1347.151123,475895.84375,6593126.5,-1322.151123
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1347.3031147,1.0,30000.0,12.513918877,12.250000954,0.2639176548,0.1521795243,102.21020508,0.4204959869,0.4543273151,0.4555949271,0.3261114955,109.10361481,136.63136292,,,62.779621124,,,1347.3031006,475895.84375,6593126.5,-1322.303101
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1347.4551147,1.0,30000.0,12.511904716,12.250000954,0.2619055212,0.1521795243,102.21020508,0.4138433039,0.4566337764,0.4566152394,0.3273450136,107.97740173,137.14927673,,,64.529838562,,,1347.4550781,475895.84375,6593126.5,-1322.455078
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1347.6071147,1.0,30000.0,12.508659363,12.250000954,0.2586617768,0.1521795243,102.21020508,0.4117646515,0.4566008747,0.4582212269,0.3179295659,106.46635437,137.95257568,,,66.468635559,,,1347.6070557,475895.84375,6593126.5,-1322.607056
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1347.7591147,1.0,30000.0,12.518146515,12.250000954,0.2681494951,0.1521795243,102.20023346,0.4298476875,0.4646943212,0.4744244516,0.3111718595,104.68587494,138.7716217,,,69.75478363,,,1347.7591553,475895.84375,6593126.5,-1322.759155
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1347.9111147,1.0,30000.0,12.561774254,12.250000954,0.3117744327,0.1521795243,101.87872314,0.479641974,0.4970622063,0.5182508826,0.3022783697,102.73526001,139.46133423,,,76.644035339,,,1347.9111328,475895.84375,6593126.5,-1322.911133
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.0631147,1.0,30000.0,12.635918617,12.250000954,0.3859171569,0.1521795243,99.604812622,0.5516830087,0.5567496419,0.583876133,0.3243824542,101.06874847,140.14009094,,,84.389129639,,,1348.0631104,475895.84375,6593126.5,-1323.06311
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.2151147,1.0,65000.0,12.696950912,12.250000954,0.4469514489,0.1521795243,96.143661499,0.6148799658,0.6238414049,0.6452527642,0.5048664212,100.03235626,141.02874756,,,87.501838684,,,1348.2150879,475895.84375,6593126.5,-1323.215088
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.3671147,1.0,65000.0,12.707564354,12.250000954,0.4575661719,0.1521795243,95.098106384,0.6429595351,0.6700190306,0.679320395,0.6730040312,99.146728516,142.09765625,,,85.133331299,,,1348.3670654,475895.84375,6593126.5,-1323.367065
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.5191147,1.0,65000.0,12.688102722,12.250000954,0.438105315,0.1521795243,95.027839661,0.6401963234,0.686093986,0.6873022914,0.5492227077,97.812072754,143.0098877,,,82.688049316,,,1348.519165,475895.84375,6593126.5,-1323.519165
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.6711147,1.0,65000.0,12.680257797,12.250000954,0.4302589297,0.1521795243,94.956062317,0.6365430951,0.6883615255,0.6918796301,0.3914295435,96.053398132,143.50657654,,,85.684425354,,,1348.6711426,475895.84375,6593126.5,-1323.671143
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.8231147,1.0,65000.0,12.688695908,12.250000954,0.4386932552,0.1521795243,95.266799927,0.6567412615,0.7025178075,0.7141582966,0.3997251987,94.201805115,143.71099854,,,93.546463013,,,1348.8231201,475895.84375,6593126.5,-1323.82312
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1348.9751147,1.0,65000.0,12.699555397,12.250000954,0.4495522678,0.1521795243,99.139907837,0.6937385798,0.7360942364,0.7507705092,0.4351735413,92.638290405,144.00471497,,,100.65081024,,,1348.9750977,475895.84375,6593126.5,-1323.975098
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1349.1271147,1.0,65000.0,12.711317062,12.250000954,0.4613156915,0.1521795243,104.79127502,0.7199318409,0.770737052,0.7794493437,0.4274715483,91.623298645,144.63272095,,,102.84438324,,,1349.1270752,475895.84375,6593126.5,-1324.127075
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1349.2791147,1.0,65000.0,12.724375725,12.250000954,0.4743765295,0.1521795243,106.73970795,0.723654747,0.7870313525,0.788623035,0.3824372292,90.898971558,145.42697144,,,100.74875641,,,1349.2791748,475895.84375,6593126.5,-1324.279175
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1349.4311147,1.0,65000.0,12.740962029,12.250000954,0.4909643829,0.1521795243,106.79138947,0.7175721526,0.7885966897,0.7886522412,0.346126169,90.017471313,145.96546936,,,97.43938446,,,1349.4311523,475895.84375,6593126.5,-1324.431152
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1349.5831147,1.0,65000.0,12.774967194,12.250000954,0.5249683857,0.1521795243,106.85240936,0.7123818994,0.7896808982,0.7911869287,0.344831109,89.11516571,146.01889038,,,95.066383362,,,1349.5831299,475895.84375,6593126.5,-1324.58313
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1349.7351147,1.0,65000.0,12.787632942,12.250000954,0.5685727596,0.1521795243,106.90197754,0.7066912055,0.7938296795,0.7950547338,0.3088348806,88.516647339,145.73332214,,,93.903091431,,,1349.7351074,475895.84375,6593126.5,-1324.735107
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1349.8871147,1.0,65000.0,12.770460129,12.250000954,0.5761215687,0.1521795243,106.95729065,0.6995050907,0.7962168455,0.7967454791,0.2647567093,88.097618103,145.39302063,,,93.244697571,,,1349.887085,475895.84375,6593126.5,-1324.887085
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.0391147,1.0,65000.0,12.753286362,12.250000954,0.528588295,0.1521795243,102.67249298,0.6949574947,0.7980229259,0.7999336123,0.2423849106,87.593536377,145.14089966,,,92.325325012,,,1350.0390625,475895.84375,6593126.5,-1325.039063
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.1911147,1.0,65000.0,12.724669456,12.250000954,0.4746729732,0.1521795243,100.93056488,0.6974460483,0.8044101596,0.8083222508,0.2343163788,86.950935364,144.93014526,,,90.890869141,,,1350.1911621,475895.84375,6593126.5,-1325.191162
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.3431147,1.0,65000.0,12.710107803,12.250000954,0.4601121545,0.1521795243,100.93056488,0.7081211209,0.8152477145,0.8202242255,0.3499959409,86.236099243,144.70477295,,,89.660560608,,,1350.3431396,475895.84375,6593126.5,-1325.34314
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.4951147,1.0,65000.0,12.717936516,12.250000954,0.467936486,0.1521795243,100.93056488,0.7234943509,0.8283538222,0.8338823915,0.5736691952,85.598976135,144.5647583,,,88.868530273,,,1350.4951172,475895.84375,6593126.5,-1325.495117
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.6471147,1.0,65000.0,12.713147163,12.250000954,0.4631446302,0.1521795243,100.93056488,0.7359763384,0.8419291973,0.8459271193,0.5948218703,85.225509644,144.66088867,,,87.695785522,,,1350.6470947,475895.84375,6593126.5,-1325.647095
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.7991147,1.0,65000.0,12.6924963,12.250000954,0.4424927831,0.1521795243,100.92273712,0.7387045622,0.849553287,0.8493911028,0.4693156183,85.126876831,144.98713684,,,86.207839966,,,1350.7990723,475895.84375,6593126.5,-1325.799072
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1350.9511147,1.0,65000.0,12.67340374,12.250000954,0.4234004915,0.1521795243,100.11928558,0.7300841212,0.8458221555,0.8417791128,0.4326077104,85.168075562,145.37652588,,,85.769134521,,,1350.9511719,475895.84375,6593126.5,-1325.951172
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1351.1031147,1.0,65000.0,12.666064262,12.250000954,0.4160619676,0.1521795243,98.769096375,0.7151102424,0.8344464898,0.8300966024,0.452216804,85.134994507,145.68727112,,,86.881492615,,,1351.1031494,475895.84375,6593126.5,-1326.103149
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1351.2551147,1.0,65000.0,12.665821075,12.250000954,0.415819943,0.1521795243,98.371269226,0.7019528151,0.8250418901,0.8234778643,0.4920452535,84.869522095,145.92329407,,,87.986213684,,,1351.255127,475895.84375,6593126.5,-1326.255127
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1351.4071147,1.0,65000.0,12.66317749,12.250000954,0.4131785631,0.1521795243,98.371269226,0.6970900297,0.8238084912,0.8261924386,0.5134398937,84.537536621,146.13749695,,,87.560768127,,,1351.4071045,475895.84375,6593126.5,-1326.407104
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1351.5591147,1.0,65000.0,12.650532722,12.250000954,0.4005354643,0.1521795243,98.371269226,0.702496469,0.8326715231,0.8384996057,0.4692096412,84.513298035,146.25247192,,,86.069023132,,,1351.559082,475895.84375,6593126.5,-1326.559082
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1351.7111147,1.0,65000.0,12.62835598,12.250000954,0.3783562779,0.1521795243,98.371269226,0.7134487629,0.8488686085,0.855468154,0.4417163134,84.75730896,146.088974,,,85.131958008,,,1351.7110596,475895.84375,6593126.5,-1326.71106
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1351.8631147,1.0,65000.0,12.607336998,12.250000954,0.3573363125,0.1521795243,98.371269226,0.7221912742,0.863899529,0.8667890429,0.4599065781,84.773887634,145.62457275,,,85.288421631,,,1351.8631592,475895.84375,6593126.5,-1326.863159
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.0151147,1.0,65000.0,12.594703674,12.250000954,0.3447032869,0.1521795243,92.378036499,0.7243290544,0.8669422269,0.8639271855,0.3627452552,84.429458618,145.08152771,,,85.914421082,,,1352.0151367,475895.84375,6593126.5,-1327.015137
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.1671147,1.0,65000.0,12.589688301,12.250000954,0.3396864235,0.1521795243,89.733795166,0.7194108367,0.8559391499,0.8495867848,0.2418582886,84.069152832,144.66671753,,,86.401916504,,,1352.1671143,475895.84375,6593126.5,-1327.167114
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.3191147,1.0,65000.0,12.589680672,12.250000954,0.339679122,0.1521795243,89.733795166,0.7094187737,0.8396828175,0.833912611,0.262342304,83.940895081,144.32376099,,,86.681884766,,,1352.3190918,475895.84375,6593126.5,-1327.319092
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.4711147,1.0,65000.0,12.588562965,12.250000954,0.3385615647,0.1521795243,89.733795166,0.6993854642,0.8267956376,0.8234326839,0.4191243351,83.991668701,143.79373169,,,87.01209259,,,1352.4710693,475895.84375,6593126.5,-1327.471069
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.6231147,1.0,65000.0,12.58332634,12.250000954,0.3333255351,0.1521795243,89.733795166,0.6963737607,0.8203392625,0.8200489283,0.6196509004,83.979621887,142.9274292,,,87.112014771,,,1352.6231689,475895.84375,6593126.5,-1327.623169
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.7751147,1.0,65000.0,12.585881233,12.250000954,0.3358792365,0.1521795243,89.733795166,0.7069593668,0.8226306438,0.8272998333,0.6889593601,83.622268677,141.92550659,,,86.423805237,,,1352.7751465,475895.84375,6593126.5,-1327.775146
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1352.9271147,1.0,65000.0,12.602848053,12.250000954,0.3528484106,0.1521795243,78.533538818,0.7323926687,0.8389074802,0.8492606282,0.6790531278,82.990699768,141.17810059,,,85.270332336,,,1352.927124,475895.84375,6593126.5,-1327.927124
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.0791147,1.0,65000.0,12.620767593,12.250000954,0.3707686663,0.1521795243,72.866539001,0.7632914782,0.8677657247,0.8799830079,0.7154697776,82.482139587,140.85327148,,,84.169708252,,,1353.0791016,475895.84375,6593126.5,-1328.079102
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.2311147,1.0,65000.0,12.63040638,12.250000954,0.3804059029,0.1521795243,72.778739929,0.7858790755,0.8970255256,0.9055345654,0.7827833891,82.246124268,140.77909851,,,82.689743042,,,1353.2310791,475895.84375,6593126.5,-1328.231079
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.3831147,1.0,65000.0,12.638545036,12.250000954,0.3885459006,0.1521795243,72.778739929,0.7934071422,0.9138820171,0.9158921838,0.926171422,82.209274292,140.76168823,,,81.243339539,,,1353.3830566,475895.84375,6593126.5,-1328.383057
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.5351147,1.0,65000.0,12.648113251,12.250000954,0.3981139064,0.1521795243,72.778739929,0.7879611254,0.9144404531,0.911567688,0.956977725,82.383277893,140.83592224,,,81.166007996,,,1353.5351563,475895.84375,6593126.5,-1328.535156
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.6871147,1.0,65000.0,12.651536942,12.250000954,0.4015354216,0.1521795243,72.778739929,0.7768950462,0.9058738351,0.9025327563,0.7614945769,82.669525146,141.15135193,,,82.148582458,,,1353.6871338,475895.84375,6593126.5,-1328.687134
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.8391147,1.0,65000.0,12.649151802,12.250000954,0.3991502523,0.1521795243,72.273399353,0.7680472136,0.898662746,0.8966065049,0.6571011543,82.844268799,141.72659302,,,82.420715332,,,1353.8391113,475895.84375,6593126.5,-1328.839111
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1353.9911147,1.0,65000.0,12.64751339,12.250000954,0.3975138664,0.1521795243,63.689277649,0.7632456422,0.8932580948,0.8897425532,0.6974752545,82.942939758,142.34646606,,,82.162734985,,,1353.9910889,475895.84375,6593126.5,-1328.991089
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1354.1431147,1.0,65000.0,12.644294739,12.250000954,0.3942966163,0.1521795243,59.98248291,0.7581180334,0.8820912242,0.8759647608,0.7325750589,83.010032654,142.74264526,,,83.480178833,,,1354.1430664,475895.84375,6593126.5,-1329.143066
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1354.2951147,1.0,65000.0,12.636018753,12.250000954,0.3860167861,0.1521795243,59.98248291,0.7493591905,0.8659843206,0.860093236,0.742860198,82.880477905,142.8576355,,,86.445671082,,,1354.295166,475895.84375,6593126.5,-1329.295166
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1354.4471147,1.0,65000.0,12.626465797,12.250000954,0.3764659762,0.1521795243,59.98248291,0.7391283512,0.8526949883,0.8489248753,0.7356801033,82.497123718,142.83229065,,,88.906913757,,,1354.4471436,475895.84375,6593126.5,-1329.447144
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1354.5991147,1.0,65000.0,12.614742279,12.250000954,0.3647441864,0.1521795243,59.98248291,0.732516408,0.8446383476,0.8426386714,0.7109288573,82.096595764,142.79689026,,,89.434020996,,,1354.5991211,475895.84375,6593126.5,-1329.599121
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1354.7511147,1.0,65000.0,12.595703125,12.250000954,0.3457024097,0.1521795243,59.98248291,0.73158741,0.8407005668,0.8403206468,0.7121717334,81.933868408,142.8004303,,,88.847290039,,,1354.7510986,475895.84375,6593126.5,-1329.751099
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1354.9031147,1.0,65000.0,12.577687263,12.250000954,0.3276847005,0.1521795243,59.491508484,0.733052969,0.8410013318,0.8421176672,0.7535455227,81.877250671,142.86987305,,,88.206695557,,,1354.9030762,475895.84375,6593126.5,-1329.903076
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.0551147,1.0,65000.0,12.571167946,12.250000954,0.3211655319,0.1521795243,48.986423492,0.7328252196,0.8445538878,0.8460469246,0.7944101691,81.721206665,143.01434326,,,86.781112671,,,1355.0551758,475895.84375,6593126.5,-1330.055176
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.2071147,1.0,65000.0,12.570795059,12.250000954,0.3207953274,0.1521795243,44.582836151,0.7303414345,0.8473894,0.8470221758,0.7730844617,81.625297546,143.19773865,,,83.905158997,,,1355.2071533,475895.84375,6593126.5,-1330.207153
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.3591147,1.0,65000.0,12.568177223,12.250000954,0.3181768656,0.1521795243,44.507297516,0.7275393605,0.8442946672,0.84147048,0.7079205513,81.756515503,143.34977722,,,81.372436523,,,1355.3591309,475895.84375,6593126.5,-1330.359131
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.5111147,1.0,65000.0,12.565672874,12.250000954,0.3156734407,0.1521795243,44.433128357,0.7268170714,0.8364090323,0.8335546255,0.656634748,82.015602112,143.40068054,,,81.605232239,,,1355.5111084,475895.84375,6593126.5,-1330.511108
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.6631147,1.0,65000.0,12.570343971,12.250000954,0.3203448057,0.1521795243,44.351074219,0.7286988497,0.8304238319,0.8292436004,0.6456934214,82.365402222,143.33216858,,,83.859687805,,,1355.6630859,475895.84375,6593126.5,-1330.663086
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.8151147,1.0,65000.0,12.578900337,12.250000954,0.328897953,0.1521795243,44.6065979,0.7321588397,0.8287744522,0.8291518688,0.6490008831,82.645675659,143.18087769,,,85.247741699,,,1355.8150635,475895.84375,6593126.5,-1330.815063
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1355.9671147,1.0,65000.0,12.578832626,12.250000954,0.3288322985,0.1521795243,45.714653015,0.7369240522,0.8306325674,0.8320091963,0.6744804382,82.508682251,142.99160767,,,84.234138489,,,1355.9671631,475895.84375,6593126.5,-1330.967163
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1356.1191147,1.0,65000.0,12.57389164,12.250000954,0.323892802,0.1521795243,46.382362366,0.7411637306,0.8342030644,0.8352239132,0.6303161979,82.144622803,142.82792664,,,82.219406128,,,1356.1191406,475895.84375,6593126.5,-1331.119141
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1356.2711147,1.0,65000.0,12.583386421,12.250000954,0.3333844841,0.1521795243,46.617908478,0.7404506803,0.835912466,0.8358630538,0.5545216203,81.978988647,142.78619385,,,81.841896057,,,1356.2711182,475895.84375,6593126.5,-1331.271118
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1356.4231147,1.0,65000.0,12.603067398,12.250000954,0.3530668616,0.1521795243,46.673084259,0.7332618237,0.8352085352,0.8346844912,0.676879108,81.848945618,142.93826294,,,83.269515991,,,1356.4230957,475895.84375,6593126.5,-1331.423096
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1356.5751147,1.0,65000.0,12.604388237,12.250000954,0.3543882966,0.1521795243,46.728206635,0.7236966491,0.8338393569,0.8330739737,0.6917104721,81.508651733,143.26210022,,,84.635818481,,,1356.5750732,475895.84375,6593126.5,-1331.575073
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1356.7271147,1.0,65000.0,12.580103874,12.250000954,0.330103457,0.1521795243,46.783714294,0.7175550461,0.8315433264,0.8301879168,0.603097558,81.218574524,143.64761353,,,85.560058594,,,1356.7271729,475895.84375,6593126.5,-1331.727173
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1356.8791147,1.0,65000.0,12.554145813,12.250000954,0.3041433096,0.1521795243,46.84444809,0.7169816494,0.827376008,0.8249573112,0.6446011662,81.127212524,143.98625183,,,87.144645691,,,1356.8791504,475895.84375,6593126.5,-1331.87915
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.0311147,1.0,65000.0,12.533267021,12.250000954,0.2832667828,0.1521795243,44.059947968,0.718529284,0.8204020262,0.817070365,0.6103597283,80.964622498,144.23242188,,,88.763710022,,,1357.0311279,475895.84375,6593126.5,-1332.031128
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.1831147,1.0,65000.0,12.497843742,12.250000954,0.2478428334,0.1521795243,42.38759613,0.7182812095,0.8120445013,0.809422493,0.5213595629,80.710868835,144.38771057,,,88.950767517,,,1357.1831055,475895.84375,6593126.5,-1332.183105
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.3351147,1.0,65000.0,12.454518318,12.250000954,0.204515636,0.1521795243,42.38759613,0.7162542939,0.806830585,0.8057177663,0.511937201,80.717895508,144.43521118,,,88.197257996,,,1357.335083,475895.84375,6593126.5,-1332.335083
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.4871147,1.0,65000.0,12.436812401,12.250000954,0.1868128479,0.1521795243,42.38759613,0.7129809856,0.8044559956,0.803411603,0.5095787048,80.964851379,144.32044983,,,87.900726318,,,1357.4870605,475895.84375,6593126.5,-1332.487061
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.6391147,1.0,65000.0,12.450629234,12.250000954,0.2006296664,0.1521795243,42.38759613,0.7086933255,0.8012637496,0.7998021841,0.4814473987,81.113166809,144.05152893,,,88.224906921,,,1357.6391602,475895.84375,6593126.5,-1332.63916
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.7911147,1.0,65000.0,12.466249466,12.250000954,0.2162461132,0.1521795243,42.38759613,0.7050248981,0.7977813482,0.7968600392,0.4868210554,81.187950134,143.76820374,,,88.721656799,,,1357.7911377,475895.84375,6593126.5,-1332.791138
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1357.9431147,1.0,65000.0,12.461405754,12.250000954,0.2114060521,0.1521795243,34.361923218,0.7048510313,0.7964087725,0.7971029282,0.4974339902,81.44670105,143.64665222,,,89.271476746,,,1357.9431152,475895.84375,6593126.5,-1332.943115
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1358.0951147,1.0,65000.0,12.443156242,12.250000954,0.1931556761,0.1521795243,29.911304474,0.7113187909,0.8001627326,0.8036503792,0.4984610677,81.733512878,143.73017883,,,89.658195496,,,1358.0950928,475895.84375,6593126.5,-1333.095093
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1358.2471147,1.0,65000.0,12.43406868,12.250000954,0.1840656549,0.1521795243,29.911304474,0.723077774,0.8113212585,0.8172280788,0.4990175366,81.674705505,143.88642883,,,89.662879944,,,1358.2470703,475895.84375,6593126.5,-1333.24707
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1358.3991147,1.0,65000.0,12.444688797,12.250000954,0.1946880072,0.1521795243,29.911304474,0.7335369587,0.826834321,0.8323875666,0.5221552849,81.369529724,143.95266724,,,89.734016418,,,1358.3991699,475895.84375,6593126.5,-1333.39917
