source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.087,1.0,30000.0,17.100000381,0.7596055865,,0.7199040055,48.599773407,,129.10491943,,4.0947785378,16.808742523,2.0739471912,-0.0141008,1349.0870361,463378.28125,6771056.5,-1325.997803
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.239,1.0,30000.0,17.100000381,0.7632535696,,0.7190527916,49.730781555,,129.36587524,,4.0820713043,17.323415756,2.0725791454,-0.014982578,1349.2390137,463378.28125,6771056.5,-1326.14978
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.391,1.0,30000.0,17.100000381,0.764259994,,0.718627274,51.802814484,,129.59124756,,4.0671167374,17.613494873,2.0733673573,-0.01208808,1349.3909912,463378.28125,6771056.5,-1326.301758
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.543,1.0,30000.0,17.100000381,0.7624384165,,0.7198446393,53.698547363,,129.5358429,,4.0384349823,17.436777115,2.075958252,-0.008577534,1349.5429688,463378.28125,6771056.5,-1326.453735
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.695,1.0,30000.0,17.100000381,0.7589520216,,0.720443964,54.516807556,,129.35084534,,3.9938800335,16.988227844,2.0781280994,-0.006694735,1349.6949463,463378.28125,6771056.5,-1326.605713
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.847,1.0,30000.0,17.100000381,0.7544736266,,0.7198567986,54.315795898,,129.22761536,,3.9515128136,16.396194458,2.0785448551,-0.005912269,1349.8470459,463378.28125,6771056.5,-1326.757813
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1349.999,1.0,30000.0,17.100000381,0.7495327592,,0.7183111906,53.526660919,,129.40774536,,3.9312055111,16.040735245,2.0766153336,-0.005006406,1349.9990234,463378.28125,6771056.5,-1326.90979
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1350.151,1.0,30000.0,17.100000381,0.7443640232,,0.7133471966,52.73866272,,130.17652893,,3.9202129841,16.097320557,2.072067976,-0.0040624,1350.151001,463378.28125,6771056.5,-1327.061768
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1350.303,1.0,30000.0,17.100000381,0.7385528088,,0.7089552283,52.411960602,,131.16082764,,3.9030280113,16.400928497,2.0673737526,-0.0050632,1350.3029785,463378.28125,6771056.5,-1327.213623
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1350.455,1.0,30000.0,17.100000381,0.7317276597,,0.7059294581,52.499454498,,132.1322937,,3.8845000267,16.880981445,2.0633819103,-0.007893751,1350.4549561,463378.28125,6771056.5,-1327.365601
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1350.607,1.0,30000.0,17.100000381,0.7247168422,,0.7039862871,52.981018066,,132.8427887,,3.8681433201,17.271766663,2.0605866909,-0.011548867,1350.6070557,463378.28125,6771056.5,-1327.5177
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1350.759,1.0,30000.0,17.100000381,0.7178472281,,0.7044504285,53.689929962,,133.19151306,,3.8542728424,17.457134247,2.0590496063,-0.014485478,1350.7590332,463378.28125,6771056.5,-1327.669678
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1350.911,1.0,30000.0,17.100000381,0.7123208046,,0.7052152157,54.081775665,,133.26678467,,3.8423080444,17.565896988,2.0581696033,-0.015455447,1350.9110107,463378.28125,6771056.5,-1327.821655
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.063,1.0,30000.0,17.100000381,0.7086904049,,0.7057520151,54.390232086,,133.24235535,,3.8305072784,17.690179825,2.0568945408,-0.013790861,1351.0629883,463378.28125,6771056.5,-1327.973633
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.215,1.0,30000.0,17.100000381,0.7066360116,,0.7058559656,54.979438782,,133.27095032,,3.8160560131,17.779472351,2.0547599792,-0.009404,1351.2149658,463378.28125,6771056.5,-1328.12561
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.367,1.0,30000.0,17.100000381,0.7058320045,,0.7049576044,55.776542664,,133.37565613,,3.8008937836,17.809785843,2.0521409512,-0.0038008,1351.3669434,463378.3125,6771056.5,-1328.277588
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.519,1.0,30000.0,17.100000381,0.7054392099,,0.7037631869,56.21396637,,133.49516296,,3.7945871353,17.894514084,2.0506000519,-0.000278281,1351.519043,463378.3125,6771056.5,-1328.429565
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.671,1.0,30000.0,17.100000381,0.7049529552,,0.7026691437,55.37002182,,133.46566772,,3.7921857834,18.089401245,2.0511515141,-7.967e-05,1351.6710205,463378.3125,6771056.5,-1328.581543
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.823,1.0,30000.0,17.100000381,0.7046999931,,0.7024501562,53.639377594,,133.1809082,,3.7865376472,18.401498795,2.0536756516,-0.002417974,1351.822998,463378.3125,6771056.5,-1328.733521
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1351.975,1.0,30000.0,17.100000381,0.7047799826,,0.7041400075,51.884914398,,132.59971619,,3.7817599773,18.835241318,2.0576798916,-0.005984251,1351.9749756,463378.3125,6771056.5,-1328.885498
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1352.127,1.0,30000.0,17.100000381,0.7058271766,,0.7063159943,50.770729065,,131.6985321,,3.8006286621,19.116455078,2.0629785061,-0.009940664,1352.1269531,463378.3125,6771056.5,-1329.037476
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1352.279,1.0,30000.0,17.100000381,0.7080335617,,0.7075319886,50.699630737,,130.59132385,,3.8858704567,19.098245621,2.069006443,-0.012508124,1352.2790527,463378.3125,6771056.5,-1329.189575
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1352.431,1.0,30000.0,17.100000381,0.7107856274,,0.7077175975,51.449264526,,129.38172913,,4.0014734268,18.931570053,2.0752847195,-0.0131104,1352.4310303,463378.3125,6771056.5,-1329.341553
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1352.583,1.0,30000.0,17.100000381,0.713460803,,0.7054063678,52.471984863,,128.19308472,,4.0991201401,18.704406738,2.0811543465,-0.0124024,1352.5830078,463378.3125,6771056.5,-1329.493408
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1352.735,1.0,30000.0,17.100000381,0.7159600258,,0.7031040192,53.517757416,,127.1261673,,4.1383442879,18.414451599,2.0860438347,-0.011307999,1352.7349854,463378.3125,6771056.5,-1329.645386
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1352.887,1.0,30000.0,17.100000381,0.7181808949,,0.7033380866,54.465625763,,126.27223206,,4.1162571907,18.061395645,2.0893237591,-0.0109,1352.8869629,463378.3125,6771056.5,-1329.797363
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.039,1.0,30000.0,17.100000381,0.7205253243,,0.704419136,55.144348145,,126.05740356,,4.0504775047,17.634037018,2.0906250477,-0.01083793,1353.0389404,463378.3125,6771056.5,-1329.949341
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.191,1.0,30000.0,17.100000381,0.7231143713,,0.7074255943,55.389247894,,126.44766998,,3.9700553417,17.125875473,2.0905833244,-0.010541583,1353.19104,463378.3125,6771056.5,-1330.10144
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.343,1.0,30000.0,17.100000381,0.7259112,,0.7104855776,55.083129883,,127.505867,,3.9073615074,16.860172272,2.0892584324,-0.009953885,1353.3430176,463378.3125,6771056.5,-1330.253418
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.495,1.0,30000.0,17.100000381,0.7286120057,,0.7131159902,54.273159027,,128.95924377,,3.8782479763,16.999307632,2.0867879391,-0.009032781,1353.4949951,463378.3125,6771056.5,-1330.405396
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.647,1.0,30000.0,17.100000381,0.7311167717,,0.7155871987,53.302970886,,130.371521,,3.8624663353,17.286832809,2.0841007233,-0.0080416,1353.6469727,463378.3125,6771056.5,-1330.557373
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.799,1.0,30000.0,17.100000381,0.7331488132,,0.7182232141,52.727970123,,131.45695496,,3.8421831131,17.527999878,2.082504034,-0.0068296,1353.7989502,463378.3125,6771056.5,-1330.709229
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1353.951,1.0,30000.0,17.100000381,0.7347288728,,0.7206540704,52.501747131,,132.09262085,,3.8202950954,17.536973953,2.0825643539,-0.004943671,1353.9510498,463378.3125,6771056.5,-1330.861328
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1354.103,1.0,30000.0,17.100000381,0.736107111,,0.7228018641,52.528923035,,132.37385559,,3.7987799644,17.187995911,2.0841193199,-0.002467549,1354.1030273,463378.3125,6771056.5,-1331.013306
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1354.255,1.0,30000.0,17.100000381,0.7373319864,,0.7247279882,52.657993317,,132.42454529,,3.7738678455,16.95606041,2.0863518715,-0.000488259,1354.2550049,463378.3125,6771056.5,-1331.165283
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1354.407,1.0,30000.0,17.100000381,0.7383047938,,0.7255792022,52.738441467,,132.38258362,,3.7297143936,17.118753433,2.0877280235,-0.000406161,1354.4069824,463378.3125,6771056.5,-1331.317261
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1354.559,1.0,30000.0,17.100000381,0.7393248081,,0.7263832092,52.922466278,,132.39128113,,3.6661686897,17.311090469,2.0879583359,-0.001660876,1354.55896,463378.3125,6771056.5,-1331.469238
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1354.711,1.0,30000.0,17.100000381,0.740419209,,0.7270439863,53.222305298,,132.5276947,,3.5917000771,17.212276459,2.0867679119,-0.003225234,1354.7110596,463378.3125,6771056.5,-1331.621338
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1354.863,1.0,30000.0,17.100000381,0.741784811,,0.7277424335,53.668079376,,132.80944824,,3.527451992,17.126775742,2.0834071636,-0.0044136,1354.8630371,463378.3125,6771056.5,-1331.773193
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.015,1.0,30000.0,17.100000381,0.7436040044,,0.7286960483,54.350318909,,133.24967957,,3.517359972,17.219408035,2.0765719414,-0.005792,1355.0150146,463378.3125,6771056.5,-1331.925171
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.167,1.0,30000.0,17.100000381,0.7458720803,,0.729668498,55.119335175,,133.65222168,,3.5357887745,17.490833282,2.0683181286,-0.007839024,1355.1669922,463378.3125,6771056.5,-1332.077148
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.319,1.0,30000.0,17.100000381,0.7487802505,,0.7305864692,55.694107056,,133.83827209,,3.5624616146,17.954229355,2.0612945557,-0.010147586,1355.3189697,463378.3125,6771056.5,-1332.229126
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.471,1.0,30000.0,17.100000381,0.751974225,,0.7316682339,55.97908783,,133.72576904,,3.5892584324,18.158185959,2.0572562218,-0.011843476,1355.4709473,463378.3125,6771056.5,-1332.381104
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.623,1.0,30000.0,17.100000381,0.755256772,,0.7332775593,55.972648621,,133.32969666,,3.6018753052,17.84895134,2.0575857162,-0.011804516,1355.6230469,463378.3125,6771056.5,-1332.533203
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.775,1.0,30000.0,17.099901199,0.7585200071,,0.7351799607,55.862796783,,132.89009094,,3.5923399925,17.254179001,2.0615198612,-0.01092039,1355.7750244,463378.3125,6771056.5,-1332.685181
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1355.927,1.0,30000.0,17.098501205,0.7615568042,,0.7374488115,55.524856567,,132.61439514,,3.5671079159,16.614061356,2.0666720867,-0.010683086,1355.927002,463378.3125,6771056.5,-1332.837158
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.079,1.0,30000.0,17.093307495,0.7643536329,,0.7397639751,54.930664063,,132.5020752,,3.5373160839,16.326751709,2.0722703934,-0.011052799,1356.0789795,463378.3125,6771056.5,-1332.989014
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.231,1.0,30000.0,17.082281113,0.7671504021,,0.7423655987,54.359272003,,132.45301819,,3.5095591545,16.674449921,2.0779855251,-0.0114544,1356.230957,463378.3125,6771056.5,-1333.140991
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.383,1.0,30000.0,17.080301285,0.7698326111,,0.744869411,54.401683807,,132.36076355,,3.4734840393,17.232105255,2.0838778019,-0.011002535,1356.3830566,463378.3125,6771056.5,-1333.293091
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.535,1.0,30000.0,17.079845428,0.7723613977,,0.7461807132,55.486793518,,132.18028259,,3.4211001396,17.712322235,2.0889825821,-0.0090111,1356.5350342,463378.3125,6771056.5,-1333.445068
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.687,1.0,30000.0,17.079389572,0.7744944096,,0.746900022,56.619132996,,132.07154846,,3.380147934,18.122613907,2.0926408768,-0.006258805,1356.6870117,463378.3125,6771056.5,-1333.597046
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.839,1.0,30000.0,17.086959839,0.7760544419,,0.7462592125,57.378463745,,132.06411743,,3.3645248413,18.480009079,2.094440937,-0.003070442,1356.8389893,463378.34375,6771056.5,-1333.749023
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1356.991,1.0,30000.0,17.096874237,0.7769567966,,0.7453504205,57.726642609,,132.05023193,,3.3722016811,18.985881805,2.0944216251,-0.000167193,1356.9909668,463378.34375,6771056.5,-1333.901001
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1357.143,1.0,30000.0,17.099472046,0.7771711946,,0.7462152243,58.022735596,,131.76890564,,3.3870646954,19.780818939,2.0932271481,0.0016431999,1357.1429443,463378.34375,6771056.5,-1334.052856
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1357.295,1.0,30000.0,17.099790573,0.7767120004,,0.7477999926,58.245079041,,131.19935608,,3.4138681889,20.654859543,2.0919120312,0.001576,1357.2950439,463378.34375,6771056.5,-1334.204956
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1357.447,1.0,30000.0,17.098621368,0.7755663991,,0.7513008118,57.959125519,,130.44477844,,3.4458360672,21.381004333,2.0915727615,0.0003088,1357.4470215,463378.34375,6771056.5,-1334.356934
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1357.599,1.0,30000.0,17.094730377,0.7739900947,,0.7551575899,57.074836731,,129.71000671,,3.4497807026,21.895750046,2.0930476189,-0.000437832,1357.598999,463378.34375,6771056.5,-1334.508911
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1357.751,1.0,30000.0,17.087865829,0.7721880078,,0.7583200336,55.968898773,,129.10501099,,3.3816025257,22.157787323,2.096116066,0.0009139214,1357.7509766,463378.34375,6771056.5,-1334.660889
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1357.903,1.0,30000.0,17.083465576,0.7704311609,,0.761068821,56.137470245,,128.70144653,,3.2614424229,22.069097519,2.0982120037,0.0036469197,1357.9029541,463378.34375,6771056.5,-1334.812866
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.055,1.0,30000.0,17.084407806,0.7690600157,,0.7624400258,57.29341507,,128.5118103,,3.1545360088,21.55307579,2.0982918739,0.005772152,1358.0550537,463378.34375,6771056.5,-1334.964966
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.207,1.0,30000.0,17.090003967,0.7679095864,,0.7639183998,58.545310974,,128.55613708,,3.0766448975,20.819702148,2.0969815254,0.0070895213,1358.2070313,463378.34375,6771056.5,-1335.116821
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.359,1.0,30000.0,17.096446991,0.7668152452,,0.766405642,58.9308815,,128.82850647,,3.0203297138,20.047325134,2.0951919556,0.0081846872,1358.3590088,463378.34375,6771056.5,-1335.268799
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.511,1.0,30000.0,17.096883774,0.7659471631,,0.7695047855,57.307189941,,129.39164734,,2.9898471832,19.508955002,2.0930273533,0.0074800001,1358.5109863,463378.34375,6771056.5,-1335.420776
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.663,1.0,30000.0,17.091959,0.765308857,,0.7751578093,54.998203278,,130.20401001,,3.0242903233,19.486406326,2.088559866,0.00413496,1358.6629639,463378.34375,6771056.5,-1335.572754
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.815,1.0,30000.0,17.0858078,0.7657240629,,0.7801641226,53.836322784,,131.52006531,,3.1499040127,20.158420563,2.0808477402,0.0005017539,1358.8149414,463378.34375,6771056.5,-1335.724731
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1358.967,1.0,30000.0,17.082715988,0.7679197788,,0.7828044295,54.149398804,,133.56983948,,3.3383967876,21.778015137,2.0704264641,0.0001355399,1358.967041,463378.34375,6771056.5,-1335.876831
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1359.119,1.0,65030.0,17.086017609,0.771260798,,0.7844375968,55.631404877,,136.36154175,,3.5106296539,23.707075119,2.0590510368,0.0044974033,1359.1190186,463378.34375,6771056.5,-1336.028809
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1359.271,1.0,65030.0,17.092788696,0.7755551934,,0.7814632058,57.169261932,,139.05487061,,3.5572161674,25.543989182,2.051731348,0.0065254178,1359.2709961,463378.34375,6771056.5,-1336.180786
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1359.423,1.0,65030.0,17.097698212,0.7799136043,,0.7803367972,58.239112854,,140.37101746,,3.5164544582,26.568000793,2.0520129204,0.0025913117,1359.4229736,463378.34375,6771056.5,-1336.332642
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1359.575,1.0,65030.0,17.099720001,0.7830799818,,0.7857199907,58.989200592,,139.85266113,,3.4611599445,25.707719803,2.0603001118,-0.00488,1359.5749512,463378.34375,6771056.5,-1336.484619
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1359.727,1.0,65030.0,17.100000381,0.7861216068,,0.7926064134,59.346672058,,137.39605713,,3.4329600334,24.292034149,2.0746262074,-0.0122512,1359.7270508,463378.34375,6771056.5,-1336.636719
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1359.879,1.0,65030.0,17.100000381,0.7895932794,,0.7952497005,59.032215118,,133.7401123,,3.4112968445,23.078577042,2.0897922516,-0.015915543,1359.8790283,463378.34375,6771056.5,-1336.788696
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.031,1.0,30000.0,17.100000381,0.7932213545,,0.7963274121,57.815006256,,130.07171631,,3.3810727596,22.134895325,2.1003675461,-0.016102102,1360.0310059,463378.34375,6771056.5,-1336.940674
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.183,1.0,30000.0,17.100000381,0.7966992259,,0.7934616208,56.123577118,,127.44167328,,3.3521032333,21.472927094,2.1060528755,-0.014043754,1360.1829834,463378.34375,6771056.5,-1337.092651
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.335,1.0,30000.0,17.100000381,0.7990159988,,0.7898280025,54.192035675,,126.16910553,,3.320428133,20.847452164,2.1075000763,-0.010658944,1360.3349609,463378.34375,6771056.5,-1337.244629
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.487,1.0,30000.0,17.100000381,0.7995792031,,0.7871080041,52.544746399,,126.01332855,,3.2823801041,20.064739227,2.1056184769,-0.007640976,1360.4870605,463378.34375,6771056.5,-1337.396729
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.639,1.0,30000.0,17.100000381,0.798910439,,0.7847087979,52.518478394,,126.3795166,,3.2602136135,19.460487366,2.1019082069,-0.006611113,1360.6390381,463378.34375,6771056.5,-1337.548584
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.791,1.0,30000.0,17.100000381,0.7978392243,,0.7815144062,54.701202393,,126.79083252,,3.24599123,19.459085464,2.0976519585,-0.006864,1360.7910156,463378.34375,6771056.5,-1337.700562
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1360.943,1.0,30000.0,17.100000381,0.7971544266,,0.7785031796,57.609264374,,127.10759735,,3.2226951122,19.624961853,2.0935590267,-0.007744,1360.9429932,463378.34375,6771056.5,-1337.852539
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1361.095,1.0,30000.0,17.100000381,0.7978833318,,0.7763611078,59.941856384,,127.31732178,,3.2114319801,19.529314041,2.0897462368,-0.009493263,1361.0949707,463378.34375,6771056.5,-1338.004517
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1361.247,1.0,30000.0,17.100000381,0.7993687391,,0.774633646,60.856170654,,127.43915558,,3.2689745426,19.266395569,2.0861697197,-0.012144853,1361.2469482,463378.34375,6771056.5,-1338.156494
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1361.399,1.0,30000.0,17.100000381,0.8014839888,,0.7754536271,60.653842926,,127.4102478,,3.3981769085,18.8717556,2.0837080479,-0.013542581,1361.3990479,463378.34375,6771056.5,-1338.308594
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1361.551,1.0,30000.0,17.100000381,0.8038343787,,0.7762631774,60.954883575,,127.21474457,,3.4975376129,18.458900452,2.0831449032,-0.012480446,1361.5510254,463378.34375,6771056.5,-1338.460571
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1361.703,1.0,30000.0,17.100000381,0.805898428,,0.7765623927,61.753120422,,126.92970276,,3.5052800179,18.155450821,2.0851848125,-0.009551427,1361.7030029,463378.34375,6771056.5,-1338.612427
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1361.855,1.0,30000.0,17.100000381,0.8075079918,,0.7765159607,62.327945709,,126.64407349,,3.4439361095,18.078931808,2.0895600319,-0.006484375,1361.8549805,463378.34375,6771056.5,-1338.764404
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.007,1.0,30000.0,17.100000381,0.808411181,,0.7751216292,61.421806335,,126.47185516,,3.3718090057,18.361919403,2.0947904587,-0.0053112,1362.006958,463378.34375,6771056.5,-1338.916382
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.159,1.0,30000.0,17.100000381,0.8084369898,,0.773419559,59.366889954,,126.33095551,,3.3571126461,18.719566345,2.0985705853,-0.005717388,1362.1590576,463378.34375,6771056.5,-1339.068481
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.311,1.0,30000.0,17.100000381,0.8074632287,,0.7716680765,57.504543304,,126.13750458,,3.3686976433,18.665754318,2.1004416943,-0.006690381,1362.3110352,463378.375,6771056.5,-1339.220459
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.463,1.0,30000.0,17.100000381,0.8061252832,,0.7699844241,56.509025574,,125.87424469,,3.3784384727,18.322303772,2.1005182266,-0.00752175,1362.4630127,463378.375,6771056.5,-1339.372437
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.615,1.0,30000.0,17.100000381,0.8046960235,,0.7693240047,56.545547485,,125.5898819,,3.382283926,17.751377106,2.0991120338,-0.008067578,1362.6149902,463378.375,6771056.5,-1339.524414
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.767,1.0,30000.0,17.100000381,0.8036047816,,0.7691136003,56.723888397,,125.3533783,,3.3900191784,17.236791611,2.0969686508,-0.008977722,1362.7669678,463378.375,6771056.5,-1339.676392
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1362.919,1.0,30000.0,17.100000381,0.8028591871,,0.7692704201,56.381732941,,125.21263885,,3.4020256996,17.214538574,2.0950424671,-0.010661637,1362.9189453,463378.375,6771056.5,-1339.828247
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.071,1.0,30000.0,17.100000381,0.8024296165,,0.7694000006,55.71628952,,125.14319611,,3.412391901,17.454998016,2.0936887264,-0.012608124,1363.0710449,463378.375,6771056.5,-1339.980347
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.223,1.0,30000.0,17.100000381,0.8019863963,,0.7692432404,55.172840118,,125.14932251,,3.4142591953,17.729772568,2.0927512646,-0.0139272,1363.2230225,463378.375,6771056.5,-1340.132324
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.375,1.0,30000.0,17.100000381,0.8017001748,,0.7689002752,55.393707275,,125.23020172,,3.4089000225,18.063423157,2.0912015438,-0.014199902,1363.375,463378.375,6771056.5,-1340.284302
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.527,1.0,30000.0,17.100000381,0.8017650247,,0.7685349584,56.394630432,,125.44675446,,3.4099824429,18.516489029,2.0887665749,-0.014013294,1363.5269775,463378.375,6771056.5,-1340.436279
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.679,1.0,30000.0,17.100000381,0.80217278,,0.7681704164,57.228725433,,125.74495697,,3.4198815823,18.95583725,2.0865087509,-0.013268421,1363.6789551,463378.375,6771056.5,-1340.588257
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.831,1.0,30000.0,17.100000381,0.802788794,,0.7680000067,57.466640472,,126.11984253,,3.4336872101,19.210887909,2.0849518776,-0.011403421,1363.8310547,463378.375,6771056.5,-1340.740356
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,1363.983,1.0,30000.0,17.100000381,0.8036047816,,0.7680000067,56.85433197,,126.53625488,,3.4403784275,19.183023453,2.0843408108,-0.00870666,1363.9830322,463378.375,6771056.5,-1340.892212
