source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,841.3624,1.0,30000.0,22.891902924,1145.9842529,1.0280786753,0.8530835509,0.8751413822,0.7135872841,46.921585083,159.6721344,,,18.378921509,,,841.36242676,497437.1875,6728313.5,-816.3590698
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,841.5144,1.0,30000.0,22.248897552,960.47241211,1.0300762653,0.7277038097,0.9030011892,0.7788383365,45.719898224,150.43840027,,,16.947725296,,,841.5144043,497437.1875,6728313.5,-816.5110474
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,841.6664,1.0,30000.0,19.933383942,1137.0393066,1.0189396143,1.1450954676,0.962002039,1.5296903849,46.783493042,146.38668823,,,17.639328003,,,841.66638184,497437.1875,6728313.5,-816.6630249
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,841.8184,1.0,30000.0,18.019672394,1142.236084,1.0082333088,1.8325119019,1.0125319958,2.059874773,50.018249512,146.79295349,,,18.892894745,,,841.81842041,497437.1875,6728313.5,-816.8150635
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,841.9704,1.0,30000.0,17.683897018,1115.9998779,1.00555861,2.0696005821,1.0202527046,2.0173938274,47.990413666,145.63441467,,,20.129493713,,,841.97039795,497437.1875,6728313.5,-816.967041
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,842.1224,1.0,30000.0,19.140737534,1226.6297607,1.0166656971,1.9468330145,0.9816910625,1.8836022615,47.544410706,148.40336609,,,20.300350189,,,842.12237549,497437.1875,6728313.5,-817.1190186
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,842.2744,1.0,30000.0,20.537513733,1464.4250488,1.0352517366,1.654943943,0.9332781434,1.4184064865,45.671577454,152.70939636,,,19.776350021,,,842.27441406,497437.1875,6728313.5,-817.2710571
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,842.4264,1.0,30000.0,21.585105896,1931.4329834,1.0447053909,1.3578904867,0.9030535221,1.3602409363,46.637176514,155.07914734,,,18.788757324,,,842.4263916,497437.1875,6728313.5,-817.4230347
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,842.5784,1.0,30000.0,22.771717072,2513.795166,1.0397002697,1.5912716389,0.8982759118,1.8504161835,46.794883728,157.57061768,,,18.086269379,,,842.57843018,497437.1875,6728313.5,-817.5750732
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,842.7304,1.0,30000.0,23.311985016,1362.9763184,1.0271532536,1.9117525816,0.9035288692,1.8995589018,47.024024963,156.44036865,,,18.433315277,,,842.73040771,497437.1875,6728313.5,-817.7270508
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,842.8824,1.0,30000.0,23.56873703,883.03936768,1.0142623186,1.7853604555,0.9064421654,1.6597088575,48.565956116,155.70869446,,,19.222091675,,,842.88238525,497437.1875,6728313.5,-817.8790283
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.0344,1.0,30000.0,23.908956528,900.99212646,1.0088598728,1.6618275642,0.9119690061,1.7066993713,49.672477722,155.62515259,,,18.759214401,,,843.03442383,497437.1875,6728313.5,-818.0310669
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.1864,1.0,30000.0,23.700141907,918.94488525,1.0119111538,1.680770278,0.9194089174,1.6356643438,49.255149841,154.08119202,,,18.155973434,,,843.18640137,497437.1875,6728313.5,-818.1830444
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.3384,1.0,30000.0,23.457838058,979.88977051,1.0177886486,1.7563371658,0.9272018075,1.9128510952,48.932041168,153.55801392,,,17.34154129,,,843.33837891,497437.1875,6728313.5,-818.335022
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.4904,1.0,30000.0,23.110853195,864.92913818,1.0207418203,1.8851884604,0.9286038876,1.7967802286,48.042354584,152.79830933,,,17.98176384,,,843.49041748,497437.1875,6728313.5,-818.4870605
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.6424,1.0,30000.0,23.103290558,1040.456665,1.0224609375,1.7353392839,0.9266130328,1.6965242624,47.266952515,151.91227722,,,19.140985489,,,843.64239502,497437.1875,6728313.5,-818.6390381
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.7944,1.0,30000.0,23.160694122,900.14172363,1.0208842754,1.7598912716,0.9239908457,1.8506000042,46.639545441,153.22351074,,,19.685688019,,,843.79437256,497437.1875,6728313.5,-818.7910156
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,843.9464,1.0,30000.0,22.970149994,757.40155029,1.0178052187,1.7860271931,0.915162921,1.6740953922,47.30783844,154.81919861,,,19.876232147,,,843.94641113,497437.1875,6728313.5,-818.9430542
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,844.0984,1.0,30000.0,23.262525558,915.25982666,1.0173133612,1.6011265516,0.9009266496,1.5584440231,47.321399689,155.86245728,,,20.417953491,,,844.09838867,497437.1875,6728313.5,-819.0950317
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,844.2504,1.0,30000.0,23.276306152,1078.2990723,1.0162444115,1.3874031305,0.8837222457,1.1979249716,46.223506927,155.4752655,,,21.172538757,,,844.25042725,497437.1875,6728313.5,-819.2470703
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,844.4024,1.0,30000.0,23.059272766,910.74005127,1.0082503557,1.0759454966,0.8779609203,1.0062541962,46.35660553,154.2154541,,,20.877410889,,,844.40240479,497437.1875,6728313.5,-819.3990479
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,844.5544,1.0,30000.0,23.241893768,1068.2203369,0.9983478189,1.3310027122,0.8882328868,1.7593127489,46.745723724,153.35301208,,,20.258874893,,,844.55438232,497437.1875,6728313.5,-819.5510254
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,844.7064,1.0,30000.0,22.469907761,1049.1967773,0.9947863817,1.8878055811,0.9074888229,1.8592879772,46.821403503,152.79849243,,,19.610048294,,,844.7064209,497437.1875,6728313.5,-819.703064
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,844.8584,1.0,30000.0,21.491287231,866.67712402,0.9971352816,1.7943871021,0.9196203351,1.7267830372,45.766872406,153.26028442,,,20.157669067,,,844.85839844,497437.1875,6728313.5,-819.8550415
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.0104,1.0,30000.0,20.479942322,834.75592041,1.0057436228,1.418137908,0.9263759255,1.0613747835,46.794048309,154.89970398,,,21.928329468,,,845.01037598,497437.1875,6728313.5,-820.007019
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.1624,1.0,30000.0,20.151802063,965.19683838,1.0193417072,0.8773701191,0.9357309937,0.8116473556,49.751968384,157.33938599,,,24.556787491,,,845.16241455,497437.1875,6728313.5,-820.1590576
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.3144,1.0,30000.0,18.505924225,934.01574707,1.0285414457,0.8843563795,0.9488933682,1.0086131096,51.219402313,157.63990784,,,26.97052002,,,845.31439209,497437.1875,6728313.5,-820.3110352
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.4664,1.0,30000.0,17.384840012,800.18896484,1.030883193,1.2502297163,0.9672982693,1.5002608299,47.203968048,155.24052429,,,28.104736328,,,845.46636963,497437.1875,6728313.5,-820.4630127
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.6184,1.0,30000.0,17.625,825.07080078,1.0334929228,1.6019147635,0.9847931266,1.6084593534,47.425556183,153.60693359,,,29.161117554,,,845.6184082,497437.1875,6728313.5,-820.6150513
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.7704,1.0,30000.0,17.669315338,841.81097412,1.0363899469,1.479418993,0.9964876771,1.3074953556,46.144515991,151.13566589,,,28.882390976,,,845.77038574,497437.1875,6728313.5,-820.7670288
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,845.9224,1.0,30000.0,17.744510651,793.68505859,1.0354110003,1.407314539,1.007807374,1.627717495,46.81627655,149.55682373,,,27.338842392,,,845.92242432,497437.1875,6728313.5,-820.9190674
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.0744,1.0,30000.0,17.647098541,850.29919434,1.0295761824,1.8538986444,1.0112650394,2.0347397327,47.156925201,150.12792969,,,23.068136215,,,846.07440186,497437.1875,6728313.5,-821.0710449
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.2264,1.0,30000.0,17.446487427,780.0,1.0207573175,2.1215639114,1.0140631199,2.13808465,47.272254944,150.57745361,,,19.402397156,,,846.22637939,497437.1875,6728313.5,-821.2230225
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.3784,1.0,30000.0,17.246040344,817.63775635,1.0088167191,2.077681303,0.9980505705,1.9879765511,47.305130005,152.60757446,,,17.791114807,,,846.37841797,497437.1875,6728313.5,-821.375
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.5304,1.0,30000.0,17.245283127,816.37786865,0.996155858,1.9471970797,0.9738694429,1.94277668,51.824314117,154.862854,,,18.171831131,,,846.53039551,497437.1875,6728313.5,-821.5269775
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.6824,1.0,30000.0,17.824605942,815.7164917,0.9879055023,1.9126205444,0.9443936944,1.8730053902,49.41299057,156.95925903,,,19.36696434,,,846.68237305,497437.1875,6728313.5,-821.6789551
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.8344,1.0,30000.0,18.398702621,863.43304443,0.9850382209,1.8065484762,0.9282127023,1.7380024195,47.444770813,158.45278931,,,19.701568604,,,846.83441162,497437.1875,6728313.5,-821.8309937
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,846.9864,1.0,30000.0,19.046880722,783.96838379,0.9859333634,1.4837752581,0.9198656678,1.1732176542,46.980415344,160.46452332,,,21.114898682,,,846.98638916,497437.1875,6728313.5,-821.9829712
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,847.1384,1.0,30000.0,18.91126442,763.24407959,0.984175086,1.0890902281,0.9380074143,1.1640908718,47.020511627,159.3633728,,,20.779497147,,,847.13842773,497437.1875,6728313.5,-822.1350098
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,847.2904,1.0,30000.0,18.92748642,799.4487915,0.9830511212,1.3410589695,0.9561747909,1.5422781706,46.658435822,156.6612854,,,19.791727066,,,847.29040527,497437.1875,6728313.5,-822.2869873
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,847.4424,1.0,30000.0,18.493778229,868.11022949,0.9863337278,1.7246571779,0.9704940319,1.8535889387,46.570644379,155.65280151,,,18.924352646,,,847.44238281,497437.1875,6728313.5,-822.4389648
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,847.5944,1.0,30000.0,17.829208374,818.97637939,0.9933929443,1.9200396538,0.9856778383,1.9302567244,47.152099609,153.30253601,,,18.689842224,,,847.59442139,497437.1875,6728313.5,-822.5910034
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,847.7464,1.0,30000.0,18.238969803,893.11804199,1.004642725,1.9173949957,0.9831591845,1.8927857876,46.413158417,152.73822021,,,18.74224472,,,847.74639893,497437.1875,6728313.5,-822.742981
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,847.8984,1.0,30000.0,18.730583191,757.18109131,1.0121006966,1.916263938,0.9679051638,1.9674788713,46.931518555,153.38163757,,,18.187124252,,,847.89837646,497437.1875,6728313.5,-822.8949585
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.0504,1.0,30000.0,19.287454605,1015.4802856,1.0198220015,1.9100272655,0.9548329711,1.7893508673,44.713871002,153.37446594,,,20.04356575,,,848.05041504,497437.1875,6728313.5,-823.0469971
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.2024,1.0,30000.0,19.816337585,1013.6692505,1.0207195282,1.7451466322,0.9568816423,1.7650461197,48.599811554,153.66978455,,,20.66857338,,,848.20239258,497437.1875,6728313.5,-823.1989746
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.3544,1.0,30000.0,20.309598923,1008.9448853,1.012106061,1.7505877018,0.9556401372,1.7133103609,50.085090637,155.37263489,,,21.159378052,,,848.35437012,497437.1875,6728313.5,-823.3509521
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.5064,1.0,30000.0,20.460510254,1086.2729492,1.0080786943,1.7285908461,0.9570925832,1.7787626982,49.659633636,156.91349792,,,21.44839859,,,848.50640869,497437.1875,6728313.5,-823.5029907
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.6584,1.0,30000.0,20.05153656,1096.2467041,1.0045386553,1.7388813496,0.9493353963,1.6408826113,50.102214813,157.52462769,,,23.911148071,,,848.65838623,497437.1875,6728313.5,-823.6549683
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.8104,1.0,30000.0,19.826574326,1106.220459,0.9991477132,1.466730237,0.9484410286,1.2773439884,50.858203888,156.97399902,,,25.476894379,,,848.8104248,497437.1875,6728313.5,-823.8070068
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,848.9624,1.0,30000.0,20.24587059,1072.8345947,0.9900624156,1.3865278959,0.9504520893,1.705503583,49.142318726,155.33992004,,,25.186681747,,,848.96240234,497437.1875,6728313.5,-823.9589844
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,849.1144,1.0,30000.0,18.963027954,1079.6062012,0.9773798585,1.8415697813,0.9798100591,1.7952159643,47.404407501,153.09765625,,,22.620471954,,,849.11437988,497437.1875,6728313.5,-824.1109619
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,849.2664,1.0,30000.0,16.718099594,851.10235596,0.9734568596,1.7789633274,0.9816766381,1.7906348705,46.550544739,152.60940552,,,20.943881989,,,849.26641846,497437.1875,6728313.5,-824.2630005
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,849.4184,1.0,30000.0,16.119068146,886.80310059,0.9920270443,1.7775659561,0.9926261902,1.7465603352,47.72328186,153.44456482,,,21.209150314,,,849.418396,497437.1875,6728313.5,-824.414978
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,849.5704,1.0,30000.0,16.592952728,1081.0708008,1.0398856401,1.7251335382,0.9764463902,1.7164950371,48.164054871,154.10154724,,,23.335836411,,,849.57037354,497437.1875,6728313.5,-824.5669556
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,849.7224,1.0,30000.0,17.850738525,949.74804688,1.1066138744,1.6376029253,0.9521682858,1.5176193714,48.554672241,156.40913391,,,27.643226624,,,849.72241211,497437.1875,6728313.5,-824.7189941
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,849.8744,1.0,30000.0,18.430494308,1025.9685059,1.2091472149,1.3640396595,0.957269907,1.2210618258,50.162124634,152.69639587,,,34.56129837,,,849.87438965,497437.1875,6728313.5,-824.8709717
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.0264,1.0,30000.0,17.912982941,1130.3621826,1.294074297,1.2055165768,1.0555480719,1.3105033636,50.484806061,145.56735229,,,42.985729218,,,850.02642822,497437.1875,6728313.5,-825.0230103
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.1784,1.0,30000.0,17.469463348,968.78735352,1.3704602718,1.5696680546,1.2863260508,1.9022874832,51.609107971,140.5145874,,,49.49105072,,,850.17840576,497437.1875,6728313.5,-825.1749878
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.3304,1.0,65000.0,15.529288292,873.5748291,1.4832876921,1.973782897,1.5038177967,1.7797255516,51.56803894,134.09689331,,,51.74754715,,,850.3303833,497437.1875,6728313.5,-825.3269653
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.4824,1.0,65000.0,16.035787582,947.18109131,1.6267079115,1.5844113827,1.6034169197,1.4413552284,51.513309479,132.92420959,,,50.694179535,,,850.48242188,497437.1875,6728313.5,-825.4790039
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.6344,1.0,65000.0,16.847585678,1066.8660889,1.8046139479,1.4106001854,1.5574640036,1.4980195761,53.399982452,134.49610901,,,49.083206177,,,850.63439941,497437.1875,6728313.5,-825.6309814
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.7864,1.0,65000.0,17.051317215,1098.3620605,1.9767454863,1.5242277384,1.5157232285,1.4819296598,52.246147156,133.8359375,,,46.725521088,,,850.78637695,497437.1875,6728313.5,-825.782959
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,850.9384,1.0,65000.0,16.932121277,706.72436523,2.0661649704,1.5134220123,1.5311155319,1.6117167473,52.209049225,132.45054626,,,47.654621124,,,850.93841553,497437.1875,6728313.5,-825.9349976
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,851.0904,1.0,65000.0,16.046653748,861.02355957,2.0788846016,1.8354231119,1.5746526718,2.1266634464,51.792961121,130.63226318,,,49.128665924,,,851.09039307,497437.1875,6728313.5,-826.0869751
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,851.2424,1.0,65000.0,16.001335144,1198.8029785,2.022649765,2.2338483334,1.637752533,2.1149671078,50.446338654,128.24197388,,,52.064285278,,,851.24237061,497437.1875,6728313.5,-826.2389526
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,851.3944,1.0,65000.0,16.599431992,1314.0787354,1.9036964178,2.0354685783,1.6419177055,2.0221579075,51.928043365,124.62657166,,,50.824562073,,,851.39440918,497437.1875,6728313.5,-826.3909912
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,851.5464,1.0,65000.0,17.669029236,1283.4331055,1.8042452335,1.8889714479,1.5905818939,1.6623721123,51.839221954,124.10813141,,,49.224323273,,,851.54638672,497437.1875,6728313.5,-826.5429688
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,851.6984,1.0,65000.0,17.883136749,1256.6298828,1.7486348152,1.3725242615,1.4892033339,1.0956192017,51.608589172,128.4052887,,,47.158901215,,,851.69842529,497437.1875,6728313.5,-826.6950073
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,851.8504,1.0,65000.0,18.518445969,1139.6376953,1.7017211914,0.8748528957,1.3645714521,0.7832548022,51.119895935,132.52980042,,,46.874614716,,,851.85040283,497437.1875,6728313.5,-826.8469849
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.0024,1.0,65000.0,19.81199646,1043.0078125,1.671667695,0.7530779839,1.2583627701,0.8031914234,49.653697968,141.19544983,,,44.715274811,,,852.00238037,497437.1875,6728313.5,-826.9989624
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.1544,1.0,65000.0,18.736761093,1171.1181641,1.6678818464,0.7987014055,1.2469828129,0.7291716337,50.035579681,148.85084534,,,42.239448547,,,852.15441895,497437.1875,6728313.5,-827.151001
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.3064,1.0,65000.0,17.657733917,1283.5905762,1.6403666735,0.6678801179,1.2487982512,0.6350964904,50.848941803,148.58850098,,,42.837696075,,,852.30639648,497437.1875,6728313.5,-827.3029785
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.4584,1.0,65000.0,17.018445969,1288.5826416,1.6088181734,0.6554327607,1.2981356382,0.7358366251,50.347488403,143.51173401,,,43.746486664,,,852.45837402,497437.1875,6728313.5,-827.4549561
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.6104,1.0,65000.0,17.86488533,1264.6456299,1.6203056574,0.9078065753,1.3717244864,1.1416600943,50.047481537,139.20295715,,,46.198028564,,,852.6104126,497437.1875,6728313.5,-827.6069946
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.7624,1.0,65000.0,18.301235199,1240.7086182,1.6549891233,1.3423329592,1.4224016666,1.4360643625,49.327732086,135.5158844,,,45.938262939,,,852.76239014,497437.1875,6728313.5,-827.7589722
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,852.9144,1.0,65000.0,17.147809982,1216.7716064,1.7081642151,1.4089461565,1.4851212502,1.2307944298,49.981357574,136.03309631,,,47.253704071,,,852.91442871,497437.1875,6728313.5,-827.9110107
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.0664,1.0,65000.0,16.77132225,1094.0944824,1.7844488621,1.157763958,1.4805490971,1.249917388,50.066493988,136.79348755,,,46.166812897,,,853.06640625,497437.1875,6728313.5,-828.0629883
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.2184,1.0,65000.0,16.271326065,1074.0628662,1.8075799942,1.3123797178,1.5008884668,1.3140608072,49.642478943,136.11251831,,,44.871021271,,,853.21838379,497437.1875,6728313.5,-828.2149658
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.3704,1.0,30000.0,17.111949921,1163.338501,1.7559664249,1.5873190165,1.5038801432,2.1498150826,50.980743408,136.5934906,,,41.691982269,,,853.37042236,497437.1875,6728313.5,-828.3670044
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.5224,1.0,30000.0,16.040798187,1236.661377,1.6597937346,2.4220499992,1.5539166927,2.1845076084,50.461303711,136.46318054,,,38.150493622,,,853.5223999,497437.1875,6728313.5,-828.5189819
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.6744,1.0,30000.0,15.993523598,1148.8660889,1.5580537319,2.0168213844,1.4711203575,2.0067334175,48.87776947,138.26907349,,,33.247238159,,,853.67437744,497437.1875,6728313.5,-828.6709595
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.8264,1.0,30000.0,17.187879562,1221.1181641,1.4484466314,1.8899644613,1.3195992708,1.6535259485,48.31444931,144.07624817,,,29.804729462,,,853.82641602,497437.1875,6728313.5,-828.822998
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,853.9784,1.0,30000.0,17.375095367,1229.7479248,1.3500597477,1.3846524954,1.1599931717,1.1597371101,48.282417297,151.5448761,,,27.093980789,,,853.97839355,497437.1875,6728313.5,-828.9749756
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,854.1304,1.0,30000.0,16.764070511,1101.1810303,1.2559792995,0.9966942072,1.0609736443,0.9869007468,48.295120239,154.90315247,,,24.451681137,,,854.13037109,497437.1875,6728313.5,-829.1269531
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,854.2824,1.0,30000.0,16.444559097,1233.7794189,1.1715816259,1.0888382196,1.0357354879,1.3297505379,47.386829376,154.74487305,,,21.829481125,,,854.28240967,497437.1875,6728313.5,-829.2789917
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,854.4344,1.0,30000.0,15.799262047,1305.9053955,1.1014957428,1.5928785801,1.0378503799,1.7954105139,47.286491394,153.86708069,,,19.94319725,,,854.43438721,497437.1875,6728313.5,-829.4309692
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,854.5864,1.0,30000.0,16.31993866,1193.9211426,1.0443035364,1.927587986,1.0360031128,1.8935698271,47.722476959,151.6598053,,,19.771282196,,,854.58642578,497437.1875,6728313.5,-829.5830078
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,854.7384,1.0,30000.0,16.799985886,1327.559082,1.0031517744,1.8862498999,1.0173330307,1.9258263111,46.515621185,151.53074646,,,19.343664169,,,854.73840332,497437.1875,6728313.5,-829.7349854
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,854.8904,1.0,30000.0,17.09942627,1345.2480469,0.9853258729,1.9460686445,0.9955631495,1.9247267246,47.56608963,153.44595337,,,19.886753082,,,854.89038086,497437.1875,6728313.5,-829.8869629
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.0424,1.0,30000.0,17.98830986,1023.5944824,0.9772695303,1.8862566948,0.9808317423,1.8316558599,47.037944794,155.6295929,,,19.529348373,,,855.04241943,497437.1875,6728313.5,-830.0390015
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.1944,1.0,30000.0,17.886964798,701.94091797,0.9696193337,1.7021865845,0.9824408889,1.4880993366,46.892860413,155.80134583,,,19.257648468,,,855.19439697,497437.1875,6728313.5,-830.190979
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.3464,1.0,30000.0,17.9375,380.28738403,0.9656168222,1.396066308,0.9740515947,1.5643037558,47.842292786,155.99440002,,,18.475717545,,,855.34637451,497437.1875,6728313.5,-830.3429565
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.4984,1.0,30000.0,18.010206223,446.91339111,0.9645861387,1.7178449631,0.9749049544,1.7807062864,47.766296387,155.21131897,,,19.33489418,,,855.49841309,497437.1875,6728313.5,-830.4949951
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.6504,1.0,30000.0,18.388319016,950.22052002,0.9661338925,1.7887891531,0.9541010261,1.6870794296,47.795890808,154.42077637,,,22.162179947,,,855.65039063,497437.1875,6728313.5,-830.6469727
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.8024,1.0,30000.0,18.693025589,1028.4724121,0.9714071751,1.5880264044,0.9386684299,1.5331755877,47.055381775,155.31242371,,,24.303747177,,,855.8024292,497437.1875,6728313.5,-830.7990112
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,855.9544,1.0,30000.0,18.622678757,854.92913818,0.9831914306,1.518702507,0.9245798588,1.5901882648,46.644100189,155.68313599,,,25.460224152,,,855.95440674,497437.1875,6728313.5,-830.9509888
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,856.1064,1.0,30000.0,17.498315811,908.78747559,0.99737674,1.6831279993,0.9203633666,1.7817380428,46.853366852,154.23675537,,,24.693532944,,,856.10638428,497437.1875,6728313.5,-831.1029663
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,856.2584,1.0,30000.0,17.414176941,924.15753174,1.0081429482,1.8705579042,0.9621725082,1.9002497196,46.480205536,153.01715088,,,22.771787643,,,856.25842285,497437.1875,6728313.5,-831.2550049
