source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1239.6739006,1.0,65000.0,13.41460228,12.250000954,1.1646034718,,1.4556142092,1.4490220547,1.2781316042,42.973152161,,,4.4130554199,59.993534088,1.9597426653,0.0024773071,1239.6739502,476935.21875,6625441.0,-1217.39624
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1239.8259006,1.0,65000.0,13.4405756,12.250000954,1.190580368,,1.468298316,1.453986764,1.2722461224,42.998561859,,,4.1905426979,59.285362244,1.9391522408,0.0056811268,1239.8259277,476935.21875,6625441.0,-1217.548096
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1239.9779006,1.0,65000.0,13.496074677,12.250000954,1.2460765839,,1.4726442099,1.4517569542,1.2734904289,43.081813812,,,4.1384792328,59.193305969,1.9128785133,0.0141681358,1239.9779053,476935.21875,6625441.0,-1217.699951
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1240.1299006,1.0,65000.0,13.523228645,12.250000954,1.2732311487,,1.4685097933,1.4497298002,1.2736313343,43.57075119,,,4.3361778259,59.30771637,1.8929389715,0.0214680117,1240.1298828,476935.1875,6625441.0,-1217.851929
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1240.2819006,1.0,65000.0,13.489936829,12.250000954,1.2399390936,,1.4591450691,1.4494864941,1.2749667168,44.539035797,,,4.8817663193,59.063137054,1.8864291906,0.0278570857,1240.2818604,476935.1875,6625441.0,-1218.003784
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1240.4339006,1.0,65000.0,13.420396805,12.250000954,1.1703981161,,1.4530992508,1.4451209307,1.2894937992,45.509368896,,,5.6164827347,58.707523346,1.8918861151,0.0361137912,1240.43396,476935.1875,6625441.0,-1218.155884
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1240.5859006,1.0,65000.0,13.327805519,12.250000954,1.077806592,,1.4527316093,1.4320993423,1.3258830309,46.049625397,,,6.2172832489,58.634479523,1.9087797403,0.0411789417,1240.5859375,476935.1875,6625441.0,-1218.307739
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1240.7379006,1.0,65000.0,13.203961372,12.250000954,0.9539623857,,1.4557574987,1.4209721088,1.370024085,45.998371124,,,6.3530511856,58.68775177,1.9366703033,0.0354111344,1240.737915,476935.1875,6625441.0,-1218.459595
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1240.8899006,1.0,65000.0,13.047499657,12.250000954,0.7974945903,,1.4576243162,1.4284582138,1.3934262991,45.317703247,,,6.018383503,58.412139893,1.9702105522,0.0159629826,1240.8898926,476935.1875,6625441.0,-1218.611572
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.0419006,1.0,65000.0,12.894382477,12.250000954,0.644379735,,1.4530726671,1.4565167427,1.3807623386,44.584529877,,,5.6445841789,58.108329773,2.00197649,-0.005520425,1241.0418701,476935.1875,6625441.0,-1218.763428
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.1939006,1.0,65000.0,12.782815933,12.250000954,0.5328190327,,1.4423193932,1.491835475,1.3367800713,44.231636047,,,5.5019750595,58.247898102,2.0254819393,-0.018096948,1241.1938477,476935.1875,6625441.0,-1218.915405
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.3459006,1.0,65000.0,12.723443985,12.250000954,0.47344625,,1.4302036762,1.5105062723,1.2839152813,44.389846802,,,5.5920939445,58.826778412,2.0325651169,-0.020808538,1241.3459473,476935.1875,6625441.0,-1219.067383
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.4979006,1.0,65000.0,12.704455376,12.250000954,0.4544560313,,1.4201319218,1.5035594702,1.2399435043,44.870479584,,,5.7676954269,59.317180634,2.0217990875,-0.017501395,1241.4979248,476935.15625,6625441.0,-1219.219238
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.6499006,1.0,65000.0,12.697199821,12.250000954,0.4471971691,,1.4132300615,1.4825942516,1.2118867636,45.234275818,,,5.8121795654,59.152683258,1.9989507198,-0.008213826,1241.6499023,476935.15625,6625441.0,-1219.371216
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.8019006,1.0,65000.0,12.684814453,12.250000954,0.4348183274,,1.4082866907,1.4596284628,1.20763731,45.339271545,,,5.6231088638,58.565029144,1.9769448042,0.0074907686,1241.8018799,476935.15625,6625441.0,-1219.523071
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1241.9539006,1.0,65000.0,12.663994789,12.250000954,0.4139934182,,1.4034233093,1.4423031807,1.2284950018,45.206035614,,,5.2391471863,58.014984131,1.9657684565,0.0243225005,1241.9538574,476935.15625,6625441.0,-1219.675049
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1242.1059006,1.0,65000.0,12.639822006,12.250000954,0.3898192048,,1.3968141079,1.4358448982,1.2672351599,44.794960022,,,4.7873063087,57.601272583,1.9718401432,0.0333087072,1242.105957,476935.15625,6625440.5,-1219.827026
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1242.2579006,1.0,65000.0,12.62262249,12.250000954,0.3726229072,,1.3894195557,1.441839695,1.3035848141,44.067195892,,,4.4575762749,57.048686981,1.9985511303,0.0312005468,1242.2579346,476935.15625,6625440.5,-1219.979004
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1242.4099006,1.0,65000.0,12.613732338,12.250000954,0.3637344539,,1.3816330433,1.4588965178,1.320471406,43.387420654,,,4.3539276123,56.24665451,2.0350184441,0.025925057,1242.4099121,476935.15625,6625440.5,-1220.130859
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1242.5619006,1.0,65000.0,12.612071991,12.250000954,0.3620735705,,1.3776392937,1.4792464972,1.3144944906,43.261207581,,,4.3378190994,55.570980072,2.0655601025,0.022357231,1242.5618896,476935.15625,6625440.5,-1220.282715
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1242.7139006,1.0,65000.0,12.614243507,12.250000954,0.3642477989,,1.3807684183,1.4874989986,1.2971465588,43.859920502,,,4.3255586624,55.416446686,2.0798957348,0.0190412067,1242.7138672,476935.15625,6625440.5,-1220.434692
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1242.8659006,1.0,65000.0,12.622601509,12.250000954,0.3725964725,,1.3934224844,1.4792199135,1.2850493193,44.791614532,,,4.2865371704,55.647994995,2.0743374825,0.014302033,1242.8658447,476935.125,6625440.5,-1220.58667
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.0179006,1.0,65000.0,12.634123802,12.250000954,0.3841206133,,1.4158643484,1.466930747,1.2844532728,45.329410553,,,4.2365746498,55.722358704,2.0595569611,0.0117683988,1243.0179443,476935.125,6625440.5,-1220.738647
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.1699006,1.0,65000.0,12.641015053,12.250000954,0.3910125792,,1.4443163872,1.4669531584,1.2934780121,45.1690979,,,4.20773983,55.425689697,2.0497863293,0.0146510191,1243.1699219,476935.125,6625440.5,-1220.890503
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.3219006,1.0,65000.0,12.637592316,12.250000954,0.3875881433,,1.4727612734,1.484436512,1.3070691824,44.402297974,,,4.2410678864,54.994457245,2.0530240536,0.0216902662,1243.3218994,476935.125,6625440.5,-1221.042358
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.4739006,1.0,65000.0,12.626907349,12.250000954,0.3769043982,,1.4946852922,1.504673481,1.3228467703,43.368690491,,,4.3553490639,54.889331818,2.0696778297,0.02947166,1243.473877,476935.125,6625440.5,-1221.194336
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.6259006,1.0,65000.0,12.616436958,12.250000954,0.3664382696,,1.508667469,1.5160746574,1.3411841393,42.582996368,,,4.4949951172,55.338100433,2.0944061279,0.034011662,1243.6258545,476935.125,6625440.5,-1221.346191
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.7779006,1.0,65000.0,12.613202095,12.250000954,0.3632038534,,1.5148977041,1.5278413296,1.3578058481,42.472717285,,,4.6146602631,56.042316437,2.1218707561,0.0326822437,1243.7779541,476935.125,6625440.5,-1221.498291
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1243.9299006,1.0,65000.0,12.615524292,12.250000954,0.3655253649,,1.5154421329,1.5568351746,1.3604140282,42.922950745,,,4.7745609283,56.372924805,2.1466934681,0.0266204551,1243.9299316,476935.125,6625440.5,-1221.650146
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.0819006,1.0,65000.0,12.626969337,12.250000954,0.376974076,,1.5136295557,1.5921126604,1.3413860798,43.574127197,,,4.9938473701,55.820384979,2.1646323204,0.0194841698,1244.0819092,476935.125,6625440.5,-1221.802002
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.2339006,1.0,65000.0,12.646995544,12.250000954,0.3969942927,,1.5121343136,1.5947059393,1.3155480623,44.025588989,,,5.144285202,54.491436005,2.172321558,0.015386261,1244.2338867,476935.09375,6625440.5,-1221.953979
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.3859006,1.0,65000.0,12.6704216,12.250000954,0.4204265177,,1.5075713396,1.5537213087,1.2973479033,44.049320221,,,5.0573000908,53.305843353,2.1687989235,0.0174115561,1244.3858643,476935.09375,6625440.5,-1222.105835
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.5379006,1.0,65000.0,12.689036369,12.250000954,0.4390333295,,1.4928865433,1.5096358061,1.2850232124,43.820102692,,,4.8221621513,53.180366516,2.1595635414,0.0229075793,1244.5378418,476935.09375,6625440.5,-1222.257813
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.6899006,1.0,65000.0,12.698753357,12.250000954,0.4487549067,,1.4640338421,1.4993569851,1.2643728256,43.363388062,,,4.6295027733,54.548461914,2.1498355865,0.0278112683,1244.6899414,476935.09375,6625440.5,-1222.40979
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.8419006,1.0,65000.0,12.702422142,12.250000954,0.4524244368,,1.4261678457,1.5097131729,1.231144309,42.67016983,,,4.5722947121,57.213092804,2.1393392086,0.0297511015,1244.8419189,476935.09375,6625440.5,-1222.561768
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1244.9939006,1.0,65000.0,12.702972412,12.250000954,0.452973187,,1.3876875639,1.4993722439,1.1982184649,41.817596436,,,4.5871067047,60.511375427,2.1211595535,0.028855985,1244.9938965,476935.09375,6625440.5,-1222.713623
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1245.1459006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.3594954014,1.4561145306,1.1775866747,41.241371155,,,4.5665354729,63.29781723,2.0925374031,0.0266601481,1245.145874,476935.09375,6625440.5,-1222.865479
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1245.2979006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.3456712961,1.408631444,1.1733705997,41.33385849,,,4.4280467033,64.58707428,2.0564951897,0.0261995364,1245.2978516,476935.09375,6625440.5,-1223.017456
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1245.4499006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.344240427,1.3893069029,1.182284236,42.089324951,,,4.2076735497,64.344589233,2.0197732449,0.0296728574,1245.4499512,476935.09375,6625440.5,-1223.169434
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1245.6019006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.3509062529,1.4050668478,1.2019579411,42.965488434,,,4.0035171509,63.351356506,1.9894057512,0.0351430811,1245.6019287,476935.0625,6625440.5,-1223.321411
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1245.7539006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.3648406267,1.4392588139,1.2274080515,43.292747498,,,3.8814613819,62.702529907,1.9701918364,0.035800375,1245.7539063,476935.0625,6625440.5,-1223.473267
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1245.9059006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.3819576502,1.4753787518,1.2506906986,43.015014648,,,3.8220071793,62.697547913,1.9566265345,0.0296027325,1245.9058838,476935.0625,6625440.5,-1223.625122
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.0579006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.3995672464,1.5056256056,1.265847683,42.345661163,,,3.7566158772,62.985969543,1.9448939562,0.0229925234,1246.0578613,476935.0625,6625440.5,-1223.7771
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.2099006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.415191412,1.5291850567,1.2722645998,41.5794487,,,3.6875963211,63.146167755,1.9331506491,0.0229406822,1246.2099609,476935.0625,6625440.5,-1223.929077
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.3619006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4289104939,1.5478286743,1.2744662762,40.907478333,,,3.7037065029,63.199928284,1.9219983816,0.0292527378,1246.3619385,476935.0625,6625440.5,-1224.081055
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.5139006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4409890175,1.5597133636,1.2762210369,40.616958618,,,3.9195048809,63.112865448,1.9118732214,0.0342986546,1246.513916,476935.0625,6625440.5,-1224.23291
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.6659006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4516177177,1.5601391792,1.2830963135,41.027862549,,,4.2704987526,62.661998749,1.9010437727,0.0334542617,1246.6658936,476935.0625,6625440.5,-1224.384888
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.8179006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4614336491,1.5459884405,1.3024479151,42.186084747,,,4.5572710037,61.700141907,1.8907166719,0.0293164924,1246.8178711,476935.0625,6625440.5,-1224.536743
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1246.9699006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4711645842,1.523861289,1.3350536823,43.801055908,,,4.6826505661,60.460365295,1.884920001,0.0259924456,1246.9698486,476935.03125,6625440.5,-1224.688721
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1247.1219006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4786434174,1.5116791725,1.3663562536,45.297439575,,,4.7204222679,59.307704926,1.890114665,0.0237686802,1247.1219482,476935.03125,6625440.5,-1224.840698
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1247.2739006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4841301441,1.520757556,1.3817024231,46.057296753,,,4.8467693329,58.153694153,1.9075906277,0.0208299942,1247.2739258,476935.03125,6625440.5,-1224.992554
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1247.4259006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.4905985594,1.5479837656,1.3791582584,45.797016144,,,5.0489444733,56.908546448,1.9301617146,0.0167026818,1247.4259033,476935.03125,6625440.5,-1225.144531
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1247.5779006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.499194622,1.5769098997,1.3721359968,44.562644958,,,5.1915202141,55.964057922,1.9474278688,0.0128151737,1247.5778809,476935.03125,6625440.5,-1225.296387
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1247.7299006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5105686188,1.5950795412,1.3722074032,42.809673309,,,5.1661815643,55.982036591,1.9541296959,0.01047468,1247.7298584,476935.03125,6625440.5,-1225.448242
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1247.8819006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.522454977,1.602159977,1.3782253265,41.256343842,,,4.9310560226,57.190074921,1.9505591393,0.0081974491,1247.881958,476935.03125,6625440.5,-1225.600342
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.0339006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.532753706,1.6045285463,1.382455945,40.453102112,,,4.5802745819,58.852386475,1.9446358681,0.005453967,1248.0339355,476935.03125,6625440.5,-1225.752197
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.1859006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5409115553,1.6065527201,1.3809126616,40.823986053,,,4.2742180824,60.273548126,1.9402816296,0.0055645504,1248.1859131,476935.03125,6625440.5,-1225.904175
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.3379006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5475295782,1.606801033,1.3795685768,42.41198349,,,4.1432647705,61.209007263,1.9406158924,0.0114224805,1248.3378906,476935.0,6625440.5,-1226.05603
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.4899006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5556484461,1.6003499031,1.3863441944,44.808048248,,,4.2452712059,61.690353394,1.9453243017,0.0196263213,1248.4898682,476935.0,6625440.5,-1226.207886
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.6419006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5654568672,1.5866855383,1.4028759003,46.868934631,,,4.4229602814,61.917045593,1.9575033188,0.0213246029,1248.6418457,476935.0,6625440.5,-1226.359863
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.7939006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5753178596,1.5759664774,1.4244414568,47.773029327,,,4.5008068085,62.049079895,1.9771686792,0.0117077027,1248.7939453,476935.0,6625440.5,-1226.511841
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1248.9459006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.582092762,1.5845599174,1.4397923946,47.393180847,,,4.4837779999,61.951984406,2.0051386356,-0.005773097,1248.9459229,476935.0,6625440.5,-1226.663818
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1249.0979006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5821818113,1.6176339388,1.4383810759,46.162471771,,,4.503827095,61.2147789,2.0371820927,-0.0219981,1249.0979004,476935.0,6625440.5,-1226.815674
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1249.2499006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5739080906,1.6593418121,1.4183732271,44.688106537,,,4.644094944,59.622581482,2.0645632744,-0.026240543,1249.2498779,476935.0,6625440.5,-1226.967651
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1249.4019006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5649102926,1.6793955564,1.3880147934,43.712299347,,,4.848048687,57.944610596,2.0820829868,-0.016678547,1249.4018555,476935.0,6625440.5,-1227.119629
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1249.5539006,1.0,65000.0,12.702999115,12.250000954,0.4530000985,,1.5595105886,1.6563347578,1.3614020348,43.844753265,,,4.9476046562,57.146575928,2.0928125381,0.0024616986,1249.5539551,476935.0,6625440.5,-1227.271484
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1249.7059006,1.0,65000.0,12.702999115,12.250000954,0.452999264,,1.5581237078,1.597033143,1.3508312702,45.202663422,,,4.8671102524,57.510810852,2.1008212566,0.0237487424,1249.7059326,476934.96875,6625440.5,-1227.423462
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1249.8579006,1.0,65000.0,12.702025414,12.250000954,0.4520229399,,1.5584243536,1.5348570347,1.3566460609,47.585903168,,,4.636964798,58.164482117,2.1062543392,0.0395403765,1249.8579102,476934.96875,6625440.5,-1227.575317
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.0099006,1.0,65000.0,12.698527336,12.250000954,0.4485252798,,1.5504271984,1.4978536367,1.366542697,50.164474487,,,4.3754630089,57.835285187,2.1094100475,0.0457823612,1250.0098877,476934.96875,6625440.5,-1227.727295
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.1619006,1.0,65000.0,12.688238144,12.250000954,0.438238889,,1.5273770094,1.4956139326,1.3664711714,52.183578491,,,4.1967115402,56.214458466,2.112029314,0.0432062894,1250.1618652,476934.96875,6625440.5,-1227.87915
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.3139006,1.0,65000.0,12.669532776,12.250000954,0.4195293486,,1.4921375513,1.5150463581,1.3499572277,53.362789154,,,4.1116585732,54.014408112,2.1135101318,0.0348487087,1250.3138428,476934.96875,6625440.5,-1228.031128
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.4659006,1.0,65000.0,12.646176338,12.250000954,0.396178931,,1.4518113136,1.5320183039,1.3202015162,53.919845581,,,4.0685477257,51.981761932,2.1155056953,0.0252545252,1250.4659424,476934.96875,6625440.5,-1228.183105
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.6179006,1.0,65000.0,12.626824379,12.250000954,0.3768225908,,1.4143054485,1.5305613279,1.2852909565,54.408069611,,,4.0082893372,50.241043091,2.1181924343,0.0184628479,1250.6179199,476934.96875,6625440.5,-1228.334961
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.7699006,1.0,65000.0,12.616117477,12.250000954,0.3661141396,,1.3850126266,1.5074360371,1.2509881258,55.087772369,,,3.9266521931,48.409637451,2.1223173141,0.0144209908,1250.7698975,476934.96875,6625440.5,-1228.486938
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1250.9219006,1.0,65000.0,12.613016129,12.250000954,0.3619664609,,1.364541769,1.465752244,1.2227355242,55.850475311,,,3.8617048264,46.217792511,2.1251301765,0.0107850255,1250.921875,476934.96875,6625440.5,-1228.638794
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.0739006,1.0,30000.0,12.611340523,12.250000954,0.3610751033,,1.3515456915,1.4121079445,1.2086520195,56.64988327,,,3.8368036747,43.765106201,2.1272592545,0.007249821,1251.0738525,476934.9375,6625440.5,-1228.790771
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.2259006,1.0,30000.0,12.611111641,12.250000954,0.3611108065,,1.3433082104,1.3643311262,1.2103922367,57.609043121,,,3.8816299438,41.370193481,2.1305608749,0.0059441151,1251.2259521,476934.9375,6625440.5,-1228.942749
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.3779006,1.0,30000.0,12.613986015,12.250000954,0.3639831543,,1.3393521309,1.3419548273,1.2255541086,58.611709595,,,4.0294799805,39.69890976,2.1363427639,0.0091222236,1251.3779297,476934.9375,6625440.5,-1229.094604
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.5299006,1.0,30000.0,12.622511864,12.250000954,0.3725123107,,1.3385534286,1.3562942743,1.2488483191,59.234024048,,,4.227077961,39.512401581,2.1434388161,0.0154701257,1251.5299072,476934.9375,6625440.5,-1229.246582
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.6819006,1.0,30000.0,12.639709473,12.250000954,0.3897073567,,1.342898488,1.4052422047,1.2752989531,59.184486389,,,4.3597249985,40.89691925,2.1501688957,0.0209848993,1251.6818848,476934.9375,6625440.5,-1229.398438
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.8339006,1.0,30000.0,12.662711143,12.250000954,0.4127132595,,1.3552372456,1.4627625942,1.3024861813,58.63168335,,,4.3588027954,43.245876312,2.1570935249,0.0233148411,1251.8338623,476934.9375,6625440.5,-1229.550415
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1251.9859006,1.0,30000.0,12.683466911,12.250000954,0.4334651828,,1.3799980879,1.5019299984,1.3296267986,58.075618744,,,4.2453989983,45.52602005,2.1643271446,0.0241499264,1251.9858398,476934.9375,6625440.5,-1229.702393
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1252.1379006,1.0,30000.0,12.696468353,12.250000954,0.4464651644,,1.4172421694,1.5156828165,1.3552963734,57.902675629,,,4.1413035393,47.075881958,2.1710336208,0.0261079278,1252.1379395,476934.9375,6625440.5,-1229.854248
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1252.2899006,1.0,65000.0,12.701779366,12.250000954,0.4517799616,,1.4602111578,1.5144374371,1.3760837317,58.07378006,,,4.1207027435,47.94726944,2.175352335,0.0277329404,1252.289917,476934.9375,6625440.5,-1230.006226
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,1252.4419006,1.0,65030.0,12.702908516,12.250000954,0.4529100955,,1.5005326271,1.5136384964,1.3891627789,58.302303314,,,4.1338453293,48.393821716,2.1755533218,0.0259505901,1252.4418945,476934.90625,6625440.5,-1230.158081
