source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1709.2695842,,,,17.5,26.847816467,26.849943161,0.5708257556,,0.5680986643,,156.98352051,,,29.563327789,,,,1709.2695313,499909.34375,6787698.5,-1685.993164
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1709.4215842,,,,17.5,26.384126663,27.948257446,0.5704838037,,0.569595933,,157.04142761,,,32.655712128,,,,1709.4216309,499909.34375,6787698.5,-1686.145264
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1709.5735842,,,,17.5,25.920423508,27.733875275,0.583313942,,0.582711935,,157.07713318,,,35.049274445,,,,1709.5736084,499909.34375,6787698.5,-1686.297241
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1709.7255842,,,,17.5,25.456867218,26.176179886,0.5784489512,,0.5896689892,,156.73057556,,,34.810558319,,,,1709.7255859,499909.34375,6787698.5,-1686.449219
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1709.8775842,,,,17.5,24.993196487,25.563785553,0.5710991025,,0.5749287009,,156.58282471,,,31.232221603,,,,1709.8775635,499909.34375,6787698.5,-1686.601196
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.0295842,,,,17.5,24.830934525,26.040603638,0.5559000373,,0.5609807372,,156.84477234,,,31.990297318,,,,1710.029541,499909.34375,6787698.5,-1686.753174
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.1815842,,,,17.5,25.288162231,25.982198715,0.5671977401,,0.5688079596,,157.10005188,,,36.739948273,,,,1710.1816406,499909.34375,6787698.5,-1686.905273
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.3335842,,,,17.5,25.847524643,24.946136475,0.5821294188,,0.5824682117,,157.50952148,,,40.733932495,,,,1710.3336182,499909.34375,6787698.5,-1687.057251
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.4855842,,,,17.5,26.406919479,24.783180237,0.5783124566,,0.5832771659,,157.81671143,,,40.47808075,,,,1710.4855957,499909.34375,6787698.5,-1687.209229
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.6375842,,,,17.5,26.966247559,26.07576561,0.5737835169,,0.5852715969,,157.89572144,,,38.814250946,,,,1710.6375732,499909.34375,6787698.5,-1687.361206
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.7895842,,,,17.5,27.525608063,25.779115677,0.585299015,,0.5872998834,,157.98782349,,,41.037822723,,,,1710.7895508,499909.34375,6787698.5,-1687.513184
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1710.9415842,,,,17.5,27.933685303,25.75129509,0.5990025997,,0.5919388533,,158.26199341,,,41.922718048,,,,1710.9415283,499909.34375,6787698.5,-1687.665161
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1711.0935842,,,,17.5,27.661830902,26.384616852,0.604762733,,0.6000742912,,158.58319092,,,40.772956848,,,,1711.0936279,499909.34375,6787698.5,-1687.817261
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1711.2455842,,,,17.5,26.625225067,28.040086746,0.610288322,,0.5973166823,,158.75540161,,,38.28937149,,,,1711.2456055,499909.34375,6787698.5,-1687.969238
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1711.3975842,,,,17.5,25.58833313,27.934463501,0.5880530477,,0.5788661838,,158.51515198,,,36.038200378,,,,1711.397583,499909.34375,6787698.5,-1688.121216
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1711.5495842,,,,17.5,24.551450729,26.736509323,0.5698777437,,0.5637690425,,158.41946411,,,33.924221039,,,,1711.5495605,499909.34375,6787698.5,-1688.273193
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1711.7015842,,,,17.5,23.51509285,24.794559479,0.5636926889,,0.5604724288,,158.54714966,,,30.101882935,,,,1711.7015381,499909.34375,6787698.5,-1688.425171
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1711.8535842,,,,17.5,22.478170395,24.062892914,0.5714614987,,0.5654121637,,158.42100525,,,26.837060928,,,,1711.8536377,499909.34375,6787698.5,-1688.577271
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.0055842,,,,17.5,21.777677536,23.371593475,0.5745510459,,0.5682737231,,158.24047852,,,26.306072235,,,,1712.0056152,499909.34375,6787698.5,-1688.729248
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.1575842,,,,17.5,21.940074921,21.805662155,0.5753430128,,0.5695815086,,158.46496582,,,26.127475739,,,,1712.1575928,499909.34375,6787698.5,-1688.881226
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.3095842,,,,17.5,22.383907318,21.213306427,0.577822268,,0.5691823363,,158.4793396,,,29.523357391,,,,1712.3095703,499909.34375,6787698.5,-1689.033203
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.4615842,,,,17.5,22.827770233,21.125391006,0.5707041621,,0.5699080229,,158.11729431,,,31.47816658,,,,1712.4615479,499909.34375,6787698.5,-1689.185181
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.6135842,,,,17.5,23.271671295,21.793230057,0.5656068325,,0.5658665299,,157.74885559,,,31.078453064,,,,1712.6135254,499909.34375,6787698.5,-1689.337158
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.7655842,,,,17.5,23.715503693,21.702638626,0.5610158443,,0.5648787022,,157.58349609,,,25.684345245,,,,1712.765625,499909.34375,6787698.5,-1689.489258
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1712.9175842,,,,17.5,24.168140411,21.662630081,0.5770896673,,0.5678966641,,158.00209045,,,24.234367371,,,,1712.9176025,499909.34375,6787698.5,-1689.641235
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.0695842,,,,17.5,24.68661499,22.361263275,0.5827447176,,0.5744276047,,158.65345764,,,33.529136658,,,,1713.0695801,499909.34375,6787698.5,-1689.793213
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.2215842,,,,17.5,25.312866211,23.781013489,0.5702060461,,0.5726060867,,159.30360413,,,42.898853302,,,,1713.2215576,499909.34375,6787698.5,-1689.94519
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.3735842,,,,17.5,25.939237595,24.415998459,0.5624188781,,0.5573387742,,159.74186707,,,44.13401413,,,,1713.3735352,499909.34375,6787698.5,-1690.097168
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.5255842,,,,17.5,26.565664291,25.691272736,0.5515996814,,0.5518996716,,159.69065857,,,45.418502808,,,,1713.5256348,499909.34375,6787698.5,-1690.249268
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.6775842,,,,17.5,27.191740036,27.591720581,0.5332624912,,0.5370267034,,159.50805664,,,50.647373199,,,,1713.6776123,499909.34375,6787698.5,-1690.401245
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.8295842,,,,17.5,27.818141937,27.661737442,0.5378127694,,0.5457097292,,158.91629028,,,57.325855255,,,,1713.8295898,499909.34375,6787698.5,-1690.553223
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1713.9815842,,,,17.5,28.41958046,27.761867523,0.532728076,,0.5356727242,,158.25561523,,,56.6378479,,,,1713.9815674,499909.34375,6787698.5,-1690.7052
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1714.1335842,,,,17.5,28.942075729,28.0460186,0.5330546498,,0.53742975,,158.17796326,,,52.135101318,,,,1714.1335449,499909.34375,6787698.5,-1690.857178
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1714.2855842,,,,17.5,29.422410965,28.454650879,0.5317187905,,0.537009716,,158.82989502,,,54.257247925,,,,1714.2856445,499909.34375,6787698.5,-1691.009277
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1714.4375842,,,,17.5,29.902746201,28.957115173,0.5357162952,,0.5430303812,,159.59117126,,,62.136520386,,,,1714.4376221,499909.34375,6787698.5,-1691.161255
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1714.5895842,,,,17.5,30.383081436,29.85291481,0.535550952,,0.5451585054,,160.0317688,,,66.437744141,,,,1714.5895996,499909.34375,6787698.5,-1691.313232
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1714.7415842,,,,17.5,30.863391876,29.451602936,0.5316181183,,0.5371927619,,160.35426331,,,63.755172729,,,,1714.7415771,499909.34375,6787698.5,-1691.46521
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1714.8935842,,,,17.5,31.336702347,30.365484238,0.5265048742,,0.5332200527,,160.17558289,,,56.627639771,,,,1714.8935547,499909.34375,6787698.5,-1691.617188
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.0455842,,,,17.5,31.622114182,32.416721344,0.5227479339,,0.5256921053,,159.53057861,,,55.802112579,,,,1715.0455322,499909.34375,6787698.5,-1691.769165
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.1975842,,,,17.5,31.429048538,32.041721344,0.5100953579,,0.5132889748,,159.31085205,,,55.816741943,,,,1715.1976318,499909.34375,6787698.5,-1691.921265
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.3495842,,,,17.5,31.236022949,32.677726746,0.5033378601,,0.5105224848,,161.47485352,,,54.20533371,,,,1715.3496094,499909.34375,6787698.5,-1692.073242
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.5015842,,,,17.5,31.042943954,32.654445648,0.4935289621,,0.5045163035,,164.97787476,,,47.990383148,,,,1715.5015869,499909.34375,6787698.5,-1692.22522
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.6535842,,,,17.5,30.849939346,32.149974823,0.4968200326,,0.5033895373,,165.53474426,,,44.689842224,,,,1715.6535645,499909.34375,6787698.5,-1692.377197
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.8055842,,,,17.5,30.656860352,31.356204987,0.5076261759,,0.5154044628,,163.97573853,,,44.293491364,,,,1715.805542,499909.34375,6787698.5,-1692.529175
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1715.9575842,,,,17.5,30.493362427,31.974910736,0.5301113129,,0.5273064375,,162.60339355,,,48.922306061,,,,1715.9576416,499909.34375,6787698.5,-1692.681274
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1716.1095842,,,,17.5,30.452737808,32.953132629,0.5362855792,,0.5374830961,,161.41149902,,,54.208221436,,,,1716.1096191,499909.34375,6787698.5,-1692.833252
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1716.2615842,,,,17.5,30.51200676,31.713588715,0.5330603719,,0.543171525,,160.99267578,,,53.711341858,,,,1716.2615967,499909.34375,6787698.5,-1692.985229
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1716.4135842,,,,17.5,30.571325302,31.713588715,0.5340043306,,0.5402188301,,161.8321228,,,52.978946686,,,,1716.4135742,499909.34375,6787698.5,-1693.137207
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1716.5655842,,,,17.5,30.630569458,31.713588715,0.5131555796,,0.5253723264,,165.16178894,,,57.503810883,,,,1716.5655518,499909.34375,6787698.5,-1693.289185
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1716.7175842,,,,17.5,30.689836502,31.407058716,0.5035119653,,0.5141720176,,163.53419495,,,65.770446777,,,,1716.7175293,499909.34375,6787698.5,-1693.441162
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1716.8695842,,,,17.5,30.749156952,30.691307068,0.5238649249,,0.5266737342,,161.79849243,,,69.308143616,,,,1716.8696289,499909.34375,6787698.5,-1693.593262
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.0215842,,,,17.5,30.739078522,31.211027145,0.5258446932,,0.5253661871,,160.1895752,,,59.619895935,,,,1717.0216064,499909.34375,6787698.5,-1693.745239
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.1735842,,,,17.5,30.485658646,31.026884079,0.51586169,,0.5187246799,,159.36546326,,,47.820388794,,,,1717.173584,499909.34375,6787698.5,-1693.897217
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.3255842,,,,17.5,30.210681915,30.687936783,0.520966351,,0.5222118497,,159.72869873,,,41.469684601,,,,1717.3255615,499909.34375,6787698.5,-1694.049194
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.4775842,,,,17.5,29.935483932,29.915485382,0.5090960264,,0.51983428,,159.92784119,,,39.623786926,,,,1717.4775391,499909.34375,6787698.5,-1694.201172
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.6295842,,,,17.5,29.660430908,28.452188492,0.5139314532,,0.5114324093,,159.78631592,,,43.878185272,,,,1717.6296387,499909.34375,6787698.5,-1694.353271
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.7815842,,,,17.5,29.385231018,27.331069946,0.5126516223,,0.5126941204,,159.50337219,,,49.89402771,,,,1717.7816162,499909.34375,6787698.5,-1694.505249
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1717.9335842,,,,17.5,29.154626846,27.292385101,0.5257501006,,0.5328696966,,159.26860046,,,55.432361603,,,,1717.9335938,499909.34375,6787698.5,-1694.657227
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.0855842,,,,17.5,29.1705513,27.58590126,0.5283240676,,0.5426893234,,159.69190979,,,55.574680328,,,,1718.0855713,499909.34375,6787698.5,-1694.809204
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.2375842,,,,17.5,29.491285324,28.19301796,0.5331332088,,0.5475512147,,161.63679504,,,50.822368622,,,,1718.2375488,499909.34375,6787698.5,-1694.961182
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.3895842,,,,17.5,29.811962128,28.476411819,0.5612841249,,0.5627914667,,161.97201538,,,43.841846466,,,,1718.3895264,499909.34375,6787698.5,-1695.113159
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.5415842,,,,17.5,30.132717133,28.471067429,0.6416250467,,0.6358073354,,160.49517822,,,36.599460602,,,,1718.541626,499909.34375,6787698.5,-1695.265259
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.6935842,,,,17.5,30.453453064,28.797023773,0.7360646129,,0.7299691439,,158.26004028,,,29.749528885,,,,1718.6936035,499909.34375,6787698.5,-1695.417236
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.8455842,,,,17.5,30.774129868,29.533123016,0.5303735733,,0.5353486538,,158.58410645,,,30.532417297,,,,1718.8455811,499909.34375,6787698.5,-1695.569214
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1718.9975842,,,,17.5,30.604467392,29.117460251,0.505887866,,0.517668426,,158.98988342,,,38.604553223,,,,1718.9975586,499909.34375,6787698.5,-1695.721191
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1719.1495842,,,,17.5,28.244649887,22.264549255,0.5227715373,,0.526211381,,158.7247467,,,44.509559631,,,,1719.1495361,499909.34375,6787698.5,-1695.873169
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1719.3015842,,,,17.5,25.3456707,19.275701523,0.5190646648,,0.5222530365,,159.57089233,,,46.951095581,,,,1719.3016357,499909.34375,6787698.5,-1696.025269
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1719.4535842,,,,17.5,22.444301605,16.329107285,0.4966028929,,0.5076568127,,161.58360291,,,46.904418945,,,,1719.4536133,499909.34375,6787698.5,-1696.177246
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1719.6055842,,,,17.5,19.545347214,16.145500183,0.5075125694,,0.5057271123,,161.52529907,,,43.979679108,,,,1719.6055908,499909.34375,6787698.5,-1696.329224
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1719.7575842,,,,17.5,16.643957138,16.014863968,0.5048272014,,0.5133770108,,161.52206421,,,37.402996063,,,,1719.7575684,499909.34375,6787698.5,-1696.481201
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1719.9095842,,,,17.5,13.961984634,15.491583824,0.5066946149,,0.5098327398,,161.98406982,,,31.445158005,,,,1719.9095459,499909.34375,6787698.5,-1696.633179
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.0615842,,,,17.5,13.002031326,15.375038147,0.5112939477,,0.512398243,,162.58831787,,,30.79766655,,,,1720.0615234,499909.34375,6787698.5,-1696.785156
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.2135842,,,,17.5,15.426451683,14.974020004,0.5354105234,,0.5398362279,,162.13777161,,,30.820833206,,,,1720.213623,499909.34375,6787698.5,-1696.937256
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.3655842,,,,17.5,17.85087204,15.013840675,0.5398910642,,0.5465919375,,159.85928345,,,29.346815109,,,,1720.3656006,499909.34375,6787698.5,-1697.089233
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.5175842,,,,17.5,20.275276184,15.484375954,0.5626288056,,0.5713359714,,156.4604187,,,28.438669205,,,,1720.5175781,499909.34375,6787698.5,-1697.241211
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.6695842,,,,17.5,22.699611664,19.472208023,0.5251693726,,0.53812325,,156.04953003,,,32.693279266,,,,1720.6695557,499909.34375,6787698.5,-1697.393188
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.8215842,,,,17.5,25.124031067,26.946117401,0.4977754056,,0.5080212355,,158.39363098,,,34.800060272,,,,1720.8215332,499909.34375,6787698.5,-1697.545166
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1720.9735842,,,,17.5,27.176246643,26.311424255,0.4693962932,,0.4872416854,,158.79244995,,,32.69833374,,,,1720.9736328,499909.34375,6787698.5,-1697.697266
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1721.1255842,,,,17.5,27.06023407,24.997558594,0.4727568328,,0.4853584766,,156.62950134,,,26.571910858,,,,1721.1256104,499909.34375,6787698.5,-1697.849243
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1721.2775842,,,,17.5,25.960248947,24.817481995,0.455963105,,0.4701395035,,156.67622375,,,27.595979691,,,,1721.2775879,499909.34375,6787698.5,-1698.001221
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1721.4295842,,,,17.5,24.859323502,25.001752853,0.4550060928,,0.465452522,,157.30932617,,,32.981731415,,,,1721.4295654,499909.34375,6787698.5,-1698.153198
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1721.5815842,,,,17.5,23.759326935,24.168903351,0.4536504745,,0.4630761445,,158.10986328,,,40.311244965,,,,1721.581543,499909.34375,6787698.5,-1698.305176
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1721.7335842,,,,17.5,22.658311844,24.093111038,0.4470502436,,0.4597845674,,157.54086304,,,45.8633461,,,,1721.7336426,499909.34375,6787698.5,-1698.457275
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1721.8855842,,,,17.5,21.591596603,23.538808823,0.4159614146,,0.4319778383,,157.98353577,,,50.942085266,,,,1721.8856201,499909.34375,6787698.5,-1698.609253
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.0375842,,,,17.5,20.994846344,22.709970474,0.4152671993,,0.4209978878,,158.7802124,,,51.398635864,,,,1722.0375977,499909.34375,6787698.5,-1698.76123
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.1895842,,,,17.5,22.066440582,23.052845001,0.4314216375,,0.436966747,,158.95654297,,,41.569606781,,,,1722.1895752,499909.34375,6787698.5,-1698.913208
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.3415842,,,,17.5,23.138105392,23.198551178,0.4552608728,,0.463373363,,158.06359863,,,25.863061905,,,,1722.3415527,499909.34375,6787698.5,-1699.065186
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.4935842,,,,17.5,24.209686279,24.096481323,0.449703902,,0.4621531367,,157.63059998,,,16.992136002,,,,1722.4935303,499909.34375,6787698.5,-1699.217163
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.6455842,,,,17.5,25.281265259,24.697015762,0.4546814561,,0.4540488422,,157.43740845,,,13.072820663,,,,1722.6456299,499909.34375,6787698.5,-1699.369263
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.7975842,,,,17.5,26.352846146,24.938705444,0.4322780967,,0.4440891147,,157.3690033,,,15.012626648,,,,1722.7976074,499909.34375,6787698.5,-1699.52124
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1722.9495842,,,,17.5,27.291555405,25.058387756,0.4202534556,,0.4299301505,,158.30477905,,,15.147167206,,,,1722.949585,499909.34375,6787698.5,-1699.673218
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1723.1015842,,,,17.5,27.179227829,25.700294495,0.4245630503,,0.4334352612,,157.48420715,,,18.244062424,,,,1723.1015625,499909.34375,6787698.5,-1699.825195
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1723.2535842,,,,17.5,26.281341553,25.401777267,0.4240349531,,0.4328922033,,156.25396729,,,23.79413414,,,,1723.25354,499909.34375,6787698.5,-1699.977173
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1723.4055842,,,,17.5,25.382553101,25.47146225,0.4447341263,,0.4491200745,,156.19726563,,,26.464307785,,,,1723.4056396,499909.34375,6787698.5,-1700.129272
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1723.5575842,,,,17.5,24.484672546,23.847475052,0.4874268472,,0.4901930094,,156.72151184,,,28.475444794,,,,1723.5576172,499909.34375,6787698.5,-1700.28125
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1723.7095842,,,,17.5,23.585878372,23.796621323,0.4458670914,,0.4594860375,,157.5171051,,,24.507255554,,,,1723.7095947,499909.34375,6787698.5,-1700.433228
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1723.8615842,,,,17.5,22.688077927,23.730220795,0.449357748,,0.4497874677,,158.98730469,,,27.802682877,,,,1723.8615723,499909.34375,6787698.5,-1700.585205
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.0135842,,,,17.5,21.727846146,23.805109024,0.4956742823,,0.4878984392,,159.46766663,,,30.400053024,,,,1724.0135498,499909.34375,6787698.5,-1700.737183
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.1655842,,,,17.5,20.239099503,23.455120087,0.6153660417,,0.6223295331,,158.99980164,,,32.140609741,,,,1724.1655273,499909.34375,6787698.5,-1700.88916
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.3175842,,,,17.5,18.741939545,23.475601196,0.5224161148,,0.5438278913,,158.22834778,,,27.624095917,,,,1724.317627,499909.34375,6787698.5,-1701.04126
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.4695842,,,,17.5,17.24477005,24.563804626,0.4462489486,,0.4645364583,,158.269104,,,27.066667557,,,,1724.4696045,499909.34375,6787698.5,-1701.193237
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.6215842,,,,17.5,15.747519493,23.085048676,0.429684341,,0.4346718192,,158.69264221,,,31.466756821,,,,1724.621582,499909.34375,6787698.5,-1701.345215
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.7735842,,,,17.5,14.250349998,14.08180809,0.4280575216,,0.4321405292,,158.50900269,,,34.103099823,,,,1724.7735596,499909.34375,6787698.5,-1701.497192
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1724.9255842,,,,17.5,12.860631943,13.982057571,0.432510823,,0.4388299584,,158.62992859,,,36.738155365,,,,1724.9255371,499909.34375,6787698.5,-1701.64917
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.0775842,,,,17.5,12.71041584,14.111380577,0.4326688051,,0.4423896372,,158.91378784,,,40.391689301,,,,1725.0776367,499909.34375,6787698.5,-1701.80127
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.2295842,,,,17.5,14.060931206,14.267831802,0.4458787143,,0.4457251728,,158.9090271,,,45.715557098,,,,1725.2296143,499909.34375,6787698.5,-1701.953247
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.3815842,,,,17.5,15.413009644,13.882514954,0.4659389853,,0.4603536725,,158.60765076,,,37.458499908,,,,1725.3815918,499909.34375,6787698.5,-1702.105225
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.5335842,,,,17.5,16.763437271,13.764574051,0.4572119117,,0.4594917893,,157.93095398,,,31.919088364,,,,1725.5335693,499909.34375,6787698.5,-1702.257202
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.6855842,,,,17.5,18.114688873,13.275290489,0.416534245,,0.4288395643,,157.14762878,,,26.786390305,,,,1725.6855469,499909.34375,6787698.5,-1702.40918
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.8375842,,,,17.5,19.466024399,13.275290489,0.4222128391,,0.430531919,,157.18412781,,,24.736314774,,,,1725.8375244,499909.34375,6787698.5,-1702.561157
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1725.9895842,,,,17.5,20.65917778,13.621600151,0.4585517049,,0.4624731839,,157.37417603,,,16.316265106,,,,1725.989624,499909.34375,6787698.5,-1702.713257
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,1726.1415842,,,,17.5,19.757574081,18.371549606,0.4700490236,,0.4786386192,,157.78007507,,,15.273532867,,,,1726.1416016,499909.34375,6787698.5,-1702.865234
