source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,622.697638,,,,26.000001907,30.073337555,23.551961899,,,,,,,,,110.92906189,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,622.849638,,,,26.000001907,29.599084854,21.642908096,,,,,,,,,108.23841095,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.001638,,,,26.000001907,29.125116348,26.130926132,,,,,,,,,109.45406342,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.153638,,,,26.000001907,28.653686523,28.879346848,,,,,,,,,110.93442535,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.305638,,,,26.000001907,28.182519913,29.044311523,,,,,,,,,112.41487885,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.457638,,,,26.000001907,27.711359024,29.073221207,,,,,,,,,112.57369232,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.609638,,,,26.000001907,27.240106583,33.99438858,,,,,,,,,111.44615173,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.761638,,,,26.000001907,26.768939972,27.307470322,,,,,,,,,110.22800446,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,623.913638,,,,26.000001907,26.297685623,25.77016449,,,,,,,,,109.00984955,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.065638,,,,26.000001907,26.083070755,24.843198776,,,,,,,,,107.79178619,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.217638,,,,26.000001907,26.134469986,34.248504639,,,,,,,,,106.57373047,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.369638,,,,26.000001907,26.207386017,37.696846008,,,,,,,,,105.35558319,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.521638,,,,26.000001907,26.280385971,35.69744873,,,,,,,,,106.55994415,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.673638,,,,26.000001907,26.353303909,38.184829712,,,,,,,,,107.99367523,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.825638,,,,26.000001907,26.426301956,30.429094315,,,,,,,,,109.42736053,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,624.977638,,,,26.000001907,26.499219894,23.612243652,,,,,,,,,110.86103821,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,625.129638,,,,26.000001907,26.14582634,21.627790451,,,,,,,,,111.07583618,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,625.281638,,,,26.000001907,25.724218369,24.437831879,,,,,,,,,111.15981293,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,625.433638,,,,26.000001907,25.300134659,24.56001091,,,,,,,,,111.24378967,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,625.585638,,,,26.000001907,24.876050949,25.34006691,,,,,,,,,111.32776642,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,625.737638,,,,26.000001907,24.451965332,24.159473419,,,,,,,,,111.41175079,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,625.889638,,,,26.000001907,24.027881622,21.759349823,,,,,,,,,111.49571991,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.041638,,,,26.000001907,23.395877838,19.380701065,,,,,,,,,111.95217133,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.193638,,,,26.000001907,22.411020279,19.037723541,,,,,,,,,112.4560318,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.345638,,,,26.000001907,21.383523941,21.038360596,,,,,,,,,113.03610229,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.497638,,,,26.000001907,20.356027603,14.540197372,,,,,,,,,113.62638855,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.649638,,,,26.000001907,19.328445435,14.196434975,,,,,,,,,114.2166748,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.801638,,,,26.000001907,18.300935745,14.647579193,,,,,,,,,114.80695343,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,626.953638,,,,26.000001907,17.273439407,15.078636169,,,,,,,,,114.20777893,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,627.105638,,,,26.000001907,16.37469101,15.134664536,,,,,,,,,113.43331909,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,627.257638,,,,26.000001907,15.522353172,17.47048378,,,,,,,,,112.65879822,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,627.409638,,,,26.000001907,14.674184799,11.42078495,,,,,,,,,111.88435364,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,627.561638,,,,26.000001907,13.82610321,10.142095566,,,,,,,,,111.10982513,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,627.713638,,,,26.000001907,12.977949142,9.9235677719,,,,,,,,,112.23595428,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,627.865638,,,,26.000001907,12.129780769,9.877245903,,,,,,,,,113.67612457,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.017638,,,,26.000001907,11.874341965,14.589761734,,,,,,,,,115.11628723,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.169638,,,,26.000001907,13.359601021,13.459278107,,,,,,,,,116.55644989,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.321638,,,,26.000001907,15.133517265,12.801970482,,,,,,,,,111.89353943,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.473638,,,,26.000001907,16.907365799,12.076431274,,,,,,,,,113.63326263,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.625638,,,,26.000001907,18.681196213,11.692777634,,,,,,,,,116.75101471,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.777638,,,,26.000001907,20.455028534,11.432226181,,,,,,,,,117.48121643,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,628.929638,,,,26.000001907,22.228860855,21.233236313,,,,,,,,,117.75656891,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.081638,,,,26.000001907,24.025913239,30.462909698,,,,,,,,,118.03185272,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.233638,,,,26.000001907,25.837278366,33.965675354,,,,,,,,,118.30719757,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.385638,,,,26.000001907,27.650606155,35.548633575,,,,,,,,,118.58248901,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.537638,,,,26.000001907,29.464017868,35.82585144,,,,,,,,,118.85783386,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.689638,,,,26.000001907,31.277362823,35.702201843,,,,,,,,,119.13311768,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.841638,,,,26.000001907,33.090690613,38.375530243,,,,,,,,,119.4083786,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,629.993638,,,,26.000001907,34.77035141,46.92118454,,,,,,,,,119.68373108,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,630.145638,,,,26.000001907,35.613513947,53.366615295,,,,,,,,,119.95901489,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,630.297638,,,,26.000001907,36.274692535,56.763393402,,,,,,,,,120.23436737,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,630.449638,,,,26.000001907,36.935935974,57.411029816,,,,,,,,,120.50965118,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,630.601638,,,,26.000001907,37.597114563,61.312747955,,,,,,,,,119.24040222,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,630.753638,,,,26.000001907,38.258274078,46.645721436,,,,,,,,,117.60354614,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,630.905638,,,,26.000001907,38.919513702,44.857875824,,,,,,,,,115.96716309,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.057638,,,,26.000001907,38.778553009,47.579086304,,,,,,,,,115.96183014,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.209638,,,,26.000001907,37.85836792,42.779037476,,,,,,,,,116.36308289,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.361638,,,,26.000001907,36.791355133,41.473247528,,,,,,,,,116.76432037,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.513638,,,,26.000001907,35.724285126,41.478679657,,,,,,,,,117.16562653,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.665638,,,,26.000001907,34.657272339,41.494594574,,,,,,,,,116.44799042,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.817638,,,,26.000001907,33.590198517,35.272834778,,,,,,,,,115.43241882,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,631.969638,,,,26.000001907,32.550182343,29.835350037,,,,,,,,,114.41690063,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,632.121638,,,,26.000001907,32.955898285,27.470500946,,,,,,,,,113.40140533,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,632.273638,,,,26.000001907,33.762969971,30.70523262,,,,,,,,,112.38583374,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,632.425638,,,,26.000001907,34.57012558,31.774381638,,,,,,,,,111.37031555,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,632.577638,,,,26.000001907,35.377223969,31.808164597,,,,,,,,,110.93161011,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,632.729638,,,,26.000001907,36.184375763,43.683799744,,,,,,,,,110.66136932,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,632.881638,,,,26.000001907,36.991477966,37.968257904,,,,,,,,,110.39124298,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.033638,,,,26.000001907,37.330127716,29.724126816,,,,,,,,,110.12116241,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.185638,,,,26.000001907,36.970264435,27.892299652,,,,,,,,,109.85100555,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.337638,,,,26.000001907,36.438266754,29.860258102,,,,,,,,,109.5809021,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.489638,,,,26.000001907,35.906265259,34.521091461,,,,,,,,,108.41677094,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.641638,,,,26.000001907,35.374267578,36.200798035,,,,,,,,,110.27603149,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.793638,,,,26.000001907,34.842266083,38.137577057,,,,,,,,,111.24877167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,633.945638,,,,26.000001907,34.310264587,34.325073242,,,,,,,,,111.57910919,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,634.097638,,,,26.000001907,34.360027313,32.928009033,,,,,,,,,111.90950775,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,634.249638,,,,26.000001907,34.674167633,33.392425537,,,,,,,,,112.23985291,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,634.401638,,,,26.000001907,35.0116539,41.150997162,,,,,,,,,112.57025146,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,634.553638,,,,26.000001907,35.349090576,55.856491089,,,,,,,,,108.21907806,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,634.705638,,,,26.000001907,35.686504364,61.020973206,,,,,,,,,107.96505737,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,634.857638,,,,26.000001907,36.023914337,74.269859314,,,,,,,,,109.76289368,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.009638,,,,26.000001907,36.173744202,79.270759583,,,,,,,,,111.56033325,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.161638,,,,26.000001907,35.880931854,71.572052002,,,,,,,,,113.35762024,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.313638,,,,26.000001907,35.449268341,68.602416992,,,,,,,,,115.15493011,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.465638,,,,26.000001907,35.017604828,50.633045197,,,,,,,,,115.95095062,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.617638,,,,26.000001907,34.585941315,36.128910065,,,,,,,,,116.365242,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.769638,,,,26.000001907,34.154273987,36.528533936,,,,,,,,,116.77947235,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,635.921638,,,,26.000001907,33.722541809,37.888496399,,,,,,,,,117.19374084,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.073638,,,,26.000001907,33.898353577,38.987602234,,,,,,,,,117.4996109,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.225638,,,,26.000001907,34.497322083,35.406852722,,,,,,,,,117.76190948,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.377638,,,,26.000001907,35.169155121,33.784767151,,,,,,,,,118.0242157,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.529638,,,,26.000001907,35.840988159,31.048114777,,,,,,,,,118.28658295,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.681638,,,,26.000001907,36.512817383,29.3801651,,,,,,,,,118.54891968,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.833638,,,,26.000001907,37.184650421,29.214735031,,,,,,,,,118.81121826,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,636.985638,,,,26.000001907,37.870048523,37.928173065,,,,,,,,,116.37921143,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,637.137638,,,,26.000001907,38.612277985,43.064144135,,,,,,,,,112.77902985,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,637.289638,,,,26.000001907,39.376869202,43.69688797,,,,,,,,,109.179245,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,637.441638,,,,26.000001907,40.141452789,43.699966431,,,,,,,,,108.26673889,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,637.593638,,,,26.000001907,40.905975342,43.845870972,,,,,,,,,108.56282806,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,637.745638,,,,26.000001907,41.670528412,50.529411316,,,,,,,,,108.85891724,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,637.897638,,,,26.000001907,42.435119629,42.555736542,,,,,,,,,109.15500641,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.049638,,,,26.000001907,42.521003723,41.901298523,,,,,,,,,109.45110321,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.201638,,,,26.000001907,41.919639587,51.573078156,,,,,,,,,110.5483017,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.353638,,,,26.000001907,41.142917633,55.18806839,,,,,,,,,112.0287323,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.505638,,,,26.000001907,40.366226196,57.102111816,,,,,,,,,110.50754547,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.657638,,,,26.000001907,39.589504242,48.125179291,,,,,,,,,109.32186127,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.809638,,,,26.000001907,38.81275177,46.418205261,,,,,,,,,109.0320282,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,638.961638,,,,26.000001907,38.048961639,47.924865723,,,,,,,,,108.7420578,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,639.113638,,,,26.000001907,37.427516937,47.918045044,,,,,,,,,108.45215607,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,639.265638,,,,26.000001907,36.875770569,37.474658966,,,,,,,,,108.16233063,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,639.417638,,,,26.000001907,36.324020386,39.537528992,,,,,,,,,108.54266357,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,639.569638,,,,26.000001907,35.772209167,43.226726532,,,,,,,,,109.27511597,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,639.721638,,,,26.000001907,35.220428467,39.618015289,,,,,,,,,110.00749969,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,639.873638,,,,26.000001907,34.668678284,37.720909119,,,,,,,,,110.73991394,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.025638,,,,26.000001907,34.308887482,39.310317993,,,,,,,,,111.00501251,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.177638,,,,26.000001907,34.227737427,49.424125671,,,,,,,,,111.01279449,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.329638,,,,26.000001907,34.242961884,50.008102417,,,,,,,,,110.3727417,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.481638,,,,26.000001907,34.258159637,47.381500244,,,,,,,,,109.36762238,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.633638,,,,26.000001907,34.27338028,39.01436615,,,,,,,,,108.36249542,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.785638,,,,26.000001907,34.288578033,43.117946625,,,,,,,,,107.3573761,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,640.937638,,,,26.000001907,34.30373764,44.579349518,,,,,,,,,106.35224915,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,641.089638,,,,26.000001907,34.28502655,40.191677094,,,,,,,,,106.30245972,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,641.241638,,,,26.000001907,34.244762421,36.833892822,,,,,,,,,106.82272339,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,641.393638,,,,26.000001907,34.203731537,35.720214844,,,,,,,,,107.34288025,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,641.545638,,,,26.000001907,34.162677765,34.59312439,,,,,,,,,107.86299133,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,641.697638,,,,26.000001907,34.121646881,33.658378601,,,,,,,,,107.18834686,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,641.849638,,,,26.000001907,34.080596924,35.647331238,,,,,,,,,107.08053589,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.001638,,,,26.000001907,34.256126404,35.89768219,,,,,,,,,107.79738617,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.153638,,,,26.000001907,34.891109467,41.860202789,,,,,,,,,108.51421356,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.305638,,,,26.000001907,35.733192444,48.777481079,,,,,,,,,109.23106384,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.457638,,,,26.000001907,36.575275421,53.218479156,,,,,,,,,107.42443085,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.609638,,,,26.000001907,37.417358398,59.487659454,,,,,,,,,103.9571228,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.761638,,,,26.000001907,38.25944519,55.742801666,,,,,,,,,105.00415039,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,642.913638,,,,26.000001907,39.101528168,51.209560394,,,,,,,,,107.81630707,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.065638,,,,26.000001907,39.545825958,50.655056,,,,,,,,,109.76422119,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.217638,,,,26.000001907,39.640914917,44.31609726,,,,,,,,,111.71213531,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.369638,,,,26.000001907,39.683502197,40.331031799,,,,,,,,,112.16402435,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.521638,,,,26.000001907,39.726089478,41.960899353,,,,,,,,,111.56561279,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.673638,,,,26.000001907,39.768619537,44.576553345,,,,,,,,,110.96720886,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.825638,,,,26.000001907,39.811168671,45.739601135,,,,,,,,,110.36880493,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,643.977638,,,,26.000001907,39.692337036,47.16576004,,,,,,,,,109.770401,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,644.129638,,,,26.000001907,39.03812027,46.694599152,,,,,,,,,109.34918213,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,644.281638,,,,26.000001907,38.074455261,44.851016998,,,,,,,,,109.05934906,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,644.433638,,,,26.000001907,37.110790253,44.352527618,,,,,,,,,108.76946259,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,644.585638,,,,26.000001907,36.147071838,52.863712311,,,,,,,,,108.479599,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,644.737638,,,,26.000001907,35.183364868,59.160003662,,,,,,,,,108.1897049,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,644.889638,,,,26.000001907,34.21969986,62.910251617,,,,,,,,,107.42835999,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.041638,,,,26.000001907,33.206157684,53.797550201,,,,,,,,,106.2985611,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.193638,,,,26.000001907,32.13356781,44.515869141,,,,,,,,,105.16871643,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.345638,,,,26.000001907,31.045278549,43.136619568,,,,,,,,,104.03887939,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.497638,,,,26.000001907,29.956943512,42.138965607,,,,,,,,,102.90908813,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.649638,,,,26.000001907,28.868606567,43.513931274,,,,,,,,,101.77929688,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.801638,,,,26.000001907,27.78027153,35.553131104,,,,,,,,,104.18888855,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,645.953638,,,,26.000001907,26.92518425,28.195106506,,,,,,,,,105.53701782,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,646.105638,,,,26.000001907,27.533607483,28.176809311,,,,,,,,,103.50338745,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,646.257638,,,,26.000001907,29.222316742,28.983736038,,,,,,,,,101.18925476,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,646.409638,,,,26.000001907,30.911073685,29.755245209,,,,,,,,,101.66846466,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,646.561638,,,,26.000001907,32.599777222,34.23589325,,,,,,,,,104.78905487,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,646.713638,,,,26.000001907,34.288486481,33.176738739,,,,,,,,,107.90964508,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,646.865638,,,,26.000001907,35.97718811,27.992841721,,,,,,,,,111.03089905,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,647.017638,,,,26.000001907,37.077339172,24.764842987,,,,,,,,,113.32466125,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,647.169638,,,,26.000001907,37.240997314,22.668365479,,,,,,,,,113.46283722,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,647.321638,,,,26.000001907,37.03578949,31.524843216,,,,,,,,,112.31354523,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,647.473638,,,,26.000001907,36.83057785,39.462688446,,,,,,,,,111.83588409,,,,,,
