source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.07,,,,0.8922359943,,,,,,,66.618774414,,,1054.0699463,450298.125,6796000.0,-1028.050537
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.222,,,,0.8899255991,,,,,,,67.769706726,,,1054.2220459,450298.125,6796000.0,-1028.202637
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.374,,,,0.8875159621,,,,,,,69.117851257,,,1054.3740234,450298.125,6796000.0,-1028.354614
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.526,,,,0.885204792,,,,,,,70.334602356,,,1054.526001,450298.125,6796000.0,-1028.506592
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.678,,,,0.8828520179,,,,,,,71.408592224,,,1054.6779785,450298.125,6796000.0,-1028.658569
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.83,,,,0.880227983,,,,,,,72.42779541,,,1054.8299561,450298.125,6796000.0,-1028.810547
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1054.982,,,,0.877345562,,,,,,,73.443016052,,,1054.9820557,450298.125,6796000.0,-1028.962646
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1055.134,,,,0.8748855591,,,,,,,74.459098816,,,1055.1340332,450298.125,6796000.0,-1029.114624
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1055.286,,,,0.875448823,,,,,,,75.320999146,,,1055.2860107,450298.125,6796000.0,-1029.266602
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1055.438,,,,0.8780056238,,,,,,,74.81161499,,,1055.4379883,450298.125,6796000.0,-1029.418579
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1055.59,,,,0.8769719601,,,,,,,71.850669861,,,1055.5899658,450298.125,6796000.0,-1029.570557
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1055.742,,,,0.8717135787,,,,,,,67.91178894,,,1055.7419434,450298.125,6796000.0,-1029.722534
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1055.894,,,,0.8651183844,,,,,,,66.111457825,,,1055.894043,450298.125,6796000.0,-1029.874634
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.046,,,,0.8582496047,,,,,,,68.617134094,,,1056.0460205,450298.125,6796000.0,-1030.026611
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.198,,,,0.8543744087,,,,,,,71.461914063,,,1056.197998,450298.125,6796000.0,-1030.178589
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.35,,,,0.8571999669,,,,,,,72.307121277,,,1056.3499756,450298.125,6796000.0,-1030.330566
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.502,,,,0.8645072579,,,,,,,71.993713379,,,1056.5019531,450298.125,6796000.0,-1030.482544
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.654,,,,0.8727008104,,,,,,,71.576873779,,,1056.6540527,450298.125,6796000.0,-1030.634644
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.806,,,,0.8810911775,,,,,,,71.161460876,,,1056.8060303,450298.125,6796000.0,-1030.786621
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1056.958,,,,0.890743196,,,,,,,70.839942932,,,1056.9580078,450298.125,6796000.0,-1030.938599
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1057.11,,,,0.9037320018,,,,,,,70.936569214,,,1057.1099854,450298.125,6796000.0,-1031.090576
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1057.262,,,,0.9163839817,,,,,,,71.613098145,,,1057.2619629,450298.125,6796000.0,-1031.242554
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1057.414,,,,0.9204992056,,,,,,,72.738777161,,,1057.4139404,450298.125,6796000.0,-1031.394531
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1057.566,,,,0.9207023978,,,,,,,73.860115051,,,1057.56604,450298.125,6796000.0,-1031.546631
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1057.718,,,,0.9167007804,,,,,,,74.93687439,,,1057.7180176,450298.125,6796000.0,-1031.698608
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1057.87,,,,0.9084960222,,,,,,,75.910385132,,,1057.8699951,450298.125,6796000.0,-1031.850586
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.022,,,,0.8959872127,,,,,,,76.835647583,,,1058.0219727,450298.125,6796000.0,-1032.002563
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.174,,,,0.8849127889,,,,,,,77.758010864,,,1058.1739502,450298.125,6796000.0,-1032.154541
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.326,,,,0.8782856464,,,,,,,78.511924744,,,1058.3260498,450298.125,6796000.0,-1032.306641
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.478,,,,0.8733863831,,,,,,,78.593612671,,,1058.4780273,450298.125,6796000.0,-1032.458618
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.63,,,,0.8683959842,,,,,,,77.703781128,,,1058.6300049,450298.125,6796000.0,-1032.610596
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.782,,,,0.8620151877,,,,,,,75.811325073,,,1058.7819824,450298.125,6796000.0,-1032.762573
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1058.934,,,,0.8560007811,,,,,,,73.563354492,,,1058.93396,450298.125,6796000.0,-1032.914551
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.086,,,,0.8543063998,,,,,,,71.730361938,,,1059.0860596,450298.125,6796000.0,-1033.06665
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.238,,,,0.8568407893,,,,,,,70.944717407,,,1059.2380371,450298.125,6796000.0,-1033.218628
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.39,,,,0.8633400202,,,,,,,71.503753662,,,1059.3900146,450298.125,6796000.0,-1033.370605
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.542,,,,0.8756312132,,,0.0,,,,71.822677612,1.9500000477,-0.5,1059.5419922,450298.125,6796000.0,-1033.522583
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.694,,,,0.8901343942,,0.200000003,0.0,,,,71.029853821,1.9500000477,-0.5,1059.6939697,450298.125,6796000.0,-1033.674561
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.846,,,,0.9032031894,,0.200000003,0.0,,,,69.871170044,1.9500000477,-0.5,1059.8459473,450298.125,6796000.0,-1033.826538
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1059.998,,,,0.9078615904,,0.200000003,0.0,56.004947662,,,69.793640137,1.9500000477,-0.5,1059.9980469,450298.125,6796000.0,-1033.978638
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1060.15,,,,0.9067000151,,0.200000003,0.0,56.009178162,,,72.085418701,1.9500000477,-0.5,1060.1500244,450298.125,6796000.0,-1034.130615
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1060.302,,,,0.8994296193,,0.200000003,0.0,56.013317108,,,74.204597473,1.9500000477,-0.5,1060.302002,450298.125,6796000.0,-1034.282593
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1060.454,,,,0.891291976,,0.200000003,0.0,56.017513275,,,74.757286072,1.9500000477,-0.5,1060.4539795,450298.125,6796000.0,-1034.43457
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1060.606,,,,0.884744823,,0.200000003,0.0,56.021682739,,,74.843757629,1.9500000477,-0.5,1060.605957,450298.125,6796000.0,-1034.586548
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1060.758,,,,0.8808527589,,0.200000003,1.0688813925,56.025917053,,,74.650947571,1.9500000477,-0.5,1060.7580566,450298.125,6796000.0,-1034.738647
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1060.91,,,,0.8780280352,,0.200000003,29.63007164,56.030052185,,,73.684776306,1.9500000477,-0.5,1060.9100342,450298.125,6796000.0,-1034.890625
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.062,,,,0.8749111891,,0.200000003,65.803092957,56.034236908,,,72.786964417,1.9500000477,-0.5,1061.0620117,450298.125,6796000.0,-1035.042603
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.214,,,,0.8712928295,,0.200000003,68.357879639,56.038417816,,,72.52557373,1.9500000477,-0.5,1061.2139893,450298.125,6796000.0,-1035.19458
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.366,,65030.0,15.000000954,0.8677088022,,0.200000003,67.614006042,56.042552948,,,73.409843445,1.9500000477,-0.5,1061.3659668,450298.125,6796000.0,-1035.346558
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.518,,65030.0,15.000000954,0.8648831844,,0.200000003,66.831954956,56.046787262,,,72.700675964,1.9500000477,-0.5,1061.5179443,450298.125,6796000.0,-1035.498535
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.67,,65030.0,15.000000954,0.862351954,,0.200000003,65.88306427,56.050926208,,,70.108612061,1.9500000477,-0.5,1061.6700439,450298.125,6796000.0,-1035.650635
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.822,,65030.0,15.000000954,0.860912025,,0.200000003,64.710975647,56.055114746,,,67.901794434,1.9500000477,-0.5,1061.8220215,450298.125,6796000.0,-1035.802612
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1061.974,3.0,65030.0,15.000000954,0.8632344007,,0.200000003,63.469150543,56.05929184,,,67.134033203,1.9500000477,-0.5,1061.973999,450298.125,6796000.0,-1035.95459
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1062.126,3.0,65030.0,15.000000954,0.8716695905,,0.200000003,62.394954681,56.063526154,,,67.179794312,1.9500000477,-0.5,1062.1259766,450298.125,6796000.0,-1036.106567
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1062.278,3.0,65030.0,15.000000954,0.8815096021,,0.200000003,61.611282349,56.067661285,,,67.440940857,1.9500000477,-0.5,1062.2779541,450298.125,6796000.0,-1036.258545
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1062.43,3.0,65030.0,15.000000954,0.8873720169,,0.200000003,60.871440887,56.071842194,,,67.719299316,1.9500000477,-0.5,1062.4300537,450298.125,6796000.0,-1036.410645
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1062.582,3.0,65030.0,15.000000954,0.891664803,,0.200000003,59.91627121,56.076030731,,,67.998847961,1.9500000477,-0.5,1062.5820313,450298.125,6796000.0,-1036.562622
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1062.734,3.0,65030.0,15.000000954,0.8955904245,,0.200000003,58.48469162,56.080165863,,,68.278457642,1.9500000477,-0.5,1062.7340088,450298.125,6796000.0,-1036.7146
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1062.886,3.0,65030.0,15.000000954,0.8981295824,,0.200000003,56.400489807,56.084400177,,,68.378616333,1.9500000477,-0.5,1062.8859863,450298.125,6796000.0,-1036.866577
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.038,3.0,65030.0,15.000000954,0.8964576125,,0.200000003,53.728416443,56.088565826,,,67.450927734,1.9500000477,-0.5,1063.0379639,450298.125,6796000.0,-1037.018555
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.19,3.0,65030.0,15.000000954,0.8924279809,,0.200000003,50.93535614,56.092769623,,,65.757293701,1.9500000477,-0.5,1063.1899414,450298.125,6796000.0,-1037.170532
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.342,3.0,65030.0,15.000000954,0.8881239891,,0.200000003,48.537208557,56.096904755,,,64.933799744,1.9500000477,-0.5,1063.342041,450298.125,6796000.0,-1037.322632
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.494,3.0,65030.0,15.000000954,0.8823447824,,0.200000003,46.750946045,56.101131439,,,65.148361206,1.9500000477,-0.5,1063.4940186,450298.125,6796000.0,-1037.474609
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.646,3.0,65030.0,15.000000954,0.8730384111,,0.200000003,45.470462799,56.105270386,,,65.558647156,1.9500000477,-0.5,1063.6459961,450298.125,6796000.0,-1037.626587
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.798,3.0,65030.0,15.000000954,0.8632656336,,0.200000003,44.311641693,56.109443665,,,66.231483459,1.9500000477,-0.5,1063.7979736,450298.125,6796000.0,-1037.778564
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1063.95,3.0,65030.0,15.000000954,0.8572800159,,0.200000003,43.166824341,56.113639832,,,67.546981812,1.9500000477,-0.5,1063.9499512,450298.125,6796000.0,-1037.930542
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1064.102,3.0,65030.0,15.000000954,0.8565711975,,0.200000003,42.141216278,56.117774963,,,69.434364319,1.9500000477,-0.5,1064.1020508,450298.125,6796000.0,-1038.082642
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1064.254,3.0,65030.0,15.000000954,0.8603823781,,0.200000003,41.434066772,56.122009277,,,71.464103699,1.9500000477,-0.5,1064.2540283,450298.125,6796000.0,-1038.234619
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1064.406,3.0,65030.0,15.000000954,0.8679087758,,0.200000003,41.225070953,56.126167297,,,73.111839294,1.9500000477,-0.5,1064.4060059,450298.125,6796000.0,-1038.386597
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1064.558,3.0,65030.0,15.000000954,0.8784543872,,0.200000003,41.468055725,56.130374908,,,73.006568909,1.9500000477,-0.5,1064.5579834,450298.125,6796000.0,-1038.538574
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1064.71,3.0,65030.0,15.000000954,0.8901960254,,0.200000003,41.995662689,56.134513855,,,70.815597534,1.9500000477,-0.5,1064.7099609,450298.125,6796000.0,-1038.690552
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1064.862,3.0,65030.0,15.000000954,0.9014536142,,0.200000003,42.481529236,56.138736725,,,68.065933228,1.9500000477,-0.5,1064.8620605,450298.125,6796000.0,-1038.842651
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.014,3.0,65030.0,15.000000954,0.9088584185,,0.200000003,42.612373352,56.142883301,,,66.128005981,1.9500000477,-0.5,1065.0140381,450298.125,6796000.0,-1038.994629
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.166,3.0,65030.0,15.000000954,0.912356019,,0.200000003,42.37077713,56.14704895,,,65.975059509,1.9500000477,-0.5,1065.1660156,450298.125,6796000.0,-1039.146606
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.318,3.0,65030.0,15.000000954,0.9147880077,,0.200000003,42.124938965,56.151248932,,,66.610572815,1.9500000477,-0.5,1065.3179932,450298.125,6796000.0,-1039.298584
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.47,3.0,65030.0,15.000000954,0.9172199965,,0.200000003,42.241451263,56.155460358,,,67.334609985,1.9500000477,-0.5,1065.4699707,450298.125,6796000.0,-1039.450562
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.622,3.0,65030.0,15.000000954,0.9195544124,,0.200000003,42.93013382,56.159618378,,,68.059005737,1.9500000477,-0.5,1065.6219482,450298.125,6796000.0,-1039.602539
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.774,3.0,65030.0,15.000000954,0.9219647646,,0.200000003,44.111206055,56.163772583,,,68.784294128,1.9500000477,-0.5,1065.7740479,450298.125,6796000.0,-1039.754639
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1065.926,3.0,65030.0,15.000000954,0.9241936207,,0.200000003,45.238170624,56.167987823,,,69.508262634,1.9500000477,-0.5,1065.9260254,450298.125,6796000.0,-1039.906616
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.078,3.0,65030.0,15.000000954,0.9256991744,,0.200000003,45.872806549,56.172122955,,,70.232330322,1.9500000477,-0.5,1066.0780029,450298.125,6796000.0,-1040.058594
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.23,3.0,65030.0,15.843864441,0.9259159565,,0.200000003,45.820137024,56.176338196,,,70.929290771,1.9500000477,-0.5,1066.2299805,450298.125,6796000.0,-1040.210571
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.382,3.0,65030.0,18.451278687,0.9237599969,,0.200000003,45.329914093,56.180492401,,,70.928962708,1.9500000477,-0.5,1066.381958,450298.125,6796000.0,-1040.362549
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.534,3.0,65030.0,19.160600662,0.920584023,,0.200000003,44.83405304,56.184650421,,,70.036605835,1.9500000477,-0.5,1066.5340576,450298.125,6796000.0,-1040.514648
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.686,3.0,65030.0,19.160600662,0.9167895913,,0.200000003,44.530323029,56.188858032,,,68.890808105,1.9500000477,-0.5,1066.6860352,450298.125,6796000.0,-1040.666626
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.838,3.0,65030.0,19.160600662,0.9124248028,,0.200000003,44.281452179,56.193065643,,,67.747253418,1.9500000477,-0.5,1066.8380127,450298.125,6796000.0,-1040.818604
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1066.99,3.0,65030.0,19.160600662,0.9077119827,,0.200000003,43.97674942,56.197227478,,,66.750518799,1.9500000477,-0.5,1066.9899902,450298.125,6796000.0,-1040.970581
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1067.142,3.0,65030.0,19.160600662,0.9030695558,,0.200000003,43.829292297,56.201377869,,,66.22946167,1.9500000477,-0.5,1067.1419678,450298.125,6796000.0,-1041.122559
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1067.294,3.0,65030.0,19.160600662,0.8983623981,,0.200000003,44.172931671,56.205596924,,,64.594200134,1.9500000477,-0.5,1067.2939453,450298.125,6796000.0,-1041.274536
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1067.446,3.0,65030.0,19.160600662,0.8936848044,,0.200000003,45.017124176,56.209732056,,,62.829910278,1.9500000477,-0.5,1067.4460449,450298.125,6796000.0,-1041.426636
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1067.598,3.0,65030.0,19.160600662,0.8890208006,,0.200000003,46.192043304,56.213943481,,,63.17232132,1.9500000477,-0.5,1067.5980225,450298.125,6796000.0,-1041.578613
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1067.75,3.0,65030.0,19.160600662,0.8842999935,,0.200000003,47.396095276,56.218101501,,,66.670097351,1.9500000477,-0.5,1067.75,450298.125,6796000.0,-1041.730591
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1067.902,3.0,65030.0,19.160600662,0.8801248074,,0.200000003,48.34841156,56.222255707,,,68.048179626,1.9500000477,-0.5,1067.9019775,450298.125,6796000.0,-1041.882568
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.054,3.0,65030.0,19.160600662,0.8785296082,,0.200000003,49.018169403,56.226467133,,,68.349784851,1.9500000477,-0.5,1068.0539551,450298.125,6796000.0,-1042.034546
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.206,3.0,65030.0,19.160600662,0.8799312115,,0.200000003,49.49684906,56.230667114,,,68.428245544,1.8562344313,-0.63152498,1068.2060547,450298.125,6796000.0,-1042.186646
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.358,3.0,65030.0,19.160600662,0.88215518,,0.200000003,49.989967346,56.234836578,,17.776128769,68.236244202,1.5800552368,-1.024349093,1068.3580322,450298.125,6796000.0,-1042.338623
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.51,3.0,65030.0,19.160600662,0.8830720186,,0.200000003,50.623592377,56.23897934,,18.981388092,66.644760132,1.4905440807,-1.172412157,1068.5100098,450298.125,6796000.0,-1042.490601
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.662,3.0,65030.0,19.160600662,0.8807120323,,0.200000003,51.292354584,56.243206024,,19.376531601,64.42754364,1.5161055326,-1.163956285,1068.6619873,450298.125,6796000.0,-1042.642578
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.814,3.0,65030.0,19.160600662,0.8770127892,,0.200000003,51.802322388,56.247341156,,19.514663696,63.151309967,1.5349344015,-1.155394316,1068.8139648,450298.125,6796000.0,-1042.794556
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1068.966,3.0,65030.0,19.160600662,0.8732432127,,0.200000003,52.142097473,56.251548767,,19.488578796,62.836006165,1.5442583561,-1.151131868,1068.9659424,450298.125,6796000.0,-1042.946533
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1069.118,3.0,65030.0,19.160600662,0.8698512316,,0.200000003,52.445304871,56.255714417,,19.515615463,62.812999725,1.5508919954,-1.156102777,1069.118042,450298.125,6796000.0,-1043.098633
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1069.27,3.0,65030.0,19.160600662,0.8705719709,,0.200000003,52.917560577,56.259944916,,19.681726456,62.827484131,1.5647439957,-1.173548698,1069.2700195,450298.125,6796000.0,-1043.25061
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1069.422,3.0,65030.0,19.160600662,0.8726391792,,0.200000003,53.608634949,56.264080048,,19.870931625,63.013713837,1.5833640099,-1.197503567,1069.4219971,450298.125,6796000.0,-1043.402588
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1069.574,3.0,65030.0,19.160600662,0.8747063875,,0.200000003,54.421955109,56.2682724,,20.026437759,63.591163635,1.5936392546,-1.213308215,1069.5739746,450298.125,6796000.0,-1043.554565
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1069.726,3.0,65030.0,19.160600662,0.8764503598,,0.200000003,55.157745361,56.272453308,,20.23050499,64.499351501,1.5849231482,-1.207924485,1069.7259521,450298.125,6796000.0,-1043.706543
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1069.878,3.0,65030.0,19.160600662,0.8767976165,,0.200000003,55.673664093,56.276584625,,20.499931335,65.470657349,1.5596407652,-1.182382584,1069.8780518,450298.125,6796000.0,-1043.858643
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.03,3.0,65030.0,19.160600662,0.8761720061,,0.200000003,56.068927765,56.280818939,,20.682504654,66.199829102,1.5331560373,-1.155568242,1070.0300293,450298.125,6796000.0,-1044.01062
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.182,3.0,65030.0,19.160600662,0.8725847602,,0.200000003,56.678585052,56.284950256,,20.776014328,66.2628479,1.5185639858,-1.142867684,1070.1820068,450298.125,6796000.0,-1044.162598
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.334,3.0,65030.0,19.160600662,0.8666712046,,0.200000003,57.652843475,56.289150238,,20.833114624,66.04914856,1.5158376694,-1.141206861,1070.3339844,450298.125,6796000.0,-1044.314575
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.486,3.0,65030.0,19.160600662,0.8590391874,,0.200000003,58.823612213,56.293319702,,20.932849884,65.87538147,1.5181423426,-1.140004277,1070.4859619,450298.125,6796000.0,-1044.466553
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.638,3.0,65030.0,19.160600662,0.8494055867,,0.200000003,59.848655701,56.297462463,,21.051038742,65.676109314,1.5166655779,-1.134358525,1070.6379395,450298.125,6796000.0,-1044.61853
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.79,3.0,65030.0,19.160600662,0.8391720057,,0.200000003,60.529956818,56.301685333,,21.06785202,64.600318909,1.5081279278,-1.131425261,1070.7900391,450298.125,6796000.0,-1044.77063
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1070.942,3.0,65030.0,19.160600662,0.8307983875,,0.200000003,60.941516876,56.305877686,,20.968999863,63.237281799,1.496293664,-1.135989189,1070.9420166,450298.125,6796000.0,-1044.922607
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1071.094,3.0,65030.0,19.160600662,0.826094389,,0.200000003,61.120246887,56.310058594,,20.877717972,61.863941193,1.4866616726,-1.146558642,1071.0939941,450298.125,6796000.0,-1045.074585
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1071.246,3.0,65030.0,19.160600662,0.8245288134,,0.200000003,61.145328522,56.314189911,,20.894407272,60.489868164,1.4829672575,-1.157698035,1071.2459717,450298.125,6796000.0,-1045.226563
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1071.398,3.0,65030.0,19.160600662,0.8320168257,,0.200000003,61.219882965,56.318424225,,20.950742722,61.725543976,1.4847784042,-1.163726687,1071.3979492,450298.125,6796000.0,-1045.37854
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1071.55,3.0,65030.0,19.160600662,0.841539979,,0.200000003,61.480033875,56.322559357,,20.946899414,65.114677429,1.4873399734,-1.164365649,1071.5500488,450298.125,6796000.0,-1045.53064
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1071.702,3.0,65030.0,19.160600662,0.8518208265,,0.200000003,61.81810379,56.326755524,,20.901092529,69.183860779,1.4868296385,-1.162674427,1071.7020264,450298.125,6796000.0,-1045.682617
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1071.854,3.0,65030.0,19.160600662,0.8622719646,,0.200000003,61.975017548,56.330928802,,20.811313629,71.460212708,1.4818567038,-1.161067843,1071.8540039,450298.125,6796000.0,-1045.834595
