source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RMIC,SP,DTS,DTC,NPHI,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,431.61172888,,,,17.5,,39.791561127,1.5565550327,,1.3635545969,,0.0,,,,47.8034935,,431.61172485,495698.53125,6618249.5,-406.5883179
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,431.76372888,,,,17.5,,40.129219055,1.555247426,,1.2473070621,,0.0,,,,45.608798981,,431.76373291,495698.5,6618249.5,-406.7402954
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,431.91572888,,,,17.5,,40.453010559,1.5089590549,,1.243996501,,0.0,,,,43.518566132,,431.91574097,495698.5,6618249.5,-406.8923035
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.06772888,,,,17.5,,47.474285126,1.4806001186,,1.3179093599,,0.0,,,,44.601200104,,432.06771851,495698.5,6618249.5,-407.044281
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.21972888,,,,17.5,,76.061477661,1.4376331568,,1.1758594513,,0.0,,,,46.698532104,,432.21972656,495698.5,6618249.5,-407.196228
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.37172888,,,,17.5,,76.112136841,1.4282940626,,1.0069452524,,0.0,,,,47.694206238,,432.37173462,495698.5,6618249.5,-407.3482361
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.52372888,,,,17.5,,76.338539124,1.3825166225,,1.0065771341,,0.0,,,,48.073501587,,432.52374268,495698.5,6618249.5,-407.5002136
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.67572888,,,,17.5,,76.338539124,1.3755936623,,1.0954555273,,0.0,,,,48.628349304,,432.67572021,495698.5,6618249.5,-407.6521912
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.82772888,,,,17.5,,76.338539124,1.3583215475,,1.1215137243,,0.0,,,,49.362998962,,432.82772827,495698.5,6618249.5,-407.8041687
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,432.97972888,,,,17.5,,76.338539124,1.4372309446,,1.1302968264,,0.0,,,,52.235771179,,432.97973633,495698.5,6618249.5,-407.9561462
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,433.13172888,,,,17.5,,76.098274231,1.4672548771,,1.1465288401,,0.0,,,,53.309619904,,433.13171387,495698.5,6618249.5,-408.1081238
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,433.28372888,,,,17.5,,74.807731628,1.462757349,,1.1435105801,,0.0,,,,53.368263245,,433.28372192,495698.5,6618249.5,-408.2601013
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,433.43572888,,,,17.5,,73.721290588,1.4609999657,,1.1663737297,,0.0,,,,50.30405426,,433.43572998,495698.5,6618249.5,-408.4120789
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,433.58772888,,,,17.5,,73.567581177,1.4654618502,,1.2300287485,,0.0,,,,48.536411285,,433.58773804,495698.5,6618249.5,-408.5640869
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,433.73972888,,,,17.5,,73.567581177,1.4973800182,,1.2349214554,,0.0,,,,47.64226532,,433.73971558,495698.5,6618249.5,-408.7160645
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,433.89172888,,,,17.5,,73.567581177,1.5094769001,,1.1450761557,,0.0,,,,46.909912109,,433.89172363,495698.5,6618249.5,-408.868042
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.04372888,,,,17.5,,73.567581177,1.4842447042,,1.1826995611,,0.0,,,,45.625846863,,434.04373169,495698.5,6618249.5,-409.0200195
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.19572888,,,,17.5,,72.97744751,1.420742631,,1.1842705011,,0.0,,,,48.117786407,,434.19573975,495698.5,6618249.5,-409.1719971
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.34772888,,,,17.5,,65.269500732,1.4711329937,,1.1701555252,,0.0,,,,48.066436768,,434.34771729,495698.5,6618249.5,-409.3239746
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.49972888,,,,17.5,,63.869483948,1.4940884113,,1.1068567038,,0.0,,,,46.71881485,,434.49972534,495698.5,6618249.5,-409.4759521
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.65172888,,,,17.5,,63.869483948,1.4639903307,,1.1434696913,,0.0,,,,46.630187988,,434.6517334,495698.5,6618249.5,-409.6279602
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.80372888,,,,17.5,,63.869483948,1.4537227154,,1.1631090641,,0.0,,,,51.187114716,,434.80374146,495698.46875,6618249.5,-409.7799377
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,434.95572888,,,,17.5,,63.930599213,1.4453585148,,1.2044875622,,0.0,,,,54.224300385,,434.95571899,495698.46875,6618249.5,-409.9319153
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,435.10772888,,,,17.5,,64.24407196,1.4305204153,,1.178669095,,0.0,,,,56.339393616,,435.10772705,495698.46875,6618249.5,-410.0838928
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,435.25972888,,,,17.5,,64.710006714,1.4052702188,,1.140555501,,0.0,,,,56.922119141,,435.25973511,495698.46875,6618249.5,-410.2358704
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,435.41172888,,,,17.5,,64.977844238,1.403409481,,1.1811391115,,0.0,,,,55.936870575,,435.41174316,495698.46875,6618249.5,-410.3878479
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,435.56372888,,,,17.5,,64.977844238,1.4414752722,,1.2499557734,,0.0,,,,55.077148438,,435.5637207,495698.46875,6618249.5,-410.5398254
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,435.71572888,,,,17.5,,64.969398499,1.4616547823,,1.268586278,,0.0,,,,53.224376678,,435.71572876,495698.46875,6618249.5,-410.691803
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,435.86772888,,,,17.5,,64.879905701,1.5097817183,,1.2313746214,,0.0,,,,51.935195923,,435.86773682,495698.46875,6618249.5,-410.843811
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.01972888,,,,17.5,,64.747886658,1.5198774338,,1.1696853638,,0.0,,,,51.322509766,,436.01971436,495698.46875,6618249.5,-410.9957886
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.17172888,,,,17.5,,65.869667053,1.5034165382,,1.3387519121,,0.0,,,,50.368846893,,436.17172241,495698.46875,6618249.5,-411.1477661
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.32372888,,,,17.5,,72.270736694,1.4506430626,,1.3587145805,,0.0,,,,51.59677124,,436.32373047,495698.46875,6618249.5,-411.2997437
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.47572888,,,,17.5,,73.290512085,1.4327750206,,1.1377446651,,0.0,,,,52.896808624,,436.47573853,495698.46875,6618249.5,-411.4517212
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.62772888,,,,17.5,,73.290512085,1.4001353979,,1.0395599604,,0.0,,,,51.571990967,,436.62771606,495698.46875,6618249.5,-411.6036987
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.77972888,,,,17.5,,73.290512085,1.4269958735,,1.0525883436,,0.0,,,,50.419582367,,436.77972412,495698.46875,6618249.5,-411.7556763
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,436.93172888,,,,17.5,,73.290512085,1.4713797569,,1.080206275,,0.0,,,,47.992797852,,436.93173218,495698.46875,6618249.5,-411.9076538
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.08372888,,,,17.5,,73.290512085,1.4590828419,,1.1040335894,,0.0,,,,46.126029968,,437.08374023,495698.46875,6618249.5,-412.0596619
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.23572888,,,,17.5,,71.471954346,1.4500420094,,1.1545641422,,0.0,,,,46.117797852,,437.23571777,495698.46875,6618249.5,-412.2116394
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.38772888,,,,17.5,,61.827835083,1.4903259277,,1.2150039673,,0.0,,,,47.156814575,,437.38772583,495698.46875,6618249.5,-412.3635864
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.53972888,,,,17.5,,60.873962402,1.5245336294,,1.2015818357,,0.0,,,,48.486618042,,437.53973389,495698.46875,6618249.5,-412.5155945
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.69172888,,,,17.5,,60.768463135,1.5481452942,,1.3077626228,,0.0,,,,48.99994278,,437.69174194,495698.46875,6618249.5,-412.667572
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.84372888,,,,17.5,,60.684295654,1.5941938162,,1.4078739882,,0.0,,,,49.920902252,,437.84371948,495698.46875,6618249.5,-412.8195496
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,437.99572888,,,,17.5,,60.600688934,1.5702772141,,1.4026333094,,0.0,,,,51.977985382,,437.99572754,495698.4375,6618249.5,-412.9715271
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,438.14772888,,,,17.5,,72.585861206,1.5995365381,,1.5409445763,,0.0,,,,53.430744171,,438.1477356,495698.4375,6618249.5,-413.1235352
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,438.29972888,,,,17.5,,88.530227661,1.6117540598,,1.5375242233,,0.0,,,,54.443920135,,438.29974365,495698.4375,6618249.5,-413.2755127
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,438.45172888,,,,17.5,,88.450935364,1.6023614407,,1.4310357571,,0.0,,,,53.875740051,,438.45172119,495698.4375,6618249.5,-413.4274902
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,438.60372888,,,,17.5,,88.338981628,1.6016569138,,1.3628367186,,0.0,,,,53.140258789,,438.60372925,495698.4375,6618249.5,-413.5794678
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,438.75572888,,,,17.5,,88.234733582,1.6334078312,,1.3384567499,,0.0,,,,53.268924713,,438.7557373,495698.4375,6618249.5,-413.7314758
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,438.90772888,,,,17.5,,88.113677979,1.6656402349,,1.3727971315,,0.0,,,,53.751743317,,438.90771484,495698.4375,6618249.5,-413.8834534
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.05972888,,,,17.5,,83.215278625,1.6954219341,,1.5014076233,,0.0,,,,54.538707733,,439.0597229,495698.4375,6618249.5,-414.0354309
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.21172888,,,,17.5,,51.117946625,1.7218708992,,1.5696984529,,0.0,,,,54.586330414,,439.21173096,495698.4375,6618249.5,-414.1874084
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.36372888,,,,17.5,,51.03332901,1.7113267183,,1.5898098946,,0.0,,,,55.13779068,,439.36373901,495698.4375,6618249.5,-414.3394165
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.51572888,,,,17.5,,50.87254715,1.7009999752,,1.5980000496,,0.0,,,,55.955997467,,439.51571655,495698.4375,6618249.5,-414.491394
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.66772888,,,,17.5,,50.84620285,1.7035543919,,1.6982593536,,0.0,,,,55.450122833,,439.66772461,495698.4375,6618249.5,-414.6433716
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.81972888,,,,17.5,,50.893409729,1.6681156158,,1.565490365,,0.0,,,,54.521793365,,439.81973267,495698.4375,6618249.5,-414.7953491
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,439.97172888,,,,17.5,,51.395900726,1.6666356325,,1.4715684652,,0.0,,,,53.724639893,,439.97174072,495698.4375,6618249.5,-414.9473572
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,440.12372888,,,,17.5,,52.678722382,1.6628601551,,1.3525730371,,0.0,,,,57.104305267,,440.12371826,495698.4375,6618249.5,-415.0993347
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,440.27572888,,,,17.5,,53.76947403,1.6577689648,,1.3414452076,,0.0,,,,59.473232269,,440.27572632,495698.4375,6618249.5,-415.2513123
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,440.42772888,,,,17.5,,54.120922089,1.6612509489,,1.3946378231,,0.0,,,,61.043560028,,440.42773438,495698.4375,6618249.5,-415.4032898
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,440.57972888,,,,17.5,,54.168273926,1.6875371933,,1.4862173796,,0.0,,,,61.80821228,,440.57974243,495698.4375,6618249.5,-415.5552979
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,440.73172888,,,,17.5,,54.108695984,1.7346302271,,1.5974000692,,0.0,,,,58.318656921,,440.73171997,495698.4375,6618249.5,-415.7072754
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,440.88372888,,,,17.5,,54.02885437,1.761410594,,1.6300595999,,0.0,,,,56.142658234,,440.88372803,495698.4375,6618249.5,-415.8592529
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.03572888,,,,17.5,,53.821929932,1.7672300339,,1.606089592,,0.0,,,,56.468696594,,441.03573608,495698.4375,6618249.5,-416.0112305
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.18772888,,,,17.5,,52.940254211,1.7232922316,,1.6070860624,,0.0,,,,56.083442688,,441.18771362,495698.4375,6618249.5,-416.163208
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.33972888,,,,17.5,,51.486747742,1.732806325,,1.5123375654,,0.0,,,,55.479187012,,441.33972168,495698.4375,6618249.5,-416.3152161
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.49172888,,,,17.5,,51.150959015,1.713894248,,1.44599998,,0.0,,,,56.430355072,,441.49172974,495698.4375,6618249.5,-416.4671936
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.64372888,,,,17.5,,51.220283508,1.7349617481,,1.4556714296,,0.0,,,,57.766273499,,441.64373779,495698.40625,6618249.5,-416.6191711
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.79572888,,,,17.5,,51.299312592,1.7339004278,,1.4264931679,,0.0,,,,58.885925293,,441.79571533,495698.40625,6618249.5,-416.7711487
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,441.94772888,,,,17.5,,51.395545959,1.6718566418,,1.428763628,,0.0,,,,59.080383301,,441.94772339,495698.40625,6618249.5,-416.9231567
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,442.09972888,,,,17.5,,51.689044952,1.6253116131,,1.4263116121,,0.0,,,,57.483417511,,442.09973145,495698.40625,6618249.5,-417.0751343
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,442.25172888,,,,17.5,,54.54189682,1.6458604336,,1.4533948898,,0.0,,,,55.652568817,,442.2517395,495698.40625,6618249.5,-417.2271118
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,442.40372888,,,,17.5,,56.702522278,1.6684086323,,1.4963760376,,0.0,,,,55.92256546,,442.40371704,495698.40625,6618249.5,-417.3790894
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,442.55572888,,,,17.5,,56.910312653,1.6674113274,,1.4746197462,,0.0,,,,57.725955963,,442.5557251,495698.40625,6618249.5,-417.5310974
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,442.70772888,,,,17.5,,56.838100433,1.6904430389,,1.522329092,,0.0,,,,59.507064819,,442.70773315,495698.40625,6618249.5,-417.683075
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,442.85972888,,,,17.5,,56.754974365,1.6894974709,,1.5638321638,,0.0,,,,59.923046112,,442.85974121,495698.40625,6618249.5,-417.8350525
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.01172888,,,,17.5,,57.228599548,1.6839691401,,1.5312848091,,0.0,,,,60.340702057,,443.01171875,495698.40625,6618249.5,-417.98703
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.16372888,,,,17.5,,64.293006897,1.6970951557,,1.5368635654,,0.0,,,,60.877552032,,443.16372681,495698.40625,6618249.5,-418.1390076
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.31572888,,,,17.5,,66.086212158,1.7081809044,,1.5786017179,,0.0,,,,61.115455627,,443.31573486,495698.40625,6618249.5,-418.2910156
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.46772888,,,,17.5,,66.086212158,1.7028321028,,1.576518178,,0.0,,,,60.91727829,,443.46774292,495698.40625,6618249.5,-418.4429932
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.61972888,,,,17.5,,66.086212158,1.6965703964,,1.5471712351,,0.0,,,,60.279911041,,443.61972046,495698.40625,6618249.5,-418.5949707
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.77172888,,,,17.5,,66.086212158,1.7140305042,,1.569493413,,0.0,,,,59.987785339,,443.77172852,495698.40625,6618249.5,-418.7469788
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,443.92372888,,,,17.5,,65.671020508,1.7179595232,,1.5955649614,,0.0,,,,60.64295578,,443.92373657,495698.40625,6618249.5,-418.8989563
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.07572888,,,,17.5,,62.133617401,1.7081880569,,1.6044355631,,0.0,,,,60.970600128,,444.07571411,495698.40625,6618249.5,-419.0509338
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.22772888,,,,17.5,,59.693538666,1.6897649765,,1.5779701471,,0.0,,,,56.235656738,,444.22772217,495698.40625,6618249.5,-419.2029419
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.37972888,,,,17.5,,59.158863068,1.67755723,,1.5514427423,,0.0,,,,51.864143372,,444.37973022,495698.40625,6618249.5,-419.3549194
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.53172888,,,,17.5,,58.947441101,1.6530427933,,1.5116231441,,0.0,,,,51.885490417,,444.53173828,495698.40625,6618249.5,-419.506897
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.68372888,,,,17.5,,58.881797791,1.6269285679,,1.4805519581,,0.0,,,,53.048099518,,444.68371582,495698.40625,6618249.5,-419.6588745
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.83572888,,,,17.5,,58.881797791,1.6077183485,,1.4238735437,,0.0,,,,54.437755585,,444.83572388,495698.40625,6618249.5,-419.8108826
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,444.98772888,,,,17.5,,58.881797791,1.6091192961,,1.4491559267,,0.0,,,,57.06735611,,444.98773193,495698.40625,6618249.5,-419.9628601
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,445.13972888,,,,17.5,,60.54945755,1.6493808031,,1.4627524614,,0.0,,,,59.703769684,,445.13973999,495698.40625,6618249.5,-420.1148376
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,445.29172888,,,,17.5,,61.067649841,1.6604619026,,1.3801366091,,0.0,,,,60.535884857,,445.29171753,495698.40625,6618249.5,-420.2668152
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,445.44372888,,,,17.5,,61.014308929,1.6382225752,,1.3607827425,,0.0,,,,59.86951828,,445.44372559,495698.375,6618249.5,-420.4188232
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,445.59572888,,,,17.5,,60.953712463,1.6284637451,,1.3904777765,,0.0,,,,62.483364105,,445.59573364,495698.375,6618249.5,-420.5708008
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,445.74772888,,,,17.5,,60.892951965,1.6376039982,,1.5091776848,,0.0,,,,66.492805481,,445.7477417,495698.375,6618249.5,-420.7227783
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,445.89972888,,,,17.5,,60.831596375,1.649716258,,1.6046545506,,0.0,,,,62.677997589,,445.89971924,495698.375,6618249.5,-420.8747559
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.05172888,,,,17.5,,61.507297516,1.6794121265,,1.5473083258,,0.0,,,,58.216407776,,446.05172729,495698.375,6618249.5,-421.0267639
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.20372888,,,,17.5,,68.023231506,1.691960454,,1.5118736029,,0.0,,,,57.216178894,,446.20373535,495698.375,6618249.5,-421.1787415
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.35572888,,,,17.5,,69.688362122,1.7024021149,,1.533754468,,0.0,,,,56.359287262,,446.35574341,495698.375,6618249.5,-421.330719
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.50772888,,,,17.5,,69.688362122,1.7147542238,,1.5348361731,,0.0,,,,56.834068298,,446.50772095,495698.375,6618249.5,-421.4826965
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.65972888,,,,17.5,,69.688362122,1.7074465752,,1.5356603861,,0.0,,,,57.404457092,,446.659729,495698.375,6618249.5,-421.6346741
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.81172888,,,,17.5,,69.688362122,1.706515193,,1.5327876806,,0.0,,,,57.410423279,,446.81173706,495698.375,6618249.5,-421.7866821
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,446.96372888,,,,17.5,,69.688362122,1.7080249786,,1.5157498121,,0.0,,,,58.0362854,,446.9637146,495698.375,6618249.5,-421.9386597
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,447.11572888,,,,17.5,,69.907089233,1.7079802752,,1.5126280785,,0.0,,,,59.52678299,,447.11572266,495698.375,6618249.5,-422.0906372
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,447.26772888,,,,17.5,,72.572914124,1.7070000172,,1.5195072889,,0.0,,,,60.325191498,,447.26773071,495698.375,6618249.5,-422.2426147
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,447.41972888,,,,17.5,,73.290512085,1.7115426064,,1.5507891178,,0.0,,,,59.58997345,,447.41973877,495698.375,6618249.5,-422.3946228
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,447.57172888,,,,17.5,,73.290512085,1.7180082798,,1.5825061798,,0.0,,,,58.189231873,,447.57171631,495698.375,6618249.5,-422.5466003
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,447.72372888,,,,17.5,,73.290512085,1.7095119953,,1.5725131035,,0.0,,,,57.320236206,,447.72372437,495698.375,6618249.5,-422.6985779
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,447.87572888,,,,17.5,,73.290512085,1.6985032558,,1.5426194668,,0.0,,,,58.676338196,,447.87573242,495698.375,6618249.5,-422.8505554
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.02772888,,,,17.5,,72.081832886,1.7039294243,,1.5363529921,,0.0,,,,61.522975922,,448.02774048,495698.375,6618249.5,-423.0025635
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.17972888,,,,17.5,,61.831317902,1.6986964941,,1.5136147738,,0.0,,,,62.325504303,,448.17971802,495698.375,6618249.5,-423.154541
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.33172888,,,,17.5,,59.790996552,1.6962891817,,1.4902004004,,0.0,,,,60.872974396,,448.33172607,495698.375,6618249.5,-423.3065186
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.48372888,,,,17.5,,59.713100433,1.7157269716,,1.5205358267,,0.0,,,,57.701263428,,448.48373413,495698.375,6618249.5,-423.4584961
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.63572888,,,,17.5,,59.898441315,1.7347064018,,1.5510597229,,0.0,,,,55.6378479,,448.63574219,495698.375,6618249.5,-423.6105042
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.78772888,,,,17.5,,59.855541229,1.7516965866,,1.5645190477,,0.0,,,,57.37903595,,448.78771973,495698.375,6618249.5,-423.7624817
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,448.93972888,,,,17.5,,59.424945831,1.7700459957,,1.5726108551,,0.0,,,,60.342384338,,448.93972778,495698.375,6618249.5,-423.9144592
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,449.09172888,,,,17.5,,58.924678802,1.7819517851,,1.5829517841,,0.0,,,,63.286621094,,449.09173584,495698.375,6618249.5,-424.0664368
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,449.24372888,,,,17.5,,58.466121674,1.776371479,,1.5887346268,,0.0,,,,64.002204895,,449.2437439,495698.375,6618249.5,-424.2184448
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,449.39572888,,,,17.5,,58.327671051,1.7690000534,,1.5911750793,,0.0,,,,60.060386658,,449.39572144,495698.34375,6618249.5,-424.3704224
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,449.54772888,,,,17.5,,58.327671051,1.7615095377,,1.5791050196,,0.0,,,,56.814937592,,449.54772949,495698.34375,6618249.5,-424.5223999
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,449.69972888,,,,17.5,,58.327671051,1.7581205368,,1.5750515461,,0.0,,,,57.047428131,,449.69973755,495698.34375,6618249.5,-424.674408
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,449.85172888,,,,17.5,,58.41569519,1.7431719303,,1.5935711861,,0.0,,,,57.321170807,,449.85171509,495698.34375,6618249.5,-424.8263855
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,450.00372888,,,,17.5,,59.902587891,1.7153184414,,1.5853710175,,0.0,,,,57.739994049,,450.00372314,495698.34375,6618249.5,-424.978363
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,450.15572888,,,,17.5,,61.727668762,1.7055084705,,1.5297967196,,0.0,,,,58.33246994,,450.1557312,495698.34375,6618249.5,-425.1303406
