source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.06039258,,,,,1.5956249237,,0.6428041458,,,,,20.062784195,,,315.06039429,510280.34375,6721199.5,-293.059082
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.21239258,,,,,1.6001141071,,0.6051674485,,,,,19.713413239,,,315.21240234,510280.34375,6721199.5,-293.2110901
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.36439258,,,,,1.4878131151,,0.5531060696,,,,,19.051177979,,,315.36437988,510280.34375,6721199.5,-293.3630676
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.51639258,,,,,1.4574842453,,0.5915929675,,,,,18.177129745,,,315.51638794,510280.34375,6721199.5,-293.5150757
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.66839258,,,,,1.4823637009,,0.5956783295,,,,,18.097919464,,,315.668396,510280.34375,6721199.5,-293.6670837
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.82039258,,,,,1.3700168133,,0.4702227116,,,,,16.352127075,,,315.82040405,510280.34375,6721199.5,-293.8190918
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,315.97239258,,,,,1.2389134169,,0.4750366509,,,,,16.379152298,,,315.97238159,510280.34375,6721199.5,-293.9710693
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,316.12439258,,,,,1.1647727489,,0.5060855746,,,,,17.198051453,,,316.12438965,510280.34375,6721199.5,-294.1230774
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,316.27639258,,,,,1.0985510349,,0.4580799639,,,,,17.902824402,,,316.27639771,510280.34375,6721199.5,-294.2750854
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,316.42839258,,,,,0.926426053,,0.4415961504,,,,,18.198143005,,,316.42840576,510280.34375,6721199.5,-294.4270935
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,316.58039258,,,,,0.9566761851,,0.4241703749,,,,,17.844659805,,,316.5803833,510280.34375,6721199.5,-294.579071
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,316.73239258,,,,,0.9576928616,,0.4169667363,,,,,18.734594345,,,316.73239136,510280.34375,6721199.5,-294.7310791
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,316.88439258,,,,,0.9425130486,,0.4122244418,,,,,20.017602921,,,316.88439941,510280.34375,6721199.5,-294.8830872
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.03639258,,,,,0.880340457,,0.4227816761,,,,,21.408569336,,,317.03640747,510280.34375,6721199.5,-295.0350952
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.18839258,,,,,0.9383478165,,0.4172895551,,,,,22.34264946,,,317.18838501,510280.34375,6721199.5,-295.1870728
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.34039258,,,,,1.0766648054,,0.4174862802,,,,,21.944742203,,,317.34039307,510280.34375,6721199.5,-295.3390808
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.49239258,,,,,0.9650612473,,0.4170184433,,,,,22.723964691,,,317.49240112,510280.34375,6721199.5,-295.4910889
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.64439258,,,,,0.8943293691,,0.4174802005,,,,,22.854959488,,,317.64437866,510280.34375,6721199.5,-295.6430664
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.79639258,,,,,0.837569952,,0.417979002,,,,,23.297376633,,,317.79638672,510280.34375,6721199.5,-295.7950745
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,317.94839258,,,,,0.9468051195,,0.4189555347,,,,,22.939455032,,,317.94839478,510280.34375,6721199.5,-295.9470825
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,318.10039258,,,,,1.1360957623,,0.4473957121,,,,,23.607114792,,,318.10040283,510280.34375,6721199.5,-296.0990906
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,318.25239258,,,,,1.2573260069,,0.4995417595,,,,,23.234495163,,,318.25238037,510280.34375,6721199.5,-296.2510681
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,318.40439258,,,,,1.3803189993,,0.5442718267,,,,,22.970054626,,,318.40438843,510280.34375,6721199.5,-296.4030762
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,318.55639258,,,,,1.431399703,,0.5426313877,,,,,21.710172653,,,318.55639648,510280.34375,6721199.5,-296.5550842
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,318.70839258,,,,,1.4497356415,,0.5194090605,,,,,21.12868309,,,318.70840454,510280.34375,6721199.5,-296.7070923
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,318.86039258,,,,,1.4491026402,,0.4941342473,,,,,20.535621643,,,318.86038208,510280.34375,6721199.5,-296.8590698
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.01239258,,,,,1.4169502258,,0.4255016446,,,,,20.604553223,,,319.01239014,510280.34375,6721199.5,-297.0110779
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.16439258,,,,,1.231454134,,0.4044596255,,,,,20.694395065,,,319.16439819,510280.34375,6721199.5,-297.1630859
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.31639258,,,,,1.2421752214,,0.4128978252,,,,,22.806596756,,,319.31640625,510280.34375,6721199.5,-297.315094
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.46839258,,,,,1.3763071299,,0.4288384318,,,,,23.319826126,,,319.46838379,510280.34375,6721199.5,-297.4670715
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.62039258,,,,,1.4649685621,,0.4738242328,,,,,23.194972992,,,319.62039185,510280.34375,6721199.5,-297.6190796
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.77239258,,,,,1.5171158314,,0.5074178576,,,,,22.876363754,,,319.7723999,510280.34375,6721199.5,-297.7710876
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,319.92439258,,,,,1.5293767452,,0.5183767676,,,,,22.737678528,,,319.92437744,510280.34375,6721199.5,-297.9230652
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.07639258,,,,,1.5131031275,,0.5428956151,,,,,22.51108551,,,320.0763855,510280.34375,6721199.5,-298.0750732
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.22839258,,,,,1.5175546408,,0.5581917763,,,,,22.27560997,,,320.22839355,510280.34375,6721199.5,-298.2270813
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.38039258,,,,,1.5588393211,,0.560770154,,,,,21.90832901,,,320.38040161,510280.3125,6721199.5,-298.3790894
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.53239258,,,,,1.5085995197,,0.5029743314,,,,,21.740148544,,,320.53237915,510280.3125,6721199.5,-298.5310669
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.68439258,,,,,1.142865181,,0.4228337705,,,,,21.782022476,,,320.68438721,510280.3125,6721199.5,-298.6830444
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.83639258,,,,,1.0882906914,,0.4222721159,,,,,22.502195358,,,320.83639526,510280.3125,6721199.5,-298.8350525
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,320.98839258,,,,,1.2316013575,,0.443949461,,,,,23.170518875,,,320.98840332,510280.3125,6721199.5,-298.9870605
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,321.14039258,,,,,1.3530819416,,0.464027077,,,,,22.737752914,,,321.14038086,510280.3125,6721199.5,-299.1390381
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,321.29239258,,,,,1.6874338388,,0.5362002254,,,,,23.98733902,,,321.29238892,510280.3125,6721199.5,-299.2910461
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,321.44439258,,,,,1.7469341755,,0.6215319037,,,,,23.150018692,,,321.44439697,510280.3125,6721199.5,-299.4430542
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,321.59639258,,,,,1.7719097137,,0.5995448232,,,,,23.451412201,,,321.59640503,510280.3125,6721199.5,-299.5950623
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,321.74839258,,,,,1.7499543428,,0.634236455,,,,,25.885562897,,,321.74838257,510280.3125,6721199.5,-299.7470398
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,321.90039258,,,,,1.693941474,,0.5722917914,,,,,25.916385651,,,321.90039063,510280.3125,6721199.5,-299.8990479
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.05239258,,,,,1.5194801092,,0.4714479148,,,,,23.513923645,,,322.05239868,510280.3125,6721199.5,-300.0510559
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.20439258,,,,,1.4420361519,,0.4384092391,,,,,22.734018326,,,322.20440674,510280.3125,6721199.5,-300.203064
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.35639258,,,,,1.6659463644,,0.5154413581,,,,,22.539367676,,,322.35638428,510280.3125,6721199.5,-300.3550415
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.50839258,,,,,1.7802808285,,0.5675150752,,,,,22.042385101,,,322.50839233,510280.3125,6721199.5,-300.5070496
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.66039258,,,,,1.7948715687,,0.6267886758,,,,,21.317579269,,,322.66040039,510280.3125,6721199.5,-300.6590576
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.81239258,,,,,1.7951257229,,0.6632543206,,,,,21.002962112,,,322.81237793,510280.3125,6721199.5,-300.8110352
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,322.96439258,,,,,1.7344657183,,0.6754919291,,,,,21.155181885,,,322.96438599,510280.3125,6721199.5,-300.9630432
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,323.11639258,,,,,1.6161584854,,0.6303581595,,,,,21.895378113,,,323.11639404,510280.3125,6721199.5,-301.1150513
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,323.26839258,,,,,1.4721819162,,0.5683630705,,,,,21.849266052,,,323.2684021,510280.3125,6721199.5,-301.2670288
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,323.42039258,,,,,1.4316102266,,0.5284487009,,,,,21.669031143,,,323.42037964,510280.3125,6721199.5,-301.4190063
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,323.57239258,,,,,1.4039252996,,0.4875246286,,,,,21.488725662,,,323.5723877,510280.3125,6721199.5,-301.5710144
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,323.72439258,,,,,1.5232783556,,0.5141986012,,,,,21.308492661,,,323.72439575,510280.3125,6721199.5,-301.7230225
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,323.87639258,,,,,1.607047677,,0.5873389244,,,,,21.128271103,,,323.87640381,510280.3125,6721199.5,-301.8750305
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.02839258,,,,,1.6383920908,,0.6476368308,,,,,20.947967529,,,324.02838135,510280.3125,6721199.5,-302.0270081
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.18039258,,,,,1.4091072083,,0.5316570401,,,,,20.767702103,,,324.1803894,510280.3125,6721199.5,-302.1790161
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.33239258,,,,,1.4611152411,,0.5427691936,,,,,20.5873909,,,324.33239746,510280.3125,6721199.5,-302.3310242
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.48439258,,,,,1.4659991264,,0.5458669066,,,,,20.407155991,,,324.48440552,510280.3125,6721199.5,-302.4830322
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.63639258,,,,,1.4266617298,,0.5374051929,,,,,20.22693634,,,324.63638306,510280.3125,6721199.5,-302.6350098
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.78839258,,,,,1.3827625513,,0.5279464722,,,,,20.046632767,,,324.78839111,510280.3125,6721199.5,-302.7870178
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,324.94039258,,,,,1.3387960196,,0.5185551643,,,,,19.86639595,,,324.94039917,510280.3125,6721199.5,-302.9390259
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,325.09239258,,,,,1.2948889732,,0.5091785789,,,,,19.686145782,,,325.09240723,510280.3125,6721199.5,-303.0910339
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,325.24439258,,,,,1.2509213686,,0.4997202754,,,,,19.505836487,,,325.24438477,510280.3125,6721199.5,-303.2430115
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,325.39639258,,,,,1.2070211172,,0.4903281629,,,,,19.32559967,,,325.39639282,510280.3125,6721199.5,-303.3950195
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,325.54839258,,,,,1.1630556583,,0.4808707237,,,,,19.145296097,,,325.54840088,510280.3125,6721199.5,-303.5470276
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,325.70039258,,,,,1.1191549301,,0.4714781046,,,,,18.96505928,,,325.70037842,510280.3125,6721199.5,-303.6990051
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,325.85239258,,,,,1.0751898289,,0.4621030688,,,,,18.78483963,,,325.85238647,510280.3125,6721199.5,-303.8510132
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.00439258,,,,,1.031288743,,0.4526464045,,,,,18.604537964,,,326.00439453,510280.3125,6721199.5,-304.0030212
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.15639258,,,,,0.9873169661,,0.4432514608,,,,,18.424268723,,,326.15640259,510280.3125,6721199.5,-304.1549988
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.30839258,,,,,0.9434136152,,0.4338760972,,,,,18.243961334,,,326.30838013,510280.3125,6721199.5,-304.3069763
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.46039258,,,,,0.8994495869,,0.4244202077,,,,,18.06372261,,,326.46038818,510280.3125,6721199.5,-304.4589844
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.61239258,,,,,0.8555473089,,0.4150260091,,,,,17.88350296,,,326.61239624,510280.3125,6721199.5,-304.6109924
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.76439258,,,,,0.8115838766,,0.4056510031,,,,,17.703203201,,,326.7644043,510280.3125,6721199.5,-304.7630005
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,326.91639258,,,,,0.7676810026,,0.3961959183,,,,,17.52296257,,,326.91638184,510280.3125,6721199.5,-304.914978
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.06839258,,,,,0.7237181067,,0.386800915,,,,,17.342662811,,,327.06838989,510280.3125,6721199.5,-305.0669861
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.22039258,,,,,0.6798077226,,0.3774243891,,,,,17.16239357,,,327.22039795,510280.3125,6721199.5,-305.2189941
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.37239258,,,,,0.6358435154,,0.3679696918,,,,,17.58609581,,,327.37240601,510280.3125,6721199.5,-305.3710022
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.52439258,,,,,0.5919396877,,0.3585739136,,,,,18.44628334,,,327.52438354,510280.3125,6721199.5,-305.5229797
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.67639258,,,,,0.5479778647,,0.3491989076,,,,,19.082241058,,,327.6763916,510280.3125,6721199.5,-305.6749878
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.82839258,,,,,0.5039949417,,0.3397454023,,,,,18.465875626,,,327.82839966,510280.3125,6721199.5,-305.8269958
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,327.98039258,,,,,0.4600902796,,0.3303488195,,,,,17.560441971,,,327.98040771,510280.3125,6721199.5,-305.9790039
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,328.13239258,,,,,0.4161292017,,0.3209737837,,,,,17.009914398,,,328.13238525,510280.3125,6721199.5,-306.1309814
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,328.28439258,,,,,0.3722171485,,0.311519593,,,,,16.625415802,,,328.28439331,510280.3125,6721199.5,-306.2829895
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,328.43639258,,,,,0.3282546401,,0.3021218479,,,,,16.297891617,,,328.43640137,510280.3125,6721199.5,-306.4349976
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,328.58839258,,,,,0.2895187438,,0.2936727405,,,,,15.99355793,,,328.58837891,510280.3125,6721199.5,-306.5869751
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,328.74039258,,,,,0.2803848386,,0.2911848426,,,,,15.685630798,,,328.74038696,510280.3125,6721199.5,-306.7389832
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,328.89239258,,,,,0.2800467312,,0.2907701135,,,,,15.449044228,,,328.89239502,510280.3125,6721199.5,-306.8909607
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.04439258,,,,,0.2800000012,,0.2901654243,,,,,15.534957886,,,329.04440308,510280.3125,6721199.5,-307.0429688
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.19639258,,,,,0.2797717154,,0.2892390192,,,,,15.712784767,,,329.19638062,510280.28125,6721199.5,-307.1949463
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.34839258,,,,,0.2791690826,,0.2890000045,,,,,15.826622009,,,329.34838867,510280.28125,6721199.5,-307.3469543
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.50039258,,,,,0.2790000141,,0.2890000045,,,,,15.984224319,,,329.50039673,510280.28125,6721199.5,-307.4989624
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.65239258,,,,,0.2796779275,,0.2890000045,,,,,16.173549652,,,329.65240479,510280.28125,6721199.5,-307.6509705
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.80439258,,,,,0.2799750566,,0.2890000045,,,,,16.198482513,,,329.80438232,510280.28125,6721199.5,-307.802948
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,329.95639258,,,,,0.2806731164,,0.2910941541,,,,,15.794656754,,,329.95639038,510280.28125,6721199.5,-307.9549561
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,330.10839258,,,,,0.2828376591,,0.294855535,,,,,15.435958862,,,330.10839844,510280.28125,6721199.5,-308.1069641
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,330.26039258,,,,,0.2846139073,,0.2974594533,,,,,15.528329849,,,330.26040649,510280.28125,6721199.5,-308.2589722
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,330.41239258,,,,,0.2884044349,,0.3014044166,,,,,15.755746841,,,330.41238403,510280.28125,6721199.5,-308.4109497
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,330.56439258,,,,,0.2929186821,,0.3058449626,,,,,16.401304245,,,330.56439209,510280.28125,6721199.5,-308.5629578
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,330.71639258,,,,,0.2954961658,,0.3069265187,,,,,18.177030563,,,330.71640015,510280.28125,6721199.5,-308.7149658
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,330.86839258,,,,,0.2968054116,,0.304703474,,,,,21.502658844,,,330.86837769,510280.28125,6721199.5,-308.8669434
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.02039258,,,,,0.2981942594,,0.3023680151,,,,,26.455137253,,,331.02038574,510280.28125,6721199.5,-309.0189514
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.17239258,,,,,0.3076131046,,0.3052162528,,,,,31.757314682,,,331.1723938,510280.28125,6721199.5,-309.1709595
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.32439258,,,,,0.4064697623,,0.3495265841,,,,,37.057945251,,,331.32440186,510280.28125,6721199.5,-309.3229675
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.47639258,,,,,0.5045098066,,0.4115147591,,,,,43.24464798,,,331.47637939,510280.28125,6721199.5,-309.4749451
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.62839258,,,,,0.7548153996,,0.6501502991,,,,,48.232498169,,,331.62838745,510280.28125,6721199.5,-309.6269226
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.78039258,,,,,0.9614410996,,1.0738002062,,,,,52.020900726,,,331.78039551,510280.28125,6721199.5,-309.7789307
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,331.93239258,,,,,1.0489571095,,0.9623290896,,,,,53.585723877,,,331.93240356,510280.28125,6721199.5,-309.9309387
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.08439258,,,,,1.3742853403,,1.3515785933,,,,,54.361942291,,,332.0843811,510280.28125,6721199.5,-310.0829163
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.23639258,,,,,1.6297338009,,1.7788617611,,,,,54.920490265,,,332.23638916,510280.28125,6721199.5,-310.2349243
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.38839258,,,,,1.658844471,,1.78890872,,,,,54.713577271,,,332.38839722,510280.28125,6721199.5,-310.3869324
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.54039258,,,,,1.624504447,,1.6691153049,,,,,54.324867249,,,332.54040527,510280.28125,6721199.5,-310.5389404
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.69239258,,,,,1.5979735851,,1.5823887587,,,,,56.100059509,,,332.69238281,510280.28125,6721199.5,-310.690918
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.84439258,,,,,1.5434628725,,1.4151266813,,,,,58.578025818,,,332.84439087,510280.28125,6721199.5,-310.842926
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,332.99639258,,,,,1.4897297621,,1.3467063904,,,,,61.89397049,,,332.99639893,510280.28125,6721199.5,-310.9949341
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,333.14839258,,,,,1.4625922441,,1.345477581,,,,,64.549552917,,,333.14840698,510280.28125,6721199.5,-311.1469421
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,333.30039258,,,,,1.48653543,,1.3663573265,,,,,65.861358643,,,333.30038452,510280.28125,6721199.5,-311.2989197
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,333.45239258,,,,,1.5301902294,,1.3964706659,,,,,66.501968384,,,333.45239258,510280.28125,6721199.5,-311.4509277
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,333.60439258,,,,,1.5592747927,,1.4250421524,,,,,66.472991943,,,333.60440063,510280.28125,6721199.5,-311.6029358
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,333.75639258,,,,,1.5792639256,,1.4659370184,,,,,67.239105225,,,333.75637817,510280.28125,6721199.5,-311.7549133
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,333.90839258,,,,,1.6034468412,,1.5022412539,,,,,67.912033081,,,333.90838623,510280.28125,6721199.5,-311.9069214
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.06039258,,,,,1.6480841637,,1.5387706757,,,,,67.822349548,,,334.06039429,510280.28125,6721199.5,-312.0589294
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.21239258,,,,,1.6893740892,,1.5729116201,,,,,66.246513367,,,334.21240234,510280.28125,6721199.5,-312.2109375
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.36439258,,,,,1.7088587284,,1.5981442928,,,,,64.891548157,,,334.36437988,510280.28125,6721199.5,-312.362915
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.51639258,,,,,1.7227375507,,1.6183148623,,,,,61.926464081,,,334.51638794,510280.28125,6721199.5,-312.5148926
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.66839258,,,,,1.7424980402,,1.6394979954,,,,,58.074905396,,,334.668396,510280.28125,6721199.5,-312.6669006
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.82039258,,,,,1.761452198,,1.656526804,,,,,54.695419312,,,334.82040405,510280.28125,6721199.5,-312.8189087
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,334.97239258,,,,,1.7749706507,,1.6670206785,,,,,54.4024086,,,334.97238159,510280.28125,6721199.5,-312.9708862
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,335.12439258,,,,,1.7854202986,,1.6764202118,,,,,55.199695587,,,335.12438965,510280.28125,6721199.5,-313.1228943
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,335.27639258,,,,,1.7804694176,,1.6628764868,,,,,55.10867691,,,335.27639771,510280.28125,6721199.5,-313.2749023
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,335.42839258,,,,,1.770416379,,1.6415220499,,,,,54.69688797,,,335.42840576,510280.28125,6721199.5,-313.4269104
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,335.58039258,,,,,1.7708491087,,1.6508438587,,,,,54.214702606,,,335.5803833,510280.28125,6721199.5,-313.5788879
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,335.73239258,,,,,1.7785336971,,1.6518162489,,,,,55.229946136,,,335.73239136,510280.28125,6721199.5,-313.730896
Force_2020_all_wells_train_test_blind_hidden_final/31_4-10.las,31/4-10,335.88439258,,,,,1.7888653278,,1.6331110001,,,,,57.466777802,,,335.88439941,510280.28125,6721199.5,-313.8829041
