source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,449.08871887,,,13.072237968,12.250000954,0.822237432,1.0424896479,351.15551758,1.5780053139,1.3470000029,34.290500641,,,82.10345459,,,449.0887146,463756.0,6562935.0,-425.5887146
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,449.24071887,,,13.070243835,12.250000954,0.8202427626,1.0424896479,351.16372681,1.5753457546,1.3524298668,34.310451508,,,83.990318298,,,449.24072266,463756.0,6562935.0,-425.7407227
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,449.39271887,,,13.063362122,12.250000954,0.8133618832,1.0424896479,351.17138672,1.5685887337,1.3586382866,34.633907318,,,85.665710449,,,449.39273071,463756.0,6562935.0,-425.8927307
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,449.54471887,,,12.921788216,12.250000954,0.6717884541,1.0424896479,351.17962646,1.5623776913,1.3677039146,34.940086365,,,85.482315063,,,449.54470825,463756.0,6562935.0,-426.0447083
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,449.69671887,,,12.903799057,12.250000954,0.6538001299,1.0424896479,358.36941528,1.5487161875,1.3784451485,34.847915649,,,82.675979614,,,449.69671631,463756.0,6562935.0,-426.1967163
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,449.84871887,,,12.95384407,12.250000954,0.7038446665,1.0424896479,378.65707397,1.5006252527,1.3840603828,34.837722778,,,80.946662903,,,449.84872437,463756.0,6562935.0,-426.3487244
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.00071887,,,13.006652832,12.250000954,0.7566542029,1.0424896479,379.49746704,1.4008285999,1.3758491278,34.885604858,,,79.848854065,,,450.00073242,463756.0,6562935.0,-426.5007324
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.15271887,,,13.034198761,12.250000954,0.7841991186,1.0424896479,379.55731201,1.2767238617,1.3441212177,34.894721985,,,78.044898987,,,450.15270996,463756.0,6562935.0,-426.65271
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.30471887,,,13.053389549,12.250000954,0.8033885956,1.0424896479,379.56542969,1.149821043,1.3062220812,34.659233093,,,76.01158905,,,450.30471802,463756.0,6562935.0,-426.804718
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.45671887,,,13.07611084,12.250000954,0.8261114955,1.0424896479,379.57229614,1.0231583118,1.2622857094,34.368923187,,,74.540473938,,,450.45672607,463756.0,6562935.0,-426.9567261
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.60871887,,,13.118096352,12.250000954,0.8680961132,1.0424896479,379.25259399,0.8987516761,1.2051279545,34.404277802,,,73.682312012,,,450.60870361,463756.0,6562935.0,-427.1087036
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.76071887,,,13.192944527,12.250000954,0.9429448843,1.0424896479,379.58877563,0.7930653691,1.1188120842,34.549152374,,,72.402458191,,,450.76071167,463756.0,6562935.0,-427.2607117
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,450.91271887,,,13.21101284,12.250000954,0.9610131383,1.0424896479,379.5960083,0.7284253836,0.9964368939,34.425460815,,,69.069641113,,,450.91271973,463756.0,6562935.0,-427.4127197
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.06471887,,,13.173535347,12.250000954,0.9235352278,1.0424896479,379.60421753,0.7060698271,0.9138839245,34.330070496,,,66.969306946,,,451.06472778,463756.0,6562935.0,-427.5647278
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.21671887,,,13.194371223,12.250000954,0.9443713427,1.0424896479,303.32858276,0.7015168071,0.9147979021,34.511779785,,,66.86441803,,,451.21670532,463756.0,6562935.0,-427.7167053
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.36871887,,,13.302799225,12.250000954,1.0527989864,1.0424896479,161.81056213,0.710605979,0.9631186128,34.452167511,,,69.157295227,,,451.36871338,463756.0,6562935.0,-427.8687134
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.52071887,,,13.209625244,12.250000954,0.9596256018,1.0424896479,161.81781006,0.7397693396,1.0575168133,34.384174347,,,71.14515686,,,451.52072144,463756.0,6562935.0,-428.0207214
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.67271887,,,13.166199684,12.250000954,0.9162005782,1.0424896479,161.82583618,0.804020822,1.1351518631,34.374534607,,,72.248786926,,,451.67272949,463756.0,6562935.0,-428.1727295
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.82471887,,,13.156035423,12.250000954,0.9060359001,1.0424896479,161.66549683,0.9124455452,1.1727356911,34.371807098,,,73.364028931,,,451.82470703,463756.0,6562935.0,-428.324707
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,451.97671887,,,13.045668602,12.250000954,0.7956682444,1.0424896479,161.0604248,1.0389505625,1.201120615,34.274864197,,,74.769439697,,,451.97671509,463756.0,6562935.0,-428.4767151
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,452.12871887,,,12.873907089,12.250000954,0.6239067912,1.0424896479,161.06858826,1.1385951042,1.2481925488,34.042308807,,,76.149459839,,,452.12872314,463756.0,6562935.0,-428.6287231
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,452.28071887,,,12.742263794,12.250000954,0.4922639132,1.0424896479,161.0753479,1.1969897747,1.308560729,34.038871765,,,76.29309082,,,452.2807312,463756.0,6562935.0,-428.7807312
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,452.43271887,,,12.685774803,12.250000954,0.4357742071,1.0424896479,161.0834198,1.234498024,1.3461748362,34.198577881,,,75.60823822,,,452.43270874,463756.0,6562935.0,-428.9327087
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,452.58471887,,,12.664510727,12.250000954,0.4145105481,1.0424896479,161.09155273,1.2698434591,1.3583072424,34.328968048,,,73.811752319,,,452.5847168,463756.0,6562935.0,-429.0847168
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,452.73671887,,,12.72653389,12.250000954,0.476534158,1.0424896479,88.306396484,1.3093239069,1.3671522141,34.221961975,,,73.223464966,,,452.73672485,463756.0,6562935.0,-429.2367249
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,452.88871887,,,12.718780518,12.250000954,0.4687805176,1.0424896479,88.313179016,1.3537778854,1.391376853,34.017360687,,,74.411865234,,,452.88873291,463756.0,6562935.0,-429.3887329
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.04071887,,,12.779582977,12.250000954,0.5295825601,1.0424896479,88.321464539,1.3975260258,1.4170377254,34.196949005,,,75.153923035,,,453.04071045,463756.0,6562935.0,-429.5407104
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.19271887,,,12.788063049,12.250000954,0.5380631089,1.0424896479,88.32964325,1.4326366186,1.431073904,34.264579773,,,74.018692017,,,453.19271851,463756.0,6562935.0,-429.6927185
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.34471887,,,12.913654327,12.250000954,0.6636544466,1.0424896479,88.337486267,1.4575054646,1.4311808348,34.355602264,,,72.661766052,,,453.34472656,463756.0,6562935.0,-429.8447266
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.49671887,,,12.851304054,12.250000954,0.6013044119,1.0424896479,88.345748901,1.47242558,1.4271913767,34.573127747,,,72.470489502,,,453.4967041,463756.0,6562935.0,-429.9967041
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.64871887,,,12.786306381,12.250000954,0.536306262,1.0424896479,88.352935791,1.4753005505,1.4273989201,34.927494049,,,72.08782959,,,453.64871216,463756.0,6562935.0,-430.1487122
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.80071887,,,12.775120735,12.250000954,0.5251205564,1.0424896479,88.36114502,1.4756968021,1.4363619089,34.903060913,,,71.439666748,,,453.80072021,463756.0,6562935.0,-430.3007202
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,453.95271887,,,12.947321892,12.250000954,0.6973222494,1.0424896479,88.369407654,1.4815533161,1.4497183561,34.562332153,,,70.054962158,,,453.95272827,463756.0,6562935.0,-430.4527283
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,454.10471887,,,13.102186203,12.250000954,0.8521865606,1.0424896479,97.57006073,1.4971414804,1.4671415091,34.36945343,,,69.274009705,,,454.10470581,463756.0,6562935.0,-430.6047058
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,454.25671887,,,13.070831299,12.250000954,0.820831418,1.0424896479,190.86456299,1.5195374489,1.4867812395,34.335933685,,,70.253913879,,,454.25671387,463756.0,6562935.0,-430.7567139
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,454.40871887,,,13.071209908,12.250000954,0.8212106824,1.0424896479,190.87245178,1.5503376722,1.506041646,34.440704346,,,71.73916626,,,454.40872192,463756.0,6562935.0,-430.9087219
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,454.56071887,,,13.056957245,12.250000954,0.8069579005,1.0424896479,190.88058472,1.5794612169,1.5249911547,34.713954926,,,73.762565613,,,454.56072998,463756.0,6562935.0,-431.06073
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,454.71271887,,,12.956794739,12.250000954,0.7067947984,1.0424896479,190.88865662,1.5934487581,1.5446218252,34.824131012,,,74.442001343,,,454.71270752,463756.0,6562935.0,-431.2127075
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,454.86471887,,,12.829134941,12.250000954,0.5791348219,1.0424896479,190.89543152,1.5919294357,1.5659255981,34.641109467,,,72.273429871,,,454.86471558,463756.0,6562935.0,-431.3647156
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.01671887,,,12.720389366,12.250000954,0.4703882933,1.0424896479,191.52078247,1.5893242359,1.5865156651,34.415142059,,,69.046195984,,,455.01672363,463756.0,6562935.0,-431.5167236
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.16871887,,,12.668467522,12.250000954,0.4184679687,1.0424896479,191.69288635,1.5970790386,1.5997326374,34.330821991,,,66.997657776,,,455.16873169,463756.0,6562935.0,-431.6687317
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.32071887,,,12.643569946,12.250000954,0.3935699463,1.0424896479,191.70059204,1.6070359945,1.6056827307,34.320659637,,,66.935821533,,,455.32070923,463756.0,6562935.0,-431.8207092
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.47271887,,,12.642682076,12.250000954,0.3926819265,1.0424896479,191.18891907,1.6126719713,1.6096719503,34.318664551,,,68.58190155,,,455.47271729,463756.0,6562935.0,-431.9727173
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.62471887,,,12.647996902,12.250000954,0.3979967833,1.0424896479,183.21229553,1.6133346558,1.6103346348,34.316001892,,,71.231521606,,,455.62472534,463756.0,6562935.0,-432.1247253
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.77671887,,,12.639056206,12.250000954,0.3890564144,1.0424896479,167.50532532,1.6130000353,1.602710247,34.124141693,,,71.865364075,,,455.7767334,463756.0,6562935.0,-432.2767334
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,455.92871887,,,12.62409687,12.250000954,0.3740965128,1.0424896479,168.29469299,1.6110198498,1.5923995972,33.951095581,,,71.260009766,,,455.92871094,463756.0,6562935.0,-432.4287109
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.08071887,,,12.605187416,12.250000954,0.3551877439,1.0424896479,168.30137634,1.6014540195,1.58505404,33.910686493,,,70.237617493,,,456.08071899,463756.0,6562935.0,-432.580719
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.23271887,,,12.579655647,12.250000954,0.3296559751,1.0424896479,168.30955505,1.5884867907,1.5829999447,34.076335907,,,69.516487122,,,456.23272705,463756.0,6562935.0,-432.7327271
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.38471887,,,12.541291237,12.250000954,0.2912909389,1.0424896479,168.31767273,1.5833476782,1.5836524963,34.190090179,,,69.554298401,,,456.38470459,463756.0,6562935.0,-432.8847046
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.53671887,,,12.516252518,12.250000954,0.2662524879,1.0424896479,168.32527161,1.5842992067,1.5878989697,34.267662048,,,69.653503418,,,456.53671265,463756.0,6562935.0,-433.0367126
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.68871887,,,12.515529633,12.250000954,0.2655297816,1.0424896479,167.55215454,1.5914696455,1.5958244801,34.556903839,,,70.851654053,,,456.6887207,463756.0,6562935.0,-433.1887207
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.84071887,,,12.523156166,12.250000954,0.2731559277,1.0424896479,167.55940247,1.6046646833,1.607378602,34.598709106,,,71.50958252,,,456.84072876,463756.0,6562935.0,-433.3407288
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,456.99271887,,,12.519580841,12.250000954,0.2695800662,1.0424896479,167.56756592,1.6209080219,1.6209877729,34.695144653,,,70.852325439,,,456.9927063,463756.0,6562935.0,-433.4927063
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,457.14471887,,,12.505130768,12.250000954,0.2551299334,1.0424896479,110.54444122,1.6378629208,1.6323939562,34.904884338,,,69.410171509,,,457.14471436,463756.0,6562935.0,-433.6447144
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,457.29671887,,,12.493268967,12.250000954,0.2432690561,1.0424896479,110.55254364,1.6471823454,1.6423674822,34.811790466,,,68.206733704,,,457.29672241,463756.0,6562935.0,-433.7967224
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,457.44871887,,,12.499511719,12.250000954,0.2495112717,1.0424896479,110.55931091,1.6382240057,1.6453659534,34.719902039,,,69.200111389,,,457.44873047,463756.0,6562935.0,-433.9487305
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,457.60071887,,,12.489845276,12.250000954,0.2398456782,1.0424896479,110.56741333,1.6099070311,1.6292142868,34.537311554,,,72.154747009,,,457.60070801,463756.0,6562935.0,-434.100708
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,457.75271887,,,12.460249901,12.250000954,0.2102504522,1.0424896479,110.57550049,1.5756285191,1.5961066484,34.396686554,,,74.40019989,,,457.75271606,463756.0,6562935.0,-434.2527161
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,457.90471887,,,12.456139565,12.250000954,0.2061397731,1.0424896479,110.58313751,1.5504791737,1.5413023233,34.37449646,,,73.974967957,,,457.90472412,463756.0,6562935.0,-434.4047241
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.05671887,,,12.513381958,12.250000954,0.2633814216,1.0424896479,110.59044647,1.5373877287,1.4764668941,34.371128082,,,71.179611206,,,458.05673218,463756.0,6562935.0,-434.5567322
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.20871887,,,12.539411545,12.250000954,0.2894111872,1.0424896479,110.59851837,1.5340000391,1.4364749193,34.36813736,,,68.303833008,,,458.20870972,463756.0,6562935.0,-434.7087097
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.36071887,,,12.517449379,12.250000954,0.267449379,1.0424896479,110.60669708,1.5358550549,1.4393670559,34.365146637,,,66.508773804,,,458.36071777,463756.0,6562935.0,-434.8607178
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.51271887,,,12.518314362,12.250000954,0.2683137059,1.0424896479,110.61343384,1.5400785208,1.4777846336,34.361537933,,,66.056648254,,,458.51272583,463756.0,6562935.0,-435.0127258
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.66471887,,,12.533969879,12.250000954,0.2839692235,1.0424896479,110.62159729,1.5469043255,1.5178432465,34.358161926,,,68.296058655,,,458.66473389,463756.0,6562935.0,-435.1647339
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.81671887,,,12.546323776,12.250000954,0.2963241637,1.0424896479,65.696472168,1.5573245287,1.5395452976,34.355167389,,,71.783149719,,,458.81671143,463756.0,6562935.0,-435.3167114
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,458.96871887,,,12.555253029,12.250000954,0.3052536845,1.0424896479,65.70464325,1.5699005127,1.5504695177,34.352176666,,,71.014373779,,,458.96871948,463756.0,6562935.0,-435.4687195
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,459.12071887,,,12.541659355,12.250000954,0.2916597426,1.0424896479,65.71282959,1.5834727287,1.5491584539,34.348579407,,,69.76638031,,,459.12072754,463756.0,6562935.0,-435.6207275
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,459.27271887,,,12.515332222,12.250000954,0.2653321624,1.0424896479,65.719696045,1.5992443562,1.5393712521,34.34519577,,,71.849517822,,,459.27270508,463756.0,6562935.0,-435.7727051
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,459.42471887,,,12.490000725,12.250000954,0.2400007993,1.0424896479,65.727882385,1.616199255,1.5314003229,34.312213898,,,73.563972473,,,459.42471313,463756.0,6562935.0,-435.9247131
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,459.57671887,,,12.507475853,12.250000954,0.2574756742,1.0424896479,65.736061096,1.6325569153,1.5290000439,34.319065094,,,73.384979248,,,459.57672119,463756.0,6562935.0,-436.0767212
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,459.72871887,,,12.552759171,12.250000954,0.3027591109,1.0424896479,65.743728638,1.646135807,1.5307838917,34.480072021,,,72.034095764,,,459.72872925,463756.0,6562935.0,-436.2287292
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,459.88071887,,,12.598231316,12.250000954,0.3482313454,1.0424896479,65.376335144,1.6551439762,1.5385118723,34.490596771,,,71.460632324,,,459.88070679,463756.0,6562935.0,-436.3807068
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.03271887,,,12.621125221,12.250000954,0.371124953,1.0424896479,64.968910217,1.6627147198,1.5530186892,34.370319366,,,71.361801147,,,460.03271484,463756.0,6562935.0,-436.5327148
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.18471887,,,12.608156204,12.250000954,0.3581564128,1.0424896479,,1.6695208549,1.569388628,34.32624054,,,70.728919983,,,460.1847229,463756.0,6562935.0,-436.6847229
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.33671887,,,12.588821411,12.250000954,0.3388210535,1.0424896479,,1.674921155,1.584179163,34.323246002,,,70.198722839,,,460.33673096,463756.0,6562935.0,-436.836731
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.48871887,,,12.574857712,12.250000954,0.324858278,1.0424896479,,1.679907918,1.5946525335,34.493560791,,,69.845092773,,,460.4887085,463756.0,6562935.0,-436.9887085
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.64071887,,,12.563210487,12.250000954,0.313210994,1.0424896479,,1.6837366819,1.5968421698,34.673156738,,,69.069198608,,,460.64071655,463756.0,6562935.0,-437.1407166
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.79271887,,,12.568797112,12.250000954,0.3187964261,1.0424896479,,1.6861524582,1.5948474407,34.610275269,,,67.961608887,,,460.79272461,463756.0,6562935.0,-437.2927246
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,460.94471887,,,12.575427055,12.250000954,0.3254263997,1.0424896479,,1.6864264011,1.5917055607,34.433048248,,,68.232574463,,,460.94473267,463756.0,6562935.0,-437.4447327
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,461.09671887,,,12.614966393,12.250000954,0.3649661541,1.0424896479,,1.6859999895,1.5877162218,34.441928864,,,68.935447693,,,461.09671021,463756.0,6562935.0,-437.5967102
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,461.24871887,,,12.680240631,12.250000954,0.4302408993,1.0424896479,,1.6854315996,1.5837264061,34.606174469,,,69.570747375,,,461.24871826,463756.0,6562935.0,-437.7487183
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,461.40071887,,,12.691156387,12.250000954,0.4411566257,1.0424896479,,1.683868289,1.5808683634,34.916687012,,,69.625015259,,,461.40072632,463756.0,6562935.0,-437.9007263
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,461.55271887,,,12.667736053,12.250000954,0.4177367091,1.0424896479,,1.6790577173,1.5794368982,35.052635193,,,69.413192749,,,461.55270386,463756.0,6562935.0,-438.0527039
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,461.70471887,,,12.688707352,12.250000954,0.4387075901,1.0424896479,,1.6692738533,1.5784394741,34.987613678,,,70.295661926,,,461.70471191,463756.0,6562935.0,-438.2047119
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,461.85671887,,,12.696380615,12.250000954,0.4463798106,1.0424896479,,1.656747818,1.5752106905,34.948497772,,,71.560958862,,,461.85671997,463756.0,6562935.0,-438.35672
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.00871887,,,12.640694618,12.250000954,0.3906938434,1.0424896479,,1.6443375349,1.5685583353,35.018058777,,,71.381858826,,,462.00872803,463756.0,6562935.0,-438.508728
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.16071887,,,12.615947723,12.250000954,0.365947634,1.0424896479,,1.6323680878,1.5600260496,35.034915924,,,69.458084106,,,462.16070557,463756.0,6562935.0,-438.6607056
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.31271887,,,12.756022453,12.250000954,0.5060226917,1.0424896479,,1.6203988791,1.5515992641,34.950340271,,,66.963668823,,,462.31271362,463756.0,6562935.0,-438.8127136
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.46471887,,,12.882612228,12.250000954,0.6326129436,1.0424896479,,1.6089781523,1.5436204672,34.979785919,,,66.454109192,,,462.46472168,463756.0,6562935.0,-438.9647217
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.61671887,,,12.853872299,12.250000954,0.6038727164,1.0424896479,,1.5974626541,1.5361864567,34.92332077,,,68.063545227,,,462.61672974,463756.0,6562935.0,-439.1167297
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.76871887,,,12.780135155,12.250000954,0.5301353931,1.0424896479,,1.5860365629,1.5292050838,34.61315155,,,69.289337158,,,462.76870728,463756.0,6562935.0,-439.2687073
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,462.92071887,,,12.748999596,12.250000954,0.4989996254,1.0424896479,,1.57452631,1.522223711,34.39547348,,,70.517822266,,,462.92071533,463756.0,6562935.0,-439.4207153
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.07271887,,,12.748462677,12.250000954,0.4984630346,1.0424896479,,1.5625582933,1.5152423382,34.337547302,,,71.773544312,,,463.07272339,463756.0,6562935.0,-439.5727234
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.22471887,,,12.748000145,12.250000954,0.4980000556,1.0424896479,,1.5516574383,1.5077258348,34.338111877,,,72.57068634,,,463.22473145,463756.0,6562935.0,-439.7247314
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.37671887,,,12.746936798,12.250000954,0.4969367981,1.0424896479,,1.542214632,1.4992146492,34.357872009,,,73.919487,,,463.37670898,463756.0,6562935.0,-439.876709
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.52871887,,,12.722722054,12.250000954,0.4727219343,1.0424896479,,1.533767581,1.4891804457,34.354412079,,,75.195533752,,,463.52871704,463756.0,6562935.0,-440.028717
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.68071887,,,12.681470871,12.250000954,0.4314706624,1.0424896479,,1.5263152122,1.478209734,34.351421356,,,74.631500244,,,463.6807251,463756.0,6562935.0,-440.1807251
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.83271887,,,12.65357399,12.250000954,0.403573066,1.0424896479,,1.5193338394,1.4677627087,34.348426819,,,73.189369202,,,463.83273315,463756.0,6562935.0,-440.3327332
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,463.98471887,,,12.636142731,12.250000954,0.3861420453,1.0424896479,,1.5133945942,1.4572681189,34.621608734,,,73.054046631,,,463.98471069,463756.0,6562935.0,-440.4847107
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,464.13671887,,,12.619706154,12.250000954,0.3697056472,1.0424896479,,1.5084079504,1.4462974072,34.982349396,,,75.161529541,,,464.13671875,463756.0,6562935.0,-440.6367188
