source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,463.8991897,,,,,1.2414875031,,,,,,,,30.292354584,,,463.89920044,479087.53125,6605466.5,-441.8858948
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.0511897,,,,,1.1850874424,,,,,,,,29.826501846,,,464.05117798,479087.53125,6605466.5,-442.0378723
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.2031897,,,,,1.1349500418,,,,,,,,28.508703232,,,464.20318604,479087.53125,6605466.5,-442.1898804
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.3551897,,,,,1.0839022398,,,,,,,,26.879896164,,,464.35519409,479087.53125,6605466.5,-442.3418884
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.5071897,,,,,1.0337108374,,,,,,,,25.962142944,,,464.50720215,479087.53125,6605466.5,-442.4938965
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.6591897,,,,,0.9926043153,,,,,,,,26.082561493,,,464.65917969,479087.53125,6605466.5,-442.645874
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.8111897,,,,,0.9629778266,,,,,,,,26.780664444,,,464.81118774,479087.53125,6605466.5,-442.7978821
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,464.9631897,,,,,0.9360833764,,,,,,,,27.037946701,,,464.9631958,479087.53125,6605466.5,-442.9498901
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,465.1151897,,,,,0.9066922665,,,,,,,,27.500494003,,,465.11520386,479087.53125,6605466.5,-443.1018982
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,465.2671897,,,,,0.8774398565,,,,,,,,28.357902527,,,465.2671814,479087.53125,6605466.5,-443.2538757
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,465.4191897,,,,,0.8020875454,,,,,,,,28.890834808,,,465.41918945,479087.53125,6605466.5,-443.4058838
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,465.5711897,,,,,0.7399570942,,,,,,,,29.011734009,,,465.57119751,479087.53125,6605466.5,-443.5578918
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,465.7231897,,,,,0.7550919056,,,,,,,,28.740110397,,,465.72317505,479087.53125,6605466.5,-443.7098694
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,465.8751897,,,,,0.7894324064,,,,,,,,27.832342148,,,465.87518311,479087.53125,6605466.5,-443.8618774
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.0271897,,,,,0.7855786085,,,,,,,,26.217218399,,,466.02719116,479087.53125,6605466.5,-444.0138855
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.1791897,,,,,0.7500562668,,,,,,,,24.452167511,,,466.17919922,479087.53125,6605466.5,-444.165863
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.3311897,,,,,0.7052811384,,,,,,,,23.115936279,,,466.33117676,479087.53125,6605466.5,-444.3178406
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.4831897,,,,,0.6713241935,,,,,,,,22.279561996,,,466.48318481,479087.53125,6605466.5,-444.4698486
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.6351897,,,,,0.655444324,,,,,,,,21.274175644,,,466.63519287,479087.53125,6605466.5,-444.6218567
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.7871897,,,,,0.6507415175,,,,,,,,20.447278976,,,466.78720093,479087.53125,6605466.5,-444.7738647
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,466.9391897,,,,,0.6499999762,,,,,,,,20.346008301,,,466.93917847,479087.53125,6605466.5,-444.9258423
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,467.0911897,,,,,0.6477856636,,,,,,,,21.29287529,,,467.09118652,479087.53125,6605466.5,-445.0778503
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,467.2431897,,,,,0.6434156895,,,,,,,,22.48515892,,,467.24319458,479087.53125,6605466.5,-445.2298584
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,467.3951897,,,,,0.6405916214,,,,,,,,22.986509323,,,467.39520264,479087.53125,6605466.5,-445.3818665
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,467.5471897,,,,,0.6394250989,,,,,,,,23.051156998,,,467.54718018,479087.53125,6605466.5,-445.533844
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,467.6991897,,,,,0.6355090141,,,,,,,,23.055246353,,,467.69918823,479087.53125,6605466.5,-445.6858521
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,467.8511897,,,,,0.6312480569,,,,,,,,23.173490524,,,467.85119629,479087.53125,6605466.5,-445.8378601
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.0031897,,,,,0.6299999952,,,,,,,,22.919948578,,,468.00320435,479087.53125,6605466.5,-445.9898682
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.1551897,,,,,0.6262754202,,,,,,,,22.150865555,,,468.15518188,479087.53125,6605466.5,-446.1418457
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.3071897,,,,,0.6214902997,,,,,,,,21.596288681,,,468.30718994,479087.53125,6605466.5,-446.2938538
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.4591897,,,,,0.6163104773,,,,,,,,21.471992493,,,468.459198,479087.53125,6605466.5,-446.4458618
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.6111897,,,,,0.6085030437,,,,,,,,21.476081848,,,468.61117554,479087.53125,6605466.5,-446.5978394
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.7631897,,,,,0.5987285972,,,,,,,,21.258054733,,,468.76318359,479087.53125,6605466.5,-446.7498474
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,468.9151897,,,,,0.5886528492,,,,,,,,20.972789764,,,468.91519165,479087.53125,6605466.5,-446.9018555
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.0671897,,,,,0.5785397887,,,,,,,,20.736307144,,,469.06719971,479087.53125,6605466.5,-447.0538635
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.2191897,,,,,0.5684498549,,,,,,,,20.438026428,,,469.21917725,479087.53125,6605466.5,-447.2058411
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.3711897,,,,,0.5584042072,,,,,,,,20.075925827,,,469.3711853,479087.53125,6605466.5,-447.3578186
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.5231897,,,,,0.551699698,,,,,,,,19.89686203,,,469.52319336,479087.53125,6605466.5,-447.5098267
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.6751897,,,,,0.5482781529,,,,,,,,19.961494446,,,469.67520142,479087.53125,6605466.5,-447.6618347
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.8271897,,,,,0.5440688729,,,,,,,,20.580152512,,,469.82717896,479087.53125,6605466.5,-447.8138123
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,469.9791897,,,,,0.5389291048,,,,,,,,21.290761948,,,469.97918701,479087.53125,6605466.5,-447.9658203
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,470.1311897,,,,,0.5339019895,,,,,,,,21.396181107,,,470.13119507,479087.53125,6605466.5,-448.1178284
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,470.2831897,,,,,0.5307559371,,,,,,,,21.320262909,,,470.28320313,479087.53125,6605466.5,-448.2698364
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,470.4351897,,,,,0.5299999714,,,,,,,,21.67067337,,,470.43518066,479087.53125,6605466.5,-448.421814
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,470.5871897,,,,,0.5299999714,,,,,,,,22.524887085,,,470.58718872,479087.53125,6605466.5,-448.573822
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,470.7391897,,,,,0.5363920331,,,,,,,,23.334804535,,,470.73919678,479087.53125,6605466.5,-448.7258301
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,470.8911897,,,,,0.5402832031,,,,,,,,23.791469574,,,470.89120483,479087.53125,6605466.5,-448.8778381
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.0431897,,,,,0.5387086868,,,,,,,,23.689640045,,,471.04318237,479087.53125,6605466.5,-449.0298157
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.1951897,,,,,0.5457046628,,,,,,,,23.296474457,,,471.19519043,479087.53125,6605466.5,-449.1818237
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.3471897,,,,,0.5547984838,,,,,,,,23.152736664,,,471.34719849,479087.53125,6605466.5,-449.3338318
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.4991897,,,,,0.55491817,,,,,,,,23.512134552,,,471.49917603,479087.53125,6605466.5,-449.4858093
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.6511897,,,,,0.5512403846,,,,,,,,24.01391983,,,471.65118408,479087.53125,6605466.5,-449.6378174
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.8031897,,,,,0.5527069569,,,,,,,,24.289268494,,,471.80319214,479087.53125,6605466.5,-449.7898254
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,471.9551897,,,,,0.5573949218,,,,,,,,24.995117188,,,471.9552002,479087.53125,6605466.5,-449.9418335
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,472.1071897,,,,,0.559697628,,,,,,,,26.192258835,,,472.10717773,479087.53125,6605466.5,-450.093811
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,472.2591897,,,,,0.5600000024,,,,,,,,27.245737076,,,472.25918579,479087.53125,6605466.5,-450.2457886
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,472.4111897,,,,,0.5629936457,,,,,,,,27.83873558,,,472.41119385,479087.53125,6605466.5,-450.3977966
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,472.5631897,,,,,0.5724942088,,,,,,,,27.898084641,,,472.5632019,479087.53125,6605466.5,-450.5498047
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,472.7151897,,,,,0.5866289139,,,,,,,,27.31297493,,,472.71517944,479087.53125,6605466.5,-450.7017822
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,472.8671897,,,,,0.6018415093,,,,,,,,26.215753555,,,472.8671875,479087.53125,6605466.5,-450.8537903
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.0191897,,,,,0.6202194095,,,,,,,,24.914152145,,,473.01919556,479087.53125,6605466.5,-451.0057983
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.1711897,,,,,0.6404849291,,,,,,,,23.635723114,,,473.17120361,479087.53125,6605466.5,-451.1578064
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.3231897,,,,,0.6574203968,,,,,,,,22.766780853,,,473.32318115,479087.53125,6605466.5,-451.3097839
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.4751897,,,,,0.6726272702,,,,,,,,22.345153809,,,473.47518921,479087.53125,6605466.5,-451.461792
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.6271897,,,,,0.6881684661,,,,,,,,22.117294312,,,473.62719727,479087.53125,6605466.5,-451.6138
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.7791897,,,,,0.7066437602,,,,,,,,22.015069962,,,473.7791748,479087.53125,6605466.5,-451.7657776
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,473.9311897,,,,,0.7266022563,,,,,,,,22.19500351,,,473.93118286,479087.53125,6605466.5,-451.9177856
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.0831897,,,,,0.7434216142,,,,,,,,22.504669189,,,474.08319092,479087.53125,6605466.5,-452.0697937
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.2351897,,,,,0.7586271763,,,,,,,,22.536495209,,,474.23519897,479087.53125,6605466.5,-452.2218018
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.3871897,,,,,0.7969465256,,,,,,,,22.340662003,,,474.38717651,479087.53125,6605466.5,-452.3737793
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.5391897,,,,,0.866612196,,,,,,,,22.561500549,,,474.53918457,479087.53125,6605466.5,-452.5257568
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.6911897,,,,,1.0110687017,,,,,,,,23.826768875,,,474.69119263,479087.53125,6605466.5,-452.6777649
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.8431897,,,,,1.2651749849,,,,,,,,26.22218132,,,474.84320068,479087.53125,6605466.5,-452.8297729
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,474.9951897,,,,,1.4847464561,,,,,,,,29.402336121,,,474.99517822,479087.53125,6605466.5,-452.9817505
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,475.1471897,,,,,1.5817825794,,,,,,,,32.480136871,,,475.14718628,479087.53125,6605466.5,-453.1337585
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,475.2991897,,,,,1.6200474501,,,,,,,,34.511844635,,,475.29919434,479087.53125,6605466.5,-453.2857666
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,475.4511897,,,,,1.6504664421,,,,,,,,35.255817413,,,475.45120239,479087.53125,6605466.5,-453.4377747
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,475.6031897,,,,,1.6782283783,,,,,,,,35.071521759,,,475.60317993,479087.53125,6605466.5,-453.5897522
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,475.7551897,,,,,1.6622143984,,,,,,,,34.93258667,,,475.75518799,479087.53125,6605466.5,-453.7417297
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,475.9071897,,,,,1.5718150139,,,,,,,,35.702396393,,,475.90719604,479087.5,6605466.5,-453.8937378
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.0591897,,,,,1.4488253593,,,,,,,,36.65870285,,,476.0592041,479087.5,6605466.5,-454.0457458
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.2111897,,,,,1.3222396374,,,,,,,,36.361083984,,,476.21118164,479087.5,6605466.5,-454.1977234
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.3631897,,,,,1.2232482433,,,,,,,,34.68384552,,,476.3631897,479087.5,6605466.5,-454.3497314
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.5151897,,,,,1.168366313,,,,,,,,32.595962524,,,476.51519775,479087.5,6605466.5,-454.5017395
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.6671897,,,,,1.1276042461,,,,,,,,30.762586594,,,476.66717529,479087.5,6605466.5,-454.653717
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.8191897,,,,,1.0925539732,,,,,,,,29.19276619,,,476.81918335,479087.5,6605466.5,-454.8057251
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,476.9711897,,,,,1.0576031208,,,,,,,,28.026193619,,,476.97119141,479087.5,6605466.5,-454.9577026
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,477.1231897,,,,,1.0116057396,,,,,,,,27.241149902,,,477.12319946,479087.5,6605466.5,-455.1097107
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,477.2751897,,,,,0.9627817273,,,,,,,,26.636594772,,,477.275177,479087.5,6605466.5,-455.2616882
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,477.4271897,,,,,0.9256053567,,,,,,,,25.893211365,,,477.42718506,479087.5,6605466.5,-455.4136963
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,477.5791897,,,,,0.90623945,,,,,,,,25.095819473,,,477.57919312,479087.5,6605466.5,-455.5657043
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,477.7311897,,,,,0.891738236,,,,,,,,24.452613831,,,477.73120117,479087.5,6605466.5,-455.7177124
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,477.8831897,,,,,0.878598094,,,,,,,,23.956138611,,,477.88317871,479087.5,6605466.5,-455.8696899
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.0351897,,,,,0.8764762878,,,,,,,,23.796394348,,,478.03518677,479087.5,6605466.5,-456.021698
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.1871897,,,,,0.8884264231,,,,,,,,24.22436142,,,478.18719482,479087.5,6605466.5,-456.1736755
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.3391897,,,,,0.8987039924,,,,,,,,24.943450928,,,478.33920288,479087.5,6605466.5,-456.3256836
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.4911897,,,,,0.9003685713,,,,,,,,25.330434799,,,478.49118042,479087.5,6605466.5,-456.4776611
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.6431897,,,,,0.9035625458,,,,,,,,24.996526718,,,478.64318848,479087.5,6605466.5,-456.6296692
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.7951897,,,,,0.9102891088,,,,,,,,24.33432579,,,478.79519653,479087.5,6605466.5,-456.7816772
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,478.9471897,,,,,0.9076682925,,,,,,,,24.660625458,,,478.94720459,479087.5,6605466.5,-456.9336853
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,479.0991897,,,,,0.8949579,,,,,,,,26.441783905,,,479.09918213,479087.5,6605466.5,-457.0856628
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,479.2511897,,,,,0.8821952343,,,,,,,,28.390136719,,,479.25119019,479087.5,6605466.5,-457.2376709
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,479.4031897,,,,,0.8724341393,,,,,,,,28.680862427,,,479.40319824,479087.5,6605466.5,-457.3896484
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,479.5551897,,,,,0.8607022166,,,,,,,,27.095546722,,,479.55517578,479087.5,6605466.5,-457.541626
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,479.7071897,,,,,0.8469546437,,,,,,,,24.920501709,,,479.70718384,479087.5,6605466.5,-457.693634
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,479.8591897,,,,,0.8273925185,,,,,,,,23.651884079,,,479.85919189,479087.5,6605466.5,-457.8456421
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.0111897,,,,,0.80553478,,,,,,,,23.661787033,,,480.01119995,479087.5,6605466.5,-457.9976501
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.1631897,,,,,0.7840917706,,,,,,,,24.227811813,,,480.16317749,479087.5,6605466.5,-458.1496277
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.3151897,,,,,0.764524281,,,,,,,,24.39276123,,,480.31518555,479087.46875,6605466.5,-458.3016357
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.4671897,,,,,0.7609986663,,,,,,,,24.038843155,,,480.4671936,479087.46875,6605466.5,-458.4536438
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.6191897,,,,,0.766523838,,,,,,,,24.409460068,,,480.61920166,479087.46875,6605466.5,-458.6056213
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.7711897,,,,,0.7727239728,,,,,,,,25.832490921,,,480.7711792,479087.46875,6605466.5,-458.7575989
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,480.9231897,,,,,0.7804957628,,,,,,,,27.22441864,,,480.92318726,479087.46875,6605466.5,-458.9096069
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.0751897,,,,,0.7895329595,,,,,,,,27.553468704,,,481.07519531,479087.46875,6605466.5,-459.061615
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.2271897,,,,,0.7972649336,,,,,,,,27.258796692,,,481.22720337,479087.46875,6605466.5,-459.213623
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.3791897,,,,,0.8034495115,,,,,,,,27.515581131,,,481.37918091,479087.46875,6605466.5,-459.3656006
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.5311897,,,,,0.8255930543,,,,,,,,28.468044281,,,481.53118896,479087.46875,6605466.5,-459.5176086
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.6831897,,,,,0.914750576,,,,,,,,28.971782684,,,481.68319702,479087.46875,6605466.5,-459.6695862
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.8351897,,,,,1.0419489145,,,,,,,,28.177984238,,,481.83517456,479087.46875,6605466.5,-459.8215637
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,481.9871897,,,,,1.1071538925,,,,,,,,26.713350296,,,481.98718262,479087.46875,6605466.5,-459.9735718
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,482.1391897,,,,,1.2040731907,,,,,,,,26.142953873,,,482.13919067,479087.46875,6605466.5,-460.1255798
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,482.2911897,,,,,1.3383250237,,,,,,,,27.356903076,,,482.29119873,479087.46875,6605466.5,-460.2775879
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,482.4431897,,,,,1.4728296995,,,,,,,,29.508831024,,,482.44317627,479087.46875,6605466.5,-460.4295654
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,482.5951897,,,,,1.6039905548,,,,,,,,31.150424957,,,482.59518433,479087.46875,6605466.5,-460.5815735
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,482.7471897,,,,,1.7284702063,,,,,,,,31.646892548,,,482.74719238,479087.46875,6605466.5,-460.7335815
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,482.8991897,,,,,1.831664443,,,,,,,,30.838348389,,,482.89920044,479087.46875,6605466.5,-460.8855591
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.0511897,,,,,1.929916501,,,,,,,,29.689386368,,,483.05117798,479087.46875,6605466.5,-461.0375366
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.2031897,,,,,1.9529374838,,,,,,,,28.976703644,,,483.20318604,479087.46875,6605466.5,-461.1895447
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.3551897,,,,,1.8107289076,,,,,,,,28.936758041,,,483.35519409,479087.46875,6605466.5,-461.3415527
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.5071897,,,,,1.6888364553,,,,,,,,29.306861877,,,483.50720215,479087.46875,6605466.5,-461.4935608
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.6591897,,,,,1.6072049141,,,,,,,,29.891403198,,,483.65917969,479087.46875,6605466.5,-461.6455383
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.8111897,,,,,1.5308715105,,,,,,,,30.988708496,,,483.81118774,479087.46875,6605466.5,-461.7975464
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,483.9631897,,,,,1.4727426767,,,,,,,,32.553611755,,,483.9631958,479087.46875,6605466.5,-461.9495544
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,484.1151897,,,,,1.4467667341,,,,,,,,33.370773315,,,484.11520386,479087.46875,6605466.5,-462.101532
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,484.2671897,,,,,1.4330090284,,,,,,,,32.93132782,,,484.2671814,479087.46875,6605466.5,-462.2535095
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,484.4191897,,,,,1.4147565365,,,,,,,,31.043075562,,,484.41918945,479087.46875,6605466.5,-462.4055176
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,484.5711897,,,,,1.3961898088,,,,,,,,29.076950073,,,484.57119751,479087.46875,6605466.5,-462.5575256
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,484.7231897,,,,,1.3709572554,,,,,,,,27.375814438,,,484.72317505,479087.46875,6605466.5,-462.7095032
Force_2020_all_wells_train_test_blind_hidden_final/25_5-3.las,25/5-3  Skirne,484.8751897,,,,,1.3316531181,,,,,,,,26.638774872,,,484.87518311,479087.4375,6605466.5,-462.8615112
